title_length,production_companies
17, Tooley Productions
22, Sony Pictures Entertainment (SPE)
26, Konami Corporation Ltd.
9,Paramount Pictures
13,Alcon Entertainment
28, Truenorth Productions
7, Sean S. Cunningham Films
29, Origin Pictures
10,Rogue Pictures
7, EuropaCorp
26,Lions Gate Films
9, Ilion Animation Studios
13, Avery Pix
16, Wild West Picture Show Productions
23,Impact Pictures
10, Exclusive Media Group
7,Canal+
37, Don Carmody Productions
27,New Line Cinema
5,BBC
13,Warner Bros.
8,Dimension Films
16,Fox Searchlight Pictures
15,BIM Distribuzione
37,Paramount Pictures
12, Quinta Communications
30,Imagine Entertainment
11,Sony Pictures Animation
11, Internationale Filmproduktion Stella-del-SÃ¼d
11, Sahara Productions
13, Sunlight Productions
7, Jersey Films
9, Morgan Creek Productions
5,Lakeshore Entertainment
16,BBC Films
37,Universal Pictures
8, Dark Horse Entertainment
14, Jinks/Cohen Company
17, Seven West Media
15, Quinta Communications
39, TSG Entertainment
5,Intermedia Films
16, Jon Shestack Productions
10, Fox 2000 Pictures
13, Bad Hat Harry Productions
6, Hypnotic
19, Starbucks Entertainment
33, Tim Burton Productions
12, Red Granite Pictures
5, Marvel Enterprises
6, Millennium Films
21, Malpaso Productions
5, Film i VÃ¤st
11, Silver Pictures
25,Paramount Pictures
18, Relativity Media
9,Hammer Film Productions
8, Roth Films
5, DJ Films
15, CAMERON MACKINTOSH
49, New Line Cinema
18,Touchstone Pictures
5,Summit Entertainment
8, Walden Media
10, Picture Perfect (I)
9, Cold Spring Pictures
17, Bel Air Entertainment
14, Warner Bros.
17, Lions Gate
15, Lionsgate
18, IM Global
15, Buckaroo Entertainment
9,Pacific Data Images (PDI)
15,Revolution Studios
12,Paramount Pictures
8, Achte Babelsberg Film
10,Laura Ziskin Productions
41, 3Foot7
33, New Regency Pictures
15, Parkes+MacDonald Image Nation
9, CBS Films
15,Double Feature Films
17, Feigco Entertainment
14, John Wells Productions
11, Gerber Pictures
12,Paramount Pictures
37, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
11,Metro-Goldwyn-Mayer (MGM)
3,Sunswept Entertainment
19,MTV Films
8, Warner Bros.
18, Bluegrass Films
9, Tall Trees Productions
24, Antena 3 TelevisiÃ³n
17, DisneyToon Studios
9, Andalasia Productions
9, Hammerhead Productions
15, Crest Animation Productions
4, Protozoa Pictures
14, Universal Pictures
3, Fuzzy Door Productions
8, Warner Bros.
13,Dimension Films
12,Tree Line Films
12,Summit Entertainment
8,Wonderland Sound and Vision
4, EuropaCorp
9, Boy of the Year
11, 1984 Private Defense Contractors
44, Heyday Films
11, Alcon Entertainment
20, New Crime Productions
8, Jinks/Cohen Company
13, Misher Films
6,Lionsgate
19, Before the Door Pictures
34,New Line Cinema
14,DreamWorks SKG
12, Millennium Films
11, Original Film
18, Warner Bros.
11,Walt Disney Pictures
8, Dark Castle Entertainment
11, Mayhem Pictures
17, Infogrames Entertainment
17,Miramax Films
20, IM Global
10,Paramount Pictures
20,Walt Disney Pictures
10,Metanoia Films
16, Castle Rock Entertainment
17, DreamWorks SKG
8, Columbia Pictures Corporation
33, Plan B Entertainment
10, Pam Williams Productions
29,Twentieth Century Fox Film Corporation
11, New Regency Pictures
9, Celador Films
15, Gotham Group
14, Jerry Weintraub Productions
23,Paramount Pictures
13, Malpaso Productions
19, Deep River Productions
13,MTV Films
7,Spyglass Entertainment
10,Twentieth Century Fox Film Corporation
22, Hollywood Gang Productions
21, Karz Entertainment
10,Village Roadshow Pictures
17, Failure to Launch Productions
9, Working Title Films
30,Fox 2000 Pictures
40,Walt Disney
8,Virtual Studios
7,Walt Disney
15,Dimension Films
9,Paramount Pictures
17, Warner Bros. Pictures
8, Michael De Luca Productions
22, Mel's Cite du Cinema
16, TriStar Pictures
20,Color Force
36, Capella International
16, Centropolis Entertainment
4,Open Road Films
11, Warner Bros.
10,20th Century Fox
5, ApolloProScreen Filmproduktion
36,Spyglass Entertainment
24,MPH Entertainment
19, Ghoulardi Film Company
19,Participant Media
11, Fox 2000 Pictures
37,Constantin Film Produktion
10, Las Producciones del Escorpion
10, Pandemonium Productions
16,Intermedia Films
15, Columbia Pictures Corporation
7,Columbia Pictures
5, Millennium Films
12, Appian Way
10, Big Screen Productions
4, Imagi Production
14,Lions Gate Films
17, Walt Disney Television Animation
6, Original Film
9, Village Roadshow Pictures
9, Red Wagon Entertainment
8, Irish Film Board
24, Overbrook Entertainment
12, NPV Entertainment
12, Open Road Films
10, Free State Pictures
10,The Weinstein Company
8, 1984 Private Defense Contractors
7,Paramount Vantage
23, MI 3 Film
9, N1 European Film Produktions GmbH & Co. KG
34, Intermedia Films
7, Hal Lieberman Company
9, Working Title Films
9, Mandeville Films
13, Relativity Media
8,Ingenious Film Partners
16, 3 Arts Entertainment
16, Columbia Pictures Corporation
12, Sony Pictures Animation
30, Di Bonaventura Pictures
13,Columbia Pictures
18, DNA Films
8, Canal+
14, Emmett/Furla Films
20, FilmEngine
9, Medienproduktion Poseidon Filmgesellschaft
21, Room 101
14, SOIXAN7E QUIN5E
18,Twentieth Century Fox Film Corporation
31, Scott Rudin Productions
9,Village Roadshow Pictures
20, Walt Disney Animation Australia
6, Decibel Films
16,New Amsterdam Entertainment
21,Universal Pictures
18, Columbia Pictures Corporation
13, Closest to the Hole Productions
19, Seven Arts Pictures
40, Nickelodeon Movies
13,The Zanuck Company
9,Columbia Pictures
16, Cinerenta Medienbeteiligungs KG
9, Twins Financing
8, Shady Acres Entertainment
7,Yash Raj Films
4, Double Negative
8, Yari Film Group
20, UK Film Council
17,Spyglass Entertainment
19, Cott Productions
8,Columbia Pictures
5, Marc Platt Productions
8, Emergency Films
19, Stillking Films
10, Storefront Pictures
14, Universal Pictures
19,Walt Disney Pictures
42, Toho-Towa
11, Vanguard Films
12, Screen Gems
20, Rogue Pictures
10,Dune Entertainment
9, Blinding Edge Pictures
9, Cheyenne Enterprises
14, Fox Searchlight
18,Dark Castle Entertainment
14, Cruella Productions
15, Sidney Kimmel Entertainment
11, Warner Bros.
34, Sparkler Entertainment
9, Rocklin / Faust
23,Dimension Films
16,20th Century Fox
6,Sony Pictures Classics
28, Castle Rock Entertainment
11, Wildgaze Films
4, Automatik Entertainment
9, Lakeshore Entertainment
7, Case 39 Productions
20, New Legacy
16,Thousand Words
28, Lions Gate Films
10, Newmarket Capital Group
13,New Line Cinema
13, DNA Films
12,Summit Entertainment
18, Persistent Entertainment
7, Signature Pictures
5, M6 Films
13, Happy Madison Productions
11, The
23, Icon Entertainment International
6, DMG Entertainment
14, Dreamachine
10, David Ladd Films
11,Twentieth Century Fox Film Corporation
13, Grive Productions
12, Warner Bros.
26, Section Eight Productions
18, Relativity Media
18, Focus Features
21,Mandate Pictures
11, Vertigo Entertainment
14, Dalian Wanda Group
16, DreamWorks SKG
23, Mutual Film Company
14, Warner Bros.
29,HW Two
14, Liveplanet
14, Pierce/Williams Entertainment
6,Paramount Pictures
35,Patalex IV Productions Limited
10, Canal+
21,HBO Films
14, Appian Way
8, Fireworks Pictures
14, Dentsu Inc.
10,Recorded Picture Company (RPC)
11, Escape Artists
10, Relativity Media
9, Cosmic Pictures
18,Paramount Pictures
12,Columbia Pictures
10, Relativity Media
8,Original Film
20, Katalyst Films
13, Lonely Film Productions GmbH & Co. KG.
14, LionsGate
9, Jonathan Krane Group
7, Offspring Entertainment
19, Warner Bros.
14, Marc Platt Productions
19, Capitol Films
12, Paul Schiff Productions
13,Columbia Pictures
8,Paramount Pictures
8, Chockstone Pictures
19, Warp Films
15,Dune Entertainment
10, Parkes/MacDonald Productions
21, Prana Studios
11, Cruise-Wagner Productions
12, Touchstone Pictures
17, Atlas Entertainment
19, Clinica Estetico
4,Exodus Film Group
8,Paramount Pictures
5, Telecinco Cinema
16, Essential Media & Entertainment
16,Screen Gems
17, Cube Vision
13, This Is That Productions
12, TF1 Films Production
14, Hyde Park Entertainment
16, Viz Media
13, Scout Productions
12, Vanguard Animation
13, Warner Bros.
11,Metro-Goldwyn-Mayer (MGM)
14,Miramax Films
27,New Line Cinema
8,Nick Wechsler Productions
21, Little Bird
8, Paramount Animation
8, Relativity Media
9, Mango Farms
8, Warner Bros.
18, Summit Entertainment
16, Warner Bros.
14, DumbDumb
18, LStar Capital
46,Twentieth Century Fox Film Corporation
16, DreamWorks SKG
4, 1492 Pictures
46, Museum Canada Productions
8, Bad Hat Harry Productions
26, Touchstone Pictures
17,The Weinstein Company
39, EuropaCorp
18, Linson Entertainment
21, Film Rites
9,Centropolis Entertainment
13, Tripod Entertainment
10, Innocence Productions
10, Hofflund/Polone
8,Impact Pictures
6, Peninsula Films
10,TriStar Pictures
16, Rainforest Films
10, DoRo Fiction Film
11, Warner Bros.
22,DreamWorks Animation
15,Alcon Entertainment
12, Dimension Films
24, Davis-Films
15, Karz Entertainment
16,Universal Pictures
21, Atmosphere Entertainment MM
16, Relativity Media
3, Metro-Goldwyn-Mayer (MGM)
8, Marv Films
7, Silver Reel
22, Twentieth Century Fox Film Corporation
10, Kerner Entertainment Company
13,Relativity Media
7, Relativity Media
6,New Line Cinema
8, Tim Burton Productions
18, New Regency Pictures
18, Universal Pictures
7,Studio Babelsberg
9, Bewitched
5, Pacific Data Images (PDI)
13, Clipsal Films
15, Chambara Pictures
16, Zide-Perry Productions
13, Nick Wechsler Productions
9, Regency Enterprises
14, 1492 Pictures
50, Paramount Pictures
43, Apatow Productions
16, Iron Horse Entertainment (II)
7,Twentieth Century Fox Film Corporation
5, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
15, Beacon Pictures
10, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
18, SGF Entertainment
19, FilmNation Entertainment
9,Fox Searchlight Pictures
19, Twentieth Century Fox Animation
8, Sony Pictures Entertainment (SPE)
18, Corsan
31, Ingenious Media
10, Relativity Media
9, Foxtor Productions
22,Scott Free Productions
19,Walt Disney Pictures
12, Kasdan Pictures
7, Akil Production Company
7, Pie Films Inc.
12, Green Hat Films
12, Warner Bros.
24, WingNut Films
10, Hollywood Pictures
12,New Line Cinema
12,GreeneStreet Films
27, Relativity Media
10, Dune Entertainment III
13, Nick Wechsler Productions
8, Temple Hill Entertainment
22, Insurge Pictures
17, CBS Films
14, Left Tackle Pictures
22, Spice Factory
10,Village Roadshow Pictures
9, Big Kid Pictures
21, BenderSpink
15, Illumination Entertainment
28, Mel's Cite du Cinema
18,Walt Disney Pictures
10,The Weinstein Company
11, Monarch Pictures
14,Studio Babelsberg
12, Universal
9,New Line Cinema
12,DreamWorks SKG
6, Lightstorm Entertainment
33, Runteldat Entertainment
5, Sechzehnte Babelsberg Film
20,Universal Pictures
10, Indelible Productions
30,Imagine Entertainment
10, Worldview Entertainment
26, Dimension Films
41, Sunswept Entertainment
10, Amen Ra Films
9, DefyNite Films
21,Walt Disney Pictures
39, 21 Laps Entertainment
13,Castle Rock Entertainment
11, Beverly Detroit
10,Universal Pictures
11, Heyday Films
5, Touchstone Pictures
12, MTV Films
26, Relativity Media
25, Paramount Animation
30,20th Century Fox
9, Midnight Sun Pictures
9, Moonlighting Films
7, B24
19,Lions Gate Films
20,Universal Pictures
8, Illusion Entertainment
11,The Mark Gordon Company
5, TPS Star
11,Walt Disney Pictures
8, Michael London Productions
7, David Kirschner Productions
18, Endgame Entertainment
10, Canal Plus
10,Village Roadshow Pictures
11, Scott Free Productions
17,Universal Pictures
11, Platinum Dunes
4,Revolution Films
19, 21 Laps Entertainment
13, Signature Entertainment
38,Chris Brinker Productions
5, Revolution Studios
31, Dune Entertainment III
10, Rai Cinema
10,Imagine Entertainment
16, All Knight Productions
16, Goldcrest Pictures
14, Beech Hill Films
17, Shangri-La Entertainment
7, Lightstorm Entertainment
17, Blinding Edge Pictures
24,Walt Disney Pictures
31, Metro-Goldwyn-Mayer (MGM)
17, Fuqua Films
4,GK Films
23, Toho-Towa
10, DreamWorks SKG
9, ImageMovers
12, Relativity Media
22, The Australian Film Commission
12,Paramount Pictures
13, Twentieth Century Fox Film Corporation
17,David Foster Productions
6,Screen Gems
7, Saints LA
14, Phoenix Pictures
12,Sony Pictures
13, Touchstone Pictures
16, New Regency Productions
7, Debra Hill Productions
6, Scott Free Productions
9, Happy Madison Productions
58, Alberta Film Entertainment
19,Legendary Pictures
7, Art Linson Productions
8, Riche-Ludwig Productions
11,Jerry Bruckheimer Films
10, TF1 Films Production
12,Current Entertainment
11, Metro-Goldwyn-Mayer (MGM)
12, Millennium Films
33, Gary Sanchez Productions
22, Dune Entertainment
5, PeaPie Films
22, Universal Pictures
4, Babelsberg Film
7, TF1 Films Production
6, Cross Creek Pictures
20, Michael De Luca Productions
7, Illumination Entertainment
8,Miramax Films
13, Madison 23
17, Smokehouse Pictures
11,Summit Entertainment
9,Dimension Films
17, Touchstone Pictures
7, Lin Pictures
10,Reel FX Creative Studios
25,Impact Pictures
6,Twentieth Century Fox Film Corporation
9, Living Films
30,Insurge Pictures
16, Regency Enterprises
20,Jean Doumanian Productions
27, Mid Atlantic Films
28,Paramount Pictures
5, Platinum Dunes
9,20th Century Fox
11,Columbia Pictures
11, Relativity Media
7, Grosvenor Park Impact Productions
13, Brad Grey Pictures
8, Amen Ra Films
10, Dune Entertainment
6, Mel's Cite du Cinema
9, Universal Pictures
21, Syncopy
12, Vertigo Entertainment
13,Columbia Pictures
18, Jeepers Creepers II
34,Red Hour Films
9, Warner Bros.
13, Carousel Picture Company
15, United Artists
13,DreamWorks
15, Gold Circle Films
18, Warner Bros.
28, Stanley Kubrick Productions
6,Columbia Pictures
4, Reaper Productions
11, Lonely Film Productions GmbH & Co. KG.
12, CatchPlay
12, Happy Madison Productions
10,WingNut Films
13, Touchstone Pictures
16, Reserve Room
12, Weinstein Company
11, Imagenation Abu Dhabi FZ
9,Thunder Road Pictures
19, Warner Bros.
6, Twentieth Century Fox Animation
14,Walt Disney Animation Studios
15,Eon Productions
14, Shady Acres Entertainment
15, Ad Hominem Enterprises
8, Nick Wechsler Productions
8, Inferno Distribution
3,New Line Cinema
30,Miramax Films
22, Chernin Entertainment
14,PathÃ© Distribution
11, Canal+Polska
3,Warner Bros.
10, Dentsu
7,Columbia Pictures
8,New Line Cinema
12, Fragile Films
7, Dark Castle Entertainment
15, Escape Artists
13,Village Roadshow Pictures
6,Lionsgate
10,Columbia Pictures
12, Lionsgate
35, The
13, Spyglass Entertainment
20, The
11, Regency Enterprises
12,Epsilon Motion Pictures
33, The Collective Studios
8, Happy Madison Productions
18,Universal Studios
15,Universal Pictures
15,Legendary Pictures
12, Relativity Media
12, Hedge Fund Film Partners
10, Warner Bros.
14, Warner Bros.
11,Avenue Pictures Productions
20, Landscape Entertainment
12, Plan B Entertainment
9, Horseshoe Bay Productions
15,Starz Animation
3, Lionsgate
10, Film4
9, 3 Arts Entertainment
15,Warner Bros.
9, Marvel Enterprises
17,Blue Sky Studios
10, Touchstone Pictures
22, Munich Film Partners & Company (MFP) MI2 Productions
12,Screen Gems
9, Warner Bros.
10,Icon Productions
10, NPV Entertainment
13, Broken Road Productions
11, Anonymous Content
15, Dune Entertainment
10,Pan EuropÃ©enne Production
12,StudioCanal
14, Internationale Filmproduktion Stella-del-Sud Second
50, Fox 2000 Pictures
21, Touchstone Pictures
19, Regency Enterprises
20, Dune Entertainment
20, Big Beach Films
11, TriStar Pictures
8, Sideways Productions Inc.
7, Riddick Canada Productions
8,Darkwoods Productions
21, Working Title Films
11, Michael De Luca Productions
8, Caro-McLeod
6, Davis Entertainment
9, Regency Enterprises
9, Intermedia Films
7, Great Wight Productions/ Osford Films
14, A24
12,Aardman Animations
23, Moving Picture Company (MPC)
20,Universal Pictures
19, Munich Film Partners & Company (MFP) ROE Production
10, Laurence Mark Productions
12, Warner Bros.
15, Relativity Media
8, 11:11 Mediaworks
13, Escape Artists
34, TC Productions
7, Kaplan/Perrone Entertainment
11, Chime Films
5,Columbia Pictures
15, Warner Bros.
10, Toff Guy Films
12, Revolution Studios
10, Platinum Dunes
7,Columbia Pictures
24, Scott Rudin Productions
25,Nickelodeon Movies
15, Panorama Films
21, UK Film Council
5,Revolution Studios
25, Universal Cartoon Studios
6, Ram Bergman Productions
5, Blumhouse Productions
20, Route One Films
15,Lionsgate
17,Miramax Films
19, Earthship Productions
14, Taormina Productions
24,Hyde Park Films
19, Reliance BIG Entertainment
9, NeoReel
8, LivePlanet
17, Buena Vista
6, Trackform Film Productions
15,Columbia Pictures
31,Miramax Films
21,New Line Cinema
9,Focus Features
19,Imagine Entertainment
26, Wildwood Enterprises
7,TriStar Pictures
19,The Weinstein Company
7, Relativity Media
35, Color Force
15, Ecosse Films
10, Vertigo Entertainment
9, Adam Schroeder Productions
19, Upstairs Canada Productions
28,Exclusive Media Group
7, Bad Robot
7,Fastnet Films
18,Lakeshore Entertainment
12, Lennox House Films
9,Foresight Unlimited
19,Cheyenne Enterprises
14, Warner Bros.
6, Charenton Productions
19, Technical Black
6, Manitoba Film and Video Production Tax Credit
4,New Line Cinema
28,DreamWorks SKG
20, Malpaso Productions
12, Corner Store Entertainment
18, Prospero Pictures
12, Overbrook Entertainment
16, Saturn Films
47, Nickelodeon Movies
14, Lin Pictures
4,Icon Productions
16,Ingenious Film Partners
11, VideoFilmes
18,TriStar Pictures
11,Dune Entertainment
9, Current Entertainment
17, Dune Films
13,Columbia Pictures
9, Asis Productions
8,Lakeshore Entertainment
50,Ingenious Film Partners
11, Magic Light Pictures
14, Killer Films
24, Stoller Global Solutions
10, Rainforest Films
24, Scott Rudin Productions
11,Lion Rock Productions
17, Alphaville Films
14, Nick Wechsler Productions
16, Motion Picture Production GmbH & Co. Erste KG
28, Marv Films
10, DreamWorks Animation
11,Lakeshore Entertainment
14, Forward Pass
18, After Dark Films
16, Lone Runner Entertainment
24, Nickelodeon Movies
9,20th Century Fox
4, Dillywood
12, Fox 2000 Pictures
56, Fox 2000 Pictures
19, Dimension Films
15, Beacon Pictures
18, Daybreak
25,EuropaCorp
12,River Road Entertainment
7, Crystal Lake Entertainment
14,Universal Pictures
18, Initial Entertainment Group (IEG)
13, Brad Grey Pictures
12, Ghost House Pictures
22,Paramount Pictures
47, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
10,Waverly Films
16,Icon Productions
13, Focus Features
24, Ardustry Entertainment
22,Fox 2000 Pictures
10, New Regency Pictures
13,Walt Disney Pictures
10, Internationale Filmproduktion Richter
23, Red Granite Pictures
4, Nimar Studios
16, Runteam Ltd.
9, Prime Focus
16, Mythology Entertainment (II)
12, Cheetah Vision
22, Nimar Studios
28,Omnilab Media
11, Warner Bros.
10, Laurinfilm
20,Castle Rock Entertainment
10, Lucky Red
8, 1492 Pictures
11,Dimension Films
12,Twentieth Century Fox Film Corporation
15,Columbia Pictures Corporation
18, Stuber Productions
7, EuropaCorp
16, Sony Pictures Entertainment
6, Marc Platt Productions
11, Screen Australia
8, Patalex V Productions Limited
16, Avery Pix
6, Walrus & Associates
32, Marvel Knights
13,Bedford Falls Productions
17,Imagine Entertainment
17, Chernin Entertainment
14,Universal Pictures
14, North Box Productions
46, Dune Entertainment
7, Gold Circle Films
9, Screen Gems
19, Out of the Blue... Entertainment
10, Regency Enterprises
14, Jaffe / Braunstein Enterprise
14, Legendary Pictures
16, Darren Star Productions
16, Tohokushinsha Film
10, Raygun Productions
19, Cinema Gypsy Productions
15,Village Roadshow Pictures
12, Karz Entertainment
11, Studio 37
9,Lionsgate
18,DreamWorks Animation
19, Pixar Animation Studios
13, Canal+
8, Original Film
26,DreamWorks SKG
21, Screen Gems
11,Warner Bros.
19,Paco Cinematografica
16, Cruel and Unusual Films
21, UW4 Productions
10, Heyday Films
17, Stage 6 Films
15,Appian Way
19, Parallel Zide
13,20th Century Fox
5, Emmett/Furla Films
22, TSG Entertainment
16, The Jacobson Company
14, Universal Pictures
21, Universal Pictures
25, Primal Foe Productions
12, Cruel and Unusual Films
12, Warner Bros.
30, Ten Thirteen Productions
9, Ghost House Pictures
17,Studio Babelsberg
8, Ahimsa Films
8, Nigel Productions
14, Dune Entertainment
18,Twentieth Century Fox Film Corporation
8, Ingenious Film Partners
13,Spyglass Entertainment
11, Marv Films
11,Likely Story
9, Blue-Tongue Films
14,Canal+
16, Infinite Frameworks Studios
18, Conundrum Entertainment
9, Artisan Entertainment
30,Paramount Pictures
19, Big Screen Productions
26,Blue Askew
8, Radical Studios
13,New Line Cinema
12, New Regency Pictures
10, Metro-Goldwyn-Mayer (MGM)
16, Metro-Goldwyn-Mayer (MGM)
17, Finding Forrester Productions
17,Nu Image Films
9, Frontier Pictures
8,Imagine Entertainment
10,Columbia Pictures Corporation
11, Brad Grey Pictures
41, Total Entertainment
6,DreamWorks SKG
9, Irish Film Board
12, Infinitum Nihil
23,Indian Paintbrush
17, Brightlight Pictures
17, Millennium Films
4,Universal Pictures
8, Metropolitan Filmexport
8, GHS Productions KG
13, Grand Slam Productions
43,Village Roadshow Pictures
17,Universal Pictures
14, Apollo Media
15,Summit Entertainment
39,New Line Cinema
19,DreamWorks SKG
10, Touchstone Pictures
14, FilmNation Entertainment
8,Universal Pictures
33, Atlantic Television
37, Riff Raff Film Productions
21,Blue Sky Studios
9, Guy Walks into a Bar Productions
12,BBC Films
20,DreamWorks SKG
20,New Line Cinema
5,Kennedy/Marshall Company
14,Miramax Films
9, Prescience
4, Farewell Productions
9, DreamWorks SKG
9,Universal Pictures
13,Columbia Pictures
24, TelevisiÃ³ de Catalunya (TV3)
32,Davis-Films
8, Dimension Films
10,Ghost House Pictures
18, Working Title Films
14,Bazelevs Production
14,Walt Disney Pictures
7, ImageMovers
19,Lakeshore Entertainment
25, Saturn Films
7, Warner Bros.
16, Michael Lobell Productions
17,Great Scott Productions Pty. Ltd.
6, WWE Studios
14,Summit Entertainment
16, Original Film
30, Miramax
11, CinemaNX
20, Metro-Goldwyn-Mayer (MGM)
40, Second Mate Productions
22, Intermedia Films
10, ApolloMedia Distribution
13, CinÃ©CinÃ©ma
9,Lionsgate
9, NPV Entertainment
14, Legendary Pictures
17, Herold Productions
14, Nickelodeon Movies
10, DreamWorks Animation
9, Anonymous Content
21, Three Strange Angels
2,Ixtlan Productions
21, Big Kid Pictures
9, Syncopy
11, Vendome Pictures
16, Alliance Films
36, Revolution Sun Studios
25, Davis-Films
10,Section Eight
24, Studio Babelsberg
11,Epsilon Motion Pictures
8, Mutual Film Company
19, Ascendant Pictures
10, Relativity Media
11, DiNovi Pictures
15, Warner Bros.
9, Spyglass Entertainment
18,Ingenious Film Partners
8, David Brown Productions
6,Lions Gate Films
22,Twentieth Century Fox Film Corporation
20,Universal Pictures
19, Hwy61
15, Relativity Media
18,Miramax Films
10, Relativity Media
21, Dune Entertainment
11,Columbia Pictures Corporation
16, Key Creatives
6,Fox Searchlight Pictures
19, Team Todd
6,Blue Sky Studios
25, Resident Evil Productions
11, TSG Entertainment
21,Twentieth Century Fox Film Corporation
8, Witness Protection Films
11, Skydance Productions
27, Exclusive Media Group
19,Dark Horse Entertainment
23,Dimension Films
11, Spyglass Entertainment
14, Original Film
16, Scion Films
11, Weed Road Pictures
17, Saturn Films
7,Cinerenta Medienbeteiligungs KG
11, Intellectual Properties Worldwide
7,TriStar Pictures
14, Wolfhound Pictures
27, Grosvenor Park Media Ltd.
8, Offspring Entertainment
10,France 2 CinÃ©ma
11, David Ladd Films
7, Nina Saxon Film Design
2,Twentieth Century Fox Film Corporation
19, David Brown Productions
4, Aldamisa Entertainment
9,Lions Gate Films
8, H2F Entertainment
16,Columbia Pictures
8, LLC
33,Miramax Films
18, Staccato Films
14, Robert Simonds Productions
8, Scott Free Productions
24,The Weinstein Company
12, Lakeshore Entertainment
16, Canal+
17,Virtual Studios
23,Original Film
11, Scott Free Productions
16,Summit Entertainment
17, American Zoetrope
11, Treehouse Pictures
16, Dark Horse Entertainment
22, Lin Pictures
9,Bold Films
9,Universal Pictures
20, 2 Entertain
12, Anonymous Content
16,Universal Pictures
32, Marvel Entertainment
21,Casey Silver Productions
31, Relativity Media
8,Spyglass Entertainment
18,Columbia Pictures
10, Littlestar
40, Warner Bros.
4,Focus Features
14,Regency Enterprises
8, FilmDistrict
13, Internationale Filmproduktion
19,Film Department
18,Columbia Pictures
12,Laura Ziskin Productions
11, Crystal Sky Pictures
5, Media Rights Capital
20, Intermedia Films
40, Blumhouse Productions
14, Di Bonaventura Picture
16,Village Roadshow Pictures
8,Walt Disney Pictures
12, Dune Entertainment III
17, Warner Bros.
10, ImageMovers
8, Warner Bros.
35, Heyday Films
7, EuropaCorp
18, Depth of Field
13, Warner Bros.
15,Castle Rock Entertainment
24,Fox Searchlight Pictures
7,Warner Bros.
7,Revolution Studios
9, Red Wagon Entertainment
9, Kalima Productions GmbH & Co. KG
9,Twentieth Century Fox Film Corporation
19,Village Roadshow Pictures
15, Two Ton Films
25,Universal Pictures
15, Wildwood Enterprises
8, Horsepower Films
10, 21 Laps Entertainment
17, Our Stories Films
16, Warner Independent Pictures (WIP)
10,Focus Features
12,Universal Pictures
30, Scooter Braun Films
9, Metro-Goldwyn-Mayer (MGM)
7, Producers Circle
7,Paramount Pictures
11, Goldenlight Films
18, Crusader Entertainment
18,2929 Productions
25,Walt Disney Pictures
9,New Line Cinema
21, Amblin Entertainment
13, Appian Way
37,DiNovi Pictures
20, BenderSpink
10, Element Films
7,Revolution Studios
20,Fox Searchlight Pictures
10, Jouror Productions
11, Branded Entertainment/Batfilm Productions
7, Twentieth Century Fox Animation
10,Metro-Goldwyn-Mayer (MGM)
9, Atlas Entertainment
46, Edward R. Pressman Film
10, Cross Creek Pictures
7, Canal+
10, Media Magik Entertainment
22,Summit Entertainment
26, Temple Hill Entertainment
7,Universal Pictures
15, MacDonald/Parkes Productions
9,TriStar Pictures
10,DreamWorks SKG
13, Overnight Films
14, Village Roadshow Pictures
9,The Weinstein Company
13, Mandalay Pictures
13, Big Screen Productions
20,BBC Films
11,Village Roadshow Pictures
37, Blue Flower Productions
15, Kingsgate Films
10,Columbia Pictures
18, Relativity Media
17, Film4
10, Cruise/Wagner Productions
5, Fuzzy Door Productions
8,Legendary Pictures
9,BBC Films
14, K/O Paper Products
18, Baldwin Entertainment Group
7, Twisted Pictures
19, Friday Night Lights LLC
37, Intandem Films
8, Metro-Goldwyn-Mayer (MGM)
16, Revolution Studios
19, Cold Spring Pictures
17,Davis-Films
5, RatPac-Dune Entertainment
5, Pinewood Studios
13, Canal+ EspaÃ±a
8,Village Roadshow Pictures
13, Relativity Media
12,Lions Gate Films
21,DreamWorks SKG
20, Trigger Street Productions
17,Lakeshore Entertainment
11, Tapestry Films
11, New Regency Pictures
8,Walt Disney Pictures
9, Canal+
7,Lions Gate Films
13,Revolution Studios
5, Donners' Company
25, Di Bonaventura Pictures
17,Twentieth Century Fox Film Corporation
11, Blinding Edge Pictures
9, MavroCine Pictures GmbH & Co. KG
16,Splendid Pictures
15, Random Films
21, Mosaic Media Group
11,Touchstone Pictures
9,DreamWorks SKG
6, Studio Canal
5, IM Global
11,Universal Pictures
10, Beacon Pictures
9,Paramount Pictures
4, Exclusive Media Group
16, platinum studios
9, Spyglass Entertainment
19, 2929 Productions
9, Warner Bros.
22, Sony Pictures Releasing
26,Paramount Pictures
16,New Line Cinema
10,Silver Pictures
27, Dark Horse Entertainment
11,DreamWorks SKG
17, CityMation
5, Focus Features
5, Krane Entertainment
23, Sikelia Productions
11, Dune Entertainment III
21, Regency Enterprises
15,Columbia Pictures
29, Videovision Entertainment
10, Sogecine
47, DreamWorks Pictures
13,Columbia Pictures
14, Revolution Films
18,Regency Enterprises
17, Laurence Mark Productions
15, Fox 2000 Pictures
11, Egmond Film & Television
6, Cooper's Town Productions
39, Heyday Films
7, Goldcrest Pictures
12, Cheyenne Enterprises
12, Laika Entertainment
