Restaurant_id,City,Ranking,Rating,Price Range,Number of Reviews,URL_TA,Cuisine Style
id_293,Madrid,294,4.0,$$ - $$$,754.0,/Restaurant_Review-g187514-d4410180-Reviews-TASTE_GALLERY-Madrid.html,"  Vegetarian Friendly, Bar,   European,   Gluten Free Options,   Vegan Options,   Mediterranean,   Spanish"
id_2936,Lisbon,2939,4.0,NaN,NaN,/Restaurant_Review-g189158-d8571233-Reviews-Avo_Vina-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_2940,Brussels,2938,2.0,NaN,NaN,/Restaurant_Review-g188644-d7205059-Reviews-Au_Delice-Brussels.html,Cafe
id_2944,Berlin,2946,5.0,NaN,4.0,/Restaurant_Review-g187323-d11958431-Reviews-Crepegarten-Berlin.html,Other
id_2946,Vienna,2948,4.0,NaN,6.0,/Restaurant_Review-g190454-d8319709-Reviews-Gavaz-Vienna.html,Other
id_2961,Berlin,2963,3.5,$$ - $$$,59.0,/Restaurant_Review-g187323-d5822584-Reviews-Ungeheuer_Neukolln-Berlin.html,"  European,   Cafe,   Mediterranean,   Vegetarian Friendly, German,   Fusion,   Vegan Options"
id_2982,Milan,2984,3.5,$$ - $$$,132.0,/Restaurant_Review-g187849-d2620190-Reviews-Carlsberg_Platz-Milan_Lombardy.html,"Pizza,   Brew Pub"
id_299,Amsterdam,300,4.0,$$ - $$$,1103.0,/Restaurant_Review-g188590-d779071-Reviews-New_King-Amsterdam_North_Holland_Province.html,"  Vegetarian Friendly,   Gluten Free Options, Chinese,   Vegan Options,   Asian"
id_30,Geneva,31,4.5,$$$$,142.0,/Restaurant_Review-g1096098-d2618233-Reviews-Cafe_de_la_Place-Plan_Les_Ouates_Geneva.html,"French,   European"
id_3005,London,3011,4.5,$$ - $$$,91.0,/Restaurant_Review-g186338-d2516361-Reviews-Thaiphoon-London_England.html,"Asian,   Vegan Options,   Thai,   Gluten Free Options,   Vegetarian Friendly"
id_301,Berlin,302,4.5,$$$$,132.0,/Restaurant_Review-g187323-d7908111-Reviews-Zenkichi_Modern_Japanese_Brasserie-Berlin.html,"Japanese,   Asian,   Vegetarian Friendly"
id_3015,Rome,3016,3.0,$$ - $$$,1012.0,/Restaurant_Review-g187791-d2226584-Reviews-Fratelli_La_Bufala_a_Ponte_Milvio-Rome_Lazio.html,"  European, Italian,   Pizza,   Vegetarian Friendly,   Gluten Free Options,   Mediterranean"
id_3022,Rome,3023,4.5,NaN,42.0,/Restaurant_Review-g187791-d3873744-Reviews-Mezzosacco_Pizza_Tavola_Calda-Rome_Lazio.html,Pizza
id_3031,Milan,3033,4.5,$$ - $$$,4.0,/Restaurant_Review-g187849-d13198202-Reviews-M89_Terrace-Milan_Lombardy.html,"  Mediterranean, Italian,   Healthy,   Seafood,   European"
id_3037,Milan,3039,4.0,NaN,46.0,/Restaurant_Review-g187849-d7621848-Reviews-La_Collina_Dei_Ciliegi-Milan_Lombardy.html,Other
id_3038,Lisbon,3041,3.5,$$ - $$$,15.0,/Restaurant_Review-g189158-d4225439-Reviews-Painel_Grill-Lisbon_Lisbon_District_Central_Portugal.html,"  Portuguese, European"
id_304,Oporto,305,4.5,$,70.0,/Restaurant_Review-g189180-d6946964-Reviews-Tasquinha_D_ouro-Porto_Porto_District_Northern_Portugal.html,"Seafood,   Portuguese,   Mediterranean,   Soups,   European"
id_305,Dublin,306,4.5,NaN,175.0,/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,Other
id_3052,Prague,3059,4.0,NaN,NaN,/Restaurant_Review-g274707-d12172734-Reviews-Cactus-Prague_Bohemia.html,Other
id_3053,Rome,3054,4.0,$$ - $$$,177.0,/Restaurant_Review-g187791-d7214349-Reviews-Shabby_Bistrot-Rome_Lazio.html,"  Mediterranean,   European, Italian"
id_3054,Lisbon,3057,4.0,$$ - $$$,13.0,/Restaurant_Review-g189158-d8362416-Reviews-Aromas_Sabores-Lisbon_Lisbon_District_Central_Portugal.html,Portuguese
id_3069,Prague,3076,4.0,NaN,2.0,/Restaurant_Review-g274707-d11799782-Reviews-Vistar_fast_food-Prague_Bohemia.html,Vietnamese
id_307,Oslo,308,4.5,$,31.0,/Restaurant_Review-g190479-d6727449-Reviews-Trans_Sushi-Oslo_Eastern_Norway.html,"  Asian,   Sushi, Japanese"
id_31,Paris,32,4.5,$$ - $$$,548.0,/Restaurant_Review-g187147-d785995-Reviews-AlKaram-Paris_Ile_de_France.html,"  Vegetarian Friendly,   Mediterranean, Lebanese,   Gluten Free Options,   Middle Eastern,   Vegan Options"
id_311,Warsaw,312,4.5,$$ - $$$,34.0,/Restaurant_Review-g274856-d9863670-Reviews-Edamame_Vegan_Sushi-Warsaw_Mazovia_Province_Central_Poland.html,"  Vegan Options, Japanese,   Sushi,   Vegetarian Friendly,   Asian,   Soups"
id_3127,Berlin,3129,4.0,$$ - $$$,12.0,/Restaurant_Review-g187323-d3702312-Reviews-Albrechtshof-Berlin.html,German
id_313,Luxembourg,314,4.5,NaN,14.0,/Restaurant_Review-g190356-d4844610-Reviews-Takajo_Sushi-Luxembourg_City.html,Sushi
id_3131,Milan,3133,4.0,NaN,7.0,/Restaurant_Review-g187849-d12447161-Reviews-Le_Biciclette_Art_Bar_Bistrot-Milan_Lombardy.html,Other
id_3150,Vienna,3152,3.0,NaN,NaN,/Restaurant_Review-g190454-d10818786-Reviews-Gasthaus_Zum_Mile-Vienna.html,Other
id_317,Lisbon,318,4.5,$$ - $$$,372.0,/Restaurant_Review-g189158-d1224146-Reviews-O_Beco-Lisbon_Lisbon_District_Central_Portugal.html,"  European,   Portuguese, Mediterranean"
id_317,Paris,318,4.5,$$ - $$$,523.0,/Restaurant_Review-g187147-d780485-Reviews-Le_Jardin_d_en_Face-Paris_Ile_de_France.html,"French,   European,   Vegetarian Friendly"
id_318,Copenhagen,319,4.5,$$ - $$$,88.0,/Restaurant_Review-g189541-d4093614-Reviews-SimpleRAW-Copenhagen_Zealand.html,"  Gluten Free Options,   Vegan Options,   Healthy,   Vegetarian Friendly, European"
id_319,Warsaw,320,4.0,$,37.0,/Restaurant_Review-g274856-d10474731-Reviews-To_To_Pho-Warsaw_Mazovia_Province_Central_Poland.html,"Asian,   Vietnamese"
id_3191,London,3197,4.5,$$ - $$$,123.0,/Restaurant_Review-g186338-d3970522-Reviews-Zen_Mondo_Japanese_Dining-London_England.html,"  Sushi, Japanese,   Asian,   Vegetarian Friendly,   Gluten Free Options"
id_3196,Berlin,3198,4.0,$,30.0,/Restaurant_Review-g187323-d5519810-Reviews-Ristorante_Monte_Cristo-Berlin.html,"Italian,   European,   Mediterranean"
id_3198,Amsterdam,3209,5.0,$,NaN,/Restaurant_Review-g188590-d10587448-Reviews-Pietersma_Snacks-Amsterdam_North_Holland_Province.html,"Dutch,   European"
id_321,Bratislava,322,4.0,NaN,15.0,/Restaurant_Review-g274924-d4770035-Reviews-Engerau-Bratislava_Bratislava_Region.html,Other
id_322,Dublin,323,4.5,$$ - $$$,55.0,/Restaurant_Review-g186605-d12564018-Reviews-Kostas_Greek_Restaurant-Dublin_County_Dublin.html,"  Vegan Options,   Vegetarian Friendly, Greek"
id_322,Milan,323,4.0,$$ - $$$,590.0,/Restaurant_Review-g187849-d781928-Reviews-La_Taverna_dei_Golosi-Milan_Lombardy.html,"  Seafood,   Gluten Free Options, Italian,   Mediterranean,   Vegetarian Friendly"
id_3221,Milan,3223,3.5,$$ - $$$,87.0,/Restaurant_Review-g187849-d2320137-Reviews-Il_Trespolo-Milan_Lombardy.html,"  Seafood, Pizza"
id_323,Lisbon,324,5.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,"  Mediterranean,   Bar,   Portuguese, European,   Vegetarian Friendly,   Wine Bar"
id_3233,Rome,3234,3.5,$$ - $$$,209.0,/Restaurant_Review-g187791-d11998026-Reviews-Ercoli_Parioli-Rome_Lazio.html,"  Gluten Free Options,   Mediterranean, Italian"
id_3243,Milan,3245,4.0,NaN,16.0,/Restaurant_Review-g187849-d7734583-Reviews-Gioby_Pizzeria-Milan_Lombardy.html,Pizza
id_3244,London,3251,4.0,$$ - $$$,123.0,/Restaurant_Review-g186338-d1774775-Reviews-The_Dovetail-London_England.html,"  Bar, Belgian,   Pub,   European"
id_3260,London,3267,5.0,$$ - $$$,16.0,/Restaurant_Review-g186338-d12947166-Reviews-Tonis_Amalfi-London_England.html,"Italian,   Vegetarian Friendly,   Gluten Free Options"
id_3260,Prague,3267,4.0,NaN,4.0,/Restaurant_Review-g274707-d5308351-Reviews-Bowling_u_Pekare-Prague_Bohemia.html,"  Czech, European"
id_3270,Rome,3271,4.0,$$ - $$$,85.0,/Restaurant_Review-g187791-d6981542-Reviews-The_Gud-Rome_Lazio.html,"Italian,   Pizza"
id_3278,Berlin,3280,5.0,NaN,2.0,/Restaurant_Review-g187323-d7966501-Reviews-Cafe_Seidenfaden-Berlin.html,Contemporary
id_3287,Rome,3288,4.5,$,44.0,/Restaurant_Review-g187791-d9710052-Reviews-Crunch-Rome_Lazio.html,"  Vegan Options, Italian,   Mediterranean,   Vegetarian Friendly"
id_330,Krakow,331,4.0,$$ - $$$,59.0,/Restaurant_Review-g274772-d12875225-Reviews-Trattoria_Degusti-Krakow_Lesser_Poland_Province_Southern_Poland.html,"  Vegetarian Friendly, European,   Mediterranean"
id_3302,Paris,3303,4.0,$$ - $$$,245.0,/Restaurant_Review-g187147-d6949479-Reviews-Rachel_s_Pont_aux_Choux-Paris_Ile_de_France.html,"  Vegetarian Friendly, American"
id_3303,Barcelona,3304,4.0,$$ - $$$,61.0,/Restaurant_Review-g187497-d997616-Reviews-Restaurante_El_Pati-Barcelona_Catalonia.html,"  European,   Spanish,   Vegetarian Friendly, Mediterranean"
id_3308,Milan,3310,4.0,$$ - $$$,243.0,/Restaurant_Review-g187849-d1746716-Reviews-La_Tavernetta_da_Elio-Milan_Lombardy.html,"Italian,   Mediterranean"
id_332,Rome,333,4.5,$$ - $$$,153.0,/Restaurant_Review-g187791-d12423010-Reviews-Rione_13-Rome_Lazio.html,"  Vegan Options,   Gluten Free Options,   European, Italian,   Pizza,   Vegetarian Friendly,   Mediterranean"
id_3327,London,3334,4.0,$$ - $$$,143.0,/Restaurant_Review-g186338-d953657-Reviews-Lahore_One_Restaurant-London_England.html,"  Pakistani,   Halal, Indian,   Vegetarian Friendly,   Asian"
id_3341,Lisbon,3345,3.5,NaN,3.0,/Restaurant_Review-g189158-d8772965-Reviews-Lamosa_Grill-Lisbon_Lisbon_District_Central_Portugal.html,"  Portuguese, European"
id_3360,Rome,3361,4.0,$,61.0,/Restaurant_Review-g187791-d7274833-Reviews-Pizza_Pazza_per_i_Pazzi_della_Pizza-Rome_Lazio.html,"  Asian, Chinese,   Japanese"
id_3365,Paris,3366,5.0,$$ - $$$,18.0,/Restaurant_Review-g187147-d10737035-Reviews-Pignon-Paris_Ile_de_France.html,"  Wine Bar, French,   Cafe,   Bar"
id_3412,Prague,3419,3.5,NaN,27.0,/Restaurant_Review-g274707-d4768085-Reviews-McDonald_s_Florenc-Prague_Bohemia.html,Other
id_342,Oporto,343,4.5,$$ - $$$,72.0,/Restaurant_Review-g189180-d9741389-Reviews-Boulevard_Burger_House-Porto_Porto_District_Northern_Portugal.html,"  Diner,   Vegetarian Friendly,   Fast Food, American"
id_3436,Barcelona,3437,4.0,$,26.0,/Restaurant_Review-g187497-d8536895-Reviews-Buenas_Migas-Barcelona_Catalonia.html,Italian
id_344,Milan,345,4.0,$$ - $$$,732.0,/Restaurant_Review-g187849-d2648160-Reviews-Pizzeria_di_Porta_Garibaldi-Milan_Lombardy.html,"  Vegetarian Friendly,   Pizza,   Vegan Options, Italian,   Mediterranean"
id_3456,Berlin,3458,5.0,NaN,3.0,/Restaurant_Review-g187323-d1358776-Reviews-Esplanade-Berlin.html,Other
id_3462,Barcelona,3463,4.5,NaN,11.0,/Restaurant_Review-g187497-d10039662-Reviews-La_Cova_D_horta-Barcelona_Catalonia.html,Other
id_3479,Berlin,3481,5.0,NaN,NaN,/Restaurant_Review-g187323-d1354477-Reviews-Restaurant_Zum_Torhaus-Berlin.html,Other
id_3492,Barcelona,3493,4.5,NaN,5.0,/Restaurant_Review-g187497-d12906918-Reviews-La_Guapa-Barcelona_Catalonia.html,Spanish
id_35,Budapest,36,4.5,$$ - $$$,2340.0,/Restaurant_Review-g274887-d696117-Reviews-Taverna_Dionysos-Budapest_Central_Hungary.html,"  Gluten Free Options,   Mediterranean,   Vegetarian Friendly,   Greek,   Vegan Options,   European,   Soups, Seafood"
id_3501,Berlin,3503,5.0,NaN,2.0,/Restaurant_Review-g187323-d11999809-Reviews-Lehrter_Cafe-Berlin.html,"French,   Cafe,   International"
id_352,London,353,4.5,$$$$,688.0,/Restaurant_Review-g186338-d8632781-Reviews-ROKA_Mayfair-London_England.html,"  Vegan Options,   Gluten Free Options,   Sushi,   Vegetarian Friendly,   Asian, Japanese,   Grill"
id_3552,Lisbon,3556,2.5,NaN,19.0,/Restaurant_Review-g189158-d10520643-Reviews-Prego_Gourmet_Lda-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_3556,Madrid,3558,4.0,$$ - $$$,24.0,/Restaurant_Review-g187514-d8857488-Reviews-Bombay_Blue_Indian_Restaurant-Madrid.html,"  Vegetarian Friendly, Indian"
id_356,Rome,357,5.0,$$ - $$$,84.0,/Restaurant_Review-g187791-d12481552-Reviews-CasaRita-Rome_Lazio.html,"  Vegan Options, Vegetarian Friendly"
id_3566,Berlin,3568,5.0,NaN,NaN,/Restaurant_Review-g187323-d2424319-Reviews-Focolare-Berlin.html,Italian
id_357,Milan,358,4.0,$$ - $$$,472.0,/Restaurant_Review-g187849-d8076891-Reviews-Trulli_Love-Milan_Lombardy.html,"  Vegan Options,   Contemporary,   Mediterranean, Italian,   Vegetarian Friendly"
id_3582,Barcelona,3583,5.0,$$ - $$$,9.0,/Restaurant_Review-g187497-d4814839-Reviews-Library_Lounge-Barcelona_Catalonia.html,Spanish
id_36,Lyon,37,4.5,$$$$,419.0,/Restaurant_Review-g187265-d1898848-Reviews-Au_14_Fevrier_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,French
id_360,Budapest,361,5.0,$$ - $$$,49.0,/Restaurant_Review-g274887-d8654533-Reviews-Casa_Pomo_d_Oro-Budapest_Central_Hungary.html,"Italian,   Mediterranean,   Vegan Options,   European,   Vegetarian Friendly"
id_3604,Berlin,3606,5.0,$$ - $$$,2.0,/Restaurant_Review-g187323-d12242986-Reviews-Cavaclub-Berlin.html,Spanish
id_361,Rome,362,4.5,$$ - $$$,288.0,/Restaurant_Review-g187791-d7361724-Reviews-InfarinaRe-Rome_Lazio.html,"  Grill,   Pizza,   Barbecue,   Mediterranean, Italian,   Vegetarian Friendly"
id_3625,Barcelona,3626,3.5,$$ - $$$,258.0,/Restaurant_Review-g187497-d1385082-Reviews-Trobador_Ferran-Barcelona_Catalonia.html,"  Gluten Free Options,   Spanish, Mediterranean,   European"
id_3631,Milan,3633,4.5,NaN,3.0,/Restaurant_Review-g187849-d8339764-Reviews-Bar_Gold-Milan_Lombardy.html,Other
id_3649,Prague,3658,3.5,$$ - $$$,19.0,/Restaurant_Review-g274707-d5942142-Reviews-U_MACHTU_s_r_o-Prague_Bohemia.html,"  Central European,   Czech, European"
id_3652,Lisbon,3657,2.0,$$ - $$$,292.0,/Restaurant_Review-g189158-d1096951-Reviews-Tapas_28-Lisbon_Lisbon_District_Central_Portugal.html,"  Portuguese, Mediterranean,   European"
id_3658,Lisbon,3663,2.5,NaN,7.0,/Restaurant_Review-g189158-d1093837-Reviews-Lisboa_Solar-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_3662,Barcelona,3663,4.0,$,26.0,/Restaurant_Review-g187497-d5587837-Reviews-Chistu-Barcelona_Catalonia.html,Spanish
id_3669,Lisbon,3674,2.5,NaN,9.0,/Restaurant_Review-g189158-d8381040-Reviews-Buzina-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_3670,Berlin,3672,4.5,$$ - $$$,10.0,/Restaurant_Review-g187323-d5532357-Reviews-Sushi_Bar_Ishin-Berlin.html,Sushi
id_368,Munich,370,5.0,$$ - $$$,27.0,/Restaurant_Review-g187309-d10524693-Reviews-Schmaus_Braus-Munich_Upper_Bavaria_Bavaria.html,"German,   Vegetarian Friendly"
id_3695,Barcelona,3696,3.5,$$ - $$$,127.0,/Restaurant_Review-g187497-d2179945-Reviews-Boria-Barcelona_Catalonia.html,"  Spanish, Mediterranean,   European"
id_3703,Paris,3704,3.5,$$ - $$$,1135.0,/Restaurant_Review-g187147-d5943832-Reviews-Brasserie_L_Alsace-Paris_Ile_de_France.html,"French,   European,   Seafood"
id_3705,London,3712,4.0,$$ - $$$,187.0,/Restaurant_Review-g186338-d1016160-Reviews-Galicia_Restaurant-London_England.html,"  Vegetarian Friendly,   Spanish, Mediterranean"
id_373,Ljubljana,374,4.0,NaN,NaN,/Restaurant_Review-g274873-d8602510-Reviews-Tombstone_Saloon-Ljubljana_Upper_Carniola_Region.html,Other
id_3732,Madrid,3734,4.0,$,20.0,/Restaurant_Review-g187514-d2490014-Reviews-Paraiso_del_Jamon_III-Madrid.html,Spanish
id_374,Lisbon,375,4.0,$$ - $$$,497.0,/Restaurant_Review-g189158-d697259-Reviews-Restaurante_Natural_Terra-Lisbon_Lisbon_District_Central_Portugal.html,"  Vegetarian Friendly,   Vegan Options, Mediterranean,   Portuguese,   Gluten Free Options,   European"
id_3753,Berlin,3755,4.5,NaN,7.0,/Restaurant_Review-g187323-d7772581-Reviews-Falafel_Aladdin-Berlin.html,Middle Eastern
id_377,Warsaw,378,4.0,$$ - $$$,98.0,/Restaurant_Review-g274856-d4211999-Reviews-Silk_and_Spicy-Warsaw_Mazovia_Province_Central_Poland.html,"  Vegetarian Friendly, Sushi,   Thai,   Asian"
id_3786,Barcelona,3787,4.0,NaN,26.0,/Restaurant_Review-g187497-d8808859-Reviews-Mikawa_Restaurant_Japones-Barcelona_Catalonia.html,Japanese
id_3803,London,3810,4.5,$,25.0,/Restaurant_Review-g186338-d11721387-Reviews-The_Full_Nelson-London_England.html,"  Bar,   Vegan Options,   Vegetarian Friendly,   Pub, American"
id_384,Copenhagen,385,4.5,$$ - $$$,40.0,/Restaurant_Review-g189541-d10072291-Reviews-Italo_Disco-Copenhagen_Zealand.html,"  European, Italian,   Vegetarian Friendly,   Mediterranean"
id_387,Ljubljana,388,3.5,$,10.0,/Restaurant_Review-g274873-d806051-Reviews-Kurji_tat-Ljubljana_Upper_Carniola_Region.html,"  Slovenian, European,   Central European"
id_3891,Milan,3893,3.5,NaN,6.0,/Restaurant_Review-g187849-d1901926-Reviews-Il_Giardino-Milan_Lombardy.html,Italian
id_3896,Barcelona,3897,4.0,$$ - $$$,13.0,/Restaurant_Review-g187497-d13162505-Reviews-Mandoca-Barcelona_Catalonia.html,"  Venezuelan,   Latin, American"
id_3909,Paris,3910,5.0,$$ - $$$,11.0,/Restaurant_Review-g187147-d12563331-Reviews-Aperitivo-Paris_Ile_de_France.html,Italian
id_3914,Berlin,3916,4.0,$$ - $$$,19.0,/Restaurant_Review-g187323-d7146900-Reviews-Gaia_Bistrot-Berlin.html,Italian
id_3917,Rome,3918,3.5,$$ - $$$,197.0,/Restaurant_Review-g187791-d3454924-Reviews-Ristorante_Il_Borgo-Rome_Lazio.html,"Seafood,   Pizza,   Italian,   Grill"
id_393,Hamburg,394,4.0,$$ - $$$,77.0,/Restaurant_Review-g187331-d1873223-Reviews-Cafe_Leonar-Hamburg.html,"  Central European, Cafe,   Vegetarian Friendly,   European,   Israeli,   Kosher"
id_393,Warsaw,394,4.0,$$ - $$$,141.0,/Restaurant_Review-g274856-d4323006-Reviews-Jeff_s-Warsaw_Mazovia_Province_Central_Poland.html,"  Central American, American,   Grill"
id_395,Oporto,396,4.5,$$ - $$$,95.0,/Restaurant_Review-g189180-d1081959-Reviews-Restaurante_Campo_Alegre_Compadre-Porto_Porto_District_Northern_Portugal.html,"  African,   Portuguese,   Soups, Mediterranean"
id_396,Barcelona,397,5.0,$$ - $$$,45.0,/Restaurant_Review-g187497-d12384001-Reviews-Sushi_Samurai-Barcelona_Catalonia.html,"  Sushi, Japanese,   Vegetarian Friendly,   Asian,   Gluten Free Options,   Korean"
id_3966,Barcelona,3967,4.0,$$ - $$$,39.0,/Restaurant_Review-g187497-d1926325-Reviews-Echo_Restaurant-Barcelona_Catalonia.html,"Mediterranean,   European,   Vegetarian Friendly,   Spanish"
id_3991,London,3998,4.5,$$ - $$$,48.0,/Restaurant_Review-g186338-d7312499-Reviews-The_Canvas_Cafe-London_England.html,"  Vegan Options, Cafe,   Vegetarian Friendly"
id_3995,Paris,3996,4.5,$,26.0,/Restaurant_Review-g187147-d10840545-Reviews-Bro_Falafel_Bar-Paris_Ile_de_France.html,"  Vegetarian Friendly,   Mediterranean, Lebanese"
id_3998,Berlin,4000,4.5,NaN,3.0,/Restaurant_Review-g187323-d5522002-Reviews-Bistro_Fadi-Berlin.html,Other
id_3998,Rome,3999,4.0,$$ - $$$,137.0,/Restaurant_Review-g187791-d2323613-Reviews-Ristorante_Petrucci-Rome_Lazio.html,"  Mediterranean,   Pizza, Italian"
id_4,Barcelona,5,5.0,$$ - $$$,1078.0,/Restaurant_Review-g187497-d11906544-Reviews-Bodega_Biarritz-Barcelona_Catalonia.html,"  Wine Bar,   Spanish,   Vegan Options,   European, Mediterranean,   Gluten Free Options,   Vegetarian Friendly"
id_40,Edinburgh,41,4.5,$$ - $$$,834.0,/Restaurant_Review-g186525-d1871954-Reviews-Indaba-Edinburgh_Scotland.html,"  Mediterranean,   Spanish,   Gluten Free Options,   Vegetarian Friendly,   Vegan Options, African"
id_400,London,401,4.5,$$$$,1084.0,/Restaurant_Review-g186338-d1029286-Reviews-The_Square-London_England.html,"  Gluten Free Options, Vegetarian Friendly"
id_400,Madrid,401,4.0,$$ - $$$,774.0,/Restaurant_Review-g187514-d8415205-Reviews-El_Perro_y_la_Galleta-Madrid.html,"Mediterranean,   Vegetarian Friendly,   Vegan Options,   European,   Gluten Free Options"
id_402,Rome,403,4.0,$$ - $$$,1133.0,/Restaurant_Review-g187791-d1488977-Reviews-Il_Corallo-Rome_Lazio.html,"  Pizza,   Gluten Free Options,   Vegetarian Friendly,   Mediterranean, Italian,   Vegan Options"
id_4021,Rome,4022,5.0,$,11.0,/Restaurant_Review-g187791-d11885698-Reviews-Na_Rosetta-Rome_Lazio.html,Italian
id_403,Dublin,404,4.5,$$ - $$$,275.0,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,"Indian,   Vegetarian Friendly,   Asian"
id_4049,Rome,4050,3.5,$$ - $$$,181.0,/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html,"Indian,   Asian,   Vegan Options,   Vegetarian Friendly"
id_4062,Madrid,4064,5.0,NaN,NaN,/Restaurant_Review-g187514-d11812785-Reviews-Restaurante_La_Brasa-Madrid.html,Other
id_4066,London,4073,3.5,$$ - $$$,286.0,/Restaurant_Review-g186338-d2259559-Reviews-Made_In_Italy_King_s_Road-London_England.html,"  Gluten Free Options,   Vegetarian Friendly,   Pizza, Italian"
id_4073,Barcelona,4074,3.5,$$ - $$$,26.0,/Restaurant_Review-g187497-d12441400-Reviews-Sanbermut-Barcelona_Catalonia.html,Mediterranean
id_4082,Berlin,4084,4.0,$$ - $$$,18.0,/Restaurant_Review-g187323-d7804627-Reviews-Barkett-Berlin.html,"Healthy,   Gluten Free Options,   Vegan Options"
id_4090,Berlin,4092,4.0,$$ - $$$,20.0,/Restaurant_Review-g187323-d2046169-Reviews-Ristorante_Enoteca_Carpe_Diem-Berlin.html,Italian
id_4092,Rome,4093,4.0,$$ - $$$,35.0,/Restaurant_Review-g187791-d8092415-Reviews-Trattoria_Gliamici-Rome_Lazio.html,"  Mediterranean, Italian"
id_4110,Madrid,4112,5.0,NaN,2.0,/Restaurant_Review-g187514-d4600226-Reviews-Cafeteria_Teresa-Madrid.html,Spanish
id_4116,Milan,4119,3.5,NaN,30.0,/Restaurant_Review-g187849-d7967318-Reviews-Trattoria_la_Madonnina_di_Costantino_Cuciniello_Precotto-Milan_Lombardy.html,Other
id_412,Rome,413,4.0,$$ - $$$,486.0,/Restaurant_Review-g187791-d795702-Reviews-Jaipur_Ristorante_Indiano-Rome_Lazio.html,"  Gluten Free Options,   Vegetarian Friendly, Balti,   Asian,   Vegan Options,   Indian"
id_415,Milan,416,4.0,$$ - $$$,615.0,/Restaurant_Review-g187849-d2263352-Reviews-Al_Padellone-Milan_Lombardy.html,"  Mediterranean, Italian,   Pizza,   Steakhouse,   Barbecue"
id_4157,Rome,4158,4.0,$$ - $$$,182.0,/Restaurant_Review-g187791-d2321047-Reviews-Sottosopra_Restaurant-Rome_Lazio.html,Italian
id_4166,London,4173,3.5,$$ - $$$,3135.0,/Restaurant_Review-g186338-d779012-Reviews-Tayyabs-London_England.html,"  Halal,   Pakistani,   Vegetarian Friendly, Indian,   Asian"
id_4180,London,4187,4.5,$$ - $$$,26.0,/Restaurant_Review-g186338-d10903502-Reviews-Spit_and_Sawdust-London_England.html,"Bar,   Pub,   Vegetarian Friendly"
id_4196,Barcelona,4197,5.0,$$ - $$$,NaN,/Restaurant_Review-g187497-d12572658-Reviews-Crusto-Barcelona_Catalonia.html,"  Pub, Bar"
id_4208,Berlin,4210,3.5,$$ - $$$,23.0,/Restaurant_Review-g187323-d7624770-Reviews-Cancun-Berlin.html,Mexican
id_4209,Rome,4210,4.0,$,55.0,/Restaurant_Review-g187791-d8020681-Reviews-Quadro_Pizzetterie-Rome_Lazio.html,"  Pizza,   Fast Food, Italian"
id_4217,London,4224,4.0,$$ - $$$,169.0,/Restaurant_Review-g186338-d1019284-Reviews-Noura_Mayfair-London_England.html,"  Middle Eastern, Lebanese,   Gluten Free Options,   Mediterranean,   Halal,   Vegetarian Friendly,   Vegan Options"
id_4230,Paris,4231,4.0,$$ - $$$,45.0,/Restaurant_Review-g187147-d10841012-Reviews-The_Canadian_Embassy_Pub-Paris_Ile_de_France.html,"Bar,   Pub,   American"
id_4232,London,4239,4.0,$$ - $$$,177.0,/Restaurant_Review-g186338-d718937-Reviews-Fairuz-London_England.html,"  Mediterranean,   Middle Eastern,   Gluten Free Options,   Vegetarian Friendly,   Halal, Lebanese"
id_4238,Barcelona,4239,5.0,NaN,2.0,/Restaurant_Review-g187497-d11911250-Reviews-Joan_s-Barcelona_Catalonia.html,Other
id_427,Luxembourg,428,3.5,NaN,19.0,/Restaurant_Review-g190356-d12407347-Reviews-Supperclub_restaurant_bar-Luxembourg_City.html,Other
id_4278,Milan,4281,3.5,$,83.0,/Restaurant_Review-g187849-d2577881-Reviews-Momigi-Milan_Lombardy.html,Chinese
id_4288,Milan,4291,3.5,NaN,13.0,/Restaurant_Review-g187849-d4875639-Reviews-Il_Bacaro_Milano-Milan_Lombardy.html,"Italian,   Cafe,   Pub,   Gastropub"
id_4289,Rome,4290,4.0,$,73.0,/Restaurant_Review-g187791-d5825135-Reviews-Ristorante_Linda-Rome_Lazio.html,"Chinese,   Japanese"
id_4293,Rome,4294,5.0,$,14.0,/Restaurant_Review-g187791-d10595133-Reviews-Owlchips-Rome_Lazio.html,"Brew Pub,   Street Food,   Pub,   Fast Food"
id_4294,Paris,4295,4.0,$$ - $$$,69.0,/Restaurant_Review-g187147-d798936-Reviews-Le_Relais_Charbon-Paris_Ile_de_France.html,"  European, French"
