original_title,title_length,production_companies
The Machinist,13, Canal+ EspaÃ±a
The Majestic,12,"Village Roadshow Pictures,  Castle Rock Entertainment"
The Manchurian Candidate,24,"Paramount Pictures,  Clinica Estetico"
The Marine,10,Twentieth Century Fox Film Corporation
The Martian,11," Mid Atlantic Films,  Scott Free Productions"
The Master,10," The Weinstein Company, Ghoulardi Film Company"
The Matrix Reloaded,19," Warner Bros.,  NPV Entertainment,  Silver Pictures"
The Matrix Revolutions,22," NPV Entertainment,  Warner Bros.,  Silver Pictures"
The Maze Runner,15," Dayday Films,  Temple Hill Entertainment,  Twentieth Century Fox Film Corporation"
The Mechanic,12," Nu Image Entertainment GmbH,  Millennium Films"
The Men Who Stare at Goats,26,BBC Films
The Mexican,11," Pistolero Productions LLC,  Newmarket Capital Group"
The Midnight Meat Train,23, GreeneStreet Films
The Mist,8,"Darkwoods Productions,  Dimension Films"
The Monuments Men,17," Smokehouse Pictures,  Fox 2000 Pictures, Columbia Pictures"
The Mortal Instruments: City of Bones,37," Unique Features, Constantin Film Produktion"
The Mothman Prophecies,22,Lakeshore Entertainment
The Mummy Returns,17, Imhotep Productions
The Mummy: Tomb of the Dragon Emperor,37," China Film Co-Production Corporation, Universal Pictures,  Alphaville Films,  Sommers Company"
The Muppets,11,Walt Disney Pictures
The Musketeer,13," ApolloMedia Distribution,  MDP Worldwide,  The, Crystal Sky Worldwide,  Signature Entertainment"
The Namesake,12,"Fox Searchlight Pictures,  Mirabai Films"
The Nanny Diaries,17, FilmColony
The Next Three Days,19,"Lionsgate,  Hwy61"
The Night Before,16," Good Universe, Sony Pictures"
The November Man,16, Relativity Media
The Number 23,13, Firm Films
The Other Guys,14, Gary Sanchez Productions
The Others,10," Las Producciones del Escorpion,  Lucky Red"
The Pacifier,12, Spyglass Entertainment
The Patriot,11,"Centropolis Entertainment,  Mutual Film Company,  Columbia Pictures Corporation"
The Peanuts Movie,17,Blue Sky Studios
The Perfect Game,16," Prelude Pictures, HighRoad Entertainment,  Lone Runner Entertainment,  The,  Perfect Game"
The Perfect Storm,17," Baltimore Spring Creek Productions, Warner Bros."
The Perks of Being a Wallflower,31,Summit Entertainment
The Phantom of the Opera,24,"Odyssey Entertainment,  Warner Bros."
The Pianist,11," Studio Babelsberg,  Heritage Films,  Canal+Polska,  Agencja Produkcji Filmowej"
The Place Beyond the Pines,26, Verisimilitude
The Polar Express,17,"Castle Rock Entertainment,  Playtone"
The Possession,14, North Box Productions
The Prestige,12," Syncopy, Touchstone Pictures"
The Prince,10, Emmett/Furla Films
The Princess Diaries 2: Royal Engagement,40,Walt Disney Pictures
The Princess and the Frog,25," Walt Disney Animation Studios, Walt Disney Pictures"
The Proposal,12, Mandeville Films
The Punisher,12," VIP 2 Medienfonds,  Valhalla Motion Pictures,  Marvel Enterprises, Lions Gate Films"
The Purge: Anarchy,18," Platinum Dunes,  5150 Action"
The Pursuit of Happyness,24,"Columbia Pictures Corporation,  Escape Artists,  Relativity Media"
The Pyramid,11, Sahara Productions
The Queen,9, PathÃ© Renn Productions
The Railway Man,15," Lionsgate,  Pictures in Paradise, Archer Street Productions,  Latitude Media"
The Reaping,11,"Village Roadshow Pictures,  Eyetronics,  Dark Castle Entertainment"
The Return,10," Rosey Film Productions LLC,  Biscayne Pictures"
The Revenant,12," CatchPlay,  Appian Way"
The Ring,8,"DreamWorks SKG,  BenderSpink"
The Rite,8," Mid Atlantic Films, New Line Cinema,  Contrafilm"
The Road,8,"2929 Productions,  Nick Wechsler Productions,  Dimension Films,  Chockstone Pictures"
The Road to El Dorado,21,DreamWorks Animation
The Rocker,10,Fox Atomic
The Rookie,10, Gran Via Productions
The Rover,9,"Porchlight Films,  Screen Australia,  FilmNation Entertainment"
The Royal Tenenbaums,20,Touchstone Pictures
The Rum Diary,13," GK Films, FilmEngine,  Infinitum Nihil"
The Runaways,12, Road Rebel
The Rundown,11," WWE Studios, Columbia Pictures,  Universal Pictures"
The Santa Clause 2,18,Walt Disney Pictures
The School of Rock,18,Paramount Pictures
The Scorpion King,17," World Wrestling Entertainment (WWE),  Alphaville Films"
The Secret Life of Walter Mitty,31," Big Screen Productions,  Twentieth Century Fox Film Corporation"
The Secret of Moonacre,22," Metropolitan Filmexport,  UK Film Council,  Spice Factory,  The Australian Film Commission"
The Sentinel,12, Regency Enterprises
The Shaggy Dog,14," Boxing Cat Films,  Mandeville Films"
The Simpsons Movie,18,Gracie Films
The Sisterhood of the Traveling Pants,37, Alloy Entertainment
The Skeleton Key,16,Universal Pictures
The Skulls,10," Cranium Films, Universal Pictures,  Original Film"
The Smurfs,10,"Columbia Pictures,  Kerner Entertainment Company,  Sony Pictures Animation"
The Smurfs 2,12," Kerner Entertainment Company,  NeoReel,  Sony Pictures Animation,  Hemisphere Media Capital"
The Social Network,18," Relativity Media, Columbia Pictures,  Scott Rudin Productions"
The Sorcerer's Apprentice,25," Broken Road Productions,  Junction Entertainment,  Jerry Bruckheimer Films"
The Spirit,10," Odd Lot Entertainment,  Lionsgate,  Dark Lot Entertainment"
The SpongeBob Movie: Sponge Out of Water,40," Nickelodeon Animation Studios,  Disruption Entertainment,  Nickelodeon Movies, Paramount Pictures"
The SpongeBob SquarePants Movie,31," Paramount Animation, Paramount Pictures,  Nickelodeon Movies"
The Spy Next Door,17," Relativity Media, Robert Simonds Productions"
The Stepford Wives,18, DreamWorks Pictures
The Strangers,13,Rogue Pictures
The Switch,10, Bona Fide Productions
The Tailor of Panama,20,Columbia Pictures
The Taking of Pelham 1 2 3,26," Metro-Goldwyn-Mayer (MGM),  Scott Free Productions,  Escape Artists, Columbia Pictures"
The Tale of Despereaux,22,Universal Pictures Corporation
The Terminal,12, Amblin Entertainment
The Texas Chainsaw Massacre,27," Radar Pictures, New Line Cinema,  Platinum Dunes"
The Thing,9,Universal Pictures
The Three Musketeers,20,Impact Pictures
The Time Machine,16,DreamWorks SKG
The Tourist,11, StudioCanal
The Town,8,"Legendary Pictures,  Thunder Road Pictures"
The Transporter,15,"TF1 Films Productions,  Current Entertainment"
The Twilight Saga: Breaking Dawn - Part 1,41," Sunswept Entertainment,  TSBD Canada Productions"
The Twilight Saga: Breaking Dawn - Part 2,41," Temple Hill Entertainment, Summit Entertainment,  Sunswept Entertainment"
The Twilight Saga: Eclipse,26," Temple Hill Entertainment,  Maverick Films"
The Twilight Saga: New Moon,27,"Summit Entertainment,  Temple Hill Entertainment"
The Ugly Truth,14," Relativity Media, Lakeshore Entertainment"
The Unborn,10, Relativity Media
The Village,11,Scott Rudin Productions
The Visit,9,Blumhouse Productions
The Vow,7, Screen Gems
The Walk,8," Sony Pictures Entertainment,  ImageMovers"
The Water Diviner,17, Seven Group Holdings
The Water Horse,15," Beacon Pictures,  Ecosse Films"
The Way Back,12," Monolith Films,  Exclusive Films,  Imagenation Abu Dhabi FZ"
The Weather Man,15,"Paramount Pictures,  Escape Artists"
The Wedding Date,16," 26 Films, Universal Pictures"
The Wedding Planner,19," Prufrock Pictures,  Dee Gee Entertainment, Columbia Pictures Corporation,  Intermedia Films,  Tapestry Films"
The Wedding Ringer,18," Screen Gems, Miramax Films"
The Whole Nine Yards,20," Nine Yards Productions, Franchise Pictures"
The Whole Ten Yards,19," MHF Zweite Academy Film, Cheyenne Enterprises"
The Wild,8, Contrafilm
The Wolf of Wall Street,23," EMJAG Productions,  Sikelia Productions,  Red Granite Pictures"
The Wolverine,13," Marvel Entertainment, Twentieth Century Fox Film Corporation"
The Woman in Black,18, UK Film Council
The Words,9,Serenade Films
The Wrestler,12," Top Rope, Saturn Films,  Wild Bunch,  Protozoa Pictures"
The X Files: I Want to Believe,30," Crying Box Productions, Twentieth Century Fox Film Corporation,  Dune Entertainment III,  Ten Thirteen Productions"
There Will Be Blood,19, Paramount Vantage
Things We Lost in the Fire,26, DreamWorks Pictures
Thirteen Days,13," Tig Productions, New Line Cinema"
This Is 40,10,Apatow Productions
This Is Where I Leave You,25," Warner Bros.,  21 Laps Entertainment, Spring Creek Productions"
This Is the End,15," Mandate Pictures,  Point Grey Pictures,  Sony Pictures Entertainment (SPE)"
This Must Be the Place,22,"ARP SÃ©lection,  France 2 CinÃ©ma"
Thor,4," Marvel Entertainment, Marvel Studios"
Thor: The Dark World,20,Marvel Studios
Timeline,8, Artists Production Group (APG)
"Tomorrow, When the War Began",28,"Omnilab Media,  Ambience Entertainment"
Tomorrowland,12, Babieka
Tooth Fairy,11," Dune Entertainment III,  Mayhem Pictures"
Total Recall,12,Columbia Pictures
Tower Heist,11," Relativity Media,  Rat Entertainment"
Toy Story 3,11,Walt Disney Pictures
Traffic,7,"USA Films,  Initial Entertainment Group (IEG),  The,  Compulsion Inc."
Training Day,12," WV Films II,  NPV Entertainment,  Warner Bros.,  Outlaw Productions (I), Village Roadshow Pictures"
Trainwreck,10,Universal Pictures
Trance,6," Decibel Films, Cloud Eight Films"
Transcendence,13,Alcon Entertainment
Transformers,12," Platinum Dunes,  Amblin Entertainment"
Transformers: Age of Extinction,31," Platinum Dunes,  Amblin Entertainment"
Transformers: Dark of the Moon,30," Indochina Productions,  Hasbro,  Di Bonaventura Pictures"
Transformers: Revenge of the Fallen,35," Di Bonaventura Pictures,  Amblin Entertainment"
Transporter 2,13, TF 1 Film Productions
Transporter 3,13, TF1 Films Production
Transsiberian,13," Telecinco Cinema, Lietuvos Kinostudija,  Canal+ EspaÃ±a,  Castelao Producciones"
Trapped,7," Colombia Pictures, Senator Film Produktion,  Propaganda Films"
Treasure Planet,15," Walt Disney Feature Animation, Walt Disney Pictures"
Trespass,8,"Nu Image Films,  Millennium Films"
Tristan & Isolde,16, Scott Free Productions
Tropic Thunder,14,"DreamWorks SKG,  Red Hour Films"
Troy,4,"Plan B Entertainment,  Helena Productions,  Warner Bros."
True Grit,9,Paramount Pictures
Trumbo,6,"Groundswell Productions,  ShivHans Pictures"
Turbo,5,DreamWorks Animation
Twilight,8," Goldcrest Pictures,  Temple Hill Entertainment"
Twisted,7," Intertainment AG,  Blackout Productions Inc., Paramount Pictures,  Kopelson Entertainment"
Two Weeks Notice,16,"Village Roadshow Pictures,  Castle Rock Entertainment"
Two for the Money,17,Universal Pictures
U-571,5,Universal Pictures
Unbreakable,11,Limited Edition Productions Inc.
Unbroken,8,Legendary Pictures
Under the Skin,14, Nick Wechsler Productions
Underworld,10,"Lakeshore Entertainment,  Laurinfilm,  Subterranean Productions LLC,  Underworld Produktions GmbH"
Underworld: Awakening,21," Sketch Films, Lakeshore Entertainment,  Screen Gems"
Underworld: Evolution,21, Screen Gems
Underworld: Rise of the Lycans,30,"Lakeshore Entertainment,  Sketch Films"
Unfaithful,10," Fox 2000 Pictures, Regency Enterprises"
Unfinished Business,19," Escape Artists,  New Regency Pictures,  Regency Enterprises"
United 93,9,"Universal Pictures,  StudioCanal"
Unknown,7," Canal+,  TF1 Films Production,  Dark Castle Entertainment, Studio Babelsberg"
Unleashed,9,"Canal Plus,  EuropaCorp"
Unstoppable,11," Millbrook Farm Productions,  Prospect Park, Twentieth Century Fox Film Corporation"
Untraceable,11," Screen Gems, Lakeshore Entertainment"
Upside Down,11," Transfilm,  France 2 CinÃ©ma,  Studio 37, Onyx Films"
Uptown Girls,12,GreeneStreet Films
V for Vendetta,14," DC Comics,  Anarchos Productions"
Vacancy,7, Hal Lieberman Company
Vacation,8,New Line Cinema
Valentine's Day,15, Rice Films
Valiant,7,Vanguard Films
Van Helsing,11," The,  Sommers Company,  Stillking Films"
Vantage Point,13,"Columbia Pictures,  Original Film,  Relativity Media,  Kanzaman"
Veronica Mars,13, Warner Bros. Interactive Entertainment
Vertical Limit,14,"Columbia Pictures Corporation,  Global Entertainment Productions GmbH & Company Medien KG"
Vicky Cristina Barcelona,24," Antena 3 Films, The Weinstein Company,  TelevisiÃ³ de Catalunya (TV3)"
Victor Frankenstein,19," Davis Entertainment, Twentieth Century Fox Film Corporation"
Virgin Territory,16," Red Lion Sarl,  Dino De Laurentiis Company, Ingenious Film Partners,  Zephyr Films"
W.,2," Global Entertainment Group,  Emperor Motion Pictures"
WALLÂ·E,7," Pixar Animation Studios, Walt Disney Pictures"
Walk Hard: The Dewey Cox Story,30, Apatow Productions
Walk the Line,13,"Tree Line Films,  Konrad Pictures,  Fox 2000 Pictures"
Wall Street: Money Never Sleeps,31," Dune Entertainment,  Dune Entertainment III, Twentieth Century Fox Film Corporation"
Wanderlust,10, Apatow Productions
Wanted,6,"Universal Pictures,  Bazelevs Production"
War,3," Province of British Columbia Production Services Tax Credit,  Fierce Entertainment"
War Horse,9,DreamWorks SKG
War of the Worlds,17," DreamWorks SKG, Paramount Pictures,  Cruise/Wagner Productions"
Warm Bodies,11,Summit Entertainment
Watchmen,8," Lawrence Gordon Productions, Paramount Pictures,  DC Comics"
Water for Elephants,19," Dune Entertainment,  Fox 2000 Pictures,  Big Screen Productions,  Flashpoint Entertainment"
We Are Marshall,15," Wonderland Sound and Vision,  Thunder Road Pictures"
We Bought a Zoo,15,Twentieth Century Fox Film Corporation
We Own the Night,16,"Columbia Pictures,  2929 Productions,  Industry Entertainment"
We Were Soldiers,16," Motion Picture Production GmbH & Co. Erste KG,  Wheelhouse Entertainment,  Icon Entertainment International"
Wedding Crashers,16, Avery Pix
Welcome Home Roscoe Jenkins,27,Universal Pictures
What Happens in Vegas,21," Mosaic Media Group,  Regency Enterprises,  21 Laps Entertainment"
What If,7,Fastnet Films
What Just Happened,18," Tribeca Productions,  Linson Entertainment"
What Lies Beneath,17, Twentieth Century Fox Film Corporation
What Women Want,15," Wind Dancer Productions,  Centropolis Entertainment,  Icon Entertainment International"
What to Expect When You're Expecting,36," Phoenix Pictures,  What to Expect Productions,  Lionsgate"
What's Your Number?,19, Contrafilm
When the Game Stands Tall,25,"Mandalay Pictures,  Affirm Films"
While We're Young,17,Scott Rudin Productions
Whisper,7," Province of British Columbia Production Services Tax Credit,  Gold Circle Films,  Canadian Film or Video Production Tax Credit (CPTC),  H2F Entertainment, Universal Pictures"
White Chicks,12," Revolution Studios,  Wayans Bros. Entertainment,  Gone North Productions, Columbia Pictures"
White House Down,16,Columbia Pictures
White Noise,11,"Universal Pictures,  Brightlight Pictures,  The Movie Network (TMN)"
Whiteout,8," Dark Castle Entertainment,  Warner Bros.,  Canadian Film or Video Production Tax Credit (CPTC)"
Why Did I Get Married Too?,26,Lions Gate Films
Wicker Park,11, Metro-Goldwyn-Mayer (MGM)
Wild Target,11,"Matador Pictures,  Magic Light Pictures,  Isle of Man Film,  Cinema Four"
Windtalkers,11, Metro-Goldwyn-Mayer (MGM)
Winnie the Pooh,15, Walt Disney Animation Studios
Winter's Tale,13," Warner Bros.,  Weed Road Pictures, Village Roadshow Pictures"
Woman in Gold,13," Origin Pictures, BBC Films"
World Trade Center,18, Kernos Filmproduktionsgesellschaft & Company
World War Z,11," Skydance Productions,  Apparatus Productions"
Wrath of the Titans,19," Thunder Road Pictures,  A.I.E.,  Warner Bros., Legendary Pictures"
Wrong Turn,10," Constantin Film Produktion,  Stan Winston Studio,  Regency Enterprises,  Newmarket Capital Group"
X-Men,5," Marvel Enterprises,  Springwood Productions"
X-Men Origins: Wolverine,24," Dune Entertainment, Ingenious Film Partners,  Donners' Company,  Seed Productions"
X-Men: Days of Future Past,26," Donners' Company, Twentieth Century Fox Film Corporation"
X-Men: First Class,18, Dune Entertainment
X-Men: The Last Stand,21,20th Century Fox
X2,2," Marvel Enterprises,  Donners' Company"
Xin shao lin si,15,Emperor Motion Pictures
Year One,8, Apatow Productions
Yes Man,7, Heyday films
Yogi Bear,9," Sunswept Entertainment,  Picnic Basket,  Warner Bros. Animation"
You Again,9," Frontier Pictures,  Touchstone Pictures, Oops Doughnuts Productions"
You Don't Mess With the Zohan,29, Happy Madison Productions
"You, Me and Dupree",18," MMCB Film Produktion 2004, Universal Pictures"
Young Adam,10,Recorded Picture Company (RPC)
Young Adult,11," Denver and Delilah Productions,  Indian Paintbrush, Paramount Pictures"
"Yours, Mine & Ours",18," Robert Simonds Productions, Paramount Pictures"
Zack and Miri Make a Porno,26,"Blue Askew,  View Askew Productions"
Zero Dark Thirty,16,"Columbia Pictures,  First Light Production,  Annapurna Pictures"
Zodiac,6," Warner Bros.,  Phoenix Pictures"
Zombieland,10,Columbia Pictures
Zookeeper,9," Sony Pictures Releasing,  Metro-Goldwyn-Mayer (MGM),  Broken Road Productions,  Happy Madison Productions"
Zoolander,9," Village Roadshow Pictures,  Scott Rudin Productions"
xXx,3, Original Film
xXx: State of the Union,23,Original Film
Ã†on Flux,9," Lakeshore Entertainment, Paramount Pictures"
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
