original_title,title_length,production_companies
Self/less,9,Endgame Entertainment
Selma,5," Cloud Eight Films,  Celador Films,  Harpo Films"
Serendipity,11," Simon Fields Productions, Miramax Films"
Serving Sara,12,Paramount Pictures
Seven Pounds,12,"Columbia Pictures,  Overbrook Entertainment"
Seven Psychopaths,17," British Film Institute (BFI), Blueprint Pictures,  Film4,  CBS Films"
Seventh Son,11," Outlaw Sinema,  Thunder Road Pictures,  Moving Picture Company (MPC), Legendary Pictures"
Sex Tape,8," LStar Capital,  Media Rights Capital, Escape Artists"
Sex and the City,16," Home Box Office (HBO), New Line Cinema"
Sex and the City 2,18," Village Roadshow Pictures,  HBO Films, New Line Cinema"
Shaft,5," Scott Rudin Productions, Paramount Pictures"
Shall We Dance?,15,Miramax Films
Shallow Hal,11,Twentieth Century Fox Film Corporation
Shanghai Knights,16," Jackie Chan Films Limited,  All Knight Productions,  Touchstone Pictures,  Birnbaum / Barber Productions, Spyglass Entertainment"
Shark Tale,10," Pacific Data Images (PDI), DreamWorks SKG,  DreamWorks Animation"
She's Out of My League,22,"DreamWorks SKG,  Mosaic"
She's the Man,13,"DreamWorks SKG,  Lakeshore Entertainment"
Sherlock Holmes,15," Wigram Productions,  Warner Bros.,  Internationale Filmproduktion Blackbird Dritte,  Silver Pictures, Village Roadshow Pictures"
Sherlock Holmes: A Game of Shadows,34," Wigram Productions,  Lin Pictures,  Warner Bros.,  Silver Pictures, Village Roadshow Pictures"
Shoot 'Em Up,12,"New Line Cinema,  Angry Films"
Shooter,7," Di Bonaventura Pictures,  Grosvenor Park Impact Productions"
Shorts,6,Warner Bros. Pictures
Showtime,8," Warner Bros., Village Roadshow Pictures,  Overbrook Entertainment,  NPV Entertainment,  Tribeca Productions"
Shrek,5," Pacific Data Images (PDI), DreamWorks SKG"
Shrek 2,7,DreamWorks SKG
Shrek Forever After,19,DreamWorks Animation
Shrek the Third,15,DreamWorks Animation
Shutter Island,14," Appian Way, Paramount Pictures,  Phoenix Pictures"
Sicario,7, Thunder Road Pictures
Sicko,5,The Weinstein Company
Side Effects,12," Universal, Di Bonaventura Pictures"
Sideways,8,"Fox Searchlight Pictures,  Michael London Productions,  Sideways Productions Inc."
Signs,5, Touchstone Pictures
Silent Hill,11," Konami,  Davis-Films, Silent Hill DCP Inc."
Silent Hill: Revelation 3D,26,"Davis-Films,  Konami Corporation Ltd."
Sin City,8," Miramax, Dimension Films,  Troublemaker Studios"
Sin City: A Dame to Kill For,28," Aldamisa Entertainment,  Troublemaker Studios,  Demarest Films,  AR Films"
Sinister 2,10," Entertainment One,  IM Global, Alliance Films,  Automatik Entertainment,  Blumhouse Productions"
Sisters,7,Little Stranger
Sky Captain and the World of Tomorrow,37,"Paramount Pictures,  Filmauro,  Blue Flower Productions,  Riff Raff Film Productions,  Natural Nylon Entertainment"
Sky High,8,"Walt Disney Pictures,  Gunn Films"
Skyfall,7,Columbia Pictures
Skyline,7," Relativity Media, Rogue Pictures,  Transmission Pictures,  Hydraulx,  Rat Entertainment"
Slackers,8,"Sony Pictures,  Screen Gems"
Slumdog Millionaire,19," Warner Bros.,  Film4"
Smart People,12," Sherazade Film Development,  Corduroy Films,  Groundswell Productions, Miramax Films,  QED International"
Smokin' Aces,12," StudioCanal, Universal Pictures,  Working Title Films,  Scion Films"
Snitch,6," Exclusive Media Group, Front Street Productions,  Spitfire Pictures"
Snow White and the Huntsman,27,Universal Pictures
Solaris,7,Twentieth Century Fox Film Corporation
Solitary Man,12," Millennium Films,  Paul Schiff Productions, Smartest Man Productions"
Solomon Kane,12,"Davis-Films,  Wandering Star Pictures,  Czech Anglo Productions"
Something Borrowed,18," Wild Ocean Films, Alcon Entertainment,  2S Films"
Something's Gotta Give,22," Warner Bros.,  Waverly Films, Columbia Pictures Corporation"
Son of God,10, LightWorkers Media
Sorority Row,12," Karz Entertainment, Summit Entertainment"
Soul Surfer,11," FilmDistrict,  Brookwell-McNamara Entertainment, Mandalay Pictures,  Affirm Films,  TriStar Pictures"
Source Code,11,"The Mark Gordon Company,  Vendome Pictures"
Southpaw,8," Riche-Ludwig Productions, Escape Artists"
Space Chimps,12," Odyssey Entertainment,  Studiopolis, Starz Media,  Starz Animation,  Vanguard Animation"
Space Cowboys,13," Mad Chance,  Malpaso Productions,  Clipsal Films, Village Roadshow Pictures"
Spanglish,9,"Gracie Films,  Columbia Pictures Corporation"
Sparkle,7," Stage 6 Films,  Phoenix Pictures,  Akil Production Company, TriStar Pictures"
Spartan,7," Linson Entertainment, Epsilon Motion Pictures,  Franchise Pictures,  Signature Pictures"
Spectre,7,"Columbia Pictures,  Danjaq,  B24"
Speed Racer,11," Anarchos Productions,  Warner Bros., Village Roadshow Pictures,  Silver Pictures,  Studio Babelsberg"
Spider-Man,10,Columbia Pictures
Spider-Man 2,12,"Laura Ziskin Productions,  Marvel Enterprises"
Spider-Man 3,12," Marvel Enterprises,  Laura Ziskin Productions"
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
Spotlight,9," Open Road Films, Participant Media,  Entertainment One Features,  Rocklin / Faust"
Spring Breakers,15,"RabbitBandini Productions,  Muse Productions,  Radar Pictures"
Spy,3," Chernin Entertainment,  Feigco Entertainment, Twentieth Century Fox Film Corporation"
Spy Game,8," Metropolitan Filmexport,  Toho-Towa,  Red Wagon Productions, Universal Pictures,  Beacon Communications"
Spy Kids,8," Troublemaker Studios,  Miramax"
Spy Kids 2: Island of Lost Dreams,33,Dimension Films
Spy Kids 3-D: Game Over,23,Dimension Films
St. Vincent,11," Crescendo Productions,  Goldenlight Films,  Chernin Entertainment, The Weinstein Company"
Star Trek,9,"Paramount Pictures,  Bad Robot,  Spyglass Entertainment,  MavroCine Pictures GmbH & Co. KG"
Star Trek Into Darkness,23,"Paramount Pictures,  Kurtzman/Orci,  Skydance Productions,  Bad Robot"
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Star Wars: The Force Awakens,28," Truenorth Productions, Lucasfilm,  Bad Robot"
Stardust,8," Vaughn Productions, Paramount Pictures,  Ingenious Film Partners,  Marv Films"
Starsky & Hutch,15," Dimension Films,  Red Hour Films"
State of Play,13," Working Title Films,  Relativity Media,  Andell Entertainment"
Stay,4," Regency Enterprises, 20th Century Fox"
Stay Alive,10," Wonderland Sound and Vision,  Hollywood Pictures"
Stealth,7," Phoenix Pictures,  Columbia Pictures Corporation, Laura Ziskin Productions,  AFG Talons Productions"
Step Brothers,13," Relativity Media,  Gary Sanchez Productions,  Apatow Productions"
Step Up,7," Eketahuna LLC,  Touchstone Pictures,  Offspring Entertainment"
Step Up 2: The Streets,22," Offspring Entertainment,  Touchstone Pictures, Summit Entertainment"
Step Up 3D,10," Touchstone Pictures, Summit Entertainment"
Step Up All In,14,Summit Entertainment
Step Up Revolution,18,Summit Entertainment
Stomp the Yard,14,Rainforest Films
Stone,5,"Stone Productions,  Mimran Schur Pictures"
Stormbreaker,12,"Isle of Man Film,  The"
Straight Outta Compton,22," Legendary Pictures,  Broken Chair Flickz,  Cube Vision,  Universal Pictures, New Line Cinema"
Stranger Than Fiction,21, Three Strange Angels
Straw Dogs,10,Battleplan Productions
Street Fighter: The Legend of Chun-Li,37,"Twentieth Century Fox Film Corporation,  Hyde Park Films"
Street Kings,12,"Fox Searchlight Pictures,  Dune Entertainment III,  Regency Enterprises"
Stuart Little 2,15," Sony Pictures Entertainment, Columbia Pictures"
Stuck on You,12," Conundrum Entertainment, Twentieth Century Fox Film Corporation"
Sucker Punch,12, Cruel and Unusual Films
Suffragette,11," Film4, Ruby Films"
Sugar & Spice,13,New Line Cinema
Suite FranÃ§aise,16," Alliance Films,  Scope Pictures, Qwerty Films"
Summer Catch,12,"Tollin/Robbins Productions,  Warner Bros."
Sunshine,8," Ingenious Film Partners,  Moving Picture Company (MPC), DNA Films"
Super 8,7,"Paramount Pictures,  K/O Camera Toys"
Superbad,8," Apatow Productions, Columbia Pictures"
Superhero Movie,15,Dimension Films
Supernova,9," Hammerhead Productions,  Metro-Goldwyn-Mayer (MGM), United Artists,  Screenland Pictures"
Surf's Up,9,Sony Pictures Animation
Surrogates,10," Wintergreen Productions,  Mandeville Films, Touchstone Pictures,  Top Shelf Productions"
Suspect Zero,12,"Paramount Pictures,  Lakeshore Entertainment,  Cruise/Wagner Productions,  Intermedia Films"
Sweeney Todd: The Demon Barber of Fleet Street,46," DreamWorks Pictures,  Parkes+MacDonald Image Nation,  The,  Zanuck Company,  Tim Burton Productions"
Sweet Home Alabama,18,Touchstone Pictures
Sweet November,14,Bel Air Entertainment
Swimming Pool,13," Canal Plus,  FidÃ©litÃ© Productions, France 2 CinÃ©ma,  Gimages"
Swing Vote,10,Touchstone Pictures
Swordfish,9,"Village Roadshow Pictures,  Jonathan Krane Group,  NPV Entertainment"
Sydney White,12," SW7D Productions, Morgan Creek Productions,  Clifford Werber Productions"
Syriana,7," FilmWorks,  Warner Bros., Section Eight"
TMNT,4," Warner Bros., The Weinstein Company,  Imagi Production"
TRON: Legacy,12," LivePlanet,  Revolution Sun Studios,  Sean Bailey Productions,  Prana Studios"
Take Me Home Tonight,20," Internationale Filmproduktion Blackbird Dritte,  Relativity Media"
Take the Lead,13," Tiara Blu Films, New Line Cinema"
Taken,5," M6 Films, Twentieth Century Fox Film Corporation,  Canal+,  Grive Productions,  TPS Star"
Taken 2,7," Canal+,  M6 Films,  Grive Productions,  EuropaCorp, Twentieth Century Fox Film Corporation"
Taken 3,7," M6 Films,  Canal+,  EuropaCorp,  CinÃ©+"
Takers,6,Rainforest Films
Taking Lives,12,"Village Roadshow Pictures,  Warner Bros.,  Atmosphere Entertainment MM"
Talladega Nights: The Ballad of Ricky Bobby,43, Apatow Productions
Tammy,5, Gary Sanchez Productions
Tangled,7," Walt Disney Animation Studios, Walt Disney Pictures"
Taxi,4,"Twentieth Century Fox Film Corporation,  Robert Simonds Productions,  EuropaCorp"
Team America: World Police,26,"Paramount Pictures,  Scott Rudin Productions"
Tears of the Sun,16," Cheyenne Enterprises,  Michael Lobell Productions, Columbia Pictures,  Revolution Studios"
Ted,3, Fuzzy Door Productions
Ted 2,5,"Universal Pictures,  Fuzzy Door Productions"
Teenage Mutant Ninja Turtles,28,"Paramount Pictures,  Platinum Dunes,  Nickelodeon Movies"
Terminator 3: Rise of the Machines,34,"Columbia Pictures,  IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,  Warner Bros.,  Intermedia Films"
Terminator Genisys,18,"Paramount Pictures,  Skydance Productions"
Terminator Salvation,20,"Columbia Pictures,  The Halcyon Company,  Warner Bros.,  Wonderland Sound and Vision"
Texas Chainsaw 3D,17, Lions Gate
Thank You for Smoking,21, Room 9 Entertainment
That's My Boy,13,"Columbia Pictures,  Happy Madison Productions"
The 40 Year Old Virgin,22,Universal Pictures
The 6th Day,11,"Columbia Pictures,  Phoenix Pictures"
The A-Team,10,20th Century Fox
The Adjustment Bureau,21," Electric Shepherd Productions,  Gambit Pictures, Universal Pictures"
The Adventures of Pluto Nash,28,"Village Roadshow Pictures,  Mel's Cite du Cinema,  Castle Rock Entertainment,  NPV Entertainment"
The Adventures of Rocky & Bullwinkle,36,Universal Pictures
The Adventures of Sharkboy and Lavagirl,39,"Columbia Pictures Corporation,  Dimension Films"
The Adventures of Tintin,24," Columbia Pictures,  Nickelodeon Movies,  Amblin Entertainment,  WingNut Films, Paramount Pictures"
The Age of Adaline,18," Sidney Kimmel Entertainment,  Sierra/Affinity"
The Alamo,9,"Imagine Entertainment,  Touchstone Pictures"
The Amazing Spider-Man,22," Laura Ziskin Productions,  Marvel Entertainment, Columbia Pictures"
The Amazing Spider-Man 2,24," Marvel Enterprises,  Avi Arad Productions,  Matt Tolmach Productions, Columbia Pictures"
The Amityville Horror,21," Metro-Goldwyn-Mayer (MGM), Platinum Dunes,  Dimension Films"
The Animal,10," Happy Madison Productions, Revolution Studios"
The Ant Bully,13," Warner Bros. Animation,  Playtone Production,  Legendary Pictures,  DNA Films"
The Apparition,14," Warner Bros., StudioCanal,  Studio Babelsberg Motion Pictures"
The Art of War,14,"Amen Ra Films,  Morgan Creek Productions"
The Artist,10," Studio 37, France 3 CinÃ©ma,  La Petite Reine,  Jouror Productions"
The Assassination of Jesse James by the Coward Robert Ford,58,"Plan B Entertainment,  Virtual Studios"
The Avengers,12,Marvel Studios
The Aviator,11," Warner Bros.,  Initial Entertainment Group (IEG),  Cappa Productions, Appian Way"
The Back-Up Plan,16," CBS Films, Escape Artists"
The Bad Lieutenant: Port of Call - New Orleans,46," Polsky Films,  Nu Image Films,  Millennium Films, Saturn Films"
The Best Exotic Marigold Hotel,30," Imagenation Abu Dhabi FZ, Participant Media"
The Best Man Holiday,20,Universal
The Best of Me,14,Relativity Media
The Big Bounce,14,"Warner Bros. Pictures,  Taormina Productions,  Shangri-La Entertainment,  Material"
The Big Short,13,"Paramount Pictures,  Plan B Entertainment,  Regency Enterprises"
The Big Wedding,15,Millenium Films
The Big Year,12," Deuce Three Productions,  Dune Entertainment"
The Blind Side,14," Zucker/Netter Productions,  Left Tackle Pictures"
The Bling Ring,14," A24, PathÃ© Distribution"
The Boat That Rocked,20," Studio Canal,  Medienproduktion Prometheus Filmgesellschaft,  Portobello Studios"
The Book of Eli,15," Silver Pictures, Alcon Entertainment"
The Boondock Saints II: All Saints Day,38,"Chris Brinker Productions,  Stage 6 Films"
The Bounty Hunter,17," Original Film,  Madhouse Entertainment,  Relativity Media"
The Bourne Identity,19,"Universal Pictures,  Kennedy/Marshall Company,  Kalima Productions GmbH & Co. KG,  Stillking Films"
The Bourne Legacy,17," Kennedy/Marshall Company,  Captivate Entertainment,  Relativity Media, Universal Pictures"
The Bourne Supremacy,20," The Kennedy/Marshall Company, Universal Pictures,  Hypnotic,  Motion Picture THETA Produktionsgesellschaft"
The Bourne Ultimatum,20," Bourne Again,  The Kennedy/Marshall Company,  Motion Picture BETA Produktionsgesellschaft"
The Box,7,"Media Rights Capital,  Darko Entertainment,  Radar Pictures,  Warner Bros.,  Lin Pictures"
The Boxtrolls,13,Laika Entertainment
The Boy in the Striped Pyjamas,30," BBC Films, Miramax Films,  Heyday Films"
The Break-Up,12, Wild West Picture Show Productions
The Brothers Bloom,18," Summit Entertainment,  Endgame Entertainment, The Weinstein Company"
The Brothers Grimm,18,"The Weinstein Company,  Atlas Entertainment,  Mosaic Media Group"
The Bucket List,15,"Warner Bros.,  Two Ton Films,  Storyline Entertainment"
The Butler,10," Lee Daniels Entertainment, Laura Ziskin Productions"
The Butterfly Effect,20," FilmEngine,  Province of British Columbia Production Services Tax Credit,  Katalyst Films,  BenderSpink"
The Cabin in the Woods,22," Mutant Enemy Productions, Lionsgate"
The Call,8," Emergency Films,  Troika Pictures,  Apotheosis Media Group, TriStar Pictures,  WWE Studios"
The Cat's Meow,14," Dan Films,  CP Medien AG, Lions Gate Films"
The Cave,8," Cineblue Internationale Filmproduktionsgesellschaft,  City Productions,  Screen Gems, Lakeshore Entertainment"
The Cell,8," Katira Productions GmbH & Co. KG,  Radical Media,  Avery Pix, New Line Cinema,  Caro-McLeod"
The Change-Up,13," Big Kid Pictures,  Original Film,  Relativity Media, Universal Pictures"
The Chronicles of Narnia: Prince Caspian,40," Stillking Films,  Propeler,  Ozumi Films"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62, Walden Media
The Chronicles of Narnia: The Voyage of the Dawn Treader,56,"Dune Entertainment,  Fox 2000 Pictures"
The Chronicles of Riddick,25, One Race Productions
The Cold Light of Day,21,"Summit Entertainment,  Picture Machine,  Intrepid Pictures,  Galavis Film,  Film Rites"
The Company Men,15,"Spring Creek Productions,  Battle Mountain Films"
The Conjuring,13," The Safran Company, New Line Cinema,  Evergreen Media Group"
The Conspirator,15,Wildwood Enterprises
The Constant Gardener,21," UK Film Council, Studio Babelsberg,  Focus Features"
The Core,8," LivePlanet, Paramount Pictures,  David Foster Productions,  Core Productions"
The Counselor,13," Fox 2000 Pictures,  Scott Free Productions,  Kanzaman,  Nick Wechsler Productions, Ingenious Media"
The Covenant,12,"Screen Gems,  Inc."
The Crazies,11,"Penn Station Entertainment,  Participant Media,  Overture Films"
The Curious Case of Benjamin Button,35," Warner Bros.,  The, Paramount Pictures,  Kennedy/Marshall Company"
The Curse of the Were-Rabbit,28," DreamWorks Animation, Aardman Animations"
The DUFF,8, CBS Films
The Da Vinci Code,17," Government of Malta, Columbia Pictures,  Imagine Entertainment,  Skylark Productions"
The Danish Girl,15," Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique, Pretty Pictures,  Taxshelter. be,  ArtÃ©mis Productions,  Working Title Films"
The Dark Knight,15," Warner Bros.,  Legendary Pictures,  Syncopy, DC Comics"
The Dark Knight Rises,21," Syncopy, Legendary Pictures,  DC Entertainment"
The Darkest Hour,16," The Jacobson Company,  Bazelevs Production, Summit Entertainment,  New Regency Pictures,  Regency Enterprises"
The Day After Tomorrow,22," Centropolis Entertainment,  Mark Gordon Productions,  Twentieth Century Fox Film Corporation, Lions Gate Films,  Mel's Cite du Cinema"
The Day the Earth Stood Still,29," Earth Canada Productions,  Hammerhead Productions,  Dune Entertainment III,  3 Arts Entertainment"
The Debt,8,"Miramax Films,  Marv Films,  Pioneer Pictures"
The Departed,12,"Vertigo Entertainment,  Warner Bros.,  Plan B Entertainment"
The Descendants,15," Dune Entertainment,  Ad Hominem Enterprises, Fox Searchlight Pictures"
The Devil Wears Prada,21,"Twentieth Century Fox Film Corporation,  Fox 2000 Pictures,  Dune Entertainment,  Peninsula Films,  Major Studio Partners"
The Devil's Double,18," Corsan,  Staccato Films, Corrino Media Corporation"
The Dictator,12,Paramount Pictures
The Dilemma,11," Universal Pictures,  Wild West Picture Show Productions,  Spyglass Entertainment, Imagine Entertainment"
The Dressmaker,14," Film Art Media,  Apollo Media, Amazon Studios"
The Dukes of Hazzard,20," Gerber Pictures,  Warner Bros.,  WV Films III"
The Eagle,9,"Toledo Productions,  Twins Financing,  Focus Features,  Prime Focus"
The East,8,Scott Free Productions
The Emperor's New Groove,24," Walt Disney Feature Animation, Walt Disney Pictures"
The Equalizer,13," Mace Neufeld Productions,  Village Roadshow Pictures,  Escape Artists"
The Exorcism of Emily Rose,26," Screen Gems, Lakeshore Entertainment"
The Expendables,15,Millennium Films
The Expendables 2,17,Nu Image Films
The Expendables 3,17," LionsGate,  Ex3 Productions,  Nu Image Films"
The Express,11,"Davis Entertainment,  Relativity Media"
The Eye,7, VN Productions
The Family,10," TF1 Films Production,  Relativity Media, Canal Plus"
The Family Man,14,Universal Pictures
The Fast and the Furious,24," Mediastream Film GmbH & Co. Productions KG,  Original Film, Universal Pictures,  Ardustry Entertainment"
The Fast and the Furious: Tokyo Drift,37,Universal Pictures
The Fault in Our Stars,22," Temple Hill Entertainment,  TSG Entertainment"
The Fifth Estate,16," Reliance Entertainment,  Touchstone Pictures, DreamWorks SKG"
The Final Destination,21," Parallel Zide,  Practical Pictures, New Line Cinema"
The Five-Year Engagement,24,"Universal Pictures,  Dentsu,  Relativity Media,  Stoller Global Solutions"
The Flintstones in Viva Rock Vegas,34,"Universal Pictures,  Amblin Entertainment"
The Fog,7,"Revolution Studios,  Debra Hill Productions"
The Forbidden Kingdom,21," Relativity Media,  Huayi Brothers,  China Film Co-Production Corporation"
The Forgotten,13,"Revolution Studios,  Visual Arts Entertainment,  Jinks/Cohen Company"
The Fountain,12," Warner Bros.,  New Regency Pictures"
The Four Feathers,17," Marty Katz Productions,  Dune Films"
The Fourth Kind,15," Gold Circle Films,  Saga Film, Universal Pictures,  Chambara Pictures"
The Frozen Ground,17," Paradox Entertainment,  K5 International,  Emmett/Furla Films, Grindstone Entertainment Group"
The Gambler,11,"Paramount Pictures,  Winkler Films"
The Game Plan,13," Mayhem Pictures, Walt Disney Pictures,  Monkey Dance Productions"
The Ghost Writer,16," France 2 CinÃ©ma, Studio Babelsberg,  Runteam Ltd."
The Gift,8," Ahimsa Films, Lakeshore Entertainment,  Alphaville Films,  STX Entertainment,  Blue-Tongue Films"
The Girl Next Door,18," Daybreak, Regency Enterprises,  Epsilon Motion Pictures,  New Regency Pictures"
The Girl with the Dragon Tattoo,31,"Columbia Pictures,  Metro-Goldwyn-Mayer (MGM)"
The Giver,9," Tonik Productions,  Asis Productions,  Walden Media, The Weinstein Company"
The Golden Compass,18," Scholastic Productions, New Line Cinema,  Ingenious Film Partners"
The Good Dinosaur,17,"Walt Disney Pictures,  Pixar Animation Studios,  Buena Vista"
The Good German,15," Sunset Gower Studios, Warner Bros.,  Section Eight Productions"
The Good Girl,13,"Fox Searchlight Pictures,  Flan de Coco Films"
The Good Shepherd,17," Morgan Creek Productions, Universal Pictures"
The Grand Budapest Hotel,24,"Fox Searchlight Pictures,  TSG Entertainment,  Studio Babelsberg,  Scott Rudin Productions"
The Grand Seduction,19,"Max Films Productions,  Morag Loves Company"
The Great Debaters,18," Marshall Production, The Weinstein Company"
The Great Gatsby,16,"Village Roadshow Pictures,  A&E Television Networks,  Bazmark Films,  Warner Bros.,  Red Wagon Entertainment"
The Great Raid,14," Lawrence Bender Productions, Miramax Films,  Marty Katz Productions"
The Greatest Game Ever Played,29,Walt Disney Pictures
The Green Hornet,16, Reliance BIG Entertainment
The Grey,8," LD Entertainment,  1984 Private Defense Contractors,  Open Road Films, Scott Free Productions"
The Grudge,10," Senator International,  Vertigo Entertainment,  Colombia Pictures"
The Grudge 2,12, Ghost House Pictures
The Grudge 3,12," Ozla Pictures,  Stage 6 Films, Ghost House Pictures"
The Guard,9," Irish Film Board,  Crescendo Productions, UK Film Council,  Element Pictures,  Prescience"
The Guardian,12," Eyetronics,  Beacon Pictures, Contrafilm,  Firm Films"
The Guest,9,"HanWay Films,  Snoot Entertainment"
The Gunman,10," Silver Pictures, StudioCanal,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  TF1 Films Production"
The Hangover,12," Warner Bros.,  IFP Westcoast Erste,  Green Hat Films, Legendary Pictures"
The Hangover Part II,20,"Legendary Pictures,  Green Hat Films,  Warner Bros."
The Hangover Part III,21,"Legendary Pictures,  Green Hat Films"
The Happening,13," Blinding Edge Pictures, Spyglass Entertainment,  Dune Entertainment,  UTV Motion Pictures,  Twentieth Century Fox Film Corporation"
The Hateful Eight,17," FilmColony, Double Feature Films"
The Haunted Mansion,19, Gunn Films
The Heartbreak Kid,18," Davis Entertainment,  DreamWorks Pictures"
The Heat,8," Twentieth Century Fox Film Corporation, Ingenious Film Partners,  Chernin Entertainment,  Ingenious Media"
The Help,8," Participant Productions, DreamWorks SKG"
The Hills Have Eyes,19," Major Studio Partners,  Craven-Maddalena Films, Dune Entertainment"
The Hitcher,11," Focus Films, Intrepid Pictures,  Platinum Dunes"
The Hitchhiker's Guide to the Galaxy,36," Hammer & Tongs,  Touchstone Pictures, Spyglass Entertainment"
The Hoax,8," Yari Film Group,  The Mark Gordon Company, Miramax Films,  Bob Yari Productions"
The Hobbit: An Unexpected Journey,33," Metro-Goldwyn-Mayer (MGM),  New Line Cinema, WingNut Films"
The Hobbit: The Battle of the Five Armies,41,"WingNut Films,  3Foot7,  Metro-Goldwyn-Mayer (MGM),  New Line Cinema"
The Hobbit: The Desolation of Smaug,35,"WingNut Films,  Metro-Goldwyn-Mayer (MGM),  New Line Cinema"
The Holiday,11," Universal Pictures, Columbia Pictures,  Waverly Films,  Relativity Media"
The Host,8," Chockstone Pictures,  Open Road Films, Nick Wechsler Productions"
The Hours,9," Miramax Films, Paramount Pictures,  Scott Rudin Productions"
The House Bunny,15," Alta Loma Entertainment,  Happy Madison Productions, Columbia Pictures"
The Hundred-Foot Journey,24," Harpo Films,  Imagenation Abu Dhabi FZ,  Participant Media,  Reliance Entertainment"
The Hunger Games,16, Color Force
The Hunger Games: Catching Fire,31," Color Force, Lionsgate"
The Hunger Games: Mockingjay - Part 1,37, Color Force
The Hunger Games: Mockingjay - Part 2,37," Walt Disney Studios Motion Pictures,  Lionsgate, Studio Babelsberg,  StudioCanal,  Color Force"
The Hunted,10, Alphaville Films
The Hurt Locker,15," Voltage Pictures,  Grosvenor Park Media Ltd."
The Ides of March,17,"Appian Way,  Cross Creek Pictures"
The Illusionist,15," Bob Yari Productions,  Bull's Eye Entertainment, Michael London Productions,  Contagious Entertainment,  Stillking Films"
The Imitation Game,18," Bristol Automotive, Black Bear Pictures"
The In Crowd,12,Warner Bros. Pictures
The Incredible Burt Wonderstone,31," Carousel Productions, New Line Cinema"
The Incredible Hulk,19," Valhalla Motion Pictures, Universal Pictures"
The Incredibles,15," Pixar Animation Studios, Walt Disney Pictures"
The Informant!,14,"Section Eight,  Warner Bros.,  Groundswell Productions,  Jaffe / Braunstein Enterprise,  Participant Media"
The Intern,10," Warner Bros., Waverly Films"
The International,17,"Studio Babelsberg,  Mosaic Media Group,  X-Filme Creative Pool,  Atlas Entertainment"
The Internship,14," Regency Enterprises,  TSG Entertainment,  Wild West Picture Show Productions"
The Interpreter,15," Working Title Films,  StudioCanal,  Misher Films, Universal Pictures,  Mirage Enterprises"
The Interview,13,Columbia TriStar
The Invasion,12,"Village Roadshow Pictures,  Silver Pictures,  Vertigo Entertainment"
The Invention of Lying,22," Lynda Obst Productions,  Wintergreen Productions, Media Rights Capital"
The Invisible,13," Hollywood Pictures, Spyglass Entertainment"
The Iron Lady,13," Canal+,  CinÃ©CinÃ©ma,  PathÃ©,  DJ Films, UK Film Council"
The Island,10," Warner Bros., DreamWorks SKG,  Parkes/MacDonald Productions"
The Italian Job,15, Working Title Films
The Jacket,10," VIP 3 Medienfonds,  Rising Star,  Mandalay Pictures"
The Joneses,11,Echo Lake Productions
The Judge,9," Big Kid Pictures,  Warner Bros., Village Roadshow Pictures,  Team Downey"
The Jungle Book 2,17," Walt Disney Television Animation,  Walt Disney Animation Australia, Walt Disney Pictures"
The Karate Kid,14,"Columbia Pictures,  Jerry Weintraub Productions,  China Film Group,  Overbrook Entertainment"
The Kid,7,Walt Disney Pictures
The King's Speech,17,"The Weinstein Company,  Aegis Film Fund,  See-Saw Films,  UK Film Council"
The Kingdom,11," MDBF Zweite Filmgesellschaft,  FilmWorks,  Forward Pass"
The Kite Runner,15," China Film Co-Production Corporation,  Sidney Kimmel Entertainment,  MacDonald/Parkes Productions"
The Ladies Man,14,SNL Studios
The Lady in the Van,19,"BBC Films,  TriStar Productions"
The Lake House,14," Vertigo Entertainment,  Sound for Film"
The Last Airbender,18," Nickelodeon Movies, Paramount Pictures,  Industrial Light & Magic (ILM)"
The Last Castle,15,DreamWorks SKG
The Last Exorcism Part II,25, CBS Films
The Last King of Scotland,25," DNA Films, Fox Searchlight Pictures,  Scottish Screen,  Cowboy Films"
The Last Legion,15," Quinta Communications,  Zephyr Films,  Dino De Laurentiis Company, Ingenious Film Partners"
The Last Samurai,16," Warner Bros.,  Radar Pictures,  The, Cruise/Wagner Productions,  Bedford Falls Company"
The Last Witch Hunter,21,"Summit Entertainment,  One Race Films,  NeoReel,  Goldmann Pictures"
The League of Extraordinary Gentlemen,37," International Production Company,  Angry Films,  JD Productions, Twentieth Century Fox Film Corporation,  Mediastream Dritte Film GmbH & Co. Beteiligungs KG"
The Legend of Bagger Vance,26,"DreamWorks SKG,  Allied Filmmakers,  Twentieth Century Fox Film Corporation"
The Legend of Hercules,22,Millennium Films
The Legend of Zorro,19," Columbia Pictures Corporation, Amblin Entertainment"
The Lego Movie,14," DC Comics,  Vertigo Entertainment,  Warner Bros. Animation"
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
The Life of David Gale,22," Saturn Films, Universal Pictures,  Intermedia Films"
The Lincoln Lawyer,18,"Lakeshore Entertainment,  Lionsgate,  Sidney Kimmel Entertainment"
