original_title,title_length,production_companies
"As Above, So Below",18,Legendary Pictures
"I, Frankenstein",15, Hopscotch Films
The Scorpion King,17,Universal Pictures
"10,000 BC",9, Legendary Pictures
Sin City: A Dame to Kill For,28, AR Films
Moms' Night Out,15, Pure Flix Entertainment
Just Like Heaven,16,DreamWorks SKG
Everest,7,Universal Pictures
The Matrix Revolutions,22, NPV Entertainment
Watchmen,8, Lawrence Gordon Productions
Child 44,8, Worldview Entertainment
Philomena,9,BBC Films
Premonition,11, Hyde Park Films
Step Up 2: The Streets,22, Touchstone Pictures
Sabotage,8, QED International
Knocked Up,10, Apatow Productions
Reign of Fire,13, Tripod Entertainment
The Flintstones in Viva Rock Vegas,34, Amblin Entertainment
The Machinist,13, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Dracula 2000,12, Dimension Films
No Reservations,15,Village Roadshow Pictures
Concussion,10, The Cantillon Company
Spider-Man,10,Columbia Pictures
Proof,5,Miramax Films
The Adventures of Tintin,24, WingNut Films
Unfinished Business,19, Escape Artists
Cinderella Man,14,Miramax Films
The Interpreter,15, Misher Films
Sinister 2,10, Automatik Entertainment
A Cinderella Story,18, Clifford Werber Productions
Jobs,4, Dillywood
All About Steve,15, Dune Entertainment III
The Rover,9, Blue-Tongue Films
Dredd,5, Peach Trees
Mortdecai,9, OddLot Entertainment
The Best of Me,14,Relativity Media
Gigli,5, Casey Silver Productions
Charlie St. Cloud,17, Relativity Media
Godzilla,8, RatPac-Dune Entertainment
The Secret of Moonacre,22, Metropolitan Filmexport
Sparkle,7,TriStar Pictures
The Great Gatsby,16, Bazmark Films
Disturbia,9, Montecito Picture Company
Fantastic Mr. Fox,17, Twentieth Century Fox Animation
Why Did I Get Married Too?,26, The Tyler Perry Company
The Queen,9, Scott Rudin Productions
Banlieue 13,11,Canal Plus
The Sorcerer's Apprentice,25, Jerry Bruckheimer Films
Crank,5, Radical Media
Gone In Sixty Seconds,21,Jerry Bruckheimer Films
The Bourne Legacy,17, Captivate Entertainment
World War Z,11, Skydance Productions
Radio,5,Revolution Studios
Under the Skin,14,Scottish Screen
Public Enemies,14, Appian Way
A Dangerous Method,18,Recorded Pictures Company
The Incredible Hulk,19,Universal Pictures
Birdman,7, TSG Entertainment
The Taking of Pelham 1 2 3,26, Metro-Goldwyn-Mayer (MGM)
Looper,6, DMG Entertainment
Sky Captain and the World of Tomorrow,37, Riff Raff Film Productions
Hostage,7, Cheyenne Enterprises
Abandon,7, Touchstone Pictures
The Last Legion,15, Dino De Laurentiis Company
Neighbors,9, Good Universe
The League of Extraordinary Gentlemen,37, JD Productions
John Wick,9,Thunder Road Pictures
Along Came a Spider,19, David Brown Productions
Meet the Fockers,16,DreamWorks SKG
The Perfect Game,16, Prelude Pictures
Training Day,12, WV Films II
The House Bunny,15,Columbia Pictures
Leap Year,9, Octagon Films
Hitman,6, Anka Film
Mr. Deeds,9, Happy Madison Productions
Rendition,9, Level 1 Entertainment
Serving Sara,12,Paramount Pictures
My Best Friend's Girl,21, Management 360
Crocodile Dundee in Los Angeles,31, Vision View Entertainment
Rock of Ages,12, Corner Store Entertainment
Cloud Atlas,11, Ascension Pictures
From Hell,9, Underworld Entertainment
"Big Mommas: Like Father, Like Son",33, Regency Enterprises
Exodus: Gods and Kings,22,Scott Free Productions
Solomon Kane,12, Czech Anglo Productions
The X Files: I Want to Believe,30, Dune Entertainment III
The Hangover Part II,20, Warner Bros.
Eastern Promises,16, Astral Media
Shallow Hal,11,Twentieth Century Fox Film Corporation
Inglourious Basterds,20,Universal Pictures
Trespass,8,Nu Image Films
The Prince,10,Grindstone Entertainment Group
Ocean's Eleven,14, Warner Bros.
Paranormal Activity: The Marked Ones,36,Blumhouse Productions
Morning Glory,13, Goldcrest Pictures
Akeelah and the Bee,19, Cinema Gypsy Productions
The Twilight Saga: New Moon,27,Summit Entertainment
The Informant!,14, Jaffe / Braunstein Enterprise
Colombiana,10, Canal+
House of the Dead,17,Boll Kino Beteiligungs GmbH & Co. KG
Need for Speed,14, Bandito Brothers
Hellboy II: The Golden Army,27, Dark Horse Entertainment
The Others,10, Sogecine
The Young Victoria,18,GK Films
The Good German,15, Section Eight Productions
Red Eye,7, BenderSpink
Man on a Ledge,14, Di Bonaventura Picture
The Apparition,14, Studio Babelsberg Motion Pictures
A Good Day to Die Hard,22, Dune Entertainment
Flyboys,7, Electric Entertainment
The Eagle,9, Prime Focus
Silent Hill: Revelation 3D,26,Davis-Films
Lord of War,11, Ascendant Pictures
Brokeback Mountain,18, Focus Features
Sex Tape,8,Escape Artists
Ricki and the Flash,19, LStar Capital
Guardians of the Galaxy,23,Marvel Studios
Fire with Fire,14, Grindstone Entertainment Group
Edge of Tomorrow,16, Warner Bros.
The Punisher,12, VIP 2 Medienfonds
Spring Breakers,15, Radar Pictures
Atonement,9,Universal Pictures
The X Files: I Want to Believe,30,Twentieth Century Fox Film Corporation
Noah,4,Paramount Pictures
Wrath of the Titans,19, Thunder Road Pictures
The Next Three Days,19, Hwy61
The Hobbit: The Battle of the Five Armies,41, Metro-Goldwyn-Mayer (MGM)
John Tucker Must Die,20, Landscape Entertainment
Cats & Dogs,11, Warner Bros.
Dinner for Schmucks,19, Everyman Pictures
"O Brother, Where Art Thou?",26, Touchstone Pictures
Murder by Numbers,17,Castle Rock Entertainment
Memento,7, Team Todd
The Marine,10, WWE Studios
Sherlock Holmes,15, Silver Pictures
Norbit,6,DreamWorks SKG
World War Z,11,Paramount Pictures
The Gunman,10, TF1 Films Production
Basic Instinct 2,16,Intermedia Films
Slumdog Millionaire,19, Film4
What Just Happened,18, Linson Entertainment
Cloud Atlas,11,Anarchos Productions
The Incredibles,15,Walt Disney Pictures
Unknown,7,Studio Babelsberg
The King's Speech,17, See-Saw Films
TRON: Legacy,12, Prana Studios
The Five-Year Engagement,24, Relativity Media
Victor Frankenstein,19, TSG Entertainment
The Dark Knight,15, Syncopy
Garfield,8, Davis Entertainment
Ice Age: Continental Drift,26, Twentieth Century Fox Animation
Die Another Day,15,Eon Productions
Akeelah and the Bee,19,Lions Gate Films
Ghosts of Mars,14,Screen Gems
"10,000 BC",9,Centropolis Entertainment
The Interpreter,15,Universal Pictures
G.I. Joe: The Rise of Cobra,27,Paramount Pictures
Daredevil,9, Marvel Enterprises
Marley & Me,11, Dune Entertainment III
Coyote Ugly,11,Jerry Bruckheimer Films
No Reservations,15, Castle Rock Entertainment
Solitary Man,12,Smartest Man Productions
The Best Exotic Marigold Hotel,30,Participant Media
Transformers: Dark of the Moon,30, Indochina Productions
Ghosts of the Abyss,19, Earthship Productions
Step Up 3D,10, Touchstone Pictures
Paycheck,8, Lion Rock Productions
Ghost Rider: Spirit of Vengeance,32, Hyde Park Entertainment
The Great Gatsby,16, Warner Bros.
Jason X,7, Sean S. Cunningham Films
Daredevil,9,Twentieth Century Fox Film Corporation
"Good Night, and Good Luck.",26,Warner Independent Pictures (WIP)
Ice Age: The Meltdown,21, Twentieth Century Fox Animation
The SpongeBob Movie: Sponge Out of Water,40, United Plankton Pictures
Bridge of Spies,15, Fox 2000 Pictures
Pirates of the Caribbean: On Stranger Tides,43,Walt Disney Pictures
Unfinished Business,19, Regency Enterprises
The Bourne Legacy,17, Relativity Media
The Weather Man,15,Paramount Pictures
Godzilla,8, Disruption Entertainment
Shrek,5,DreamWorks SKG
Movie 43,8, Virgin Produced
The Phantom of the Opera,24, Really Useful Films
Fast & Furious,14, One Race Productions
Cold Mountain,13, Cattleya
Guardians of the Galaxy,23, Bulletproof Cupid
Whisper,7, Canadian Film or Video Production Tax Credit (CPTC)
Mirrors,7, ASAF
The Railway Man,15, Lionsgate
Dawn of the Dead,16, Strike Entertainment
The Back-Up Plan,16,Escape Artists
My Big Fat Greek Wedding,24,MPH Entertainment
National Treasure: Book of Secrets,34, Junction Entertainment
Frankenweenie,13,Walt Disney Pictures
Jarhead,7, Red Wagon Entertainment
A Most Violent Year,19, Before the Door Pictures
All the King's Men,18,Columbia Pictures Corporation
Unfaithful,10,Regency Enterprises
Meet the Parents,16, Nancy Tenenbaum Films
The Twilight Saga: Breaking Dawn - Part 1,41, TSBD Canada Productions
Sabotage,8, Roth Films
The Amazing Spider-Man 2,24, Matt Tolmach Productions
Terminator 3: Rise of the Machines,34, Warner Bros.
The Good Girl,13, Flan de Coco Films
No Reservations,15, WV Films III
Ice Age,7,Twentieth Century Fox Film Corporation
Fifty Shades of Grey,20, Michael De Luca Productions
In Bruges,9, Scion Films
We Are Your Friends,19,Working Title Films
Men in Black 3,14, Hemisphere Media Capital
Jumping the Broom,17, TDJ Enterprises / New Dimensions Entertainment
Iron Man 2,10,Marvel Studios
Dungeons & Dragons,18,New Line Cinema
Proof,5, Endgame Entertainment
Into the Woods,14,Walt Disney Pictures
The Lovely Bones,16, Key Creatives
The Artist,10, La Petite Reine
The Wolverine,13, Bad Hat Harry Productions
A Walk in the Woods,19, Route One Films
The Help,8, Participant Productions
District 9,10, Key Creatives
The Fog,7, Debra Hill Productions
Deux frÃ¨res,12, Canal+
Promised Land,13, Media Farm
Alvin and the Chipmunks: The Squeakquel,39, Bagdasarian Productions
Lo imposible,12, Canal+ EspaÃ±a
The Notebook,12,New Line Cinema
The Manchurian Candidate,24,Paramount Pictures
No Escape,9,Bold Films
Nebraska,8,Paramount Vantage
Rambo,5, Nu Image Films
Driven,6, Franchise Pictures
Stealth,7,Laura Ziskin Productions
Transporter 3,13, Grive Productions
A Perfect Getaway,17, QED International
The Boy in the Striped Pyjamas,30,Miramax Films
Ninja Assassin,14,Studio Babelsberg
Dark Blue,9,United Artists
Dawn of the Dead,16, Cruel and Unusual Films
In Time,7, Strike Entertainment
"Crazy, Stupid, Love.",20,Warner Bros.
Abraham Lincoln: Vampire Hunter,31, Location Gourmet
The Last King of Scotland,25, Cowboy Films
Salt,4,Columbia Pictures
Harry Potter and the Deathly Hallows: Part 2,44,Warner Bros.
Ali,3,Columbia Pictures Corporation
Reign of Fire,13, World 2000 Entertainment
Rambo,5,Rogue Marble
Almost Famous,13,Columbia Pictures
"I, Robot",8, Laurence Mark Productions
The Informant!,14, Participant Media
12 Years a Slave,16, Regency Enterprises
Water for Elephants,19, Big Screen Productions
The Longest Yard,16,Paramount Pictures
Speed Racer,11, Silver Pictures
The Punisher,12, Marvel Enterprises
Crash,5, Yari Film Group
A Serious Man,13, Studio Canal
Selma,5, Celador Films
Transsiberian,13, Canal+ EspaÃ±a
3:10 to Yuma,12, Yuma
"Monsters, Inc.",14, Pixar Animation Studios
Dreamcatcher,12, NPV Entertainment
Think Like a Man,16, Screen Gems
Alone in the Dark,17, Herold Productions
I Now Pronounce You Chuck & Larry,33,Universal Pictures
Awake,5, Open City Films
Shrek Forever After,19,DreamWorks Animation
The Lake House,14, Sound for Film
Abduction,9, Mango Farms
Identity,8, Columbia Pictures Corporation
Two Weeks Notice,16, NPV Entertainment
Dreamcatcher,12,Village Roadshow Pictures
Duplicity,9, Relativity Media
The Last Witch Hunter,21, Goldmann Pictures
Mamma Mia!,10, Playtone
Hitch,5,Columbia Pictures Corporation
The Princess Diaries,20, BrownHouse Productions
Prisoners,9, Madhouse Entertainment
A Sound of Thunder,18, Crusader Entertainment
My Sister's Keeper,18,Mark Johnson Productions
The Five-Year Engagement,24, Stoller Global Solutions
Happy Feet,10, Kennedy Miller Productions
Stardust,8, Ingenious Film Partners
The Smurfs 2,12, Hemisphere Media Capital
Enemy at the Gates,18,Paramount Pictures
Doomsday,8, Intrepid Pictures
Garfield,8,Twentieth Century Fox Film Corporation
My Week with Marilyn,20, Trademark Films
Stardust,8, Marv Films
Four Christmases,16, Spyglass Entertainment
The Boat That Rocked,20, Portobello Studios
A Lot Like Love,15,Mile High Productions
The Spirit,10,DC Comics
Legally Blonde,14, Metro-Goldwyn-Mayer (MGM)
Alice in Wonderland,19, The
Open Range,10, Beacon Pictures
After Earth,11, Blinding Edge Pictures
The Lord of the Rings: The Fellowship of the Ring,49, New Line Cinema
The Lone Ranger,15, Jerry Bruckheimer Films
The Musketeer,13,Crystal Sky Worldwide
The Curious Case of Benjamin Button,35, Kennedy/Marshall Company
Safe,4, IM Global
World War Z,11, GK Films
Blackhat,8,Universal Pictures
Mission: Impossible - Rogue Nation,34,Paramount Pictures
Trespass,8, Winkler Films
Meet the Parents,16, Tribeca Productions
Dark Blue,9, IM Filmproduktion
Nim's Island,12,Walden Media
Terminator Genisys,18,Paramount Pictures
The Sisterhood of the Traveling Pants,37, Alloy Entertainment
Mission: Impossible II,22,Paramount Pictures
The Gift,8, Blue-Tongue Films
Argo,4, Smokehouse Pictures
Diana,5, Film i VÃ¤st
Babel,5, Anonymous Content
Whisper,7, Gold Circle Films
Tangled,7,Walt Disney Pictures
The Day the Earth Stood Still,29, Dune Entertainment III
"Good Night, and Good Luck.",26, Section Eight Productions
Inception,9, Syncopy
Daybreakers,11, Australian Film Finance Corporation (AFFC)
While We're Young,17, A24
The Counselor,13,Ingenious Media
The International,17, X-Filme Creative Pool
Mr. & Mrs. Smith,16, Dutch Oven
The Twilight Saga: New Moon,27, Sunswept Entertainment
Pathfinder,10, Major Studio Partners
Chappie,7, Sony Pictures Entertainment (SPE)
The Bourne Identity,19, Stillking Films
One Hour Photo,14, Catch 23 Entertainment
Spartan,7, Franchise Pictures
16 Blocks,9, Millennium Films
About a Boy,11,Universal Pictures
Anchorman 2: The Legend Continues,33, Gary Sanchez Productions
Gulliver's Travels,18, Dune Entertainment
Step Up 2: The Streets,22,Summit Entertainment
This Must Be the Place,22, Lucky Red
Firewall,8, Jon Shestack Productions
The Twilight Saga: Breaking Dawn - Part 1,41, Total Entertainment
Clockstoppers,13, Valhalla Motion Pictures
The Jacket,10, Rising Star
The Road,8, Chockstone Pictures
Spy Game,8, Beacon Communications
Haywire,7, Relativity Media
Hitman,6, Daybreak Productions
V for Vendetta,14, Anarchos Productions
August: Osage County,20, Smokehouse Pictures
Big Miracle,11,Universal Pictures
The Vow,7, Screen Gems
The Interpreter,15, Mirage Enterprises
RockNRolla,10, Dark Castle Entertainment
4: Rise of the Silver Surfer,28, Dune Entertainment
Young Adult,11, Denver and Delilah Productions
Doom,4, John Wells Productions
Water for Elephants,19, Fox 2000 Pictures
The Da Vinci Code,17, Skylark Productions
John Q,6, Burg/Koules Productions
Intolerable Cruelty,19,Imagine Entertainment
Focus,5, RatPac-Dune Entertainment
In the Heart of the Sea,23, Spring Creek Productions
Fury,4, Huayi Brothers Media
Dolphin Tale 2,14, Boxing Cat Films
Secret Window,13, Grand Slam Productions
Derailed,8, Patalex V Productions Limited
Cars 2,6,Walt Disney Pictures
28 Weeks Later,14, Sociedad General de Cine S.A.
The Bounty Hunter,17, Madhouse Entertainment
G-Force,7, Whamaphram Productions
Moms' Night Out,15, Affirm Films
Duplicity,9,Universal Pictures
High Crimes,11, Monarch Pictures
The Best Man Holiday,20,Universal
The Switch,10, Echo Films
Dirty Dancing: Havana Nights,28, Lions Gate Films
Maid in Manhattan,17, Shoelace Productions
Star Trek Into Darkness,23, Skydance Productions
Spy,3,Twentieth Century Fox Film Corporation
How the Grinch Stole Christmas,30, Universal Pictures
Killer Joe,10, ANA Media
Gothika,7, Warner Bros.
Agent Cody Banks,16, Dylan Sellers Productions
Rango,5, Paramount Animation
No Strings Attached,19,Paramount Pictures
Music and Lyrics,16, Castle Rock Entertainment
Supernova,9, Metro-Goldwyn-Mayer (MGM)
Titan A.E.,10,Twentieth Century Fox Film Corporation
Mad Max: Fury Road,18,Village Roadshow Pictures
Hoodwinked!,11,The Weinstein Company
Elf,3,New Line Cinema
Astro Boy,9, Imagi Animation Studios
Red Tails,9,Twentieth Century Fox Film Corporation
Post Grad,9, Fox Atomic
Eragon,6, Dune Entertainment
Crimson Peak,12,Legendary Pictures
Secret in Their Eyes,20, Gran Via Productions
Dredd,5, Rena Film
Unstoppable,11, Millbrook Farm Productions
World Trade Center,18, Kernos Filmproduktionsgesellschaft & Company
Woman in Gold,13, Origin Pictures
Cradle 2 the Grave,18, Warner Bros.
Colombiana,10, CinÃ©CinÃ©ma
She's Out of My League,22, Mosaic
Mirror Mirror,13, Rat Entertainment
Now You See Me,14, See Me Louisiana
Head Over Heels,15,Universal Studios
Getaway,7, Silver Reel
Frailty,7,Cinerenta Medienbeteiligungs KG
The Cell,8, Caro-McLeod
K-19: The Widowmaker,20, Intermedia Films
Diary of a Wimpy Kid: Rodrick Rules,35,Fox 2000 Pictures
The Princess and the Frog,25, Walt Disney Animation Studios
Out of the Furnace,18, Scott Free Productions
The League of Extraordinary Gentlemen,37,Twentieth Century Fox Film Corporation
Xin shao lin si,15, China Film Group Corporation (CFGC)
Hannibal,8, Scott Free Productions
Chronicle,9, Adam Schroeder Productions
Boat Trip,9,Motion Picture Corporation of America
16 Blocks,9, Cheyenne Enterprises
Get Smart,9, Mosaic Media Group
I'm Not There.,14, Killer Films
The Box,7, Warner Bros.
Vertical Limit,14,Columbia Pictures Corporation
Grudge Match,12,Gerber Pictures
22 Jump Street,14, Original Film
The Wedding Planner,19, Intermedia Films
The Bounty Hunter,17, Relativity Media
King Arthur,11, Green Hills Productions
Avengers: Age of Ultron,23,Marvel Studios
About Last Night,16, Inc.
Hereafter,9, Kennedy/Marshall Company
The Wolf of Wall Street,23,Paramount Pictures
The Devil Wears Prada,21, Major Studio Partners
Fantastic Four,14, Marv Films
Horrible Bosses 2,17, BenderSpink
Silent Hill,11,Silent Hill DCP Inc.
Star Trek Into Darkness,23, Bad Robot
Australia,9, ScreenWest
Eragon,6, Twentieth Century Fox Film Corporation
The Call,8, Apotheosis Media Group
Foxcatcher,10, Media Rights Capital
Scooby-Doo,10,Atlas Entertainment
The Princess and the Frog,25,Walt Disney Pictures
The Possession,14, North Box Productions
The Lorax,9,Universal Pictures
Miami Vice,10,Universal Pictures
Empire State,12,Grindstone Entertainment Group
The Expendables 3,17, Nu Image Films
Concussion,10, LStar Capital
The Princess Diaries,20,Walt Disney Pictures
Pain & Gain,11,Paramount Pictures
Funny Games,11,Halcyon Pictures
Black Swan,10, Cross Creek Pictures
Underworld,10,Lakeshore Entertainment
Supernova,9,United Artists
La migliore offerta,19, Friuli Venezia Giulia Film Commission
Something's Gotta Give,22,Columbia Pictures Corporation
Twilight,8, Temple Hill Entertainment
Fred Claus,10, David Dobkin Productions
A Christmas Carol,17, ImageMovers
Cats & Dogs 2 : The Revenge of Kitty Galore,43,Village Roadshow Pictures
Miss Congeniality,17, NPV Entertainment
Windtalkers,11, Metro-Goldwyn-Mayer (MGM)
Date Movie,10, New Regency Pictures
Mud,3,FilmNation Entertainment
Grown Ups 2,11, Happy Madison Productions
My Blueberry Nights,19,Block 2 Pictures
Flyboys,7, Flyboys Films
Transcendence,13, Syncopy
Sherlock Holmes: A Game of Shadows,34,Village Roadshow Pictures
Transformers: Age of Extinction,31, Hasbro
The Lego Movie,14, Warner Bros. Animation
The Sisterhood of the Traveling Pants,37,DiNovi Pictures
Scary Movie 2,13, Brad Grey Pictures
Flyboys,7, Skydance Productions
John Tucker Must Die,20,Twentieth Century Fox Film Corporation
Sabotage,8, Crave Films
Abraham Lincoln: Vampire Hunter,31,Bazelevs Production
Constantine,11, Donners' Company
Romeo Must Die,14, Warner Bros.
Mission: Impossible II,22, Munich Film Partners & Company (MFP) MI2 Productions
Selma,5, Harpo Films
The Taking of Pelham 1 2 3,26, Relativity Media
Megamind,8,DreamWorks Animation
City By The Sea,15, Epsilon Motion Pictures
Prom,4,Walt Disney Pictures
Unbroken,8, 3 Arts Entertainment
What Women Want,15,Paramount Pictures
Whiteout,8, Warner Bros.
The Bucket List,15, Storyline Entertainment
Unstoppable,11, Scott Free Productions
Attack the Block,16, Studio Canal
Bangkok Dangerous,17, Blue Star Pictures
Valkyrie,8, Metro-Goldwyn-Mayer (MGM)
Invictus,8, Revelations Entertainment
Van Helsing,11,Universal Pictures
Charlie St. Cloud,17, Marc Platt Productions
How to Train Your Dragon,24, Vertigo Entertainment
The Hobbit: An Unexpected Journey,33,WingNut Films
American Pie 2,14, Liveplanet
Beauty Shop,11,Metro-Goldwyn-Mayer (MGM)
Transsiberian,13,Lietuvos Kinostudija
Killer Elite,12, Ambience Entertainment
Straight Outta Compton,22, Universal Pictures
Funny Games,11, Kinematograf Wien
Awake,5, GreeneStreet Films
The Revenant,12, New Regency Pictures
Once Upon a Time in Mexico,26, Dimension Films
Trapped,7, Propaganda Films
Saw IV,6, Twisted Pictures
The Sentinel,12, Dune Entertainment
Earth to Echo,13,Walt Disney Studios Motion Pictures
The Reaping,11, Chime Films
Oldboy,6, OB Productions
Everything is Illuminated,25, Stillking Films
Little Fockers,14, Everyman Pictures
The Invention of Lying,22,Media Rights Capital
Mama,4,Universal Pictures
Lo imposible,12, Apaches Entertainment
Extremely Loud & Incredibly Close,33, Warner Bros.
Bright Star,11, Australian Film Finance Corporation (AFFC)
Rock the Kasbah,15, Dune Films
Harry Potter and the Half-Blood Prince,38, Heyday Films
Take the Lead,13,New Line Cinema
Road to Perdition,17,DreamWorks SKG
Moms' Night Out,15, FourBoys Entertainment
Free Birds,10, Relativity Media
Final Destination 2,19,New Line Cinema
Daddy Day Care,14, Davis Entertainment
Transporter 3,13,Europa Corp
Big Fish,8, Columbia Pictures Corporation
Sydney White,12, Clifford Werber Productions
Torque,6, Original Film
MacGruber,9,Relativity Media
Catwoman,8, Frantic Films
The Jungle Book 2,17,Walt Disney Pictures
The Happening,13, Twentieth Century Fox Film Corporation
Wild Target,11,Matador Pictures
The Cold Light of Day,21, Intrepid Pictures
Skyline,7, Hydraulx
The Hoax,8, Bob Yari Productions
The Maze Runner,15, Temple Hill Entertainment
The Polar Express,17, Playtone
The Little Prince,17, Orange Studios
Moonrise Kingdom,16, American Empirical Pictures
Tooth Fairy,11,Dune Entertainment
Role Models,11, Relativity Media
Angels & Demons,15, Skylark Productions
Aloha,5, Sony Pictures Entertainment (SPE)
Cosmopolis,10, Prospero Pictures
Collateral,10,Paramount Pictures
Immortals,9,Virgin Produced
Blade: Trinity,14, Marvel Enterprises
The Smurfs,10, Sony Pictures Animation
Furry Vengeance,15, Robert Simonds Productions
A Knight's Tale,15,Columbia Pictures Corporation
Extraordinary Measures,22, CBS Films
Gone Girl,9, Pacific Standard
The Mexican,11, Pistolero Productions LLC
Atonement,9, Working Title Films
Hostage,7, Stratus Film Co.
21 Jump Street,14, Stephen J. Cannell Productions
Devil,5, Relativity Media
Bolt,4, Walt Disney Animation Studios
The Transporter Refueled,24,EuropaCorp
Killers,7, Lionsgate
When a Stranger Calls,21,Davis Entertainment
Minions,7,Universal Pictures
Dark Shadows,12, Warner Bros.
Get Him to the Greek,20, Relativity Media
DodgeBall: A True Underdog Story,32, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
"Legally Blonde 2: Red, White & Blonde",37,Type A Films
Hide and Seek,13, MBC Beteiligungs Filmproduktion
Lara Croft Tomb Raider: The Cradle of Life,42, British Broadcasting Corporation (BBC)
Machete,7,Dune Entertainment
Need for Speed,14, Reliance Entertainment
Dylan Dog: Dead of Night,24, platinum studios
The Longest Ride,16,Fox 2000 Pictures
Grown Ups 2,11,Columbia Pictures
Death Sentence,14, Baldwin Entertainment Group
The Dukes of Hazzard,20, WV Films III
Spartan,7, Signature Pictures
Straight Outta Compton,22,New Line Cinema
Cats & Dogs,11, Zide-Perry Productions
Wanted,6, Bazelevs Production
Riding in Cars with Boys,24,Columbia Pictures
Puss in Boots,13,DreamWorks
Awake,5,The Weinstein Company
Alone in the Dark,17, Lionsgate
Beowulf,7,Paramount Pictures
The Tree of Life,16,Fox Searchlight
Curious George,14,Imagine Entertainment
Don't Say a Word,16, Regency Enterprises
Mission: Impossible III,23, Studio Babelsberg
The 40 Year Old Virgin,22,Universal Pictures
The Prince,10, Aperture Entertainment
Fahrenheit 9/11,15,BIM Distribuzione
Rush Hour 2,11,New Line Cinema
Revolutionary Road,18, Neal Street Productions
Honey,5, Marc Platt Productions
Shanghai Knights,16,Spyglass Entertainment
Night at the Museum,19, 1492 Pictures
2 Fast 2 Furious,16, Ardustry Entertainment
The Town,8,Legendary Pictures
Bright Star,11, PathÃ© Renn Productions
Happy Feet Two,14, Dr D Studios
Capote,6, Eagle Vision Inc.
A.I. Artificial Intelligence,28, Warner Bros.
Arbitrage,9, Artina Films
Bandslam,8, Goldsmith-Thomas Productions
The International,17, Atlas Entertainment
Eternal Sunshine of the Spotless Mind,37, This Is That Productions
The Cold Light of Day,21, Galavis Film
Invictus,8, Malpaso Productions
Oldboy,6,Vertigo Entertainment
Immortals,9, Mark Canton Productions
Fun Size,8, Nickelodeon Movies
Scary Movie,11,Gold/Miller Productions
The Railway Man,15, Pictures in Paradise
Birdman,7,Worldview Entertainment
Gone Girl,9, Regency Enterprises
White Noise,11, Endgame Entertainment
Predestination,14, Wolfhound Pictures
Quills,6, Walrus & Associates
Bringing Down The House,23, Touchstone Pictures
The Frozen Ground,17, K5 International
The Monuments Men,17, Smokehouse Pictures
Cast Away,9, Twentieth Century Fox Film Corporation
Pitch Perfect 2,15, Brownstone Productions
Peter Pan,9, Universal Pictures
Lucy,4, CinÃ©+
Southpaw,8, Riche-Ludwig Productions
Twisted,7, Blackout Productions Inc.
Nick and Norah's Infinite Playlist,34, Depth of Field
300,3, Hollywood Gang Productions
Real Steel,10, 21 Laps Entertainment
Mr. Bean's Holiday,18,Tiger Aspect Productions
The Pacifier,12,Walt Disney Pictures
Going the Distance,18,New Line Cinema
Kiss of the Dragon,18, Current Entertainment
Out of Time,11, Metro-Goldwyn-Mayer (MGM)
Freaky Friday,13,Walt Disney Pictures
The Phantom of the Opera,24, Warner Bros.
Lara Croft: Tomb Raider,23, Lawrence Gordon Productions
Street Kings,12, Regency Enterprises
The Bourne Supremacy,20, Hypnotic
The Amityville Horror,21,Platinum Dunes
Deux frÃ¨res,12, Two Brothers Productions
Up,2, Pixar Animation Studios
Date Night,10,Twentieth Century Fox Film Corporation
Skyline,7, Rat Entertainment
The King's Speech,17, UK Film Council
Jumping the Broom,17, Sony Pictures Worldwide Acquisitions (SPWA)
Escape Plan,11, Mark Canton Productions
Beowulf,7, Paramount Animation
Public Enemies,14, Relativity Media
Mamma Mia!,10, Internationale Filmproduktion Richter
Grindhouse,10, Yer Dead Productions
The Lord of the Rings: The Return of the King,45, New Line Cinema
The Amazing Spider-Man 2,24,Columbia Pictures
The Expendables,15,Millennium Films
Hall Pass,9, Conundrum Entertainment
The Score,9, Horseshoe Bay Productions
Transporter 2,13, TF 1 Film Productions
What If,7,Fastnet Films
Troy,4, Helena Productions
Black Mass,10, Head Gear Films
Terminator Salvation,20, Wonderland Sound and Vision
Ted 2,5, Fuzzy Door Productions
License to Wed,14, Underground
My Life in Ruins,16,Fox Searchlight Pictures
Dancer in the Dark,18, Arte
Source Code,11, Vendome Pictures
Dreamcatcher,12, Kasdan Pictures
The Lone Ranger,15, Silver Bullet Productions (II)
Night at the Museum: Battle of the Smithsonian,46, Museum Canada Productions
Eye in the Sky,14,Entertainment One
The Guardian,12,Contrafilm
Everest,7, Walden Media
The Heat,8, Ingenious Media
The Kite Runner,15, Sidney Kimmel Entertainment
"Monsters, Inc.",14,Walt Disney Pictures
Unknown,7, Canal+
Hellboy,7, Starlite Films
The Bourne Legacy,17,Universal Pictures
Soul Surfer,11, Affirm Films
A Scanner Darkly,16,Thousand Words
The Hangover,12,Legendary Pictures
Kill Bill: Vol. 1,17,Miramax Films
Rent,4, 1492 Pictures
The Hitchhiker's Guide to the Galaxy,36,Spyglass Entertainment
Lone Survivor,13, Closest to the Hole Productions
Dead Silence,12, Evolution Entertainment
My Soul to Take,15,Relativity Media
I'm Not There.,14, Rising Star
Stealth,7, AFG Talons Productions
Drive,5, Marc Platt Productions
