ranking,rating,reviews_number,cuisine_style
11996.0,4.0,2.0,"Italian,  European,  British"
11997.0,3.5,19.0,"Italian,  French,  Spanish"
11997.0,4.0,4.0,Chinese
11998.0,4.0,5.0,"Indian,  Bar,  Grill,  Pub"
12000.0,3.5,104.0,French
12002.0,4.0,10.0,"Chinese,  Japanese,  Sushi"
12003.0,4.0,3.0,"Asian,  Vietnamese"
12005.0,3.0,105.0,"Cafe,  Bar,  French"
12005.0,4.0,7.0,Indian
12007.0,4.5,7.0,Chinese
12009.0,5.0,4.0,"Japanese,  Fast Food,  Sushi,  Asian,  Diner"
12010.0,3.0,60.0,"Japanese,  Sushi"
12016.0,3.5,16.0,"Seafood,  Healthy"
12017.0,3.5,28.0,unknown
12020.0,3.0,20.0,French
12021.0,3.5,61.0,"Colombian,  Latin"
12022.0,3.5,24.0,"Japanese,  Asian,  Vegetarian Friendly"
12023.0,3.5,18.0,"Italian,  Pizza,  European"
12024.0,3.5,34.0,unknown
12025.0,3.5,49.0,"Italian,  Pizza,  Mediterranean"
12025.0,4.0,9.0,British
12026.0,4.0,19.0,"Japanese,  Sushi,  Asian"
12029.0,3.0,220.0,"Seafood,  Fast Food,  British"
12030.0,4.5,2.0,unknown
12031.0,4.5,3.0,British
12032.0,3.5,35.0,French
12032.0,3.5,36.0,"Indian,  Asian,  Vegetarian Friendly"
12033.0,3.5,2.0,French
12034.0,3.5,3.0,"French,  Pub"
12034.0,4.0,7.0,"Chinese,  Vietnamese"
12035.0,4.5,4.0,Italian
12036.0,4.0,9.0,Chinese
12040.0,3.5,40.0,"Chinese,  Fusion"
12043.0,3.0,191.0,French
12045.0,3.0,40.0,unknown
12048.0,4.5,2.0,unknown
12048.0,4.5,30.0,"Russian,  Bar"
12050.0,4.0,9.0,"Turkish,  German"
12051.0,3.5,10.0,Middle Eastern
12052.0,3.5,17.0,"Chinese,  Asian"
12054.0,3.5,17.0,"Cafe,  British"
12055.0,3.0,49.0,"Japanese,  Sushi,  Asian,  Chinese"
12055.0,4.0,2.0,Caribbean
12060.0,4.0,5.0,unknown
12061.0,3.0,14.0,Italian
12062.0,3.5,6.0,unknown
12062.0,3.5,8.0,Italian
12065.0,3.0,198.0,"Bar,  British,  Pub"
12067.0,3.5,6.0,Thai
12070.0,4.0,5.0,Seafood
12074.0,3.5,61.0,"American,  Barbecue,  Gluten Free Options"
12075.0,3.5,97.0,"French,  European"
12076.0,4.0,18.0,"Cafe,  Vegetarian Friendly"
12082.0,3.5,11.0,unknown
12085.0,3.5,2.0,unknown
12086.0,3.0,3.0,unknown
12086.0,4.0,6.0,Chinese
12087.0,4.5,18.0,"Cafe,  British,  Diner"
12091.0,3.5,15.0,unknown
12092.0,3.5,3.0,unknown
12095.0,3.0,10.0,"French,  Mediterranean"
12096.0,3.5,10.0,"Chinese,  Street Food"
12097.0,3.5,11.0,Thai
12097.0,3.5,69.0,"American,  Fast Food"
12098.0,4.0,3.0,European
12099.0,3.5,17.0,French
12099.0,4.0,2.0,unknown
12100.0,3.0,3.0,unknown
12100.0,4.0,9.0,unknown
12104.0,3.5,6.0,unknown
12106.0,4.0,5.0,unknown
12108.0,3.5,103.0,"Bar,  British,  Grill"
12109.0,4.5,8.0,"Mediterranean,  Greek"
12110.0,3.0,32.0,"Lebanese,  Mediterranean"
12115.0,3.5,774.0,French
12116.0,4.0,59.0,"Asian,  Thai"
12116.0,4.5,4.0,French
12117.0,3.5,5.0,unknown
12118.0,3.5,32.0,French
12119.0,3.5,47.0,French
12119.0,3.5,49.0,French
12120.0,3.5,7.0,French
12120.0,3.5,28.0,"Bar,  British,  Pub"
12121.0,3.0,254.0,"American,  Bar,  Pub,  International"
12122.0,3.0,151.0,"French,  Bar,  Cafe,  European"
12122.0,4.0,5.0,"Thai,  Vegetarian Friendly"
12123.0,3.5,7.0,French
12126.0,3.0,13.0,French
12127.0,3.0,21.0,French
12128.0,3.5,21.0,"Cafe,  European,  Vegetarian Friendly"
12129.0,3.0,114.0,"American,  European,  Vegetarian Friendly"
12131.0,3.5,26.0,"French,  Fusion"
12134.0,4.0,3.0,unknown
12135.0,2.0,5.0,Chinese
12136.0,3.0,701.0,"French,  European"
12137.0,4.0,2.0,unknown
12139.0,4.5,18.0,"Chinese,  Fast Food,  Thai,  Vegetarian Friendly,  Vegan Options"
12140.0,3.0,123.0,French
12142.0,3.0,44.0,Indian
12143.0,4.0,5.0,unknown
12147.0,4.0,2.0,unknown
12148.0,3.0,43.0,"Portuguese,  European"
12149.0,3.0,5.0,unknown
12151.0,4.5,4.0,unknown
12152.0,3.5,18.0,"Japanese,  Sushi,  Asian"
12154.0,4.0,4.0,Pizza
12154.0,4.0,5.0,"Italian,  Pizza,  Fast Food"
12156.0,4.5,4.0,unknown
12157.0,3.0,27.0,French
12157.0,4.5,15.0,Italian
12159.0,3.5,66.0,French
12160.0,3.0,24.0,Thai
12162.0,4.0,12.0,British
12165.0,3.5,8.0,unknown
12167.0,3.5,7.0,"Indian,  Asian,  Vegetarian Friendly"
12167.0,3.5,34.0,"Indian,  Vegetarian Friendly"
12168.0,3.0,2.0,Asian
12169.0,3.5,42.0,"Bar,  British,  Pub"
12170.0,3.0,62.0,Indian
12171.0,4.0,5.0,unknown
12172.0,3.5,9.0,unknown
12173.0,3.5,15.0,unknown
12175.0,3.5,3.0,"French,  Chinese,  Asian,  Thai"
12177.0,3.5,25.0,"Asian,  Malaysian,  Vegetarian Friendly,  Halal"
12178.0,3.0,26.0,"Cafe,  Vegetarian Friendly"
12181.0,3.5,79.0,"Mexican,  Fast Food,  Central American,  Latin,  Vegetarian Friendly"
12182.0,4.0,3.0,"Cafe,  British,  Delicatessen"
12183.0,3.5,6.0,French
12183.0,4.5,6.0,unknown
12187.0,3.5,16.0,Indian
12188.0,3.0,12.0,French
12190.0,3.0,165.0,"Bar,  British,  Pub"
12190.0,3.5,8.0,"Lebanese,  Cafe,  Mediterranean,  Middle Eastern"
12191.0,3.5,38.0,"Indian,  Asian,  Balti,  Eastern European,  Bangladeshi"
12192.0,3.5,37.0,Wine Bar
12195.0,3.5,3.0,"Japanese,  Sushi"
12197.0,3.5,3.0,unknown
12197.0,3.5,6.0,unknown
12198.0,3.5,47.0,"Cafe,  Healthy,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
12199.0,3.0,58.0,French
12201.0,3.0,49.0,British
12202.0,3.5,21.0,"International,  European"
12203.0,4.0,16.0,"Greek,  Mediterranean"
12205.0,3.5,25.0,"Italian,  Pizza"
12206.0,4.0,8.0,"Turkish,  Mediterranean,  Middle Eastern,  Vegetarian Friendly"
12207.0,3.5,75.0,"Indian,  Asian,  Vegetarian Friendly,  Halal"
12210.0,4.0,5.0,Japanese
12214.0,3.5,3.0,Asian
12216.0,3.5,5.0,unknown
12216.0,4.0,10.0,unknown
12218.0,3.0,46.0,unknown
12221.0,3.0,7.0,Chinese
12221.0,4.0,45.0,"Indian,  Vegetarian Friendly"
12222.0,3.0,15.0,"Sushi,  Asian"
12222.0,3.5,36.0,"Portuguese,  European"
12224.0,3.5,2.0,unknown
12229.0,3.5,19.0,"Italian,  Pizza"
12230.0,3.0,17.0,"Japanese,  Sushi"
12231.0,3.0,89.0,French
12232.0,3.0,5.0,unknown
12235.0,3.5,6.0,unknown
12238.0,3.5,39.0,"Indian,  Asian,  Halal,  Vegetarian Friendly"
12239.0,3.5,3.0,"Italian,  French,  American,  Indian,  Vegetarian Friendly"
12240.0,3.0,14.0,French
12240.0,4.0,9.0,"Mexican,  Street Food,  Latin,  Spanish"
12242.0,4.5,3.0,Mediterranean
12243.0,3.5,15.0,"Italian,  Pizza"
12243.0,4.0,40.0,International
12244.0,4.0,2.0,Turkish
12247.0,4.5,14.0,"Bar,  Wine Bar"
12248.0,4.0,5.0,unknown
12249.0,3.0,2.0,unknown
12250.0,3.0,85.0,"French,  Steakhouse,  Grill"
12251.0,3.5,4.0,unknown
12253.0,4.0,10.0,unknown
12254.0,3.0,234.0,American
12255.0,3.5,8.0,"Lebanese,  Mediterranean"
12257.0,3.0,62.0,"French,  Bar,  European,  Pub"
12257.0,4.5,3.0,French
12258.0,3.5,7.0,Vietnamese
12261.0,3.0,144.0,"French,  European"
12261.0,3.5,72.0,"Asian,  Vietnamese"
12262.0,3.0,32.0,"Japanese,  Asian"
12265.0,3.0,13.0,unknown
12268.0,2.5,10.0,unknown
12269.0,3.5,7.0,French
12271.0,3.0,139.0,"French,  Bar,  European"
12274.0,3.5,20.0,unknown
12276.0,4.0,10.0,unknown
12277.0,3.5,92.0,"Bar,  British,  American"
12277.0,3.5,227.0,"Fast Food,  American"
12278.0,3.0,5.0,"Italian,  Pizza"
12282.0,4.0,5.0,unknown
12283.0,4.0,13.0,"Japanese,  Sushi"
12283.0,4.5,2.0,"Bar,  Grill,  Pub"
12284.0,3.5,12.0,"Italian,  Fast Food,  Street Food"
12285.0,3.0,137.0,"French,  European"
12287.0,4.0,7.0,Spanish
12289.0,3.0,8.0,unknown
12290.0,3.0,82.0,"French,  Bar,  Cafe,  European"
12290.0,3.5,32.0,"Pub,  Bar,  British"
12291.0,3.5,23.0,"Japanese,  Asian,  Fast Food"
12292.0,3.0,178.0,"Italian,  Pizza"
12293.0,3.5,8.0,unknown
12293.0,3.5,11.0,"Chinese,  Asian"
12294.0,3.0,2.0,unknown
12294.0,3.5,18.0,"Seafood,  Fast Food"
12296.0,3.5,15.0,unknown
12297.0,4.0,20.0,British
12299.0,3.5,12.0,unknown
12303.0,3.5,5.0,Pizza
12304.0,3.5,15.0,Italian
12306.0,4.0,7.0,French
12306.0,5.0,4.0,"Cafe,  European,  Cuban,  Halal"
12308.0,3.0,51.0,Italian
12309.0,4.0,2.0,unknown
12310.0,3.5,11.0,unknown
12311.0,4.0,3.0,unknown
12312.0,4.0,6.0,unknown
12315.0,4.0,2.0,Turkish
12317.0,3.5,5.0,unknown
12317.0,3.5,63.0,"Asian,  Thai,  Malaysian,  Chinese,  Vegetarian Friendly"
12318.0,3.0,58.0,French
12319.0,4.0,4.0,unknown
12320.0,3.5,11.0,unknown
12321.0,4.0,4.0,"Mediterranean,  European,  Turkish"
12323.0,3.5,25.0,"Italian,  French"
12324.0,3.5,44.0,"Portuguese,  European"
12326.0,3.5,73.0,"Bar,  British,  Pub"
12326.0,4.5,7.0,unknown
12327.0,3.0,7.0,unknown
12327.0,4.5,2.0,Indian
12328.0,3.5,6.0,unknown
12330.0,3.5,11.0,French
12332.0,4.0,16.0,unknown
12334.0,3.0,18.0,"French,  Argentinean,  South American"
12334.0,4.0,NaN,British
12335.0,4.0,NaN,Turkish
12336.0,3.0,10.0,unknown
12339.0,3.0,226.0,French
12340.0,3.0,39.0,"French,  Bar,  European,  Pub"
12341.0,4.0,NaN,"Mexican,  American,  Indian,  Caribbean,  Fast Food"
12344.0,4.0,NaN,"Irish,  Cafe,  British"
12345.0,4.0,4.0,French
12345.0,4.0,NaN,"Fast Food,  International,  Healthy"
12346.0,4.5,2.0,unknown
12347.0,2.5,115.0,French
12348.0,4.0,4.0,Healthy
12349.0,4.0,NaN,unknown
12351.0,3.5,10.0,"Japanese,  Sushi"
12351.0,4.0,4.0,unknown
12352.0,3.0,128.0,"Asian,  Chinese"
12353.0,3.5,33.0,American
12354.0,4.0,4.0,unknown
12356.0,3.5,4.0,Chinese
12356.0,4.0,NaN,unknown
12358.0,3.0,2.0,French
12359.0,4.0,NaN,"Chinese,  Asian,  Thai"
12361.0,4.0,NaN,Street Food
12362.0,3.5,16.0,"Italian,  Pizza"
12363.0,3.5,11.0,Turkish
12364.0,3.0,67.0,"American,  Mexican,  Bar,  Pub,  Native American,  South American,  Central American"
12366.0,3.5,3.0,Fast Food
12367.0,4.0,NaN,Thai
12368.0,4.0,2.0,Cafe
12369.0,3.5,3.0,unknown
12370.0,3.0,23.0,"French,  Cafe"
12371.0,3.0,34.0,Japanese
12374.0,4.0,NaN,unknown
12375.0,4.0,NaN,unknown
12376.0,3.0,7.0,French
12377.0,4.0,NaN,unknown
12383.0,3.5,3.0,French
12383.0,4.0,NaN,"Seafood,  International,  Contemporary,  Healthy"
12384.0,4.0,NaN,unknown
12385.0,3.0,3.0,Japanese
12386.0,4.0,NaN,unknown
12388.0,3.0,250.0,"French,  Bar,  European"
12389.0,4.0,NaN,unknown
12391.0,4.0,NaN,Healthy
12392.0,3.5,2.0,Pizza
12393.0,4.0,2.0,Chinese
12394.0,3.5,5.0,unknown
12395.0,3.5,10.0,American
12395.0,4.0,NaN,unknown
12397.0,3.5,59.0,"Moroccan,  Mediterranean,  Halal"
12397.0,4.0,NaN,unknown
12398.0,4.0,NaN,Chinese
12399.0,3.5,33.0,French
12400.0,4.0,2.0,"Spanish,  Contemporary"
12402.0,4.0,NaN,"Italian,  Pizza,  Cafe"
12404.0,4.0,NaN,British
12405.0,4.0,NaN,"American,  Steakhouse,  British"
12406.0,3.5,32.0,"Japanese,  Kosher"
12406.0,4.0,NaN,unknown
12411.0,3.5,16.0,Italian
12412.0,3.5,3.0,French
12421.0,4.0,2.0,"Asian,  Korean"
12421.0,4.0,3.0,unknown
12424.0,4.0,8.0,unknown
12425.0,3.0,2.0,unknown
12426.0,4.0,NaN,International
12428.0,3.0,13.0,unknown
12428.0,4.0,NaN,Thai
12429.0,3.0,142.0,"American,  Steakhouse,  Barbecue"
12429.0,4.0,2.0,unknown
12432.0,3.5,12.0,Pizza
12432.0,4.0,NaN,unknown
12433.0,3.5,3.0,unknown
12437.0,3.0,122.0,"French,  Bar,  Cafe,  European"
12439.0,3.5,16.0,"French,  European"
12440.0,3.0,149.0,"Indian,  Asian,  Vegetarian Friendly"
12441.0,3.5,2.0,French
12442.0,4.5,7.0,unknown
12444.0,4.0,NaN,unknown
12446.0,4.0,NaN,unknown
12450.0,3.0,10.0,unknown
12450.0,4.0,NaN,unknown
12451.0,3.0,6.0,unknown
12453.0,4.5,2.0,unknown
12454.0,3.0,2.0,unknown
12457.0,3.0,95.0,"Cafe,  French"
12459.0,4.0,NaN,unknown
12460.0,4.0,NaN,unknown
12464.0,3.0,32.0,unknown
12468.0,4.0,2.0,unknown
12469.0,3.0,175.0,"French,  Bar,  Cafe,  European"
12469.0,4.0,NaN,Chinese
12470.0,4.0,2.0,Fast Food
12472.0,4.0,NaN,unknown
12475.0,3.5,13.0,South American
12476.0,3.0,175.0,"French,  Mediterranean,  European"
12476.0,4.0,NaN,Chinese
12477.0,4.0,NaN,Seafood
12478.0,4.0,NaN,Steakhouse
12479.0,3.0,2.0,Cafe
12480.0,3.0,8.0,unknown
12481.0,4.0,NaN,unknown
12482.0,3.0,6.0,unknown
12482.0,4.0,2.0,unknown
12483.0,3.5,12.0,"Chinese,  Japanese"
12484.0,3.0,16.0,Japanese
12485.0,4.0,NaN,Indian
12487.0,4.0,8.0,French
12488.0,3.0,4.0,Middle Eastern
12491.0,4.0,NaN,"Grill,  Halal"
12494.0,3.0,186.0,"French,  Bar,  Cafe,  European"
12497.0,3.0,8.0,unknown
12500.0,3.5,45.0,unknown
12501.0,3.0,21.0,unknown
12502.0,3.0,3.0,unknown
12502.0,4.0,2.0,unknown
12503.0,3.5,281.0,"American,  Bar"
12503.0,4.0,3.0,Vietnamese
12504.0,3.5,25.0,Vietnamese
12504.0,4.0,NaN,unknown
12506.0,3.0,35.0,French
12508.0,4.0,4.0,Diner
12511.0,4.0,NaN,"Italian,  French,  Cafe,  European,  British,  Central European"
12512.0,4.0,NaN,unknown
12513.0,4.0,2.0,Indian
12513.0,4.0,6.0,French
12514.0,4.0,NaN,unknown
12516.0,4.0,NaN,"Italian,  Spanish"
12517.0,3.0,42.0,unknown
12519.0,4.0,NaN,Caribbean
12520.0,3.0,9.0,unknown
12520.0,4.0,NaN,"Indian,  Fast Food,  Fusion,  Healthy,  Street Food"
12521.0,4.0,2.0,unknown
12522.0,4.0,NaN,Sushi
12526.0,3.5,2.0,French
12526.0,4.0,2.0,"Cafe,  Fast Food"
12527.0,4.0,NaN,unknown
12530.0,3.0,3.0,French
12533.0,3.0,106.0,Fast Food
12537.0,2.5,11.0,"Japanese,  Sushi"
12540.0,3.0,96.0,"French,  European"
12540.0,4.0,NaN,unknown
12541.0,3.0,2.0,unknown
12542.0,4.0,NaN,unknown
12544.0,3.5,65.0,"European,  French,  Bar,  Pub"
12547.0,3.5,3.0,French
12547.0,4.0,NaN,unknown
12548.0,4.0,36.0,"French,  Contemporary"
12548.0,4.0,NaN,unknown
12550.0,2.5,6.0,unknown
12551.0,3.0,17.0,"Brew Pub,  Pub,  Wine Bar,  French"
12551.0,4.0,NaN,unknown
12556.0,3.0,20.0,unknown
12557.0,4.0,NaN,unknown
12558.0,4.0,2.0,"unknown, Seafood,  Fast Food"
12560.0,4.0,NaN,Mexican
12561.0,3.5,18.0,"Seafood,  Spanish,  Fusion,  Wine Bar"
12561.0,4.0,NaN,unknown
12562.0,3.0,7.0,Chinese
12563.0,4.0,NaN,unknown
12564.0,3.0,3.0,"French,  European"
12568.0,4.0,NaN,Spanish
12569.0,3.0,211.0,French
12571.0,2.5,25.0,French
12572.0,4.0,2.0,unknown
12574.0,3.0,NaN,unknown
12575.0,3.0,NaN,unknown
12578.0,4.0,NaN,Spanish
12579.0,3.0,NaN,French
12579.0,4.0,NaN,unknown
12581.0,4.0,NaN,"Japanese,  Bar,  Sushi,  Pub,  Street Food"
12582.0,4.0,NaN,Fusion
12583.0,3.0,NaN,French
12583.0,4.0,NaN,unknown
12584.0,4.0,NaN,unknown
12585.0,4.0,2.0,unknown
12587.0,3.0,NaN,unknown
12589.0,3.0,NaN,"Lebanese,  Grill"
12591.0,3.0,NaN,unknown
12594.0,3.0,NaN,unknown
12595.0,3.0,NaN,unknown
12597.0,4.0,2.0,French
12598.0,3.0,NaN,Italian
12599.0,4.0,NaN,Italian
12600.0,3.0,NaN,unknown
12600.0,4.0,NaN,unknown
12601.0,3.0,NaN,Diner
12601.0,4.0,NaN,unknown
12603.0,3.0,NaN,unknown
12605.0,3.0,NaN,unknown
12606.0,3.0,NaN,unknown
12606.0,4.0,NaN,unknown
12609.0,3.0,NaN,French
12610.0,4.0,NaN,Fusion
12611.0,4.0,NaN,Thai
12614.0,3.0,NaN,unknown
12616.0,4.0,2.0,unknown
12618.0,3.0,NaN,unknown
12618.0,4.0,NaN,unknown
12622.0,4.0,NaN,Thai
12623.0,4.0,NaN,Italian
12624.0,3.0,2.0,"Chinese,  Sushi"
12625.0,4.0,NaN,unknown
12628.0,3.0,NaN,French
12629.0,3.0,NaN,French
12629.0,4.0,2.0,unknown
12632.0,4.0,NaN,Indian
12634.0,3.0,NaN,French
12634.0,4.0,2.0,"Steakhouse,  Seafood"
12635.0,3.0,NaN,Seafood
12637.0,3.0,NaN,"Japanese,  Sushi"
12637.0,4.0,2.0,unknown
12639.0,3.0,NaN,Fast Food
12640.0,4.0,2.0,Italian
12641.0,3.0,NaN,unknown
12642.0,3.0,2.0,unknown
12642.0,4.0,2.0,unknown
12643.0,4.0,NaN,Seafood
12644.0,3.0,2.0,French
12645.0,3.0,NaN,unknown
12646.0,3.0,NaN,unknown
12647.0,4.0,NaN,Italian
12649.0,3.0,2.0,unknown
12653.0,4.0,2.0,"Asian,  Bangladeshi"
12654.0,4.0,NaN,"French,  Caribbean,  African"
12657.0,3.0,NaN,"Lebanese,  Mediterranean"
12657.0,4.0,NaN,unknown
12661.0,3.0,5.0,French
12662.0,4.0,NaN,unknown
12663.0,3.5,2.0,French
12664.0,4.0,NaN,unknown
12670.0,4.0,NaN,unknown
12675.0,4.0,NaN,American
12677.0,4.0,NaN,American
12681.0,4.0,NaN,unknown
12682.0,3.0,174.0,"French,  European"
12683.0,3.0,26.0,unknown
12683.0,4.0,NaN,Pub
12685.0,3.0,32.0,French
12685.0,4.0,NaN,Italian
12686.0,3.5,63.0,Japanese
12686.0,4.0,NaN,"Bar,  Grill,  Pub"
12687.0,4.0,2.0,unknown
12690.0,2.5,3.0,unknown
12691.0,3.5,10.0,French
12692.0,3.0,24.0,French
12692.0,4.0,NaN,unknown
12693.0,4.0,NaN,Japanese
12697.0,3.5,41.0,French
12700.0,3.0,14.0,Chinese
12700.0,4.0,NaN,British
12701.0,3.0,4.0,"Seafood,  Mediterranean"
12703.0,3.0,4.0,Pizza
12704.0,3.0,139.0,"Italian,  Delicatessen,  European"
12705.0,3.0,121.0,"Bar,  French,  Pub"
12707.0,3.5,8.0,Chinese
12708.0,4.0,3.0,"Middle Eastern,  Persian,  Afghani,  Halal"
12709.0,4.0,NaN,unknown
12710.0,4.0,NaN,"European,  Portuguese"
12712.0,4.0,NaN,unknown
12713.0,4.0,NaN,unknown
12715.0,4.0,3.0,unknown
12716.0,3.0,473.0,"French,  European"
12717.0,4.0,NaN,"Lebanese,  Mediterranean"
12718.0,4.0,NaN,"Mediterranean,  Greek"
12722.0,3.0,67.0,"European,  Pub,  French,  Bar"
12722.0,4.0,NaN,unknown
12723.0,3.0,12.0,"Japanese,  Sushi"
12723.0,4.0,NaN,Seafood
12724.0,4.0,2.0,unknown
12725.0,3.0,211.0,"Steakhouse,  Grill"
12727.0,3.5,22.0,unknown
12727.0,4.0,NaN,"Indian,  Pizza,  Fast Food,  Turkish,  Grill"
12729.0,4.0,2.0,"Italian,  Pizza"
12730.0,3.0,62.0,unknown
12730.0,4.0,2.0,Vegetarian Friendly
12732.0,3.0,4.0,Italian
12732.0,4.0,2.0,unknown
12734.0,3.5,10.0,French
12740.0,3.0,191.0,French
12740.0,4.0,NaN,"Lebanese,  Mediterranean,  Turkish,  Middle Eastern"
12741.0,3.0,5.0,Street Food
12743.0,3.0,19.0,unknown
12743.0,4.0,2.0,Indian
12745.0,3.0,3.0,unknown
12745.0,4.0,5.0,"Italian,  Pizza,  Delicatessen"
12748.0,3.0,168.0,Italian
12749.0,3.0,72.0,American
12751.0,3.0,18.0,unknown
12751.0,3.5,30.0,Cafe
12753.0,2.5,3.0,French
12754.0,4.0,5.0,unknown
12755.0,3.5,3.0,Sushi
12755.0,4.0,44.0,French
12756.0,3.5,5.0,Cafe
12760.0,2.5,22.0,unknown
12761.0,3.0,430.0,"Italian,  Vegetarian Friendly"
12761.0,4.0,33.0,"Chinese,  Asian"
12766.0,4.0,9.0,Gastropub
12767.0,3.0,3.0,unknown
12768.0,3.0,14.0,Cafe
12769.0,4.0,5.0,Fast Food
12770.0,4.0,6.0,unknown
12771.0,3.0,390.0,"French,  Cafe"
12776.0,4.0,3.0,unknown
12776.0,4.0,16.0,"Italian,  Mediterranean"
12777.0,2.5,9.0,Asian
12778.0,3.0,2.0,"Japanese,  Asian"
12778.0,3.5,12.0,unknown
12779.0,3.0,44.0,Sushi
12781.0,4.0,4.0,unknown
12782.0,3.5,3.0,unknown
12784.0,3.0,253.0,"French,  Cafe,  European"
12785.0,3.0,12.0,unknown
12787.0,3.0,7.0,"French,  Asian"
12788.0,3.0,14.0,Pizza
12791.0,3.5,8.0,unknown
12794.0,4.0,4.0,unknown
12795.0,3.5,4.0,unknown
12798.0,3.0,38.0,Italian
12800.0,4.0,13.0,"Mediterranean,  International,  European,  Greek"
12803.0,3.0,216.0,"French,  European"
12804.0,3.0,18.0,unknown
12805.0,3.5,14.0,European
12806.0,3.5,6.0,Pub
12808.0,3.0,325.0,"French,  European"
12808.0,4.0,2.0,unknown
12810.0,3.0,54.0,"American,  Steakhouse"
12810.0,3.5,56.0,"American,  Fast Food"
12811.0,3.0,619.0,"American,  Fast Food,  Grill,  Vegetarian Friendly"
12811.0,4.0,4.0,Italian
12813.0,3.0,200.0,"Japanese,  Asian"
12813.0,3.5,10.0,unknown
12815.0,2.5,76.0,"French,  Vegetarian Friendly"
12815.0,3.5,10.0,Cafe
12816.0,3.0,49.0,Japanese
12817.0,4.0,4.0,unknown
12820.0,3.0,64.0,"Fast Food,  American"
12826.0,3.0,225.0,"French,  Bar,  European"
12828.0,3.5,11.0,French
12829.0,3.0,7.0,unknown
12830.0,3.0,254.0,"Bar,  Pub,  Australian,  International"
12830.0,3.5,12.0,Chinese
12831.0,3.0,54.0,Delicatessen
12832.0,3.0,709.0,"French,  Cafe,  European"
12833.0,4.0,11.0,Vegetarian Friendly
12834.0,3.5,7.0,"Chinese,  Vegetarian Friendly"
12836.0,3.0,32.0,Indian
12836.0,3.5,50.0,"Cafe,  Argentinean,  South American"
12838.0,3.5,89.0,"Middle Eastern,  Halal"
12839.0,4.5,54.0,British
12842.0,3.0,273.0,"Mexican,  American,  Bar"
12842.0,4.0,4.0,"Mediterranean,  Turkish"
12843.0,3.0,22.0,Fast Food
12843.0,3.5,96.0,"Asian,  Thai"
12844.0,3.0,100.0,"French,  European"
12844.0,4.0,16.0,"Bar,  Pub,  British,  Vegetarian Friendly"
12845.0,2.5,133.0,French
12846.0,3.5,22.0,"Italian,  British,  Bar,  Pub"
12847.0,4.0,11.0,Middle Eastern
12847.0,4.5,6.0,"Chinese,  Asian,  Delicatessen"
12848.0,3.0,57.0,unknown
12853.0,3.0,75.0,French
12854.0,4.0,7.0,unknown
12856.0,4.0,16.0,French
12857.0,3.0,189.0,"Bar,  British,  Pub,  Vegetarian Friendly"
12858.0,4.0,5.0,unknown
12860.0,3.0,66.0,"French,  Cafe,  European"
12860.0,4.0,4.0,Fast Food
12864.0,3.0,115.0,"American,  Brew Pub,  Bar,  British,  Vegetarian Friendly"
12866.0,3.5,19.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options"
12867.0,3.0,32.0,unknown
12867.0,4.0,4.0,unknown
12868.0,3.5,5.0,unknown
12871.0,3.0,3.0,unknown
12871.0,4.0,7.0,unknown
12873.0,3.5,30.0,"Bar,  British,  Pub"
12874.0,3.5,24.0,"Moroccan,  Mediterranean"
12876.0,3.5,13.0,"Lebanese,  Turkish,  Middle Eastern,  Fast Food"
12877.0,4.0,39.0,"Indian,  British"
12880.0,3.5,9.0,"French,  Fast Food,  Healthy,  Soups"
12881.0,3.0,23.0,French
12886.0,3.0,5.0,unknown
12886.0,3.5,22.0,"Indian,  Asian,  Halal"
12889.0,3.0,138.0,"French,  European"
12889.0,4.0,8.0,unknown
12891.0,3.0,96.0,"Mediterranean,  Greek"
12891.0,4.0,3.0,unknown
12892.0,3.0,53.0,"Chinese,  Asian"
12893.0,3.5,15.0,"Italian,  Fast Food,  Vegetarian Friendly"
12894.0,4.0,31.0,"Chinese,  Asian,  Fast Food"
12897.0,3.0,4.0,unknown
12897.0,3.0,64.0,"French,  European"
12898.0,3.5,48.0,"British,  Street Food,  Italian,  Pizza"
12900.0,4.0,13.0,"Bar,  Pub"
12901.0,3.0,15.0,"Peruvian,  South American"
12905.0,3.0,137.0,"French,  European"
12905.0,4.0,44.0,"Turkish,  Middle Eastern,  Mediterranean,  Halal"
12906.0,4.0,4.0,unknown
12907.0,3.5,16.0,unknown
12907.0,3.5,75.0,"Japanese,  Sushi"
12908.0,3.0,10.0,Italian
12909.0,3.5,5.0,unknown
12909.0,3.5,10.0,unknown
12910.0,3.0,169.0,"Moroccan,  Mediterranean"
12910.0,3.5,5.0,unknown
12911.0,3.0,135.0,unknown
12911.0,3.5,4.0,"International,  British"
12912.0,3.5,10.0,Italian
12913.0,3.5,3.0,unknown
12914.0,2.5,63.0,"Asian,  Vietnamese"
12915.0,3.5,75.0,"Bar,  British,  Pub"
12916.0,3.0,8.0,unknown
12919.0,4.0,5.0,"Mexican,  International,  Contemporary"
12921.0,3.0,343.0,"American,  Fast Food"
12922.0,4.0,7.0,unknown
12924.0,3.0,232.0,French
12926.0,4.0,5.0,Pizza
12927.0,3.0,42.0,unknown
12929.0,4.5,32.0,"French,  European"
12930.0,3.0,21.0,Japanese
12931.0,3.5,109.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
