Index,date,group,name,unit_cogs
119,2018-01-08,GENERAL_ITEMS,DLUGOPIS PSTRYKANY,0.74
11927,2018-01-11,GENERAL,CIASTKA TWIN 8 SZT MILK,3.8
3340,2018-01-09,CHEMISTRY,SZAMPON PALMOLIVE MATURA P/?UPIERZ 350ML,5.57
22741,2018-01-09,ALCOHOL,WODKA ZUBR 0_5 L,11.96
10457,2018-01-10,DRINK_JUICE,WODA MUSZYNIANKA 0_6 L PLUS,1.2
8940,2018-01-02,DRINK_JUICE,NAP TYMBARK 1 L KAKTUS,2.46
17040,2018-01-04,POULTRY,KIE?BASA S?OIKOWA  KG,12.166666666666698
23025,2018-01-06,ALCOHOL,WODKA DEBOWA  0_7 +DREWNO SKRZYPCE,98.05
19715,2018-01-06,SWEETS,DROPS HALLS ORGINAL 33_5G *20,1.36
5207,2018-01-05,CIGARETTES,WODA 0_5 L,0.59
9885,2018-01-07,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L N/GAZ,0.84
17735,2018-01-02,GENERAL_ITEMS,KARMA CHAPPI  WOLOW/WARZYWA 500G,2.84
16895,2018-01-07,GENERAL_ITEMS,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,1.59
13460,2018-01-09,GENERAL_FOOD,PESTKI DYNI 100G FRESCO,3.66
16877,2018-01-03,GENERAL_ITEMS,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,1.59
18445,2018-01-07,SPICES,PRYMAT OREGANO CALE 10 G,0.91
14732,2018-01-02,ICE_CREAMS_FROZEN,FILET Z MIRUNY,17.840625
9938,2018-01-08,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,1.25
15974,2018-01-12,ICE_CREAMS_FROZEN,SZPINAK 450G NORDIS.,3.38
13638,2018-01-10,GENERAL_FOOD,SERDELKI Z DROBIEM,9.49445129469791
16612,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO KARMI 0_4 BUT CLASSIC,2.13
3576,2018-01-10,CHEMISTRY,ZMYWAK 2 SZT,1.06
8901,2018-01-02,DRINK_JUICE,NAP ENERG ROCKSTAR 0_25 PUSZKA,1.29
7775,2018-01-08,DAIRY_CHESSE,DESER MONTE 150 WHITE,1.76
21754,2018-01-06,VEGETABLES,KT SALATA,1.8312
17720,2018-01-09,GENERAL_ITEMS,WIADERKO OPAKOWANIE,2.0
7010,2018-01-04,DAIRY_CHESSE,GOS.MLEKO UHT 2% 1L GOSTYN,2.15
18547,2018-01-09,SPICES,GELLWE SODA OCZYSZCZONA 80G,0.42
19606,2018-01-05,SWEETS,SUPER MLECZKO 380 G POMORZANKA,6.99
10897,2018-01-04,POULTRY,P PASTA LOSOS ZE SZCZYPIORKIEM,1.54
10730,2018-01-12,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,2.41
8240,2018-01-10,DAIRY_CHESSE,JOGURT TWIST BAKOMA OW.LESNE 400G,2.31
50,2018-01-06,GENERAL_ITEMS,TAMPONY BELLA A/8 SUPER PLUS,3.15
4042,2018-01-02,CHEWING_GUM_LOLIPOPS,GUMA MAMBA,0.584444444444444
6763,2018-01-03,DAIRY_CHESSE,BAKOMA 7 ZBOZ SLIWKA 150GR,1.39
2346,2018-01-04,CHEMISTRY,LAKIER PROFESSIONAL 265ML,3.58
20476,2018-01-09,SWEETS,WEDEL PTASIE MLECZKO CYTRYNA 380GR,8.99
5155,2018-01-05,CIGARETTES,PAP LM BLU,11.67
12036,2018-01-12,GENERAL,SMAK MAK GALARETKA Z KURCZAKA 200G,3.15
13059,2018-01-07,GENERAL_FOOD,FRYTKI KARBOWANE 450 G AVIKO,5.39
16753,2018-01-11,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIX EKSTRA PASLECKIE 200G.,2.11444444444444
21493,2018-01-03,VEGETABLES,KT KIWI,0.711333333333333
16060,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON 3BIT 46/51 G,0.92
17381,2018-01-03,OCCASIONAL,ORANZADKA W PROSZKU,0.24
23037,2018-01-07,ALCOHOL,WINO EDELKIRCH 0_9L,10.17
20105,2018-01-08,SWEETS,CUKIERKI JUMI OWOCOWE 100G,0.83
3911,2018-01-12,CHEMISTRY,PLYN AJAX ZIELONY 1L,3.79
15421,2018-01-07,ICE_CREAMS_FROZEN,LODY GRAND MINT 120 ML,2.62
13859,2018-01-12,GENERAL_FOOD,CYKORIA BUDYN CZEKOLADOWY 40 G B/CUKRU,0.68
21078,2018-01-01,TABLETS,TABLETKI NUROFEN 10SZTULTRA,3.97
18791,2018-01-01,SWEETS,BOMB MERCI GREEN 250 G,9.85
11750,2018-01-08,GENERAL,SMAK MAK MEDALIONY Z SEREM 315 G,5.52
14337,2018-01-07,GROATS_RICE_PASTA,MAK SULMA MUSZELKA 100% DURUM,2.3
10964,2018-01-07,POULTRY,FILET SLEDZ W POMID EVRE FISH 170G,2.65
7941,2018-01-08,DAIRY_CHESSE,TWAROG WIEJSKI 250 G O% PIATNICA,2.53
1139,2018-01-03,BREAD,S CHLEB ZIARNISTY KROJONY 0_3,1.73
230,2018-01-02,ALCOHOL,PIWO WARKA 0_5L PUSZKA,1.97
14508,2018-01-10,GROATS_RICE_PASTA,MAKA EXTRA WYPIEK BASIA 1 KG,2.92
1524,2018-01-02,POULTRY,LOWICZ POWIDLA WEGIERKOWE 310G,3.81
9116,2018-01-03,DRINK_JUICE,WODA AQUA N/GAZ 0_75 L,0.53
20968,2018-01-12,SWEETS,HERBATNIKI MALTANKI 80G LAJK,1.48
9741,2018-01-07,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,2.72
21132,2018-01-04,TABLETS,TABLETKI  APAP SASZETKA 2 TAB,1.23
3154,2018-01-08,CHEMISTRY,WKLADKI BELLA PANTY 20SZT,1.59
920,2018-01-11,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,1.99
22130,2018-01-11,VEGETABLES,KT CUKINIA KG,2.0
11188,2018-01-01,GENERAL,KRAKUS GULASZ ANGIELSKI  155G,3.01
15169,2018-01-05,ICE_CREAMS_FROZEN,LODY ROZKI MLYNARCZYK 120 ML,1.3
13647,2018-01-10,GENERAL_FOOD,SOL KAMIENNA KLODAWA,0.6
9338,2018-01-04,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,1.1808823529411798
10859,2018-01-03,POULTRY,FILETY Z MAKRELI W POMID.175 G,2.91
14094,2018-01-02,GROATS_RICE_PASTA,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1.66
22064,2018-01-10,VEGETABLES,KT KAPUSTA PEKINSKA KG,1.8447587957925295
17497,2018-01-10,OCCASIONAL,TUNCZYK ROZDROBNIONY W WODZIE 130 G,2.78
8039,2018-01-09,DAIRY_CHESSE,JOGURT JOVI 350 G PITNY,1.29
2527,2018-01-05,CHEMISTRY,PAPIER SNIADANIOW.MAWA 300X325,0.43
15192,2018-01-05,ICE_CREAMS_FROZEN,PIEROGI Z MIESEM ELBRO,5.31
5077,2018-01-04,CIGARETTES,PAP LD PINK SUPER SLIM,10.73
6305,2018-01-09,COOKIES_BULK,CUKIERKI MICH.BIALE/KAWOWE WAWEL,12.7985865724382
3793,2018-01-12,CHEMISTRY,BIALY JELEN SZAMPON 300 ML,5.79
22633,2018-01-07,ALCOHOL,WODKA KRUPNIK PREMIUM 0_5 L,13.784117647058801
15144,2018-01-05,ICE_CREAMS_FROZEN,LODY PUCHAREK TRUSK,1.38
22218,2018-01-12,VEGETABLES,KT KALAFIOR,3.611875
21412,2018-01-02,VEGETABLES,KT JABLKO CZERWONE,2.42608769042495
16902,2018-01-12,GENERAL_ITEMS,DANIE KACHNY FLACZKI W ROSOLE,3.71
21882,2018-01-08,VEGETABLES,KT AVOCADO SZT,3.49
1722,2018-01-09,POULTRY,PAPRYKARZ  SZCZECIN. 170G LOSOS,1.48
19824,2018-01-06,SWEETS,VERBENA SZALWIA 60 G CUKIERKI,1.65
8572,2018-01-12,DAIRY_CHESSE,GOS.SMIETANKA 30% 250ML GOSTYN,2.0547826086956498
16504,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAK.LUBELLA KOKARDA 400G,2.4
11507,2018-01-05,GENERAL,SMAK MAK SURÓWKA WIOSENNA 300 G,2.29
5756,2018-01-02,COFFEE TEA,HERBATA MIETA 20T POSTI EXPRES,1.15
16517,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OLEJ NIEZBEDNY 1L,3.9
12098,2018-01-01,GENERAL_FOOD,GELLWE ZELATYNA 20 G,1.39
21397,2018-01-02,VEGETABLES,APPETITA TYMIANEK 10 G,0.93
3093,2018-01-08,CHEMISTRY,PERWOL 900 ML RENEW KOLOR,6.19
19458,2018-01-04,SWEETS,ZAJAC ROOL,3.0
7844,2018-01-08,DAIRY_CHESSE,LACIATY 150 G NATURALNE,2.255
13931,2018-01-12,GENERAL_FOOD,MUSZTARDA STOLOWA 200G PEGAZ,1.3243137254902
20407,2018-01-09,SWEETS,ORANZADA W PROSZKU ROZEK,0.44
1604,2018-01-05,POULTRY,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
14563,2018-01-11,GROATS_RICE_PASTA,MAKA KOSZALINSKA  STOISLAW 1KG,1.85
3052,2018-01-08,CHEMISTRY,MISECZKI DO ZUP PLASTIK 12 SZT,1.55
2704,2018-01-06,CHEMISTRY,PAPIER SNIADANIOWY 100SZT PAN PACK,1.85
16101,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.65
3100,2018-01-08,CHEMISTRY,PLYN AJAX 1L CZERWONY,3.79
1463,2018-01-12,BREAD,C CHLEB RAZOWY 1KG,4.14
3539,2018-01-10,CHEMISTRY,SOFTLAN PLYN DO PLUKANIA 1 L BIALY,4.99
3949,2018-01-12,CHEMISTRY,SOMAT TAB.DO ZMYWAREK 52+5,18.19
501,2018-01-06,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,2.78
16344,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA GRUSZKA N/GAZ.1_75L,1.66
14836,2018-01-03,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 900 ML SMIET+TRUS,10.24
13840,2018-01-11,GENERAL_FOOD,ZELATYNA Z PRZYPR.CYKORIA,1.49
22797,2018-01-11,ALCOHOL,NAP SPIR CYTRYNOWKA 0_1 30%,3.20162162162162
12276,2018-01-02,GENERAL_FOOD,KUKURYDZA W PUSZ.DAWTON 400G,1.88
13880,2018-01-12,GENERAL_FOOD,GELLWE GALARETKA WISNIA 75 G,0.8
14930,2018-01-04,ICE_CREAMS_FROZEN,LODY GRAND KOKOS,1.78
6217,2018-01-03,COOKIES_BULK,RURKA NADZIEWANA LUZ,7.36190476190476
11884,2018-01-10,GENERAL,PASZTET PODLASKI 50 G,0.51
7933,2018-01-08,DAIRY_CHESSE,SMIETANA 18% 330G ZOTT,1.82
11322,2018-01-03,GENERAL,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,1.07
5005,2018-01-03,CIGARETTES,PAP LM LINK MINT,11.66
6460,2018-01-01,DAIRY_CHESSE,HOCH SER ZÓ?TY MAASDAMER PLASTRY 135 G,2.8
2071,2018-01-02,CHEMISTRY,PAPIER SNIADANIOWY 100SZT PAN PACK,1.85
21732,2018-01-06,VEGETABLES,KT KOPER ZIELONY DO OGURKOW,1.4914285714285702
1837,2018-01-12,POULTRY,ROLNIK PAPRYKA CWIARTKI 720ML,3.49
4389,2018-01-02,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,1.24
8139,2018-01-09,DAIRY_CHESSE,TWAROG SREMSKI 250G TLUSTY,2.84
15388,2018-01-07,ICE_CREAMS_FROZEN,FRYTKI 750 G,4.93
6352,2018-01-11,COOKIES_BULK,CUKIERKI EUKALIPTUSOWE LUZ,12.066666666666698
21452,2018-01-02,VEGETABLES,RUCOLA 100 G,2.53333333333333
17150,2018-01-07,POULTRY,KRAKOWSKA SUCHA KG,21.9090909090909
22497,2018-01-04,ALCOHOL,WODKA ZUBROWKA  0_7 L Z TRAWA,22.25
10711,2018-01-12,DRINK_JUICE,NAP VERONI 1 L LIFE CYTRYNA GAZ,0.99
5680,2018-01-12,CIGARETTES,PAP WEST JCE COOL BLEND CI?KIE,10.65
3374,2018-01-09,CHEMISTRY,ZESZYT 96 W SZER LINIE,1.99
18435,2018-01-07,SPICES,KNORR ROSOL Z KURY Z LUBCZ.60G,2.53
17173,2018-01-08,POULTRY,KIE?BASA PIWOSZKI  KG,22.142857142857103
13882,2018-01-12,GENERAL_FOOD,GELLWE PROSZEK DO PIECZANIA 30 G,0.33
11939,2018-01-11,GENERAL,KNORR NUDLE POMIDOROWA LAGODNA,1.68
7275,2018-01-05,DAIRY_CHESSE,?ACIATY SEREK Z CHRZANEM 135 G,1.85
2598,2018-01-05,CHEMISTRY,WORECZKI DO LODU 252 KULKI,0.93
4795,2018-01-11,CHIPS_FLAKES,PLATKI CHEERIOS MIODOWE 250G,3.47
18616,2018-01-10,SPICES,KAMIS PIEPRZ CZAR /MIELONY,0.92
2309,2018-01-04,CHEMISTRY,BROS ZEL LAGODZACY UKASZENIA,4.41
4939,2018-01-02,CIGARETTES,PAP MARLBORO GOLD MIEK.,12.182857142857099
992,2018-01-12,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,1.01
20397,2018-01-09,SWEETS,MILKA CZEK.TRUSKAW 100G,2.36571428571429
19847,2018-01-06,SWEETS,ZABAWKA APARAT Z CUKIERAMI,4.4
16489,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KASZKA SMAKIJA Z SOSEM MIX SMAK,1.85
439,2018-01-05,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,1.57590909090909
649,2018-01-08,ALCOHOL,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,2.04
5868,2018-01-05,COFFEE TEA,HERB SZA?WIA 20 T VITAX,2.43
1639,2018-01-06,POULTRY,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
7856,2018-01-08,DAIRY_CHESSE,MAR SNIADANIOWA WIEJSKIE MASLO 450 GR,2.19
7625,2018-01-07,DAIRY_CHESSE,HOCHL.SZYNKA 100G BLOK TOPIONY,1.59
2348,2018-01-04,CHEMISTRY,LUDWIK D/NACZYN 1L MIETOW,3.99
2907,2018-01-07,CHEMISTRY,PLYTA CD I DVD,0.83
7356,2018-01-05,DAIRY_CHESSE,TWOJA RYBKA W SOSIE 100G,1.87
4021,2018-01-01,CHEWING_GUM_LOLIPOPS,LIZAK KWIATET DUZY,0.49
17763,2018-01-08,GENERAL_ITEMS,KARMA DO PSA RAFI 800GR JAGNIECINA,3.71
20579,2018-01-10,SWEETS,GRZESKI  TOFFI 48 G,0.53
5135,2018-01-05,CIGARETTES,GILZY CHIEFS 500,3.23
8905,2018-01-02,DRINK_JUICE,NAP FANTA 1L GAZ,2.44
6564,2018-01-01,DAIRY_CHESSE,WIN ZUPA POMIDOROWA 50 G,1.36
8513,2018-01-11,DAIRY_CHESSE,WEDEL CZEKOLADA LESNA 100G,2.39
22394,2018-01-03,ALCOHOL,NAP SPIR ABSOLWENT SLIWKA 0_1,3.07508379888268
5713,2018-01-01,COFFEE TEA,KAWA ASTRA 275 G MIELONA,8.33
21727,2018-01-06,VEGETABLES,KT KALAREPA SZT,1.32707692307692
344,2018-01-04,ALCOHOL,PIWO REDDS BIANCO 0_4 B/BEZ,2.53
18293,2018-01-05,SPICES,KNORR MIESZANKA WLOSKA,1.38
22251,2018-01-12,VEGETABLES,MAK SARITA SPAGHETTI 400 G DURUM,1.39
11747,2018-01-08,GENERAL,SMAK MAK INDYK W GALARECIE 200G,3.5
12942,2018-01-06,GENERAL_FOOD,OGORKI MALOSOLNE  LUZ,6.403932082216259
2994,2018-01-08,CHEMISTRY,BROS LEP NA OKNO,3.75
9584,2018-01-06,DRINK_JUICE,NAP COCA COLA 1_5 L,2.9548387096774196
9834,2018-01-07,DRINK_JUICE,NAP TYMBARK 0_5 L JAB/BRZOSK,1.5
15152,2018-01-05,ICE_CREAMS_FROZEN,LODY ROZEK AGAT,1.35
1993,2018-01-01,CHEMISTRY,ZEL DO WLOSOW BIALY 150ML STYLE & A,1.15
1592,2018-01-04,POULTRY,PUDL GROSZEK KONSERWOWY 400G,1.68
7594,2018-01-07,DAIRY_CHESSE,DROZDZE PIEKARSKIE 100G,0.66
4529,2018-01-05,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA140 G,3.75
19311,2018-01-04,SWEETS,BOMBONIERA BARON 195 G,8.37
9955,2018-01-08,DRINK_JUICE,NAP 7 AP LEMONIADA 0_5 L,2.31
19198,2018-01-03,SWEETS,LODY CIEPLE DUZE 24,0.8
20675,2018-01-10,SWEETS,WAFLE GORALKI O SMAKU WANILIOWYM 42 G,0.61
10703,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L SOK 100% T?OCZ.JAB?KO,3.52
4340,2018-01-01,CHIPS_FLAKES,GELLWE FITELLA MUSLI TRUSKAWKA,0.83
5552,2018-01-10,CIGARETTES,TYTON PS BLAC,10.95
1452,2018-01-12,BREAD,BULKA MALA/KAJZERKA__,0.551460340993328
20561,2018-01-10,SWEETS,DELICJE MALINOWE 147G,2.84
9789,2018-01-07,DRINK_JUICE,NAP FANTA 1L GAZ,2.4
12316,2018-01-02,GENERAL_FOOD,SLONECZNIK LUSKANY  200G HELIO,2.08
4613,2018-01-07,CHIPS_FLAKES,CHRUPKI 80 G,1.24
8624,2018-01-12,DAIRY_CHESSE,PUDING SERDUSZKO 4X125GR CZEKOLADOWY,3.29
18735,2018-01-12,SPICES,KAMIS BAZYLIA 10 G,1.12
16549,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS CZOSNKOWY 250ML,2.72
22601,2018-01-06,ALCOHOL,WODKA ZUBRÓWKA BIA?A 0_5 L,13.825135135135099
311,2018-01-04,ALCOHOL,PIWO DESPERADOS RED 0_4 L,2.49
22123,2018-01-11,VEGETABLES,KT BANAN,2.82209258404331
10593,2018-01-11,DRINK_JUICE,WODA AQA 0_5 L N/G CYTRYNA,0.55
4093,2018-01-03,CHEWING_GUM_LOLIPOPS,ZABAWKA UFO Z CUKIERKAMI,5.05
21729,2018-01-06,VEGETABLES,KT KAPUSTA BIALA KG,0.5353535353535349
2456,2018-01-05,CHEMISTRY,CLIN DO SZYB 500 ML Z DOZOWNIKIEM,3.89
18163,2018-01-03,SPICES,KAMIS PRZYPRAWA DO WIEPRZOWN,1.39
14212,2018-01-04,GROATS_RICE_PASTA,MAKARON CZANIECKI RYZOWY 250 G,2.29818181818182
16012,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR DELIKAT UNIWERSALNA 200G,3.29
12262,2018-01-02,GENERAL_FOOD,KLUSKI SLASKIE 400G GRZESKOWIAK,3.33
5816,2018-01-03,COFFEE TEA,KAWA NESCAFE CLASSIC 100 G,7.66
3400,2018-01-10,CHEMISTRY,BREF 700 ML ZEL WC,4.39
12844,2018-01-05,GENERAL_FOOD,WIN GALARETKA TRUSKAWKA 79G,1.055
2323,2018-01-04,CHEMISTRY,EVA MYDLO W PLYNIE 500 ML Z DOZOWNIKIEM,4.19
3749,2018-01-11,CHEMISTRY,SZCZOTECZKA DO ZEBOW,1.76
5062,2018-01-04,CIGARETTES,GILZY 250+25% GOLDEN,2.89
12230,2018-01-02,GENERAL_FOOD,CHEETOS MIX-UPS 70 G,2.29
16683,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PETITKI LUBISIE MLECZNE 30G,0.69
528,2018-01-06,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,1.49
8843,2018-01-01,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,0.775555555555556
2783,2018-01-06,CHEMISTRY,ZMYWACZ KWIATEK,1.27
19817,2018-01-06,SWEETS,SUROWKA KUBEK,2.32
5122,2018-01-04,CIGARETTES,PAP WINSTON BLUE,9.86
17028,2018-01-04,POULTRY,KABANOS WIELKOPOLSKI KG,18.1
21997,2018-01-09,VEGETABLES,KT PIETRUSZKA ZIELONA NATKA,0.87
10302,2018-01-09,DRINK_JUICE,WODA PRIMAWERA 1 L N/G,0.89
21269,2018-01-10,TABLETS,TABLETKI IBUM 7 SZT,4.23
1593,2018-01-04,POULTRY,ROLNIK BARSZCZ CZERWONY ZAPR.330ML,1.71
11098,2018-01-11,POULTRY,LARUS DORSZ W GALARECIE 160 G,4.01
20288,2018-01-09,SWEETS,BATON MACIEK XXL WAWEL  ADWOKAT,1.09
10870,2018-01-03,POULTRY,P PLATY  MARYNOWANE,13.3813747228381
17810,2018-01-05,GENERAL_ITEMS,POMPKA SIMPLUS 5 ZL,3.83
14476,2018-01-09,GROATS_RICE_PASTA,MAKARON PIORA LUBELLA 400G,2.69
4912,2018-01-02,CIGARETTES,BLOK RYSUNKOWY KOLOR,1.22
3153,2018-01-08,CHEMISTRY,WKLADKI BELLA PANTY,1.59
11567,2018-01-06,GENERAL,MARYNATA 160 G KLASYCZNA,2.53
12694,2018-01-04,GENERAL_FOOD,ZELATYNA SPOZYWCZA 50G CYKORIA,2.53
11251,2018-01-02,GENERAL,FASOLA BIALA 400G SLON.OGROD,1.248
14092,2018-01-02,GROATS_RICE_PASTA,MAK.LUBELLA SWIDER 500 G,2.31
17492,2018-01-10,OCCASIONAL,NAP OSHE 0_75 ZERO MULTI,1.35
11144,2018-01-12,POULTRY,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM,1.94
1514,2018-01-02,POULTRY,FASOLA BIALA DAWTONA 400GR,1.63
22018,2018-01-09,VEGETABLES,MAK SARITA SPAGHETTI 400 G DURUM,1.66
14709,2018-01-01,ICE_CREAMS_FROZEN,TRUSKAWKA MR.450G NORDIS,6.97
12850,2018-01-05,GENERAL_FOOD,WIN POMYSL...ZAPIEKANKE SEROWA,2.15
19601,2018-01-05,SWEETS,RAFFAELLO 150G,7.765
9460,2018-01-05,DRINK_JUICE,NAP TYMBARK 1_75 L 100% JAB?KO,5.35
12807,2018-01-05,GENERAL_FOOD,PYZY WIEJSAKIE DOLCZEWSKI,2.9
22627,2018-01-07,ALCOHOL,WODKA BOLS 0_5 L,16.74
13073,2018-01-07,GENERAL_FOOD,KAKAO PUCHATEK 150G,2.59
6721,2018-01-02,DAIRY_CHESSE,SER SALAMI WOSK SREM,16.2060669456067
21926,2018-01-08,VEGETABLES,KT POMIDOR POLSKI POLNY,4.1906099194628705
3970,2018-01-12,CHEMISTRY,VANISH SASZETKI 100 ML GOLD,1.69
4605,2018-01-06,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,2.18
14558,2018-01-11,GROATS_RICE_PASTA,MAK ZLOTY LAN MUSZELKA 500 G,1.09
22385,2018-01-02,ALCOHOL,WODKA ZUBROWKA BIALA 0_2L,6.6223076923076905
21247,2018-01-09,TABLETS,TABLETKI IBUM 7 SZT,4.16
7978,2018-01-09,DAIRY_CHESSE,DA DANONE GRATKA 115 G,0.7
4586,2018-01-06,CHIPS_FLAKES,LORENZ O SMAKU SOSU 140 G,2.68
10938,2018-01-06,POULTRY,FILET Z MINTAJA MROZONY,6.357142857142861
7950,2018-01-09,DAIRY_CHESSE,AMINO BLYSK OGÓRKOWA 61 G,0.99
9588,2018-01-06,DRINK_JUICE,NAP COCA COLA ZERO 0_5L,1.83
3789,2018-01-12,CHEMISTRY,BAMBINO CHUSTECZKI NASACZ. 63 SZT,3.5
7031,2018-01-04,DAIRY_CHESSE,HOCHL PIECZARKA 100G TOP BLOK,1.6233333333333302
6741,2018-01-02,DAIRY_CHESSE,SMIETANA 12% PIATNICA,1.68
22589,2018-01-06,ALCOHOL,WODKA SOPLICA 0_5L,16.29
3542,2018-01-10,CHEMISTRY,SOMAT MACHINE 1_5KG,4.99
1929,2018-01-01,CHEMISTRY,PASTA D/Z?B.B-A-M MINT 100ML,3.36
22804,2018-01-11,ALCOHOL,NAP SPIR SOPLICA WISNIOWA 0_5 L,16.0525
10648,2018-01-12,DRINK_JUICE,NAP AQA 1_5 L N/G TRUSKAWKA,0.78
14630,2018-01-12,GROATS_RICE_PASTA,MAKARON CZANIECKI NITKA WALCOWANA 500G,4.08
348,2018-01-04,ALCOHOL,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,2.63
1320,2018-01-08,BREAD,M CHLEB RAZOWY,3.55220338983051
5164,2018-01-05,CIGARETTES,PAP LUCKY STRIKE 22 RED,12.18
21916,2018-01-08,VEGETABLES,KT OGOREK GRUNTOWY,2.33391033408343
21463,2018-01-02,VEGETABLES,ZAPIEKANKA Z PIECZARKA 220 G,3.52
7878,2018-01-08,DAIRY_CHESSE,NAP TIGER 0_25 SPEED,1.2009999999999998
1753,2018-01-10,POULTRY,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
11753,2018-01-08,GENERAL,SMAK MAK SMALEC Z MIESEM 200G,2.55
13929,2018-01-12,GENERAL_FOOD,MIOD SZTUCZNY 230G RYDELKIEWIC,2.08
2380,2018-01-04,CHEMISTRY,PERWOLL BLACK MAGIC 1L,6.14
19494,2018-01-05,SWEETS,CIASTECZKA MINIS CHOCO 100G,2.12
13792,2018-01-11,GENERAL_FOOD,SERDELKI Z DROBIEM,9.57190635451505
6023,2018-01-09,COFFEE TEA,HERBATA POKRZYWA 20 T POSTI,1.11
12270,2018-01-02,GENERAL_FOOD,KNORR SOS KOPERKOWO/ZIOLOWY,0.9
19371,2018-01-04,SWEETS,HERBATNIKI BE BE 16G,0.286129032258065
19457,2018-01-04,SWEETS,ZAJAC MILKA 50 G,3.56
5361,2018-01-08,CIGARETTES,PAP CAMEL SUBTLE,11.64
4262,2018-01-09,CHEWING_GUM_LOLIPOPS,MENTOS STRONG MINT 38G,1.48
19536,2018-01-05,SWEETS,GRZESKI W CZEKOLADZIE 36 G,0.665
17086,2018-01-05,POULTRY,PAROWKOWA W FOLI KG,13.2307692307692
7499,2018-01-06,DAIRY_CHESSE,PUDL POMIDORY KROJONE Z BAZYL.OREG 390 G,3.36
18289,2018-01-05,SPICES,KNORR FIX DO STROGONOFF,2.40333333333333
13440,2018-01-09,GENERAL_FOOD,MAK.LUBELLA SWIDEREK DUZY 20,2.69
19015,2018-01-02,SWEETS,LIZAK BABA JAGA,4.51
13323,2018-01-08,GENERAL_FOOD,SOL KUJAWSKA 1 KG JODOWANA,0.733548387096774
907,2018-01-11,ALCOHOL,PIWO GOZDZILLA 0_5 L B/BEZW,4.07
9876,2018-01-07,DRINK_JUICE,WODA CISOWIANKA 0_5L GAZ,0.61
22807,2018-01-11,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L,7.14
4612,2018-01-07,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,3.0
7233,2018-01-05,DAIRY_CHESSE,HOCHL.PLAST TOP SZCZYPIOREK 130 G,2.62
22657,2018-01-08,ALCOHOL,NAP SPIR SOPLICA WISNIOWA 0_5 L,16.1477777777778
15652,2018-01-08,ICE_CREAMS_FROZEN,LODY TWISTER BLACK,1.58
19378,2018-01-04,SWEETS,KINDER CHOCOLATE 50G,1.65
13336,2018-01-08,GENERAL_FOOD,WIN BARSZCZ CZERWONY 60 G,1.18
11387,2018-01-04,GENERAL,FASOLKA ZÓ?TA 400 G MROZONA,3.27
22500,2018-01-04,ALCOHOL,WODKA ZUBRÓWKA BIALA 0_1,3.76
