Index,popularity,budget,original_title,release_year,genres
8274,0.700187,0,Peter's Friends,1992,"Drama, Comedy"
8275,0.6871970000000001,0,The Muppet Christmas Carol,1992,"Drama, Family, Fantasy, Comedy"
8276,0.686807,0,Stop! Or My Mom Will Shoot,1992,"Action, Comedy"
8277,0.685325,45000000,Patriot Games,1992,"Drama, Thriller, Action, Crime"
8278,0.682353,10000000,The Mighty Ducks,1992,"Comedy, Family"
8279,0.67938,10000000,Twin Peaks: Fire Walk with Me,1992,"Drama, Mystery"
8280,0.675696,8000000,The Player,1992,"Drama, Comedy"
8281,0.651726,5000000,Hellraiser III: Hell on Earth,1992,"Horror, War, Thriller"
8282,0.648937,34000000,Malcolm X,1992,"Drama, History"
8283,0.640818,4000000,Orlando,1992,"Fantasy, Drama, Romance"
8284,0.640275,0,School Ties,1992,Drama
8285,0.633704,0,Toys,1992,"Fantasy, Science Fiction, Comedy"
8286,0.596775,0,Howards End,1992,"Drama, Romance"
8287,0.5669390000000001,40000000,The Last of the Mohicans,1992,"Action, History, Romance, Drama, Adventure"
8288,0.5486479999999999,220000,El Mariachi,1992,"Action, Crime, Thriller"
8289,0.539261,11700000,The Hand that Rocks the Cradle,1992,"Thriller, Drama"
8290,0.5297270000000001,5000000,Bitter Moon,1992,"Thriller, Drama, Romance"
8291,0.524767,0,Freejack,1992,Science Fiction
8292,0.5216689999999999,4000000,Baraka,1992,Documentary
8293,0.518807,42000000,Hero,1992,"Comedy, Mystery, Thriller, Drama"
8294,0.499566,27000000,City of Joy,1992,Drama
8295,0.47745699999999996,0,Damage,1992,"Drama, Romance"
8296,0.47527200000000003,0,Final Analysis,1992,"Thriller, Romance, Drama"
8297,0.474174,0,Forever Young,1992,"Fantasy, Science Fiction, Adventure, Romance, Drama"
8298,0.468679,0,Shining Through,1992,"Drama, Romance, Thriller"
8299,0.467233,40000000,A League of Their Own,1992,"Family, Drama, Comedy"
8300,0.460532,0,Of Mice and Men,1992,Drama
8301,0.45155500000000004,0,Love Potion No. 9,1992,"Comedy, Romance"
8302,0.440854,11000000,My Cousin Vinny,1992,"Comedy, Drama"
8303,0.44076899999999997,0,Cool World,1992,"Comedy, Fantasy, Animation"
8304,0.42095699999999997,3705538,The Crying Game,1992,"Thriller, Drama, Crime, Romance"
8305,0.5417390000000001,0,FernGully: The Last Rainforest,1992,"Science Fiction, Animation, Fantasy, Family"
8306,0.41003900000000004,40000000,Boomerang,1992,"Drama, Comedy, Romance"
8307,0.382463,10000000,The Lawnmower Man,1992,"Science Fiction, Thriller, Horror"
8308,0.397495,6000000,Candyman,1992,"Thriller, Horror, Drama"
8309,0.392092,0,Chaplin,1992,Drama
8310,0.38545,40000000,Medicine Man,1992,Adventure
8311,0.45287299999999997,0,Beyond The Law,1992,"Thriller, Drama"
8312,0.37903600000000004,0,Housesitter,1992,"Comedy, Romance"
8313,0.36799699999999996,23000000,Unlawful Entry,1992,"Crime, Thriller"
8314,0.43707299999999993,24000000,Captain Ron,1992,"Adventure, Action, Comedy, Family"
8315,0.35437399999999997,40000000,Memoirs of an Invisible Man,1992,"Fantasy, Science Fiction, Action, Comedy, Drama"
8316,0.348536,0,The Power of One,1992,Drama
8318,0.346362,10000000,Rapid Fire,1992,"Thriller, Action"
8319,0.346225,0,Encino Man,1992,"Family, Comedy"
8320,0.27016999999999997,0,Buffy the Vampire Slayer,1992,"Action, Horror, Comedy"
8321,0.344615,0,Thunderheart,1992,"Mystery, Crime, Thriller, Action, Adventure"
8322,0.31095100000000003,0,The Cutting Edge,1992,"Comedy, Drama, Romance"
8323,0.30997600000000003,60000000,Far and Away,1992,"Romance, Adventure, Western, Drama"
8324,0.303912,35000000,Radio Flyer,1992,Drama
8325,0.296309,5000000,Juice,1992,"Drama, Crime, Thriller, Action"
8326,0.358923,0,Singles,1992,"Music, Comedy, Romance, Drama"
8327,0.294331,10000000,Seong lung wui,1992,"Comedy, Foreign, Action"
8328,0.291459,0,Gladiator,1992,"Action, Drama"
8329,0.28313299999999997,0,The Distinguished Gentleman,1992,Comedy
8330,0.278857,16000000,Single White Female,1992,Thriller
8331,0.270933,8000000,Dust Devil,1992,"Mystery, Thriller, Horror"
8332,0.269621,0,Wuthering Heights,1992,"Drama, Romance"
8333,0.266,0,American Me,1992,"Drama, Crime, Romance"
8334,0.265227,0,Mr. Baseball,1992,"Romance, Comedy"
8335,0.26000300000000004,0,Critters 4,1992,"Thriller, Comedy, Science Fiction, Horror"
8336,0.140485,0,A Stranger Among Us,1992,"Romance, Drama, Crime"
8337,0.256639,0,Dr. Giggles,1992,"Comedy, Mystery, Horror, Thriller"
8338,0.250137,0,Sleepwalkers,1992,"Horror, Fantasy, Thriller"
8339,0.23665999999999998,0,Prelude to a Kiss,1992,"Comedy, Drama, Romance"
8340,0.233105,0,3 Ninjas,1992,"Family, Adventure, Action, Comedy"
8341,0.230129,0,Split Second,1992,"Horror, Action, Crime, Science Fiction, Thriller"
8342,0.220131,20000000,Jennifer Eight,1992,"Mystery, Drama, Crime"
8343,0.218442,0,Leap of Faith,1992,"Romance, Drama, Comedy"
8344,0.21736399999999997,25000000,Honeymoon in Vegas,1992,"Thriller, Comedy, Action, Romance"
8345,0.21161999999999997,0,Knight Moves,1992,"Mystery, Thriller"
8346,0.345107,0,White Sands,1992,"Crime, Drama, Mystery, Action, Thriller"
8347,0.198525,0,Tom and Jerry: The Movie,1992,"Animation, Family"
8348,0.134051,0,Deep Cover,1992,"Thriller, Crime, Action"
8349,0.19357,15000000,Newsies,1992,"Drama, Family, Music"
8350,0.089502,17000000,Diggstown,1992,"Action, Drama, Comedy"
8351,0.202017,0,The Mambo Kings,1992,"Drama, Music"
8352,0.47175,12000000,Raising Cain,1992,"Crime, Horror, Drama, Thriller"
8353,0.180399,0,Trespass,1992,"Adventure, Crime, Action, Thriller"
8354,0.46692700000000004,0,Husbands and Wives,1992,"Drama, Romance, Comedy"
8355,0.155454,0,Nemesis,1992,"Science Fiction, Thriller"
8356,0.153994,0,Kuffs,1992,"Comedy, Action, Crime"
8357,0.139537,0,Innocent Blood,1992,"Horror, Comedy, Thriller, Crime"
8358,0.14818499999999998,0,The Babe,1992,Drama
8359,0.144296,0,Sidekicks,1992,"Action, Family, Adventure, Drama"
8360,0.138521,0,Un CÅ“ur en Hiver,1992,"Romance, Drama"
8361,0.13792100000000002,17000000,Mo' Money,1992,"Romance, Thriller, Action, Comedy, Crime"
8362,0.13229000000000002,35000000,Hoffa,1992,"History, Crime"
8363,0.128025,0,Belle Ã‰poque,1992,"Comedy, Foreign, Romance, Drama"
8364,0.234375,0,Lorenzo's Oil,1992,Drama
8367,0.063684,3000000,Strictly Ballroom,1992,"Romance, Comedy, Drama"
8368,0.049061,0,LadyBugs,1992,"Family, Comedy"
8369,0.342334,0,Stay Tuned,1992,"Comedy, Fantasy"
8371,0.028515,0,Blown Away,1992,"Romance, Thriller, Drama"
8373,0.071358,0,Mom and Dad Save the World,1992,"Comedy, Family, Science Fiction, Adventure"
8375,4.5783,18000000,Raiders of the Lost Ark,1981,"Action, Adventure"
8376,1.94717,2800000,Private Lessons,1981,"Romance, Comedy"
8377,1.771093,28000000,For Your Eyes Only,1981,"Action, Thriller, Adventure"
8378,1.278646,12000000,The Fox and the Hound,1981,"Family, Animation, Adventure, Drama"
8379,1.248748,2000000,Mad Max 2,1981,"Science Fiction, Adventure, Thriller, Action"
8380,1.114068,11000000,History of the World: Part I,1981,Comedy
8381,1.055415,10000000,An American Werewolf in London,1981,"Horror, Comedy"
8382,1.0294219999999998,9300000,Heavy Metal,1981,"Animation, Science Fiction"
8383,1.021218,350000,The Evil Dead,1981,Horror
8384,1.003963,6000000,Escape from New York,1981,"Science Fiction, Action"
8385,0.9953569999999999,0,Excalibur,1981,Adventure
8386,0.683132,0,On Golden Pond,1981,Drama
8387,0.6599,5500000,Chariots of Fire,1981,"History, Drama"
8388,0.6157600000000001,1250000,Friday the 13th Part 2,1981,"Thriller, Horror"
8389,0.614293,0,Southern Comfort,1981,"Action, Thriller, Drama, History"
8390,0.592041,0,Gallipoli,1981,"Adventure, Drama, War, History"
8391,0.5649390000000001,2500000,Halloween II,1981,"Thriller, Horror"
8392,0.521554,12000000,The Postman Always Rings Twice,1981,"Romance, Drama, Crime"
8393,0.5145489999999999,7000000,Arthur,1981,"Romance, Drama, Comedy"
8394,0.510003,1750000,Road Games,1981,"Horror, Thriller, Mystery"
8395,0.502896,0,Endless Love,1981,"Romance, Drama"
8396,0.473893,4000000,Porky's,1981,Comedy
8397,0.46988500000000005,32000000,Reds,1981,"Drama, History"
8398,0.43955500000000003,18000000,The Cannonball Run,1981,Comedy
8399,0.42637600000000003,12000000,Absence of Malice,1981,"Drama, Thriller, Romance"
8400,0.41618,5000000,Time Bandits,1981,"Comedy, Science Fiction, Fantasy, Family, Adventure"
8401,0.390801,4100000,Scanners,1981,"Horror, Science Fiction, Thriller"
8402,0.38312399999999996,0,Victory,1981,"Drama, Action"
8403,0.374104,0,Thief,1981,"Crime, Thriller, Action, Drama"
8404,0.346695,145786,Piranha Part Two: The Spawning,1981,"Horror, Drama, Romance"
8405,0.43541199999999997,10000000,Stripes,1981,"Action, Comedy"
8406,0.336233,16000000,Outland,1981,Science Fiction
8408,0.325065,0,Omen III: The Final Conflict,1981,"Drama, Horror, Thriller"
8409,0.312053,3000000,Dead & Buried,1981,"Horror, Mystery"
8410,0.308408,18000000,Blow Out,1981,"Drama, Thriller, Mystery"
8411,0.302908,0,Queen - Rock Montreal,1981,Music
8412,0.300086,0,Death Hunt,1981,"Action, Drama"
8413,0.299056,0,Garde Ã  vue,1981,"Thriller, Mystery, Drama, Crime"
8414,0.29427600000000004,0,Ragtime,1981,Drama
8415,0.29368,18000000,Dragonslayer,1981,Fantasy
8416,0.267848,0,Nice Dreams,1981,Comedy
8417,0.266009,0,The French Lieutenant's Woman,1981,"Romance, Drama"
8418,0.265411,1000000,The Howling,1981,"Horror, Drama"
8419,0.251658,5000000,Nighthawks,1981,"Crime, Action, Thriller"
8420,0.244096,0,My Dinner with AndrÃ©,1981,"Comedy, Drama"
8421,0.237765,14000000,Taps,1981,Drama
8422,0.23735900000000001,62000,Ms .45,1981,"Thriller, Crime, Horror, Drama"
8423,0.084715,0,Eye of the Needle,1981,"Drama, Romance, Action, Thriller"
8424,0.210765,0,Cannibal Ferox,1981,"Adventure, Horror"
8425,0.20326,15000000,Clash of the Titans,1981,"Fantasy, Family, Adventure"
8427,0.177964,0,The Great Muppet Caper,1981,"Comedy, Family, Crime"
8428,0.13660899999999998,3000000,Cutter's Way,1981,"Mystery, Thriller, Drama, Crime"
8429,0.1761,0,Sharky's Machine,1981,"Action, Crime, Thriller, Drama"
8430,0.14098,0,Student Bodies,1981,"Mystery, Comedy, Horror"
8431,0.174968,700000,Galaxy of Terror,1981,"Science Fiction, Horror, Action, Adventure"
8432,0.164888,0,Condorman,1981,"Adventure, Action, Comedy"
8433,0.169913,0,Ghost Story,1981,"Thriller, Drama, Horror"
8434,0.196736,1500000,The Burning,1981,"Thriller, Horror"
8435,0.166441,0,Happy Birthday to Me,1981,"Thriller, Horror, Drama, Mystery"
8436,0.16158599999999998,0,The Funhouse,1981,Horror
8437,0.09047000000000001,0,"Bianco, rosso e Verdone",1981,Comedy
8438,0.156406,0,Looker,1981,"Thriller, Science Fiction"
8439,0.143798,0,Caveman,1981,"Comedy, Adventure"
8440,0.128101,0,Hell Night,1981,Horror
8441,0.12362200000000001,2200000,My Bloody Valentine,1981,"Mystery, Horror, Thriller"
8442,0.207373,0,Mommie Dearest,1981,Drama
8443,0.10061200000000001,17000000,Wolfen,1981,"Drama, Thriller, Horror"
8444,0.049718,8500000,Neighbors,1981,Comedy
8445,0.089413,0,Dark Night of the Scarecrow,1981,"Mystery, TV Movie, Horror"
8446,0.087937,0,American Pop,1981,"Animation, Music"
8447,0.071421,100000,The Decline of Western Civilization,1981,"Music, Documentary"
8448,0.06954400000000001,0,Gregory's Girl,1981,"Comedy, Romance"
8449,0.064153,0,Bloody Birthday,1981,"Thriller, Horror"
8450,0.062235000000000006,0,The Incredible Shrinking Woman,1981,"Science Fiction, Family, Comedy"
8451,0.062202,0,Continental Divide,1981,"Comedy, Romance"
8453,0.059877,1000000,The Prowler,1981,"Mystery, Thriller, Horror"
8454,0.046679000000000005,0,Enter the Ninja,1981,"Action, Drama, Crime"
8455,0.254886,0,Prince of the City,1981,"Crime, Drama, Thriller"
8457,4.480733,75000000,Independence Day,1996,"Science Fiction, Action, Adventure"
8458,3.293387,80000000,Mission: Impossible,1996,"Action, Thriller, Adventure"
8459,2.94792,4000000,Trainspotting,1996,"Crime, Drama"
8460,2.7757560000000003,7000000,Fargo,1996,"Thriller, Drama, Crime"
8461,2.055908,75000000,The Rock,1996,"Action, Thriller, Adventure"
8462,2.036325,70000000,Mars Attacks!,1996,"Science Fiction, Fantasy, Comedy"
8463,1.9201560000000002,14500000,Romeo + Juliet,1996,"Romance, Drama"
8464,1.894423,100000000,The Hunchback of Notre Dame,1996,"Fantasy, Animation, Family"
8465,1.8410799999999998,0,Aladdin and the King of Thieves,1996,"Family, Animation, Adventure"
8466,1.6172440000000001,80000000,Space Jam,1996,"Animation, Drama, Comedy, Family, Fantasy"
8467,1.585785,100000000,Eraser,1996,"Action, Mystery, Thriller, Drama"
8468,1.419885,54000000,101 Dalmatians,1996,"Comedy, Family"
8469,1.392981,32000000,Phenomenon,1996,"Drama, Science Fiction, Fantasy, Romance"
8470,1.353504,19000000,From Dusk Till Dawn,1996,"Thriller, Horror, Crime, Action"
8471,1.325627,40000000,A Time to Kill,1996,"Thriller, Crime, Drama"
8472,1.323991,46000000,Star Trek: First Contact,1996,"Science Fiction, Adventure, Action, Thriller"
8473,1.303236,12000000,Happy Gilmore,1996,Comedy
8474,1.294658,60000000,Jingle All the Way,1996,"Family, Comedy"
8475,1.286189,14000000,Scream,1996,"Horror, Crime, Mystery"
8476,1.255866,65000000,The Long Kiss Goodnight,1996,"Action, Drama, Thriller, Crime, Mystery"
8477,1.117552,50000000,Jerry Maguire,1996,"Romance, Comedy, Drama"
8478,1.108452,36000000,Matilda,1996,"Family, Fantasy, Comedy"
8479,1.108366,57000000,DragonHeart,1996,Fantasy
8480,1.10451,54000000,The Nutty Professor,1996,"Comedy, Romance, Fantasy, Science Fiction"
8481,1.056168,80000000,Daylight,1996,"Action, Thriller, Adventure"
8482,1.049888,30000000,The Quest,1996,"Action, Adventure"
8483,1.04502,50000000,Chain Reaction,1996,Adventure
8484,1.0443040000000001,27000000,The English Patient,1996,"Drama, War, Romance"
8485,1.000489,55000000,Executive Decision,1996,"Thriller, Drama, Adventure, Action"
8486,0.9754729999999999,92000000,Twister,1996,"Drama, Adventure, Action"
8487,0.962736,80000000,Ransom,1996,"Thriller, Action"
8488,0.944667,0,D3: The Mighty Ducks,1996,"Comedy, Action, Drama, Family"
8489,0.938162,47000000,The Cable Guy,1996,"Drama, Comedy, Thriller"
8490,0.928256,44000000,Sleepers,1996,"Thriller, Drama, Crime"
8491,0.923851,30000000,The Frighteners,1996,"Comedy, Horror"
8492,0.902697,50000000,Broken Arrow,1996,"Thriller, Action, Adventure, Drama"
8493,0.892349,10000000,Crash,1996,"Romance, Drama, Thriller"
8494,0.8913719999999999,50000000,Escape from L.A.,1996,"Action, Thriller, Science Fiction, Adventure"
8495,0.870461,36000000,The People vs. Larry Flynt,1996,Drama
8496,0.8620469999999999,25000000,The Arrival,1996,"Thriller, Mystery, Action, Science Fiction"
8497,0.833267,4500000,Bound,1996,"Crime, Romance, Drama, Thriller"
8498,0.802896,200000,Swingers,1996,"Comedy, Romance"
8499,0.794822,50000000,Striptease,1996,"Drama, Crime, Thriller"
8500,0.79243,55000000,The Fan,1996,"Drama, Mystery, Thriller"
8501,0.779012,45000000,Jack,1996,"Drama, Comedy, Science Fiction"
8502,0.759509,30000000,Primal Fear,1996,"Drama, Mystery, Crime, Thriller"
8503,0.7489640000000001,0,Barb Wire,1996,"Science Fiction, Action"
8504,0.745574,46000000,Courage Under Fire,1996,"Mystery, Thriller, Drama, War"
8505,0.7375189999999999,20000000,Everyone Says I Love You,1996,"Comedy, Drama, Romance"
8506,0.7301810000000001,0,That Thing You Do!,1996,"Comedy, Drama"
8507,0.708074,0,Thinner,1996,"Thriller, Horror"
8508,0.701814,0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy
8509,0.694371,0,2 Days in the Valley,1996,"Crime, Comedy"
8510,0.693264,9000000,Set  It Off,1996,"Drama, Action, Crime"
8511,0.692109,0,The Portrait of a Lady,1996,"Romance, Drama"
8512,0.690292,15000000,The Craft,1996,"Drama, Thriller, Fantasy, Horror"
8513,0.6823670000000001,0,House Arrest,1996,"Family, Comedy"
8514,0.682275,0,One Fine Day,1996,"Romance, Comedy"
8515,0.670801,4000000,Hellraiser: Bloodline,1996,"Science Fiction, Thriller, Horror"
8516,0.649357,0,Down Periscope,1996,Comedy
8517,0.642274,27000000,Kingpin,1996,Comedy
8518,0.6359640000000001,40000000,The Preacher's Wife,1996,"Fantasy, Romance, Drama, Science Fiction, Comedy"
8519,0.630167,0,Foxfire,1996,"Action, Drama, Thriller"
8520,0.623818,45000000,The Glimmer Man,1996,"Drama, Crime, Action, Adventure, Thriller"
8521,0.618796,25000000,Bulletproof,1996,"Action, Thriller, Adventure, Comedy"
8522,0.581975,0,The Truth About Cats & Dogs,1996,"Comedy, Romance"
8523,0.578849,15000000,Bordello of Blood,1996,"Horror, Comedy"
8524,0.5767439999999999,55000000,Evita,1996,"Drama, History, Music"
8525,0.5736720000000001,0,Head Above Water,1996,"Thriller, Comedy"
8526,0.571393,0,City Hall,1996,"Thriller, Drama"
8527,0.569297,0,Fear,1996,"Drama, Thriller, Romance"
8528,0.566517,7000000,Flirting with Disaster,1996,"Romance, Comedy"
8529,0.5659529999999999,0,Beautiful Thing,1996,"Drama, Comedy, Romance"
8530,0.559817,6000000,Albino Alligator,1996,"Crime, Thriller, Drama"
8531,0.551009,45000000,Multiplicity,1996,"Fantasy, Science Fiction, Comedy"
8533,0.544411,0,Hak Hap,1996,Action
8534,0.541018,0,The Substitute,1996,"Thriller, Action"
8535,0.5375770000000001,67000000,Last Man Standing,1996,"Crime, Thriller, Action, Drama"
8536,0.537381,25000000,Maximum Risk,1996,"Action, Adventure, Thriller"
8537,0.5291520000000001,25000000,Fled,1996,"Action, Thriller, Comedy"
8538,0.526025,0,The Associate,1996,Comedy
8539,0.524241,0,Two Much,1996,"Comedy, Romance"
8540,0.519242,3500000,She's the One,1996,"Comedy, Romance"
8541,0.512197,0,Jane Eyre,1996,"Drama, Romance"
8542,0.506901,20000000,Eye for an Eye,1996,"Thriller, Drama"
8543,0.49394,12000000,Beavis and Butt-Head Do America,1996,"Animation, Comedy"
8544,0.49153900000000006,13000000,The Crow: City of Angels,1996,"Action, Thriller, Fantasy"
8545,0.490146,25000000,The Crucible,1996,"Drama, History"
8546,0.488458,0,Poison Ivy II: Lily,1996,"Drama, Romance, Thriller"
8547,0.481121,7000000,Bottle Rocket,1996,"Comedy, Crime, Drama"
8548,0.478051,38000000,James and the Giant Peach,1996,"Adventure, Animation, Family"
8549,0.477835,0,Muppet Treasure Island,1996,"Comedy, Family, Music, Action, Adventure"
8550,0.47748900000000005,6000000,Emma,1996,"Comedy, Romance, Drama"
8551,0.473009,0,The Birdcage,1996,Comedy
8552,0.471398,45000000,Tin Cup,1996,"Comedy, Drama, Romance"
8553,0.47117600000000004,0,High School High,1996,Comedy
8554,0.468045,26000000,The First Wives Club,1996,Comedy
8555,0.467664,0,The Land Before Time IV: Journey Through the Mists,1996,"Adventure, Animation, Family"
8556,0.45993900000000004,3000000,Kama Sutra - A Tale of Love,1996,"History, Drama, Romance"
8557,0.455716,1000000,Sling Blade,1996,Drama
8558,0.45339799999999997,4500000,Secrets & Lies,1996,Drama
8559,0.45101499999999994,0,Marvin's Room,1996,Drama
8560,0.44730200000000003,0,Bed of Roses,1996,"Drama, Romance"
8561,0.445287,0,Fly Away Home,1996,"Adventure, Family, Drama, Action"
8562,0.44292,26000000,Blood and Wine,1996,"Thriller, Crime, Drama"
8563,0.442104,47000000,Mary Reilly,1996,"Horror, Romance, Drama, Thriller"
8564,0.44115,0,Homeward Bound II: Lost in San Francisco,1996,"Drama, Adventure, Comedy, Family"
8565,0.43529300000000004,50000000,The Ghost and the Darkness,1996,Adventure
8566,0.426991,0,Twelfth Night,1996,"Comedy, Drama, Romance"
8567,0.41983400000000004,0,I Shot Andy Warhol,1996,Drama
8568,0.29848800000000003,18000000,Unforgettable,1996,"Science Fiction, Drama, Mystery, Thriller"
8569,0.331486,0,Shine,1996,Drama
8570,0.410235,0,Bullet,1996,"Drama, Action, Thriller"
8571,0.408296,30000000,Larger Than Life,1996,"Family, Comedy"
8572,0.401898,7000000,Jude,1996,"Drama, Romance"
8573,0.383469,0,Hamlet,1996,Drama
8574,0.39728800000000003,44000000,The Juror,1996,"Drama, Thriller"
8575,0.39713899999999996,5000000,Lone Star,1996,"Drama, Mystery, Romance"
8576,0.340804,25530000,Flipper,1996,"Adventure, Family"
8577,0.39008899999999996,0,Big Night,1996,Drama
8578,0.387081,0,A Very Brady Sequel,1996,Comedy
8579,0.385797,0,Lawnmower Man 2: Beyond Cyberspace,1996,"Action, Science Fiction"
8580,0.38409699999999997,0,Beautiful Girls,1996,"Drama, Romance, Comedy"
8581,0.383389,0,Stealing Beauty,1996,"Drama, Romance"
8582,0.38283,25000000,Heaven's Prisoners,1996,"Thriller, Mystery, Drama"
8583,0.378444,0,Mulholland Falls,1996,"Thriller, Drama, Mystery"
8584,0.375865,4000000,Tremors 2: Aftershocks,1996,"Action, Science Fiction, Horror, Comedy"
8585,0.36904000000000003,20000000,Kazaam,1996,"Family, Comedy, Fantasy, Science Fiction"
8586,0.366286,50000000,The Chamber,1996,"Thriller, Drama"
8587,0.36509,38000000,White Squall,1996,"Action, Drama"
8588,0.370402,0,Sgt. Bilko,1996,"Comedy, Family"
8589,0.361648,3000000,Freeway,1996,"Comedy, Drama, Thriller"
8590,0.354768,18000000,Spy Hard,1996,"Comedy, Action"
8591,0.35024099999999997,0,Feeling Minnesota,1996,"Comedy, Drama, Thriller, Action"
8592,0.349723,35000000,Before and After,1996,"Drama, Thriller"
8593,0.347219,45000000,The Phantom,1996,"Action, Adventure"
8594,0.347013,0,The Adventures of Pinocchio,1996,"Family, Animation, Fantasy"
8595,0.346432,15000000,Bio-Dome,1996,Comedy
8596,0.3383,0,My Fellow Americans,1996,"Comedy, Drama"
8597,0.334345,0,Michael,1996,"Drama, Comedy, Fantasy"
8598,0.331074,38000000,Extreme Measures,1996,"Drama, Thriller"
8599,0.32448899999999997,0,Black Sheep,1996,Comedy
8600,0.322048,0,All Dogs Go to Heaven 2,1996,"Family, Fantasy, Animation, Adventure, Romance"
8601,0.319461,0,The Great White Hype,1996,"Comedy, Drama"
8602,0.317794,28000000,Michael Collins,1996,"Thriller, Drama"
8603,0.314037,17000000,Carpool,1996,"Family, Comedy"
8604,0.054653999999999994,0,The Stupids,1996,"Comedy, Family"
8605,0.313033,42000000,The Mirror Has Two Faces,1996,"Drama, Romance, Comedy"
8606,0.311699,60000000,Up Close & Personal,1996,"Romance, Drama"
8607,0.30952399999999997,0,Wish Upon a Star,1996,"Comedy, Fantasy, Family"
8608,0.306603,0,Looking For Richard,1996,Documentary
8609,0.301638,0,Darkman III: Die Darkman Die,1996,"Action, Science Fiction, Thriller"
8610,0.17996199999999998,0,Brassed Off,1996,"Comedy, Drama, Romance"
8611,0.2941,28000000,Gulliver's Travels,1996,"Adventure, Fantasy, Family"
8612,0.392776,3000000,Hard Eight,1996,"Drama, Thriller"
8615,0.27362800000000004,5000000,Doctor Who,1996,"Drama, TV Movie, Science Fiction, Adventure"
8617,0.14447000000000002,25000000,Space Truckers,1996,"Science Fiction, Adventure, Thriller, Comedy"
8618,0.261042,0,In Love and War,1996,"Romance, Drama"
8619,0.254728,0,Eddie,1996,"Comedy, Action"
8620,0.24734699999999998,0,Kids in the Hall: Brain Candy,1996,Comedy
8621,0.24396199999999998,3000000,Ridicule,1996,"Comedy, Drama, Romance"
8622,0.240968,40000000,The Island of Dr. Moreau,1996,"Fantasy, Horror, Science Fiction"
8623,0.23817800000000003,17500000,JÃ¤garna,1996,"Crime, Mystery, Thriller"
8624,0.233055,0,First Kid,1996,"Family, Comedy"
8625,0.21821999999999997,0,Children of the Corn IV: The Gathering,1996,Horror
8626,0.228483,0,Diabolique,1996,"Horror, Mystery, Thriller, Drama"
8627,0.22462800000000002,23000000,Alaska,1996,"Family, Drama, Adventure"
8628,0.221598,15000000,Silent Trigger,1996,"Action, Drama, Thriller"
8629,0.22005100000000002,0,Dunston Checks In,1996,"Adventure, Family, Comedy"
8630,0.21936399999999998,13000000,Titanic,1996,"Drama, Romance, Action"
8631,0.219176,8000000,The Pallbearer,1996,"Romance, Comedy"
8632,0.213414,2500000,The Dentist,1996,"Horror, Thriller"
8633,0.212402,0,Irma Vep,1996,"Drama, Comedy, Horror"
8634,0.21156599999999998,3000000,Citizen Ruth,1996,"Drama, Comedy"
8635,0.20861100000000002,0,Leprechaun 4: In Space,1996,"Science Fiction, Comedy, Fantasy, Horror"
8636,0.204837,350000,Tromeo & Juliet,1996,"Drama, Comedy, Romance, Thriller"
8637,0.201035,0,Celtic Pride,1996,Comedy
8638,0.14916600000000002,0,The Pillow Book,1996,"Romance, Drama, Foreign"
8639,0.19445,0,Waiting for Guffman,1996,"Music, Comedy"
8641,0.087853,0,Un hÃ©ros trÃ¨s discret,1996,"War, Drama"
8642,0.239002,0,Crossworlds,1996,"Science Fiction, Action, Comedy"
8643,0.185178,3000000,Sometimes They Come Back... Again,1996,Horror
8644,0.176222,12000000,Harriet the Spy,1996,"Comedy, Family, Drama"
8645,0.16676400000000002,0,SubUrbia,1996,"Comedy, Drama"
8646,0.1616,0,Emma,1996,"Romance, TV Movie, Comedy, Drama"
8647,0.150869,0,Loch Ness,1996,"Drama, Family"
8648,0.141542,0,Ed,1996,"Family, Comedy"
8649,0.212308,0,Ghosts of Mississippi,1996,"Drama, History"
8650,0.12237200000000001,0,Sabrina the Teenage Witch,1996,"Science Fiction, Fantasy, Comedy, Family"
8651,0.11786400000000001,0,Mystery Science Theater 3000: The Movie,1996,"Science Fiction, Comedy"
8653,0.099873,7000000,Bad Moon,1996,Horror
8654,0.09401699999999999,25000000,Mrs. Winterbourne,1996,"Drama, Romance, Comedy"
8655,0.077304,32000000,Bogus,1996,"Fantasy, Family, Comedy"
8657,0.071142,0,When We Were Kings,1996,Documentary
8659,0.028541000000000004,0,Bernie,1996,Comedy
8660,0.028143,0,A Thin Line Between Love and Hate,1996,"Crime, Romance, Comedy, Thriller"
8661,4.271452,103000000,Gladiator,2000,"Action, Drama, Adventure"
8662,3.095625,9000000,Memento,2000,"Thriller, Mystery"
8663,2.977558,123000000,How the Grinch Stole Christmas,2000,"Fantasy, Family, Comedy"
8664,2.197205,90000000,Cast Away,2000,"Adventure, Drama"
8665,2.153361,10000000,Snatch,2000,"Crime, Thriller"
8666,1.956406,125000000,Mission: Impossible II,2000,"Adventure, Thriller, Action"
8667,1.889388,48000000,Bedazzled,2000,"Comedy, Romance, Fantasy"
8668,1.8152439999999999,19000000,Scary Movie,2000,Comedy
8669,1.7684630000000001,100000000,The Emperor's New Groove,2000,"Comedy, Animation, Family, Fantasy, Adventure"
8670,1.767681,70000000,What Women Want,2000,"Romance, Comedy"
8671,1.60246,127500000,Dinosaur,2000,"Animation, Family"
8672,1.5626520000000002,92000000,Charlie's Angels,2000,"Comedy, Action, Adventure, Crime, Thriller"
8673,1.525559,45000000,Chicken Run,2000,"Family, Animation, Comedy"
