Index,popularity,budget,original_title,genres,release_year
8949,0.14547100000000002,0,Mil gritos tiene la noche,Horror,1982
10661,0.279079,7000000,Zabriskie Point,Drama,1970
5195,0.143004,30000000,Alex & Emma,Romance,2003
3425,1.407986,75000000,The Three Musketeers,Adventure,2011
3463,1.055533,35000000,Something Borrowed,Drama,2011
7503,0.6638189999999999,2000000,Diary of the Dead,Action,2007
10453,0.25045100000000003,1000000,Tom Jones,Romance,1963
10350,0.262971,0,The Beverly Hillbillies,Comedy,1993
3219,0.447804,6700000,The BrÃ¸ken,Thriller,2008
2995,0.7023020000000001,13000000,Elegy,Drama,2008
4696,0.285321,0,Madea's Witness Protection,Comedy,2012
2584,0.198126,38000000,Ride with the Devil,Romance,1999
2332,0.14844200000000002,3167000,Essential Killing,War,2010
1732,0.279941,0,Serious Moonlight,Romance,2009
3500,0.851701,10000000,Sleeping Beauty,Romance,2011
2865,0.089976,16000000,Baby Boy,Crime,2001
8032,0.31140100000000004,10000000,Rumble Fish,Adventure,1983
3708,0.29530100000000004,0,The Phantom of the Opera at the Royal Albert Hall,Drama,2011
5676,0.451575,0,A Single Shot,Thriller,2013
4980,1.518131,30000000,Identity,Mystery,2003
8472,1.323991,46000000,Star Trek: First Contact,Thriller,1996
8930,0.336314,4000000,Friday the 13th Part III,Thriller,1982
6086,1.613752,25000000,Legend,Action,1985
9185,2.379507,37000000,Ghostbusters II,Fantasy,1989
3053,0.5052909999999999,20000000,Brideshead Revisited,Romance,2008
3447,1.123666,79000000,Jack and Jill,Comedy,2011
3380,3.1866790000000003,40000000,The Mechanic,Crime,2011
7524,0.572591,0,Battlestar Galactica: Razor,Action,2007
2192,0.331978,0,Free Willy: Escape From Pirate's Cove,Adventure,2010
1580,0.486687,10000000,Ninja,Crime,2009
8732,0.561897,85000000,Little Nicky,Fantasy,2000
3490,0.904531,75000000,Alvin and the Chipmunks: Chipwrecked,Family,2011
7426,1.3909049999999998,34000000,TMNT,Comedy,2007
636,8.110711,14000000,The Imitation Game,War,2014
2505,0.416778,0,Mickey Blue Eyes,Crime,1999
7930,0.44653000000000004,9000000,Top Secret!,Comedy,1984
4595,0.42834300000000003,0,The Last Will and Testament of Rosalind Leigh,Thriller,2012
1390,4.908901999999999,175000000,Up,Animation,2009
9614,0.830933,0,Police Academy 4: Citizens on Patrol,Comedy,1987
729,1.5368899999999999,0,Two Night Stand,Romance,2014
4692,0.29081999999999997,0,Song for Marion,Drama,2012
2140,0.44737,0,Just Wright,Romance,2010
4265,0.42028000000000004,0,Blink,Drama,1994
1496,0.7672640000000001,18000000,"I Love You, Beth Cooper",Comedy,2009
10227,1.3559700000000001,40000000,In the Line of Fire,Crime,1993
8922,0.394171,0,Missing,History,1982
9868,0.232756,10000000,The Longest Day,Drama,1962
8442,0.207373,0,Mommie Dearest,Drama,1981
2169,0.379104,0,Lottery Ticket,Comedy,2010
268,0.467556,5300000,Bad Asses on the Bayou,Action,2015
4954,4.02924,150000000,The Matrix Reloaded,Action,2003
3800,0.179587,0,Hetjur Valhallar - ÃžÃ³r,Family,2011
10015,0.512053,10000000,Captain America,Science Fiction,1990
6120,0.555541,25000000,Lifeforce,Action,1985
9634,0.47393,15000000,The Pick-up Artist,Drama,1987
4569,0.474818,0,Emperor,War,2012
8302,0.440854,11000000,My Cousin Vinny,Drama,1992
9519,0.336536,1300000,Prison,Horror,1988
7338,0.202265,20000000,Popeye,Family,1980
9562,0.177816,0,Return of the Killer Tomatoes!,Comedy,1988
9631,0.5006659999999999,0,A Muppet Family Christmas,TV Movie,1987
9608,1.065222,17000000,Superman IV: The Quest for Peace,Science Fiction,1987
3056,0.49916499999999997,20000000,The Brothers Bloom,Adventure,2008
4848,0.034312,5000000,I Will Follow You Into the Dark,Romance,2012
8342,0.220131,20000000,Jennifer Eight,Drama,1992
7560,0.482716,0,Reservation Road,Drama,2007
5949,0.139629,18,Prisoners of the Sun,Action,2013
1467,0.9555600000000001,0,Fanboys,Comedy,2009
10656,0.381352,25485000,Tora! Tora! Tora!,War,1970
9545,0.23277899999999999,0,Beaches,Comedy,1988
9847,0.045647,0,Boss Nigger,Action,1975
6225,1.316576,0,Hooligans,Crime,2005
5863,0.21501900000000002,0,The Marine 3: Homefront,Action,2013
3673,0.353745,25000000,Ironclad,Romance,2011
2002,1.0087959999999998,22000000,My Name Is Khan,Romance,2010
4485,0.758614,0,Goon,Comedy,2012
7208,0.18645899999999999,0,The Chronicles of Riddick: Dark Fury,Science Fiction,2004
3854,0.09880599999999999,0,First Position,Documentary,2011
1647,0.388227,10000000,Mammoth,Romance,2009
8152,0.508901,8169363,Nick of Time,Thriller,1995
1524,0.6179680000000001,10000000,L'ArmÃ©e du crime,History,2009
5809,0.275427,0,Call Me Crazy: A Five Film,Drama,2013
6741,0.425339,6000000,Wendy Wu: Homecoming Warrior,Adventure,2006
7436,1.269498,180000000,The Golden Compass,Fantasy,2007
1124,0.194413,4000000,The Outsider,Thriller,2014
8687,1.0736379999999999,45000000,Miss Congeniality,Comedy,2000
6306,0.636922,82000000,The Longest Yard,Drama,2005
4363,6.591277000000001,250000000,The Dark Knight Rises,Thriller,2012
5889,0.192249,0,The Selfish Giant,Drama,2013
9033,0.673188,0,Stepmom,Drama,1998
9894,0.294102,0,Send Me No Flowers,Romance,1964
6753,0.384988,8000000,10th & Wolf,Drama,2006
1322,0.0048530000000000005,0,One Direction: Where We Are - The Concert,Documentary,2014
5549,0.932599,78000000,Cloudy with a Chance of Meatballs 2,Comedy,2013
7495,0.6826260000000001,0,Afro Samurai,Drama,2007
7505,0.6431020000000001,16000000,A Mighty Heart,Thriller,2007
2061,0.659899,15000000,Unthinkable,Thriller,2010
10027,0.438396,47000000,Dick Tracy,Crime,1990
6766,0.36191100000000004,0,Ultimate Avengers,Animation,2006
8992,1.282567,80000000,Lost in Space,Science Fiction,1998
7489,0.743027,0,Northanger Abbey,Drama,2007
7065,0.7026319999999999,16000000,Sideways,Romance,2004
6105,0.7047800000000001,17900000,Red Sonja,Fantasy,1985
4989,1.2891299999999999,0,101 Dalmatians II: Patch's London Adventure,Animation,2003
7631,0.343105,0,The Dukes of Hazzard: The Beginning,Adventure,2007
10278,0.6130939999999999,8000000,Much Ado About Nothing,Drama,1993
6793,0.30727899999999997,8000000,Fido,Horror,2006
3800,0.179587,0,Hetjur Valhallar - ÃžÃ³r,Adventure,2011
1360,0.267177,0,Candleshoe,Family,1977
3805,0.208023,0,Christopher and His Kind,Drama,2011
3007,0.6462439999999999,20000000,Appaloosa,Drama,2008
1742,0.26626700000000003,0,Cold Souls,Drama,2009
7760,0.138624,0,In Tranzit,Foreign,2007
7702,0.20916300000000002,5000000,Stuck,Crime,2007
3385,2.754426,27000000,Limitless,Mystery,2011
3061,0.480116,3500000,Justice League: The New Frontier,Science Fiction,2008
619,0.023025999999999998,0,Residue,Thriller,2015
6254,1.001465,60000000,Doom,Thriller,2005
1469,0.9480639999999999,0,From Time to Time,Drama,2009
6143,1.042351,0,Teen Wolf,Comedy,1985
3248,0.284963,8000000,Tunnel Rats,War,2008
6589,1.4011049999999998,0,Van Wilder 2: The Rise of Taj,Comedy,2006
1052,0.270806,0,My Mistress,Romance,2014
8378,1.278646,12000000,The Fox and the Hound,Drama,1981
9857,0.519949,0,Mutiny on the Bounty,Romance,1962
10678,0.291051,0,Gimme Shelter,Music,1970
8823,0.19431099999999998,0,Happy Accidents,Science Fiction,2000
8527,0.569297,0,Fear,Romance,1996
3397,2.2343,130000000,The Adventures of Tintin,Adventure,2011
9407,0.245709,35000000,Flight of the Intruder,Adventure,1991
1788,0.223951,0,Alabama Moon,Drama,2009
1172,0.110411,0,Apocalypse Pompeii,Action,2014
2629,0.043438,0,Scooby-Doo! and the Witch's Ghost,Comedy,1999
8512,0.690292,15000000,The Craft,Horror,1996
2039,0.788144,2000000,I Spit on Your Grave,Crime,2010
7760,0.138624,0,In Tranzit,War,2007
8239,0.06467200000000001,13365000,Le Bonheur est dans le prÃ©,Comedy,1995
6886,0.155301,0,The Dead Girl,Thriller,2006
8223,0.193125,0,Bye Bye Love,Romance,1995
81,2.060162,80000000,Hotel Transylvania 2,Comedy,2015
3297,0.13356400000000002,0,Witless Protection,Adventure,2008
6435,0.270403,10284523,Shopgirl,Drama,2005
8688,1.0602120000000002,31000000,Frequency,Crime,2000
9553,0.20545300000000002,23000000,Tequila Sunrise,Adventure,1988
5265,0.999866,90000000,Volcano,Action,1997
10583,0.063527,0,Kuryer,Drama,1986
9025,0.760447,12000000,Rounders,Crime,1998
3746,0.383267,0,Little Deaths,Thriller,2011
2247,0.245627,0,Abandoned,Thriller,2010
9811,0.6996829999999999,0,The Man Who Would Be King,Adventure,1975
703,2.0785139999999998,0,Mythica: A Quest for Heroes,Fantasy,2014
743,1.240895,50000000,Planes: Fire & Rescue,Animation,2014
10837,0.291704,0,The Blue Max,Adventure,1966
2395,0.227962,0,Burakku Rokku ShÅ«tÄ,Fantasy,2010
797,0.861117,0,The Double,Drama,2014
472,0.195324,0,The Quiet Hour,Science Fiction,2015
870,0.5594720000000001,2800000,Tusk,Comedy,2014
10722,0.014759,0,I Saw What You Did,Thriller,1965
8392,0.521554,12000000,The Postman Always Rings Twice,Crime,1981
6166,0.213085,0,Howling II: Stirba - Werewolf Bitch,Thriller,1985
2222,0.279938,0,Ben Hur,Action,2010
2138,0.44976099999999997,0,Scared Shrekless,Animation,2010
4499,0.672243,40000000,One for the Money,Crime,2012
10115,0.5383640000000001,3000000,Judgment at Nuremberg,Drama,1961
7037,0.9243629999999999,12000000,Seed of Chucky,Drama,2004
1112,0.202776,0,Batman: Strange Days,Animation,2014
2148,0.42419700000000005,3100000,Womb,Science Fiction,2010
2825,0.205204,0,The Order,Comedy,2001
7844,0.47409300000000004,0,Meatballs,Comedy,1979
3959,1.0405879999999998,80000000,Spirit: Stallion of the Cimarron,Comedy,2002
2000,1.010874,65000000,Arthur 3: la guerre des deux mondes,Family,2010
1469,0.9480639999999999,0,From Time to Time,Fantasy,2009
9052,0.537708,0,A Knight in Camelot,Adventure,1998
10645,0.09398,0,The Last of Sheila,Crime,1973
4498,0.6868770000000001,45000000,Alex Cross,Mystery,2012
4209,0.8671200000000001,55000000,Disclosure,Thriller,1994
7009,1.3190680000000001,155000000,Alexander,History,2004
9081,0.399489,650000,Phantasm IV: Oblivion,Science Fiction,1998
4692,0.29081999999999997,0,Song for Marion,Music,2012
3891,0.028803,0,Scrat's Continental Crack-Up: Part 2,Animation,2011
4381,2.592896,225000000,Men in Black 3,Science Fiction,2012
1527,0.608282,40000000,Cirque du Freak: The Vampire's Assistant,Fantasy,2009
9945,0.354036,0,Big Jake,Western,1971
6194,3.520836,40000000,Sin City,Thriller,2005
5791,0.29333200000000004,6000000,All Things To All Men,Thriller,2013
7684,0.22695300000000002,0,Perfect Creature,Action,2007
9354,0.48393100000000006,11000000,Return to the Blue Lagoon,Romance,1991
5523,1.0755700000000001,25000000,Pain & Gain,Thriller,2013
136,1.191138,1000000,Unfriended,Thriller,2015
7694,0.232949,12,Delta Farce,Comedy,2007
3134,0.812489,25000000,Disaster Movie,Action,2008
2635,4.436367,15000000,Mulholland Drive,Thriller,2001
3681,0.338543,0,Teen Spirit,Drama,2011
1711,0.302925,0,Nowhere Boy,Drama,2009
5541,0.9680340000000001,12000000,Machete Kills,Thriller,2013
3933,1.5685280000000001,5000000,National Lampoonâ€™s Van Wilder,Comedy,2002
8840,0.15692799999999998,0,The Dish,History,2000
7957,0.24330100000000002,1065000,"Silent Night, Deadly Night",Horror,1984
5755,0.328471,0,The Philosophers,Drama,2013
2283,0.385851,4500000,The Romantics,Drama,2010
7014,1.277711,70000000,Man on Fire,Crime,2004
2067,0.6492899999999999,10000000,MacGruber,Adventure,2010
1035,0.289951,0,The One I Love,Romance,2014
2058,0.670027,20000000,The Debt,Drama,2010
10735,0.39668600000000004,0,"Hello, Dolly!",Romance,1969
534,0.12478399999999999,0,James White,Drama,2015
6194,3.520836,40000000,Sin City,Action,2005
8685,1.104427,26000000,Boiler Room,Thriller,2000
9483,0.572843,28000000,Working Girl,Romance,1988
7019,1.12564,60000000,Christmas with the Kranks,Comedy,2004
2455,0.8234940000000001,40000000,8MM,Crime,1999
2353,0.10772899999999999,0,Letters to God,Family,2010
10454,0.24942899999999998,0,The Raven,Horror,1963
5880,0.198945,0,Particle Fever,Documentary,2013
2302,0.21730500000000003,0,The Presence,Drama,2010
4617,0.392485,12500000,Halo 4: Forward Unto Dawn,Science Fiction,2012
9009,0.992143,52000000,The Thin Red Line,History,1998
3941,1.329683,0,Home Alone 4,Family,2002
10382,0.271575,0,Boiling Point,Crime,1993
10092,0.21453200000000003,22997992,The Russia House,Thriller,1990
7341,0.3748,0,The Long Good Friday,Action,1980
8898,0.9460559999999999,12000000,Star Trek II: The Wrath of Khan,Drama,1982
9185,2.379507,37000000,Ghostbusters II,Family,1989
3902,0.013744999999999999,0,The Maker,Drama,2011
1671,0.358304,0,Dug's Special Mission,Family,2009
584,0.190385,0,The Phoenix Incident,Horror,2015
9057,0.49737299999999995,28000000,Blues Brothers 2000,Music,1998
10392,0.085248,68000,"Clean, Shaven",Drama,1993
5041,0.580909,68000000,Dreamcatcher,Science Fiction,2003
3551,0.607142,0,Geek Charming,Comedy,2011
6773,0.310895,0,Jeff Dunham: Arguing with Myself,Comedy,2006
8315,0.35437399999999997,40000000,Memoirs of an Invisible Man,Drama,1992
9861,0.328639,0,The Loneliness of the Long Distance Runner,Drama,1962
7320,0.764524,0,Cheech & Chong's Next Movie,Action,1980
9538,0.25926,0,Two Moon Junction,Romance,1988
2955,0.943042,80000000,Four Christmases,Comedy,2008
3297,0.13356400000000002,0,Witless Protection,Comedy,2008
3793,0.10326800000000001,0,Wake Wood,Horror,2011
10246,0.853733,12500000,True Romance,Thriller,1993
4027,0.522401,0,The Magdalene Sisters,Drama,2002
9779,0.31064,0,The Taking of Pelham One Two Three,Adventure,1974
864,0.574398,50000000,Muppets Most Wanted,Adventure,2014
1950,1.784073,25000000,Dear John,Romance,2010
7678,0.25299,0,Botched,Thriller,2007
9126,0.23041999999999999,0,The Second Arrival,Adventure,1998
8816,0.20564899999999997,15000000,Heavy Metal 2000,Animation,2000
1467,0.9555600000000001,0,Fanboys,Adventure,2009
1461,1.0147059999999999,50000000,Race to Witch Mountain,Fantasy,2009
2130,0.47811800000000004,0,Dog Pound,Drama,2010
5803,0.28022199999999997,0,Contracted,Horror,2013
5305,0.622046,0,Jungle 2 Jungle,Family,1997
762,1.0181149999999999,6500000,Annabelle,Horror,2014
7333,0.416288,3500000,Terror Train,Thriller,1980
1946,1.888263,40000000,Predators,Science Fiction,2010
6752,0.386756,0,Cashback,Romance,2006
1768,0.118447,0,Taking Chance,War,2009
1635,0.39805100000000004,0,The Limits of Control,Thriller,2009
7044,0.8563290000000001,7000,Primer,Science Fiction,2004
5738,0.346246,0,Last Passenger,Action,2013
2168,0.385303,0,And Soon the Darkness,Thriller,2010
3098,0.401061,18000000,Day of the Dead,Action,2008
6816,0.27403,0,Gone,Drama,2006
7834,0.9730489999999999,17500000,Caligola,History,1979
5440,3.006256,0,Nymphomaniac: Vol. II,Mystery,2013
5239,2.2020869999999997,10000000,Good Will Hunting,Drama,1997
4384,2.4783720000000002,102000000,Cloud Atlas,Drama,2012
1153,0.175793,0,Valley Uprising,Adventure,2014
6604,1.18228,85000000,The Good Shepherd,Thriller,2006
6192,3.6287260000000003,180000000,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Family,2005
8859,0.12459300000000001,0,The Little Mermaid II: Return to the Sea,Animation,2000
7828,1.823058,35000000,Star Trek: The Motion Picture,Mystery,1979
1515,0.66342,0,Bitch Slap,Comedy,2009
2936,1.1214870000000001,80000000,Get Smart,Action,2008
10098,0.125538,0,Troll 2,Horror,1990
4640,0.352564,12000000,Dungeons & Dragons: The Book of Vile Darkness,Fantasy,2012
1529,0.606857,9000000,Leaves of Grass,Drama,2009
1363,0.22879699999999997,6000000,Orca: The Killer Whale,Horror,1977
685,2.549403,100000000,Hercules,Adventure,2014
6451,0.234355,0,Cake,Drama,2005
0,32.985763,150000000,Jurassic World,Adventure,2015
9877,0.11518800000000001,30000,Carnival of Souls,Horror,1962
2301,0.182077,0,The Trip,Drama,2010
5707,0.386062,0,The Lifeguard,Romance,2013
10329,0.339873,0,Rookie of the Year,Comedy,1993
9867,0.235542,126,Boccaccio '70,Romance,1962
566,0.090238,0,The Flintstones & WWE: Stone Age Smackdown,Family,2015
7770,0.326556,0,Sublime,Horror,2007
2036,0.7948850000000001,22000000,Shelter,Horror,2010
4796,0.169276,0,Rise of the Zombies,Thriller,2012
5123,0.315387,80000000,Inspector Gadget 2,Comedy,2003
1386,9.432768,237000000,Avatar,Fantasy,2009
6580,1.526073,12000000,Crank,Crime,2006
3989,0.742412,45000000,Changing Lanes,Adventure,2002
769,0.9796549999999999,28000000,Brick Mansions,Crime,2014
8126,0.694185,0,The Basketball Diaries,Drama,1995
8863,0.11140499999999999,0,Left Behind,Fantasy,2000
3102,0.399327,0,Lost Boys: The Tribe,Drama,2008
7456,1.02603,0,Are We Done Yet?,Drama,2007
8223,0.193125,0,Bye Bye Love,Comedy,1995
4122,0.218854,1000000,Bubba Ho-tep,Horror,2002
9445,0.095559,0,Doc Hollywood,Romance,1991
4738,0.22985999999999998,2000000,Rogue River,Thriller,2012
7733,0.172467,15000000,Why Did I Get Married?,Drama,2007
5619,0.621046,0,The Returned,Horror,2013
9352,0.5144890000000001,26000000,Hot Shots!,War,1991
4425,1.3124879999999999,65000000,Lincoln,Drama,2012
2897,1.8451650000000002,75000000,Valkyrie,Thriller,2008
9325,1.222105,0,Bill & Ted's Bogus Journey,Adventure,1991
8719,0.664636,46000000,Shaft,Crime,2000
3939,1.381699,72000000,Signs,Thriller,2002
9812,0.691527,0,The Story of O,Drama,1975
6324,0.55197,25000000,The Constant Gardener,Thriller,2005
1883,0.07349299999999999,0,Madea Goes to Jail,Drama,2009
9751,0.405287,0,Coogan's Bluff,Thriller,1968
2866,0.080857,0,The Lost World,Fantasy,2001
4705,0.267325,17,Ce que le jour doit Ã  la nuit,History,2012
5161,0.209749,0,Owning Mahowny,Crime,2003
5855,0.218887,725000,Prince Avalanche,Drama,2013
3592,0.49268900000000004,0,JÃ¤garna 2,Thriller,2011
9251,0.471351,0,Knick Knack,Family,1989
9194,1.2184979999999999,32000000,"Honey, I Shrunk the Kids",Adventure,1989
2216,0.28946900000000003,2500000,Lake Placid 3,Thriller,2010
8857,0.402275,0,Leprechaun in the Hood,Horror,2000
9234,0.42306400000000005,5000000,Shocker,Horror,1989
3504,0.827785,36000000,Gnomeo & Juliet,Animation,2011
1426,1.398364,30000000,Drag Me to Hell,Thriller,2009
8905,0.628746,0,Airplane II: The Sequel,Comedy,1982
8660,0.028143,0,A Thin Line Between Love and Hate,Thriller,1996
2413,2.94377,80000000,The Mummy,Thriller,1999
7342,0.359586,0,The Dogs of War,Foreign,1980
7484,0.7944,16500000,Becoming Jane,Drama,2007
8988,1.3168549999999999,85000000,What Dreams May Come,Fantasy,1998
918,0.457089,0,The Mule,Comedy,2014
3147,0.326352,15000000,The Midnight Meat Train,Crime,2008
666,3.3277989999999997,60000000,The Lego Movie,Fantasy,2014
2882,3.036644,130000000,Kung Fu Panda,Animation,2008
5840,0.229656,35000000,Mandela: Long Walk to Freedom,History,2013
3631,0.41920100000000005,2000000,Silent House,Horror,2011
6819,0.15219100000000002,0,Poultrygeist: Night of the Chicken Dead,Horror,2006
9508,0.38461799999999996,10500000,Poltergeist III,Horror,1988
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Action,1994
7430,1.352489,70000000,The Kingdom,Action,2007
5551,0.9263899999999999,18000000,Blue Jasmine,Drama,2013
705,1.9407349999999999,120000000,RoboCop,Science Fiction,2014
995,0.33064499999999997,0,5 to 7,Romance,2014
5672,0.461225,0,Remember Sunday,Drama,2013
6491,0.16350499999999998,0,The Notorious Bettie Page,Comedy,2005
2128,0.490141,0,Scooby-Doo! Curse of the Lake Monster,Comedy,2010
8989,1.303667,90000000,Enemy of the State,Action,1998
8843,0.150887,0,Cherry Falls,Mystery,2000
9039,0.62685,20000000,Vampires,Action,1998
4397,1.76105,30000000,Safe,Action,2012
8106,0.9320729999999999,15000000,Mighty Morphin Power Rangers: The Movie,Action,1995
8242,4.586426,1200000,Reservoir Dogs,Thriller,1992
10030,0.420512,0,Alice,Drama,1990
8197,0.310112,0,The Big Green,Adventure,1995
1300,0.021036000000000003,0,The Trip to Italy,Comedy,2014
3036,0.5556909999999999,0,Ghost Town,Romance,2008
9973,0.07681,0,The Abominable Dr. Phibes,Comedy,1971
2052,0.733947,0,When in Rome,Comedy,2010
8369,0.342334,0,Stay Tuned,Fantasy,1992
7405,2.082325,61000000,Shooter,Mystery,2007
7984,0.08784,0,The Hit,Action,1984
9326,1.0200690000000001,75000000,Backdraft,Crime,1991
8549,0.477835,0,Muppet Treasure Island,Adventure,1996
6587,1.411147,100000000,Happy Feet,Family,2006
5812,0.273681,10000000,Parkland,Thriller,2013
1944,1.906739,60000000,Scott Pilgrim vs. the World,Comedy,2010
5322,0.473762,15000000,Cop Land,Crime,1997
8090,1.210502,0,A Goofy Movie,Adventure,1995
6486,0.168435,50000,The Call of Cthulhu,Horror,2005
1763,0.16831600000000002,0,The Hills Run Red,Horror,2009
7048,0.809063,22000000,I Heart Huckabees,Comedy,2004
3083,0.43180100000000005,0,Picture This,Romance,2008
6271,0.8267700000000001,22000000,Derailed,Drama,2005
843,0.641676,30000000,Deliver Us from Evil,Thriller,2014
8035,0.288819,0,The Big Chill,Comedy,1983
195,0.738404,0,Amy,Documentary,2015
6729,0.45297,0,Something New,Comedy,2006
7867,0.167108,0,Hardcore,Thriller,1979
7992,1.263139,39000000,Superman III,Fantasy,1983
6886,0.155301,0,The Dead Girl,Mystery,2006
6177,0.20499,24000000,Year of the Dragon,Action,1985
1827,0.32819899999999996,0,The Canyon,Thriller,2009
2663,1.213215,25000000,Jimmy Neutron: Boy Genius,Comedy,2001
9226,0.4669,13800000,All Dogs Go to Heaven,Animation,1989
444,0.21878699999999998,0,Containment,Thriller,2015
1657,0.374157,0,The Secret of Kells,Fantasy,2009
4403,1.658902,0,Starship Troopers: Invasion,Science Fiction,2012
2894,1.975355,48000000,Tinker Bell,Family,2008
2161,0.397548,0,Exit Through the Gift Shop,Documentary,2010
10018,0.501826,0,Air America,Adventure,1990
8353,0.180399,0,Trespass,Thriller,1992
9639,0.43671800000000005,17000000,Masters of the Universe,Adventure,1987
6854,0.21872199999999997,3000000,The Cutting Edge: Going for the Gold,Romance,2006
4202,0.9628469999999999,40000000,RiÂ¢hie RiÂ¢h,Family,1994
7335,0.413142,0,The Final Countdown,Action,1980
2134,0.470249,80000000,Yogi Bear,Comedy,2010
8451,0.062202,0,Continental Divide,Romance,1981
5700,0.405575,22000000,Justin and the Knights of Valour,Adventure,2013
5835,0.23454299999999997,0,Dirty Wars,Documentary,2013
3997,0.682513,0,The Land Before Time IX: Journey to the Big Water,Family,2002
2820,0.167033,93000000,Jurassic Park III,Action,2001
8082,1.59374,100000000,Batman Forever,Fantasy,1995
3878,0.277237,0,The Greatest Movie Ever Sold,Documentary,2011
10391,0.276654,1000000,Xi yan,Drama,1993
5943,0.044625,800000,The Stranger Within,Thriller,2013
8615,0.27362800000000004,5000000,Doctor Who,Adventure,1996
4221,0.710052,27000000,Timecop,Thriller,1994
533,0.126187,0,The Barber,Thriller,2015
3654,0.38117399999999996,17000000,The Double,Mystery,2011
7602,0.405537,20000000,Death Defying Acts,Drama,2007
9722,0.8911629999999999,0,The Boston Strangler,Crime,1968
5596,0.718403,15600000,Vikingdom,Adventure,2013
2438,1.1509340000000001,70000000,The Iron Giant,Science Fiction,1999
5732,0.354271,70000000,Legends of Oz: Dorothy's Return,Music,2013
4562,0.486354,0,Chained,Thriller,2012
6541,0.073547,0,Alien Apocalypse,Thriller,2005
2721,0.554186,107000000,Ali,Drama,2001
872,0.5526270000000001,0,Shelter,Drama,2014
6511,0.130215,0,Reefer Madness: The Movie Musical,Music,2005
10722,0.014759,0,I Saw What You Did,Mystery,1965
7938,0.36224,2550000,Missing in Action,Action,1984
10364,0.207999,6000000,Only the Strong,Action,1993
8524,0.5767439999999999,55000000,Evita,Music,1996
6372,0.39470900000000003,9000000,Trust the Man,Drama,2005
4831,0.139047,500000,Redd Inc.,Comedy,2012
4514,0.622156,0,Would You Rather,Thriller,2012
10583,0.063527,0,Kuryer,Comedy,1986
10121,0.282665,5037000,King of Kings,Drama,1961
2138,0.44976099999999997,0,Scared Shrekless,Comedy,2010
10117,0.386204,0,The Comancheros,Adventure,1961
5858,0.21809699999999999,0,The Crash Reel,Documentary,2013
6994,1.590381,70000000,Sky Captain and the World of Tomorrow,Science Fiction,2004
6839,0.24994899999999998,4000000,Let's Go to Prison,Crime,2006
9863,0.27515700000000004,0,Captain Clegg,Horror,1962
4357,0.067989,0,When a Man Loves a Woman,Drama,1994
2085,0.599676,25000000,London Boulevard,Crime,2010
10721,0.073488,0,That Darn Cat!,Comedy,1965
6174,0.160125,0,Girls Just Want to Have Fun,Music,1985
9815,0.527888,0,A Boy and His Dog,Science Fiction,1975
7349,0.26609099999999997,0,Cruising,Drama,1980
8939,0.211821,0,Amityville II: The Possession,Horror,1982
3137,0.359217,45000000,Miracle at St. Anna,Drama,2008
8178,0.37809299999999996,14000000,Vampire in Brooklyn,Horror,1995
3905,0.011771,0,Dreams of a Life,Foreign,2011
2218,0.286433,0,Harriet the Spy: Blog Wars,Drama,2010
1497,0.7671439999999999,18000000,Youth in Revolt,Comedy,2009
9056,0.505324,0,Pleasantville,Comedy,1998
9325,1.222105,0,Bill & Ted's Bogus Journey,Family,1991
7312,1.607219,27000000,The Blues Brothers,Comedy,1980
8230,0.141372,0,Darkman II: The Return of Durant,Thriller,1995
8668,1.8152439999999999,19000000,Scary Movie,Comedy,2000
2025,0.8562219999999999,20000000,The American,Thriller,2010
4719,0.25585399999999997,0,American Mary,Thriller,2012
3512,0.801419,0,Sniper: Reloaded,Thriller,2011
5251,1.308461,35000000,Donnie Brasco,Drama,1997
1696,0.32232,100000000,Dragonball Evolution,Thriller,2009
1704,0.31482,0,The Killing Room,Drama,2009
6162,0.09958,0,Transylvania 6-5000,Comedy,1985
4040,0.472916,0,Killing Me Softly,Drama,2002
491,0.170566,0,Extraordinary Tales,Horror,2015
381,0.298628,0,Lavalantula,Science Fiction,2015
1051,0.27169699999999997,5000000,Revenge of the Green Dragons,Crime,2014
9993,1.034127,35000000,Predator 2,Thriller,1990
9679,0.48156099999999996,1800000,Can't Buy Me Love,Drama,1987
8923,0.391453,60000,Vincent,Drama,1982
29,3.968891,61000000,Maze Runner: The Scorch Trials,Thriller,2015
3798,0.181427,45202,Life in a Day,Documentary,2011
9886,0.663446,2135161,Marnie,Drama,1964
6222,1.4055879999999998,87000000,xXx: State of the Union,Action,2005
4086,0.303609,0,Deathwatch,Drama,2002
10074,0.23411500000000002,0,White Palace,Romance,1990
5931,0.15234,0,A Haunting at Silver Falls,Horror,2013
7778,0.114853,0,Full of It,Family,2007
10314,0.406511,10000000,Romeo Is Bleeding,Drama,1993
7456,1.02603,0,Are We Done Yet?,Comedy,2007
4949,7.122455,94000000,The Lord of the Rings: The Return of the King,Fantasy,2003
6827,0.260556,9364800,Hogfather,Drama,2006
7161,0.302104,50000000,The Big Bounce,Comedy,2004
117,1.3766049999999999,30000000,Sisters,Comedy,2015
3576,0.530139,38000000,Water for Elephants,Romance,2011
553,0.068741,0,Doctor Who: The Husbands of River Song,Science Fiction,2015
1408,1.895894,40000000,The Proposal,Comedy,2009
7209,0.18495,0,The Woodsman,Drama,2004
