original_title,title_length,production_companies
Avengers: Age of Ultron,23,Marvel Studios
The Martian,11, Scott Free Productions
Birdman,7, TSG Entertainment
Hot Pursuit,11, Pacific Standard
Dark Blue,9, Metro-Goldwyn-Mayer (MGM)
The Wolf of Wall Street,23,Paramount Pictures
State of Play,13, Working Title Films
Unstoppable,11, Scott Free Productions
Horton Hears a Who!,19,Twentieth Century Fox Film Corporation
Duplicity,9, Medienproduktion Poseidon Filmgesellschaft
Beowulf,7, ImageMovers
The Railway Man,15, Pictures in Paradise
Focus,5, RatPac-Dune Entertainment
Cats & Dogs 2 : The Revenge of Kitty Galore,43,Village Roadshow Pictures
Fool's Gold,11, Warner Bros.
Alvin and the Chipmunks,23,Dune Entertainment
The November Man,16,Irish Dreamtime
Ghost Rider,11, Crystal Sky Pictures
Furry Vengeance,15, Robert Simonds Productions
Eight Below,11, Vertigo Entertainment
Alvin and the Chipmunks: The Squeakquel,39,Regency Enterprises
The Assassination of Jesse James by the Coward Robert Ford,58, Scott Free Productions
Dark Shadows,12, GK Films
Boat Trip,9, Artisan Entertainment
The Skulls,10,Universal Pictures
Van Helsing,11, Sommers Company
Sweeney Todd: The Demon Barber of Fleet Street,46, DreamWorks Pictures
Paddington,10, Heyday Films
Auto Focus,10, Propaganda Films
You Again,9, Touchstone Pictures
The Apparition,14, Studio Babelsberg Motion Pictures
Welcome Home Roscoe Jenkins,27,Universal Pictures
K-PAX,5, Lawrence Gordon Productions
Defiance,8, Pistachio Pictures
Cold Mountain,13, Cattleya
Far from Heaven,15,Clear Blue Sky Productions
Drive,5, Odd Lot Entertainment
Metallica: Through the Never,28,Exclusive Media Group
P.S. I Love You,15,Wendy Finerman Productions
Sideways,8, Sideways Productions Inc.
Hotel Transylvania 2,20, Sony Pictures Animation
Happy Feet,10, Animal Logic
Sahara,6, Mace Neufeld Productions
Alexander,9,France 3 CinÃ©ma
Riddick,7,One Race Productions
Jurassic World,14, Fuji Television Network
15 Minutes,10, New Redemption Pictures
Empire State,12, Envision Entertainment Corporation
Dumb and Dumber To,18,New Line Cinema
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
A Beautiful Mind,16, DreamWorks SKG
The Guardian,12, Eyetronics
Monsters vs Aliens,18,DreamWorks Animation
Bridget Jones: The Edge of Reason,33, Studio Canal
127 Hours,9, Darlow Smithson Productions
Colombiana,10, Canal+
The Sorcerer's Apprentice,25, Jerry Bruckheimer Films
Seabiscuit,10, Touchstone Pictures
Contagion,9, Imagenation Abu Dhabi FZ
A Very Harold & Kumar Christmas,31,New Line Cinema
Save the Last Dance,19, Cort/Madden Productions
Whisper,7, Canadian Film or Video Production Tax Credit (CPTC)
Elizabethtown,13,Paramount Pictures
Trapped,7, Propaganda Films
Men in Black 3,14,Amblin Entertainment
American Wedding,16,Universal Pictures
Inception,9, Syncopy
Belle,5, Metrol Technology
The Fast and the Furious,24, Mediastream Film GmbH & Co. Productions KG
Bandits,7, Hyde Park Entertainment
The Equalizer,13,Columbia Pictures
The Pirates! In an Adventure with Scientists!,45, Sony Pictures Animation
Clash of the Titans,19, Warner Bros.
The Mist,8, Dimension Films
Flushed Away,12, DreamWorks Animation
The Heartbreak Kid,18, Davis Entertainment
Straight Outta Compton,22, Universal Pictures
Monster-in-Law,14,New Line Cinema
The Bourne Identity,19, Hypnotic
12 Years a Slave,16, Film4
Couples Retreat,15,Universal Pictures
Goosebumps,10,Columbia Pictures
Max Payne,9, Foxtor Productions
Smart People,12, QED International
Chicken Run,11, Aardman Animations
The Iron Lady,13, PathÃ©
The Hills Have Eyes,19,Dune Entertainment
Jimmy Neutron: Boy Genius,25,Nickelodeon Movies
"Legally Blonde 2: Red, White & Blonde",37, Metro-Goldwyn-Mayer (MGM)
Walk the Line,13, Konrad Pictures
Meet the Parents,16,DreamWorks SKG
G.I. Joe: The Rise of Cobra,27, Di Bonaventura Pictures
Gravity,7, Esperanto Filmoj
Made of Honor,13, Original Film
Secret Window,13, Mel's Cite du Cinema
Max Keeble's Big Move,21,Walt Disney Pictures
Rumor Has It...,15, Section Eight
Ted 2,5,Universal Pictures
Knowing,7,Summit Entertainment
Devil's Due,11, Davis Entertainment
Takers,6,Rainforest Films
Suspect Zero,12, Lakeshore Entertainment
Let Me In,9, EFTI
The Last Airbender,18, The
Angel Eyes,10,Warner Bros. Pictures
Lions for Lambs,15, United Artists
Along Came a Spider,19,Paramount Pictures
The Sisterhood of the Traveling Pants,37, Alloy Entertainment
Enemy at the Gates,18, Little Bird
Centurion,9, Warner Bros.
The Hobbit: The Battle of the Five Armies,41, 3Foot7
National Treasure: Book of Secrets,34, Junction Entertainment
La migliore offerta,19, Friuli Venezia Giulia Film Commission
The Joneses,11, Premiere Picture
Walk Hard: The Dewey Cox Story,30,Columbia Pictures Corporation
The Village,11, Touchstone Pictures
The Incredibles,15, Pixar Animation Studios
Dark Water,10, Touchstone Pictures
White House Down,16, Iron Horse Entertainment (II)
Brooklyn's Finest,17, Millennium Films
The Guest,9,HanWay Films
The Pianist,11, Studio Babelsberg
Blood Work,10, Warner Bros. Pictures
The Return,10, Raygun Productions
Transformers: Age of Extinction,31, Amblin Entertainment
Batman Begins,13, DC Entertainment
Finding Neverland,17,Miramax Films
North Country,13,Warner Bros.
Taxi,4, EuropaCorp
Hannah Montana: The Movie,25,Walt Disney Pictures
The Girl with the Dragon Tattoo,31, Film Rites
Timeline,8,Paramount Pictures
Zodiac,6,Paramount Pictures
Music and Lyrics,16, Flower Films (II)
We Were Soldiers,16,Paramount Pictures
Love & Other Drugs,18, Stuber Productions
Perfume: The Story of a Murderer,32, VIP Medienfonds 4
The Great Gatsby,16, Bazmark Films
Hitman: Agent 47,16, Infinite Frameworks Studios
Step Up,7, Touchstone Pictures
A Thousand Words,16,Paramount Pictures
Night at the Museum: Battle of the Smithsonian,46, 1492 Pictures
Knight and Day,14,Tree Line Films
Jennifer's Body,15, Fox Atomic
Killers,7, Aversano Films
Case 39,7, Case 39 Productions
The Wild,8, Nigel Productions
The Fifth Estate,16, Touchstone Pictures
Swimming Pool,13, FidÃ©litÃ© Productions
The Secret of Moonacre,22, UK Film Council
The Next Three Days,19, FidÃ©litÃ© Films
X-Men,5, Springwood Productions
Water for Elephants,19,Ingenious Media
AVP: Alien vs. Predator,23,Impact Pictures
Escape Plan,11, Mark Canton Productions
Bandslam,8, Goldsmith-Thomas Productions
Lara Croft Tomb Raider: The Cradle of Life,42, British Broadcasting Corporation (BBC)
The Forbidden Kingdom,21, Relativity Media
The Bourne Ultimatum,20, Motion Picture BETA Produktionsgesellschaft
Vantage Point,13, Relativity Media
Predestination,14, Blacklab Entertainment
Contraband,10, StudioCanal
Love Happens,12, Scion Films
Shutter Island,14, Appian Way
Kiss of the Dragon,18, Current Entertainment
Noah,4, Regency Enterprises
The Bourne Ultimatum,20, Bourne Again
The Bounty Hunter,17,Columbia Pictures
Home on the Range,17, Walt Disney Feature Animation
Penguins of Madagascar,22,DreamWorks Animation
Lawless,7, Benaroya Pictures
Fantastic Four,14, 1492 Pictures
The Pursuit of Happyness,24, Overbrook Entertainment
War Horse,9,DreamWorks SKG
Mr. Brooks,10,Tig Productions
Return to Me,12, JLT Productions
A Nightmare on Elm Street,25,New Line Cinema
127 Hours,9, Dune Entertainment
Hulk,4,Universal Pictures
The Little Prince,17, CityMation
Why Did I Get Married?,22,Lions Gate Films
The Maze Runner,15, Dayday Films
Hostel: Part II,15,Lions Gate Films
Norbit,6, Tollin/Robbins Productions
The Wedding Planner,19, Tapestry Films
The Shaggy Dog,14, Mandeville Films
Runaway Jury,12, Epsilon Motion Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46, The
2012,4,Columbia Pictures
Undisputed,10, Amen Ra Films
Inherent Vice,13,Ghoulardi Film Company
Drive,5, Marc Platt Productions
Swordfish,9,Village Roadshow Pictures
Reign Over Me,13, Happy Madison Productions
RoboCop,7,Columbia Pictures
American Sniper,15,Village Roadshow Pictures
All About Steve,15, Dune Entertainment III
Bring It On,11,Beacon Communications
Fred Claus,10,Silver Pictures
Agent Cody Banks,16, Madacy Entertainment
Dawn of the Dead,16, Strike Entertainment
Planet of the Apes,18, Zanuck Company
Gothika,7, Dark Castle Entertainment
The Call,8, Troika Pictures
127 Hours,9,Fox Searchlight Pictures
The Cell,8,New Line Cinema
Moms' Night Out,15,TriStar Pictures
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, 21 Laps Entertainment
Shanghai Knights,16, All Knight Productions
The Great Debaters,18, Harpo Films
Corky Romano,12, Touchstone Pictures
Dancer in the Dark,18,Fine Line Features
The Omen,8,Twentieth Century Fox Film Corporation
"I Love You, Man",15, De Line Pictures
Hollow Man,10, Global Entertainment Productions GmbH & Company Medien KG
Hot Pursuit,11, Metro-Goldwyn-Mayer (MGM)
The Adventures of Pluto Nash,28, NPV Entertainment
Toy Story 3,11,Walt Disney Pictures
Limitless,9, Virgin Produced
Tomcats,7, Revolution Studios
Stealth,7, Columbia Pictures Corporation
Free Birds,10,Reel FX Creative Studios
Beastly,7, Storefront Films
American Pie 2,14,Universal Pictures
Paranormal Activity: The Marked Ones,36, Room 101
The Walk,8,TriStar Pictures
Paranormal Activity 4,21,Paramount Pictures
The Counselor,13, Fox 2000 Pictures
Atlas Shrugged Part I,21,Atlas Productions
The Good Dinosaur,17, Buena Vista
Seeking Justice,15,Endgame Entertainment
Clash of the Titans,19,The Zanuck Company
The Three Musketeers,20,Impact Pictures
Maze Runner: The Scorch Trials,30,Gotham Group
The Adventures of Sharkboy and Lavagirl,39, Dimension Films
Ocean's Twelve,14, Warner Bros.
The Rum Diary,13,FilmEngine
King Arthur,11, Touchstone Pictures
The Hours,9, Miramax Films
The Sentinel,12, Regency Enterprises
X-Men Origins: Wolverine,24, Seed Productions
Paper Towns,11,Fox 2000 Pictures
Paycheck,8, DreamWorks SKG
Hop,3,Universal Pictures
The Notebook,12,New Line Cinema
The Last King of Scotland,25, Scottish Screen
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
Traffic,7, Compulsion Inc.
The Namesake,12, Mirabai Films
Gran Torino,11, Double Nickel Entertainment
London Boulevard,16,GK Films
Rebound,7, Runteldat Entertainment
Belle,5, Pinewood Studios
Osmosis Jones,13, Warner Bros. Animation
The Conspirator,15,Wildwood Enterprises
Sanctum,7,Universal Pictures
Hardball,8, Nides/McCormick Productions
Gone Girl,9, Regency Enterprises
Daybreakers,11,Lionsgate
Notes on a Scandal,18, Scott Rudin Productions
Jobs,4, Five Star Institute
AVP: Alien vs. Predator,23, Twentieth Century Fox Film Corporation
Lucy,4, CinÃ©+
Parental Guidance,17, Walden Media
Jumper,6, New Regency Pictures
The Polar Express,17, Shangri-La Entertainment
Get Him to the Greek,20,Universal Pictures
Invictus,8, Revelations Entertainment
Dirty Dancing: Havana Nights,28,Miramax Films
Capote,6,Sony Pictures Classics
Grindhouse,10, Troublemaker Studios
The Cell,8, Caro-McLeod
Couples Retreat,15, Wild West Picture Show Productions
American Reunion,16,Universal Pictures
How High,8,Universal Pictures
Billy Elliot,12, StudioCanal
Running Scared,14, Pierce/Williams Entertainment
Jack the Giant Slayer,21, Big Kid Pictures
Saving Mr. Banks,16, Hopscotch Features
Tammy,5, Gary Sanchez Productions
Trumbo,6, Inimitable Pictures
Drumline,8,Fox 2000 Pictures
Paranormal Activity: The Marked Ones,36,Blumhouse Productions
Looper,6, DMG Entertainment
The Scorpion King,17, World Wrestling Entertainment (WWE)
Sex and the City,16, Home Box Office (HBO)
Confessions of a Dangerous Mind,31,Miramax Films
Friday Night Lights,19,Universal Studios
Alone in the Dark,17, Infogrames Entertainment
The Order,9, N1 European Film Produktions GmbH & Co. KG
Underworld,10,Lakeshore Entertainment
Corpse Bride,12, Tim Burton Productions
The Midnight Meat Train,23,Lions Gate Films
J. Edgar,8, Wintergreen Productions
It's Complicated,16, Dentsu
Saw 3D,6, Twisted Pictures
American Psycho,15, Edward R. Pressman Film
Fred Claus,10, Warner Bros.
Star Trek Into Darkness,23,Paramount Pictures
The Giver,9, Walden Media
Kingsman: The Secret Service,28, Marv Films
Insurgent,9, Mandeville Films
FearDotCom,10, ApolloMedia Distribution
House of Wax,12,Village Roadshow Pictures
Moonrise Kingdom,16, American Empirical Pictures
Man on Fire,11, Fox 2000 Pictures
The Day After Tomorrow,22, Centropolis Entertainment
I Am Sam,8,New Line Cinema
K-PAX,5, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
The Kingdom,11, Relativity Media
The Wedding Date,16,Universal Pictures
Edge of Darkness,16, BBC Films
Jackass Presents: Bad Grandpa,29,Paramount Pictures
Halloween,9, Nightfall Productions
Swordfish,9, Jonathan Krane Group
Winter's Tale,13,Village Roadshow Pictures
Sinister 2,10, Automatik Entertainment
Basic,5, Krane Entertainment
The Girl Next Door,18, New Regency Pictures
The Lone Ranger,15, Blind Wink Productions
The Man from U.N.C.L.E.,23, Warner Bros.
What Women Want,15,Paramount Pictures
The Informant!,14,Section Eight
Cradle 2 the Grave,18, Warner Bros.
Trance,6,Cloud Eight Films
Zoolander,9, NPV Entertainment
Mr. Deeds,9, Columbia Pictures Corporation
(500) Days of Summer,20,Fox Searchlight Pictures
District 9,10, TriStar Pictures
The Heartbreak Kid,18,Conundrum Entertainment
Fire with Fire,14, Cheetah Vision
Cinderella Man,14, Imagine Entertainment
The Ant Bully,13, Warner Bros. Animation
Leap Year,9,Universal Pictures
Dragonfly,9, Shady Acres Entertainment
Kill the Messenger,18,The Combine
Sky Captain and the World of Tomorrow,37, Blue Flower Productions
3:10 to Yuma,12,Tree Line Films
Dark Blue,9, IM Filmproduktion
Now You See Me,14,Summit Entertainment
Machine Gun Preacher,20, Virgin Produced
Daredevil,9, New Regency Pictures
Resident Evil: Afterlife,24,Impact Pictures
The Age of Adaline,18, Sierra/Affinity
Next,4, Revolution Studios
Robin Hood,10,Imagine Entertainment
The Island,10, Warner Bros.
21 Jump Street,14, Original Film
The Lovely Bones,16, DreamWorks SKG
The Fault in Our Stars,22, TSG Entertainment
Notes on a Scandal,18, DNA Films
National Lampoonâ€™s Van Wilder,31,Tapestry Films
The Devil Wears Prada,21,Twentieth Century Fox Film Corporation
City By The Sea,15, Epsilon Motion Pictures
Neighbors,9, Good Universe
The Hangover Part II,20, Green Hat Films
Dinner for Schmucks,19, Spyglass Entertainment
Brothers,8, Relativity Media
Godsend,7,Lions Gate Films
Uptown Girls,12,GreeneStreet Films
Getaway,7, Signature Pictures
Hearts in Atlantis,18,Castle Rock Entertainment
Silent Hill: Revelation 3D,26, Konami Corporation Ltd.
Bridget Jones's Diary,21, Little Bird
Transcendence,13, DMG Entertainment
Pride & Prejudice,17,Universal Pictures
Adaptation.,11, Beverly Detroit
The Nanny Diaries,17, FilmColony
Diana,5, Filmgate Films
Moulin Rouge!,13,Bazmark Films
Moon,4, Xingu Films
Unleashed,9,Canal Plus
The Big Year,12, Deuce Three Productions
City By The Sea,15, Franchise Pictures
Night at the Museum: Secret of the Tomb,39, 21 Laps Entertainment
Machine Gun Preacher,20,Mpower Pictures
Stomp the Yard,14,Rainforest Films
Rambo,5, Millennium Films
The Cold Light of Day,21, Picture Machine
Lucy,4, EuropaCorp
Secret in Their Eyes,20, IM Global
Safe House,10,Universal Pictures
Deux frÃ¨res,12, Pathe
Hanging Up,10, Columbia Pictures Corporation
Priest,6, Buckaroo Entertainment
Munich,6, Universal Pictures
On the Road,11, Canal+
Flightplan,10,Imagine Entertainment
"Big Mommas: Like Father, Like Son",33,Twentieth Century Fox Film Corporation
Concussion,10,Village Roadshow Pictures
The Devil Wears Prada,21, Dune Entertainment
What Happens in Vegas,21, Penn Station Entertainment
Revolutionary Road,18, BBC Films
Love the Coopers,16,Imagine Entertainment
Mission: Impossible III,23, Cruise/Wagner Productions
Seven Psychopaths,17, Film4
Kill Bill: Vol. 2,17, Super Cool ManChu
The Wedding Planner,19,Columbia Pictures Corporation
Dragonfly,9, Spyglass Entertainment
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
A Cinderella Story,18, Clifford Werber Productions
Valiant,7, Scanbox
Alone in the Dark,17,Boll Kino Beteiligungs GmbH & Co. KG
Transporter 2,13, Current Entertainment
Don't Be Afraid of the Dark,27, Gran Via Productions
August Rush,11, Southpaw Entertainment
The Water Diviner,17, Seven West Media
August: Osage County,20,Jean Doumanian Productions
The Hangover,12,Legendary Pictures
She's Out of My League,22,DreamWorks SKG
Killer Elite,12, Open Road Films
Mystic River,12, Warner Bros.
Assault on Precinct 13,22, Biscayne Pictures
The Big Bounce,14, Shangri-La Entertainment
Chef,4, Fetisov Teterin Films
The Express,11, Relativity Media
Invictus,8,Spyglass Entertainment
16 Blocks,9, Cheyenne Enterprises
Duplicity,9,Universal Pictures
Catwoman,8, Frantic Films
3:10 to Yuma,12, Yuma
The Guardian,12,Contrafilm
Mutant Chronicles,17,Isle of Man Film
The Best of Me,14,Relativity Media
The Curious Case of Benjamin Button,35, The
Running Scared,14, Zero Gravity Management
Bee Movie,9, Columbus 81 Productions
Shooter,7,Paramount Pictures
Up,2, Pixar Animation Studios
Cradle 2 the Grave,18,Silver Pictures
Mulholland Drive,16, The Picture Factory
"I, Robot",8, Davis Entertainment
Kingsman: The Secret Service,28,Twentieth Century Fox Film Corporation
Blood Ties,10, Mars Distribution
Dark Shadows,12, Infinitum Nihil
Identity Thief,14,Stuber Productions
The Butler,10, Lee Daniels Entertainment
I Know Who Killed Me,20, 360 Pictures
Parental Guidance,17,20th Century Fox
No Strings Attached,19,Paramount Pictures
Gladiator,9, Scott Free Productions
The Karate Kid,14, Overbrook Entertainment
Harry Potter and the Prisoner of Azkaban,40, P of A Productions Limited
Bruce Almighty,14, Shady Acres Entertainment
Fire with Fire,14,Industry Entertainment
Need for Speed,14, Reliance Entertainment
The Lord of the Rings: The Return of the King,45,WingNut Films
Chicken Little,14,Walt Disney Pictures
White House Down,16,Columbia Pictures
Remember the Titans,19,Walt Disney Pictures
K-PAX,5, PathÃ© Pictures International
Flushed Away,12,Aardman Animations
Stealth,7, AFG Talons Productions
Love Happens,12, Relativity Media
X-Men: First Class,18, Twentieth Century Fox Film Corporation
Avatar,6, Lightstorm Entertainment
The Incredible Burt Wonderstone,31, Carousel Productions
The Grey,8, Open Road Films
ParaNorman,10,Focus Features
Rumor Has It...,15, Warner Bros.
Charlie and the Chocolate Factory,33, Tim Burton Productions
Basic Instinct 2,16, C-2 Pictures
Jarhead,7, Red Wagon Entertainment
Rush Hour 3,11,New Line Cinema
Out of Time,11, Monarch Pictures
Street Kings,12, Regency Enterprises
Real Steel,10, Touchstone Pictures
Peter Pan,9,Columbia Pictures
The Mortal Instruments: City of Bones,37, Unique Features
Bee Movie,9,Pacific Data Images (PDI)
Wimbledon,9,Universal Pictures
Chappie,7, Sony Pictures Entertainment (SPE)
In the Valley of Elah,21, Warner Independent Pictures (WIP)
Non-Stop,8, Silver Pictures
Don't Be Afraid of the Dark,27, Necropia
The Big Year,12, Sunswept Entertainment
Sex and the City,16, Darren Star Productions
What's Your Number?,19, New Regency Pictures
Enemy at the Gates,18, KC Medien
Mirrors,7, Luna Pictures
The Ant Bully,13, DNA Films
Harry Potter and the Chamber of Secrets,39,1492 Pictures
Jurassic World,14, Dentsu
Nacho Libre,11, Black & White Productions
The Whole Nine Yards,20,Franchise Pictures
Bridget Jones: The Edge of Reason,33, Atlantic Television
X2,2, Marvel Enterprises
2 Fast 2 Furious,16,Mikona Productions GmbH & Co. KG
Fury,4,Columbia Pictures
Timeline,8, Donners' Company
The Mummy: Tomb of the Dragon Emperor,37,Universal Pictures
Sabotage,8, QED International
The Mortal Instruments: City of Bones,37,Constantin Film Produktion
Under the Skin,14,Scottish Screen
Old Dogs,8, Tapestry Films
Ghost Rider: Spirit of Vengeance,32,Columbia Pictures
Dragonfly,9, Gran Via Productions
Quills,6,Fox Searchlight Pictures
Basic Instinct 2,16,Intermedia Films
Shrek 2,7, Pacific Data Images (PDI)
Hellboy II: The Golden Army,27,Universal Pictures
Shrek Forever After,19,DreamWorks Animation
The Last Samurai,16, The
Ouija,5, Platinum Dunes
Larry Crowne,12, Playtone Productions
Yes Man,7, Warner Bros.
The Grey,8,Scott Free Productions
All About Steve,15, Fortis Films
The Karate Kid,14, China Film Group
House of Wax,12, Warner Bros.
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
The Strangers,13, Vertigo Entertainment
50 First Dates,14, Anonymous Content
Fool's Gold,11,De Line Pictures
The Amazing Spider-Man 2,24, Marvel Enterprises
Funny People,12, Happy Madison Productions
The Wolverine,13, Marvel Entertainment
The Lego Movie,14, Vertigo Entertainment
The Mummy: Tomb of the Dragon Emperor,37, Alphaville Films
Monte Carlo,11, DiNovi Pictures
Rango,5, Blind Wink
Hannibal Rising,15, Quinta Communications
Johnson Family Vacation,23, Catch Productions
Peter Pan,9, Quinta Communications
The International,17, Mosaic Media Group
Eastern Promises,16,BBC Films
Pathfinder,10, Major Studio Partners
State of Play,13, Andell Entertainment
Scary Movie,11, Wayans Bros. Entertainment
Ouija,5, Blumhouse Productions
The Rover,9, FilmNation Entertainment
Australia,9, Dune Entertainment III
The Smurfs,10,Columbia Pictures
X-Men: First Class,18, Dune Entertainment
Death Sentence,14, Dune Entertainment
Dancer in the Dark,18, Arte
Meet Dave,9,20th Century Fox
Flight of the Phoenix,21,Twentieth Century Fox Film Corporation
Night at the Museum,19,Ingenious Film Partners
The Secret Life of Walter Mitty,31, Samuel Goldwyn Films
Run All Night,13, RatPac-Dune Entertainment
Battle: Los Angeles,19, Original Film
Conan the Barbarian,19, Nimar Studios
Transsiberian,13, Scout Productions
Megamind,8,DreamWorks Animation
Twilight,8, Imprint Entertainment
A Good Day to Die Hard,22, Twentieth Century Fox Film Corporation
Silent Hill: Revelation 3D,26,Davis-Films
Pride & Prejudice,17, Working Title Films
Olympus Has Fallen,18, Millennium Films
Cursed,6, Kalis Productions GmbH & Co. Zweite KG
Treasure Planet,15,Walt Disney Pictures
Paranoia,8,Gaumont
Straight Outta Compton,22,New Line Cinema
Hardball,8, GHS Productions KG
Cloud Atlas,11,Anarchos Productions
Lockout,7, CinÃ©+
London Boulevard,16, London Boulevard
Season of the Witch,19,Atlas Entertainment
Itâ€™s a Boy Girl Thing,23, Rocket Pictures
The Adventures of Tintin,24,Paramount Pictures
Tristan & Isolde,16, World 2000 Entertainment
Blood Ties,10, Les Productions du TrÃ©sor
Abduction,9, Tailor Made
It's Complicated,16, Relativity Media
Hanna,5, Sechzehnte Babelsberg Film
When the Game Stands Tall,25, Affirm Films
Unbroken,8, 3 Arts Entertainment
Mission: Impossible II,22, Cruise/Wagner Productions
Pearl Harbor,12,Jerry Bruckheimer Films
Percy Jackson: Sea of Monsters,30, Sunswept Entertainment
Barney's Version,16,Serendipity Point Films
The Hangover Part III,21, Green Hat Films
Ladder 49,9, Fantail Films Inc.
Bullet to the Head,18, Silver Reel
Along Came a Spider,19, AZL Productions KG
A Lot Like Love,15,Mile High Productions
Rocky Balboa,12,Columbia Pictures
Timeline,8, Cobalt Media Group
Watchmen,8,Paramount Pictures
Tristan & Isolde,16, Scott Free Productions
Hansel & Gretel: Witch Hunters,30,Paramount Pictures
Yes Man,7,The Zanuck Company
The Weather Man,15,Paramount Pictures
Earth to Echo,13, Panay Films
The Assassination of Jesse James by the Coward Robert Ford,58,Plan B Entertainment
The Brothers Bloom,18, Summit Entertainment
The Men Who Stare at Goats,26,BBC Films
Fifty Shades of Grey,20, Trigger Street Productions
American Hustle,15, Annapurna Pictures
Dreamcatcher,12, NPV Entertainment
The Guardian,12, Touchstone Pictures
The Amazing Spider-Man,22, Laura Ziskin Productions
The Lorax,9, Illumination Entertainment
300: Rise of an Empire,22, Atmosphere Entertainment MM
The Best Man Holiday,20,Universal
Escape from Planet Earth,24, Weinstein Company
The Heartbreak Kid,18, DreamWorks Pictures
Planet 51,9, Ilion Animation Studios
Hulk,4, Good Machine
No Good Deed,12,Sony Pictures
Shoot 'Em Up,12, Angry Films
Bewitched,9, Bewitched
The Company Men,15,Spring Creek Productions
The Bourne Identity,19,Universal Pictures
Final Destination,17,New Line Cinema
A.I. Artificial Intelligence,28, Warner Bros.
Don't Be Afraid of the Dark,27,Miramax Films
The Bourne Supremacy,20, The Kennedy/Marshall Company
Undercover Brother,18,Universal Pictures
Eragon,6, Fox 2000 Pictures
A Serious Man,13, Working Title Films
The Midnight Meat Train,23, Midnight Picture Show
Yogi Bear,9, Rhythm and Hues
Neighbors,9, Point Grey Pictures
The Bucket List,15,Warner Bros.
Country Strong,14, Sony Pictures Home Entertainment
Little Man,10,Revolution Studios
Fun Size,8,Paramount Pictures
The Curious Case of Benjamin Button,35, Warner Bros.
Hostage,7, Stratus Film Co.
The Unborn,10,Rogue Pictures
The House Bunny,15, Happy Madison Productions
Unbroken,8,Legendary Pictures
This Is the End,15, Point Grey Pictures
Lara Croft Tomb Raider: The Cradle of Life,42, Lawrence Gordon Productions
Need for Speed,14, Touchstone Pictures
Mission: Impossible - Ghost Protocol,36,Paramount Pictures
The Karate Kid,14,Columbia Pictures
The Secret of Moonacre,22, The Australian Film Commission
Rambo,5, Emmett/Furla Films
Elektra,7,Twentieth Century Fox Film Corporation
Conan the Barbarian,19, Nu Image Films
The Last Legion,15,Ingenious Film Partners
Without a Paddle,16, De Line Pictures
Blue Jasmine,12,Perdido Productions
Hitman: Agent 47,16,Twentieth Century Fox Film Corporation
Lo imposible,12, Apaches Entertainment
Dolphin Tale,12,Alcon Entertainment
The Rundown,11, WWE Studios
Closer,6,Columbia Pictures
Percy Jackson & the Olympians: The Lightning Thief,50,Ingenious Film Partners
High Fidelity,13,Buena Vista
Drive,5,Bold Films
Keeping the Faith,17, Triple Threat Talent
Act of Valor,12,Relativity Media
Alvin and the Chipmunks: The Squeakquel,39, Bagdasarian Productions
The Bourne Identity,19, Kennedy/Marshall Company
Man of Steel,12, DC Entertainment
Max Payne,9,Dune Entertainment
Tropic Thunder,14, Goldcrest Pictures
Austin Powers in Goldmember,27, Moving Pictures
What Happens in Vegas,21, 21 Laps Entertainment
Pitch Perfect 2,15, Gold Circle Films
The Box,7,Media Rights Capital
Non-Stop,8, Anton Capital Entertainment (ACE)
The Good Dinosaur,17, Pixar Animation Studios
Argo,4,GK Films
The Conspirator,15, American Film Company
Hannah Montana: The Movie,25, It's a Laugh Productions
Miami Vice,10,Universal Pictures
Bedtime Stories,15, Happy Madison Productions
Vantage Point,13, Original Film
Nanny McPhee and the Big Bang,29,Universal Pictures
Gladiator,9, Universal Pictures
The League of Extraordinary Gentlemen,37,Twentieth Century Fox Film Corporation
The Terminal,12, Parkes/MacDonald Productions
Devil's Due,11, TSG Entertainment
Anchorman 2: The Legend Continues,33,Paramount Pictures
Coach Carter,12, Tollin/Robbins Productions
Charlie's Angels: Full Throttle,31, Tall Trees Productions
Meet the Spartans,17,Regency Enterprises
The Informant!,14, Warner Bros.
In the Land of Women,20, Anonymous Content
What to Expect When You're Expecting,36,Alcon Entertainment
1408,4,Dimension Films
47 Ronin,8, H2F Entertainment
Hancock,7, Forward Pass
Killer Elite,12, International Traders
Reign Over Me,13, Sunlight Productions
V for Vendetta,14, Silver Pictures
A Serious Man,13, Studio Canal
Red Tails,9, Partnership Pictures
Transformers: Age of Extinction,31, Platinum Dunes
Ocean's Eleven,14, Jerry Weintraub Productions
Cast Away,9, ImageMovers
Tomorrowland,12,Walt Disney Pictures
The Way Back,12, Monolith Films
Vanity Fair,11, Focus Features
The Phantom of the Opera,24, Scion Films
Inkheart,8, Internationale Filmproduktion Blackbird Erste
A Dangerous Method,18,Recorded Pictures Company
"Legally Blonde 2: Red, White & Blonde",37,Type A Films
Shooter,7, Grosvenor Park Impact Productions
