original_title,title_length,production_companies
New in Town,11," Gold Circle Films,  Epidemic Pictures,  The Safran Company,  Edmonds Entertainment Group (EEG), Lionsgate"
Next,4," Broken Road Productions, Paramount Pictures,  Saturn Films,  Revolution Studios,  Virtual Studios"
Next Friday,11,New Line Cinema
Nick and Norah's Infinite Playlist,34," Screen Gems,  Mandate Pictures, Columbia Pictures,  Depth of Field"
Night at the Museum,19," 21 Laps Entertainment,  Twentieth Century Fox Film Corporation,  1492 Pictures, Ingenious Film Partners"
Night at the Museum: Battle of the Smithsonian,46," Museum Canada Productions, Twentieth Century Fox Film Corporation,  21 Laps Entertainment,  Dune Entertainment,  1492 Pictures"
Night at the Museum: Secret of the Tomb,39," 1492 Pictures,  Moving Picture Company (MPC),  21 Laps Entertainment,  TSG Entertainment, Twentieth Century Fox Film Corporation"
Nightcrawler,12," Sierra / Affinity, Bold Films"
Nim's Island,12,Walden Media
Ninja Assassin,14," Silver Pictures,  Legendary Pictures, Studio Babelsberg,  Anarchos Productions,  Dark Castle Entertainment"
No Country for Old Men,22," Scott Rudin Productions,  Mike Zoss Productions,  Paramount Vantage, Miramax Films"
No Escape,9,"Bold Films,  Living Films,  Brothers Dowdle Productions"
No Good Deed,12,"Sony Pictures,  Screen Gems"
No Reservations,15," Warner Bros.,  Castle Rock Entertainment,  WV Films III,  Storefront Pictures, Village Roadshow Pictures"
No Strings Attached,19," Katalyst Films,  Spyglass Entertainment,  Montecito Picture Company,  The,  Cold Spring Pictures, Paramount Pictures"
Noah,4," Disruption Entertainment,  Protozoa Pictures, Paramount Pictures,  Regency Enterprises"
Non-Stop,8," Canal+,  TF1 Films Production, StudioCanal,  Silver Pictures,  Anton Capital Entertainment (ACE)"
Norbit,6,"DreamWorks SKG,  Davis Entertainment,  Tollin/Robbins Productions"
North Country,13," Nick Wechsler Productions,  Participant Media, Warner Bros."
Not Another Teen Movie,22," Neal H. Moritz Productions, Original Film,  Columbia Pictures Corporation"
Notes on a Scandal,18," Ingenious Film Partners,  BBC Films, Fox Searchlight Pictures,  Scott Rudin Productions,  DNA Films"
Now You See Me,14," K/O Paper Products, Summit Entertainment,  See Me Louisiana,  SOIXAN7E QUIN5E"
Nutty Professor II: The Klumps,30,"Imagine Entertainment,  Universal Pictures"
"O Brother, Where Art Thou?",26," Studio Canal, Universal Pictures,  Touchstone Pictures"
Oblivion,8," Relativity Media,  Radical Studios, Universal Pictures,  Monolith Pictures (III),  Chernin Entertainment"
Obsessed,8,Sony Pictures
Ocean's Eleven,14," Warner Bros., Village Roadshow Pictures,  Section Eight,  Jerry Weintraub Productions,  NPV Entertainment"
Ocean's Thirteen,16," Jerry Weintraub Productions,  Warner Bros., Village Roadshow Pictures,  Section Eight"
Ocean's Twelve,14," WV Films III,  Jerry Weintraub Productions,  Section Eight, Village Roadshow Pictures,  Warner Bros."
Oculus,6," Relativity Media, Intrepid Pictures,  MICA Entertainment,  Blumhouse Productions,  WWE Studios"
Old Dogs,8,"Walt Disney Pictures,  Tapestry Films"
Old School,10," The Montecito Picture Company, DreamWorks SKG"
Oldboy,6," OB Productions,  Good Universe, Vertigo Entertainment,  40 Acres & A Mule Filmworks"
Olympus Has Fallen,18,"Nu Image Films,  Millennium Films"
On the Road,11,"American Zoetrope,  France 2 CinÃ©ma,  Vanguard Films,  VideoFilmes,  Canal+"
Once Upon a Time in Mexico,26," Dimension Films, Columbia Pictures Corporation,  Troublemaker Studios"
One Day,7," Color Force, Film 4"
One Hour Photo,14,"Fox Searchlight Pictures,  Catch 23 Entertainment"
One for the Money,17,"Lakeshore Entertainment,  Sidney Kimmel Entertainment"
Open Range,10,"Tig Productions,  Beacon Pictures,  Cobalt Media Group,  Touchstone Pictures"
Open Season,11,Sony Pictures Animation
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
Orphan,6,"Dark Castle Entertainment,  Don Carmody Productions,  Studio Canal,  Studio Babelsberg StudioBabelsberg Motion Pictures"
Osmosis Jones,13," Warner Bros.,  Warner Bros. Animation, Conundrum Entertainment"
Ouija,5," Media Rights Capital,  Hasbro, Universal Pictures,  Platinum Dunes,  Blumhouse Productions"
Our Brand Is Crisis,19," Smokehouse Pictures, Participant Media"
Our Idiot Brother,17,The Weinstein Company
Out Cold,8," Touchstone Pictures, Spyglass Entertainment"
Out of Time,11,"Original Film,  Metro-Goldwyn-Mayer (MGM),  Monarch Pictures"
Out of the Furnace,18," Scott Free Productions,  Energy Entertainment,  Red Granite Pictures, Appian Way,  Relativity Media"
Outlander,9,"Ascendant Pictures,  VIP Medienfonds 4,  Rising Star,  Outlander Productions,  Virtual Films"
Over the Hedge,14," DreamWorks Animation, Pacific Data Images (PDI)"
Oz: The Great and Powerful,26,"Walt Disney Pictures,  Roth Films"
P.S. I Love You,15," Grosvenor Park Productions,  Alcon Entertainment, Wendy Finerman Productions"
Pacific Rim,11," Warner Bros., Legendary Pictures,  Disney Double Dare You (DDY),  Indochina Productions"
Paddington,10,"The Weinstein Company,  Canal+,  TF1 Films Production,  StudioCanal,  Heyday Films"
Pain & Gain,11," De Line Pictures, Paramount Pictures"
Pan,3,"Warner Bros.,  RatPac-Dune Entertainment,  Moving Picture Company (MPC),  Berlanti Productions"
Pandorum,8," Constantin Film Produktion, Impact Pictures"
Panic Room,10,"Columbia Pictures Corporation,  Hofflund/Polone,  Indelible Productions"
Paparazzi,9,20th Century Fox
Paper Towns,11,Fox 2000 Pictures
ParaNorman,10," Laika Entertainment, Focus Features"
Paranoia,8," Relativity Media,  Reliance Entertainment,  IM Global, Gaumont,  Kintop Pictures"
Paranormal Activity 3,21," Blumhouse Productions, Paramount Pictures,  Solana Films,  Room 101"
Paranormal Activity 4,21," Solana Films, Paramount Pictures,  Blumhouse Productions,  Room 101"
Paranormal Activity: The Ghost Dimension,40," Blumhouse Productions, Paramount Pictures"
Paranormal Activity: The Marked Ones,36," Room 101, Blumhouse Productions,  Solana Films"
Parental Guidance,17," Chernin Entertainment,  Walden Media, 20th Century Fox"
Parker,6,SND
Pathfinder,10,"Twentieth Century Fox Film Corporation,  Phoenix Pictures,  Dune Entertainment,  Major Studio Partners"
Paul,4," Big Talk Productions, Universal Pictures,  Working Title Films,  Relativity Media"
Paul Blart: Mall Cop,20,"Columbia Pictures,  Happy Madison Productions,  Relativity Media"
Paul Blart: Mall Cop 2,22," Sony Pictures Entertainment (SPE),  Happy Madison Productions,  Sony Pictures Home Entertainment,  Sony Pictures Releasing, Columbia Pictures"
Pay It Forward,14," Warner Bros., Bel Air Entertainment"
Paycheck,8," Lion Rock Productions,  Davis Entertainment,  DreamWorks SKG, Paramount Pictures,  Province of British Columbia Film Incentive BC"
Pearl Harbor,12," Touchstone Pictures, Jerry Bruckheimer Films"
Penguins of Madagascar,22,DreamWorks Animation
People Like Us,14,"DreamWorks SKG,  Touchstone Pictures"
Percy Jackson & the Olympians: The Lightning Thief,50," 1492 Pictures,  Sunswept Entertainment,  Dune Entertainment,  Fox 2000 Pictures, Ingenious Film Partners"
Percy Jackson: Sea of Monsters,30," Dune Entertainment, 1492 Pictures,  Dune Entertainment III,  Sunswept Entertainment,  Fox 2000 Pictures"
Perfect Stranger,16," Revolution Studios, Columbia Pictures"
Perfume: The Story of a Murderer,32," Ikiru Films,  Nouvelles Ã‰ditions de Films (NEF),  Rising Star, Davis-Films,  VIP Medienfonds 4"
Peter Pan,9," Universal Pictures,  Revolution Studios, Columbia Pictures,  Quinta Communications"
Philomena,9,"BBC Films,  Yucaipa Films,  PathÃ©,  Baby Cow Productions,  The Weinstein Company"
Phone Booth,11,Fox 2000 Pictures
Pineapple Express,17,"Columbia Pictures,  Apatow Productions"
Piranha 3D,10," Chako Film Company,  Dimension Films,  Intellectual Properties Worldwide, The Weinstein Company,  Atmosphere Entertainment MM"
Piranha 3DD,11,"Dimension Films,  Mark Canton Productions,  Intellectual Properties Worldwide"
Pirates of the Caribbean: At World's End,40," Second Mate Productions, Walt Disney Pictures,  Jerry Bruckheimer Films"
Pirates of the Caribbean: Dead Man's Chest,42," Second Mate Productions,  Jerry Bruckheimer Films, Walt Disney Pictures"
Pirates of the Caribbean: On Stranger Tides,43," Moving Picture Company (MPC), Walt Disney Pictures,  Jerry Bruckheimer Films"
Pirates of the Caribbean: The Curse of the Black Pearl,54," Jerry Bruckheimer Films, Walt Disney Pictures"
Pitch Black,11,"Interscope Communications,  Polygram Filmed Entertainment"
Pitch Perfect,13,Brownstone Productions
Pitch Perfect 2,15," Brownstone Productions, Universal Pictures,  Gold Circle Films"
Pixels,6," Happy Madison Productions, Columbia Pictures"
Planes,6," Walt Disney Animation Studios, Walt Disney Pictures"
Planes: Fire & Rescue,21," DisneyToon Studios,  Prana Studios, Walt Disney Pictures,  Prana Animation Studios"
Planet 51,9," Hand Made Films,  Ilion Animation Studios, TriStar Pictures"
Planet of the Apes,18," Tim Burton Productions, Twentieth Century Fox Film Corporation,  The,  Zanuck Company"
Point Break,11," Ehman Productions,  Alcon Entertainment, Studio Babelsberg,  DMG Entertainment"
Poltergeist,11," Vertigo Entertainment,  Metro-Goldwyn-Mayer (MGM), Ghost House Pictures,  TSG Entertainment"
Pompeii,7," TriStar Pictures,  Don Carmody Productions, Impact Pictures,  FilmDistrict,  Constantin Film International"
Poseidon,8,"Virtual Studios,  Next Entertainment,  Radiant Productions,  Irwin Allen Productions,  Warner Bros."
Possession,10," Focus Features, Warner Bros. Pictures,  Baltimore Spring Creek Productions"
Post Grad,9," The Montecito Picture Company,  Fox Atomic, Dune Entertainment,  Cold Spring Pictures"
Precious,8,Smokewood Entertainment Group
Predators,9," Dune Entertainment III,  Davis Entertainment,  Troublemaker Studios, Twentieth Century Fox Film Corporation"
Predestination,14," Wolfhound Pictures, Screen Australia,  Screen Queensland,  Blacklab Entertainment"
Premium Rush,12,Pariah Entertainment Group
Premonition,11," Offspring Entertainment,  Hyde Park Films, TriStar Pictures"
Pride & Prejudice,17," Scion Films,  Focus Features,  StudioCanal, Universal Pictures,  Working Title Films"
Priest,6," Stars Road Entertainment,  TOKYOPOP,  Michael De Luca Productions,  Buckaroo Entertainment, Screen Gems"
Prince of Persia: The Sands of Time,35," Jerry Bruckheimer Films, Walt Disney Pictures"
Prisoners,9," Madhouse Entertainment,  8:38 Productions, Alcon Entertainment"
Project Almanac,15," MTV Films,  Platinum Dunes, Paramount Pictures,  Insurge Pictures"
Project X,9,"Silver Pictures,  Green Hat Films"
Prom,4,"Walt Disney Pictures,  Rickshaw Productions"
Prometheus,10,"Twentieth Century Fox Film Corporation,  Scott Free Productions,  Brandywine Productions,  Dune Entertainment"
Promised Land,13," Imagenation Abu Dhabi FZ,  Sunday Night, Participant Media,  Focus Features,  Media Farm"
Proof,5," Endgame Entertainment, Miramax Films,  Hart-Sharp Entertainment"
Public Enemies,14," Forward Pass,  Dentsu, Universal Pictures,  Relativity Media,  Appian Way"
Pulse,5,Dimension Films
Punisher: War Zone,18," SGF Entertainment,  Marvel Knights,  MHF Zweite Academy Film, Lionsgate,  Valhalla Motion Pictures"
Push,4,"Icon Productions,  Summit Entertainment,  Infinity Features Entertainment"
Puss in Boots,13,DreamWorks
Quantum of Solace,17,Eon Productions
Quarantine,10," Andale Pictures, Vertigo Entertainment,  Screen Gems"
Quartet,7,Headline Pictures
Queen of the Damned,19,"Village Roadshow Pictures,  Material,  NPV Entertainment,  Warner Bros.,  WV Films LLC"
Quills,6," Hollywood Partners,  Walrus & Associates,  Industry Entertainment, Fox Searchlight Pictures,  Charenton Productions"
R.I.P.D.,8," Original Film, Universal Pictures,  Dark Horse Entertainment"
RED,3," Summit Entertainment,  DC Entertainment,  Di Bonaventura Pictures, DC Comics"
RV,2,Columbia Pictures
Race to Witch Mountain,22," Gunn Films, Walt Disney Pictures"
Racing Stripes,14,Alcon Entertainment
Radio,5,"Revolution Studios,  Tollin/Robbins Productions"
Rambo,5,"Rogue Marble,  Nu Image Films,  Lionsgate,  Millennium Films,  Emmett/Furla Films"
Rango,5," Paramount Animation, Paramount Pictures,  GK Films,  Nickelodeon Movies,  Blind Wink"
Rat Race,8,"Paramount Pictures,  Alphaville Films,  Fireworks Pictures"
Ratatouille,11,"Walt Disney Pictures,  Pixar Animation Studios"
Ray,3,Universal Pictures
Ready to Rumble,15,"Bel Air Entertainment,  Warner Bros."
Real Steel,10,"DreamWorks SKG,  Reliance Entertainment,  Touchstone Pictures,  21 Laps Entertainment,  ImageMovers"
Rebound,7,"Twentieth Century Fox Film Corporation,  Robert Simonds Productions,  Runteldat Entertainment"
Red Dawn,8," FilmDistrict, Contrafilm"
Red Dragon,10,"Universal Pictures,  Metro-Goldwyn-Mayer (MGM)"
Red Eye,7," BenderSpink,  Craven-Maddalena Films, DreamWorks SKG"
Red Planet,10," Warner Bros.,  NPV Entertainment,  Mars Production Pty. Ltd., Village Roadshow Pictures,  The Canton Company"
Red Riding Hood,15,"Appian Way,  Random Films,  Warner Bros."
Red Tails,9,"Twentieth Century Fox Film Corporation,  Partnership Pictures,  Lucasfilm Ltd."
Redemption,10,Lionsgate
Reign Over Me,13," Relativity Media,  Happy Madison Productions,  Sunlight Productions, Columbia Pictures,  Madison 23"
Reign of Fire,13," Touchstone Pictures,  World 2000 Entertainment, The Zanuck Company,  Tripod Entertainment,  Spyglass Entertainment"
Reindeer Games,14," Marty Katz Productions, Dimension Films"
Remember the Titans,19," Run It Up Productions Inc.,  Jerry Bruckheimer Films,  Technical Black, Walt Disney Pictures"
Rendition,9," Level 1 Entertainment, Anonymous Content,  MID Foundation"
Reno 911!: Miami,16,20th Century Fox
Rent,4,"Columbia Pictures,  1492 Pictures,  Revolution Studios"
Repo Men,8,"Universal Pictures,  Dentsu,  Relativity Media,  Stuber Productions"
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Resident Evil,13,"Impact Pictures,  Davis-Films,  Constantin Film Produktion,  New Legacy"
Resident Evil: Afterlife,24," Davis-Films,  Constantin Film Produktion, Impact Pictures"
Resident Evil: Apocalypse,25," Constantin Film Ltd., Impact Pictures"
Resident Evil: Extinction,25," Resident Evil Productions,  Davis-Films,  Constantin Film Produktion, Impact Pictures"
Resident Evil: Retribution,26,Davis-Films
Return to Me,12,"Metro-Goldwyn-Mayer (MGM),  JLT Productions"
Return to Never Land,20," Walt Disney Animation Canada,  Walt Disney Animation Australia, Walt Disney Pictures,  Walt Disney Television Animation,  DisneyToon Studios"
Revolutionary Road,18,"DreamWorks SKG,  Neal Street Productions,  BBC Films,  Scott Rudin Productions,  Evamere Entertainment"
Ricki and the Flash,19," Clinica Estetico, Columbia TriStar,  LStar Capital"
Riddick,7," Riddick Canada Productions,  Radar Pictures, One Race Productions"
Ride Along,10," Relativity Media, Universal Pictures,  Rainforest Films,  Cube Vision"
Riding in Cars with Boys,24,Columbia Pictures
Righteous Kill,14," Millennium Films, Grosvenor Park Media Ltd.,  Nu-Image Films,  Emmett/Furla Films,  InVenture Entertainment"
Rio,3,"Blue Sky Studios,  Twentieth Century Fox Animation"
Rio 2,5," Twentieth Century Fox Animation, Blue Sky Studios"
Rise of the Guardians,21,DreamWorks Animation
Rise of the Planet of the Apes,30,20th Century Fox
Road Trip,9," The Montecito Picture Company, DreamWorks SKG"
Road to Perdition,17," The Zanuck Company,  Twentieth Century Fox Film Corporation, DreamWorks SKG"
Robin Hood,10," Universal Pictures,  Relativity Media,  Scott Free Productions, Imagine Entertainment"
RoboCop,7," Strike Entertainment,  Metro-Goldwyn-Mayer (MGM), Columbia Pictures"
Robots,6," Twentieth Century Fox Animation, Blue Sky Studios"
Rock Star,9," Bel Air Entertainment, Warner Bros. Pictures"
Rock of Ages,12,"New Line Cinema,  Corner Store Entertainment"
Rock the Kasbah,15," Dune Films,  QED International,  Venture Forth, Shangri-La Entertainment"
RockNRolla,10,"StudioCanal,  Dark Castle Entertainment,  Toff Guy Films,  Warner Bros."
Rocky Balboa,12," Revolution Studios,  Metro-Goldwyn-Mayer (MGM),  Rogue Marble, Columbia Pictures"
Role Models,11," Relativity Media, Universal Pictures,  Internationale Filmproduktion Stella-del-SÃ¼d,  New Regency Pictures,  WideAwake"
Romeo Must Die,14," Warner Bros., Silver Pictures"
Room,4," No Trace Camping,  Duperele Films, Element Pictures,  A24"
Rules of Engagement,19,"Paramount Pictures,  Munich Film Partners & Company (MFP) ROE Production,  Seven Arts Pictures"
Rumor Has It...,15," Section Eight,  Warner Bros., Village Roadshow Pictures,  Spring Creek Productions"
Run All Night,13,"Vertigo Entertainment,  Energy Entertainment,  RatPac-Dune Entertainment"
Run Fatboy Run,14," Material Entertainment,  Beech Hill Films, Entertainment Films"
Runaway Jury,12," New Regency Pictures, Regency Enterprises,  Epsilon Motion Pictures"
Runner Runner,13,"20th Century Fox,  Stone Village Pictures,  Appian Way,  Double Feature Films,  New Regency Pictures"
Running Scared,14,"International Production Company,  Pierce/Williams Entertainment,  Zero Gravity Management,  True Grit Productions"
Rush,4," Cross Creek Pictures,  Exclusive Media Group,  Working Title Films,  Double Negative, Revolution Films"
Rush Hour 2,11,New Line Cinema
Rush Hour 3,11,New Line Cinema
S.W.A.T.,8," Illusion Entertainment,  Camelot Pictures, Original Film,  Columbia Pictures Corporation,  Chris Lee Productions"
Sabotage,8,"Open Road Films,  Roth Films,  Albert S. Ruddy Productions,  Crave Films,  QED International"
Safe,4," Automatik Entertainment, Lawrence Bender Productions,  87Eleven,  IM Global,  Trigger Street Productions"
Safe Haven,10," Relativity Media, Temple Hill Productions"
Safe House,10," Relativity Media,  Bluegrass Films,  Dentsu, Universal Pictures"
Sahara,6," Baldwin Entertainment Group,  Desertlands Entertainment,  Bristol Bay Productions, Paramount Pictures,  Mace Neufeld Productions"
Salt,4," Di Bonaventura Pictures,  Wintergreen Productions,  Relativity Media, Columbia Pictures"
San Andreas,11,"New Line Cinema,  Flynn Picture Company,  Warner Bros.,  Village Roadshow Pictures"
Sanctum,7," Wayfare Entertainment,  Relativity Media,  Sanctum Australia, Universal Pictures,  Great Wight Productions/ Osford Films"
Savages,7," Onda Entertainment, Ixtlan,  Relativity Media"
Save the Last Dance,19,"MTV Films,  Cort/Madden Productions"
Saving Mr. Banks,16,"Walt Disney Pictures,  Ruby Films,  Essential Media & Entertainment,  BBC Films,  Hopscotch Features"
Saving Silverman,16," Columbia Pictures Corporation,  NPV Entertainment, Village Roadshow Pictures"
Saw 3D,6," Serendipity Productions,  Twisted Pictures, Lionsgate"
Saw III,7," Twisted Pictures,  Evolution Entertainment, Lions Gate Films"
Saw IV,6," Twisted Pictures, Lions Gate Films"
Saw V,5," Twisted Pictures, Lionsgate"
Saw VI,6," Twisted Pictures, Lionsgate"
Scary Movie,11," Brad Grey Pictures,  Wayans Bros. Entertainment,  Dimension Films, Gold/Miller Productions"
Scary Movie 2,13,"Gold/Miller Productions,  Wayans Bros. Entertainment,  Dimension Films,  Brad Grey Pictures"
Scary Movie 3,13,"Dimension Films,  Brad Grey Pictures"
Scary Movie 4,13,Dimension Films
Scary Movie 5,13,Dimension Films
School for Scoundrels,21,Dimension Films
Scooby-Doo,10," Warner Bros.,  Mosaic Media Group, Atlas Entertainment"
Scott Pilgrim vs. the World,27," Marc Platt Productions, Universal Pictures"
Scream 3,8,"Konrad Pictures,  Dimension Films,  Craven-Maddalena Films"
Scream 4,8,Dimension Films
Seabiscuit,10," Spyglass Entertainment,  The Kennedy/Marshall Company, Universal Pictures,  DreamWorks Pictures,  Touchstone Pictures"
Season of the Witch,19," Relativity Media, Atlas Entertainment"
Secret Window,13," Pariah Entertainment Group,  Grand Slam Productions,  Mel's Cite du Cinema, Columbia Pictures Corporation"
Secret in Their Eyes,20," Gran Via Productions,  Route One Films, Ingenious Media,  IM Global"
Secretariat,11," Fast Track Productions,  Mayhem Pictures, Walt Disney Pictures"
Seed of Chucky,14,Rogue Pictures
Seeking Justice,15," Maguire Entertainment,  Aura Film Partnership,  Fierce Entertainment, Endgame Entertainment,  Ram Bergman Productions"
Self/less,9," Ram Bergman Productions, Endgame Entertainment"
Selma,5," PathÃ©,  Celador Films, Plan B Entertainment,  Cloud Eight Films,  Harpo Films"
Serendipity,11,"Miramax Films,  Simon Fields Productions,  Tapestry Films"
Serving Sara,12,Paramount Pictures
Seven Pounds,12," Escape Artists,  Relativity Media, Columbia Pictures,  Overbrook Entertainment"
Seven Psychopaths,17," British Film Institute (BFI),  CBS Films, Blueprint Pictures,  Film4"
Seventh Son,11," Thunder Road Pictures,  Outlaw Sinema, Legendary Pictures,  Pendle Mountain Productions,  Moving Picture Company (MPC)"
Sex Tape,8," Sony Pictures Entertainment (SPE),  LStar Capital,  Media Rights Capital, Escape Artists"
Sex and the City,16,"New Line Cinema,  Home Box Office (HBO),  Darren Star Productions"
Sex and the City 2,18,"New Line Cinema,  Home Box Office (HBO),  HBO Films,  Village Roadshow Pictures"
Shaft,5,"Paramount Pictures,  Scott Rudin Productions"
Shall We Dance?,15,Miramax Films
Shallow Hal,11,Twentieth Century Fox Film Corporation
Shanghai Knights,16," Birnbaum / Barber Productions, Spyglass Entertainment,  Touchstone Pictures,  Jackie Chan Films Limited,  All Knight Productions"
Shark Night,11,Incentive Filmed Entertainment
Shark Tale,10," Pacific Data Images (PDI),  DreamWorks Animation, DreamWorks SKG"
She's Out of My League,22," Mosaic, DreamWorks SKG"
She's the Man,13,"DreamWorks SKG,  Lakeshore Entertainment"
Sherlock Holmes,15," Internationale Filmproduktion Blackbird Dritte, Village Roadshow Pictures,  Warner Bros.,  Silver Pictures,  Wigram Productions"
Sherlock Holmes: A Game of Shadows,34," Warner Bros., Village Roadshow Pictures,  Lin Pictures,  Wigram Productions,  Silver Pictures"
Shoot 'Em Up,12," Angry Films, New Line Cinema"
Shooter,7," Di Bonaventura Pictures, Paramount Pictures,  Grosvenor Park Impact Productions"
Shorts,6,Warner Bros. Pictures
Showtime,8,"Village Roadshow Pictures,  Overbrook Entertainment,  Warner Bros.,  Tribeca Productions,  NPV Entertainment"
Shrek,5," DreamWorks Animation, DreamWorks SKG,  Pacific Data Images (PDI)"
Shrek 2,7,"DreamWorks SKG,  DreamWorks Animation,  Pacific Data Images (PDI)"
Shrek Forever After,19,DreamWorks Animation
Shrek the Third,15,DreamWorks Animation
Shutter Island,14," Sikelia Productions,  Phoenix Pictures, Paramount Pictures,  Appian Way"
Sicario,7," Thunder Road Pictures,  Black Label Media, Lionsgate"
Sicko,5,The Weinstein Company
Side Effects,12," Endgame Entertainment,  Universal,  Open Road Films, Di Bonaventura Pictures"
Sideways,8," Michael London Productions, Fox Searchlight Pictures,  Sideways Productions Inc."
Signs,5," The,  Touchstone Pictures,  Blinding Edge Pictures, Kennedy/Marshall Company"
Silent Hill,11,"Silent Hill DCP Inc.,  Davis-Films,  Konami"
Silent Hill: Revelation 3D,26," Konami Corporation Ltd., Davis-Films"
Silver Linings Playbook,23,The Weinstein Company
Sin City,8," Troublemaker Studios,  Miramax, Dimension Films"
Sin City: A Dame to Kill For,28," Troublemaker Studios,  Aldamisa Entertainment, Miramax Films,  Demarest Films,  AR Films"
Sinister 2,10," Entertainment One, Alliance Films,  Blumhouse Productions,  IM Global,  Automatik Entertainment"
Sisters,7,Little Stranger
Sky Captain and the World of Tomorrow,37,"Paramount Pictures,  Natural Nylon Entertainment,  Riff Raff Film Productions,  Blue Flower Productions,  Filmauro"
Sky High,8,"Walt Disney Pictures,  Gunn Films,  Max Stronghold Productions Inc."
Skyfall,7,Columbia Pictures
Skyline,7," Rat Entertainment,  Relativity Media, Rogue Pictures,  Hydraulx,  Transmission Pictures"
Slackers,8,"Sony Pictures,  Screen Gems"
Slumdog Millionaire,19," Warner Bros.,  Film4, Celador Films"
Smart People,12," Groundswell Productions,  Sherazade Film Development,  Corduroy Films,  QED International, Miramax Films"
Smokin' Aces,12," Working Title Films,  StudioCanal,  Relativity Media,  Scion Films, Universal Pictures"
Snakes on a Plane,17,New Line Cinema
Snatch,6," SKA Films, Columbia Pictures Corporation"
Snitch,6," Exclusive Media Group,  Spitfire Pictures,  Participant Media,  Imagenation Abu Dhabi FZ, Front Street Productions"
Snow White and the Huntsman,27," Roth Films, Universal Pictures"
Solaris,7,"Twentieth Century Fox Film Corporation,  Lightstorm Entertainment"
Solitary Man,12," Millennium Films, Smartest Man Productions,  Paul Schiff Productions"
Solomon Kane,12,"Davis-Films,  Wandering Star Pictures,  Czech Anglo Productions"
Something Borrowed,18,"Alcon Entertainment,  Wild Ocean Films,  2S Films"
Something's Gotta Give,22," Waverly Films,  Warner Bros., Columbia Pictures Corporation"
Son of God,10," LightWorkers Media, Hearst Entertainment Productions"
Sorority Row,12,"Summit Entertainment,  Karz Entertainment"
Soul Surfer,11," Affirm Films, Mandalay Pictures,  Brookwell-McNamara Entertainment,  FilmDistrict,  TriStar Pictures"
Source Code,11," Vendome Pictures, The Mark Gordon Company"
Southpaw,8," Riche-Ludwig Productions, Escape Artists"
Space Chimps,12," Odyssey Entertainment,  Vanguard Animation,  Studiopolis,  Starz Animation, Starz Media"
Space Cowboys,13," Mad Chance,  Warner Bros., Village Roadshow Pictures,  Malpaso Productions,  Clipsal Films"
Spanglish,9,"Gracie Films,  Columbia Pictures Corporation"
Sparkle,7," Stage 6 Films, TriStar Pictures,  Phoenix Pictures,  Akil Production Company"
Spartan,7,"Epsilon Motion Pictures,  Art Linson Productions,  Franchise Pictures,  Linson Entertainment,  Signature Pictures"
Spectre,7,"Columbia Pictures,  B24,  Danjaq"
Speed Racer,11,"Village Roadshow Pictures,  Anarchos Productions,  Warner Bros.,  Studio Babelsberg,  Silver Pictures"
Spider-Man,10,"Columbia Pictures,  Marvel Enterprises"
Spider-Man 2,12," Marvel Enterprises, Laura Ziskin Productions,  Columbia Pictures Corporation"
Spider-Man 3,12,"Columbia Pictures,  Marvel Enterprises,  Laura Ziskin Productions"
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
Spotlight,9," Entertainment One Features,  Rocklin / Faust,  Anonymous Content, Participant Media,  Open Road Films"
Spring Breakers,15," Pop Films,  Radar Pictures, RabbitBandini Productions,  Muse Productions,  Division Films"
Spy,3,"Twentieth Century Fox Film Corporation,  Chernin Entertainment,  Feigco Entertainment"
Spy Game,8," Beacon Communications,  Metropolitan Filmexport,  Red Wagon Productions, Universal Pictures,  Toho-Towa"
Spy Kids,8," Troublemaker Studios,  Miramax, Dimension Films"
Spy Kids 2: Island of Lost Dreams,33,Dimension Films
Spy Kids 3-D: Game Over,23,Dimension Films
St. Vincent,11," Goldenlight Films,  Chernin Entertainment,  Crescendo Productions, The Weinstein Company"
Star Trek,9," Bad Robot, Paramount Pictures,  MavroCine Pictures GmbH & Co. KG,  Spyglass Entertainment"
Star Trek Into Darkness,23," Bad Robot,  Kurtzman/Orci,  Skydance Productions, Paramount Pictures"
Star Trek: Nemesis,18,Paramount Pictures
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Star Wars: The Force Awakens,28," Truenorth Productions,  Bad Robot, Lucasfilm"
Stardust,8," Marv Films,  Vaughn Productions, Paramount Pictures,  Di Bonaventura Pictures,  Ingenious Film Partners"
Starsky & Hutch,15," Red Hour Films,  Dimension Films, Weed Road Pictures,  Warner Bros.,  AR-TL"
State of Play,13," Relativity Media,  StudioCanal, Universal Pictures,  Working Title Films,  Andell Entertainment"
Stay,4,"20th Century Fox,  Regency Enterprises"
Stay Alive,10,"Spyglass Entertainment,  Endgame Entertainment,  Hollywood Pictures,  Wonderland Sound and Vision"
Stealth,7," Phoenix Pictures, Laura Ziskin Productions,  Original Film,  Columbia Pictures Corporation,  AFG Talons Productions"
Step Brothers,13," Gary Sanchez Productions,  Apatow Productions, Columbia Pictures,  Mosaic Media Group,  Relativity Media"
