Index,popularity,budget,revenue,original_title,genres,release_year
9242,0.363923,15000000,0,New York Stories,Comedy,1989
6143,1.042351,0,0,Teen Wolf,Comedy,1985
8537,0.5291520000000001,25000000,17193231,Fled,Action,1996
6256,0.982784,60000000,129181830,Cheaper by the Dozen 2,Family,2005
2882,3.036644,130000000,631744560,Kung Fu Panda,Family,2008
7664,0.268379,4000000,0,Rise of the Footsoldier,Thriller,2007
5136,0.26897600000000005,0,0,The Big Empty,Drama,2003
7497,0.677804,0,0,Outlaw,Crime,2007
4866,0.10015700000000001,0,0,PokÅ‚osie,Mystery,2012
7029,0.976399,57000000,28283637,Thunderbirds,Fantasy,2004
2273,0.218279,0,1279,An Invisible Sign,Family,2010
3921,2.103595,102000000,358372926,Minority Report,Action,2002
8919,0.441852,8000000,21028755,Creepshow,Fantasy,1982
5466,1.821423,40000000,149295601,Lone Survivor,Drama,2013
6645,0.7930590000000001,0,0,The Butterfly Effect 2,Thriller,2006
7583,0.436123,0,0,The Air I Breathe,Crime,2007
10053,0.30899899999999997,0,0,Class of 1999,Science Fiction,1990
7333,0.416288,3500000,0,Terror Train,Horror,1980
2846,0.26321,11000000,13276953,Sugar & Spice,Comedy,2001
1421,1.542135,53000000,126690726,Law Abiding Citizen,Drama,2009
8767,0.381984,0,0,Cruel Intentions 2,Drama,2000
1567,0.5137390000000001,0,0,The Infidel,Drama,2009
4950,6.887883,22000000,95708457,Underworld,Thriller,2003
4197,1.2328709999999998,6000000,254700832,Four Weddings and a Funeral,Romance,1994
10827,0.410366,1377800,0,Batman,Family,1966
7156,0.31191399999999997,0,0,Haven,Crime,2004
3100,0.400485,0,0,Bathory,Drama,2008
3762,0.23307199999999997,0,0,The Chaperone,Action,2011
8692,1.0066540000000002,95000000,190213455,Hollow Man,Thriller,2000
2163,0.393778,10000000,0,Kongen av BastÃ¸y,Action,2010
1056,0.26903299999999997,0,0,Authors Anonymous,Comedy,2014
5164,0.371487,15000000,2281585,The Company,Thriller,2003
4050,0.427389,18000000,676698,Salton Sea,Mystery,2002
6058,0.015951,650,0,Escape from Tomorrow,Horror,2013
3083,0.43180100000000005,0,0,Picture This,Drama,2008
10243,0.892862,30000000,11146270,For Love or Money,Romance,1993
6901,0.23094,500000,0,Evil Aliens,Science Fiction,2006
10602,0.82316,0,39768000,Magnum Force,Action,1973
6315,0.5923689999999999,25000000,2405420,BloodRayne,Fantasy,2005
6720,0.49670299999999995,55000000,65664721,16 Blocks,Adventure,2006
122,1.342839,0,0,Everly,Thriller,2015
10837,0.291704,0,0,The Blue Max,Adventure,1966
5157,0.226503,0,0,Dot the I,Comedy,2003
7136,0.368883,0,3537961,The Assassination of Richard Nixon,Drama,2004
5271,0.936736,75000000,136982834,Conspiracy Theory,Drama,1997
329,0.36743400000000004,0,0,Partisan,Thriller,2015
10319,0.38106,33000000,0,Heaven & Earth,Drama,1993
1442,1.1944549999999998,175000000,381509870,Monsters vs Aliens,Adventure,2009
2052,0.733947,0,36699403,When in Rome,Romance,2010
1352,0.373131,6000000,30000000,Airport '77,Drama,1977
456,0.20849099999999998,0,0,Cosmic Scrat-tastrophe,Animation,2015
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Adventure,1993
8307,0.382463,10000000,32101000,The Lawnmower Man,Science Fiction,1992
1178,0.151929,0,0,Sharktopus vs Pteracuda,Horror,2014
1658,0.37049699999999997,40000000,19258519,Amelia,Drama,2009
10333,0.327666,0,0,And the Band Played On,Drama,1993
9499,0.42769700000000005,0,0,The Beast of War,War,1988
7898,0.82288,18000000,87000000,Star Trek III: The Search for Spock,Thriller,1984
9044,0.5766819999999999,73000000,103891409,Snake Eyes,Crime,1998
4831,0.139047,500000,1000000,Redd Inc.,Horror,2012
5579,0.782462,105000000,347434178,The Smurfs 2,Comedy,2013
5937,0.147531,5000000,0,Absolute Deception,Action,2013
9579,0.131437,0,0,Hell Comes to Frogtown,Science Fiction,1988
2071,0.640576,120000000,48668907,How Do You Know,Drama,2010
187,0.792471,0,0,Into the Forest,Drama,2015
9128,0.226519,0,0,Belly,Drama,1998
5267,0.978042,0,28084357,Grosse Pointe Blank,Comedy,1997
5041,0.580909,68000000,75715436,Dreamcatcher,Thriller,2003
4351,0.199897,0,4352094,Brainscan,Horror,1994
8943,0.22394699999999998,0,0,Fitzcarraldo,Action,1982
7935,0.367854,0,0,Birdy,History,1984
8997,1.170499,130000000,379014294,Godzilla,Science Fiction,1998
1687,0.33355100000000004,0,0,Fame,Comedy,2009
9407,0.245709,35000000,0,Flight of the Intruder,Drama,1991
4993,1.158663,80000000,116643346,S.W.A.T.,Crime,2003
4336,0.14071,10300000,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Action,1994
3797,0.144722,0,0,The Lost Valentine,Drama,2011
5779,0.30409899999999995,0,0,The Truth About Emanuel,Thriller,2013
1621,0.412708,10000000,0,The Keeper,Action,2009
4406,1.6182590000000001,11000000,0,LOL,Drama,2012
1304,0.0174,0,0,Ambition,Science Fiction,2014
8576,0.340804,25530000,20080020,Flipper,Family,1996
10389,0.41851499999999997,0,4916135,Surf Ninjas,Adventure,1993
4246,0.525319,30000000,0,The Hudsucker Proxy,Comedy,1994
711,1.827148,0,0,Tinker Bell and the Legend of the NeverBeast,Adventure,2014
3641,0.476179,0,0,Recoil,Action,2011
8394,0.510003,1750000,100000,Road Games,Mystery,1981
3624,0.43078999999999995,0,0,Phineas and Ferb the Movie: Across the 2nd Dimension,Comedy,2011
5672,0.461225,0,0,Remember Sunday,Romance,2013
32,3.877764,29000000,287506194,Pitch Perfect 2,Comedy,2015
2506,0.413376,0,0,Candyman: Day of the Dead,Horror,1999
6826,0.266131,8000000,0,See No Evil,Thriller,2006
1521,0.642045,20000000,1017401,Horsemen,Horror,2009
10610,0.5492060000000001,0,13200000,Jesus Christ Superstar,Drama,1973
9381,0.34576999999999997,0,2415396,Flirting,Romance,1991
3368,0.002514,500000,0,How to Be,Drama,2008
5927,0.35145,0,0,Crystal Fairy & the Magical Cactus,Comedy,2013
6723,0.4819,45000000,38399961,Last Holiday,Drama,2006
10485,0.995618,0,40697761,Short Circuit,Family,1986
6519,0.115222,5000000,0,Isolation,Science Fiction,2005
10091,0.15098599999999998,0,0,Buried Alive,Thriller,1990
8352,0.47175,12000000,37170057,Raising Cain,Crime,1992
1951,1.730679,110000000,177238796,The A-Team,Comedy,2010
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Comedy,2009
4207,0.936924,0,0,It Could Happen to You,Romance,1994
2107,0.534192,18000000,871279,Carlos,Thriller,2010
6746,0.405342,20000000,39143839,The Grudge 2,Thriller,2006
9677,0.25337600000000005,0,0,Red's Dream,Animation,1987
1494,0.778435,500000,0,Elsewhere,Thriller,2009
8951,0.115079,8000000,0,White Dog,Horror,1982
7839,0.5677760000000001,8000000,43000000,Escape from Alcatraz,Crime,1979
9466,0.869474,35000000,57269863,Willow,Drama,1988
1893,0.044425,0,0,Alien Trespass,Science Fiction,2009
5643,0.544291,0,10900434,One Chance,Music,2013
8435,0.166441,0,0,Happy Birthday to Me,Thriller,1981
10698,0.624024,1500000,0,Help!,Music,1965
5907,0.131381,0,0,Three Night Stand,Comedy,2013
1754,0.25035100000000005,0,0,Frequently Asked Questions About Time Travel,Comedy,2009
10684,0.09215,25000000,0,Waterloo,Action,1970
49,2.8851259999999996,4000000,9064511,The Lobster,Comedy,2015
9162,0.073521,0,0,Kurt & Courtney,Music,1998
8845,0.130962,0,0,Le goÃ»t des autres,Drama,2000
5700,0.405575,22000000,0,Justin and the Knights of Valour,Adventure,2013
5355,0.345481,17000000,0,The Pest,Comedy,1997
9883,1.9878189999999998,6000000,102272727,Mary Poppins,Comedy,1964
2210,0.30028299999999997,0,0,Kites,Action,2010
2950,0.9783129999999999,2900000,0,Felon,Crime,2008
4095,0.276574,0,0,The Importance of Being Earnest,Comedy,2002
10743,0.26714,0,0,The Valley of Gwangi,Science Fiction,1969
5459,1.999054,35000000,116980662,Warm Bodies,Comedy,2013
6151,0.284856,18000000,0,Young Sherlock Holmes,Crime,1985
7133,0.382469,0,0,Balto III: Wings of Change,Animation,2004
3392,2.579776,125000000,334615000,Sherlock Holmes: A Game of Shadows,Crime,2011
7408,2.042307,3800000,0,Species: The Awakening,Horror,2007
8514,0.682275,0,97529550,One Fine Day,Romance,1996
8200,0.287963,500000,0,Embrace of the Vampire,Horror,1995
6964,3.9904879999999996,50000000,40203020,Bridget Jones: The Edge of Reason,Comedy,2004
6314,0.600522,15000000,47175038,The Wedding Date,Romance,2005
7785,0.104735,10000000,20342161,Reno 911!: Miami,Crime,2007
4634,0.361254,3000000,0,Dragon Eyes,Crime,2012
5047,0.556095,35000000,11560806,The Order,Romance,2003
7402,2.148427,110000000,228738393,Ghost Rider,Fantasy,2007
7058,0.756105,47000000,0,Un long dimanche de fianÃ§ailles,Drama,2004
9324,1.231168,24000000,83531958,Point Break,Crime,1991
10689,1.910465,11000000,141195658,Thunderball,Adventure,1965
8504,0.745574,46000000,100860818,Courage Under Fire,Thriller,1996
8361,0.13792100000000002,17000000,0,Mo' Money,Crime,1992
9408,0.241581,0,22773535,Frankie and Johnny,Romance,1991
1665,0.365372,0,500154,Echelon Conspiracy,Action,2009
984,0.340735,0,0,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",Documentary,2014
1332,1.179653,4000000,38251425,Annie Hall,Drama,1977
5237,2.407266,3500000,0,Drive,Action,1997
3482,0.9309200000000001,130000000,150406466,Happy Feet Two,Animation,2011
10080,0.18301099999999998,0,0,Bad Influence,Crime,1990
3114,0.382852,3000000,3830137,Choke,Drama,2008
10350,0.262971,0,0,The Beverly Hillbillies,Comedy,1993
3494,0.8790030000000001,110000000,563749323,The Smurfs,Family,2011
8247,1.574949,35000000,321731527,Lethal Weapon 3,Crime,1992
7826,2.3195200000000002,31500000,83471511,Apocalypse Now,War,1979
9395,0.27792100000000003,0,0,Curly Sue,Comedy,1991
7416,1.672137,150000000,169332978,Meet the Robinsons,Comedy,2007
6628,0.913299,5000000,26888376,Clerks II,Comedy,2006
9236,0.409695,7500000,145793296,Driving Miss Daisy,Drama,1989
6381,0.43039399999999994,0,0,Dear Wendy,Drama,2005
7657,0.281136,0,0,Youth Without Youth,Fantasy,2007
5581,0.774149,40000000,95020213,42,Drama,2013
3983,0.784565,115000000,77628265,Windtalkers,History,2002
3209,0.245327,0,0,House,Drama,2008
8030,0.316098,0,0,Educating Rita,Romance,1983
10210,0.45617399999999997,0,0,Midway,Drama,1976
5044,0.576335,52000000,0,Bulletproof Monk,Comedy,2003
4489,0.728625,0,0,Blue Lagoon: The Awakening,Romance,2012
9273,0.252664,0,0,Millennium,Mystery,1989
7961,0.222379,0,14134877,Tank,Thriller,1984
3174,0.283048,0,0,Les Femmes de l'ombre,Action,2008
7511,0.608302,20000000,0,Georgia Rule,Drama,2007
9760,1.6195549999999999,7000000,97572000,The Man with the Golden Gun,Action,1974
10568,0.233302,0,7177431,The Boy Who Could Fly,Science Fiction,1986
8755,0.431828,20000000,0,Chain of Fools,Comedy,2000
7054,0.779837,56000000,57223890,Walking Tall,Drama,2004
5108,0.346839,0,0,Love Don't Cost a Thing,Romance,2003
6478,0.18024400000000002,6000000,0,House Of 9,Drama,2005
6979,2.17643,45000000,129394835,Resident Evil: Apocalypse,Horror,2004
5456,2.032167,46000000,122126687,Prisoners,Drama,2013
6149,0.31762199999999996,0,8800000,Gotcha!,Comedy,1985
6412,0.356717,0,3357075,Paradise Now,Drama,2005
9890,0.349468,0,0,The Masque of the Red Death,Horror,1964
8900,0.897597,0,6110000,Evil Under the Sun,Crime,1982
8062,0.085136,0,0,Metalstorm: The Destruction of Jared-Syn,Fantasy,1983
1360,0.267177,0,0,Candleshoe,Family,1977
6869,0.546134,0,0,The Dark,Mystery,2006
3753,0.244752,8000000,0,Salvation Boulevard,Comedy,2011
2693,0.742951,23000000,36642838,Joy Ride,Drama,2001
5540,0.971052,0,0,Tarzan,Family,2013
5525,1.06823,0,5750401,Closed Circuit,Mystery,2013
7423,1.4645549999999998,65000000,84785914,Zodiac,Mystery,2007
7850,0.516572,0,73961419,The Jerk,Comedy,1979
10201,0.26422399999999996,0,0,Alice Sweet Alice,Mystery,1976
8079,1.8475830000000002,60000000,187436818,Heat,Action,1995
4036,0.48231199999999996,30000000,33013805,Confessions of a Dangerous Mind,Comedy,2002
6916,0.0948,0,0,10.5: Apocalypse,Thriller,2006
8719,0.664636,46000000,107196498,Shaft,Action,2000
10559,0.258334,0,0,One Crazy Summer,Drama,1986
8698,0.9689409999999999,10000000,12008642,The Gift,Mystery,2000
4356,0.073496,0,0,Hercules and the Lost Kingdom,Action,1994
9472,0.7273970000000001,7500000,62493712,A Fish Called Wanda,Comedy,1988
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Drama,1993
1342,0.541642,0,126737428,Smokey and the Bandit,Adventure,1977
7005,1.408588,19000000,70067909,A Cinderella Story,Comedy,2004
4502,0.663515,0,51854875,The Odd Life of Timothy Green,Family,2012
4431,1.252392,25000000,63100000,Contraband,Action,2012
5132,0.176093,500000,0,Kontroll,Crime,2003
7023,1.06218,120000000,203567857,King Arthur,Adventure,2004
3085,0.42702299999999993,2000000,38135878,ÐÐ´Ð¼Ð¸Ñ€Ð°Ð»ÑŠ,Drama,2008
10409,0.485288,25000000,45300000,The Dirty Dozen,War,1967
5512,1.188033,12000000,12077441,Stoker,Drama,2013
10305,0.455445,0,6110979,Short Cuts,Drama,1993
8848,0.266997,0,0,Here On Earth,Family,2000
8636,0.204837,350000,0,Tromeo & Juliet,Comedy,1996
317,0.7128899999999999,0,0,Monster High: Haunted,Animation,2015
712,1.8116919999999999,103000000,500188435,Rio 2,Animation,2014
2202,0.315527,4000000,55125,Dirty Girl,Drama,2010
1192,0.26608699999999996,0,0,Two Men in Town,Crime,2014
3793,0.10326800000000001,0,0,Wake Wood,Drama,2011
10306,0.453557,20000000,11585483,So I Married an Axe Murderer,Crime,1993
354,0.330968,0,70958,Freaks of Nature,Science Fiction,2015
8671,1.60246,127500000,354248063,Dinosaur,Animation,2000
747,1.197444,0,0,The Forger,Crime,2014
3463,1.055533,35000000,59901913,Something Borrowed,Drama,2011
2926,1.34132,70000000,111231041,Fool's Gold,Comedy,2008
9281,0.21707600000000002,0,0,The Woman in Black,Mystery,1989
9450,2.1506819999999998,18000000,151668774,Big,Fantasy,1988
2862,0.200262,0,0,Holiday in the Sun,Adventure,2001
3682,0.337281,0,0,United,Drama,2011
7796,0.08081100000000001,0,0,How to Hook Up Your Home Theater,Animation,2007
8998,1.164656,75000000,46683377,Practical Magic,Fantasy,1998
8702,0.911808,60000000,124745083,The Family Man,Drama,2000
3220,0.230107,0,0,24: Redemption,Action,2008
7521,0.578112,23000000,29541790,In the Valley of Elah,History,2007
5336,0.447075,55000000,31987563,Metro,Comedy,1997
4215,0.7763800000000001,27000000,13670688,The Pagemaster,Animation,1994
7787,0.10001399999999999,0,0,Johnny Kapahala - Back on Board,Comedy,2007
3393,2.454226,200000000,559852396,Cars 2,Adventure,2011
2069,0.642475,150000000,0,The Wolfman,Drama,2010
10378,0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Action,1993
7166,0.286541,74050,176153,The Heart is Deceitful Above All Things,Drama,2004
8628,0.221598,15000000,76382,Silent Trigger,Action,1996
5392,0.20686300000000002,37000000,6482195,Switchback,Action,1997
879,0.548529,0,0,A Haunted House 2,Comedy,2014
2697,0.705609,0,0,Tremors 3: Back to Perfection,Action,2001
8604,0.054653999999999994,0,0,The Stupids,Comedy,1996
10851,0.342791,0,0,Born Free,Action,1966
3272,0.281186,6000000,1300000,Julia,Drama,2008
4148,0.143573,0,0,Morvern Callar,Drama,2002
9657,0.335219,0,2585639,House of Games,Mystery,1987
10758,1.210324,55000000,300218018,Superman,Fantasy,1978
5270,0.9386110000000001,68000000,118063304,The Saint,Thriller,1997
10175,1.263483,1800000,33800000,Carrie,Thriller,1976
10827,0.410366,1377800,0,Batman,Crime,1966
5841,0.229398,0,0,Blue Caprice,Drama,2013
3522,0.7605029999999999,195000000,1123746996,Transformers: Dark of the Moon,Adventure,2011
7969,0.177006,1000000,35000000,Ghoulies,Fantasy,1984
5537,1.002527,40000000,74597643,Escape from Planet Earth,Comedy,2013
7060,0.730097,5000000,0,Tremors 4: The Legend Begins,Action,2004
9145,0.188201,1100000,631221,Strangeland,Horror,1998
4594,0.430256,1800000,21107746,Beasts of the Southern Wild,Fantasy,2012
5054,0.505814,1500000,30553394,Cabin Fever,Horror,2003
7362,0.181908,0,0,ShÅgun,Drama,1980
7920,0.524253,8000000,69821334,Splash,Fantasy,1984
9659,0.322457,6500000,54215416,La Bamba,Music,1987
10768,0.573763,0,0,The Star Wars Holiday Special,Adventure,1978
3373,5.903353,15000000,76175166,Drive,Thriller,2011
10765,0.5981609999999999,0,0,Days of Heaven,Romance,1978
2103,0.535535,70000000,134748021,Wall Street: Money Never Sleeps,Crime,2010
3511,0.802769,6000000,19560274,The Guard,Comedy,2011
80,2.070708,34000000,63013281,The Longest Ride,Drama,2015
5790,0.293833,0,0,Scenic Route,Thriller,2013
2517,0.364241,11000000,0,A Midsummer Night's Dream,Comedy,1999
10836,0.23943499999999998,0,0,Walk Don't Run,Romance,1966
1335,1.048838,22000000,50750000,A Bridge Too Far,Drama,1977
3643,0.410207,10831173,10654385,Win Win,Comedy,2011
10756,1.5627,20000000,187884007,Jaws 2,Thriller,1978
3547,0.626306,15000000,868439,W.E.,Drama,2011
3458,1.079441,7000000,6038942,We Need to Talk About Kevin,Thriller,2011
3174,0.283048,0,0,Les Femmes de l'ombre,History,2008
2731,0.499301,12000000,31155435,How High,Comedy,2001
1894,0.043209,0,0,Bring It On: Fight to the Finish,Comedy,2009
2081,0.611978,0,265318,Black Death,Thriller,2010
5644,0.5441600000000001,22000000,15400000,Out of the Furnace,Thriller,2013
746,1.211609,0,0,A Million Ways to Die in the West,Comedy,2014
2583,0.198477,0,0,Mumford,Comedy,1999
1096,0.22006399999999998,0,0,The Internet's Own Boy: The Story of Aaron Swartz,Documentary,2014
1951,1.730679,110000000,177238796,The A-Team,Crime,2010
10011,0.521085,9500000,14560247,Wild at Heart,Comedy,1990
5652,0.517151,600000,0,The Stag,Comedy,2013
420,0.24742600000000003,0,2642899,He Named Me Malala,Documentary,2015
9604,1.186793,16000000,30857814,The Princess Bride,Adventure,1987
3660,0.23076300000000002,0,144633,Terri,Drama,2011
9660,0.32054,17000000,10278549,Someone to Watch Over Me,Thriller,1987
7375,0.100189,0,0,The Hunter,Drama,1980
3533,0.687144,9500000,120000,Trust,Thriller,2011
9450,2.1506819999999998,18000000,151668774,Big,Comedy,1988
9392,0.298661,0,36489888,Soapdish,Drama,1991
5422,6.112766000000001,150000000,1274219009,Frozen,Adventure,2013
5294,0.6978270000000001,0,0,The Land Before Time V: The Mysterious Island,Animation,1997
7518,0.582192,60000000,0,Shrek the Halls,Fantasy,2007
4997,1.101383,0,0,The Cat in the Hat,Family,2003
6140,0.184013,26000000,0,Silverado,Crime,1985
930,0.43048800000000004,0,0,Alien Outpost,Action,2014
6370,0.40582199999999996,45000000,72028752,"Yours, Mine & Ours",Romance,2005
10352,0.256768,0,18899204,Untamed Heart,Comedy,1993
8960,0.063324,0,0,Megaforce,Science Fiction,1982
10691,1.282053,14000000,111721910,Doctor Zhivago,Drama,1965
10023,0.45993199999999995,7000000,9229401,Dark Angel,Thriller,1990
10542,0.325629,0,91258000,Back to School,Comedy,1986
8207,0.275609,12000000,27400000,Now and Then,Comedy,1995
10863,0.06514099999999999,0,0,Beregis Avtomobilya,Comedy,1966
8285,0.633704,0,23278931,Toys,Science Fiction,1992
4359,0.150322,0,0,Wagons East!,Adventure,1994
629,24.949134,165000000,621752480,Interstellar,Adventure,2014
6997,1.5534290000000002,0,0,Species III,Horror,2004
6621,0.956715,0,0,The Pink Panther,Mystery,2006
10623,0.338084,500000,0,Coffy,Action,1973
5303,0.638429,50000000,48169156,G.I. Jane,Drama,1997
6816,0.27403,0,0,Gone,Horror,2006
4862,0.10568,16000000,0,Vamps,Horror,2012
6764,0.8771909999999999,22000000,13405595,Tenacious D in The Pick of Destiny,Comedy,2006
9049,0.55599,0,0,Twilight,Mystery,1998
4903,0.050524,12000000,32726956,Katy Perry: Part of Me,Documentary,2012
6137,0.38403699999999996,20000000,45833132,Brewster's Millions,Comedy,1985
10589,0.06883500000000001,15000000,8620929,Manhunter,Crime,1986
8252,1.199355,40000000,243240178,A Few Good Men,Thriller,1992
6604,1.18228,85000000,59908565,The Good Shepherd,Thriller,2006
10555,0.28470500000000004,0,0,Running Scared,Action,1986
7079,0.6222810000000001,20000000,0,Birth,Thriller,2004
6173,0.175287,1700000,0,The Stuff,Horror,1985
4516,0.6153350000000001,35000000,0,Playing for Keeps,Comedy,2012
8825,0.191104,35000000,0,Bait,Action,2000
1176,0.155114,0,0,The Prophet,Animation,2014
7143,0.7514460000000001,28000000,64445708,Miracle,History,2004
4489,0.728625,0,0,Blue Lagoon: The Awakening,Drama,2012
5321,0.498525,5000000,0,The Apostle,Drama,1997
4042,0.455247,70000000,19924033,Ballistic: Ecks vs. Sever,Adventure,2002
4834,0.136706,0,0,Arjun: The Warrior Prince,Foreign,2012
5027,0.712023,0,0,Batman: Mystery of the Batwoman,Animation,2003
2686,0.8442350000000001,60000000,105178561,Along Came a Spider,Thriller,2001
3767,0.09413099999999999,600000,0,Fase 7,Foreign,2011
8512,0.690292,15000000,24769466,The Craft,Fantasy,1996
1036,0.289238,0,0,Grace,Thriller,2014
3619,0.436803,125000000,626137675,Fast Five,Action,2011
4230,0.6072810000000001,35000000,99423521,Street Fighter,Thriller,1994
6716,0.51175,0,0,Shadow Man,Action,2006
283,0.441402,0,0,He Never Died,Comedy,2015
8162,0.45204799999999995,0,50892160,Something to Talk About,Comedy,1995
1213,0.110266,0,0,The Hornet's Nest,History,2014
3941,1.329683,0,0,Home Alone 4,Comedy,2002
9904,0.194941,783000,0,Zorba the Greek,Adventure,1964
4675,0.316117,25,30,Joyful Noise,Music,2012
2197,0.321863,0,0,Altitude,Science Fiction,2010
372,0.307395,0,3447633,Learning to Drive,Romance,2015
7280,0.384193,90000,0,The Last House on the Left,Horror,1972
1249,0.135675,0,0,Jailbait,Thriller,2014
1478,0.850476,40000000,12206028,Whiteout,Action,2009
8078,1.9132740000000001,55000000,346079773,Pocahontas,Family,1995
506,0.14811,0,0,Hellions,Horror,2015
2607,0.127664,0,0,Doug's 1st Movie,Animation,1999
663,3.4891059999999996,145000000,609123048,How to Train Your Dragon 2,Fantasy,2014
1085,0.227613,0,0,Mockingbird,Horror,2014
4569,0.474818,0,3346265,Emperor,Drama,2012
618,0.025252,0,0,The Gamechangers,TV Movie,2015
8041,0.218042,0,6486797,The Osterman Weekend,Action,1983
9885,0.697491,0,0,"Rudolph, the Red-Nosed Reindeer",Family,1964
7542,0.529537,22000000,0,Mr. Woodcock,Comedy,2007
9987,1.469009,13500000,201965915,Teenage Mutant Ninja Turtles,Science Fiction,1990
2000,1.010874,65000000,0,Arthur 3: la guerre des deux mondes,Adventure,2010
8909,0.576708,0,18196170,Dead Men Don't Wear Plaid,Comedy,1982
3157,0.312842,0,0,Religulous,Comedy,2008
8289,0.539261,11700000,88036683,The Hand that Rocks the Cradle,Thriller,1992
4195,1.253496,30000000,160638883,Legends of the Fall,Drama,1994
2323,0.526537,7200000,0,Made in Dagenham,Drama,2010
7861,0.151386,0,61801971,The Electric Horseman,Comedy,1979
1468,0.9537049999999999,11000000,791867,Antichrist,Horror,2009
10583,0.063527,0,0,Kuryer,Drama,1986
3089,0.421518,37000000,63800345,Space Chimps,Animation,2008
2597,0.162638,0,0,Passport to Paris,Comedy,1999
6752,0.386756,0,2294291,Cashback,Romance,2006
6337,0.500883,25000000,15431177,The Greatest Game Ever Played,Drama,2005
3746,0.383267,0,0,Little Deaths,Romance,2011
10353,0.512054,0,0,Warlock: The Armageddon,Fantasy,1993
902,0.48427200000000004,0,5405500,Mr. Turner,History,2014
520,0.138353,0,0,Power/Rangers,Adventure,2015
4538,0.5464829999999999,11500000,1402307,Universal Soldier: Day of Reckoning,Thriller,2012
2992,0.715969,25000000,17741298,Deception,Thriller,2008
10738,0.345405,0,0,A Boy Named Charlie Brown,Animation,1969
6984,1.8319299999999998,65000000,217764291,Collateral,Crime,2004
4377,2.944554,60000000,218340595,Jack Reacher,Drama,2012
8780,0.399755,0,0,Rugrats In Paris,Comedy,2000
49,2.8851259999999996,4000000,9064511,The Lobster,Thriller,2015
10118,0.30782,0,0,El Cid,Romance,1961
6012,0.074251,0,0,Not Another Happy Ending,Drama,2013
774,0.9565819999999999,0,1822250,Testament of Youth,History,2014
10791,0.236193,6800000,26518355,Damien: Omen II,Drama,1978
6344,0.46652899999999997,1000000,10047674,Cry_Wolf,Thriller,2005
8575,0.39713899999999996,5000000,13269963,Lone Star,Drama,1996
3959,1.0405879999999998,80000000,122563539,Spirit: Stallion of the Cimarron,Adventure,2002
4265,0.42028000000000004,0,16668552,Blink,Crime,1994
4490,0.728259,30000000,0,Passion,Drama,2012
2953,0.9568399999999999,20000000,65569869,Street Kings,Thriller,2008
2696,0.711201,17000000,0,Replicant,Action,2001
10529,0.399032,0,11949484,Firewalker,Action,1986
6912,0.100404,0,0,Drake And Josh Go Hollywood,TV Movie,2006
5985,0.105401,0,0,Justin Bieber's Believe,Music,2013
10747,0.14894000000000002,0,0,Castle Keep,Comedy,1969
2034,0.79882,0,0,Minions: Home Makeover,Animation,2010
6524,0.100198,0,0,DeVour,Horror,2005
9568,0.15554300000000001,6000000,46616067,Colors,Drama,1988
4983,1.428302,25000000,156822020,Mystic River,Mystery,2003
8467,1.585785,100000000,242295562,Eraser,Action,1996
2410,7.7538990000000005,63000000,463517383,The Matrix,Action,1999
9065,0.46777799999999997,50000000,0,Desperate Measures,Action,1998
10323,0.37406799999999996,8000000,2000000,Red Rock West,Drama,1993
7573,0.462363,700,0,Black Water,Horror,2007
3516,0.780354,0,1296937,A Little Bit of Heaven,Romance,2011
1568,0.510379,800000,867714,The Disappearance of Alice Creed,Crime,2009
41,3.080505,90000000,140396650,The Last Witch Hunter,Adventure,2015
10704,0.243896,5760000,0,Von Ryan's Express,Thriller,1965
7355,0.24792399999999998,10000000,10389003,Stardust Memories,Comedy,1980
6400,0.33061799999999997,40000000,31670620,Rent,Comedy,2005
10092,0.21453200000000003,22997992,0,The Russia House,Romance,1990
3297,0.13356400000000002,0,0,Witless Protection,Crime,2008
3438,1.22871,250000,3542353,Like Crazy,Drama,2011
2594,0.166168,10000000,0,Resurrection,Horror,1999
6272,0.8265680000000001,50000000,42093706,Oliver Twist,Drama,2005
3251,0.318063,0,0,Afterschool,Drama,2008
8175,0.397516,0,0,Tales from the Crypt: Demon Knight,Comedy,1995
20,5.4621379999999995,190000000,209035668,Tomorrowland,Action,2015
2539,0.304124,0,0,Holy Smoke,Drama,1999
10088,0.154754,0,17037887,The Guardian,Horror,1990
6351,0.44962700000000005,30000000,30536013,The New World,Drama,2005
5147,0.245905,60000000,0,The Missing,Western,2003
4252,0.469793,20000000,0,Guarding Tess,Drama,1994
5909,0.170939,8000000,0,Fright Night 2: New Blood,Comedy,2013
6027,0.052986,0,0,L'arbitro,Comedy,2013
8132,0.623009,20000000,7563728,Hackers,Thriller,1995
9188,1.836091,18000000,26828365,Glory,War,1989
30,3.927333,0,29355203,Mr. Holmes,Drama,2015
5051,0.536597,0,0,Stitch! The Movie,Comedy,2003
8682,1.207663,55000000,330444045,Meet the Parents,Comedy,2000
5495,1.321896,30000000,62616646,Runner Runner,Drama,2013
