original_title,title_length,production_companies
New in Town,11," Gold Circle Films,  Epidemic Pictures,  Edmonds Entertainment Group (EEG),  The Safran Company, Lionsgate"
Next,4," Broken Road Productions, Paramount Pictures,  Virtual Studios,  Revolution Studios,  Saturn Films"
Next Friday,11,New Line Cinema
Nick and Norah's Infinite Playlist,34," Screen Gems,  Depth of Field,  Mandate Pictures, Columbia Pictures"
Night at the Museum,19,"Ingenious Film Partners,  1492 Pictures,  21 Laps Entertainment,  Twentieth Century Fox Film Corporation"
Night at the Museum: Battle of the Smithsonian,46," 21 Laps Entertainment, Twentieth Century Fox Film Corporation,  Dune Entertainment,  Museum Canada Productions,  1492 Pictures"
Night at the Museum: Secret of the Tomb,39," Moving Picture Company (MPC),  1492 Pictures,  21 Laps Entertainment, Twentieth Century Fox Film Corporation,  TSG Entertainment"
Nightcrawler,12," Sierra / Affinity, Bold Films"
Nim's Island,12,Walden Media
Ninja Assassin,14," Dark Castle Entertainment,  Silver Pictures, Studio Babelsberg,  Anarchos Productions,  Legendary Pictures"
No Country for Old Men,22," Scott Rudin Productions,  Paramount Vantage, Miramax Films,  Mike Zoss Productions"
No Escape,9," Brothers Dowdle Productions, Bold Films,  Living Films"
No Good Deed,12," Screen Gems, Sony Pictures"
No Reservations,15," Storefront Pictures, Village Roadshow Pictures,  Warner Bros.,  Castle Rock Entertainment,  WV Films III"
No Strings Attached,19,"Paramount Pictures,  Spyglass Entertainment,  Katalyst Films,  Cold Spring Pictures,  Montecito Picture Company,  The"
Noah,4," Disruption Entertainment,  Regency Enterprises,  Protozoa Pictures, Paramount Pictures"
Non-Stop,8," TF1 Films Production,  Canal+,  Anton Capital Entertainment (ACE),  Silver Pictures, StudioCanal"
Norbit,6," Davis Entertainment, DreamWorks SKG,  Tollin/Robbins Productions"
North Country,13,"Warner Bros.,  Nick Wechsler Productions,  Participant Media"
Not Another Teen Movie,22," Neal H. Moritz Productions, Original Film,  Columbia Pictures Corporation"
Notes on a Scandal,18," Ingenious Film Partners,  BBC Films,  Scott Rudin Productions, Fox Searchlight Pictures,  DNA Films"
Now You See Me,14," K/O Paper Products, Summit Entertainment,  SOIXAN7E QUIN5E,  See Me Louisiana"
Nutty Professor II: The Klumps,30," Universal Pictures, Imagine Entertainment"
"O Brother, Where Art Thou?",26," Studio Canal, Universal Pictures,  Touchstone Pictures"
Oblivion,8," Radical Studios, Universal Pictures,  Monolith Pictures (III),  Relativity Media,  Chernin Entertainment"
Obsessed,8,Sony Pictures
Ocean's Eleven,14," Jerry Weintraub Productions, Village Roadshow Pictures,  Section Eight,  Warner Bros.,  NPV Entertainment"
Ocean's Thirteen,16," Warner Bros., Village Roadshow Pictures,  Jerry Weintraub Productions,  Section Eight"
Ocean's Twelve,14," Section Eight, Village Roadshow Pictures,  WV Films III,  Warner Bros.,  Jerry Weintraub Productions"
Oculus,6," Blumhouse Productions,  MICA Entertainment, Intrepid Pictures,  WWE Studios,  Relativity Media"
Old Dogs,8," Tapestry Films, Walt Disney Pictures"
Old School,10," The Montecito Picture Company, DreamWorks SKG"
Oldboy,6," Good Universe,  OB Productions,  40 Acres & A Mule Filmworks, Vertigo Entertainment"
Olympus Has Fallen,18,"Nu Image Films,  Millennium Films"
On the Road,11,"American Zoetrope,  France 2 CinÃ©ma,  Vanguard Films,  Canal+,  VideoFilmes"
Once Upon a Time in Mexico,26," Troublemaker Studios,  Dimension Films, Columbia Pictures Corporation"
One Day,7," Color Force, Film 4"
One Hour Photo,14,"Fox Searchlight Pictures,  Catch 23 Entertainment"
One for the Money,17," Sidney Kimmel Entertainment, Lakeshore Entertainment"
Open Range,10," Cobalt Media Group,  Beacon Pictures,  Touchstone Pictures, Tig Productions"
Open Season,11,Sony Pictures Animation
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
Orphan,6," Studio Canal,  Don Carmody Productions, Dark Castle Entertainment,  Studio Babelsberg StudioBabelsberg Motion Pictures"
Osmosis Jones,13," Warner Bros. Animation,  Warner Bros., Conundrum Entertainment"
Ouija,5,"Universal Pictures,  Hasbro,  Media Rights Capital,  Platinum Dunes,  Blumhouse Productions"
Our Brand Is Crisis,19,"Participant Media,  Smokehouse Pictures"
Our Idiot Brother,17,The Weinstein Company
Out Cold,8," Touchstone Pictures, Spyglass Entertainment"
Out of Time,11," Metro-Goldwyn-Mayer (MGM),  Monarch Pictures, Original Film"
Out of the Furnace,18," Red Granite Pictures,  Energy Entertainment, Appian Way,  Relativity Media,  Scott Free Productions"
Outlander,9,"Ascendant Pictures,  Outlander Productions,  Rising Star,  Virtual Films,  VIP Medienfonds 4"
Over the Hedge,14," DreamWorks Animation, Pacific Data Images (PDI)"
Oz: The Great and Powerful,26," Roth Films, Walt Disney Pictures"
P.S. I Love You,15," Alcon Entertainment,  Grosvenor Park Productions, Wendy Finerman Productions"
Pacific Rim,11," Disney Double Dare You (DDY), Legendary Pictures,  Indochina Productions,  Warner Bros."
Paddington,10,"The Weinstein Company,  StudioCanal,  TF1 Films Production,  Canal+,  Heyday Films"
Pain & Gain,11," De Line Pictures, Paramount Pictures"
Pan,3,"Warner Bros.,  Moving Picture Company (MPC),  RatPac-Dune Entertainment,  Berlanti Productions"
Pandorum,8," Constantin Film Produktion, Impact Pictures"
Panic Room,10," Hofflund/Polone, Columbia Pictures Corporation,  Indelible Productions"
Paparazzi,9,20th Century Fox
Paper Towns,11,Fox 2000 Pictures
ParaNorman,10,"Focus Features,  Laika Entertainment"
Paranoia,8," Relativity Media,  Kintop Pictures,  Reliance Entertainment, Gaumont,  IM Global"
Paranormal Activity 3,21," Solana Films, Paramount Pictures,  Blumhouse Productions,  Room 101"
Paranormal Activity 4,21," Room 101,  Solana Films, Paramount Pictures,  Blumhouse Productions"
Paranormal Activity: The Ghost Dimension,40,"Paramount Pictures,  Blumhouse Productions"
Paranormal Activity: The Marked Ones,36," Room 101,  Solana Films, Blumhouse Productions"
Parental Guidance,17,"20th Century Fox,  Chernin Entertainment,  Walden Media"
Parker,6,SND
Pathfinder,10," Phoenix Pictures,  Dune Entertainment,  Major Studio Partners, Twentieth Century Fox Film Corporation"
Paul,4," Relativity Media,  Big Talk Productions,  Working Title Films, Universal Pictures"
Paul Blart: Mall Cop,20," Relativity Media, Columbia Pictures,  Happy Madison Productions"
Paul Blart: Mall Cop 2,22," Happy Madison Productions,  Sony Pictures Entertainment (SPE),  Sony Pictures Home Entertainment, Columbia Pictures,  Sony Pictures Releasing"
Pay It Forward,14," Warner Bros., Bel Air Entertainment"
Paycheck,8," DreamWorks SKG,  Lion Rock Productions,  Province of British Columbia Film Incentive BC,  Davis Entertainment, Paramount Pictures"
Pearl Harbor,12," Touchstone Pictures, Jerry Bruckheimer Films"
Penguins of Madagascar,22,DreamWorks Animation
People Like Us,14,"DreamWorks SKG,  Touchstone Pictures"
Percy Jackson & the Olympians: The Lightning Thief,50," Dune Entertainment, Ingenious Film Partners,  Sunswept Entertainment,  1492 Pictures,  Fox 2000 Pictures"
Percy Jackson: Sea of Monsters,30,"1492 Pictures,  Dune Entertainment III,  Dune Entertainment,  Sunswept Entertainment,  Fox 2000 Pictures"
Perfect Stranger,16,"Columbia Pictures,  Revolution Studios"
Perfume: The Story of a Murderer,32,"Davis-Films,  VIP Medienfonds 4,  Rising Star,  Nouvelles Ã‰ditions de Films (NEF),  Ikiru Films"
Peter Pan,9," Revolution Studios,  Quinta Communications, Columbia Pictures,  Universal Pictures"
Philomena,9," The Weinstein Company,  Yucaipa Films, BBC Films,  PathÃ©,  Baby Cow Productions"
Phone Booth,11,Fox 2000 Pictures
Pineapple Express,17,"Columbia Pictures,  Apatow Productions"
Piranha 3D,10," Intellectual Properties Worldwide,  Dimension Films, The Weinstein Company,  Chako Film Company,  Atmosphere Entertainment MM"
Piranha 3DD,11," Mark Canton Productions, Dimension Films,  Intellectual Properties Worldwide"
Pirates of the Caribbean: At World's End,40," Second Mate Productions,  Jerry Bruckheimer Films, Walt Disney Pictures"
Pirates of the Caribbean: Dead Man's Chest,42," Second Mate Productions, Walt Disney Pictures,  Jerry Bruckheimer Films"
Pirates of the Caribbean: On Stranger Tides,43," Moving Picture Company (MPC),  Jerry Bruckheimer Films, Walt Disney Pictures"
Pirates of the Caribbean: The Curse of the Black Pearl,54," Jerry Bruckheimer Films, Walt Disney Pictures"
Pitch Black,11,"Interscope Communications,  Polygram Filmed Entertainment"
Pitch Perfect,13,Brownstone Productions
Pitch Perfect 2,15," Gold Circle Films, Universal Pictures,  Brownstone Productions"
Pixels,6," Happy Madison Productions, Columbia Pictures"
Planes,6,"Walt Disney Pictures,  Walt Disney Animation Studios"
Planes: Fire & Rescue,21," DisneyToon Studios,  Prana Studios,  Prana Animation Studios, Walt Disney Pictures"
Planet 51,9,"TriStar Pictures,  Hand Made Films,  Ilion Animation Studios"
Planet of the Apes,18," Tim Burton Productions, Twentieth Century Fox Film Corporation,  Zanuck Company,  The"
Point Break,11," DMG Entertainment,  Alcon Entertainment,  Ehman Productions, Studio Babelsberg"
Poltergeist,11," Metro-Goldwyn-Mayer (MGM), Ghost House Pictures,  Vertigo Entertainment,  TSG Entertainment"
Pompeii,7," FilmDistrict,  Don Carmody Productions,  TriStar Pictures, Impact Pictures,  Constantin Film International"
Poseidon,8," Radiant Productions,  Next Entertainment, Virtual Studios,  Irwin Allen Productions,  Warner Bros."
Possession,10," Focus Features,  Baltimore Spring Creek Productions, Warner Bros. Pictures"
Post Grad,9," The Montecito Picture Company, Dune Entertainment,  Fox Atomic,  Cold Spring Pictures"
Precious,8,Smokewood Entertainment Group
Predators,9," Troublemaker Studios, Twentieth Century Fox Film Corporation,  Davis Entertainment,  Dune Entertainment III"
Predestination,14,"Screen Australia,  Wolfhound Pictures,  Blacklab Entertainment,  Screen Queensland"
Premium Rush,12,Pariah Entertainment Group
Premonition,11," Hyde Park Films, TriStar Pictures,  Offspring Entertainment"
Pride & Prejudice,17," Scion Films,  Working Title Films, Universal Pictures,  StudioCanal,  Focus Features"
Priest,6," TOKYOPOP, Screen Gems,  Michael De Luca Productions,  Buckaroo Entertainment,  Stars Road Entertainment"
Prince of Persia: The Sands of Time,35,"Walt Disney Pictures,  Jerry Bruckheimer Films"
Prisoners,9," Madhouse Entertainment,  8:38 Productions, Alcon Entertainment"
Project Almanac,15," Platinum Dunes,  Insurge Pictures,  MTV Films, Paramount Pictures"
Project X,9,"Silver Pictures,  Green Hat Films"
Prom,4,"Walt Disney Pictures,  Rickshaw Productions"
Prometheus,10,"Twentieth Century Fox Film Corporation,  Dune Entertainment,  Brandywine Productions,  Scott Free Productions"
Promised Land,13," Sunday Night,  Imagenation Abu Dhabi FZ,  Media Farm,  Focus Features, Participant Media"
Proof,5," Endgame Entertainment,  Hart-Sharp Entertainment, Miramax Films"
Public Enemies,14,"Universal Pictures,  Dentsu,  Relativity Media,  Appian Way,  Forward Pass"
Pulse,5,Dimension Films
Punisher: War Zone,18,"Lionsgate,  SGF Entertainment,  Valhalla Motion Pictures,  MHF Zweite Academy Film,  Marvel Knights"
Push,4," Summit Entertainment, Icon Productions,  Infinity Features Entertainment"
Puss in Boots,13,DreamWorks
Quantum of Solace,17,Eon Productions
Quarantine,10,"Vertigo Entertainment,  Andale Pictures,  Screen Gems"
Quartet,7,Headline Pictures
Queen of the Damned,19," Material, Village Roadshow Pictures,  NPV Entertainment,  Warner Bros.,  WV Films LLC"
Quills,6," Industry Entertainment,  Charenton Productions,  Walrus & Associates, Fox Searchlight Pictures,  Hollywood Partners"
R.I.P.D.,8," Dark Horse Entertainment,  Original Film, Universal Pictures"
RED,3," DC Entertainment,  Di Bonaventura Pictures,  Summit Entertainment, DC Comics"
RV,2,Columbia Pictures
Race to Witch Mountain,22,"Walt Disney Pictures,  Gunn Films"
Racing Stripes,14,Alcon Entertainment
Radio,5,"Revolution Studios,  Tollin/Robbins Productions"
Rambo,5," Millennium Films, Rogue Marble,  Lionsgate,  Emmett/Furla Films,  Nu Image Films"
Rango,5," GK Films,  Nickelodeon Movies,  Blind Wink, Paramount Pictures,  Paramount Animation"
Rat Race,8,"Paramount Pictures,  Alphaville Films,  Fireworks Pictures"
Ratatouille,11," Pixar Animation Studios, Walt Disney Pictures"
Ray,3,Universal Pictures
Ready to Rumble,15," Warner Bros., Bel Air Entertainment"
Real Steel,10," ImageMovers,  Reliance Entertainment, DreamWorks SKG,  21 Laps Entertainment,  Touchstone Pictures"
Rebound,7," Robert Simonds Productions,  Runteldat Entertainment, Twentieth Century Fox Film Corporation"
Red Dawn,8," FilmDistrict, Contrafilm"
Red Dragon,10," Metro-Goldwyn-Mayer (MGM), Universal Pictures"
Red Eye,7,"DreamWorks SKG,  BenderSpink,  Craven-Maddalena Films"
Red Planet,10," NPV Entertainment,  The Canton Company,  Warner Bros.,  Mars Production Pty. Ltd., Village Roadshow Pictures"
Red Riding Hood,15," Warner Bros.,  Random Films, Appian Way"
Red Tails,9," Lucasfilm Ltd., Twentieth Century Fox Film Corporation,  Partnership Pictures"
Redemption,10,Lionsgate
Reign Over Me,13," Relativity Media,  Madison 23,  Happy Madison Productions,  Sunlight Productions, Columbia Pictures"
Reign of Fire,13,"The Zanuck Company,  Tripod Entertainment,  Touchstone Pictures,  World 2000 Entertainment,  Spyglass Entertainment"
Reindeer Games,14," Marty Katz Productions, Dimension Films"
Remember the Titans,19," Run It Up Productions Inc.,  Technical Black, Walt Disney Pictures,  Jerry Bruckheimer Films"
Rendition,9," MID Foundation,  Level 1 Entertainment, Anonymous Content"
Reno 911!: Miami,16,20th Century Fox
Rent,4," Revolution Studios, Columbia Pictures,  1492 Pictures"
Repo Men,8," Relativity Media,  Dentsu,  Stuber Productions, Universal Pictures"
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Resident Evil,13," New Legacy,  Davis-Films, Impact Pictures,  Constantin Film Produktion"
Resident Evil: Afterlife,24," Constantin Film Produktion,  Davis-Films, Impact Pictures"
Resident Evil: Apocalypse,25," Constantin Film Ltd., Impact Pictures"
Resident Evil: Extinction,25," Resident Evil Productions,  Davis-Films,  Constantin Film Produktion, Impact Pictures"
Resident Evil: Retribution,26,Davis-Films
Return to Me,12," JLT Productions, Metro-Goldwyn-Mayer (MGM)"
Return to Never Land,20," Walt Disney Television Animation,  DisneyToon Studios, Walt Disney Pictures,  Walt Disney Animation Australia,  Walt Disney Animation Canada"
Revolutionary Road,18," BBC Films, DreamWorks SKG,  Evamere Entertainment,  Neal Street Productions,  Scott Rudin Productions"
Ricki and the Flash,19," Clinica Estetico, Columbia TriStar,  LStar Capital"
Riddick,7," Riddick Canada Productions,  Radar Pictures, One Race Productions"
Ride Along,10,"Universal Pictures,  Rainforest Films,  Cube Vision,  Relativity Media"
Riding in Cars with Boys,24,Columbia Pictures
Righteous Kill,14," Emmett/Furla Films,  Millennium Films,  Nu-Image Films, Grosvenor Park Media Ltd.,  InVenture Entertainment"
Rio,3,"Blue Sky Studios,  Twentieth Century Fox Animation"
Rio 2,5," Twentieth Century Fox Animation, Blue Sky Studios"
Rise of the Guardians,21,DreamWorks Animation
Rise of the Planet of the Apes,30,20th Century Fox
Road Trip,9," The Montecito Picture Company, DreamWorks SKG"
Road to Perdition,17," The Zanuck Company,  Twentieth Century Fox Film Corporation, DreamWorks SKG"
Robin Hood,10," Relativity Media,  Universal Pictures,  Scott Free Productions, Imagine Entertainment"
RoboCop,7," Strike Entertainment,  Metro-Goldwyn-Mayer (MGM), Columbia Pictures"
Robots,6,"Blue Sky Studios,  Twentieth Century Fox Animation"
Rock Star,9,"Warner Bros. Pictures,  Bel Air Entertainment"
Rock of Ages,12,"New Line Cinema,  Corner Store Entertainment"
Rock the Kasbah,15,"Shangri-La Entertainment,  Dune Films,  Venture Forth,  QED International"
RockNRolla,10," Dark Castle Entertainment,  Warner Bros., StudioCanal,  Toff Guy Films"
Rocky Balboa,12," Rogue Marble,  Revolution Studios, Columbia Pictures,  Metro-Goldwyn-Mayer (MGM)"
Role Models,11," Internationale Filmproduktion Stella-del-SÃ¼d, Universal Pictures,  Relativity Media,  WideAwake,  New Regency Pictures"
Romeo Must Die,14,"Silver Pictures,  Warner Bros."
Room,4," Duperele Films,  A24, Element Pictures,  No Trace Camping"
Rules of Engagement,19," Munich Film Partners & Company (MFP) ROE Production,  Seven Arts Pictures, Paramount Pictures"
Rumor Has It...,15," Spring Creek Productions,  Warner Bros.,  Section Eight, Village Roadshow Pictures"
Run All Night,13,"Vertigo Entertainment,  Energy Entertainment,  RatPac-Dune Entertainment"
Run Fatboy Run,14," Beech Hill Films,  Material Entertainment, Entertainment Films"
Runaway Jury,12," New Regency Pictures,  Epsilon Motion Pictures, Regency Enterprises"
Runner Runner,13," Double Feature Films, 20th Century Fox,  Stone Village Pictures,  Appian Way,  New Regency Pictures"
Running Scared,14," True Grit Productions,  Pierce/Williams Entertainment, International Production Company,  Zero Gravity Management"
Rush,4," Working Title Films,  Cross Creek Pictures,  Exclusive Media Group, Revolution Films,  Double Negative"
Rush Hour 2,11,New Line Cinema
Rush Hour 3,11,New Line Cinema
S.W.A.T.,8," Camelot Pictures,  Chris Lee Productions, Original Film,  Columbia Pictures Corporation,  Illusion Entertainment"
Sabotage,8," Crave Films,  Roth Films,  Albert S. Ruddy Productions, Open Road Films,  QED International"
Safe,4," 87Eleven, Lawrence Bender Productions,  Trigger Street Productions,  IM Global,  Automatik Entertainment"
Safe Haven,10,"Temple Hill Productions,  Relativity Media"
Safe House,10," Bluegrass Films, Universal Pictures,  Relativity Media,  Dentsu"
Sahara,6," Desertlands Entertainment,  Baldwin Entertainment Group,  Mace Neufeld Productions, Paramount Pictures,  Bristol Bay Productions"
Salt,4,"Columbia Pictures,  Relativity Media,  Wintergreen Productions,  Di Bonaventura Pictures"
San Andreas,11," Village Roadshow Pictures,  Warner Bros., New Line Cinema,  Flynn Picture Company"
Sanctum,7,"Universal Pictures,  Wayfare Entertainment,  Great Wight Productions/ Osford Films,  Sanctum Australia,  Relativity Media"
Savages,7," Onda Entertainment, Ixtlan,  Relativity Media"
Save the Last Dance,19,"MTV Films,  Cort/Madden Productions"
Saving Mr. Banks,16,"Walt Disney Pictures,  BBC Films,  Essential Media & Entertainment,  Ruby Films,  Hopscotch Features"
Saving Silverman,16," NPV Entertainment, Village Roadshow Pictures,  Columbia Pictures Corporation"
Saw 3D,6,"Lionsgate,  Serendipity Productions,  Twisted Pictures"
Saw III,7,"Lions Gate Films,  Twisted Pictures,  Evolution Entertainment"
Saw IV,6," Twisted Pictures, Lions Gate Films"
Saw V,5,"Lionsgate,  Twisted Pictures"
Saw VI,6," Twisted Pictures, Lionsgate"
Scary Movie,11," Wayans Bros. Entertainment,  Brad Grey Pictures,  Dimension Films, Gold/Miller Productions"
Scary Movie 2,13," Brad Grey Pictures,  Wayans Bros. Entertainment,  Dimension Films, Gold/Miller Productions"
Scary Movie 3,13," Brad Grey Pictures, Dimension Films"
Scary Movie 4,13,Dimension Films
Scary Movie 5,13,Dimension Films
School for Scoundrels,21,Dimension Films
Scooby-Doo,10,"Atlas Entertainment,  Warner Bros.,  Mosaic Media Group"
Scott Pilgrim vs. the World,27,"Universal Pictures,  Marc Platt Productions"
Scream 3,8," Craven-Maddalena Films,  Dimension Films, Konrad Pictures"
Scream 4,8,Dimension Films
Seabiscuit,10," Spyglass Entertainment,  Touchstone Pictures,  DreamWorks Pictures, Universal Pictures,  The Kennedy/Marshall Company"
Season of the Witch,19," Relativity Media, Atlas Entertainment"
Secret Window,13," Grand Slam Productions,  Pariah Entertainment Group, Columbia Pictures Corporation,  Mel's Cite du Cinema"
Secret in Their Eyes,20," IM Global, Ingenious Media,  Route One Films,  Gran Via Productions"
Secretariat,11,"Walt Disney Pictures,  Mayhem Pictures,  Fast Track Productions"
Seed of Chucky,14,Rogue Pictures
Seeking Justice,15," Maguire Entertainment,  Aura Film Partnership,  Fierce Entertainment,  Ram Bergman Productions, Endgame Entertainment"
Self/less,9,"Endgame Entertainment,  Ram Bergman Productions"
Selma,5," Harpo Films,  Celador Films,  PathÃ©,  Cloud Eight Films, Plan B Entertainment"
Serendipity,11," Simon Fields Productions, Miramax Films,  Tapestry Films"
Serving Sara,12,Paramount Pictures
Seven Pounds,12,"Columbia Pictures,  Relativity Media,  Overbrook Entertainment,  Escape Artists"
Seven Psychopaths,17," British Film Institute (BFI),  CBS Films, Blueprint Pictures,  Film4"
Seventh Son,11," Thunder Road Pictures,  Moving Picture Company (MPC), Legendary Pictures,  Pendle Mountain Productions,  Outlaw Sinema"
Sex Tape,8," Sony Pictures Entertainment (SPE),  Media Rights Capital, Escape Artists,  LStar Capital"
Sex and the City,16," Darren Star Productions,  Home Box Office (HBO), New Line Cinema"
Sex and the City 2,18,"New Line Cinema,  HBO Films,  Village Roadshow Pictures,  Home Box Office (HBO)"
Shaft,5," Scott Rudin Productions, Paramount Pictures"
Shall We Dance?,15,Miramax Films
Shallow Hal,11,Twentieth Century Fox Film Corporation
Shanghai Knights,16," Jackie Chan Films Limited,  Touchstone Pictures,  Birnbaum / Barber Productions, Spyglass Entertainment,  All Knight Productions"
Shark Night,11,Incentive Filmed Entertainment
Shark Tale,10," Pacific Data Images (PDI),  DreamWorks Animation, DreamWorks SKG"
She's Out of My League,22," Mosaic, DreamWorks SKG"
She's the Man,13,"DreamWorks SKG,  Lakeshore Entertainment"
Sherlock Holmes,15," Silver Pictures,  Wigram Productions,  Warner Bros.,  Internationale Filmproduktion Blackbird Dritte, Village Roadshow Pictures"
Sherlock Holmes: A Game of Shadows,34," Warner Bros., Village Roadshow Pictures,  Lin Pictures,  Wigram Productions,  Silver Pictures"
Shoot 'Em Up,12," Angry Films, New Line Cinema"
Shooter,7," Di Bonaventura Pictures, Paramount Pictures,  Grosvenor Park Impact Productions"
Shorts,6,Warner Bros. Pictures
Showtime,8," Tribeca Productions, Village Roadshow Pictures,  Warner Bros.,  Overbrook Entertainment,  NPV Entertainment"
Shrek,5," DreamWorks Animation,  Pacific Data Images (PDI), DreamWorks SKG"
Shrek 2,7," Pacific Data Images (PDI),  DreamWorks Animation, DreamWorks SKG"
Shrek Forever After,19,DreamWorks Animation
Shrek the Third,15,DreamWorks Animation
Shutter Island,14," Phoenix Pictures,  Sikelia Productions,  Appian Way, Paramount Pictures"
Sicario,7,"Lionsgate,  Thunder Road Pictures,  Black Label Media"
Sicko,5,The Weinstein Company
Side Effects,12," Open Road Films,  Universal,  Endgame Entertainment, Di Bonaventura Pictures"
Sideways,8," Sideways Productions Inc., Fox Searchlight Pictures,  Michael London Productions"
Signs,5," Touchstone Pictures, Kennedy/Marshall Company,  Blinding Edge Pictures,  The"
Silent Hill,11," Davis-Films,  Konami, Silent Hill DCP Inc."
Silent Hill: Revelation 3D,26," Konami Corporation Ltd., Davis-Films"
Silver Linings Playbook,23,The Weinstein Company
Sin City,8,"Dimension Films,  Troublemaker Studios,  Miramax"
Sin City: A Dame to Kill For,28," Aldamisa Entertainment,  Demarest Films,  AR Films, Miramax Films,  Troublemaker Studios"
Sinister 2,10," Entertainment One,  IM Global,  Blumhouse Productions, Alliance Films,  Automatik Entertainment"
Sisters,7,Little Stranger
Sky Captain and the World of Tomorrow,37," Natural Nylon Entertainment, Paramount Pictures,  Riff Raff Film Productions,  Blue Flower Productions,  Filmauro"
Sky High,8," Gunn Films, Walt Disney Pictures,  Max Stronghold Productions Inc."
Skyfall,7,Columbia Pictures
Skyline,7," Relativity Media, Rogue Pictures,  Transmission Pictures,  Rat Entertainment,  Hydraulx"
Slackers,8,"Sony Pictures,  Screen Gems"
Slumdog Millionaire,19,"Celador Films,  Film4,  Warner Bros."
Smart People,12," Groundswell Productions,  Sherazade Film Development,  Corduroy Films,  QED International, Miramax Films"
Smokin' Aces,12,"Universal Pictures,  StudioCanal,  Working Title Films,  Scion Films,  Relativity Media"
Snakes on a Plane,17,New Line Cinema
Snatch,6,"Columbia Pictures Corporation,  SKA Films"
Snitch,6,"Front Street Productions,  Exclusive Media Group,  Spitfire Pictures,  Participant Media,  Imagenation Abu Dhabi FZ"
Snow White and the Huntsman,27," Roth Films, Universal Pictures"
Solaris,7,"Twentieth Century Fox Film Corporation,  Lightstorm Entertainment"
Solitary Man,12,"Smartest Man Productions,  Paul Schiff Productions,  Millennium Films"
Solomon Kane,12,"Davis-Films,  Czech Anglo Productions,  Wandering Star Pictures"
Something Borrowed,18," Wild Ocean Films, Alcon Entertainment,  2S Films"
Something's Gotta Give,22," Warner Bros., Columbia Pictures Corporation,  Waverly Films"
Son of God,10,"Hearst Entertainment Productions,  LightWorkers Media"
Sorority Row,12," Karz Entertainment, Summit Entertainment"
Soul Surfer,11," TriStar Pictures,  Brookwell-McNamara Entertainment,  Affirm Films,  FilmDistrict, Mandalay Pictures"
Source Code,11,"The Mark Gordon Company,  Vendome Pictures"
Southpaw,8," Riche-Ludwig Productions, Escape Artists"
Space Chimps,12," Starz Animation,  Vanguard Animation, Starz Media,  Studiopolis,  Odyssey Entertainment"
Space Cowboys,13," Clipsal Films,  Malpaso Productions,  Mad Chance,  Warner Bros., Village Roadshow Pictures"
Spanglish,9," Columbia Pictures Corporation, Gracie Films"
Sparkle,7,"TriStar Pictures,  Phoenix Pictures,  Akil Production Company,  Stage 6 Films"
Spartan,7," Art Linson Productions,  Franchise Pictures,  Signature Pictures, Epsilon Motion Pictures,  Linson Entertainment"
Spectre,7,"Columbia Pictures,  B24,  Danjaq"
Speed Racer,11," Anarchos Productions,  Warner Bros., Village Roadshow Pictures,  Silver Pictures,  Studio Babelsberg"
Spider-Man,10," Marvel Enterprises, Columbia Pictures"
Spider-Man 2,12," Columbia Pictures Corporation,  Marvel Enterprises, Laura Ziskin Productions"
Spider-Man 3,12," Laura Ziskin Productions,  Marvel Enterprises, Columbia Pictures"
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
Spotlight,9," Rocklin / Faust,  Open Road Films,  Entertainment One Features,  Anonymous Content, Participant Media"
Spring Breakers,15," Muse Productions, RabbitBandini Productions,  Radar Pictures,  Division Films,  Pop Films"
Spy,3," Chernin Entertainment,  Feigco Entertainment, Twentieth Century Fox Film Corporation"
Spy Game,8," Red Wagon Productions,  Toho-Towa,  Beacon Communications,  Metropolitan Filmexport, Universal Pictures"
Spy Kids,8,"Dimension Films,  Troublemaker Studios,  Miramax"
Spy Kids 2: Island of Lost Dreams,33,Dimension Films
Spy Kids 3-D: Game Over,23,Dimension Films
St. Vincent,11,"The Weinstein Company,  Crescendo Productions,  Chernin Entertainment,  Goldenlight Films"
Star Trek,9," Spyglass Entertainment, Paramount Pictures,  Bad Robot,  MavroCine Pictures GmbH & Co. KG"
Star Trek Into Darkness,23," Skydance Productions,  Bad Robot,  Kurtzman/Orci, Paramount Pictures"
Star Trek: Nemesis,18,Paramount Pictures
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Star Wars: The Force Awakens,28," Bad Robot,  Truenorth Productions, Lucasfilm"
Stardust,8," Vaughn Productions, Paramount Pictures,  Marv Films,  Ingenious Film Partners,  Di Bonaventura Pictures"
Starsky & Hutch,15," Warner Bros.,  AR-TL,  Dimension Films,  Red Hour Films, Weed Road Pictures"
State of Play,13," StudioCanal,  Relativity Media, Universal Pictures,  Andell Entertainment,  Working Title Films"
Stay,4," Regency Enterprises, 20th Century Fox"
Stay Alive,10," Hollywood Pictures,  Wonderland Sound and Vision, Spyglass Entertainment,  Endgame Entertainment"
Stealth,7," Phoenix Pictures, Laura Ziskin Productions,  AFG Talons Productions,  Original Film,  Columbia Pictures Corporation"
Step Brothers,13," Gary Sanchez Productions, Columbia Pictures,  Mosaic Media Group,  Relativity Media,  Apatow Productions"
