original_title,title_length,production_companies
The Skeleton Key,16, ShadowCatcher Entertainment
Adaptation.,11, Beverly Detroit
Just My Luck,12, Cheyenne Enterprises
Perfume: The Story of a Murderer,32, Nouvelles Ã‰ditions de Films (NEF)
Goal!: The Dream Begins,23,Touchstone Pictures
A Scanner Darkly,16, Section Eight Productions
Killing Them Softly,19, Chockstone Pictures
Carnage,7, Zanagar Films
Corpse Bride,12, Laika Entertainment
Dolphin Tale 2,14, Boxing Cat Films
The Gunman,10, TF1 Films Production
License to Wed,14, Warner Bros. Pictures
Cloud Atlas,11, Cloud Atlas Productions
The Devil's Double,18, Staccato Films
The Joneses,11,Echo Lake Productions
A Dangerous Method,18, Lago Film
The Water Horse,15, Beacon Pictures
The Polar Express,17,Castle Rock Entertainment
Hostel: Part II,15,Lions Gate Films
The Animal,10, Happy Madison Productions
Spy Game,8,Universal Pictures
Fun Size,8,Paramount Pictures
Limitless,9, Boy of the Year
Zodiac,6, Warner Bros.
Mystic River,12, Malpaso Productions
Seabiscuit,10, Touchstone Pictures
Bandits,7,Cheyenne Enterprises
Friday Night Lights,19, Imagine Entertainment
From Hell,9, Underworld Entertainment
Oblivion,8, Relativity Media
Finding Neverland,17, Film Colony
The Matrix Revolutions,22,Village Roadshow Pictures
The Brothers Grimm,18,The Weinstein Company
Love Happens,12, Stuber Productions
Save the Last Dance,19, Cort/Madden Productions
The Hurt Locker,15, Voltage Pictures
Femme Fatale,12,Epsilon Motion Pictures
Disturbia,9, The
Silent Hill,11, Konami
Mission: Impossible III,23, MI 3 Film
Happy Feet,10, Kingdom Feature Productions
Mission: Impossible II,22, Cruise/Wagner Productions
Water for Elephants,19, Flashpoint Entertainment
The Nanny Diaries,17,The Weinstein Company
Saving Silverman,16, Columbia Pictures Corporation
In the Land of Women,20, Land Films Inc.
The Fourth Kind,15, Saga Film
Pineapple Express,17, Apatow Productions
Rat Race,8, Alphaville Films
Sweeney Todd: The Demon Barber of Fleet Street,46, DreamWorks Pictures
Final Fantasy: The Spirits Within,33, Square USA
The Last King of Scotland,25,Fox Searchlight Pictures
The Da Vinci Code,17, Government of Malta
Walk the Line,13, Mars Media Beteiligungs
Kill Bill: Vol. 2,17, Super Cool ManChu
The Covenant,12,Screen Gems
Fast & Furious,14, Relativity Media
Connie and Carla,16,Universal Pictures
The Golden Compass,18, Depth of Field
Capote,6, Eagle Vision Inc.
Minority Report,15, Blue Tulip Productions
Broken City,11, 1984 Private Defense Contractors
Street Fighter: The Legend of Chun-Li,37,Twentieth Century Fox Film Corporation
Sucker Punch,12,Legendary Pictures
Earth to Echo,13,Walt Disney Studios Motion Pictures
Victor Frankenstein,19, TSG Entertainment
Jupiter Ascending,17, Warner Bros.
Milk,4,Focus Features
Atlantis: The Lost Empire,25, Walt Disney Feature Animation
Reign Over Me,13,Columbia Pictures
The Express,11, Relativity Media
Side Effects,12, Endgame Entertainment
"Yours, Mine & Ours",18,Paramount Pictures
The Hunger Games: Mockingjay - Part 2,37, Walt Disney Studios Motion Pictures
The Hunted,10, Alphaville Films
Think Like a Man,16, Screen Gems
Ladder 49,9,Casey Silver Productions
Spectre,7, Danjaq
What to Expect When You're Expecting,36, Phoenix Pictures
Django Unchained,16, The Weinstein Company
The Age of Adaline,18,Lakeshore Entertainment
Unbreakable,11, Blinding Edge Pictures
The Cat's Meow,14, CP Medien AG
Green Zone,10, Relativity Media
Blood Ties,10, Mars Distribution
Contagion,9, Warner Bros.
Cowboys & Aliens,16, Universal Pictures
Planet of the Apes,18, The
My Big Fat Greek Wedding,24, Playtone Productions
John Tucker Must Die,20, Major Studio Partners
The Internship,14, 21 Laps Entertainment
Changeling,10, Relativity Media
The Debt,8,Miramax Films
4: Rise of the Silver Surfer,28, Dune Entertainment
Attack the Block,16, Studio Canal
Brick Mansions,14,Canal+
The Queen,9, PathÃ© Pictures International
Happy Feet Two,14, Dr D Studios
My Blueberry Nights,19, StudioCanal
The Majestic,12, NPV Entertainment
Selma,5, Cloud Eight Films
Transporter 2,13, TF 1 Film Productions
The Pyramid,11, Sahara Productions
Enchanted,9, Josephson Entertainment
Cowboys & Aliens,16, platinum studios
Monsters vs Aliens,18,DreamWorks Animation
Fire with Fire,14,Industry Entertainment
Elektra,7, Epsilon Motion Pictures
The Frozen Ground,17, K5 International
Monkeybone,10,20th Century Fox
Van Helsing,11, Stillking Films
The Hours,9, Scott Rudin Productions
Woman in Gold,13, Origin Pictures
Life of Pi,10,Ingenious Film Partners
The Incredible Burt Wonderstone,31, Carousel Productions
Dragonfly,9, Shady Acres Entertainment
Astro Boy,9, Tezuka Production Company Ltd.
Prince of Persia: The Sands of Time,35, Jerry Bruckheimer Films
Crash,5, ApolloProScreen Filmproduktion
Thank You for Smoking,21,Fox Searchlight Pictures
Love & Other Drugs,18, Dune Entertainment
Take Me Home Tonight,20, Internationale Filmproduktion Blackbird Dritte
Joy Ride,8, Epsilon Motion Pictures
Whiteout,8, Warner Bros.
Hellboy,7, Dark Horse Entertainment
The Three Musketeers,20, New Legacy
Frankenweenie,13,Walt Disney Pictures
The Three Musketeers,20, Studio Babelsberg
Scary Movie 5,13,Dimension Films
White Chicks,12, Gone North Productions
I Am Legend,11,Village Roadshow Pictures
Syriana,7,Section Eight
One Hour Photo,14, Catch 23 Entertainment
The Interpreter,15, Working Title Films
Perfume: The Story of a Murderer,32, Ikiru Films
Starsky & Hutch,15, Red Hour Films
The Family,10, Grive Productions
Along Came a Spider,19, MFP Munich Film Partners
Bridget Jones: The Edge of Reason,33, Studio Canal
Savages,7,Ixtlan
The Twilight Saga: Breaking Dawn - Part 1,41, Sunswept Entertainment
Million Dollar Baby,19,Lakeshore Entertainment
"Monsters, Inc.",14,Walt Disney Pictures
Hart's War,10, Metro-Goldwyn-Mayer (MGM)
The Chronicles of Riddick,25, Primal Foe Productions
Doomsday,8, Moonlighting Films
W.,2, Global Entertainment Group
What Women Want,15, Wind Dancer Productions
Monster House,13,Columbia Pictures
She's Out of My League,22,DreamWorks SKG
Happy Feet,10, Warner Bros.
Hide and Seek,13, Fox 2000 Pictures
The Karate Kid,14, China Film Group
Piranha 3D,10,The Weinstein Company
The Runaways,12,River Road Entertainment
Jack Ryan: Shadow Recruit,25,Paramount Pictures
Shanghai Knights,16, All Knight Productions
The Darkest Hour,16,Summit Entertainment
Little Man,10, Wayans Bros. Entertainment
The Longest Yard,16, Columbia Pictures Corporation
The Queen,9, PathÃ© Renn Productions
Grown Ups 2,11, Happy Madison Productions
Philomena,9, Baby Cow Productions
The Peanuts Movie,17,Blue Sky Studios
Albert Nobbs,12,Chrysalis Films
The Other Woman,15, LBI Productions
Zookeeper,9,Columbia Pictures
Superbad,8,Columbia Pictures
Point Break,11,Studio Babelsberg
Frequency,9,New Line Cinema
The Forbidden Kingdom,21, Relativity Media
Night at the Museum,19, 21 Laps Entertainment
Mr. Nobody,10,Pan EuropÃ©enne Production
Eight Below,11, Kennedy/Marshall Company
Texas Chainsaw 3D,17,Nu Image Films
Exodus: Gods and Kings,22, Volcano Films
The Last Legion,15, Zephyr Films
The Lord of the Rings: The Fellowship of the Ring,49, The Saul Zaentz Company
Jack the Giant Slayer,21, Warner Bros.
The Proposal,12, Kurtzman/Orci
Dark Water,10, Touchstone Pictures
The Lake House,14, Warner Bros.
The Chronicles of Narnia: Prince Caspian,40, Ozumi Films
The Hunger Games: Mockingjay - Part 2,37, Color Force
Bedtime Stories,15,Walt Disney Pictures
The Dilemma,11, Wild West Picture Show Productions
The Eagle,9, Twins Financing
Trainwreck,10,Universal Pictures
Big Momma's House,17, Regency Enterprises
Mr. 3000,8,Touchstone Pictures
"Crazy, Stupid, Love.",20,Warner Bros.
A Good Day to Die Hard,22, Dune Entertainment
All the King's Men,18, Phoenix Pictures
Jurassic World,14,Universal Studios
Corpse Bride,12, Will Vinton Studios
Evolution,9, The
Akeelah and the Bee,19, Cinema Gypsy Productions
Jumping the Broom,17, Sony Pictures Worldwide Acquisitions (SPWA)
The Cold Light of Day,21, Intrepid Pictures
Brothers,8,Lionsgate
The Curse of the Were-Rabbit,28,Aardman Animations
The Wild,8, Contrafilm
The Night Before,16, Point Grey Pictures
Max Payne,9, Collision Entertainment
The Great Gatsby,16, Warner Bros.
Stolen,6,Saturn Films
The Last Castle,15,DreamWorks SKG
Guardians of the Galaxy,23,Marvel Studios
Wrath of the Titans,19,Legendary Pictures
Kiss of the Dragon,18, Canal+
Freedomland,11,Scott Rudin Productions
Our Brand Is Crisis,19,Participant Media
The Notebook,12,New Line Cinema
Love the Coopers,16, CBS Films
Pathfinder,10,Twentieth Century Fox Film Corporation
Water for Elephants,19,Ingenious Media
Lara Croft Tomb Raider: The Cradle of Life,42, Mutual Film Company
Bride Wars,10, Fox 2000 Pictures
The Sisterhood of the Traveling Pants,37, Alloy Entertainment
Escape Plan,11,Summit Entertainment
Safe House,10, Dentsu
Life of Pi,10, Fox 2000 Pictures
Machete Kills,13, Overnight Films
16 Blocks,9, Cheyenne Enterprises
The Invasion,12,Village Roadshow Pictures
The Wedding Planner,19,Columbia Pictures Corporation
Cinderella,10, Allison Shearmur Productions
Nacho Libre,11, Black & White Productions
Oblivion,8, Chernin Entertainment
The Guest,9,HanWay Films
The Town,8, GK Films
Oldboy,6, 40 Acres & A Mule Filmworks
Timeline,8, Cobalt Media Group
Avatar,6, Dune Entertainment
Cheaper by the Dozen,20,Twentieth Century Fox Film Corporation
Brothers,8, Sighvatsson Films
What If,7, No Trace Camping
The Bourne Identity,19, Stillking Films
Rango,5, Paramount Animation
Mad Max: Fury Road,18,Village Roadshow Pictures
Saw VI,6,Lionsgate
Disconnect,10, Exclusive Media Group
Wild Target,11, Cinema Four
The Cave,8, Screen Gems
X-Men: Days of Future Past,26,Twentieth Century Fox Film Corporation
Charlie and the Chocolate Factory,33, Plan B Entertainment
Spider-Man 3,12,Columbia Pictures
Turbo,5,DreamWorks Animation
How to Lose Friends & Alienate People,37, Lipsync Productions
White Noise,11, Brightlight Pictures
Collateral,10, Parkes/MacDonald Productions
Insurgent,9, NeoReel
Devil's Due,11,Twentieth Century Fox Film Corporation
Confessions of a Dangerous Mind,31, Mad Chance
My Week with Marilyn,20,BBC Films
Public Enemies,14, Relativity Media
Old Dogs,8, Tapestry Films
Skyline,7, Hydraulx
Life of Pi,10, Big Screen Productions
Run All Night,13, RatPac-Dune Entertainment
Sahara,6,Paramount Pictures
Training Day,12,Village Roadshow Pictures
Alvin and the Chipmunks: The Squeakquel,39,Regency Enterprises
Van Helsing,11, Sommers Company
Rush,4, Exclusive Media Group
Conan the Barbarian,19, Nu Image Films
Knight and Day,14, Twentieth Century Fox Film Corporation
Legally Blonde,14,Marc Platt Productions
Piranha 3D,10, Chako Film Company
Maleficent,10, Roth Films
Men in Black II,15, Amblin Entertainment
Dirty Dancing: Havana Nights,28, Lions Gate Films
The Manchurian Candidate,24, Clinica Estetico
The Good Girl,13, Flan de Coco Films
Rocky Balboa,12, Metro-Goldwyn-Mayer (MGM)
Blade II,8, LLC
9,1, Arc Productions
Transsiberian,13,Lietuvos Kinostudija
A Mighty Heart,14,Plan B Entertainment
Big Momma's House 2,19,Twentieth Century Fox Film Corporation
Capote,6, Manitoba Film and Video Production Tax Credit
House of the Dead,17, Mindfire Entertainment
The Descendants,15, Ad Hominem Enterprises
Doom,4, Babelsberg Film
Daddy's Home,12, Red Granite Pictures
My Sister's Keeper,18, Curmudgeon Films
Rambo,5, Lionsgate
Carrie,6, Misher Films
Chappie,7, Media Rights Capital
The X Files: I Want to Believe,30, Crying Box Productions
Assault on Precinct 13,22, Why Not Productions
Smart People,12, QED International
Flags of Our Fathers,20, Malpaso Productions
Igor,4, Exodus Productions
Brave,5,Walt Disney Pictures
The Heat,8, Big Screen Productions
Sweeney Todd: The Demon Barber of Fleet Street,46,Warner Bros.
The Mist,8,Darkwoods Productions
Seabiscuit,10, DreamWorks Pictures
Becoming Jane,13,Ecosse Films
Ouija,5, Platinum Dunes
The Bling Ring,14, A24
TMNT,4, Warner Bros.
Marie Antoinette,16, Commission du Film France
Mulholland Drive,16,Asymmetrical Productions
Proof,5, Hart-Sharp Entertainment
Doom,4, Stillking Films
The Prince,10,Grindstone Entertainment Group
What's Your Number?,19, New Regency Pictures
Whatever It Takes,17,Columbia Pictures Corporation
Insurgent,9, Mandeville Films
John Wick,9,Thunder Road Pictures
My Blueberry Nights,19, Jet Tone Production
Chocolat,8,Miramax Films
Young Adult,11, Denver and Delilah Productions
Mud,3, Everest Entertainment
Ghost Rider,11, Marvel Enterprises
Mutant Chronicles,17, Edward R. Pressman Film
The Perks of Being a Wallflower,31, Mr. Mudd Production
August: Osage County,20, Smokehouse Pictures
The Grudge 2,12, Ghost House Pictures
In the Valley of Elah,21, Warner Independent Pictures (WIP)
Killer Elite,12, Omnilab Media
The Ring,8, BenderSpink
Daredevil,9, Regency Enterprises
AntiTrust,9, Metro-Goldwyn-Mayer (MGM)
Blade: Trinity,14, Shawn Danielle Productions Ltd.
St. Vincent,11, Crescendo Productions
American Wedding,16,Universal Pictures
The Dark Knight,15,DC Comics
Alvin and the Chipmunks: The Squeakquel,39, Fox 2000 Pictures
Twisted,7, Harlequin Pictures
Happy Feet Two,14,Village Roadshow Pictures
Selma,5,Plan B Entertainment
Dawn of the Dead,16, Strike Entertainment
Inglourious Basterds,20, Zehnte Babelsberg
Southpaw,8,Escape Artists
Munich,6, Amblin Entertainment
Chicken Run,11, Aardman Animations
Birdman,7, Le Grisbi Productions
The Guard,9, Prescience
Thor: The Dark World,20,Marvel Studios
Dinner for Schmucks,19, DreamWorks SKG
A Beautiful Mind,16, Universal Pictures
Drive,5, FilmDistrict
Dungeons & Dragons,18, Sweetpea Entertainment
Love & Other Drugs,18,Bedford Falls Productions
Sherlock Holmes,15,Village Roadshow Pictures
Out of Time,11,Original Film
"I Love You, Man",15, Bernard Gayle Productions
The Last King of Scotland,25, Cowboy Films
A Mighty Heart,14, Revolution Films
It's Complicated,16, Dentsu
Deux frÃ¨res,12, Pathe
W.,2,Ixtlan Productions
Birdman,7, TSG Entertainment
The Green Hornet,16,Original Film
22 Jump Street,14, Cannell Studios
Valentine's Day,15, Karz Entertainment
Memento,7,Summit Entertainment
Open Season,11,Sony Pictures Animation
V for Vendetta,14, Silver Pictures
Harry Potter and the Deathly Hallows: Part 2,44,Warner Bros.
Creed,5, Chartoff-Winkler Productions
Machete Kills,13, Demarest Films
Lions for Lambs,15, United Artists
How High,8,Universal Pictures
The Great Debaters,18,The Weinstein Company
Sin City: A Dame to Kill For,28, Troublemaker Studios
The Heartbreak Kid,18,Conundrum Entertainment
The Danish Girl,15, Taxshelter. be
3000 Miles to Graceland,23, Warner Bros.
After Earth,11, Overbrook Entertainment
Safe Haven,10, Relativity Media
Post Grad,9, Fox Atomic
Basic Instinct 2,16, Kanzaman
Did You Hear About The Morgans?,31, Relativity Media
The Exorcism of Emily Rose,26, Firm Films
K-PAX,5, PathÃ© Pictures International
Homefront,9, Open Road Films
Bridget Jones's Diary,21,Miramax Films
The Art of War,14, Franchise Pictures
La migliore offerta,19, Warner Bros.
Taken,5, TPS Star
Jarhead,7, Motion Picture KAPPA Produktionsgesellschaft
Rio,3, Twentieth Century Fox Animation
Miss Congeniality,17, Castle Rock Entertainment
Inkheart,8,New Line Cinema
The Invention of Lying,22,Media Rights Capital
The Wrestler,12, Protozoa Pictures
Sex and the City,16,New Line Cinema
Tomorrowland,12,Walt Disney Pictures
The Twilight Saga: Breaking Dawn - Part 2,41, Sunswept Entertainment
Trespass,8, Millennium Films
Year One,8, Apatow Productions
Kill Bill: Vol. 2,17,Miramax Films
Club Dread,10, Broken Lizard Industries
Romeo Must Die,14, Warner Bros.
Blue Crush,10, Shutt/Jones Productions
Out of the Furnace,18, Scott Free Productions
The Mummy: Tomb of the Dragon Emperor,37,Universal Pictures
Mission: Impossible - Ghost Protocol,36,Paramount Pictures
Gulliver's Travels,18, Davis Entertainment
The Departed,12, Plan B Entertainment
Intolerable Cruelty,19, Alphaville Productions
Sabotage,8, QED International
Nanny McPhee,12, Three Strange Angels
The Majestic,12,Village Roadshow Pictures
Taxi,4, Robert Simonds Productions
Home,4,Twentieth Century Fox Film Corporation
Dallas Buyers Club,18, Universal Pictures
V for Vendetta,14, DC Comics
Taken 2,7, M6 Films
Flyboys,7, Flyboys Films
Twilight,8, Imprint Entertainment
Cake,4,Echo Films
Don't Say a Word,16,20th Century Fox
Fire with Fire,14, Paradox Entertainment
Did You Hear About The Morgans?,31, Banter
Fantastic Four,14, Marvel Entertainment
Punisher: War Zone,18, Marvel Knights
Last Vegas,10, Good Universe
Godzilla,8, Disruption Entertainment
Finding Forrester,17,Fountainbridge Films
Traffic,7, Splendid Medien AG
Exit Wounds,11, Warner Bros.
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, The
Friday After Next,17,New Line Cinema
Chloe,5, The
Pixels,6,Columbia Pictures
Cosmopolis,10, Rai Cinema
The Roommate,12, Screen Gems
Vicky Cristina Barcelona,24, Gravier Productions
The Break-Up,12,Universal Pictures
Proof,5,Miramax Films
The Number 23,13,New Line Cinema
The Danish Girl,15, Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique
Ladder 49,9, Beacon Pictures
Runaway Jury,12,Regency Enterprises
Little Miss Sunshine,20, Bona Fide Productions
Lions for Lambs,15, Metro-Goldwyn-Mayer (MGM)
The Judge,9, Team Downey
My Best Friend's Girl,21,Lionsgate
Pan,3, Berlanti Productions
Trespass,8, Winkler Films
All Is Lost,11, Treehouse Pictures
Head Over Heels,15,Universal Studios
Ready to Rumble,15,Bel Air Entertainment
The Fourth Kind,15, Chambara Pictures
Taking Lives,12, Warner Bros.
Paranormal Activity 3,21, Blumhouse Productions
Training Day,12, NPV Entertainment
Racing Stripes,14,Alcon Entertainment
The Whole Nine Yards,20, Morgan Creek Productions
Match Point,11,DreamWorks
Walk Hard: The Dewey Cox Story,30, Apatow Productions
The Beach,9,20th Century Fox
Righteous Kill,14, InVenture Entertainment
Hellboy,7, Starlite Films
The Dressmaker,14, Apollo Media
World Trade Center,18, Kernos Filmproduktionsgesellschaft & Company
Belle,5, Metrol Technology
EuroTrip,8, The Montecito Picture Company
Dredd,5, Peach Trees
Bridget Jones: The Edge of Reason,33, Universal Pictures
Tristan & Isolde,16, Epsilon Motion Pictures
Victor Frankenstein,19, Moving Picture Company (MPC)
The Pirates! In an Adventure with Scientists!,45, Sony Pictures Animation
Paul,4, Working Title Films
Firewall,8, Beacon Pictures
Legally Blonde,14, Metro-Goldwyn-Mayer (MGM)
Agora,5,HimenÃ³ptero
My Sister's Keeper,18, Gran Via Productions
Your Highness,13, Stuber Productions
Real Steel,10, 21 Laps Entertainment
Abraham Lincoln: Vampire Hunter,31, Tim Burton Productions
Brideshead Revisited,20, 2 Entertain
Mindhunters,11, Egmond Film & Television
The Maze Runner,15,Ingenious Media
Young Adult,11, Indian Paintbrush
World Trade Center,18,Paramount Pictures
17 Again,8, Offspring Entertainment
The Counselor,13, Fox 2000 Pictures
Jarhead,7, Neal Street Productions
The Artist,10, Jouror Productions
Machete Kills,13, AR Films
Serendipity,11, Tapestry Films
Argo,4, Smokehouse Pictures
The Three Burials of Melquiades Estrada,39, EuropaCorp
The Perfect Storm,17,Warner Bros.
Pride & Prejudice,17, Focus Features
Toy Story 3,11,Walt Disney Pictures
The Amityville Horror,21, Metro-Goldwyn-Mayer (MGM)
The Bucket List,15, Zadan / Meron Productions
I Don't Know How She Does It,28,The Weinstein Company
Inside Out,10, Walt Disney Studios Motion Pictures
The Ghost Writer,16, R.P. Productions
Immortals,9, Mark Canton Productions
Death Race,10, Relativity Media
Solomon Kane,12, Wandering Star Pictures
Broken Flowers,14,Bac Films
Mission: Impossible - Rogue Nation,34, TC Productions
Deux frÃ¨res,12, Two Brothers Productions
Begin Again,11,Likely Story
Mr. Deeds,9,New Line Cinema
The Legend of Hercules,22,Millennium Films
King Arthur,11, Touchstone Pictures
The Switch,10, Echo Films
Conan the Barbarian,19,Dark Horse Entertainment
About Last Night,16, Olive Bridge Entertainment
The Amazing Spider-Man 2,24, Matt Tolmach Productions
TRON: Legacy,12, Sean Bailey Productions
The Bucket List,15,Warner Bros.
Meet the Parents,16,DreamWorks SKG
Saw III,7, Evolution Entertainment
Ratatouille,11,Walt Disney Pictures
Ride Along,10, Cube Vision
The Return,10, Intrepid Pictures
Cloverfield,11,Paramount Pictures
Mutant Chronicles,17, First Foot Films
Get Carter,10, Morgan Creek Productions
Home on the Range,17, Walt Disney Feature Animation
Happy Feet,10,Village Roadshow Pictures
Zoolander,9,Paramount Pictures
Brokeback Mountain,18, Focus Features
Fun Size,8, Anonymous Content
The Fault in Our Stars,22, Temple Hill Entertainment
Valiant,7, Scanbox
Troy,4, Radiant Productions
Supernova,9,United Artists
Street Kings,12, Emmett/Furla Films
Master and Commander: The Far Side of the World,47, Twentieth Century Fox Film Corporation
The Lizzie McGuire Movie,24,Walt Disney Pictures
Under the Skin,14,Scottish Screen
Spy Kids,8, Troublemaker Studios
Runner Runner,13, New Regency Pictures
Winter's Tale,13, Warner Bros.
Admission,9,Focus Features
Cosmopolis,10, Prospero Pictures
Hot Tub Time Machine,20, New Crime Productions
Jobs,4, Dillywood
Star Trek,9, MavroCine Pictures GmbH & Co. KG
Cirque du Freak: The Vampire's Assistant,40,Universal Pictures
Justin Bieber: Never Say Never,30, Magical Elves Productions
Traffic,7, Bedford Falls Company
Focus,5, RatPac-Dune Entertainment
Sydney White,12, SW7D Productions
Colombiana,10,TF1 Films Production
The Wolf of Wall Street,23,Paramount Pictures
Jennifer's Body,15, Fox Atomic
The Best Exotic Marigold Hotel,30,Participant Media
Transporter 2,13, Current Entertainment
A Beautiful Mind,16,Imagine Entertainment
Blade: Trinity,14,New Line Cinema
The Amazing Spider-Man,22, Marvel Entertainment
Wrong Turn,10, Regency Enterprises
Men in Black II,15, Columbia Pictures Corporation
Fifty Shades of Grey,20,Focus Features
The Order,9,Twentieth Century Fox Film Corporation
Lara Croft: Tomb Raider,23, Mutual Film Company
Jack Ryan: Shadow Recruit,25, Skydance Productions
Child 44,8, Worldview Entertainment
Red Dawn,8,Contrafilm
Tears of the Sun,16, Revolution Studios
The Sisterhood of the Traveling Pants,37,DiNovi Pictures
The Machinist,13,Filmax Entertainment
Grindhouse,10, Yer Dead Productions
The Expendables 3,17, Ex3 Productions
Hulk,4, Good Machine
Hellboy,7, Lawrence Gordon Productions
Gulliver's Travels,18, Dune Entertainment III
I Now Pronounce You Chuck & Larry,33, Happy Madison Productions
Stuart Little 2,15, Sony Pictures Entertainment
The Italian Job,15, De Line Pictures
Never Let Me Go,15, Film4
Room,4,Element Pictures
Tooth Fairy,11, Dune Entertainment III
Outlander,9, VIP Medienfonds 4
Enemy at the Gates,18, Little Bird
The Score,9, Mandalay Pictures
The Art of War,14,Amen Ra Films
Angels & Demons,15, Panorama Films
The Cave,8,Lakeshore Entertainment
City of Ember,13,Playtone
Dracula 2000,12, Wes Craven Films
Driven,6,Epsilon Motion Pictures
Ghost Rider,11, Michael De Luca Productions
Seed of Chucky,14,Rogue Pictures
The Whole Nine Yards,20, Warner Bros.
A Knight's Tale,15, Escape Artists
"You, Me and Dupree",18, Kaplan/Perrone Entertainment
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59,Walt Disney Pictures
Getaway,7, Saints LA
Cold Mountain,13, Bona Fide Productions
Wreck-It Ralph,14,Walt Disney Animation Studios
12 Years a Slave,16,Plan B Entertainment
Fred Claus,10, Warner Bros.
Secret in Their Eyes,20, Gran Via Productions
The Big Year,12, Fox 2000 Pictures
Constantine,11, DC Comics
Before the Devil Knows You're Dead,34, Unity Productions
High Crimes,11,Twentieth Century Fox Film Corporation
The Wolverine,13, Marvel Entertainment
Terminator 3: Rise of the Machines,34, Intermedia Films
What to Expect When You're Expecting,36, What to Expect Productions
Riddick,7,One Race Productions
Sherlock Holmes: A Game of Shadows,34, Silver Pictures
Capote,6, Cooper's Town Productions
Quills,6, Hollywood Partners
A Mighty Wind,13,Castle Rock Entertainment
Arbitrage,9, Green Room Films
2012,4, Centropolis Entertainment
Hercules,8, Radical Studios
The Butler,10, Pam Williams Productions
21 & Over,9, SkyLand Entertainment
Snow White and the Huntsman,27,Universal Pictures
The Queen,9, Scott Rudin Productions
Gran Torino,11, Warner Bros.
The Number 23,13, Contrafilm
13 Going On 30,14, Thirteen Productions
Friday Night Lights,19, Friday Night Lights LLC
Ali,3,Columbia Pictures Corporation
The Holiday,11, Universal Pictures
Land of the Dead,16, Atmosphere Entertainment MM
Starsky & Hutch,15,Weed Road Pictures
Marie Antoinette,16, Columbia Pictures Corporation
Fantastic Four,14, Constantin Film Produktion
I Could Never Be Your Woman,27, I Could Never Ltd.
The Skulls,10, Newmarket Capital Group
The Boat That Rocked,20,Universal Pictures
Rush,4,Revolution Films
Max Keeble's Big Move,21,Walt Disney Pictures
Safe,4, Automatik Entertainment
Our Idiot Brother,17,The Weinstein Company
Ocean's Eleven,14, Warner Bros.
The Rundown,11, WWE Studios
Oculus,6,Intrepid Pictures
Alvin and the Chipmunks: The Squeakquel,39, Bagdasarian Productions
The Time Machine,16,DreamWorks SKG
Love & Basketball,17,40 Acres & A Mule Filmworks
Role Models,11, New Regency Pictures
The Amazing Spider-Man,22,Columbia Pictures
Signs,5, The
Tooth Fairy,11, Walden Media
The Rookie,10,Walt Disney Pictures
50/50,5, Mandate Pictures
The Sitter,10,Twentieth Century Fox Film Corporation
Hancock,7, Weed Road Pictures
I Am Number Four,16, Bay Films
Hope Springs,12, Mandate Pictures
Superbad,8, Apatow Productions
Big Trouble,11,Touchstone Pictures
Forgetting Sarah Marshall,25, Apatow Productions
The Ides of March,17, Crystal City Entertainment
Magic Mike,10, Extension 765
16 Blocks,9, Alcon Entertainment
What Just Happened,18, Tribeca Productions
Team America: World Police,26, Scott Rudin Productions
Hitman,6, Daybreak Productions
War of the Worlds,17, Cruise/Wagner Productions
The Big Year,12, Dune Entertainment
The Butler,10, Follow Through Productions
X2,2, XM2 Productions
Pain & Gain,11,Paramount Pictures
The Spirit,10,DC Comics
Little Fockers,14, Everyman Pictures
The Kite Runner,15, Neal Street Productions
Bolt,4, Walt Disney Animation Studios
The Adventures of Tintin,24, Amblin Entertainment
We Were Soldiers,16, Icon Entertainment International
Land of the Dead,16, Romero-Grunwald Productions
(500) Days of Summer,20, Dune Entertainment III
Wrath of the Titans,19, Furia de Titanes II
The Omen,8, 11:11 Mediaworks
The Mexican,11, Pistolero Productions LLC
About Schmidt,13,New Line Cinema
Public Enemies,14, Appian Way
Larry Crowne,12,Universal Pictures
Untraceable,11, Cohen/Pearl Productions
How to Train Your Dragon,24,DreamWorks Animation
American Dreamz,15, Depth of Field
Bridesmaids,11, Apatow Productions
The Counselor,13, Kanzaman
Basic,5,Intermedia Films
Up in the Air,13,Paramount Pictures
Walk the Line,13, Catfish Productions
The Maze Runner,15, Temple Hill Entertainment
Epic Movie,10, Paul Schiff Productions
We Are Marshall,15, Wonderland Sound and Vision
The Woman in Black,18, Film i VÃ¤st
The Family,10, EuropaCorp
Cloudy with a Chance of Meatballs 2,35,Columbia Pictures
Man of Tai Chi,14, China Film Group Corporation (CFGC)
Daybreakers,11,Lionsgate
Memento,7, I Remember Productions
American Wedding,16, Zide-Perry Productions
My Life in Ruins,16, 26 Films
What Just Happened,18, Linson Entertainment
Dancer in the Dark,18, Zentropa Entertainments
Dark Shadows,12, Infinitum Nihil
Zack and Miri Make a Porno,26, View Askew Productions
Teenage Mutant Ninja Turtles,28, Nickelodeon Movies
Freddy vs. Jason,16, Cecchi Gori Group Tiger Cinematografica
Gone Baby Gone,14, The Ladd Company
The Italian Job,15, Working Title Films
