popularity,release_date,title,year,imdb_id,runtime,genre,imdb_rating,votes,gross_us,month
11.487,1/26/1994,Three Colors: White,1994,111507,92,Comedy,7.6,64852,1.46,1
20.054000000000002,9/29/2000,Remember the Titans,2000,210945,113, Sport,7.8,198809,115.65,9
12.280999999999999,2/7/1974,Blazing Saddles,1974,71230,93, Western,7.7,126476,119.5,2
18.085,9/2/1978,Dawn of the Dead,1978,77402,127, Adventure,7.9,111713,5.1,9
10.504000000000001,5/29/1954,Dial M for Murder,1954,46912,105,Crime,8.2,159086,0.01,5
14.442,6/12/2015,Me and Earl and the Dying Girl,2015,2582496,105, Drama,7.7,123614,6.74,6
81.71,12/6/2018,Spider-Man: Into the Spider-Verse,2018,4633694,117, Adventure,8.4,379677,190.24,12
19.405,1/1/2003,Mystic River,2003,327056,138, Mystery,7.9,420612,90.14,1
64.697,5/31/1973,The Exorcist,1973,70047,122,Horror,8.0,363161,232.91,5
10.812999999999999,5/4/1984,This Is Spinal Tap,1984,88258,82,Comedy,7.9,129162,0.19,5
15.338,11/18/1992,Malcolm X,1992,104797,202, History,7.7,86352,48.17,11
54.948,11/13/1940,Fantasia,1940,32455,125, Family,7.7,88916,76.41,11
47.256,10/7/2009,Zombieland,2009,1156398,88, Fantasy,7.6,521344,75.59,10
27.88,3/22/2010,Kick-Ass,2010,1250777,117, Comedy,7.6,525454,48.07,3
8.131,12/23/1994,The Jungle Book,1967,61852,78, Family,7.6,166957,141.84,12
15.814,2/27/1998,Dark City,1998,118929,100, Thriller,7.6,188308,14.38,2
157.327,10/25/2017,Thor: Ragnarok,2017,3501632,130, Adventure,7.9,591822,315.06,10
26.666,11/21/1976,Rocky,1976,75148,120,Drama,8.1,520513,117.24,11
10.27,3/29/2002,Sympathy for Mr. Vengeance,2002,310775,129,Crime,7.6,62876,0.05,3
51.692,11/25/2015,Creed,2015,3076658,133, Sport,7.6,248465,109.77,11
26.94,11/16/2018,Green Book,2018,6966692,130, Comedy,8.2,383880,85.08,11
9.625,7/30/1972,Deliverance,1972,68473,109,Adventure,7.7,99009,7.06,7
13.814,8/18/2006,The Illusionist,2006,443543,110, Mystery,7.6,355366,39.87,8
99.478,2/9/2016,Deadpool,2016,1431045,108, Comedy,8.0,906318,363.07,2
21.869,10/15/2004,3-Iron,2004,423866,88, Drama,8.0,50787,0.24,10
23.134,2/9/1976,Taxi Driver,1976,75314,114,Crime,8.2,728316,28.26,2
21.095,6/12/1981,Raiders of the Lost Ark,1981,82971,115, Adventure,8.4,886818,248.16,6
11.386,6/14/1944,Double Indemnity,1944,36775,107, Film-Noir,8.3,144173,5.72,6
16.843,10/23/1940,The Great Dictator,1940,32553,125, War,8.4,203999,0.29,10
14.434000000000001,9/7/2017,Papillon,1973,70511,151, Crime,8.0,121899,53.27,9
7.006,10/21/1970,The Conformist,1970,65571,113,Drama,8.0,27251,0.54,10
27.193,8/13/2015,Straight Outta Compton,2015,1398426,147, History,7.8,179785,161.2,8
79.017,2/28/2017,Logan,2017,3315342,137, Sci-Fi,8.1,651202,226.28,2
29.483,8/27/2014,Birdman or (The Unexpected Virtue of Ignorance),2014,2562232,119, Drama,7.7,582295,42.34,8
44.958,10/18/2019,Jojo Rabbit,2019,2584384,108, War,7.9,302603,0.35,10
13.949000000000002,10/29/1999,Being John Malkovich,1999,120601,113, Drama,7.7,313388,22.86,10
13.39,9/25/1961,The Hustler,1961,54997,134, Sport,8.0,75228,8.28,9
7.986000000000001,8/26/1955,The Night of the Hunter,1955,48424,92,Crime,8.0,82263,0.65,8
8.886000000000001,6/15/2001,Lagaan: Once Upon a Time in India,2001,169102,224,Drama,8.1,105356,0.07,6
26.107,7/12/1997,Princess Mononoke,1997,119698,134, Action,8.4,345229,2.38,7
15.883,1/18/1964,A Fistful of Dollars,1964,58461,99,Action,8.0,198921,14.5,1
22.655,7/29/2015,The Little Prince,2015,1754656,108, Adventure,7.7,56956,1.34,7
33.815,9/16/2005,Pride & Prejudice,2005,414387,129,Drama,7.8,260577,38.41,9
87.279,6/18/1998,Mulan,1998,120762,88,Animation,7.6,257887,120.62,6
26.976,6/26/1987,Full Metal Jacket,1987,93058,116,Drama,8.3,677648,46.36,6
12.65,10/9/1971,The French Connection,1971,67116,104, Drama,7.7,110510,15.63,10
17.896,9/24/1986,The Name of the Rose,1986,91605,130, Mystery,7.7,102321,7.15,9
43.949,9/14/1994,Léon: The Professional,1994,110413,110, Crime,8.5,1039943,19.5,9
8.912,12/20/1991,Raise the Red Lantern,1991,101640,125, History,8.1,29766,2.6,12
31.026,2/24/2017,Get Out,2017,5052448,104, Thriller,7.7,495971,176.04,2
18.072,5/17/2000,Dancer in the Dark,2000,168629,140, Drama,8.0,102608,4.18,5
12.869000000000002,10/28/1998,The Legend of 1900,1998,120731,169, Music,8.1,59208,0.26,10
15.159,10/26/2005,Match Point,2005,416320,124, Romance,7.6,206754,23.09,10
13.177,6/1/1985,Ran,1985,89881,162, Drama,8.2,113074,4.14,6
54.919,11/25/1992,Aladdin,1992,103639,90, Comedy,8.0,374928,217.35,11
11.706,5/28/2009,Mother,2009,1216496,129,Crime,7.8,53346,0.55,5
58.691,6/16/2010,Toy Story 3,2010,435761,103, Comedy,8.2,759809,415.0,6
119.30799999999999,9/1/2017,Call Me by Your Name,2017,5726616,132, Romance,7.9,215241,18.1,9
10.235,10/31/2003,In America,2002,298845,105,Drama,7.7,40437,15.54,10
7.986000000000001,8/26/1955,The Night of the Hunter,1955,48424,92, Drama,8.0,82263,0.65,8
15.419,5/25/1975,Monty Python and the Holy Grail,1975,71853,91,Adventure,8.2,502250,1.23,5
13.645,8/21/2014,Wild Tales,2014,3011894,122, Drama,8.1,178119,3.11,8
12.177,9/13/1985,After Hours,1985,88680,97, Crime,7.7,60101,10.6,9
6.466,7/17/2015,Bajrangi Bhaijaan,2015,3863552,163, Comedy,8.0,72511,8.18,7
12.075,8/21/1946,Notorious,1946,38787,102,Drama,7.9,92566,10.46,8
8.622,6/11/1969,True Grit,2010,1403865,110,Drama,7.6,312868,171.24,6
42.619,10/19/1990,Night of the Living Dead,1968,63350,96, Thriller,7.9,116897,0.09,10
8.722999999999999,11/29/1945,The Lost Weekend,1945,37884,101, Film-Noir,7.9,33642,9.46,11
14.777000000000001,6/21/1960,The Apartment,1960,53604,125,Comedy,8.3,165142,18.6,6
108.69,8/26/2016,Your Name.,2016,5311514,106,Animation,8.4,197768,5.02,8
48.218,3/10/2010,How to Train Your Dragon,2010,892769,98, Action,8.1,669262,217.58,3
13.944,5/6/2005,Crash,2004,375679,112, Thriller,7.7,420299,54.58,5
23.505,7/23/2004,The Bourne Supremacy,2004,372183,108, Mystery,7.7,435859,176.24,7
10.17,3/15/2006,The Lives of Others,2006,405094,137,Drama,8.4,360169,11.29,3
22.938000000000002,8/6/1993,The Fugitive,1993,106977,130,Action,7.8,268497,183.88,8
6.9270000000000005,11/15/1935,A Night at the Opera,1935,26778,96, Music,7.9,30637,2.54,11
17.779,12/25/1993,Tombstone,1993,108358,130, Drama,7.8,127299,56.51,12
9.539,7/21/1952,The Quiet Man,1952,45061,129, Romance,7.7,34792,10.55,7
27.873,5/24/1995,Braveheart,1995,112573,178,Biography,8.3,962084,75.6,5
54.948,11/13/1940,Fantasia,1940,32455,125,Animation,7.7,88916,76.41,11
15.94,1/1/2003,Saw,2004,387564,103,Horror,7.6,380061,56.0,1
10.17,3/15/2006,The Lives of Others,2006,405094,137, Mystery,8.4,360169,11.29,3
13.127,2/11/1936,Modern Times,1936,27977,87, Drama,8.5,218953,0.16,2
13.222999999999999,9/18/1951,A Streetcar Named Desire,1951,44081,122,Drama,8.0,99479,8.0,9
20.814,12/14/2011,The Girl with the Dragon Tattoo,2009,1132620,152,Crime,7.8,209325,10.1,12
17.408,12/20/1991,JFK,1991,102138,189,Drama,8.0,142594,70.41,12
13.36,7/8/1959,North by Northwest,1959,53125,136,Adventure,8.3,300245,13.28,7
14.247,2/5/1960,La Dolce Vita,1960,53779,174,Comedy,8.0,66867,19.52,2
18.99,10/23/2009,Fantastic Mr. Fox,2009,432283,87, Adventure,7.9,201051,21.0,10
20.609,9/1/2000,Snatch,2000,208092,102,Comedy,8.3,784601,30.33,9
20.991,6/3/1987,The Untouchables,1987,94226,119,Crime,7.9,283021,76.27,6
68.279,11/27/2019,Knives Out,2019,8946378,130, Drama,7.9,463611,165.36,11
13.127,2/11/1936,Modern Times,1936,27977,87, Family,8.5,218953,0.16,2
7.471,10/3/1971,The Last Picture Show,1971,67328,118, Romance,8.0,42764,29.13,10
9.21,6/11/1947,Miracle on 34th Street,1947,39628,96, Family,7.9,41731,2.65,6
7.296,3/1/1985,The Purple Rose of Cairo,1985,89853,82, Fantasy,7.7,47214,10.63,3
17.307000000000002,8/3/2017,Wind River,2017,5362988,107,Crime,7.7,207679,33.8,8
15.077,4/24/2011,Detachment,2011,1683526,98,Drama,7.7,77347,0.07,4
27.601999999999997,9/18/2013,Prisoners,2013,1392214,153,Crime,8.1,604471,61.0,9
15.628,10/15/1999,The Straight Story,1999,166896,112,Biography,8.0,82375,6.2,10
13.818,10/6/2017,The Florida Project,2017,5649144,111,Drama,7.6,95960,5.9,10
12.91,2/27/2009,The Girl with the Dragon Tattoo,2009,1132620,152,Crime,7.8,209325,10.1,2
37.152,6/18/1975,Jaws,1975,73195,124, Thriller,8.0,544675,260.0,6
16.436,1/27/1995,Before Sunrise,1995,112471,101, Romance,8.1,273775,5.54,1
19.871,8/7/1992,Unforgiven,1992,105695,130, Western,8.2,377255,101.16,8
50.278999999999996,10/9/1993,The Nightmare Before Christmas,1993,107688,76, Family,8.0,300917,75.08,10
6.881,5/17/2013,The Past,2013,2404461,130,Drama,7.8,45110,1.33,5
104.916,8/18/2016,Kubo and the Two Strings,2016,4302938,101,Animation,7.8,118434,48.02,8
12.05,7/1/2012,Amour,2012,1602620,127,Drama,7.9,93427,6.74,7
12.940999999999999,9/12/1997,The Game,1997,119174,129,Drama,7.8,346409,48.32,9
27.980999999999998,6/25/1982,Blade Runner,1982,83658,117, Thriller,8.1,696121,32.87,6
12.708,10/18/1941,The Maltese Falcon,1941,33870,100,Film-Noir,8.0,149298,2.11,10
83.932,10/24/2014,Big Hero 6,2014,2245084,102,Animation,7.8,412390,222.53,10
59.27,2/11/2016,Zootopia,2016,2948356,108, Comedy,8.0,436017,341.27,2
25.986,11/8/2007,No Country for Old Men,2007,477348,122, Drama,8.1,860889,74.28,11
8.484,4/15/2005,Adam's Apples,2005,418455,94, Drama,7.8,45885,0.0,4
12.91,2/27/2009,The Girl with the Dragon Tattoo,2011,1568346,158, Drama,7.8,424947,102.52,2
19.822,3/23/2018,Isle of Dogs,2018,5104604,101, Comedy,7.9,140237,32.02,3
104.594,4/27/2016,Captain America: Civil War,2016,3498820,147, Sci-Fi,7.8,667295,408.08,4
50.863,7/8/2010,Despicable Me,2010,1323594,95, Crime,7.6,502217,251.51,7
17.986,2/9/1979,The Warriors,1979,80120,92, Thriller,7.6,94194,22.49,2
9.356,9/17/2003,Love Me If You Dare,2003,364517,93, Drama,7.6,67487,0.55,9
41.738,7/3/1985,Back to the Future,1985,88763,116, Comedy,8.5,1062788,210.61,7
27.366,12/25/2008,The Curious Case of Benjamin Button,2008,421715,166, Fantasy,7.8,591468,127.51,12
54.948,11/13/1940,Fantasia,1940,32455,125, Fantasy,7.7,88916,76.41,11
16.896,4/17/1941,Citizen Kane,1941,33467,119, Mystery,8.3,405257,1.59,4
15.843,12/15/1939,Gone with the Wind,1939,31381,238, History,8.1,291071,198.68,12
8.882,12/18/2014,PK,2014,2338151,153, Musical,8.1,163763,10.62,12
25.346999999999998,3/2/2007,Zodiac,2007,443706,157,Crime,7.7,469160,33.08,3
21.818,9/2/2013,Rush,2013,1979320,123, Drama,8.1,434359,26.95,9
14.102,6/17/1969,The Wild Bunch,1969,65214,135,Action,7.9,77570,12.06,6
19.277,9/22/2006,Children of Men,2006,206634,109,Adventure,7.9,466232,35.55,9
418.789,10/2/2019,Joker,2019,7286456,122,Crime,8.4,950919,335.45,10
6.546,10/26/1967,Wait Until Dark,1967,62467,108,Thriller,7.8,27812,17.55,10
15.777999999999999,5/22/1998,Fear and Loathing in Las Vegas,1998,120669,118, Drama,7.6,260387,10.68,5
10.767000000000001,1/1/2013,The Best Offer,2013,1924396,131, Drama,7.8,108904,0.09,1
17.792,5/28/1958,Vertigo,1958,52357,128, Romance,8.3,365929,3.2,5
82.85,12/25/2013,The Wolf of Wall Street,2013,993846,180, Drama,8.2,1196714,116.9,12
38.691,10/26/1984,The Terminator,1984,88247,107, Sci-Fi,8.0,801360,38.4,10
11.84,12/22/2010,True Grit,2010,1403865,110,Drama,7.6,312868,171.24,12
44.958,10/18/2019,Jojo Rabbit,2019,2584384,108,Comedy,7.9,302603,0.35,10
82.635,4/19/2017,Guardians of the Galaxy Vol. 2,2017,3896198,136, Comedy,7.6,573181,389.81,4
35.194,11/13/2017,Wonder,2017,2543472,113, Family,8.0,143371,132.42,11
15.828,9/16/1981,Das Boot,1981,82096,149, Thriller,8.3,232728,11.49,9
40.944,11/19/2004,Howl's Moving Castle,2004,347149,119, Family,8.2,336275,4.71,11
25.57,9/16/2005,Lord of War,2005,399295,122, Crime,7.6,294756,24.15,9
13.927999999999999,4/23/1967,Casino Royale,2006,381061,144, Adventure,8.0,583691,167.45,4
43.495,9/10/1994,Pulp Fiction,1994,110912,154,Crime,8.9,1834079,107.93,9
10.18,3/7/1973,The Long Goodbye,1973,70334,112, Crime,7.6,26465,0.96,3
12.729000000000001,12/19/1997,Open Your Eyes,1997,125659,119, Sci-Fi,7.7,64230,0.37,12
12.735,11/10/1993,Carlito's Way,1993,106519,144, Drama,7.9,201664,36.95,11
15.777999999999999,5/22/1998,Fear and Loathing in Las Vegas,1998,120669,118, Comedy,7.6,260387,10.68,5
299.698,4/24/2019,Avengers: Endgame,2019,4154796,181,Action,8.4,821060,858.37,4
40.26,12/25/2012,Django Unchained,2012,1853728,165,Drama,8.4,1364478,162.81,12
17.067,5/10/1995,A Little Princess,1995,113670,97,Drama,7.7,32343,10.02,5
90.641,10/7/2016,Hacksaw Ridge,2016,2119532,139,Biography,8.1,438861,67.21,10
17.113,10/10/2013,Captain Phillips,2013,1535109,134,Adventure,7.8,422693,107.1,10
7.89,2/16/2010,The Illusionist,2006,443543,110, Fantasy,7.6,355366,39.87,2
22.986,12/3/2010,Black Swan,2010,947798,108,Drama,8.0,701801,106.95,12
12.923,6/15/1967,The Dirty Dozen,1967,61578,150, War,7.7,67338,45.3,6
10.027999999999999,7/22/1948,The Red Shoes,1948,40725,135,Drama,8.1,31089,10.9,7
19.277,9/22/2006,Children of Men,2006,206634,109, Drama,7.9,466232,35.55,9
71.55,11/1/2012,Wreck-It Ralph,2012,1772341,101,Animation,7.7,381450,189.42,11
11.161,5/13/1938,The Adventures of Robin Hood,1938,29843,102, Adventure,7.9,47291,3.98,5
10.097000000000001,7/30/2015,Drishyam,2015,4430212,163,Crime,8.2,71052,0.74,7
79.87899999999999,7/13/2018,Mission: Impossible - Fallout,2018,4912910,147, Adventure,7.7,292713,220.16,7
38.949,12/26/1959,Ben-Hur,1959,52618,212, Drama,8.1,220164,74.7,12
14.557,9/25/1987,The Princess Bride,1987,93779,98, Fantasy,8.0,395093,30.86,9
15.309000000000001,9/14/1993,A Bronx Tale,1993,106489,121, Drama,7.8,128665,17.27,9
12.03,12/13/1973,Papillon,1973,70511,151, Drama,8.0,121899,53.27,12
11.547,12/21/2016,Dangal,2016,5074352,161, Biography,8.4,157650,12.39,12
13.485999999999999,9/21/2013,Nebraska,2013,1821549,115, Comedy,7.7,112608,17.65,9
13.36,7/8/1959,North by Northwest,1959,53125,136, Thriller,8.3,300245,13.28,7
18.532,12/15/2004,Million Dollar Baby,2004,405159,132, Sport,8.1,638134,100.49,12
13.514000000000001,12/25/1926,The General,1926,17925,67, Adventure,8.1,81525,1.03,12
7.89,2/16/2010,The Illusionist,2006,443543,110, Mystery,7.6,355366,39.87,2
12.91,2/27/2009,The Girl with the Dragon Tattoo,2009,1132620,152, Mystery,7.8,209325,10.1,2
15.562000000000001,3/30/1958,Touch of Evil,1958,52311,95, Drama,8.0,98629,2.24,3
10.742,1/26/2006,Rang De Basanti,2006,405508,167, Crime,8.2,112293,2.2,1
13.008,5/24/2012,Moonrise Kingdom,2012,1748122,94, Drama,7.8,319952,45.51,5
15.947000000000001,9/7/2007,Atonement,2007,783233,123,Drama,7.8,252579,50.93,9
24.505,6/8/1984,Ghostbusters,1984,87332,105,Action,7.8,356413,238.63,6
17.352,8/4/2010,The Man from Nowhere,2010,1527788,119, Drama,7.8,63158,0.01,8
18.456,11/10/2017,"Three Billboards Outside Ebbing, Missouri",2017,5027774,115, Drama,8.1,436163,54.51,11
6.01,9/8/2001,No Man's Land,2001,283509,98, War,7.9,44779,1.06,9
33.713,5/1/2000,Gladiator,2000,172495,155, Adventure,8.5,1346622,187.71,5
13.719000000000001,9/30/2011,50/50,2011,1306980,100,Comedy,7.6,315898,35.01,9
15.512,12/17/1993,What's Eating Gilbert Grape,1993,108550,118,Drama,7.8,215925,9.17,12
35.865,12/20/1997,Life Is Beautiful,1997,118799,116, Romance,8.6,626485,57.6,12
20.054000000000002,9/29/2000,Remember the Titans,2000,210945,113, Drama,7.8,198809,115.65,9
14.933,12/16/1966,Andrei Rublev,1966,60107,205, Drama,8.1,47324,0.1,12
11.815,7/20/1991,Only Yesterday,1991,102587,118,Animation,7.6,27326,0.45,7
14.102,6/17/1969,The Wild Bunch,1969,65214,135, Western,7.9,77570,12.06,6
11.935,5/31/1979,The Muppet Movie,1979,79588,95, Family,7.6,32927,76.66,5
10.305,12/11/1967,Guess Who's Coming to Dinner,1967,61735,108, Drama,7.8,39867,56.7,12
18.485,3/8/1996,Fargo,1996,116282,98, Drama,8.1,619854,24.61,3
32.488,8/6/1999,The Sixth Sense,1999,167404,107,Drama,8.1,914124,293.51,8
25.169,2/26/2014,The Grand Budapest Hotel,2014,2278388,99, Comedy,8.1,711445,59.1,2
17.803,9/17/1999,The Hurricane,1999,174856,146,Biography,7.6,91835,50.67,9
20.316,9/20/1964,Goldfinger,1964,58150,110, Thriller,7.7,174686,51.08,9
8.068,2/5/2004,Tae Guk Gi: The Brotherhood of War,2004,386064,140, War,8.1,37885,1.11,2
29.750999999999998,7/20/2013,The Wind Rises,2013,2013293,126,Animation,7.8,74251,5.21,7
12.413,9/19/1986,Blue Velvet,1986,90756,120, Mystery,7.7,182065,8.55,9
10.305,12/11/1967,Guess Who's Coming to Dinner,1967,61735,108,Comedy,7.8,39867,56.7,12
23.679000000000002,5/5/2013,Star Trek Into Darkness,2013,1408101,132, Sci-Fi,7.7,463866,228.78,5
12.968,5/13/1996,Breaking the Waves,1996,115751,159,Drama,7.8,62609,4.04,5
104.594,4/27/2016,Captain America: Civil War,2016,3498820,147,Action,7.8,667295,408.08,4
21.337,7/17/1996,Crash,2004,375679,112,Crime,7.7,420299,54.58,7
21.818,9/2/2013,Rush,2013,1979320,123,Action,8.1,434359,26.95,9
8.886000000000001,6/15/2001,Lagaan: Once Upon a Time in India,2001,169102,224, Musical,8.1,105356,0.07,6
124.492,5/10/2018,Deadpool 2,2018,5463162,119, Adventure,7.7,482609,324.59,5
31.211,1/26/2006,Blood Diamond,2006,450259,143, Thriller,8.0,501128,57.37,1
16.862000000000002,1/26/2006,Fearless,2006,446059,104, Biography,7.6,72957,24.63,1
20.054000000000002,9/29/2000,Remember the Titans,2000,210945,113,Biography,7.8,198809,115.65,9
29.421,8/15/1979,Apocalypse Now,1979,78788,147, War,8.4,608758,83.47,8
103.35600000000001,7/12/2019,The Lion King,1994,110357,88,Animation,8.5,946319,422.78,7
152.609,5/30/2019,Parasite,2019,6751668,132, Thriller,8.6,565186,53.37,5
15.814,2/27/1998,Dark City,1998,118929,100, Sci-Fi,7.6,188308,14.38,2
14.364,8/1/1991,Barton Fink,1991,101410,116, Thriller,7.7,113545,6.15,8
10.581,4/17/1924,Sherlock Jr.,1924,15324,45, Comedy,8.2,42333,0.98,4
12.372,12/6/2002,Adaptation.,2002,268126,115,Comedy,7.7,179124,22.25,12
17.452,9/18/2003,Lost in Translation,2003,335266,102, Drama,7.7,416852,44.59,9
16.112000000000002,12/21/1994,Little Women,2019,3281548,135, Romance,7.8,145776,108.1,12
37.141999999999996,6/12/1987,Predator,1987,93773,107, Adventure,7.8,372517,59.74,6
10.263,2/1/1931,City Lights,1931,21749,87, Romance,8.5,168603,0.02,2
22.647,12/23/1966,"The Good, the Bad and the Ugly",1966,60196,178,Western,8.8,691045,6.1,12
15.679,11/30/1990,Misery,1990,100157,107,Drama,7.8,185542,61.28,11
23.505,7/23/2004,The Bourne Supremacy,2004,372183,108,Action,7.7,435859,176.24,7
21.816999999999997,4/13/2000,American Psycho,2000,144084,101, Drama,7.6,493812,15.07,4
1.411,11/16/1990,Home Alone,1990,99785,103,Comedy,7.6,490388,285.76,11
29.421,8/15/1979,Apocalypse Now,1979,78788,147,Drama,8.4,608758,83.47,8
12.449000000000002,2/26/1993,Falling Down,1993,106856,113, Drama,7.6,172322,40.9,2
68.279,11/27/2019,Knives Out,2019,8946378,130,Comedy,7.9,463611,165.36,11
23.9,10/18/1996,Sleepers,1996,117665,147, Thriller,7.6,187261,49.1,10
7.296,3/1/1985,The Purple Rose of Cairo,1985,89853,82,Comedy,7.7,47214,10.63,3
13.944,5/6/2005,Crash,2004,375679,112, Drama,7.7,420299,54.58,5
12.594000000000001,6/20/1963,The Great Escape,1963,57115,172, Drama,8.2,225492,12.1,6
11.273,6/4/1982,Star Trek II: The Wrath of Khan,1982,84726,113,Action,7.7,112989,78.91,6
44.958,10/18/2019,Jojo Rabbit,2019,2584384,108, Drama,7.9,302603,0.35,10
10.569,9/8/1966,The Battle of Algiers,1966,58946,121,Drama,8.1,53401,0.06,9
38.768,11/20/2009,The Blind Side,2009,878804,129, Drama,7.6,294479,255.96,11
20.123,4/9/2004,Shaun of the Dead,2004,365748,99, Horror,7.9,513632,13.54,4
15.800999999999998,7/6/2000,"Crouching Tiger, Hidden Dragon",2000,190332,120, Fantasy,7.8,253875,128.08,7
12.05,7/1/2012,Amour,2012,1602620,127, Romance,7.9,93427,6.74,7
54.282,7/20/2001,Spirited Away,2001,245429,125,Animation,8.6,655442,10.06,7
71.55,11/1/2012,Wreck-It Ralph,2012,1772341,101, Adventure,7.7,381450,189.42,11
29.343000000000004,3/5/2009,Watchmen,2009,409459,162,Action,7.6,502170,107.51,3
53.809,11/26/2012,The Hobbit: An Unexpected Journey,2012,903624,169,Adventure,7.8,759335,303.0,11
9.373,9/19/1980,Ordinary People,1980,81283,124,Drama,7.7,47295,54.8,9
12.729000000000001,12/19/1997,Open Your Eyes,1997,125659,119, Mystery,7.7,64230,0.37,12
24.949,11/29/2016,La La Land,2016,3783958,128, Music,8.0,509044,151.1,11
17.329,10/16/2020,Rebecca,1940,32976,130,Drama,8.1,124454,4.36,10
12.3,12/19/1979,Being There,1979,78841,130, Drama,8.0,65837,30.18,12
16.436,1/27/1995,Before Sunrise,1995,112471,101,Drama,8.1,273775,5.54,1
9.836,5/16/1960,Peeping Tom,1960,54167,101, Thriller,7.7,31469,0.08,5
12.280999999999999,8/30/1996,Sling Blade,1996,117666,135,Drama,8.0,87083,24.48,8
33.442,10/23/2014,Nightcrawler,2014,2872718,117, Thriller,7.9,469095,32.38,10
28.961,3/19/2004,Dawn of the Dead,1978,77402,127, Adventure,7.9,111713,5.1,3
25.256999999999998,6/14/2002,The Bourne Identity,2002,258463,119, Mystery,7.9,510160,121.66,6
27.993000000000002,12/19/1971,A Clockwork Orange,1971,66921,136, Drama,8.3,760528,6.21,12
28.961,3/19/2004,Dawn of the Dead,1978,77402,127, Horror,7.9,111713,5.1,3
20.16,10/5/2001,Training Day,2001,139654,122, Thriller,7.7,392180,76.63,10
14.933,12/16/1966,Andrei Rublev,1966,60107,205, History,8.1,47324,0.1,12
13.937000000000001,12/25/1973,The Sting,1973,70735,129,Comedy,8.3,242352,159.6,12
16.862000000000002,1/26/2006,Fearless,2006,446059,104,Action,7.6,72957,24.63,1
38.889,10/3/2018,A Star Is Born,2018,1517451,136, Romance,7.6,337111,215.29,10
59.148,6/9/2015,Inside Out,2015,2096673,95,Animation,8.1,620023,356.46,6
9.908999999999999,10/31/1962,What Ever Happened to Baby Jane?,1962,56687,134, Horror,8.1,50256,4.05,10
27.774,12/18/2013,Her,2013,1798709,126,Drama,8.0,543415,25.57,12
12.807,10/17/2004,Finding Neverland,2004,308644,106, Family,7.6,199030,51.68,10
11.386,6/14/1944,Double Indemnity,1944,36775,107,Crime,8.3,144173,5.72,6
7.471,10/3/1971,The Last Picture Show,1971,67328,118,Drama,8.0,42764,29.13,10
8.46,9/20/1958,Cat on a Hot Tin Roof,1958,51459,108,Drama,8.0,45250,17.57,9
10.18,3/7/1973,The Long Goodbye,1973,70334,112,Comedy,7.6,26465,0.96,3
12.16,7/1/1959,Anatomy of a Murder,1959,52561,161, Mystery,8.0,60029,11.9,7
13.092,5/11/1931,M,1931,22100,99, Mystery,8.3,144120,0.03,5
25.566,8/2/2001,The Others,2001,230600,104, Thriller,7.6,338702,96.52,8
11.273,6/4/1982,Star Trek II: The Wrath of Khan,1982,84726,113, Adventure,7.7,112989,78.91,6
22.986,12/3/2010,Black Swan,2010,947798,108, Thriller,8.0,701801,106.95,12
11.536,9/1/2001,Cowboy Bebop: The Movie,2001,275277,115,Animation,7.9,43033,1.0,9
15.288,9/6/1984,Amadeus,1984,86879,160,Biography,8.3,370295,51.97,9
12.615,9/20/2012,End of Watch,2012,1855199,109, Drama,7.6,228734,41.0,9
35.922,7/6/1994,Forrest Gump,1994,109830,142, Romance,8.8,1818171,330.25,7
11.706,5/28/2009,Mother,2009,1216496,129, Mystery,7.8,53346,0.55,5
28.912,11/20/2012,Life of Pi,2012,454876,127, Drama,7.9,582482,124.99,11
15.199000000000002,4/14/1960,The Magnificent Seven,1960,54047,128, Western,7.7,87926,4.91,4
34.111999999999995,10/25/2012,Skyfall,2012,1074638,143, Thriller,7.7,631848,304.36,10
25.930999999999997,11/18/1995,Ghost in the Shell,1995,113568,83, Crime,8.0,129812,0.52,11
52.391000000000005,6/10/2005,Batman Begins,2005,372784,140, Adventure,8.2,1312835,206.85,6
52.985,10/1/2004,Saw,2004,387564,103, Mystery,7.6,380061,56.0,10
13.405999999999999,6/16/1980,The Blues Brothers,1980,80455,133,Action,7.9,183777,57.23,6
20.258,3/15/1933,King Kong,1933,24216,100,Adventure,7.9,79280,10.0,3
27.601999999999997,9/18/2013,Prisoners,2013,1392214,153, Mystery,8.1,604471,61.0,9
17.902,1/15/1997,Lost Highway,1997,116922,134,Mystery,7.6,131690,3.8,1
16.45,9/29/2000,In the Mood for Love,2000,118694,98, Romance,8.1,125262,2.73,9
24.783,6/11/1982,E.T. the Extra-Terrestrial,1982,83866,115, Sci-Fi,7.8,373646,435.11,6
82.85,12/25/2013,The Wolf of Wall Street,2013,993846,180, Crime,8.2,1196714,116.9,12
28.189,10/12/2011,The Thing,1982,84787,109, Mystery,8.1,372672,13.78,10
82.635,4/19/2017,Guardians of the Galaxy Vol. 2,2017,3896198,136,Action,7.6,573181,389.81,4
12.940999999999999,9/12/1997,The Game,1997,119174,129, Thriller,7.8,346409,48.32,9
8.867,7/7/1964,A Hard Day's Night,1964,58182,87, Musical,7.6,40496,13.78,7
13.514000000000001,12/25/1926,The General,1926,17925,67,Action,8.1,81525,1.03,12
10.857999999999999,6/25/2003,The Return,2003,376968,110,Drama,8.0,42584,0.5,6
14.911,2/14/1963,8½,1963,56801,138,Drama,8.0,109237,0.05,2
