Restaurant_id,City,Ranking,Price Range,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_29,Ljubljana,30,$$ - $$$,87.0,/Restaurant_Review-g274873-d12089348-Reviews-Ek_Bistro-Ljubljana_Upper_Carniola_Region.html,d12089348,"  Vegan Options,   Central European,   European, Cafe,   Vegetarian Friendly,   Gluten Free Options"
id_2904,Vienna,2906,NaN,3.0,/Restaurant_Review-g190454-d12350248-Reviews-Oskar-Vienna.html,d12350248,Italian
id_2926,Milan,2928,NaN,28.0,/Restaurant_Review-g187849-d6632829-Reviews-Don_Tannino_Bar_a_Vin-Milan_Lombardy.html,d6632829,Other
id_2928,Paris,2929,$$ - $$$,51.0,/Restaurant_Review-g187147-d7990468-Reviews-Nous_Paradis-Paris_Ile_de_France.html,d7990468,Vegetarian Friendly
id_293,Madrid,294,$$ - $$$,754.0,/Restaurant_Review-g187514-d4410180-Reviews-TASTE_GALLERY-Madrid.html,d4410180,"  European, Bar,   Mediterranean,   Vegetarian Friendly,   Spanish,   Gluten Free Options,   Vegan Options"
id_2936,Lisbon,2939,NaN,NaN,/Restaurant_Review-g189158-d8571233-Reviews-Avo_Vina-Lisbon_Lisbon_District_Central_Portugal.html,d8571233,Other
id_2940,Brussels,2938,NaN,NaN,/Restaurant_Review-g188644-d7205059-Reviews-Au_Delice-Brussels.html,d7205059,Cafe
id_2944,Berlin,2946,NaN,4.0,/Restaurant_Review-g187323-d11958431-Reviews-Crepegarten-Berlin.html,d11958431,Other
id_2946,Vienna,2948,NaN,6.0,/Restaurant_Review-g190454-d8319709-Reviews-Gavaz-Vienna.html,d8319709,Other
id_2961,Berlin,2963,$$ - $$$,59.0,/Restaurant_Review-g187323-d5822584-Reviews-Ungeheuer_Neukolln-Berlin.html,d5822584,"  Cafe, German,   Fusion,   Vegan Options,   Vegetarian Friendly,   European,   Mediterranean"
id_2982,Milan,2984,$$ - $$$,132.0,/Restaurant_Review-g187849-d2620190-Reviews-Carlsberg_Platz-Milan_Lombardy.html,d2620190,"  Brew Pub, Pizza"
id_299,Amsterdam,300,$$ - $$$,1103.0,/Restaurant_Review-g188590-d779071-Reviews-New_King-Amsterdam_North_Holland_Province.html,d779071,"  Vegetarian Friendly,   Gluten Free Options,   Asian, Chinese,   Vegan Options"
id_30,Geneva,31,$$$$,142.0,/Restaurant_Review-g1096098-d2618233-Reviews-Cafe_de_la_Place-Plan_Les_Ouates_Geneva.html,d2618233,"French,   European"
id_3005,London,3011,$$ - $$$,91.0,/Restaurant_Review-g186338-d2516361-Reviews-Thaiphoon-London_England.html,d2516361,"Asian,   Gluten Free Options,   Vegan Options,   Thai,   Vegetarian Friendly"
id_301,Berlin,302,$$$$,132.0,/Restaurant_Review-g187323-d7908111-Reviews-Zenkichi_Modern_Japanese_Brasserie-Berlin.html,d7908111,"Japanese,   Asian,   Vegetarian Friendly"
id_3015,Rome,3016,$$ - $$$,1012.0,/Restaurant_Review-g187791-d2226584-Reviews-Fratelli_La_Bufala_a_Ponte_Milvio-Rome_Lazio.html,d2226584,"  Vegetarian Friendly,   Mediterranean,   Pizza,   Gluten Free Options, Italian,   European"
id_3022,Rome,3023,NaN,42.0,/Restaurant_Review-g187791-d3873744-Reviews-Mezzosacco_Pizza_Tavola_Calda-Rome_Lazio.html,d3873744,Pizza
id_3031,Milan,3033,$$ - $$$,4.0,/Restaurant_Review-g187849-d13198202-Reviews-M89_Terrace-Milan_Lombardy.html,d13198202,"  Seafood,   European,   Mediterranean, Italian,   Healthy"
id_3037,Milan,3039,NaN,46.0,/Restaurant_Review-g187849-d7621848-Reviews-La_Collina_Dei_Ciliegi-Milan_Lombardy.html,d7621848,Other
id_3038,Lisbon,3041,$$ - $$$,15.0,/Restaurant_Review-g189158-d4225439-Reviews-Painel_Grill-Lisbon_Lisbon_District_Central_Portugal.html,d4225439,"  Portuguese, European"
id_304,Oporto,305,$,70.0,/Restaurant_Review-g189180-d6946964-Reviews-Tasquinha_D_ouro-Porto_Porto_District_Northern_Portugal.html,d6946964,"  Portuguese,   Mediterranean,   Soups,   European, Seafood"
id_305,Dublin,306,NaN,175.0,/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,d4418101,Other
id_3052,Prague,3059,NaN,NaN,/Restaurant_Review-g274707-d12172734-Reviews-Cactus-Prague_Bohemia.html,d12172734,Other
id_3053,Rome,3054,$$ - $$$,177.0,/Restaurant_Review-g187791-d7214349-Reviews-Shabby_Bistrot-Rome_Lazio.html,d7214349,"Italian,   Mediterranean,   European"
id_3054,Lisbon,3057,$$ - $$$,13.0,/Restaurant_Review-g189158-d8362416-Reviews-Aromas_Sabores-Lisbon_Lisbon_District_Central_Portugal.html,d8362416,Portuguese
id_3069,Prague,3076,NaN,2.0,/Restaurant_Review-g274707-d11799782-Reviews-Vistar_fast_food-Prague_Bohemia.html,d11799782,Vietnamese
id_307,Oslo,308,$,31.0,/Restaurant_Review-g190479-d6727449-Reviews-Trans_Sushi-Oslo_Eastern_Norway.html,d6727449,"  Asian,   Sushi, Japanese"
id_31,Paris,32,$$ - $$$,548.0,/Restaurant_Review-g187147-d785995-Reviews-AlKaram-Paris_Ile_de_France.html,d785995,"  Gluten Free Options,   Vegetarian Friendly,   Middle Eastern, Lebanese,   Mediterranean,   Vegan Options"
id_311,Warsaw,312,$$ - $$$,34.0,/Restaurant_Review-g274856-d9863670-Reviews-Edamame_Vegan_Sushi-Warsaw_Mazovia_Province_Central_Poland.html,d9863670,"  Soups,   Sushi,   Asian,   Vegetarian Friendly, Japanese,   Vegan Options"
id_3127,Berlin,3129,$$ - $$$,12.0,/Restaurant_Review-g187323-d3702312-Reviews-Albrechtshof-Berlin.html,d3702312,German
id_313,Luxembourg,314,NaN,14.0,/Restaurant_Review-g190356-d4844610-Reviews-Takajo_Sushi-Luxembourg_City.html,d4844610,Sushi
id_3131,Milan,3133,NaN,7.0,/Restaurant_Review-g187849-d12447161-Reviews-Le_Biciclette_Art_Bar_Bistrot-Milan_Lombardy.html,d12447161,Other
id_3150,Vienna,3152,NaN,NaN,/Restaurant_Review-g190454-d10818786-Reviews-Gasthaus_Zum_Mile-Vienna.html,d10818786,Other
id_317,Lisbon,318,$$ - $$$,372.0,/Restaurant_Review-g189158-d1224146-Reviews-O_Beco-Lisbon_Lisbon_District_Central_Portugal.html,d1224146,"Mediterranean,   Portuguese,   European"
id_317,Paris,318,$$ - $$$,523.0,/Restaurant_Review-g187147-d780485-Reviews-Le_Jardin_d_en_Face-Paris_Ile_de_France.html,d780485,"  Vegetarian Friendly, French,   European"
id_318,Copenhagen,319,$$ - $$$,88.0,/Restaurant_Review-g189541-d4093614-Reviews-SimpleRAW-Copenhagen_Zealand.html,d4093614,"  Gluten Free Options,   Healthy,   Vegan Options, European,   Vegetarian Friendly"
id_319,Warsaw,320,$,37.0,/Restaurant_Review-g274856-d10474731-Reviews-To_To_Pho-Warsaw_Mazovia_Province_Central_Poland.html,d10474731,"Asian,   Vietnamese"
id_3191,London,3197,$$ - $$$,123.0,/Restaurant_Review-g186338-d3970522-Reviews-Zen_Mondo_Japanese_Dining-London_England.html,d3970522,"Japanese,   Vegetarian Friendly,   Asian,   Sushi,   Gluten Free Options"
id_3196,Berlin,3198,$,30.0,/Restaurant_Review-g187323-d5519810-Reviews-Ristorante_Monte_Cristo-Berlin.html,d5519810,"  Mediterranean,   European, Italian"
id_3198,Amsterdam,3209,$,NaN,/Restaurant_Review-g188590-d10587448-Reviews-Pietersma_Snacks-Amsterdam_North_Holland_Province.html,d10587448,"Dutch,   European"
id_321,Bratislava,322,NaN,15.0,/Restaurant_Review-g274924-d4770035-Reviews-Engerau-Bratislava_Bratislava_Region.html,d4770035,Other
id_322,Dublin,323,$$ - $$$,55.0,/Restaurant_Review-g186605-d12564018-Reviews-Kostas_Greek_Restaurant-Dublin_County_Dublin.html,d12564018,"Greek,   Vegan Options,   Vegetarian Friendly"
id_322,Milan,323,$$ - $$$,590.0,/Restaurant_Review-g187849-d781928-Reviews-La_Taverna_dei_Golosi-Milan_Lombardy.html,d781928,"  Mediterranean,   Gluten Free Options, Italian,   Vegetarian Friendly,   Seafood"
id_3221,Milan,3223,$$ - $$$,87.0,/Restaurant_Review-g187849-d2320137-Reviews-Il_Trespolo-Milan_Lombardy.html,d2320137,"  Seafood, Pizza"
id_323,Lisbon,324,$$ - $$$,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d12900896,"  Mediterranean,   Vegetarian Friendly,   Portuguese,   Wine Bar, European,   Bar"
id_3233,Rome,3234,$$ - $$$,209.0,/Restaurant_Review-g187791-d11998026-Reviews-Ercoli_Parioli-Rome_Lazio.html,d11998026,"Italian,   Mediterranean,   Gluten Free Options"
id_3243,Milan,3245,NaN,16.0,/Restaurant_Review-g187849-d7734583-Reviews-Gioby_Pizzeria-Milan_Lombardy.html,d7734583,Pizza
id_3244,London,3251,$$ - $$$,123.0,/Restaurant_Review-g186338-d1774775-Reviews-The_Dovetail-London_England.html,d1774775,"  Bar,   Pub, Belgian,   European"
id_3260,London,3267,$$ - $$$,16.0,/Restaurant_Review-g186338-d12947166-Reviews-Tonis_Amalfi-London_England.html,d12947166,"  Gluten Free Options, Italian,   Vegetarian Friendly"
id_3260,Prague,3267,NaN,4.0,/Restaurant_Review-g274707-d5308351-Reviews-Bowling_u_Pekare-Prague_Bohemia.html,d5308351,"European,   Czech"
id_3270,Rome,3271,$$ - $$$,85.0,/Restaurant_Review-g187791-d6981542-Reviews-The_Gud-Rome_Lazio.html,d6981542,"Italian,   Pizza"
id_3278,Berlin,3280,NaN,2.0,/Restaurant_Review-g187323-d7966501-Reviews-Cafe_Seidenfaden-Berlin.html,d7966501,Contemporary
id_3287,Rome,3288,$,44.0,/Restaurant_Review-g187791-d9710052-Reviews-Crunch-Rome_Lazio.html,d9710052,"Italian,   Vegan Options,   Vegetarian Friendly,   Mediterranean"
id_330,Krakow,331,$$ - $$$,59.0,/Restaurant_Review-g274772-d12875225-Reviews-Trattoria_Degusti-Krakow_Lesser_Poland_Province_Southern_Poland.html,d12875225,"European,   Vegetarian Friendly,   Mediterranean"
id_3302,Paris,3303,$$ - $$$,245.0,/Restaurant_Review-g187147-d6949479-Reviews-Rachel_s_Pont_aux_Choux-Paris_Ile_de_France.html,d6949479,"  Vegetarian Friendly, American"
id_3303,Barcelona,3304,$$ - $$$,61.0,/Restaurant_Review-g187497-d997616-Reviews-Restaurante_El_Pati-Barcelona_Catalonia.html,d997616,"Mediterranean,   Vegetarian Friendly,   European,   Spanish"
id_3308,Milan,3310,$$ - $$$,243.0,/Restaurant_Review-g187849-d1746716-Reviews-La_Tavernetta_da_Elio-Milan_Lombardy.html,d1746716,"Italian,   Mediterranean"
id_332,Rome,333,$$ - $$$,153.0,/Restaurant_Review-g187791-d12423010-Reviews-Rione_13-Rome_Lazio.html,d12423010,"  Vegetarian Friendly,   Pizza,   Gluten Free Options,   Vegan Options,   European, Italian,   Mediterranean"
id_3327,London,3334,$$ - $$$,143.0,/Restaurant_Review-g186338-d953657-Reviews-Lahore_One_Restaurant-London_England.html,d953657,"  Asian,   Halal,   Vegetarian Friendly,   Pakistani, Indian"
id_3341,Lisbon,3345,NaN,3.0,/Restaurant_Review-g189158-d8772965-Reviews-Lamosa_Grill-Lisbon_Lisbon_District_Central_Portugal.html,d8772965,"European,   Portuguese"
id_3360,Rome,3361,$,61.0,/Restaurant_Review-g187791-d7274833-Reviews-Pizza_Pazza_per_i_Pazzi_della_Pizza-Rome_Lazio.html,d7274833,"  Asian, Chinese,   Japanese"
id_3365,Paris,3366,$$ - $$$,18.0,/Restaurant_Review-g187147-d10737035-Reviews-Pignon-Paris_Ile_de_France.html,d10737035,"  Cafe,   Wine Bar,   Bar, French"
id_3412,Prague,3419,NaN,27.0,/Restaurant_Review-g274707-d4768085-Reviews-McDonald_s_Florenc-Prague_Bohemia.html,d4768085,Other
id_342,Oporto,343,$$ - $$$,72.0,/Restaurant_Review-g189180-d9741389-Reviews-Boulevard_Burger_House-Porto_Porto_District_Northern_Portugal.html,d9741389,"  Vegetarian Friendly,   Diner,   Fast Food, American"
id_3436,Barcelona,3437,$,26.0,/Restaurant_Review-g187497-d8536895-Reviews-Buenas_Migas-Barcelona_Catalonia.html,d8536895,Italian
id_344,Milan,345,$$ - $$$,732.0,/Restaurant_Review-g187849-d2648160-Reviews-Pizzeria_di_Porta_Garibaldi-Milan_Lombardy.html,d2648160,"  Pizza,   Vegan Options, Italian,   Mediterranean,   Vegetarian Friendly"
id_3456,Berlin,3458,NaN,3.0,/Restaurant_Review-g187323-d1358776-Reviews-Esplanade-Berlin.html,d1358776,Other
id_3462,Barcelona,3463,NaN,11.0,/Restaurant_Review-g187497-d10039662-Reviews-La_Cova_D_horta-Barcelona_Catalonia.html,d10039662,Other
id_3479,Berlin,3481,NaN,NaN,/Restaurant_Review-g187323-d1354477-Reviews-Restaurant_Zum_Torhaus-Berlin.html,d1354477,Other
id_3492,Barcelona,3493,NaN,5.0,/Restaurant_Review-g187497-d12906918-Reviews-La_Guapa-Barcelona_Catalonia.html,d12906918,Spanish
id_35,Budapest,36,$$ - $$$,2340.0,/Restaurant_Review-g274887-d696117-Reviews-Taverna_Dionysos-Budapest_Central_Hungary.html,d696117,"  Gluten Free Options,   European,   Vegan Options,   Vegetarian Friendly,   Mediterranean, Seafood,   Greek,   Soups"
id_3501,Berlin,3503,NaN,2.0,/Restaurant_Review-g187323-d11999809-Reviews-Lehrter_Cafe-Berlin.html,d11999809,"  International, French,   Cafe"
id_352,London,353,$$$$,688.0,/Restaurant_Review-g186338-d8632781-Reviews-ROKA_Mayfair-London_England.html,d8632781,"Japanese,   Gluten Free Options,   Asian,   Sushi,   Vegan Options,   Vegetarian Friendly,   Grill"
id_3552,Lisbon,3556,NaN,19.0,/Restaurant_Review-g189158-d10520643-Reviews-Prego_Gourmet_Lda-Lisbon_Lisbon_District_Central_Portugal.html,d10520643,Other
id_3556,Madrid,3558,$$ - $$$,24.0,/Restaurant_Review-g187514-d8857488-Reviews-Bombay_Blue_Indian_Restaurant-Madrid.html,d8857488,"  Vegetarian Friendly, Indian"
id_356,Rome,357,$$ - $$$,84.0,/Restaurant_Review-g187791-d12481552-Reviews-CasaRita-Rome_Lazio.html,d12481552,"Vegetarian Friendly,   Vegan Options"
id_3566,Berlin,3568,NaN,NaN,/Restaurant_Review-g187323-d2424319-Reviews-Focolare-Berlin.html,d2424319,Italian
id_357,Milan,358,$$ - $$$,472.0,/Restaurant_Review-g187849-d8076891-Reviews-Trulli_Love-Milan_Lombardy.html,d8076891,"  Contemporary, Italian,   Mediterranean,   Vegetarian Friendly,   Vegan Options"
id_3582,Barcelona,3583,$$ - $$$,9.0,/Restaurant_Review-g187497-d4814839-Reviews-Library_Lounge-Barcelona_Catalonia.html,d4814839,Spanish
id_36,Lyon,37,$$$$,419.0,/Restaurant_Review-g187265-d1898848-Reviews-Au_14_Fevrier_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1898848,French
id_360,Budapest,361,$$ - $$$,49.0,/Restaurant_Review-g274887-d8654533-Reviews-Casa_Pomo_d_Oro-Budapest_Central_Hungary.html,d8654533,"  Vegetarian Friendly,   Mediterranean, Italian,   Vegan Options,   European"
id_3604,Berlin,3606,$$ - $$$,2.0,/Restaurant_Review-g187323-d12242986-Reviews-Cavaclub-Berlin.html,d12242986,Spanish
id_361,Rome,362,$$ - $$$,288.0,/Restaurant_Review-g187791-d7361724-Reviews-InfarinaRe-Rome_Lazio.html,d7361724,"Italian,   Vegetarian Friendly,   Grill,   Pizza,   Mediterranean,   Barbecue"
id_3625,Barcelona,3626,$$ - $$$,258.0,/Restaurant_Review-g187497-d1385082-Reviews-Trobador_Ferran-Barcelona_Catalonia.html,d1385082,"  European,   Spanish,   Gluten Free Options, Mediterranean"
id_3631,Milan,3633,NaN,3.0,/Restaurant_Review-g187849-d8339764-Reviews-Bar_Gold-Milan_Lombardy.html,d8339764,Other
id_3649,Prague,3658,$$ - $$$,19.0,/Restaurant_Review-g274707-d5942142-Reviews-U_MACHTU_s_r_o-Prague_Bohemia.html,d5942142,"  Central European,   Czech, European"
id_3652,Lisbon,3657,$$ - $$$,292.0,/Restaurant_Review-g189158-d1096951-Reviews-Tapas_28-Lisbon_Lisbon_District_Central_Portugal.html,d1096951,"  Portuguese,   European, Mediterranean"
id_3658,Lisbon,3663,NaN,7.0,/Restaurant_Review-g189158-d1093837-Reviews-Lisboa_Solar-Lisbon_Lisbon_District_Central_Portugal.html,d1093837,Other
id_3662,Barcelona,3663,$,26.0,/Restaurant_Review-g187497-d5587837-Reviews-Chistu-Barcelona_Catalonia.html,d5587837,Spanish
id_3669,Lisbon,3674,NaN,9.0,/Restaurant_Review-g189158-d8381040-Reviews-Buzina-Lisbon_Lisbon_District_Central_Portugal.html,d8381040,Other
id_3670,Berlin,3672,$$ - $$$,10.0,/Restaurant_Review-g187323-d5532357-Reviews-Sushi_Bar_Ishin-Berlin.html,d5532357,Sushi
id_368,Munich,370,$$ - $$$,27.0,/Restaurant_Review-g187309-d10524693-Reviews-Schmaus_Braus-Munich_Upper_Bavaria_Bavaria.html,d10524693,"  Vegetarian Friendly, German"
id_3695,Barcelona,3696,$$ - $$$,127.0,/Restaurant_Review-g187497-d2179945-Reviews-Boria-Barcelona_Catalonia.html,d2179945,"  Spanish, Mediterranean,   European"
id_3703,Paris,3704,$$ - $$$,1135.0,/Restaurant_Review-g187147-d5943832-Reviews-Brasserie_L_Alsace-Paris_Ile_de_France.html,d5943832,"French,   European,   Seafood"
id_3705,London,3712,$$ - $$$,187.0,/Restaurant_Review-g186338-d1016160-Reviews-Galicia_Restaurant-London_England.html,d1016160,"Mediterranean,   Spanish,   Vegetarian Friendly"
id_373,Ljubljana,374,NaN,NaN,/Restaurant_Review-g274873-d8602510-Reviews-Tombstone_Saloon-Ljubljana_Upper_Carniola_Region.html,d8602510,Other
id_3732,Madrid,3734,$,20.0,/Restaurant_Review-g187514-d2490014-Reviews-Paraiso_del_Jamon_III-Madrid.html,d2490014,Spanish
id_374,Lisbon,375,$$ - $$$,497.0,/Restaurant_Review-g189158-d697259-Reviews-Restaurante_Natural_Terra-Lisbon_Lisbon_District_Central_Portugal.html,d697259,"  Portuguese,   Vegan Options,   Gluten Free Options,   European, Mediterranean,   Vegetarian Friendly"
id_3753,Berlin,3755,NaN,7.0,/Restaurant_Review-g187323-d7772581-Reviews-Falafel_Aladdin-Berlin.html,d7772581,Middle Eastern
id_377,Warsaw,378,$$ - $$$,98.0,/Restaurant_Review-g274856-d4211999-Reviews-Silk_and_Spicy-Warsaw_Mazovia_Province_Central_Poland.html,d4211999,"Sushi,   Vegetarian Friendly,   Thai,   Asian"
id_3786,Barcelona,3787,NaN,26.0,/Restaurant_Review-g187497-d8808859-Reviews-Mikawa_Restaurant_Japones-Barcelona_Catalonia.html,d8808859,Japanese
id_3803,London,3810,$,25.0,/Restaurant_Review-g186338-d11721387-Reviews-The_Full_Nelson-London_England.html,d11721387,"  Bar,   Vegetarian Friendly,   Pub, American,   Vegan Options"
id_384,Copenhagen,385,$$ - $$$,40.0,/Restaurant_Review-g189541-d10072291-Reviews-Italo_Disco-Copenhagen_Zealand.html,d10072291,"  European, Italian,   Mediterranean,   Vegetarian Friendly"
id_387,Ljubljana,388,$,10.0,/Restaurant_Review-g274873-d806051-Reviews-Kurji_tat-Ljubljana_Upper_Carniola_Region.html,d806051,"European,   Central European,   Slovenian"
id_3891,Milan,3893,NaN,6.0,/Restaurant_Review-g187849-d1901926-Reviews-Il_Giardino-Milan_Lombardy.html,d1901926,Italian
id_3896,Barcelona,3897,$$ - $$$,13.0,/Restaurant_Review-g187497-d13162505-Reviews-Mandoca-Barcelona_Catalonia.html,d13162505,"  Venezuelan,   Latin, American"
id_3909,Paris,3910,$$ - $$$,11.0,/Restaurant_Review-g187147-d12563331-Reviews-Aperitivo-Paris_Ile_de_France.html,d12563331,Italian
id_3914,Berlin,3916,$$ - $$$,19.0,/Restaurant_Review-g187323-d7146900-Reviews-Gaia_Bistrot-Berlin.html,d7146900,Italian
id_3917,Rome,3918,$$ - $$$,197.0,/Restaurant_Review-g187791-d3454924-Reviews-Ristorante_Il_Borgo-Rome_Lazio.html,d3454924,"Seafood,   Grill,   Pizza,   Italian"
id_393,Hamburg,394,$$ - $$$,77.0,/Restaurant_Review-g187331-d1873223-Reviews-Cafe_Leonar-Hamburg.html,d1873223,"  Kosher,   Vegetarian Friendly,   Central European,   European, Cafe,   Israeli"
id_393,Warsaw,394,$$ - $$$,141.0,/Restaurant_Review-g274856-d4323006-Reviews-Jeff_s-Warsaw_Mazovia_Province_Central_Poland.html,d4323006,"  Central American, American,   Grill"
id_395,Oporto,396,$$ - $$$,95.0,/Restaurant_Review-g189180-d1081959-Reviews-Restaurante_Campo_Alegre_Compadre-Porto_Porto_District_Northern_Portugal.html,d1081959,"  African,   Soups,   Portuguese, Mediterranean"
id_396,Barcelona,397,$$ - $$$,45.0,/Restaurant_Review-g187497-d12384001-Reviews-Sushi_Samurai-Barcelona_Catalonia.html,d12384001,"  Vegetarian Friendly,   Asian,   Korean,   Sushi, Japanese,   Gluten Free Options"
id_3966,Barcelona,3967,$$ - $$$,39.0,/Restaurant_Review-g187497-d1926325-Reviews-Echo_Restaurant-Barcelona_Catalonia.html,d1926325,"  European,   Vegetarian Friendly, Mediterranean,   Spanish"
id_3991,London,3998,$$ - $$$,48.0,/Restaurant_Review-g186338-d7312499-Reviews-The_Canvas_Cafe-London_England.html,d7312499,"  Vegetarian Friendly,   Vegan Options, Cafe"
id_3995,Paris,3996,$,26.0,/Restaurant_Review-g187147-d10840545-Reviews-Bro_Falafel_Bar-Paris_Ile_de_France.html,d10840545,"  Vegetarian Friendly,   Mediterranean, Lebanese"
id_3998,Rome,3999,$$ - $$$,137.0,/Restaurant_Review-g187791-d2323613-Reviews-Ristorante_Petrucci-Rome_Lazio.html,d2323613,"  Pizza, Italian,   Mediterranean"
id_4,Barcelona,5,$$ - $$$,1078.0,/Restaurant_Review-g187497-d11906544-Reviews-Bodega_Biarritz-Barcelona_Catalonia.html,d11906544,"  Vegetarian Friendly,   Wine Bar,   Gluten Free Options,   European,   Vegan Options, Mediterranean,   Spanish"
id_40,Edinburgh,41,$$ - $$$,834.0,/Restaurant_Review-g186525-d1871954-Reviews-Indaba-Edinburgh_Scotland.html,d1871954,"  Spanish,   Mediterranean,   Vegan Options,   Gluten Free Options, African,   Vegetarian Friendly"
id_400,London,401,$$$$,1084.0,/Restaurant_Review-g186338-d1029286-Reviews-The_Square-London_England.html,d1029286,"Vegetarian Friendly,   Gluten Free Options"
id_400,Madrid,401,$$ - $$$,774.0,/Restaurant_Review-g187514-d8415205-Reviews-El_Perro_y_la_Galleta-Madrid.html,d8415205,"  Vegan Options,   European,   Vegetarian Friendly, Mediterranean,   Gluten Free Options"
id_402,Rome,403,$$ - $$$,1133.0,/Restaurant_Review-g187791-d1488977-Reviews-Il_Corallo-Rome_Lazio.html,d1488977,"  Vegan Options,   Vegetarian Friendly, Italian,   Pizza,   Gluten Free Options,   Mediterranean"
id_4021,Rome,4022,$,11.0,/Restaurant_Review-g187791-d11885698-Reviews-Na_Rosetta-Rome_Lazio.html,d11885698,Italian
id_403,Dublin,404,$$ - $$$,275.0,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,d5533891,"Indian,   Vegetarian Friendly,   Asian"
id_4049,Rome,4050,$$ - $$$,181.0,/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html,d795687,"  Asian,   Vegetarian Friendly,   Vegan Options, Indian"
id_4062,Madrid,4064,NaN,NaN,/Restaurant_Review-g187514-d11812785-Reviews-Restaurante_La_Brasa-Madrid.html,d11812785,Other
id_4066,London,4073,$$ - $$$,286.0,/Restaurant_Review-g186338-d2259559-Reviews-Made_In_Italy_King_s_Road-London_England.html,d2259559,"Italian,   Gluten Free Options,   Vegetarian Friendly,   Pizza"
id_4073,Barcelona,4074,$$ - $$$,26.0,/Restaurant_Review-g187497-d12441400-Reviews-Sanbermut-Barcelona_Catalonia.html,d12441400,Mediterranean
id_4082,Berlin,4084,$$ - $$$,18.0,/Restaurant_Review-g187323-d7804627-Reviews-Barkett-Berlin.html,d7804627,"  Gluten Free Options, Healthy"
id_4090,Berlin,4092,$$ - $$$,20.0,/Restaurant_Review-g187323-d2046169-Reviews-Ristorante_Enoteca_Carpe_Diem-Berlin.html,d2046169,Italian
id_4092,Rome,4093,$$ - $$$,35.0,/Restaurant_Review-g187791-d8092415-Reviews-Trattoria_Gliamici-Rome_Lazio.html,d8092415,"Italian,   Mediterranean"
id_4110,Madrid,4112,NaN,2.0,/Restaurant_Review-g187514-d4600226-Reviews-Cafeteria_Teresa-Madrid.html,d4600226,Spanish
id_4116,Milan,4119,NaN,30.0,/Restaurant_Review-g187849-d7967318-Reviews-Trattoria_la_Madonnina_di_Costantino_Cuciniello_Precotto-Milan_Lombardy.html,d7967318,Other
id_412,Rome,413,$$ - $$$,486.0,/Restaurant_Review-g187791-d795702-Reviews-Jaipur_Ristorante_Indiano-Rome_Lazio.html,d795702,"  Asian,   Vegan Options,   Gluten Free Options,   Indian, Balti,   Vegetarian Friendly"
id_415,Milan,416,$$ - $$$,615.0,/Restaurant_Review-g187849-d2263352-Reviews-Al_Padellone-Milan_Lombardy.html,d2263352,"  Pizza, Italian,   Mediterranean,   Steakhouse,   Barbecue"
id_4157,Rome,4158,$$ - $$$,182.0,/Restaurant_Review-g187791-d2321047-Reviews-Sottosopra_Restaurant-Rome_Lazio.html,d2321047,Italian
id_4166,London,4173,$$ - $$$,3135.0,/Restaurant_Review-g186338-d779012-Reviews-Tayyabs-London_England.html,d779012,"  Asian, Indian,   Vegetarian Friendly,   Halal,   Pakistani"
id_4180,London,4187,$$ - $$$,26.0,/Restaurant_Review-g186338-d10903502-Reviews-Spit_and_Sawdust-London_England.html,d10903502,"  Pub, Bar,   Vegetarian Friendly"
id_4196,Barcelona,4197,$$ - $$$,NaN,/Restaurant_Review-g187497-d12572658-Reviews-Crusto-Barcelona_Catalonia.html,d12572658,"Bar,   Pub"
id_4208,Berlin,4210,$$ - $$$,23.0,/Restaurant_Review-g187323-d7624770-Reviews-Cancun-Berlin.html,d7624770,Mexican
id_4209,Rome,4210,$,55.0,/Restaurant_Review-g187791-d8020681-Reviews-Quadro_Pizzetterie-Rome_Lazio.html,d8020681,"  Fast Food,   Pizza, Italian"
id_4217,London,4224,$$ - $$$,169.0,/Restaurant_Review-g186338-d1019284-Reviews-Noura_Mayfair-London_England.html,d1019284,"  Gluten Free Options,   Halal,   Middle Eastern,   Vegetarian Friendly,   Vegan Options, Lebanese,   Mediterranean"
id_4230,Paris,4231,$$ - $$$,45.0,/Restaurant_Review-g187147-d10841012-Reviews-The_Canadian_Embassy_Pub-Paris_Ile_de_France.html,d10841012,"  Pub, Bar,   American"
id_4232,London,4239,$$ - $$$,177.0,/Restaurant_Review-g186338-d718937-Reviews-Fairuz-London_England.html,d718937,"  Gluten Free Options,   Mediterranean,   Middle Eastern,   Vegetarian Friendly, Lebanese,   Halal"
id_4238,Barcelona,4239,NaN,2.0,/Restaurant_Review-g187497-d11911250-Reviews-Joan_s-Barcelona_Catalonia.html,d11911250,Other
id_427,Luxembourg,428,NaN,19.0,/Restaurant_Review-g190356-d12407347-Reviews-Supperclub_restaurant_bar-Luxembourg_City.html,d12407347,Other
