unit_cogs,name,quantity,Index,group
1.72,TOREBKA NA BUTELK?,1,1572,POULTRY
5.74,PIZZA MROZONA,4,19790,SWEETS
3.62875,PUDL KETCHUP LAGODNY 480 G,8,16621,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.67,HERB.MINUTKA EXP 100SZT,4,6057,COFFEE TEA
1.439,SMIETANA 18% ZOOT 180G,30,8504,DAIRY_CHESSE
1.35,LODY SOLD TRUSKAWKA,12,15644,ICE_CREAMS_FROZEN
2.77,JOGURT Z MUSLI 210 G JAB?KO,5,7457,DAIRY_CHESSE
2.45,SMAK MAK SURÓWKA TRIO 350 G,1,21871,VEGETABLES
3.74,WARZYWA NA PATELNIE 450G CALFLOST,1,15036,ICE_CREAMS_FROZEN
1.9,LAYS ROZKI SER 95 G,6,4353,CHIPS_FLAKES
1.11,JOGOBELLA BEZ CUKRU 150 G,19,8592,DAIRY_CHESSE
1.7,PASZTET PODLASKI 155GR DROSED PUSZKA,2,1610,POULTRY
3.07508379888268,NAP SPIR ABSOLWENT SLIWKA 0_1,179,22394,ALCOHOL
1.02,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,23,16285,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.44,MYDLO PALMOLIVE 100 G,2,3057,CHEMISTRY
3.87,POMPKA ERA TAK TAK 5 ZL,2,17805,GENERAL_ITEMS
3.55,SERKI WEDZONE NITKI 120 G,4,8493,DAIRY_CHESSE
1.99,SCHOGETTEN CZEKOL.100G TRI,2,20216,SWEETS
0.93,KONCENTRAT POM DAWTONA 80G SLOIK,14,16145,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.39,PRAZYNKA ZIEMNIACZANNA 60 G,15,13469,GENERAL_FOOD
0.97,NAP BLACK 250ML PUSZKA,16,8750,DRINK_JUICE
9.1275,PAP PS  BLU 100,16,5590,CIGARETTES
11.15,BOMB MERCI 250G,2,20907,SWEETS
2.51,KAMIS MUSZTARDA FRANCUSKA 185 G,2,16075,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.25666666666667,KUBUS WATERRR MALINA 0_5L,36,9558,DRINK_JUICE
19.411320754717,KIE?BASA POLSKA WEDZONA  KG,2.65,16955,POULTRY
0.74,GILZY CHIEFS 100 SZT,4,5357,CIGARETTES
1.21217391304348,NAP TYMBARK 0_3 L POMAR PET 100%,23,9829,DRINK_JUICE
1.12,LODY NESQUIK 43 ML,49,15126,ICE_CREAMS_FROZEN
12.2204545454545,KIELBASA ZWYCZAJNA KG,4.4,16917,POULTRY
7.29,SZAMON HEADS SHOULD 3 250 ML,1,1968,CHEMISTRY
5.34705228031146,KT PIECZARKI,17.98,22074,VEGETABLES
5.05,EQLUB 10 ML,1,5133,CIGARETTES
1.16,KUBUS GO MARCHEW JABLKO MALINA 0_3L,4,16588,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
9.93,PAP PS  BLU 100,16,4882,CIGARETTES
9.60202127659574,PAP PS BLU LINK,94,5400,CIGARETTES
0.76,BAKOMA POLSKIE SMAKI130GR TRUSK,7,7964,DAIRY_CHESSE
2.69,SZAMPON ZE SKRZYPEM 240 ML EVA NATURE,1,2937,CHEMISTRY
2.04,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,4,750,ALCOHOL
1.99,RURKI SUCHE 115 G,7,20842,SWEETS
1.06,ROGAL 7DAYS SZAMPANSKI,9,20210,SWEETS
1.21,WODA ZYWIEC 1_5L GAZ,59,9715,DRINK_JUICE
2.95,FRYTKI KARBOWANE 450 G AVIKO,5,12592,GENERAL_FOOD
0.74,CIASTKO CHOCO FIT40 G Z BIALA CZEKOLADA,6,20738,SWEETS
2.32,KLEJ KROPELKA,2,2341,CHEMISTRY
2.13,SUROWKA POROWA KUBEK,3,21614,VEGETABLES
1.84,MARCHEW Z GROSZKIEM 290 G FRUBEX,1,20386,SWEETS
2.97,WODA ZYWIEC 1_5 L N/G SOCZYSTE JAB?KO,1,9902,DRINK_JUICE
23.63,ZESTAW LIKIEROW +KIELISZEK,1,22451,ALCOHOL
3.37,SER SMAZONY 200G KOWALEW,9,7316,DAIRY_CHESSE
1.29,NAP ENERGRT ROCKST 0_25 ML PUSZKA,6,10668,DRINK_JUICE
6.94,WODKA LUKSUSOWA 0_2L,2,22586,ALCOHOL
2.04,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,2,20006,SWEETS
3.1825,SER CAMEMBERT TUREK NATURALNY 120 G,4,6904,DAIRY_CHESSE
3.56,GOS.MLEKO Z BLONIKIEM 500G,19,6821,DAIRY_CHESSE
9.14,PAP ROTHMANSY RED 100,49,5544,CIGARETTES
1.31,GUMA ROLL TATTOO,16,4230,CHEWING_GUM_LOLIPOPS
2.04235294117647,PIWO LECH PREMIUM 0_5L  PUSZKA,34,407,ALCOHOL
2.88,WLOSZCZYZNA,1,14801,ICE_CREAMS_FROZEN
1.36,DROPS HALLS MIOD CYTRYNA 33_5G,11,19912,SWEETS
2.906,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,5,16405,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
5.25,SLIWKA KALIFORNIJSKA HELIO 200G,1,16700,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
5.09538002980626,KT FASOLA ZÓLTA,13.42,21812,VEGETABLES
1.57,HERBATA  DZIURAWIEC  20 T,1,6096,COFFEE TEA
0.76,SEKACZ KAKAOWY 32 G,1,18453,SPICES
6.81,JACOBS KAWA 75 G UZUPELN,1,5709,COFFEE TEA
9.14,PAP ROTMANSY  20 RED,48,5545,CIGARETTES
0.904,CYKORIA MAJERANEK  20 G,15,18713,SPICES
0.55,GALEO KWASWK CYTR,15,7596,DAIRY_CHESSE
2.42,WODA 5 L N/G PRIMAVERA +1 L GRATIS,18,8824,DRINK_JUICE
9.29,MAR OPTIMA 400 G,2,6680,DAIRY_CHESSE
6.1,LODY CASSATE 400 ML,4,15407,ICE_CREAMS_FROZEN
6.33,KREM NUTELLA 230 G,1,20983,SWEETS
4.22,OLEJ NIEZBEDNY 1L,7,16029,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.150568181818182,CHUSTECZKA HIGIENICZNA,88,17424,OCCASIONAL
2.28,MAR SMAKOWITA 450 G,14,8061,DAIRY_CHESSE
1.66,KARMA DO PSA PEDIGREE 150 GR MARKIES,2,17757,GENERAL_ITEMS
2.0033333333333303,NAP TYMBARK 1 L JABLKO/MIETA 1L,6,9090,DRINK_JUICE
2.46,TWAROZEK WIELUN 200 G,1,7942,DAIRY_CHESSE
0.36,LODY SMYKUS BARWIJEZOR,11,15641,ICE_CREAMS_FROZEN
1.81,SLIWKI SUSZONE KRESTO 100G,2,16382,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.59,SEREK WIEJSKI 200G PIATNICA,10,7924,DAIRY_CHESSE
12.18,PAP LUCKY STRIKE 22 RED,6,4868,CIGARETTES
2.04,DR LUKIER KOLOR 100G,2,13868,GENERAL_FOOD
2.73,NAP HORTEX MARCHWIOWY VITAMINKA 1L,1,10002,DRINK_JUICE
1.52,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ,5,334,ALCOHOL
10.95,PAP MOCNE JASNE,4,5315,CIGARETTES
2.06,MASLANKA NATURALNA MRAGOWSKA,6,8444,DAIRY_CHESSE
2.55,KAWA INKA 150G KARTON,6,6068,COFFEE TEA
1.49,PIWO WARKA 0_5L BUT.JASNE PE?NE,7,1011,ALCOHOL
1.53,KAWA WOSEBA RODZINNA 80G,9,5724,COFFEE TEA
13.6910112359551,B CIASTKA FRANCUSKIE/ROZNE LUZ,1.78,1144,BREAD
3.49,HWEB SAGA SLIWKA EX 25 T,4,5708,COFFEE TEA
1.35,KUBUS WATER 0_5 L TRUSKAWKA,26,9185,DRINK_JUICE
1.68,WIORKI KOKOSOWE  90 G HELIO,2,20875,SWEETS
1.2,BATON MILKI WAY PODWÓJNY,5,18945,SWEETS
2.59,WIN PAPIRUS PAPRYKA   25G,2,12679,GENERAL_FOOD
2.13,SUROWKA KUBEK,1,13803,GENERAL_FOOD
0.93,NAP COCA COLA ZERO 0_200 ML PUSZKA,12,9974,DRINK_JUICE
1.61,CZEKOLADA BARON Z MALINAMI 100G,2,20933,SWEETS
2.38,PYZY KLUSKI NA PARZE,1,12306,GENERAL_FOOD
2.89,NAP TYMBARK 1 L ANANAS SOK,6,10045,DRINK_JUICE
2.0,MLEKO LACIATE 3_2% 1L,11,6693,DAIRY_CHESSE
15.8,KAWA NESCAFE CLASSIC 200 G SLOIK,1,5774,COFFEE TEA
3.84,SOK Z BURAKA 750 ML,1,11213,GENERAL
1.76,RYZ SONKO BRAZOWY 4X100 GR,2,14594,GROATS_RICE_PASTA
4.0,DANIE KACHNY STROGONOW 500 G,1,14022,GROATS_RICE_PASTA
0.86,GRZESKI MEGA W CZEKOLADZIE 48 G,32,20961,SWEETS
1.24,CHRUPKI TRUSKAWKOWE 80 G,9,4474,CHIPS_FLAKES
3.82,NAP SPIR SOPLICA SLIWKOWA 0_1,3,22464,ALCOHOL
1.93,ZELKI NIMM2 SLODKI SAD 90 G,11,19642,SWEETS
16.9776119402985,PAROWKOWA Z SZYNKI  KG,2.68,17088,POULTRY
1.4,BATON FRUTICA 40 G,2,19655,SWEETS
2.81,ZUREK KRAKUS BUT 300G,1,13366,GENERAL_FOOD
2.15,PASTA COLODENT BIEL 100G,3,3081,CHEMISTRY
1.72,PRZYSMAK TURYSTYCZNY 110 G DROSED,2,1835,POULTRY
1.66,WODA ARCTIC 0_75 ML CYNK,1,10596,DRINK_JUICE
1.19,PATYCZKI BELLA FOLIA 160 T,1,3292,CHEMISTRY
1.3,LAYS STIX 40 G,8,4536,CHIPS_FLAKES
1.30452380952381,WODA MUSZYNIANKA PLUS 1_5L N/G,42,8981,DRINK_JUICE
2.02,MAK SULMA NITKA ROSOLOWA 400G,2,14084,GROATS_RICE_PASTA
8.87,WINO PORTA P/W CZERWONE 0_7 L,1,23094,ALCOHOL
2.78,TABLETKI APAP 6SZT,5,21241,TABLETS
2.67002825684498,KAPUSTA  MLODA KWASZONA LUZ,41.052,21878,VEGETABLES
1.72,BAKOMA TWIST 250 G TRUSKAWKA,6,8356,DAIRY_CHESSE
2.3,PIWO DEBOWE MOCNE 0_5L PUSZKA,4,556,ALCOHOL
3.27,ZUPA JARZYNOWA 450 G,1,15799,ICE_CREAMS_FROZEN
1.21,WIN KRUPNIK POLSKI 59 G,3,13006,GENERAL_FOOD
0.99,BATON MACIEK XXL TOFFI WAWEL,1,19299,SWEETS
1.78,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,9,19123,SWEETS
16.99,WODKA WYBOROWA 0_5 L,7,22891,ALCOHOL
4.75,PLATKI RYZOWE 500 G BLYSKAWICZNE,1,11281,GENERAL
2.68,PIWO KSIAZECE IPA 0_5 B/ZWR,20,322,ALCOHOL
2.31,MAK.LUBELLA SWIDER 500 G,4,14040,GROATS_RICE_PASTA
2.5,TWAROG SREMSKI CHUDY 250GR,13,8677,DAIRY_CHESSE
10.813793103448301,GOS.TWAROG POLTLUSTY/CHUDY LUZ,14.5,7024,DAIRY_CHESSE
1.82615384615385,RYZ SONKO  4X100G,13,14326,GROATS_RICE_PASTA
0.43,PAPIER SNIADANIOW.MAWA 300X325,19,2070,CHEMISTRY
2.99,CIASTKA HIT 220 G ORZECH,1,19500,SWEETS
0.73,LIZAK ZELOWY,2,4328,CHEWING_GUM_LOLIPOPS
3.31,C PYZY CIAZYNSKI,46,12077,GENERAL_FOOD
4.1,TABLETKI SCORBOLAMID GARD?O 8 SZT,2,21278,TABLETS
2.71,CIASTKA JEZYKI CAFE 140 G,2,19502,SWEETS
1.63,NAP NAPI JAB?+WISNIA 1_5 L N/G,4,10216,DRINK_JUICE
5.62,LODY KOLOROWE LATO.,1,14842,ICE_CREAMS_FROZEN
6.5,FILETY SLEDZIOWE OPIEKANE 800G,3,11131,POULTRY
0.92,ZAPALNICZKA,1,3165,CHEMISTRY
2.99,ALMETTE CZOSNEK NIEDZWIEDZI 150GR,4,7157,DAIRY_CHESSE
1.44,KRAKERSY 70 G SUPER,6,20792,SWEETS
1.765,KNORR KURKUMA Z INDI 20 G,24,18429,SPICES
1.44,NAP VERONI 0_7 ACTIVE KARNIT,11,10259,DRINK_JUICE
4.27,BELLA PODPASKI PERF.BLUE 10,4,74,GENERAL_ITEMS
2.93,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,4,10257,DRINK_JUICE
2.78,TUNCZYK ROZDROBNIONY W OLEJU 130 G,1,10848,POULTRY
12.8,WODKA 1906 0_5L 40% LUBLIN,2,22672,ALCOHOL
1.36,NAP TYMBARK MUS MANGO 120 G,8,7493,DAIRY_CHESSE
1.16,JOGOBELLA 150G SPECJAL,19,6478,DAIRY_CHESSE
2.4669387755102004,GOS.SMIETANKA 30% 250ML GOSTYN,49,8401,DAIRY_CHESSE
2.65211726384365,M CHLEB MALY,153.5,1469,BREAD
2.94,MARMOLADA 320 G STOVIT,5,20800,SWEETS
10.89,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,3,16250,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.02,PIWO LECH  FREE 0_5 L  B/ZWR,8,324,ALCOHOL
1.84,KNORR SOS PIECZARKOWY ZE SMIET. 38 G,1,12271,GENERAL_FOOD
1.48,ZBYSZKO 3 LIMONKI 1_5L GAZ,21,10126,DRINK_JUICE
0.71,BATON LION 40 G PEANUT,11,20060,SWEETS
0.52,DLUGOPIS NIEBIESKI,3,17408,OCCASIONAL
3.85,LAYS PAPRYKA 140 G,7,4785,CHIPS_FLAKES
2.7311475409836103,M CHLEB RUSTYKALNY,30.5,1473,BREAD
0.92,GOPLANA EXTRA MIETA EXTRA MOCNE,5,18993,SWEETS
3.47,NAP TYMBARK 1L POMARANCZ 100%,6,10569,DRINK_JUICE
1.4,AMINO BLYSK ROSÓ? ZLOTY 57 G,3,13541,GENERAL_FOOD
1.48,HERBATNIKI MALTANKI 80G LAJK,6,20357,SWEETS
3.15,TAMPON BELLA A/8 REGULAR,1,40,GENERAL_ITEMS
1.63,BAKOMA GRECKI 180GR,9,6396,DAIRY_CHESSE
2.25,KOTLIN KETCHUP  PIKANTNY 215ML,2,16018,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.41,GELLWE CUKIER WANILIOWY 15G,12,12895,GENERAL_FOOD
4.17,KROKIWTY Z KAP.I GRZYBAMI 400G,1,11267,GENERAL
5.5,RAJSTOPY 60 DEN,2,17841,GENERAL_ITEMS
0.8,GALEO PRZYP.DO KURCZAKA 25G,3,18017,SPICES
2.9,GROSZEK PTYSIOWY 100G,1,11936,GENERAL
4.21,NAP SPIR SASKA 0_1 DZIKA ROZA,4,22402,ALCOHOL
1.86,ZELKI NIM 2SOKKI  90 G,4,21065,SWEETS
2.65166666666667,KAWA MK CAFE PREMIUM 80 G,6,6033,COFFEE TEA
0.36,REKLAMOWKA Z LOGO ABC Z UCHWYTEM,15,3123,CHEMISTRY
3.2,SZNURA KANAPKA ZE SCHABEM,1,11220,GENERAL
1.59,WODA JURAJSKA 1_5 L N/G JABLKO,5,10601,DRINK_JUICE
1.99,REX 300 G 3*SWIEZOSC,1,1961,CHEMISTRY
5.19,TAMPON BELLA 16,1,1975,CHEMISTRY
2.43,GOS.MLEKO ZAGESZ.NIESLODZ 350G GOSTY?,3,8209,DAIRY_CHESSE
1.18,SONKO KASZA JECZMIENNA PERLOWA 4*100G,6,14230,GROATS_RICE_PASTA
0.88,PIEPRZ ZIARNISTY  APPETITA 18 GR,2,18506,SPICES
9.754444444444447,PAP PS BLU LINK,81,5469,CIGARETTES
0.96,DESER JANA CZEKOLADOWY 120G,29,8190,DAIRY_CHESSE
1.99,NAP HOOP 2 GAZ POMARANCZ,2,9217,DRINK_JUICE
1.11,LODY MIETUS 60 ML,7,15450,ICE_CREAMS_FROZEN
6.5,S BABKI 0_35KG,1,1248,BREAD
0.5745161290322579,GRZESKI MEGA W CZEKOLADZIE 48 G,62,20136,SWEETS
0.69,NAP TYMBARK 0_2 KART,10,7675,DAIRY_CHESSE
3.17,SER SMAZONY 200G KOWALEW,4,6533,DAIRY_CHESSE
0.08,KUBEK 180 ML,3,2494,CHEMISTRY
1.03,WIN SOS PIECZENIOWY JASNY,3,13832,GENERAL_FOOD
1.39,NAP BLACK 250ML PUSZKA,31,10517,DRINK_JUICE
1.76,PIWO PER?A RZE?KIE 0_5L B/BEZW,1,930,ALCOHOL
0.9006666666666671,JOGOBELLA 150G CLASSIC,60,7247,DAIRY_CHESSE
1.02,WIN GALARETKA WISNIOWY 79G WINIARY,2,13666,GENERAL_FOOD
11.92,LODY JAK DAWNIEJ 900 ML CZEK_BELGIJSKA,7,15577,ICE_CREAMS_FROZEN
1.85,SZAM DO DZIECI BAMBI 150ML,1,3745,CHEMISTRY
6.55,WODKA ABSOLWENT 0_2L,3,22358,ALCOHOL
1.38,KNORR PRZYPRAWA DO MIESA MIELONEGO 23 G,4,18240,SPICES
2.13,CZEK.ALPEN GOLD 90G TRUS.,5,11452,GENERAL
3.58,SZCZOT_D/Z?B_MAXI CLEAN 40 MEDIUM DUO,1,3143,CHEMISTRY
1.08,VEGETA 75G,17,13330,GENERAL_FOOD
2.73,SKARPETKI BALLERINA,1,17854,GENERAL_ITEMS
2.62,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,20,702,ALCOHOL
3.62,FLIETY Z MAKRELI 100G ALA KETCHUP,1,11062,POULTRY
1.36,LIZAK KWIATEK/SWIATECZNE DUZY KOLOR,4,19195,SWEETS
2.34,NAP MIRINDA ORANGE GAZ.1L,28,9618,DRINK_JUICE
2.4,SKORUPKA KAPUSTA FOLIA 1 KG,2,21534,VEGETABLES
3.24,NAP TYMBARK 1 L GRAPEFRUIT,3,9838,DRINK_JUICE
2.57,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,8,16519,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.65,KAMYKI JUTRZENKA ORZECHOWE 100G,3,16213,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
4.19,EVA MYDLO W PLYNIE 500 ML Z DOZOWNIKIEM,1,2645,CHEMISTRY
1.21,KUBUS MAR.JAB. MALINA 0_33L,13,9548,DRINK_JUICE
4.1906099194628705,KT POMIDOR POLSKI POLNY,309.795,21926,VEGETABLES
0.8,JOGURT ZO NATURALNY 180 G,126,7458,DAIRY_CHESSE
2.88,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,2,4458,CHIPS_FLAKES
1.63,NAP NAPI POMARANCZ 1_5 N/G,6,10685,DRINK_JUICE
1.32,MIESZANKA STUDENCKA 40 G POL.MLYNY,3,11804,GENERAL
1.75,SMIETANA 18% 200G SREM,1,7347,DAIRY_CHESSE
1.35,LODY ROZEK MIX LOTERIA,13,14858,ICE_CREAMS_FROZEN
2.7,WIN SOS CZOSNKOWY 250ML,2,16857,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
9.1,OLIWA BASSO Z OLIWEK SANSA 0_5L,1,16301,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.58,LAKIER PROFESSIONAL 265ML,1,2346,CHEMISTRY
0.84,PAPIER KOLOROWY A4,1,107,GENERAL_ITEMS
7.91,SZAMPAN DORATO CZ/S?ODKIE 0_75 L,2,23131,ALCOHOL
6.57,MASLO KLAROWANE KOSTKA 200G,3,7656,DAIRY_CHESSE
0.25,CUKIERKI VALENTINO SZT,8,6215,COOKIES_BULK
1.46,GUMA WINTERFRESH DRAZE,11,4113,CHEWING_GUM_LOLIPOPS
1.87,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1,17614,GENERAL_ITEMS
5.59196078431373,WODKA 1906 0_2L,51,22425,ALCOHOL
0.797567567567568,DROZDZE BABUNI ROTEX,37,6437,DAIRY_CHESSE
3.57,ZUPA 9 WARZYW 450 G,2,11985,GENERAL
0.75,MYD?O LUKSJA W KOSTCE CREMY 90G,5,2689,CHEMISTRY
2.49,PUR ACTION 450 ML APPLE,2,3115,CHEMISTRY
1.33,KAMIS PIEPRZ CZAR /MIELONY,8,18160,SPICES
1.59,LEMONIADA 0_33 GREJFRUT BUT.,4,9753,DRINK_JUICE
3.85,LAYS OSTRA PAP.140 G,2,4760,CHIPS_FLAKES
5.78,TRAKTOR Z CUKIERKAMI,4,2262,CHEMISTRY
1.62,SMIETANA 18 % 175 G BAKOMA,12,8665,DAIRY_CHESSE
3.47,HERBATA SAGA MALINA 20 EX,1,5839,COFFEE TEA
0.88,ZOTT DESER Z KORON? CZEKOLADOWY 175GR,9,7944,DAIRY_CHESSE
11.8,PAP MARLBORO RED MIEKK,7,5384,CIGARETTES
2.81,SER MOZZARELLA 125 G,3,7693,DAIRY_CHESSE
2.99,SZAM FAMILJNY NIEBIESKI 0_5L,2,1967,CHEMISTRY
2.65,CIASTKA PALUSZKI 144G WISNIA,2,20102,SWEETS
1.45,SEZAM KRESTO 200 G,3,11287,GENERAL
0.88,BATON KROWKOWY WAWEL,15,20059,SWEETS
2.8,PREZERWATYWA  3 SZT,2,19591,SWEETS
2.21,NAP COCA COLA ZERO 1L,9,9209,DRINK_JUICE
7.04,WINO FRESCO ROZOWE P/SL,2,22970,ALCOHOL
10.1166666666667,PAP PS BLACK 100,18,5399,CIGARETTES
1.48,ZBYSZKO 3 CYTRYNY  1_5  GAZ,20,10621,DRINK_JUICE
1.79,DA ALE PITNY 290 G,6,7749,DAIRY_CHESSE
1.8,MLEKO SWIEZE SREM 1 L 2%,2,7084,DAIRY_CHESSE
3.36,WLOSZCZYZNA PASKI 450G NORDIS,5,15866,ICE_CREAMS_FROZEN
2.14,PIWO WARKA STRONG BUTELKA,17,537,ALCOHOL
9.187380952380947,PAP PS GOLD,42,5595,CIGARETTES
4.51,ZURAWINA S?OIK 230 G,2,14020,GENERAL_FOOD
5.4625,KT BOROWKA PUDE?KO 250 G,4,21798,VEGETABLES
1.46,LODY KAKTUS  ML,13,15584,ICE_CREAMS_FROZEN
1.85,SLONECZNIK LUSKANY  200G HELIO,2,12171,GENERAL_FOOD
1.17777777777778,PROFI PASZTET Z PIECZARKA 131G,9,1700,POULTRY
7.46153846153846,PASZTET BOROWIKOWY/GRZYBOWY KG,0.13,17051,POULTRY
4.0,WARZYWA NA PATELNIE,1,6131,COFFEE TEA
0.698333333333333,DA DANONE GRATKA 115 G,36,7758,DAIRY_CHESSE
7.4782608695652195,PASZTET BOROWIKOWY/GRZYBOWY KG,0.345,17224,POULTRY
1.74,BAKOMA BAKUS DO KIESZONKI  KAKAO,7,7562,DAIRY_CHESSE
5.4,SER DORBLU 100G,3,7095,DAIRY_CHESSE
3.66,PESTKI DYNI 100G FRESCO,1,12946,GENERAL_FOOD
1.15,LODY PIRULO BANANI 45 ML,76,15615,ICE_CREAMS_FROZEN
0.2,CHUSTECZKI HAPPY NO 1,90,2157,CHEMISTRY
1.778,BELLA PODPASKI NORMAL 20 B/SKRZYD,5,61,GENERAL_ITEMS
1.31,WODA ZYWIEC 1_5L NIE/GAZ,49,9148,DRINK_JUICE
3.3,PUDL FASOLA BIALA PUSZKA,1,12303,GENERAL_FOOD
0.66,DROZDZE PIEKARSKIE 100G,10,7003,DAIRY_CHESSE
6.392,WIN MAJONEZ 700G,5,16705,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.71,?ACIATY SEREK Z CZOSNKIEM 135 G,4,6877,DAIRY_CHESSE
9.86,PAP WINSTON RED,6,5204,CIGARETTES
9.14,PAP ROTMANSY  20 RED,39,5485,CIGARETTES
3.09,PIWO DESPERADOS 580 ML,10,645,ALCOHOL
8.75912408759124,KT IMBIR KG,1.37,22215,VEGETABLES
2.5,PIWO BOJAN  WIELKOP.0_5 L B/ZW,4,633,ALCOHOL
2.68,ALMETTE ZIOLOWY 150G SEREK,4,6392,DAIRY_CHESSE
10.895569620253198,WAFLE CHRUPS/LUMARKI/GRZESKI,6.32,6189,COOKIES_BULK
2.5,CHLEB TOSTOWY  SNIAD.MASLANY 500G,1,1161,BREAD
3.06,ROLNIK FASOLKA SZPAR. ZIEL 720G,4,13787,GENERAL_FOOD
2.69,SZAMPON ZE SKRZYPEM 240 ML EVA NATURE,2,2754,CHEMISTRY
2.1,SPRAY GAZ,3,19243,SWEETS
1.52,TABLETKI IBUPROM SASZETKA 2 SZT,1,21250,TABLETS
0.73,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,1,8810,DRINK_JUICE
2.39,PODKOLANOWKI STRETCH 2,1,17935,GENERAL_ITEMS
1.52,MAK.ABAK ZACIERKA BABUNI 250G,1,14039,GROATS_RICE_PASTA
0.18,ZMYWAK KUCHENNY MALY 1 SZT,5,3996,CHEMISTRY
2.5,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,6,185,ALCOHOL
0.89,PRYMAT KEBAB-GYROS 30G,4,18043,SPICES
2.35,ZEL FIX 3+1 DR.OETKER,2,12862,GENERAL_FOOD
2.44,CAPRESI SEREK  150 G ZE SZCZYPIORKIEM,3,6584,DAIRY_CHESSE
1.37,SERNICZEK Z BRZOSKWINIA CZARNKOW 150 G,4,7339,DAIRY_CHESSE
1.0,BANKI MYDLANE,1,11771,GENERAL
6.08,TAFT CZARNY 250 ML,1,2405,CHEMISTRY
1.73,RODZYNKI 100GR SULTANSKIE HELIO,2,18697,SPICES
1.33,PACZEK/JAGODZIANKA,119,1323,BREAD
3.06,SER FAVITA 270G,2,8632,DAIRY_CHESSE
1.08,PRYMAT GOZDZIKI 10G,11,18755,SPICES
1.67,HELLENA 1_75 L N/GAZ WINOGRONO,2,16343,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.35,WEDEL CZEK TRUSKAW 100G,4,19268,SWEETS
2.29,SMAK MAK SURÓWKA WIOSENNA 300 G,1,11896,GENERAL
1.3508,DA FANTASIA Z PLATKAMI CZEK.107G,25,7587,DAIRY_CHESSE
6.22463768115942,CIASTKA JIW KG,1.38,6209,COOKIES_BULK
6.89,FRYTKI 750 G VIKO,3,8385,DAIRY_CHESSE
2.59,KLEJ W SZTYFCIE DUZY,3,3637,CHEMISTRY
5.05,ZABAWKA UFO Z CUKIERKAMI,1,4157,CHEWING_GUM_LOLIPOPS
2.41,SLEDZ W OLEJU 170 G ORKA,2,11008,POULTRY
2.15,DZEMIX 2*1,5,13057,GENERAL_FOOD
1.65,HOCHL SER TOP GOUDA BLOK 100G,11,7229,DAIRY_CHESSE
1.87,CIASTKA LEIBNIZ  ZOO 100 G ORYGINAL,4,20095,SWEETS
2.2,JAJKO Z NIESPODZIANKA FERRERO 20G,7,16579,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
9.45058823529412,PAP ROTHMANSY RED 100,17,5415,CIGARETTES
0.832857142857143,DRAZE KOKOSOWE KORSARZ 70G SKAWA,7,20118,SWEETS
9.82952380952381,PAP PS BLACK,21,5026,CIGARETTES
2.81,SER MOZZARELLA 125 G,4,8289,DAIRY_CHESSE
11.27,WINO MONTE ORYGINS? 0_75 L S?OD,1,23143,ALCOHOL
1.26,LODY ROZEK CYTRYNA ICE MASTRY,1,14768,ICE_CREAMS_FROZEN
1.49,CUKIER 1KG,17,13549,GENERAL_FOOD
1.75,HOCHL SER TOP GOUDA BLOK 100G,5,8580,DAIRY_CHESSE
1.87,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,17,9523,DRINK_JUICE
5.81,KOMPOT Z AGRESTU 820 G,2,17361,OCCASIONAL
0.905636363636364,WODA ZYWIEC 0_5L GAZ,55,10308,DRINK_JUICE
