original_title,title_length,production_companies
The Longest Yard,16,Paramount Pictures
The Five-Year Engagement,24, Relativity Media
Traffic,7, Compulsion Inc.
Cast Away,9, Playtone
Confessions of a Dangerous Mind,31,Miramax Films
Outlander,9, Outlander Productions
Doom,4, John Wells Productions
Project Almanac,15, MTV Films
Enemy at the Gates,18,Paramount Pictures
Red Dragon,10,Universal Pictures
Ice Age: The Meltdown,21,Blue Sky Studios
The Lone Ranger,15, Silver Bullet Productions (II)
Lawless,7, Benaroya Pictures
Jurassic World,14, Fuji Television Network
Child 44,8,Summit Entertainment
Four Brothers,13, Di Bonaventura Pictures
Crank,5, Lakeshore Entertainment
Contraband,10, Leverage Management
Chef,4, Aldamisa Entertainment
Club Dread,10, Broken Lizard Industries
The Age of Adaline,18, Sierra/Affinity
Swordfish,9, Silver Pictures
Tooth Fairy,11, Mayhem Pictures
Daddy's Home,12, Gary Sanchez Productions
Bangkok Dangerous,17,Virtual Studios
Van Helsing,11, Stillking Films
Her,3,Annapurna Pictures
The Da Vinci Code,17, Government of Malta
I Don't Know How She Does It,28,The Weinstein Company
Apollo 18,9, Bekmambetov Projects Ltd.
Fun Size,8, Nickelodeon Movies
Identity,8,Konrad Pictures
The Lizzie McGuire Movie,24,Walt Disney Pictures
The Guest,9, Snoot Entertainment
The Interpreter,15, Working Title Films
The Invisible,13, Hollywood Pictures
The Hunted,10, Alphaville Films
The Eagle,9, Twins Financing
The Girl Next Door,18,Regency Enterprises
Pandorum,8, Constantin Film Produktion
Bandits,7, Empire Pictures
Godzilla,8, Legendary Pictures
Collateral Damage,17,David Foster Productions
Captivity,9, Captivity Productions
21 Grams,8,This Is That Productions
The Conspirator,15, American Film Company
Jeepers Creepers,16, American Zoetrope
Predators,9, Dune Entertainment III
License to Wed,14,Village Roadshow Pictures
Nick and Norah's Infinite Playlist,34, Depth of Field
Self/less,9, Ram Bergman Productions
Baby Mama,9, Michaels-Goldwyn
The Curse of the Were-Rabbit,28, DreamWorks Animation
The Grudge 2,12, Vertigo Entertainment
16 Blocks,9, Alcon Entertainment
New in Town,11,Lionsgate
Kingdom of Heaven,17, Dune Films
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
Hide and Seek,13, MBC Beteiligungs Filmproduktion
The Matrix Revolutions,22,Village Roadshow Pictures
X2,2, XM2 Productions
Catch Me If You Can,19, Splendid Pictures
S.W.A.T.,8, Columbia Pictures Corporation
The Adventures of Sharkboy and Lavagirl,39,Columbia Pictures Corporation
Teenage Mutant Ninja Turtles,28,Paramount Pictures
"Tomorrow, When the War Began",28, Ambience Entertainment
Timeline,8,Paramount Pictures
W.,2, Global Entertainment Group
Around the World in 80 Days,27,Studio Babelsberg
Hotel Rwanda,12,Lions Gate Films
Sicario,7,Lionsgate
Walk the Line,13, Catfish Productions
Mr. Peabody & Sherman,21,20th Century Fox
Killing Them Softly,19, Inferno Entertainment
Green Lantern,13,De Line Pictures
Madagascar,10, DreamWorks Animation
Wrath of the Titans,19, Cott Productions
Suite FranÃ§aise,16, Scope Pictures
Mr. Bean's Holiday,18, Working Title Films
The Way Back,12, Imagenation Abu Dhabi FZ
The Perks of Being a Wallflower,31, Mr. Mudd Production
Scream 3,8, Craven-Maddalena Films
Pixels,6, Happy Madison Productions
Clash of the Titans,19, Moving Picture Company (MPC)
The Hangover Part II,20,Legendary Pictures
The Reaping,11,Village Roadshow Pictures
Tammy,5,New Line Cinema
The Big Year,12, Fox 2000 Pictures
Friday Night Lights,19, Imagine Entertainment
Kiss of the Dragon,18, Canal+
On the Road,11, France 2 CinÃ©ma
Begin Again,11, Exclusive Media Group
The Lego Movie,14, Lin Pictures
Chocolat,8, Fat Free
The Host,8, Silver Reel
300,3, Atmosphere Entertainment MM
Reign of Fire,13, Touchstone Pictures
The Hateful Eight,17, The Weinstein Company
Just My Luck,12, New Regency Pictures
Scary Movie,11, Wayans Bros. Entertainment
The Change-Up,13,Universal Pictures
The Bourne Legacy,17, Kennedy/Marshall Company
Legend of the Guardians: The Owls of Ga'Hoole,45, Animal Logic
Paranormal Activity 3,21, Blumhouse Productions
Stranger Than Fiction,21, Three Strange Angels
Runner Runner,13, Double Feature Films
Lara Croft: Tomb Raider,23, British Broadcasting Corporation (BBC)
Meet the Parents,16,DreamWorks SKG
Blade II,8, LLC
Serendipity,11,Miramax Films
Evil Dead,9, FilmDistrict
American Wedding,16, Zide-Perry Productions
Bright Star,11,BBC Films
Ninja Assassin,14, Silver Pictures
Hoodwinked!,11,The Weinstein Company
Cosmopolis,10, Alfama Films
Things We Lost in the Fire,26, DreamWorks Pictures
Domino,6, Metropolitan Filmexport
The Wolf of Wall Street,23, Appian Way
Devil,5, Relativity Media
Anchorman 2: The Legend Continues,33,Paramount Pictures
Getaway,7, Silver Reel
Meet the Fockers,16, Everyman Pictures
Mindhunters,11, Egmond Film & Television
Joy Ride,8, LivePlanet
The Holiday,11, Waverly Films
Machine Gun Preacher,20, Moonlighting Films
Keeping the Faith,17,Spyglass Entertainment
Lord of War,11, Entertainment Manufacturing Company
Changeling,10, Relativity Media
ParaNorman,10, Laika Entertainment
American Sniper,15, Malpaso Productions
FearDotCom,10, ApolloMedia Distribution
The Omen,8, 11:11 Mediaworks
Getaway,7, After Dark Films
Life as We Know It,18,Josephson Entertainment
Point Break,11, DMG Entertainment
Blade II,8, Imaginary Forces
The DUFF,8, CBS Films
The Pirates! In an Adventure with Scientists!,45, Aardman Animations
DodgeBall: A True Underdog Story,32, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
Step Brothers,13, Apatow Productions
John Tucker Must Die,20, Landscape Entertainment
Dinosaur,8,Walt Disney Pictures
I Could Never Be Your Woman,27,Scott Rudin Productions
Larry Crowne,12, Vendome Pictures
Shooter,7,Paramount Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46,Warner Bros.
Trumbo,6, Inimitable Pictures
Freedom Writers,15, Jersey Films
Spider-Man 3,12, Laura Ziskin Productions
Fun Size,8, Anonymous Content
Dredd,5, Rena Film
Banlieue 13,11, EuropaCorp
Dawn of the Dead,16, Toho-Towa
Hannah Montana: The Movie,25,Walt Disney Pictures
Catwoman,8, Maple Shade Films
Inside Man,10,Imagine Entertainment
The Matrix Reloaded,19,Village Roadshow Pictures
Big Fish,8, Tim Burton Productions
The Butterfly Effect,20, BenderSpink
The Rum Diary,13, GK Films
30 Days of Night,16, HorrorFlix
Role Models,11, Internationale Filmproduktion Stella-del-SÃ¼d
Baby Mama,9,Relativity Media
Freddy vs. Jason,16,New Line Cinema
Charlie's Angels: Full Throttle,31, Flower Films (II)
Hotel Transylvania 2,20,Columbia Pictures
The Sentinel,12, Dune Entertainment
The Other Woman,15, LBI Productions
Stardust,8, Vaughn Productions
Exit Wounds,11, Warner Bros.
Gigli,5,City Light Films
Babylon A.D.,12, Canal+
Arbitrage,9, Artina Films
Ladder 49,9,Casey Silver Productions
Gossip,6,Warner Bros. Pictures
Mindhunters,11, Dimension Films
Osmosis Jones,13, Warner Bros. Animation
Bad Santa,9, Dimension Films (US version)
Invictus,8,Spyglass Entertainment
Clockstoppers,13, Valhalla Motion Pictures
Little Miss Sunshine,20, Bona Fide Productions
Transformers: Dark of the Moon,30, Hasbro
Daddy Day Camp,14,Revolution Studios
Be Cool,7,Double Feature Films
Alice in Wonderland,19, Roth Films
The Princess Diaries,20, Bottom of the Ninth Productions
Arbitrage,9, Lucky Monkey Pictures
The Rite,8,New Line Cinema
Chicken Run,11, PathÃ©
K-19: The Widowmaker,20, New Regency Pictures
The Big Year,12, Dune Entertainment
The Equalizer,13, Village Roadshow Pictures
The Whole Nine Yards,20, Rational Packaging Company
The Taking of Pelham 1 2 3,26, Scott Free Productions
Night at the Museum,19, Twentieth Century Fox Film Corporation
Ted,3,Universal Pictures
A Knight's Tale,15, Escape Artists
Hancock,7, Relativity Media
Master and Commander: The Far Side of the World,47,Universal Pictures
Eternal Sunshine of the Spotless Mind,37,Anonymous Content
Elf,3,New Line Cinema
Mirrors,7, ASAF
The Contract,12,Nu Image Entertainment
The Book of Eli,15,Alcon Entertainment
What's Your Number?,19, Contrafilm
The Midnight Meat Train,23, Midnight Picture Show
The Namesake,12, Mirabai Films
2012,4, Centropolis Entertainment
Step Up 2: The Streets,22, Offspring Entertainment
Happy Feet,10, Kennedy Miller Productions
Capote,6,Sony Pictures Classics
Eragon,6, Fox 2000 Pictures
Vertical Limit,14,Columbia Pictures Corporation
Wrong Turn,10, Constantin Film Produktion
Megamind,8,DreamWorks Animation
Begin Again,11, Sycamore Pictures
Return to Never Land,20, DisneyToon Studios
Romeo Must Die,14,Silver Pictures
The Wedding Ringer,18,Miramax Films
The Twilight Saga: Breaking Dawn - Part 1,41,Summit Entertainment
Get Rich or Die Tryin',22, MTV Films
22 Jump Street,14, Media Rights Capital
The Debt,8, Marv Films
Predestination,14, Screen Queensland
The House Bunny,15, Happy Madison Productions
Jackass Presents: Bad Grandpa,29, MTV Films
The Last Samurai,16, Bedford Falls Company
Source Code,11, Vendome Pictures
United 93,9, Sidney Kimmel Entertainment
Burnt,5,Double Feature Films
Grudge Match,12,Gerber Pictures
The Fourth Kind,15, Saga Film
Need for Speed,14,DreamWorks SKG
Torque,6,Village Roadshow Pictures
Big Momma's House 2,19,Twentieth Century Fox Film Corporation
The Whole Ten Yards,19, Eclipse Catering
Soul Surfer,11, Brookwell-McNamara Entertainment
Kill the Messenger,18, Bluegrass Films
Red Dragon,10, Metro-Goldwyn-Mayer (MGM)
Percy Jackson & the Olympians: The Lightning Thief,50, Fox 2000 Pictures
4: Rise of the Silver Surfer,28,Ingenious Film Partners
Bride Wars,10, Dune Entertainment III
The Incredibles,15,Walt Disney Pictures
The Chronicles of Narnia: Prince Caspian,40, Ozumi Films
Nightcrawler,12, Sierra / Affinity
The Midnight Meat Train,23, Lakeshore Entertainment
Non-Stop,8, Canal+
Saving Mr. Banks,16, Essential Media & Entertainment
Star Trek,9, MavroCine Pictures GmbH & Co. KG
Men in Black II,15, Columbia Pictures Corporation
Dinosaur,8, Walt Disney Feature Animation
The Girl Next Door,18, Daybreak
Monte Carlo,11, Regency Enterprises
Corpse Bride,12, Laika Entertainment
Underworld,10,Lakeshore Entertainment
Exodus: Gods and Kings,22, Babieka
Grown Ups,9,Columbia Pictures
Master and Commander: The Far Side of the World,47, Twentieth Century Fox Film Corporation
A History of Violence,21, BenderSpink
Night at the Museum: Secret of the Tomb,39,Twentieth Century Fox Film Corporation
28 Days Later...,16, British Film Council
9,1, Starz Animation
Daddy's Home,12, Good Universe
Veronica Mars,13, Rob Thomas Productions
Indiana Jones and the Kingdom of the Crystal Skull,50,Lucasfilm
"I, Robot",8,Twentieth Century Fox Film Corporation
The Matador,11,Miramax Films
Ratatouille,11, Pixar Animation Studios
The Amityville Horror,21, Dimension Films
Reign Over Me,13, Madison 23
The Judge,9, Warner Bros.
The Butterfly Effect,20, FilmEngine
La migliore offerta,19, Regione Lazio
The Good Girl,13, Hungry Eye Lowland Pictures B.V.
30 Days of Night,16, Dark Horse Entertainment
Blood Work,10, Warner Bros. Pictures
The Proposal,12,Touchstone Pictures
Elysium,7, Alpha Core
Dreamcatcher,12, Kasdan Pictures
Pan,3,Warner Bros.
The Prince,10, Aperture Entertainment
The November Man,16,Irish Dreamtime
The Expendables 3,17, Ex3 Productions
Oblivion,8, Radical Studios
Broken Flowers,14, Five Roses
Uptown Girls,12, Metro-Goldwyn-Mayer (MGM)
The Golden Compass,18, Depth of Field
The Bad Lieutenant: Port of Call - New Orleans,46,Saturn Films
Elysium,7, Media Rights Capital
Dan in Real Life,16,Touchstone Pictures
Intolerable Cruelty,19, Mike Zoss Productions
Piranha 3D,10, Atmosphere Entertainment MM
The Hills Have Eyes,19,Dune Entertainment
The Mist,8,Darkwoods Productions
Getaway,7, Signature Pictures
Hellboy II: The Golden Army,27,Universal Pictures
Night at the Museum: Battle of the Smithsonian,46, 1492 Pictures
Valkyrie,8, Bad Hat Harry Productions
The Help,8, Reliance Entertainment
The Help,8,DreamWorks SKG
Black Nativity,14, Fox Searchlight
The Bad Lieutenant: Port of Call - New Orleans,46, Polsky Films
The Last Witch Hunter,21, Atmosphere Entertainment MM
V for Vendetta,14, DC Comics
Agora,5,HimenÃ³ptero
The Four Feathers,17,Paramount Pictures
Killer Elite,12, Ambience Entertainment
The Best Exotic Marigold Hotel,30,Participant Media
Billy Elliot,12, Tiger Aspect Productions
Hostage,7, Cheyenne Enterprises
Men in Black 3,14, Parkes/MacDonald Productions
Freddy vs. Jason,16, Crystal Lake Entertainment
Burke & Hare,12,Ealing Studios
Nebraska,8,Paramount Vantage
Land of the Dead,16,Universal Pictures
The Dilemma,11, Universal Pictures
Into the Woods,14, Marc Platt Productions
The Revenant,12, New Regency Pictures
Hall Pass,9, Conundrum Entertainment
Jack the Giant Slayer,21, Big Kid Pictures
Movie 43,8, Virgin Produced
Mr. & Mrs. Smith,16, Weed Road Pictures
Ice Age,7,Twentieth Century Fox Film Corporation
Sahara,6, Mace Neufeld Productions
Underworld: Awakening,21, Screen Gems
Albert Nobbs,12,Chrysalis Films
Unknown,7, TF1 Films Production
"I, Robot",8, Laurence Mark Productions
Country Strong,14, Sony Pictures Home Entertainment
Max Payne,9, Collision Entertainment
Cars,4,Walt Disney Pictures
The Village,11,Scott Rudin Productions
Attack the Block,16,UK Film Council
Dreamgirls,10, Laurence Mark Productions
The Proposal,12, Kurtzman/Orci
The Fault in Our Stars,22, Temple Hill Entertainment
Pathfinder,10, Phoenix Pictures
Memento,7, Team Todd
The International,17, Atlas Entertainment
Spring Breakers,15, Pop Films
Abandon,7, Touchstone Pictures
Olympus Has Fallen,18, Millennium Films
Vanity Fair,11, Focus Features
Ladder 49,9, Beacon Communications
Iron Man 2,10,Marvel Studios
The Girl with the Dragon Tattoo,31, Metro-Goldwyn-Mayer (MGM)
Hoodwinked Too! Hood VS. Evil,29,HW Two
Timeline,8, Cobalt Media Group
Adaptation.,11, Beverly Detroit
Last Holiday,12,Paramount Pictures
Dracula 2000,12, Dimension Films
Step Brothers,13,Columbia Pictures
After Earth,11, Overbrook Entertainment
Ray,3,Universal Pictures
Mystic River,12, NPV Entertainment
The Visit,9, Blinding Edge Pictures
Ice Age: Continental Drift,26, Twentieth Century Fox Animation
Sin City,8, Troublemaker Studios
Mud,3,FilmNation Entertainment
Finding Neverland,17,Miramax Films
Mirror Mirror,13, Misher Films
Spider-Man 3,12,Columbia Pictures
Scary Movie 2,13, Brad Grey Pictures
Let's Be Cops,13, Genre Films
The Ghost Writer,16,Studio Babelsberg
Burke & Hare,12, Fragile Films
The Informant!,14, Jaffe / Braunstein Enterprise
Cold Mountain,13, Mirage Enterprises
Beowulf,7,Paramount Pictures
Hereafter,9, Malpaso Productions
S.W.A.T.,8, Illusion Entertainment
The Boondock Saints II: All Saints Day,38, Stage 6 Films
Bringing Down The House,23,Hyde Park Films
Blood Diamond,13, Warner Bros.
The Queen,9, Scott Rudin Productions
A Dangerous Method,18, Lago Film
No Good Deed,12, Screen Gems
Rumor Has It...,15,Village Roadshow Pictures
The Frozen Ground,17,Grindstone Entertainment Group
Kingdom of Heaven,17, Kanzaman
Troy,4, Warner Bros.
The Night Before,16, Good Universe
A Mighty Heart,14, Paramount Vantage
Ice Age: The Meltdown,21, Twentieth Century Fox Animation
Ali,3,Columbia Pictures Corporation
Ji jie hao,10,Huayi Brothers Media Corporation
Miami Vice,10, Metropolis Films
Life as We Know It,18, Gold Circle Films
The Giver,9, Asis Productions
Pirates of the Caribbean: Dead Man's Chest,42,Walt Disney Pictures
"10,000 BC",9, Legendary Pictures
Water for Elephants,19, Fox 2000 Pictures
Date Night,10, 21 Laps Entertainment
Footloose,9, MTV Films
The Strangers,13, Vertigo Entertainment
Peter Pan,9, Revolution Studios
Banlieue 13,11,Canal Plus
A Very Harold & Kumar Christmas,31,New Line Cinema
The Monuments Men,17, Fox 2000 Pictures
Apocalypto,10, Touchstone Pictures
Friends with Benefits,21,Castle Rock Entertainment
The Butler,10, Salamander Pictures
This Is 40,10,Apatow Productions
TRON: Legacy,12, Revolution Sun Studios
Hannibal Rising,15,Ingenious Film Partners
Speed Racer,11, Warner Bros.
Master and Commander: The Far Side of the World,47, Miramax
Me and Orson Welles,19, CinemaNX
The Perfect Storm,17, Radiant Productions
Moneyball,9,Columbia Pictures
The Whole Ten Yards,19, Nine Yards Two Productions
Spider-Man 2,12, Marvel Enterprises
Chloe,5, Outpost Studios
Rambo,5, Lionsgate
Driven,6, Franchise Pictures
The Amazing Spider-Man 2,24,Columbia Pictures
Bandslam,8,Summit Entertainment
Frankenweenie,13, Tim Burton Animation Company
The Twilight Saga: New Moon,27, Maverick Films
4: Rise of the Silver Surfer,28, Twentieth Century Fox Film Corporation
An Unfinished Life,18, Initial Entertainment Group (IEG)
Fast & Furious 6,16,Universal Pictures
Terminator Salvation,20, The Halcyon Company
Harry Potter and the Deathly Hallows: Part 2,44, Heyday Films
Behind the Candelabra,21,HBO Films
Furious 7,9, One Race Films
The Visit,9,Blumhouse Productions
Ghost Ship,10, Warner Bros.
Zookeeper,9, Broken Road Productions
Green Lantern,13, DC Entertainment
Highlander: Endgame,19, Dimension Films
Predestination,14, Blacklab Entertainment
Green Lantern,13, Warner Bros.
Astro Boy,9, Summit Entertainment
The Joneses,11,Echo Lake Productions
The Bourne Supremacy,20,Universal Pictures
Victor Frankenstein,19, Moving Picture Company (MPC)
Little Miss Sunshine,20, Big Beach Films
J. Edgar,8, Malpaso Productions
All the King's Men,18, VIP 4 Medienfonds
The Equalizer,13,Columbia Pictures
Ghosts of the Abyss,19,Walt Disney Pictures
The Family,10, EuropaCorp
My Sister's Keeper,18,Mark Johnson Productions
Four Christmases,16, Spyglass Entertainment
Taking Lives,12,Village Roadshow Pictures
Elizabeth: The Golden Age,25,Universal Pictures
The Invasion,12, Silver Pictures
Tears of the Sun,16, Michael Lobell Productions
Team America: World Police,26, Scott Rudin Productions
The Kite Runner,15,DreamWorks SKG
Centurion,9, Canal+
The Boat That Rocked,20, Portobello Studios
Joe Dirt,8, Happy Madison Productions
All About the Benjamins,23,New Line Cinema
Nanny McPhee and the Big Bang,29, Relativity Media
The Twilight Saga: New Moon,27, Imprint Entertainment
Spy Game,8,Universal Pictures
State of Play,13, StudioCanal
Starsky & Hutch,15, AR-TL
What Women Want,15, Icon Entertainment International
13 Going On 30,14,Columbia Pictures
Drive Angry,11, Millennium Films
Woman in Gold,13, Origin Pictures
Fred Claus,10, Jessie Nelson Productions
The Jacket,10, VIP 3 Medienfonds
Big Fish,8,The Zanuck Company
Training Day,12, NPV Entertainment
The Unborn,10,Rogue Pictures
The Mist,8, Dimension Films
The Wild,8,Walt Disney Pictures
Man of Steel,12, Cruel and Unusual Films
Intolerable Cruelty,19, Alphaville Productions
The Eagle,9, Prime Focus
Resident Evil: Afterlife,24, Davis-Films
Room,4, Duperele Films
The Marine,10,Twentieth Century Fox Film Corporation
Pacific Rim,11,Legendary Pictures
Crossroads,10, MTV Films
Itâ€™s a Boy Girl Thing,23, Icon Entertainment International
Mr. & Mrs. Smith,16, Summit Entertainment
The Girl with the Dragon Tattoo,31, Yellow Bird
Fever Pitch,11, Wildgaze Films
Centurion,9, Warner Bros.
Tooth Fairy,11, Dune Entertainment III
The Matrix Reloaded,19, NPV Entertainment
Resident Evil: Extinction,25, Davis-Films
Saving Silverman,16, NPV Entertainment
Muppets Most Wanted,19, Disney
Mean Girls,10,Paramount Pictures
Season of the Witch,19, Relativity Media
Punisher: War Zone,18, Marvel Knights
Once Upon a Time in Mexico,26, Troublemaker Studios
Freaky Friday,13,Walt Disney Pictures
Sex and the City,16, Darren Star Productions
Under the Skin,14, FilmNation Entertainment
Twilight,8, Imprint Entertainment
This Must Be the Place,22, Lucky Red
Harry Potter and the Prisoner of Azkaban,40,1492 Pictures
A Lot Like Love,15,Mile High Productions
The Grey,8,Scott Free Productions
War of the Worlds,17, DreamWorks SKG
Ouija,5,Universal Pictures
Fahrenheit 9/11,15,BIM Distribuzione
Mission: Impossible III,23,Paramount Pictures
Sex and the City,16,New Line Cinema
Daredevil,9,Twentieth Century Fox Film Corporation
Dumb and Dumberer: When Harry Met Lloyd,39,New Line Cinema
The Water Diviner,17, Seven Group Holdings
R.I.P.D.,8, Dark Horse Entertainment
Gravity,7, Heyday Films
Concussion,10, The Shuman Company
Heaven is for Real,18, Roth Films
Paul,4, Big Talk Productions
Twisted,7, Blackout Productions Inc.
Eight Below,11,Walt Disney Pictures
Sideways,8, Sideways Productions Inc.
Water for Elephants,19, Big Screen Productions
Grudge Match,12, Warner Bros.
Out of the Furnace,18, Relativity Media
Gnomeo & Juliet,15, Touchstone Pictures
Doomsday,8, Internationale Filmproduktion Blackbird Dritte
Devil's Due,11, TSG Entertainment
Green Zone,10,Universal Pictures
Heaven is for Real,18, Screen Gems
Paul Blart: Mall Cop 2,22, Sony Pictures Home Entertainment
Men in Black 3,14, Media Magik Entertainment
The Prestige,12, Syncopy
New in Town,11, The Safran Company
Up in the Air,13,Paramount Pictures
Fur: An Imaginary Portrait of Diane Arbus,41, Iron Film
Carnage,7,Wild Bunch
Miami Vice,10, Forward Pass
Batman Begins,13, DC Entertainment
Silent Hill,11, Konami
The Hurt Locker,15, Voltage Pictures
Disaster Movie,14, 3 in the Box
Prisoners,9,Alcon Entertainment
Unfaithful,10, Fox 2000 Pictures
Jack Ryan: Shadow Recruit,25, Etalon film
The Expendables,15,Millennium Films
X-Men Origins: Wolverine,24, Donners' Company
Eye in the Sky,14,Entertainment One
Cinderella,10, Beagle Pug Films
The Cave,8, City Productions
Mandela: Long Walk to Freedom,29,Distant Horizons
Silent Hill,11, Davis-Films
X-Men,5, Donners' Company
Rent,4, Revolution Studios
Pandorum,8,Impact Pictures
You Don't Mess With the Zohan,29, Sony Pictures Releasing
Larry Crowne,12, Playtone Productions
Sex and the City 2,18, HBO Films
The Bourne Ultimatum,20, Bourne Again
Gigli,5, Casey Silver Productions
Blade: Trinity,14, Marvel Enterprises
Big Momma's House,17,Twentieth Century Fox Film Corporation
Barnyard,8,Paramount Pictures
Hardcore Henry,14,Bazelevs Production
A Knight's Tale,15, Finestkind
House of the Dead,17, Brightlight Pictures
La migliore offerta,19, Warner Bros.
Act of Valor,12,Relativity Media
Zookeeper,9, Sony Pictures Releasing
Monte Carlo,11, DiNovi Pictures
Creed,5,New Line Cinema
No Escape,9, Living Films
Surrogates,10, Top Shelf Productions
The Fountain,12,Regency Enterprises
The Bourne Ultimatum,20, Ludlum Entertainment
Along Came Polly,16,Universal Pictures
Monte Carlo,11, Dune Entertainment III
Fantastic Four,14,Twentieth Century Fox Film Corporation
Begin Again,11, Apatow Productions
Rio,3, Twentieth Century Fox Animation
Cars 2,6,Walt Disney Pictures
A Walk Among the Tombstones,27, Cross Creek Pictures
Fire with Fire,14, Cheetah Vision
The Dilemma,11,Imagine Entertainment
Focus,5, RatPac-Dune Entertainment
Wild Target,11, Cinema Four
Red Eye,7, BenderSpink
Godzilla,8, Warner Bros.
The Brothers Bloom,18, Summit Entertainment
Fantastic Four,14, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
Mr. Brooks,10, Relativity Media
Lemony Snicket's A Series of Unfortunate Events,47, Nickelodeon Movies
Mirror Mirror,13,Relativity Media
A Scanner Darkly,16,Thousand Words
"You, Me and Dupree",18, Kaplan/Perrone Entertainment
Fast & Furious 6,16, Original Film
The Tourist,11, Italian Tax Credit
What Women Want,15, Wind Dancer Productions
Neighbors,9, Point Grey Pictures
Match Point,11,DreamWorks
Knight and Day,14,Tree Line Films
The Taking of Pelham 1 2 3,26, Escape Artists
The Bourne Legacy,17, The
Charlie Wilson's War,20, Participant Productions
Chappie,7, Alpha Core
Sky Captain and the World of Tomorrow,37,Paramount Pictures
Killer Elite,12,Current Entertainment
Diary of a Wimpy Kid: Rodrick Rules,35, Color Force
The Eagle,9, Focus Features
The Pianist,11, Studio Babelsberg
In the Valley of Elah,21, Blackfriars Bridge Films
The Mechanic,12,CBS Films
21 & Over,9, Mandeville Films
The Hoax,8, The Mark Gordon Company
Ready to Rumble,15, Warner Bros.
Tristan & Isolde,16, World 2000 Entertainment
Crank,5,Lions Gate Films
One Hour Photo,14, Catch 23 Entertainment
Jobs,4, Five Star Institute
Punisher: War Zone,18, SGF Entertainment
Domino,6,New Line Cinema
Mr. Deeds,9, Columbia Pictures Corporation
Night at the Museum: Battle of the Smithsonian,46,Twentieth Century Fox Film Corporation
Ghosts of Mars,14, Animationwerks
Machine Gun Preacher,20, 1984 Private Defense Contractors
The Lady in the Van,19,BBC Films
Star Trek: Nemesis,18,Paramount Pictures
Zoolander,9, Scott Rudin Productions
John Tucker Must Die,20, Dune Entertainment
Harry Potter and the Order of the Phoenix,41, Heyday Films
High Crimes,11, New Regency Pictures
Clockstoppers,13, Nickelodeon Movies
Under the Skin,14,Scottish Screen
Enough,6,Columbia Pictures
Hannah Montana: The Movie,25, Millar Gough Ink
Flyboys,7,Ingenious Film Partners
A Walk Among the Tombstones,27, 1984 Private Defense Contractors
127 Hours,9, Dune Entertainment
Action Replayy,14,PVR Cinemas
Jarhead,7,Universal Pictures
28 Weeks Later,14, Sociedad General de Cine S.A.
Lawless,7, Pie Films Inc.
Shrek Forever After,19,DreamWorks Animation
Paranoia,8, IM Global
3:10 to Yuma,12, Relativity Media
Eat Pray Love,13, Red Om Films
Drag Me to Hell,15, Ghost House Pictures
Moulin Rouge!,13, Twentieth Century Fox Film Corporation
Scary Movie 4,13,Dimension Films
The Notebook,12,New Line Cinema
The Patriot,11,Centropolis Entertainment
A Serious Man,13, Working Title Films
Oblivion,8, Chernin Entertainment
The Purge: Anarchy,18, Blumhouse Productions
How to Train Your Dragon 2,26,DreamWorks Animation
Dredd,5,DNA Films
Space Cowboys,13, Clipsal Films
Chicken Run,11, DreamWorks Animation
The Kingdom,11, FilmWorks
Reign of Fire,13, Spyglass Entertainment
Alice in Wonderland,19, The
Norbit,6,DreamWorks SKG
Elektra,7, New Regency Pictures
Bandits,7, Hyde Park Entertainment
Billy Elliot,12, Working Title Films
Jurassic Park III,17,Universal Studios
Premonition,11, Hyde Park Films
Evil Dead,9, Ghost House Pictures
The Box,7, Warner Bros.
The Crazies,11,Penn Station Entertainment
The Hobbit: The Battle of the Five Armies,41, Metro-Goldwyn-Mayer (MGM)
Confessions of a Shopaholic,27, Touchstone Pictures
Cold Mountain,13, Cattleya
Street Fighter: The Legend of Chun-Li,37,Twentieth Century Fox Film Corporation
Law Abiding Citizen,19, Evil Twins
Skyfall,7,Columbia Pictures
Watchmen,8, Lawrence Gordon Productions
Taken 3,7, M6 Films
Trespass,8,Nu Image Films
A Cinderella Story,18, Clifford Werber Productions
Predators,9, Davis Entertainment
Finding Neverland,17, Film Colony
21,2, Relativity Media
The Illusionist,15, Contagious Entertainment
The Gift,8,Lakeshore Entertainment
Tower Heist,11, Rat Entertainment
The Man from U.N.C.L.E.,23,Davis Entertainment
People Like Us,14,DreamWorks SKG
A Most Violent Year,19, Before the Door Pictures
The Texas Chainsaw Massacre,27, Radar Pictures
Gone Baby Gone,14,Miramax Films
Krampus,7,Universal Pictures
3 Idiots,8,Vidhu Vinod Chopra Productions
Paycheck,8, Lion Rock Productions
The November Man,16, SPD Films
Cinderella,10, Genre Films
Smart People,12, QED International
Shutter Island,14, Phoenix Pictures
Club Dread,10,Fox Searchlight Pictures
Stuck on You,12, Conundrum Entertainment
Ghost Rider: Spirit of Vengeance,32, Imagenation Abu Dhabi FZ
Evolution,9,DreamWorks SKG
Into the Storm,14, Broken Road Productions
Monsters vs Aliens,18,DreamWorks Animation
Now You See Me,14, See Me Louisiana
The Bourne Legacy,17, Dentsu
Cinderella Man,14, Parkway Pictures (I)
