original_title,title_length,production_companies
Take the Lead,13," Tiara Blu Films, New Line Cinema"
Taken,5," Grive Productions,  TPS Star,  M6 Films, Twentieth Century Fox Film Corporation"
Taken 2,7," EuropaCorp,  Grive Productions,  Canal+"
Taken 3,7," EuropaCorp,  CinÃ©+,  M6 Films, Twentieth Century Fox Film Corporation,  Canal+"
Takers,6,Rainforest Films
Taking Lives,12," Atmosphere Entertainment MM, Village Roadshow Pictures"
Talladega Nights: The Ballad of Ricky Bobby,43,Columbia Pictures
Tammy,5," Gary Sanchez Productions, New Line Cinema"
Tangled,7, Walt Disney Animation Studios
Taxi,4,Twentieth Century Fox Film Corporation
Team America: World Police,26, Scott Rudin Productions
Tears of the Sun,16," Revolution Studios, Columbia Pictures,  Michael Lobell Productions,  Cheyenne Enterprises"
Ted,3,"Universal Pictures,  Fuzzy Door Productions"
Ted 2,5,"Universal Pictures,  Media Rights Capital"
Teenage Mutant Ninja Turtles,28," Platinum Dunes, Paramount Pictures"
Tenacious D in The Pick of Destiny,34,Red Hour Films
Terminator 3: Rise of the Machines,34," IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,  Warner Bros., Columbia Pictures"
Terminator Genisys,18,Paramount Pictures
Terminator Salvation,20, The Halcyon Company
Texas Chainsaw 3D,17,"Nu Image Films,  Lions Gate"
Thank You for Smoking,21," Room 9 Entertainment, Fox Searchlight Pictures"
That Awkward Moment,19,Treehouse Pictures
That's My Boy,13," Relativity Media,  Happy Madison Productions, Columbia Pictures"
The 40 Year Old Virgin,22," Apatow Productions, Universal Pictures"
The 6th Day,11," Phoenix Pictures, Columbia Pictures"
The A-Team,10,20th Century Fox
The Adjustment Bureau,21, Media Rights Capital
The Adventures of Pluto Nash,28," NPV Entertainment,  Mel's Cite du Cinema"
The Adventures of Rocky & Bullwinkle,36," KC Medien AG, Universal Pictures"
The Adventures of Sharkboy and Lavagirl,39,Columbia Pictures Corporation
The Adventures of Tintin,24," Columbia Pictures, Paramount Pictures,  Amblin Entertainment,  Nickelodeon Movies"
The Age of Adaline,18, Sierra/Affinity
The Amazing Spider-Man,22," Laura Ziskin Productions, Columbia Pictures,  Marvel Entertainment"
The Amazing Spider-Man 2,24," Matt Tolmach Productions,  Marvel Enterprises, Columbia Pictures"
The Amityville Horror,21,"Platinum Dunes,  Dimension Films,  Metro-Goldwyn-Mayer (MGM)"
The Animal,10, Happy Madison Productions
The Ant Bully,13," Playtone Production, Warner Bros. Pictures,  DNA Films,  Legendary Pictures"
The Apparition,14,"StudioCanal,  Studio Babelsberg Motion Pictures,  Dark Castle Entertainment,  Warner Bros."
The Art of War,14," Franchise Pictures, Amen Ra Films,  Warner Bros.,  Morgan Creek Productions"
The Artist,10,"France 3 CinÃ©ma,  Studio 37,  La Petite Reine,  Jouror Productions,  uFilm"
The Assassination of Jesse James by the Coward Robert Ford,58," Virtual Studios, Plan B Entertainment,  Scott Free Productions"
The Avengers,12,Marvel Studios
The Aviator,11,"Appian Way,  Warner Bros.,  Cappa Productions"
The Back-Up Plan,16," CBS Films, Escape Artists"
The Bad Lieutenant: Port of Call - New Orleans,46,"Saturn Films,  Polsky Films,  Nu Image Films"
The Beach,9," Figment Films, 20th Century Fox"
The Best Exotic Marigold Hotel,30," Imagenation Abu Dhabi FZ, Participant Media"
The Best of Me,14,Relativity Media
The Big Bounce,14, Material
The Big Short,13," Plan B Entertainment,  Regency Enterprises, Paramount Pictures"
The Big Wedding,15, Two Ton Films
The Big Year,12,"Ingenious Media,  Deuce Three Productions,  Fox 2000 Pictures,  Dune Entertainment,  Sunswept Entertainment"
The Blind Side,14," Left Tackle Pictures, Alcon Entertainment,  Zucker/Netter Productions"
The Bling Ring,14,"PathÃ© Distribution,  A24"
The Boat That Rocked,20," Studio Canal, Universal Pictures,  Portobello Studios,  Working Title Films"
The Book of Eli,15,"Alcon Entertainment,  Silver Pictures"
The Boondock Saints II: All Saints Day,38," Stage 6 Films, Chris Brinker Productions"
The Bounty Hunter,17," Original Film, Columbia Pictures,  Relativity Media"
The Bourne Identity,19,"Universal Pictures,  Stillking Films,  Hypnotic"
The Bourne Legacy,17," Relativity Media,  Kennedy/Marshall Company,  The,  Dentsu, Universal Pictures"
The Bourne Supremacy,20," The Kennedy/Marshall Company,  Ludlum Entertainment, Universal Pictures"
The Bourne Ultimatum,20,"Universal Pictures,  Bourne Again,  Ludlum Entertainment,  The Kennedy/Marshall Company"
The Box,7," Lin Pictures,  Warner Bros., Media Rights Capital"
The Boxtrolls,13,Laika Entertainment
The Boy in the Striped Pyjamas,30," BBC Films, Miramax Films"
The Break-Up,12," Wild West Picture Show Productions, Universal Pictures,  Mosaic Media Group"
The Brothers Bloom,18," Summit Entertainment, The Weinstein Company"
The Brothers Grimm,18," Atlas Entertainment,  Summit Entertainment"
The Bucket List,15,"Warner Bros.,  Storyline Entertainment"
The Butler,10," Lee Daniels Entertainment,  Pam Williams Productions,  Salamander Pictures"
The Butterfly Effect,20," Katalyst Films,  Province of British Columbia Production Services Tax Credit,  BenderSpink,  FilmEngine"
The Call,8," Troika Pictures, TriStar Pictures,  Emergency Films,  WWE Studios"
The Cat's Meow,14," Dan Films,  CP Medien AG"
The Cave,8," City Productions,  Cineblue Internationale Filmproduktionsgesellschaft,  Cinerenta Medienbeteiligungs KG, Lakeshore Entertainment"
The Cell,8, Caro-McLeod
The Change-Up,13," Big Kid Pictures, Universal Pictures,  Original Film"
The Chronicles of Narnia: Prince Caspian,40," Ozumi Films, Walt Disney,  Propeler"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62," Walden Media, Walt Disney"
The Chronicles of Narnia: The Voyage of the Dawn Treader,56, Walden Media
The Chronicles of Riddick,25," One Race Productions, Universal Pictures,  Radar Pictures"
The Cold Light of Day,21," Film Rites,  Galavis Film"
The Company Men,15," Battle Mountain Films, Spring Creek Productions"
The Conjuring,13," Evergreen Media Group, New Line Cinema,  The Safran Company"
The Conspirator,15," American Film Company, Wildwood Enterprises"
The Constant Gardener,21," UK Film Council,  Epsilon Motion Pictures,  Scion Films,  Focus Features"
The Contract,12," 3L Filmverleih, Nu Image Entertainment"
The Core,8," Core Productions,  David Foster Productions, Paramount Pictures"
The Counselor,13," Scott Free Productions,  Fox 2000 Pictures,  Nick Wechsler Productions"
The Covenant,12, Inc.
The Crazies,11,"Penn Station Entertainment,  Imagenation Abu Dhabi FZ,  Participant Media,  Overture Films"
The Croods,10,DreamWorks Animation
The Curious Case of Benjamin Button,35," The,  Kennedy/Marshall Company, Paramount Pictures"
The Curse of the Were-Rabbit,28, DreamWorks Animation
The DUFF,8, CBS Films
The Da Vinci Code,17," Imagine Entertainment,  Skylark Productions,  Government of Malta"
The Danish Girl,15," ArtÃ©mis Productions,  Working Title Films,  Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique"
The Dark Knight,15," Legendary Pictures,  Syncopy"
The Dark Knight Rises,21," Warner Bros.,  DC Entertainment,  Syncopy"
The Darkest Hour,16," The Jacobson Company,  New Regency Pictures,  Regency Enterprises"
The Day After Tomorrow,22," Centropolis Entertainment,  Twentieth Century Fox Film Corporation, Lions Gate Films,  Mel's Cite du Cinema"
The Day the Earth Stood Still,29,Twentieth Century Fox Film Corporation
The Debt,8," Marv Films, Miramax Films"
The Departed,12, Initial Entertainment Group (IEG)
The Descendants,15,Fox Searchlight Pictures
The Devil Wears Prada,21," Fox 2000 Pictures,  Major Studio Partners, Twentieth Century Fox Film Corporation,  Peninsula Films"
The Devil's Double,18, Staccato Films
The Dilemma,11," Universal Pictures, Imagine Entertainment"
The Dressmaker,14,"Amazon Studios,  Film Art Media,  Apollo Media"
The Dukes of Hazzard,20," WV Films III, Village Roadshow Pictures"
The Eagle,9,"Toledo Productions,  Twins Financing,  Prime Focus,  Focus Features,  Film4"
The East,8,Scott Free Productions
The Emperor's New Groove,24," Walt Disney Feature Animation, Walt Disney Pictures"
The Equalizer,13," Mace Neufeld Productions,  Village Roadshow Pictures, Columbia Pictures"
The Exorcism of Emily Rose,26,"Lakeshore Entertainment,  Screen Gems,  Firm Films"
The Expendables,15,Millennium Films
The Expendables 2,17,"Nu Image Films,  Millennium Films"
The Expendables 3,17,"Davis-Films,  Millennium Films,  LionsGate,  Ex3 Productions,  Nu Image Films"
The Express,11," IDEA Filmproduktions, Davis Entertainment"
The Eye,7," VN Productions, Paramount Vantage"
The Family,10,"Canal Plus,  Grive Productions,  EuropaCorp,  Relativity Media"
The Family Man,14,Universal Pictures
The Fast and the Furious,24," Ardustry Entertainment,  Mediastream Film GmbH & Co. Productions KG, Universal Pictures"
The Fault in Our Stars,22," TSG Entertainment, Fox 2000 Pictures,  Temple Hill Entertainment"
The Fifth Estate,16," Reliance Entertainment,  Participant Media,  Anonymous Content"
The Fighter,11,Paramount Pictures
The Five-Year Engagement,24,"Universal Pictures,  Relativity Media,  Apatow Productions,  Stoller Global Solutions"
The Forbidden Kingdom,21,"Casey Silver Productions,  Relativity Media"
The Forgotten,13," Visual Arts Entertainment, Revolution Studios,  Jinks/Cohen Company"
The Fountain,12," Muse Entertainment Enterprises, Regency Enterprises,  Warner Bros."
The Four Feathers,17," Jaffilms Inc.,  Dune Films, Paramount Pictures,  Miramax Films"
The Fourth Kind,15," Chambara Pictures,  Gold Circle Films,  Saga Film,  Focus Films, Universal Pictures"
The Frozen Ground,17," Emmett/Furla Films,  Cheetah Vision,  K5 International, Grindstone Entertainment Group"
The Gambler,11,Paramount Pictures
The Game Plan,13,Walt Disney Pictures
The Ghost Writer,16," Runteam Ltd.,  R.P. Productions, Studio Babelsberg"
The Gift,8,"Lakeshore Entertainment,  STX Entertainment,  Alphaville Films, Blumhouse Productions"
The Girl Next Door,18,"Regency Enterprises,  Daybreak,  New Regency Pictures,  Epsilon Motion Pictures"
The Girl with the Dragon Tattoo,31,"Columbia Pictures,  Film Rites,  Metro-Goldwyn-Mayer (MGM),  Yellow Bird"
The Giver,9," Walden Media,  Tonik Productions,  Asis Productions, The Weinstein Company"
The Golden Compass,18," Depth of Field,  Scholastic Productions,  Ingenious Film Partners"
The Good Dinosaur,17,"Walt Disney Pictures,  Buena Vista"
The Good German,15," Sunset Gower Studios, Warner Bros."
The Good Girl,13," Flan de Coco Films,  Hungry Eye Lowland Pictures B.V."
The Good Shepherd,17, Morgan Creek Productions
The Grand Seduction,19,"Max Films Productions,  Morag Loves Company"
The Great Debaters,18," Marshall Production,  Harpo Films, The Weinstein Company"
The Great Gatsby,16,"Village Roadshow Pictures,  Red Wagon Entertainment"
The Great Raid,14," Marty Katz Productions,  Lawrence Bender Productions"
The Green Hornet,16, Reliance BIG Entertainment
The Grey,8," 1984 Private Defense Contractors,  Open Road Films, Scott Free Productions,  LD Entertainment"
The Grudge,10," Senator International,  Vertigo Entertainment"
The Grudge 2,12, Vertigo Entertainment
The Grudge 3,12,"Ghost House Pictures,  Ozla Pictures"
The Guard,9," Element Pictures,  Crescendo Productions"
The Guardian,12," Eyetronics,  Beacon Pictures,  Firm Films"
The Guest,9, Snoot Entertainment
The Gunman,10,"StudioCanal,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  Canal+"
The Hangover,12,"Legendary Pictures,  Green Hat Films"
The Hangover Part II,20," Green Hat Films, Legendary Pictures,  Warner Bros.,  Living Films"
The Hangover Part III,21,Legendary Pictures
The Happening,13," Dune Entertainment,  UTV Motion Pictures,  Blinding Edge Pictures"
The Hateful Eight,17,"Double Feature Films,  The Weinstein Company"
The Heartbreak Kid,18," DreamWorks Pictures, Conundrum Entertainment,  Radar Pictures"
The Heat,8," Big Screen Productions,  Ingenious Media,  Chernin Entertainment,  Twentieth Century Fox Film Corporation"
The Help,8," Reliance Entertainment, DreamWorks SKG,  1492 Pictures,  Imagenation Abu Dhabi FZ,  Participant Productions"
The Hills Have Eyes,19,Dune Entertainment
The Hitcher,11,"Intrepid Pictures,  Focus Films"
The Hitchhiker's Guide to the Galaxy,36," Hammer & Tongs, Spyglass Entertainment,  Touchstone Pictures"
The Hoax,8," Yari Film Group, Miramax Films,  Bob Yari Productions,  The Mark Gordon Company"
The Hobbit: An Unexpected Journey,33,"WingNut Films,  New Line Cinema"
The Hobbit: The Battle of the Five Armies,41," New Line Cinema,  Metro-Goldwyn-Mayer (MGM),  3Foot7, WingNut Films"
The Hobbit: The Desolation of Smaug,35," New Line Cinema,  Metro-Goldwyn-Mayer (MGM)"
The Holiday,11," Waverly Films,  Universal Pictures,  Relativity Media, Columbia Pictures"
The Host,8," Silver Reel,  Chockstone Pictures"
The Hours,9, Scott Rudin Productions
The House Bunny,15,"Columbia Pictures,  Relativity Media,  Happy Madison Productions"
The Hunger Games,16,Lionsgate
The Hunger Games: Catching Fire,31, Color Force
The Hunger Games: Mockingjay - Part 1,37,Lionsgate
The Hunger Games: Mockingjay - Part 2,37," Lionsgate,  Walt Disney Studios Motion Pictures,  StudioCanal"
The Hunted,10," Alphaville Films, Lakeshore Entertainment"
The Hurt Locker,15," Film Capital Europe Funds (FCEF ),  Grosvenor Park Media Ltd.,  Voltage Pictures,  Kingsgate Films"
The Ides of March,17,Appian Way
The Illusionist,15,"Michael London Productions,  Bull's Eye Entertainment,  Contagious Entertainment"
The Imitation Game,18," Bristol Automotive, Black Bear Pictures"
The In Crowd,12,Warner Bros. Pictures
The Incredible Burt Wonderstone,31, Benderspink
The Incredible Hulk,19," MVL Incredible Productions, Universal Pictures"
The Incredibles,15,"Walt Disney Pictures,  Pixar Animation Studios"
The Informant!,14,"Section Eight,  Jaffe / Braunstein Enterprise,  Groundswell Productions"
The Intern,10," Warner Bros., Waverly Films"
The International,17," Mosaic Media Group, Studio Babelsberg,  Atlas Entertainment"
The Internship,14," Wild West Picture Show Productions,  TSG Entertainment"
The Interpreter,15," StudioCanal,  Mirage Enterprises,  Working Title Films, Universal Pictures"
The Invasion,12," Silver Pictures,  Warner Bros."
The Invention of Lying,22," Lynda Obst Productions,  Warner Bros."
The Invisible,13," Birnbaum / Barber Productions,  Hollywood Pictures"
The Iron Lady,13," Canal+, UK Film Council"
The Island,10," Warner Bros., DreamWorks SKG"
The Italian Job,15,"Paramount Pictures,  De Line Pictures,  Working Title Films"
The Jacket,10," Rising Star,  VIP 3 Medienfonds,  Mandalay Pictures"
The Joneses,11,"Echo Lake Productions,  Premiere Picture"
The Judge,9," Big Kid Pictures, Village Roadshow Pictures,  Warner Bros."
The Jungle Book 2,17," DisneyToon Studios, Walt Disney Pictures,  Walt Disney Television Animation"
The Karate Kid,14," China Film Group,  Jerry Weintraub Productions"
The King's Speech,17," UK Film Council,  Bedlam Productions,  Aegis Film Fund, The Weinstein Company,  See-Saw Films"
The Kingdom,11,"Universal Pictures,  FilmWorks,  Relativity Media"
The Kite Runner,15," China Film Co-Production Corporation,  Neal Street Productions, DreamWorks SKG,  Sidney Kimmel Entertainment"
The Ladies Man,14,SNL Studios
The Lady in the Van,19,"BBC Films,  TriStar Productions"
The Lake House,14," Warner Bros.,  Vertigo Entertainment, Village Roadshow Pictures,  Sound for Film"
The Last Airbender,18,"Paramount Pictures,  Industrial Light & Magic (ILM),  The,  Kennedy/Marshall Company,  Nickelodeon Movies"
The Last Exorcism Part II,25,"StudioCanal,  CBS Films"
The Last King of Scotland,25," Cowboy Films,  DNA Films"
The Last Legion,15," Quinta Communications,  Dino De Laurentiis Company"
The Last Samurai,16," Bedford Falls Company,  Radar Pictures,  Warner Bros."
The Last Witch Hunter,21," One Race Films,  Atmosphere Entertainment MM, Summit Entertainment,  NeoReel"
The League of Extraordinary Gentlemen,37,"Twentieth Century Fox Film Corporation,  JD Productions,  International Production Company"
The Legend of Bagger Vance,26," Allied Filmmakers,  Wildwood Enterprises, DreamWorks SKG"
The Legend of Hercules,22,Millennium Films
The Legend of Zorro,19," Columbia Pictures Corporation, Amblin Entertainment"
The Lego Movie,14," DC Comics,  Vertigo Entertainment,  Lin Pictures, Village Roadshow Pictures"
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
The Lincoln Lawyer,18," Lionsgate,  Sidney Kimmel Entertainment"
The Little Prince,17," CityMation,  Zippcast Films"
The Little Vampire,18,New Line Cinema
The Lizzie McGuire Movie,24,Walt Disney Pictures
The Lone Ranger,15," Blind Wink Productions, Walt Disney Pictures,  Silver Bullet Productions (II),  Infinitum Nihil"
The Longest Ride,16," Temple Hill Entertainment, Fox 2000 Pictures"
The Longest Yard,16," Happy Madison Productions, Paramount Pictures"
The Lorax,9," Illumination Entertainment, Universal Pictures"
The Lord of the Rings: The Fellowship of the Ring,49,WingNut Films
The Lord of the Rings: The Return of the King,45,WingNut Films
The Lord of the Rings: The Two Towers,37," The Saul Zaentz Company, WingNut Films"
The Love Guru,13,"Paramount Pictures,  Goldcrest Pictures,  Internationale Filmproduktion"
The Lovely Bones,16," DreamWorks SKG, WingNut Films,  Key Creatives,  Film4"
The Machinist,13,"Filmax Entertainment,  Castelao Producciones,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  Canal+ EspaÃ±a"
The Majestic,12," Darkwoods Productions, Village Roadshow Pictures,  NPV Entertainment,  Castle Rock Entertainment"
The Man from U.N.C.L.E.,23," RatPac-Dune Entertainment, Davis Entertainment"
The Manchurian Candidate,24," Clinica Estetico, Paramount Pictures,  Scott Rudin Productions"
The Marine,10," WWE Studios,  Pacific Film and Television Commission, Twentieth Century Fox Film Corporation"
The Martian,11,"Twentieth Century Fox Film Corporation,  Mid Atlantic Films"
The Master,10," Annapurna Pictures, Ghoulardi Film Company,  The Weinstein Company"
The Matador,11,Miramax Films
The Matrix Reloaded,19," Warner Bros.,  Silver Pictures, Village Roadshow Pictures,  NPV Entertainment,  Heineken Branded Entertainment"
The Matrix Revolutions,22," Silver Pictures, Village Roadshow Pictures"
The Maze Runner,15," Temple Hill Entertainment,  Twentieth Century Fox Film Corporation"
The Mechanic,12,"CBS Films,  Chartoff-Winkler Productions"
The Men Who Stare at Goats,26,"BBC Films,  Smoke House"
The Mexican,11," Pistolero Productions LLC,  Lawrence Bender Productions, DreamWorks SKG,  Newmarket Capital Group"
The Midnight Meat Train,23," GreeneStreet Films,  Midnight Picture Show,  Lakeshore Entertainment"
The Mist,8,"Darkwoods Productions,  Dimension Films"
The Monuments Men,17, Fox 2000 Pictures
The Mortal Instruments: City of Bones,37, Mr. Smith Productions
The Mothman Prophecies,22,Lakeshore Entertainment
The Mummy Returns,17, Imhotep Productions
The Mummy: Tomb of the Dragon Emperor,37," China Film Co-Production Corporation,  Sommers Company,  Alphaville Films,  The"
The Muppets,11,Walt Disney Pictures
The Musketeer,13," MDP Worldwide, Crystal Sky Worldwide"
The Namesake,12, Mirabai Films
The Nanny Diaries,17, FilmColony
The Next Three Days,19," FidÃ©litÃ© Films,  Hwy61, Lionsgate"
The Night Before,16," Point Grey Pictures,  Good Universe"
The Notebook,12,New Line Cinema
The November Man,16,"Irish Dreamtime,  SPD Films,  Relativity Media"
The Number 23,13," Firm Films,  Contrafilm, New Line Cinema"
The Omen,8," 11:11 Mediaworks, Twentieth Century Fox Film Corporation"
The Order,9," N1 European Film Produktions GmbH & Co. KG,  Baumgarten Merims Productions, Twentieth Century Fox Film Corporation"
The Other Woman,15,"Twentieth Century Fox Film Corporation,  LBI Productions"
The Others,10," Las Producciones del Escorpion,  Canal Plus,  Sogecine"
The Pacifier,12,"Walt Disney Pictures,  Spyglass Entertainment"
The Passion of the Christ,25,Icon Productions
The Patriot,11," Global Entertainment Productions GmbH & Company Medien KG, Centropolis Entertainment"
The Peanuts Movie,17," Feigco Entertainment, Blue Sky Studios"
The Perfect Game,16," The,  Kenio Films,  Lone Runner Entertainment,  Prelude Pictures, HighRoad Entertainment"
The Perfect Guy,15,Screen Gems
The Perfect Storm,17," Radiant Productions,  Baltimore Spring Creek Productions"
The Perks of Being a Wallflower,31," Mr. Mudd Production, Summit Entertainment"
The Phantom of the Opera,24," Warner Bros.,  Scion Films,  Really Useful Films"
The Pianist,11," Heritage Films,  Studio Babelsberg, Bac Films"
The Pirates! In an Adventure with Scientists!,45," Aardman Animations,  Sony Pictures Animation"
The Place Beyond the Pines,26,Sidney Kimmel Entertainment
The Polar Express,17,"Castle Rock Entertainment,  Playtone,  Golden Mean"
The Possession,14, North Box Productions
The Prestige,12, Syncopy
The Prince,10," Emmett/Furla Films, Grindstone Entertainment Group,  Aperture Entertainment,  Oasis Films"
The Princess Diaries,20, Bottom of the Ninth Productions
The Princess Diaries 2: Royal Engagement,40,Walt Disney Pictures
The Princess and the Frog,25," Walt Disney Animation Studios, Walt Disney Pictures"
The Proposal,12," Mandeville Films, Touchstone Pictures,  Kurtzman/Orci"
The Punisher,12," Marvel Enterprises,  Valhalla Motion Pictures"
The Purge: Anarchy,18, Blumhouse Productions
The Pursuit of Happyness,24," Escape Artists,  Relativity Media"
The Pyramid,11," Silvatar Media, Fox International Productions"
The Queen,9," Scott Rudin Productions, BIM Distribuzione"
The Railway Man,15," Pictures in Paradise,  Lionsgate, Archer Street Productions,  Latitude Media"
The Raven,9,Relativity Media
The Reaping,11,"Village Roadshow Pictures,  Warner Bros.,  Dark Castle Entertainment"
The Return,10," Rosey Film Productions LLC,  Biscayne Pictures,  Intrepid Pictures"
The Revenant,12," Appian Way, Regency Enterprises,  Anonymous Content,  New Regency Pictures,  CatchPlay"
The Ring,8,"DreamWorks SKG,  Parkes+MacDonald Image Nation"
The Rite,8," Hungarian National Film Office,  Contrafilm, New Line Cinema,  Lazio Film Commission,  Mid Atlantic Films"
The Road,8," Dimension Films, 2929 Productions"
The Road to El Dorado,21,DreamWorks Animation
The Rookie,10," 98 MPH Productions,  Gran Via Productions"
The Roommate,12,"Vertigo Entertainment,  Screen Gems"
The Rover,9," Screen NSW, Porchlight Films,  Blue-Tongue Films"
The Royal Tenenbaums,20,Touchstone Pictures
The Rum Diary,13," Infinitum Nihil,  GK Films"
The Runaways,12, Linson Entertainment
The Rundown,11," Universal Pictures,  WWE Studios"
The Santa Clause 2,18,Walt Disney Pictures
The School of Rock,18,Paramount Pictures
The Score,9," Mandalay Pictures,  Horseshoe Bay Productions"
The Scorpion King,17," Kalima Productions GmbH & Co. KG,  World Wrestling Entertainment (WWE), Universal Pictures"
The Secret Life of Bees,23,Fox Searchlight Pictures
The Secret Life of Walter Mitty,31," Big Screen Productions, New Line Cinema"
The Secret of Moonacre,22,"South Pacific Pictures,  Metropolitan Filmexport,  Spice Factory"
The Sentinel,12," Regency Enterprises,  Epsilon Motion Pictures, Twentieth Century Fox Film Corporation,  Dune Entertainment"
The Shaggy Dog,14,"Walt Disney Pictures,  Boxing Cat Films,  Mandeville Films"
The Simpsons Movie,18," Twentieth Century Fox Film Corporation, Gracie Films"
The Sisterhood of the Traveling Pants,37, Alcon Entertainment
The Skeleton Key,16," MFPV Film, Universal Pictures,  ShadowCatcher Entertainment"
The Skulls,10,"Universal Pictures,  Cranium Films,  Original Film"
The Smurfs,10," Sony Pictures Animation, Columbia Pictures,  Kerner Entertainment Company"
The Smurfs 2,12," Hemisphere Media Capital, Columbia Pictures,  Kerner Entertainment Company,  Sony Pictures Animation,  NeoReel"
The Social Network,18,"Columbia Pictures,  Scott Rudin Productions"
The Soloist,11,DreamWorks
The Sorcerer's Apprentice,25," Junction Entertainment,  Broken Road Productions,  Jerry Bruckheimer Films"
The Spiderwick Chronicles,25, The Kennedy/Marshall Company
The Spirit,10," Dark Lot Entertainment,  Odd Lot Entertainment"
The SpongeBob Movie: Sponge Out of Water,40," Disruption Entertainment, Paramount Pictures,  Nickelodeon Animation Studios"
The SpongeBob SquarePants Movie,31," Nickelodeon Movies,  Paramount Animation, Paramount Pictures"
The Spy Next Door,17,"Robert Simonds Productions,  Relativity Media"
The Stepford Wives,18," DreamWorks Pictures,  De Line Pictures"
The Strangers,13,"Rogue Pictures,  Vertigo Entertainment"
The Sweetest Thing,18,Konrad Pictures
The Switch,10,"Mandate Pictures,  Echo Films"
The Tailor of Panama,20,Columbia Pictures
The Taking of Pelham 1 2 3,26," Metro-Goldwyn-Mayer (MGM),  Scott Free Productions,  Escape Artists, Columbia Pictures,  Relativity Media"
The Tale of Despereaux,22,Universal Pictures Corporation
The Terminal,12, Parkes/MacDonald Productions
The Texas Chainsaw Massacre,27,"New Line Cinema,  Radar Pictures,  Next Entertainment,  Platinum Dunes"
The Theory of Everything,24,Working Title Films
The Three Musketeers,20,"Impact Pictures,  Studio Babelsberg,  Constantin Film Produktion,  New Legacy"
The Three Stooges,17,Wessler Entertainment
The Time Machine,16,DreamWorks SKG
The Tourist,11," GK Films,  Italian Tax Credit"
The Town,8,"Legendary Pictures,  GK Films,  Thunder Road Pictures"
The Transporter,15," Current Entertainment,  EuropaCorp"
The Transporter Refueled,24,EuropaCorp
The Tree of Life,16,Fox Searchlight
The Twilight Saga: Breaking Dawn - Part 1,41," Zohar International,  TSBD Canada Productions,  Sunswept Entertainment, Summit Entertainment"
The Twilight Saga: Breaking Dawn - Part 2,41," Temple Hill Entertainment,  Sunswept Entertainment"
The Twilight Saga: Eclipse,26," Sunswept Entertainment,  Imprint Entertainment,  Temple Hill Entertainment,  Maverick Films"
The Twilight Saga: New Moon,27," Sunswept Entertainment, Summit Entertainment,  Maverick Films,  Imprint Entertainment"
The Unborn,10," Phantom Four, Rogue Pictures"
The Village,11," Blinding Edge Pictures, Scott Rudin Productions"
The Visit,9," Blinding Edge Pictures, Blumhouse Productions"
The Vow,7, Screen Gems
The Walk,8,TriStar Pictures
The Wash,8,Lionsgate
The Water Diviner,17," RatPac Entertainment,  Fear of God Films,  Seven Group Holdings,  Seven West Media"
The Water Horse,15,"Revolution Studios,  Ecosse Films,  Walden Media,  Beacon Pictures"
The Way Back,12,"Polish Film Institute,  Imagenation Abu Dhabi FZ,  On the Road"
The Weather Man,15,"Paramount Pictures,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"
The Wedding Date,16,Universal Pictures
The Wedding Planner,19," Intermedia Films, Columbia Pictures Corporation,  Tapestry Films,  Prufrock Pictures"
The Wedding Ringer,18," Screen Gems, Miramax Films"
The Whole Nine Yards,20," Warner Bros.,  Rational Packaging Company,  Morgan Creek Productions, Franchise Pictures"
The Whole Ten Yards,19," Eclipse Catering,  Nine Yards Two Productions,  MHF Zweite Academy Film"
The Wild,8," Nigel Productions,  C.O.R.E. Feature Animation, Walt Disney Pictures"
The Wolf of Wall Street,23,"Paramount Pictures,  Appian Way"
The Wolverine,13," Donners' Company,  Big Screen Productions, Twentieth Century Fox Film Corporation,  Bad Hat Harry Productions,  Marvel Entertainment"
The Woman in Black,18," UK Film Council,  Film i VÃ¤st"
The Words,9," CBS Films,  Also Known As Pictures, Serenade Films"
The Wrestler,12," Top Rope,  Protozoa Pictures"
The X Files: I Want to Believe,30,"Twentieth Century Fox Film Corporation,  Dune Entertainment III,  Ten Thirteen Productions"
There Will Be Blood,19,"Miramax Films,  Ghoulardi Film Company"
Things We Lost in the Fire,26," DreamWorks Pictures,  Province of British Columbia Production Services Tax Credit"
Think Like a Man,16," Studio Mir,  Screen Gems"
Thirteen Days,13,New Line Cinema
This Is 40,10,Apatow Productions
This Is Where I Leave You,25, 21 Laps Entertainment
This Is the End,15," Mandate Pictures,  Sony Pictures Entertainment (SPE)"
This Must Be the Place,22,"ARP SÃ©lection,  Lucky Red,  France 2 CinÃ©ma,  Indigo Film"
Thor,4,Marvel Studios
Thor: The Dark World,20,Marvel Studios
Timeline,8," Donners' Company,  Mutual Film Company,  Artists Production Group (APG), Paramount Pictures,  Cobalt Media Group"
Titan A.E.,10," Fox Animation Studios, Twentieth Century Fox Film Corporation,  David Kirschner Productions"
Tomcats,7," Revolution Studios, Columbia Pictures"
"Tomorrow, When the War Began",28,"Omnilab Media,  Ambience Entertainment"
