date,name,group,Index,quantity
2018-01-04,HOCHL KANAPKOWY Z SZYNKA 130 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16210,1
2018-01-04,JAJKO Z NIESPODZIANKA FERRERO 20G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16211,41
2018-01-04,KAMIS MUSZTARDA FRANCUSKA 185 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16212,2
2018-01-04,KAMYKI JUTRZENKA ORZECHOWE 100G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16213,3
2018-01-04,KETCHUP KOTLIN PIK.450G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16214,2
2018-01-04,KETCHUP LAGODNY 470 G TORTEX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16215,8
2018-01-04,KINDER BATON 2 SZT MAXI,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16216,5
2018-01-04,KNORR DELIKAT UNIWERSALNA 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16217,1
2018-01-04,KNORR FIX DANIE ORIENTALNE 48 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16218,2
2018-01-04,KNORR FIX DO KEBAB +SOS,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16219,1
2018-01-04,KNORR G_K BARSZCZ CZERWONY,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16220,2
2018-01-04,KONCENTRAT POM .LOWICZ 190G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16221,9
2018-01-04,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16222,19
2018-01-04,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16223,8
2018-01-04,KUBUS GO MARCHEW JABLKO MALINA 0_3L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16224,17
2018-01-04,MAK.LUBELLA KOKARDA 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16225,3
2018-01-04,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16226,5
2018-01-04,MARGARYNA DELMA EXTRA 250G KUBEK,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16227,3
2018-01-04,MARMOLADA SLONECZNY OGROD 550 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16228,1
2018-01-04,MIGDALY KALIFORNIJSKIE FRESCO 80 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16229,2
2018-01-04,MIX EKSTRA PASLECKIE 200G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16230,4
2018-01-04,MLEKO PIATNICA 1 L 2%,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16231,1
2018-01-04,MUSZTARDA SAREPSKA 200G PEGAZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16232,4
2018-01-04,NAP COCA COLA 2_25 L PET,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16233,21
2018-01-04,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16234,103
2018-01-04,NAP IZOTON.0_75 ML AMOWE BLU,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16235,2
2018-01-04,OLEJ NIEZBEDNY 1L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16236,2
2018-01-04,ORZESZKI DJ 150 G NIESOLONE PUSZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16237,4
2018-01-04,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16238,6
2018-01-04,PAPRYKARZ SZCZECINSKI DEGA 250G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16239,1
2018-01-04,PIWO KARMI 0_4 BUT CLASSIC,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16240,1
2018-01-04,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16241,18
2018-01-04,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16242,15
2018-01-04,POMPKA PLAY DOLADOWANIE,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16243,83
2018-01-04,PROSZEK D/PIECZ.CYKORIA 18G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16244,3
2018-01-04,PRZYPR.WARZYWKO 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16245,4
2018-01-04,PUDL KETCHUP LAGODNY 480 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16246,2
2018-01-04,PUDL KETCHUP PIKANTNY 480G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16247,3
2018-01-04,PUDL KONCENTRAT 30%SLOIK 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16248,22
2018-01-04,SER BRIE PRESI NATURALNY 125G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16249,3
2018-01-04,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16250,3
2018-01-04,SLEDZIKI GORSKIE/GRECKIE MIX 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16251,3
2018-01-04,SLIWKI SUSZONE KRESTO 100G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16252,3
2018-01-04,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16253,1
2018-01-04,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16254,1
2018-01-04,WIN MAJONEZ 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16255,11
2018-01-04,WIN MAJONEZ 700G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16256,2
2018-01-04,WIN ROSO? KOGUTEK 12 KOST.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16257,7
2018-01-04,WIN SOS CHRZANOWY 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16258,1
2018-01-04,WIN SOS CZOSNKOWY 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16259,3
2018-01-04,WIN SOS TATARSKI 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16260,2
2018-01-04,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16261,1
2018-01-04,WODA CISOWIANKA 1_5 L N/GAZ.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16262,9
2018-01-04,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16263,12
2018-01-04,WODKA STOCK PRESTIGE 500ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16264,3
2018-01-04,ZURAWINA SUSZONA FRESCO 100 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16265,3
2018-01-05,BATON 3BIT 46/51 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16266,16
2018-01-05,CHIPSY LAYS ZIELONA CEBU 225G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16267,2
2018-01-05,CHRZAN TARTY 160G VICTUS,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16268,4
2018-01-05,CHRZAN TARTY Z ZURAWINA SMAK 175 ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16269,2
2018-01-05,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16270,3
2018-01-05,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16271,3
2018-01-05,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16272,12
2018-01-05,FASOLA CZERWONA SLONECZNY OGROD 400G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16273,4
2018-01-05,HELLENA 1_75 L N/GAZ WINOGRONO,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16274,4
2018-01-05,HELLENA ORENZADA CZERWONA 1_25 L GA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16275,51
2018-01-05,HERBATNIKI FAMILIJNE MASLANE 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16276,1
2018-01-05,HOCHL KANAPKOWY Z SZYNKA 130 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16277,8
2018-01-05,JAJKO Z NIESPODZIANKA FERRERO 20G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16278,15
2018-01-05,KAWA ROZP.NESCAFE CLASSIC 50G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16279,1
2018-01-05,KETCHUP KOTLIN PIK.450G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16280,1
2018-01-05,KETCHUP LAGODNY 250G TORTEX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16281,1
2018-01-05,KETCHUP LAGODNY 470 G TORTEX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16282,8
2018-01-05,KINDER BATON 2 SZT MAXI,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16283,20
2018-01-05,KNORR DELIKAT UNIWERSALNA 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16284,1
2018-01-05,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16285,23
2018-01-05,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16286,10
2018-01-05,KUBUS GO MARCHEW JABLKO MALINA 0_3L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16287,18
2018-01-05,KUBUS WATER 0_5L  CYTRYNOWA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16288,12
2018-01-05,MAK.LUBELLA KOKARDA 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16289,2
2018-01-05,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16290,15
2018-01-05,MARGARYNA DELMA EXTRA 250G KUBEK,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16291,6
2018-01-05,MIGDALY KALIFORNIJSKIE FRESCO 80 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16292,3
2018-01-05,MIX EKSTRA PASLECKIE 200G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16293,1
2018-01-05,MUSZTARDA PIEKIELNNA 200G PEGAZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16294,3
2018-01-05,MUSZTARDA SAREPSKA 200G PEGAZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16295,16
2018-01-05,NAP COCA COLA 2_25 L PET,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16296,28
2018-01-05,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16297,106
2018-01-05,NAP IZOTON.0_75 ML AMOWE BLU,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16298,10
2018-01-05,NAP.FRUGO CZARNE 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16299,1
2018-01-05,OLEJ NIEZBEDNY 1L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16300,10
2018-01-05,OLIWA BASSO Z OLIWEK SANSA 0_5L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16301,1
2018-01-05,ORZESZKI DJ 150 G NIESOLONE PUSZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16302,1
2018-01-05,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16303,9
2018-01-05,PAPRYKA KONS.SLONECZNY OGROD 650G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16304,1
2018-01-05,PIWO KARMI 0_4 BUT CLASSIC,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16305,5
2018-01-05,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16306,22
2018-01-05,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16307,33
2018-01-05,PLATKI STRAWBERRY MINIS PACIFIC 250G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16308,1
2018-01-05,POMPKA PLAY DOLADOWANIE,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16309,68
2018-01-05,PRZYPR.WARZYWKO 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16310,1
2018-01-05,PUDL KETCHUP LAGODNY 480 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16311,1
2018-01-05,PUDL KETCHUP PIKANTNY 480G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16312,4
2018-01-05,PUDL KONCENTRAT 30%SLOIK 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16313,30
2018-01-05,SEREK SMACZEK  125 G JANA SZCZYPIOREK,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16314,4
2018-01-05,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16315,1
2018-01-05,SLONECZNIK ANDREX PRAZONY PASIAS.80G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16316,2
2018-01-05,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16317,2
2018-01-05,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16318,3
2018-01-05,WIN MAJONEZ  OMEGA 3 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16319,2
2018-01-05,WIN MAJONEZ 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16320,17
2018-01-05,WIN MAJONEZ 700G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16321,2
2018-01-05,WIN ROSO? KOGUTEK 12 KOST.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16322,1
2018-01-05,WIN SOS CZOSNKOWY 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16323,1
2018-01-05,WIN SOS TATARSKI 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16324,6
2018-01-05,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16325,2
2018-01-05,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16326,1
2018-01-05,WINO KADARKA P/SLD.BARTEX 11% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16327,3
2018-01-05,WODA CISOWIANKA 1_5 L N/GAZ.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16328,12
2018-01-05,WODKA STOCK PRESTIGE 500ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16329,1
2018-01-05,ZURAWINA SUSZONA FRESCO 100 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16330,1
2018-01-06,APPETITA GORCZYCA BIALA 30G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16331,5
2018-01-06,BATON 3BIT 46/51 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16332,26
2018-01-06,BULION KNORR GRZYBOWY (3L)60G KOSTKI,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16333,1
2018-01-06,CHRZAN TARTY 160G VICTUS,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16334,4
2018-01-06,CHRZAN TARTY Z ZURAWINA SMAK 175 ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16335,1
2018-01-06,CIASTKA JEZYKI DARK COCOA 140G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16336,2
2018-01-06,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16337,4
2018-01-06,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16338,7
2018-01-06,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16339,4
2018-01-06,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16340,2
2018-01-06,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16341,7
2018-01-06,FASOLA CZERWONA SLONECZNY OGROD 400G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16342,2
2018-01-06,HELLENA 1_75 L N/GAZ WINOGRONO,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16343,2
2018-01-06,HELLENA GRUSZKA N/GAZ.1_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16344,4
2018-01-06,HELLENA ORENZADA CZERWONA 1_25 L GA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16345,59
2018-01-06,HERBATNIKI FAMILIJNE KRUCHE Z CUK.200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16346,1
2018-01-06,HOCHL KANAPKOWY Z SZYNKA 130 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16347,8
2018-01-06,KETCHUP KOTLIN PIK.450G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16348,3
2018-01-06,KETCHUP LAGODNY 250G TORTEX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16349,9
2018-01-06,KETCHUP LAGODNY 470 G TORTEX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16350,1
2018-01-06,KNORR FIX DANIE ORIENTALNE 48 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16351,2
2018-01-06,KNORR G_K BARSZCZ CZERWONY,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16352,4
2018-01-06,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16353,51
2018-01-06,KUBUS GO BANAN TRUSKAWKA 0_3L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16354,12
2018-01-06,MAK.LUBELLA KOKARDA 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16355,4
2018-01-06,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16356,11
2018-01-06,MARGARYNA DELMA EXTRA 250G KUBEK,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16357,2
2018-01-06,MARMOLADA SLONECZNY OGROD 550 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16358,1
2018-01-06,MIX EKSTRA PASLECKIE 200G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16359,11
2018-01-06,MUSZTARDA PIEKIELNNA 200G PEGAZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16360,7
2018-01-06,MUSZTARDA SAREPSKA 200G PEGAZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16361,16
2018-01-06,NAP COCA COLA 2_25 L PET,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16362,31
2018-01-06,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16363,169
2018-01-06,NAP IZOTON.0_75 ML AMOWE BLU,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16364,23
2018-01-06,NAP TYMBARK 0_25 L  JABL.-ARBUZOWY,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16365,6
2018-01-06,OLEJ NIEZBEDNY 1L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16366,18
2018-01-06,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16367,10
2018-01-06,PALUSZKI LAJKONIK TRAY SLONE 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16368,2
2018-01-06,PETITKI LUBISIE MLECZNE 30G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16369,31
2018-01-06,PIWO KARMI 0_4 BUT CLASSIC,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16370,8
2018-01-06,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16371,27
2018-01-06,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16372,22
2018-01-06,POMPKA PLAY DOLADOWANIE,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16373,57
2018-01-06,PROSZEK D/PIECZ.CYKORIA 18G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16374,4
2018-01-06,PRZYPR.WARZYWKO 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16375,3
2018-01-06,PUDL KETCHUP LAGODNY 480 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16376,8
2018-01-06,PUDL KETCHUP PIKANTNY 480G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16377,1
2018-01-06,PUDL KONCENTRAT 30%SLOIK 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16378,37
2018-01-06,ROGAL 7 DAYS DOUBLE MAX,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16379,3
2018-01-06,SALATKA SLONECZNY OGROD  460 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16380,2
2018-01-06,SEREK SMACZEK  125 G JANA SZCZYPIOREK,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16381,8
2018-01-06,SLIWKI SUSZONE KRESTO 100G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16382,2
2018-01-06,SLONECZNIK ANDREX PRAZONY PASIAS.80G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16383,4
2018-01-06,WIN MAJONEZ 400G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16384,25
2018-01-06,WIN MAJONEZ 700G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16385,4
2018-01-06,WIN ROSO? KOGUTEK 12 KOST.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16386,1
2018-01-06,WIN SOS CZOSNKOWY 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16387,4
2018-01-06,WIN SOS TATARSKI 250ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16388,3
2018-01-06,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16389,1
2018-01-06,WINO CARLO ROSSI BIALE WYTR.10_5% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16390,1
2018-01-06,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16391,1
2018-01-06,WINO EGRI BIKAVER BARTEX 12% 0_75L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16392,1
2018-01-06,WODA AQUA MALINOWA GAZ.2L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16393,2
2018-01-06,WODA CISOWIANKA 1_5 L N/GAZ.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16394,57
2018-01-06,WODA STAROPOLANKA 2000 N/GAZ.1_5L,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16395,19
2018-01-06,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16396,5
2018-01-06,WODKA STOCK PRESTIGE 500ML,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16397,3
2018-01-06,ZURAWINA SUSZONA FRESCO 100 G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16398,1
2018-01-07,APPETITA GORCZYCA BIALA 30G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16399,27
2018-01-07,CHRZAN DYMECKI 200G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16400,2
2018-01-07,CHRZAN TARTY 160G VICTUS,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16401,3
2018-01-07,CIAST.LEIBNIZ MINIS BAHLSEN 120G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16402,1
2018-01-07,CIASTKA JEZYKI DARK COCOA 140G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16403,2
2018-01-07,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16404,1
2018-01-07,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16405,5
2018-01-07,DR OETKER POLEWA DO CIAST DESERO100G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16406,1
2018-01-07,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16407,4
2018-01-07,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16408,6
2018-01-07,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16409,7
2018-01-07,FASOLA CZERWONA SLONECZNY OGROD 400G.,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16410,7
