Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_4999,Paris,  Vietnamese,5000,4.0,$$ - $$$,128.0,d2258959
id_173,Hamburg,  Barbecue,174,4.0,$$ - $$$,142.0,d1340332
id_134,Geneva,  Steakhouse,135,4.0,$$ - $$$,191.0,d7687905
id_3703,Paris,  Seafood,3704,3.5,$$ - $$$,1135.0,d5943832
id_633,Milan,  Vegan Options,635,3.5,$$ - $$$,743.0,d7660183
id_1556,Rome,  Vegetarian Friendly,1557,4.5,$$ - $$$,287.0,d1095455
id_4591,Berlin,German,4593,4.0,$$ - $$$,29.0,d2445499
id_3015,Rome,  European,3016,3.0,$$ - $$$,1012.0,d2226584
id_2045,Madrid,  Venezuelan,2047,4.5,$$ - $$$,20.0,d10302313
id_3005,London,  Thai,3011,4.5,$$ - $$$,91.0,d2516361
id_3015,Rome,  Pizza,3016,3.0,$$ - $$$,1012.0,d2226584
id_10299,Paris,Mediterranean,10301,4.0,NaN,4.0,d7147205
id_11158,London,Other,11168,4.0,NaN,9.0,d12277704
id_933,Geneva,Other,938,4.0,NaN,15.0,d8414125
id_1530,Prague,European,1533,4.5,$$ - $$$,34.0,d4768479
id_4481,Milan,Italian,4484,3.0,$$ - $$$,1063.0,d2204143
id_241,Munich,  Vegetarian Friendly,243,4.5,$$ - $$$,152.0,d1178760
id_6207,Madrid,Spanish,6210,3.5,$$ - $$$,9.0,d1519258
id_427,Luxembourg,Other,428,3.5,NaN,19.0,d12407347
id_7534,Madrid,  European,7541,3.0,$$ - $$$,174.0,d990664
id_7028,Barcelona,  African,7029,3.0,$$ - $$$,125.0,d3535931
id_2259,Vienna,Other,2261,4.5,NaN,3.0,d7097810
id_1468,Zurich,  British,1473,3.5,$$ - $$$,24.0,d1887046
id_482,Geneva,French,485,4.5,$$$$,12.0,d10288341
id_198,Zurich,Italian,200,4.0,$$$$,211.0,d797737
id_684,Prague,Bar,685,4.0,$$ - $$$,75.0,d944247
id_311,Warsaw,Japanese,312,4.5,$$ - $$$,34.0,d9863670
id_12495,Paris,Other,12497,3.0,NaN,8.0,d10478105
id_229,Helsinki,  Gluten Free Options,230,4.0,$$ - $$$,47.0,d4476199
id_7075,Madrid,Other,7079,3.0,NaN,22.0,d5796187
id_5604,Madrid,  Vegan Options,5607,3.0,$,83.0,d2149251
id_1556,Rome,  Mediterranean,1557,4.5,$$ - $$$,287.0,d1095455
id_4706,London,  Vegetarian Friendly,4714,3.5,$$ - $$$,376.0,d1388962
id_7011,Barcelona,  Spanish,7012,3.0,$$ - $$$,83.0,d3692741
id_9638,London,British,9647,3.5,$$ - $$$,64.0,d1013794
id_3501,Berlin,French,3503,5.0,NaN,2.0,d11999809
id_10876,London,  Balti,10886,4.0,$$ - $$$,20.0,d4185485
id_5767,London,Cafe,5776,5.0,$$ - $$$,8.0,d12219822
id_284,Milan,  Soups,285,4.0,$$ - $$$,905.0,d1926746
id_1639,Berlin,  European,1641,4.0,$,64.0,d6494498
id_6536,Barcelona,  European,6537,3.5,$$ - $$$,122.0,d4436498
id_1293,Stockholm,Lebanese,1294,4.0,NaN,6.0,d12335302
id_1272,Barcelona,Mediterranean,1273,4.0,$$$$,554.0,d1080720
id_1686,Rome,Mexican,1687,4.5,$,38.0,d12538734
id_2806,Rome,  Asian,2807,3.5,$$ - $$$,1079.0,d1182786
id_5459,Paris,  Vegetarian Friendly,5460,3.5,$$ - $$$,132.0,d953033
id_724,Brussels,Other,725,4.5,NaN,15.0,d12428801
id_1403,Geneva,Other,1411,1.0,NaN,NaN,d7996902
id_304,Oporto,  Mediterranean,305,4.5,$,70.0,d6946964
id_5889,London,  Vegetarian Friendly,5898,4.0,$$ - $$$,41.0,d6826426
id_716,Budapest,  Vegetarian Friendly,717,5.0,$,9.0,d12667708
id_313,Luxembourg,Sushi,314,4.5,NaN,14.0,d4844610
id_7665,London,  Pizza,7674,3.5,$$ - $$$,200.0,d1992130
id_13175,Paris,French,13177,3.0,$$ - $$$,121.0,d3405673
id_3233,Rome,Italian,3234,3.5,$$ - $$$,209.0,d11998026
id_1583,Prague,  Czech,1586,4.0,$$ - $$$,14.0,d4769401
id_6678,Madrid,  Spanish,6681,3.5,$$ - $$$,13.0,d10383695
id_5013,Paris,Asian,5014,4.0,$$$$,116.0,d719923
id_1435,Munich,  Pizza,1447,4.0,$,21.0,d4597916
id_7028,Barcelona,  Middle Eastern,7029,3.0,$$ - $$$,125.0,d3535931
id_2561,Prague,  Czech,2567,3.5,$$ - $$$,89.0,d2175380
id_342,Oporto,  Fast Food,343,4.5,$$ - $$$,72.0,d9741389
id_1010,Berlin,  Thai,1012,3.5,$$ - $$$,440.0,d1507237
id_2236,Lisbon,Mediterranean,2239,3.5,$$ - $$$,185.0,d2091250
id_438,Oporto,  Portuguese,439,4.5,$,51.0,d3537392
id_205,Barcelona,  Vegan Options,206,4.5,$$ - $$$,613.0,d3499028
id_155,Amsterdam,  South American,156,4.5,$$ - $$$,482.0,d4588301
id_1040,Budapest,  Hungarian,1041,4.5,$,14.0,d10354665
id_1115,Rome,  Vegetarian Friendly,1116,4.5,$$ - $$$,87.0,d7359557
id_3031,Milan,  Seafood,3033,4.5,$$ - $$$,4.0,d13198202
id_3649,Prague,  Central European,3658,3.5,$$ - $$$,19.0,d5942142
id_3244,London,  Bar,3251,4.0,$$ - $$$,123.0,d1774775
id_1200,London,  British,1202,4.0,$$ - $$$,278.0,d719718
id_128,Stockholm,Italian,129,4.5,$$ - $$$,183.0,d5949148
id_1718,Edinburgh,  Asian,1725,2.5,$,18.0,d5425608
id_991,Dublin,  Vegetarian Friendly,993,4.5,$$ - $$$,31.0,d8524256
id_2561,Prague,Bar,2567,3.5,$$ - $$$,89.0,d2175380
id_13850,London,Pizza,13860,3.5,$$ - $$$,32.0,d7949523
id_8993,Paris,  Korean,8995,4.5,NaN,9.0,d5058767
id_4999,Paris,Asian,5000,4.0,$$ - $$$,128.0,d2258959
id_2108,Budapest,Other,2109,3.5,NaN,2.0,d11616946
id_1188,Rome,  Brazilian,1189,4.0,$$ - $$$,173.0,d11895495
id_8588,London,Fast Food,8597,4.0,$,49.0,d5322631
id_820,Rome,Italian,821,5.0,$,134.0,d4085056
id_311,Warsaw,  Vegan Options,312,4.5,$$ - $$$,34.0,d9863670
id_4217,London,  Vegetarian Friendly,4224,4.0,$$ - $$$,169.0,d1019284
id_1132,Paris,  Asian,1133,4.5,$$$$,255.0,d1877226
id_1541,Lisbon,Japanese,1542,4.5,$$ - $$$,17.0,d3729391
id_1524,Athens,  Greek,1526,3.5,NaN,3.0,d13001826
id_1475,London,Indian,1477,4.5,$$ - $$$,313.0,d733450
id_72,Zurich,  Vegetarian Friendly,73,4.0,$$ - $$$,371.0,d1018940
id_1239,Rome,  Vegetarian Friendly,1240,4.0,$$ - $$$,302.0,d4023512
id_64,Amsterdam,  European,65,4.5,$$ - $$$,2428.0,d697036
id_1842,Paris,  European,1843,4.5,$$ - $$$,132.0,d9746677
id_4706,London,  Vegan Options,4714,3.5,$$ - $$$,376.0,d1388962
id_4208,Berlin,Mexican,4210,3.5,$$ - $$$,23.0,d7624770
id_6016,Berlin,German,6018,3.5,NaN,3.0,d4156673
id_459,Budapest,  Vegetarian Friendly,460,4.5,$,77.0,d8362340
id_713,Lisbon,Bar,714,3.5,$$ - $$$,750.0,d2084827
id_301,Berlin,  Vegetarian Friendly,302,4.5,$$$$,132.0,d7908111
id_2047,Prague,Italian,2050,5.0,$$ - $$$,NaN,d12243659
id_1808,Hamburg,Other,1811,3.5,NaN,16.0,d5506292
id_1748,Berlin,American,1750,3.5,$,90.0,d6280580
id_997,Rome,  Vegan Options,998,4.0,$$ - $$$,367.0,d2042134
id_1033,London,  Vegan Options,1035,4.5,$$ - $$$,193.0,d8599829
id_3365,Paris,  Bar,3366,5.0,$$ - $$$,18.0,d10737035
id_758,Berlin,  Vegan Options,759,4.5,$,44.0,d10698854
id_8,Ljubljana,  Vegetarian Friendly,9,4.5,$$ - $$$,816.0,d8124300
id_1132,Paris,Japanese,1133,4.5,$$$$,255.0,d1877226
id_2006,Amsterdam,  European,2011,4.5,$$ - $$$,15.0,d3591150
id_2936,Lisbon,Other,2939,4.0,NaN,NaN,d8571233
id_393,Hamburg,  Central European,394,4.0,$$ - $$$,77.0,d1873223
id_7385,Madrid,  Ecuadorean,7391,3.0,NaN,NaN,d4173077
id_459,Budapest,  Vegan Options,460,4.5,$,77.0,d8362340
id_4519,London,Chinese,4527,3.5,$$ - $$$,1352.0,d680500
id_7183,Paris,  Mediterranean,7184,3.5,$,115.0,d1013511
id_246,Rome,  Seafood,247,4.5,$$ - $$$,537.0,d6988362
id_1907,Copenhagen,Chinese,1912,2.5,NaN,9.0,d5408595
id_131,Dublin,  Vegetarian Friendly,132,4.5,$$ - $$$,404.0,d3859070
id_400,Madrid,Mediterranean,401,4.0,$$ - $$$,774.0,d8415205
id_402,Rome,  Vegetarian Friendly,403,4.0,$$ - $$$,1133.0,d1488977
id_2361,Brussels,Spanish,2362,4.0,$$ - $$$,23.0,d4506544
id_1905,Barcelona,  Spanish,1906,4.0,$$ - $$$,250.0,d8602690
id_13747,London,  Pub,13757,3.5,$$ - $$$,39.0,d4919283
id_64,Amsterdam,  Gluten Free Options,65,4.5,$$ - $$$,2428.0,d697036
id_2491,Rome,Italian,2492,4.0,$,69.0,d10242690
id_1257,Budapest,Eastern European,1258,5.0,$$ - $$$,14.0,d10613140
id_254,Lyon,  European,255,4.0,$,233.0,d7596737
id_7534,Madrid,Bar,7541,3.0,$$ - $$$,174.0,d990664
id_2265,Stockholm,Sushi,2269,3.5,NaN,6.0,d5972350
id_322,Milan,Italian,323,4.0,$$ - $$$,590.0,d781928
id_299,Amsterdam,  Vegan Options,300,4.0,$$ - $$$,1103.0,d779071
id_547,Milan,  Sushi,548,4.0,$$ - $$$,554.0,d4353632
id_459,Budapest,Fast Food,460,4.5,$,77.0,d8362340
id_430,London,  European,431,4.5,$,907.0,d719237
id_3053,Rome,  European,3054,4.0,$$ - $$$,177.0,d7214349
id_2512,Vienna,  Sushi,2514,3.5,$$ - $$$,65.0,d947018
id_1619,Madrid,Italian,1621,4.5,$$ - $$$,107.0,d3218566
id_40,Edinburgh,  Gluten Free Options,41,4.5,$$ - $$$,834.0,d1871954
id_460,Munich,  Mediterranean,464,4.5,$$ - $$$,47.0,d1039687
id_1475,London,  Gluten Free Options,1477,4.5,$$ - $$$,313.0,d733450
id_1925,Berlin,  Pizza,1927,4.0,$,42.0,d4748988
id_1820,Milan,  Vegetarian Friendly,1822,3.5,$,567.0,d1100325
id_1564,Dublin,Fast Food,1568,3.5,NaN,5.0,d2190085
id_1,Zurich,  Vegetarian Friendly,2,4.5,$$ - $$$,418.0,d10169867
id_1921,Barcelona,Mediterranean,1922,4.0,$$ - $$$,94.0,d8661176
id_1418,Athens,  Mediterranean,1420,4.5,$,7.0,d10122352
id_130,Edinburgh,  Bar,131,4.5,$$ - $$$,448.0,d752894
id_230,Oporto,  Gluten Free Options,231,4.0,$$ - $$$,352.0,d4007924
id_559,Athens,  Greek,560,3.5,$$ - $$$,304.0,d1070166
id_1716,Dublin,Fast Food,1720,3.5,$,20.0,d3544710
id_443,Copenhagen,Seafood,444,4.0,$$ - $$$,104.0,d805464
id_6536,Barcelona,Seafood,6537,3.5,$$ - $$$,122.0,d4436498
id_15748,London,  American,15760,3.0,$,31.0,d4584798
id_7415,Paris,Moroccan,7416,5.0,NaN,9.0,d2614607
id_393,Warsaw,American,394,4.0,$$ - $$$,141.0,d4323006
id_1773,Amsterdam,Turkish,1778,4.5,$,11.0,d8734791
id_686,Brussels,Other,687,4.5,NaN,26.0,d11029213
id_279,Dublin,  Vegan Options,280,4.0,$$ - $$$,257.0,d1785149
id_452,Hamburg,  Cafe,453,4.0,$$ - $$$,41.0,d4083721
id_791,Stockholm,Other,792,5.0,NaN,4.0,d10789401
id_1339,London,  Bar,1341,4.0,$$ - $$$,1495.0,d3181518
id_7542,Barcelona,  European,7543,2.5,$$ - $$$,129.0,d1929118
id_1686,Rome,  Latin,1687,4.5,$,38.0,d12538734
id_1530,Prague,  Czech,1533,4.5,$$ - $$$,34.0,d4768479
id_1831,Paris,Mediterranean,1832,4.5,$$ - $$$,111.0,d4212687
id_1272,Barcelona,  Spanish,1273,4.0,$$$$,554.0,d1080720
id_384,Copenhagen,Italian,385,4.5,$$ - $$$,40.0,d10072291
id_14386,London,Indian,14397,3.5,$$ - $$$,53.0,d731210
id_3037,Milan,Other,3039,4.0,NaN,46.0,d7621848
id_8755,London,Other,8764,4.5,NaN,4.0,d12676684
id_1815,Berlin,  Mediterranean,1817,3.5,$$ - $$$,1067.0,d1119896
id_492,Brussels,  Cafe,493,4.0,$,95.0,d2719603
id_813,Oslo,  Vegetarian Friendly,814,3.5,$$ - $$$,16.0,d13064730
id_1200,London,  Vegetarian Friendly,1202,4.0,$$ - $$$,278.0,d719718
id_792,London,  Vegetarian Friendly,793,4.0,$$ - $$$,381.0,d8419110
id_152,Luxembourg,Japanese,153,4.0,$$ - $$$,80.0,d743790
id_12587,London,French,12597,4.0,$$ - $$$,2.0,d10333393
id_941,Oslo,Other,942,3.0,NaN,25.0,d8293300
id_13747,London,  British,13757,3.5,$$ - $$$,39.0,d4919283
id_4526,Paris,  European,4527,3.5,$$ - $$$,154.0,d952068
id_3260,Prague,European,3267,4.0,NaN,4.0,d5308351
id_2783,Rome,  Vegetarian Friendly,2784,4.0,$,161.0,d3567816
id_111,Edinburgh,  European,112,4.5,$$ - $$$,1951.0,d1186842
id_412,Rome,Balti,413,4.0,$$ - $$$,486.0,d795702
id_393,Hamburg,Cafe,394,4.0,$$ - $$$,77.0,d1873223
id_9009,Paris,Other,9011,4.5,NaN,2.0,d13094972
id_199,Luxembourg,European,200,4.0,$$ - $$$,145.0,d3675106
id_522,Budapest,  Central European,523,4.5,$$ - $$$,40.0,d9710368
id_66,Ljubljana,  Bar,67,5.0,$$ - $$$,32.0,d12495979
id_4238,Barcelona,Other,4239,5.0,NaN,2.0,d11911250
id_4633,Paris,Indian,4634,4.0,$,62.0,d1331796
id_1168,Lisbon,  Mediterranean,1169,4.0,$$ - $$$,67.0,d6883153
id_443,Copenhagen,  Danish,444,4.0,$$ - $$$,104.0,d805464
id_1135,Zurich,  Vietnamese,1140,4.5,NaN,4.0,d6620235
id_850,London,  Portuguese,852,4.0,$$ - $$$,1322.0,d2216928
id_850,London,  Gluten Free Options,852,4.0,$$ - $$$,1322.0,d2216928
id_29,Ljubljana,Cafe,30,4.5,$$ - $$$,87.0,d12089348
id_75,Brussels,  Gluten Free Options,76,4.0,$$ - $$$,484.0,d4150215
id_5889,London,  British,5898,4.0,$$ - $$$,41.0,d6826426
id_452,Hamburg,  German,453,4.0,$$ - $$$,41.0,d4083721
id_128,Stockholm,  Mediterranean,129,4.5,$$ - $$$,183.0,d5949148
id_602,Dublin,Asian,603,4.0,$$ - $$$,135.0,d7591680
id_997,Rome,Italian,998,4.0,$$ - $$$,367.0,d2042134
id_810,Madrid,  Vietnamese,811,4.5,$,79.0,d9714837
id_1986,Prague,  Czech,1989,5.0,NaN,NaN,d4768291
id_9572,Paris,French,9574,4.0,NaN,6.0,d4293803
id_15279,London,Indian,15291,3.5,$$ - $$$,16.0,d5795578
id_887,Lisbon,  Wine Bar,888,4.5,$$ - $$$,66.0,d6432242
id_1228,Barcelona,  Spanish,1229,4.0,$$ - $$$,277.0,d790369
id_2982,Milan,  Brew Pub,2984,3.5,$$ - $$$,132.0,d2620190
id_2484,Madrid,  European,2486,4.0,$$ - $$$,55.0,d6701548
id_1879,Lisbon,  Gluten Free Options,1882,4.0,$,33.0,d9739262
id_147,Prague,  Vegetarian Friendly,148,4.5,$,105.0,d10389421
id_1188,Rome,  Sushi,1189,4.0,$$ - $$$,173.0,d11895495
id_342,Oporto,  Vegetarian Friendly,343,4.5,$$ - $$$,72.0,d9741389
id_1323,Dublin,  Vegan Options,1326,3.5,$,113.0,d3431140
id_2601,Paris,  Vegetarian Friendly,2602,4.5,$$ - $$$,76.0,d1503730
id_9877,Paris,  Sushi,9879,3.5,$$ - $$$,47.0,d6530816
id_66,Ljubljana,  Slovenian,67,5.0,$$ - $$$,32.0,d12495979
id_683,Budapest,  American,684,5.0,$,9.0,d12902522
id_900,Prague,  European,901,4.0,$,139.0,d4769383
id_2427,Rome,  Pizza,2428,4.5,$,69.0,d5263694
id_2791,Brussels,Chinese,2792,3.0,$$ - $$$,12.0,d8155327
id_697,Prague,European,698,4.5,$$ - $$$,68.0,d694885
id_482,Oslo,  Middle Eastern,483,4.0,$$ - $$$,36.0,d2328380
id_1133,Brussels,  European,1134,3.5,$$ - $$$,61.0,d1082420
id_198,Zurich,  Mediterranean,200,4.0,$$$$,211.0,d797737
id_1,Zurich,  Asian,2,4.5,$$ - $$$,418.0,d10169867
id_2423,Rome,  European,2424,3.5,$$ - $$$,481.0,d5504724
id_3260,London,Italian,3267,5.0,$$ - $$$,16.0,d12947166
id_12473,Paris,South American,12475,3.5,NaN,13.0,d4185793
id_900,Prague,  Eastern European,901,4.0,$,139.0,d4769383
id_2778,Madrid,Other,2780,4.5,NaN,7.0,d12548187
id_214,Dublin,  Pub,215,4.0,$$ - $$$,1774.0,d4236147
id_3233,Rome,  Mediterranean,3234,3.5,$$ - $$$,209.0,d11998026
id_31,Paris,  Vegetarian Friendly,32,4.5,$$ - $$$,548.0,d785995
id_573,Barcelona,  Vegetarian Friendly,574,4.0,$$$$,604.0,d986276
id_1501,Barcelona,  Spanish,1502,4.0,$$ - $$$,144.0,d8737446
id_1686,Rome,  Vegetarian Friendly,1687,4.5,$,38.0,d12538734
id_13175,Paris,  European,13177,3.0,$$ - $$$,121.0,d3405673
id_108,Hamburg,German,109,4.0,$$ - $$$,371.0,d1353540
id_1033,London,  Gluten Free Options,1035,4.5,$$ - $$$,193.0,d8599829
id_7423,Barcelona,  European,7424,2.5,NaN,44.0,d2100338
id_173,Hamburg,  Portuguese,174,4.0,$$ - $$$,142.0,d1340332
id_12273,London,  Grill,12283,4.5,NaN,2.0,d1044726
id_514,Madrid,  Vegan Options,515,4.0,$$ - $$$,231.0,d4473807
id_486,Zurich,  Bar,489,4.0,$$ - $$$,90.0,d1139366
id_56,Dublin,Irish,57,4.5,$$ - $$$,3491.0,d1884058
id_1897,Rome,Italian,1898,4.0,$$ - $$$,181.0,d1674503
id_987,Milan,  Seafood,989,4.0,$$ - $$$,88.0,d10385156
id_636,Hamburg,  Vegetarian Friendly,637,4.0,$$ - $$$,23.0,d12181566
id_810,Madrid,  Barbecue,811,4.5,$,79.0,d9714837
id_543,Krakow,  European,544,4.5,$,20.0,d8049985
id_707,Edinburgh,  Vegan Options,708,4.0,$$ - $$$,121.0,d2390091
id_86,Budapest,  Central European,87,4.5,$$ - $$$,1256.0,d779921
id_605,Helsinki,Cafe,606,4.0,$$ - $$$,8.0,d6663062
id_5080,Barcelona,  Seafood,5081,3.5,$$$$,32.0,d10226097
id_4452,Rome,  Vegetarian Friendly,4453,4.0,$$ - $$$,171.0,d7995957
id_6803,Barcelona,Pizza,6804,3.5,NaN,13.0,d7092943
id_4463,Paris,  European,4464,3.5,$$ - $$$,396.0,d742407
id_8560,London,Other,8569,4.5,NaN,8.0,d12512228
id_152,Luxembourg,  Asian,153,4.0,$$ - $$$,80.0,d743790
id_5604,Madrid,  Middle Eastern,5607,3.0,$,83.0,d2149251
id_1547,Amsterdam,  Asian,1550,3.5,$$ - $$$,91.0,d10488468
id_459,Milan,Italian,460,4.0,$$$$,484.0,d1231908
id_5137,Paris,Other,5138,4.0,NaN,16.0,d12571607
id_3966,Barcelona,  European,3967,4.0,$$ - $$$,39.0,d1926325
id_4217,London,  Gluten Free Options,4224,4.0,$$ - $$$,169.0,d1019284
id_3705,London,  Spanish,3712,4.0,$$ - $$$,187.0,d1016160
id_2663,Vienna,Other,2665,4.0,NaN,2.0,d12233546
id_3582,Barcelona,Spanish,3583,5.0,$$ - $$$,9.0,d4814839
id_773,Paris,French,774,4.0,$$ - $$$,1024.0,d3547447
id_2769,Milan,  Pizza,2771,3.5,$$ - $$$,346.0,d1097475
id_2961,Berlin,  Vegetarian Friendly,2963,3.5,$$ - $$$,59.0,d5822584
id_528,Berlin,Asian,529,4.0,$$ - $$$,97.0,d7905491
id_1135,Zurich,Chinese,1140,4.5,NaN,4.0,d6620235
id_311,Warsaw,  Vegetarian Friendly,312,4.5,$$ - $$$,34.0,d9863670
id_384,Copenhagen,  European,385,4.5,$$ - $$$,40.0,d10072291
id_14973,London,  British,14984,3.0,$,18.0,d7617571
id_605,Helsinki,  Delicatessen,606,4.0,$$ - $$$,8.0,d6663062
id_4348,London,  Gluten Free Options,4355,4.5,$$ - $$$,120.0,d4324139
id_395,Oporto,  Soups,396,4.5,$$ - $$$,95.0,d1081959
id_14995,London,Other,15006,3.0,NaN,5.0,d10201077
id_393,Hamburg,  Kosher,394,4.0,$$ - $$$,77.0,d1873223
id_1247,Dublin,Other,1250,5.0,NaN,3.0,d7805333
id_131,Dublin,  International,132,4.5,$$ - $$$,404.0,d3859070
id_1261,Rome,Brew Pub,1262,4.0,$,822.0,d4811912
id_253,Prague,Bar,254,4.5,$$ - $$$,307.0,d3192062
id_10057,Paris,Other,10059,4.5,NaN,4.0,d2040769
id_352,London,Japanese,353,4.5,$$$$,688.0,d8632781
id_6690,Barcelona,  European,6691,3.0,$$ - $$$,37.0,d3242259
id_2309,Madrid,  Spanish,2311,3.5,$$ - $$$,307.0,d1172837
id_293,Madrid,  Mediterranean,294,4.0,$$ - $$$,754.0,d4410180
id_5,Geneva,  Gluten Free Options,6,4.5,$$ - $$$,1222.0,d751711
id_4773,Madrid,Mediterranean,4776,4.0,$$ - $$$,7.0,d10859423
id_9121,Paris,Other,9123,4.0,NaN,22.0,d4091909
id_1,Zurich,Indian,2,4.5,$$ - $$$,418.0,d10169867
id_4217,London,Lebanese,4224,4.0,$$ - $$$,169.0,d1019284
id_2599,Milan,Italian,2601,4.5,$$ - $$$,15.0,d5264440
id_4293,Rome,  Fast Food,4294,5.0,$,14.0,d10595133
id_529,Milan,  Pizza,530,4.5,$$ - $$$,233.0,d3691545
id_11266,London,Latin,11276,4.0,$$ - $$$,10.0,d9740703
id_332,Rome,Italian,333,4.5,$$ - $$$,153.0,d12423010
id_155,Amsterdam,  Barbecue,156,4.5,$$ - $$$,482.0,d4588301
id_1168,Lisbon,  Portuguese,1169,4.0,$$ - $$$,67.0,d6883153
id_352,London,  Gluten Free Options,353,4.5,$$$$,688.0,d8632781
id_3260,Prague,  Czech,3267,4.0,NaN,4.0,d5308351
id_2045,Madrid,  Mexican,2047,4.5,$$ - $$$,20.0,d10302313
id_2171,Berlin,  European,2173,3.5,$$ - $$$,130.0,d1359957
id_451,Lisbon,European,452,5.0,$,78.0,d8591395
id_199,Luxembourg,  Gluten Free Options,200,4.0,$$ - $$$,145.0,d3675106
id_3803,London,  Vegan Options,3810,4.5,$,25.0,d11721387
id_4706,London,  Asian,4714,3.5,$$ - $$$,376.0,d1388962
id_714,Edinburgh,Cafe,715,4.5,$,42.0,d8713635
id_459,Milan,  European,460,4.0,$$$$,484.0,d1231908
id_5624,Berlin,Spanish,5626,4.0,NaN,6.0,d3805143
id_1968,Vienna,  European,1970,4.0,$$ - $$$,39.0,d7920021
id_991,Dublin,  Gluten Free Options,993,4.5,$$ - $$$,31.0,d8524256
id_4217,London,  Mediterranean,4224,4.0,$$ - $$$,169.0,d1019284
id_6678,Madrid,Mediterranean,6681,3.5,$$ - $$$,13.0,d10383695
id_357,Milan,  Vegan Options,358,4.0,$$ - $$$,472.0,d8076891
id_2188,Hamburg,Other,2192,3.5,NaN,4.0,d4553147
id_4230,Paris,  Pub,4231,4.0,$$ - $$$,45.0,d10841012
id_66,Ljubljana,  European,67,5.0,$$ - $$$,32.0,d12495979
id_7272,London,Bar,7281,4.0,$$ - $$$,72.0,d7002116
id_4348,London,  Mediterranean,4355,4.5,$$ - $$$,120.0,d4324139
id_342,Oporto,  Diner,343,4.5,$$ - $$$,72.0,d9741389
id_3556,Madrid,Indian,3558,4.0,$$ - $$$,24.0,d8857488
id_2073,Paris,  Cafe,2074,4.0,$$ - $$$,128.0,d1048529
id_403,Dublin,  Vegetarian Friendly,404,4.5,$$ - $$$,275.0,d5533891
id_13747,London,Bar,13757,3.5,$$ - $$$,39.0,d4919283
id_3604,Berlin,Spanish,3606,5.0,$$ - $$$,2.0,d12242986
id_1482,Amsterdam,Other,1485,5.0,NaN,12.0,d10027275
id_873,Bratislava,Greek,874,3.0,NaN,3.0,d4770241
id_871,Milan,Chinese,873,4.5,$$ - $$$,69.0,d8277124
id_2355,Barcelona,  Diner,2356,4.5,$$$$,15.0,d12254437
id_1228,Barcelona,  Vegetarian Friendly,1229,4.0,$$ - $$$,277.0,d790369
id_4294,Paris,French,4295,4.0,$$ - $$$,69.0,d798936
id_163,Stockholm,  Vegetarian Friendly,164,4.5,$,99.0,d3478764
id_2171,Berlin,  German,2173,3.5,$$ - $$$,130.0,d1359957
id_1468,Zurich,Bar,1473,3.5,$$ - $$$,24.0,d1887046
id_415,Milan,  Barbecue,416,4.0,$$ - $$$,615.0,d2263352
id_1394,Dublin,Chinese,1398,4.5,NaN,2.0,d5812483
id_2111,Paris,  Vegan Options,2112,4.0,$$ - $$$,121.0,d695083
id_7672,Paris,  Sushi,7673,4.0,$$ - $$$,65.0,d3316640
id_3917,Rome,  Italian,3918,3.5,$$ - $$$,197.0,d3454924
id_1539,Stockholm,American,1541,3.5,$$ - $$$,8.0,d12516525
id_332,Rome,  Gluten Free Options,333,4.5,$$ - $$$,153.0,d12423010
id_3360,Rome,Chinese,3361,4.0,$,61.0,d7274833
id_1346,London,  Gluten Free Options,1348,4.5,$,156.0,d8125299
id_2734,Milan,Other,2736,4.5,NaN,13.0,d9984284
id_483,Madrid,  Gluten Free Options,484,4.5,$$ - $$$,166.0,d7310999
id_1339,London,  Vegetarian Friendly,1341,4.0,$$ - $$$,1495.0,d3181518
id_253,Prague,  Central European,254,4.5,$$ - $$$,307.0,d3192062
id_1630,Lisbon,Italian,1631,4.5,$$ - $$$,9.0,d12081682
id_1418,Oporto,Other,1419,3.0,NaN,2.0,d12503536
id_2711,Milan,  Pub,2713,5.0,$,6.0,d12078773
id_2480,Paris,  European,2481,4.5,$$ - $$$,151.0,d1208595
id_1698,Berlin,Vegetarian Friendly,1700,4.0,$$ - $$$,19.0,d11888740
id_3260,London,  Gluten Free Options,3267,5.0,$$ - $$$,16.0,d12947166
id_866,Brussels,  Thai,867,4.0,$$ - $$$,52.0,d7347239
id_1862,Rome,Italian,1863,4.5,$$ - $$$,89.0,d9603011
id_846,Stockholm,Japanese,847,4.5,$$ - $$$,8.0,d7819194
id_592,Copenhagen,Asian,593,4.0,$$ - $$$,106.0,d1526719
id_522,Budapest,  Pub,523,4.5,$$ - $$$,40.0,d9710368
id_997,Rome,  Vegetarian Friendly,998,4.0,$$ - $$$,367.0,d2042134
id_101,Helsinki,  Vegetarian Friendly,102,4.0,$$ - $$$,231.0,d3456729
id_908,Barcelona,  Vegetarian Friendly,909,4.5,$$ - $$$,51.0,d11923374
id_3005,London,Asian,3011,4.5,$$ - $$$,91.0,d2516361
id_6610,Paris,French,6611,4.5,NaN,5.0,d12945640
id_3991,London,  Vegan Options,3998,4.5,$$ - $$$,48.0,d7312499
id_7672,Paris,Japanese,7673,4.0,$$ - $$$,65.0,d3316640
id_3303,Barcelona,  European,3304,4.0,$$ - $$$,61.0,d997616
id_530,Paris,  European,531,4.5,$$ - $$$,256.0,d5872756
id_134,Geneva,French,135,4.0,$$ - $$$,191.0,d7687905
