Restaurant_id,City,Ranking,Rating,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_3191,London,3197,4.5,123.0,/Restaurant_Review-g186338-d3970522-Reviews-Zen_Mondo_Japanese_Dining-London_England.html,d3970522,"Japanese,   Gluten Free Options,   Sushi,   Vegetarian Friendly"
id_3196,Berlin,3198,4.0,30.0,/Restaurant_Review-g187323-d5519810-Reviews-Ristorante_Monte_Cristo-Berlin.html,d5519810,"  European, Italian,   Mediterranean"
id_3198,Amsterdam,3209,5.0,NaN,/Restaurant_Review-g188590-d10587448-Reviews-Pietersma_Snacks-Amsterdam_North_Holland_Province.html,d10587448,Dutch
id_321,Bratislava,322,4.0,15.0,/Restaurant_Review-g274924-d4770035-Reviews-Engerau-Bratislava_Bratislava_Region.html,d4770035,Other
id_322,Dublin,323,4.5,55.0,/Restaurant_Review-g186605-d12564018-Reviews-Kostas_Greek_Restaurant-Dublin_County_Dublin.html,d12564018,"  Vegan Options, Greek,   Vegetarian Friendly"
id_322,Milan,323,4.0,590.0,/Restaurant_Review-g187849-d781928-Reviews-La_Taverna_dei_Golosi-Milan_Lombardy.html,d781928,"  Gluten Free Options,   Mediterranean, Italian,   Vegetarian Friendly,   Seafood"
id_3221,Milan,3223,3.5,87.0,/Restaurant_Review-g187849-d2320137-Reviews-Il_Trespolo-Milan_Lombardy.html,d2320137,"Pizza,   Seafood"
id_323,Lisbon,324,5.0,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d12900896,"  Portuguese,   Bar,   Wine Bar, European,   Mediterranean"
id_3233,Rome,3234,3.5,209.0,/Restaurant_Review-g187791-d11998026-Reviews-Ercoli_Parioli-Rome_Lazio.html,d11998026,"Italian,   Gluten Free Options,   Mediterranean"
id_3243,Milan,3245,4.0,16.0,/Restaurant_Review-g187849-d7734583-Reviews-Gioby_Pizzeria-Milan_Lombardy.html,d7734583,Pizza
id_3244,London,3251,4.0,123.0,/Restaurant_Review-g186338-d1774775-Reviews-The_Dovetail-London_England.html,d1774775,"  Bar, Belgian,   Pub,   European"
id_3260,London,3267,5.0,16.0,/Restaurant_Review-g186338-d12947166-Reviews-Tonis_Amalfi-London_England.html,d12947166,"  Gluten Free Options, Italian"
id_3260,Prague,3267,4.0,4.0,/Restaurant_Review-g274707-d5308351-Reviews-Bowling_u_Pekare-Prague_Bohemia.html,d5308351,European
id_3270,Rome,3271,4.0,85.0,/Restaurant_Review-g187791-d6981542-Reviews-The_Gud-Rome_Lazio.html,d6981542,"Italian,   Pizza"
id_3278,Berlin,3280,5.0,2.0,/Restaurant_Review-g187323-d7966501-Reviews-Cafe_Seidenfaden-Berlin.html,d7966501,Contemporary
id_3287,Rome,3288,4.5,44.0,/Restaurant_Review-g187791-d9710052-Reviews-Crunch-Rome_Lazio.html,d9710052,"Italian,   Vegetarian Friendly,   Mediterranean,   Vegan Options"
id_330,Krakow,331,4.0,59.0,/Restaurant_Review-g274772-d12875225-Reviews-Trattoria_Degusti-Krakow_Lesser_Poland_Province_Southern_Poland.html,d12875225,"  Mediterranean, European,   Vegetarian Friendly"
id_3302,Paris,3303,4.0,245.0,/Restaurant_Review-g187147-d6949479-Reviews-Rachel_s_Pont_aux_Choux-Paris_Ile_de_France.html,d6949479,"  Vegetarian Friendly, American"
id_3303,Barcelona,3304,4.0,61.0,/Restaurant_Review-g187497-d997616-Reviews-Restaurante_El_Pati-Barcelona_Catalonia.html,d997616,"  European,   Spanish, Mediterranean,   Vegetarian Friendly"
id_3308,Milan,3310,4.0,243.0,/Restaurant_Review-g187849-d1746716-Reviews-La_Tavernetta_da_Elio-Milan_Lombardy.html,d1746716,"Italian,   Mediterranean"
id_332,Rome,333,4.5,153.0,/Restaurant_Review-g187791-d12423010-Reviews-Rione_13-Rome_Lazio.html,d12423010,"  Pizza,   European,   Vegetarian Friendly,   Gluten Free Options,   Mediterranean, Italian"
id_3327,London,3334,4.0,143.0,/Restaurant_Review-g186338-d953657-Reviews-Lahore_One_Restaurant-London_England.html,d953657,"Indian,   Vegetarian Friendly,   Halal,   Asian,   Pakistani"
id_3341,Lisbon,3345,3.5,3.0,/Restaurant_Review-g189158-d8772965-Reviews-Lamosa_Grill-Lisbon_Lisbon_District_Central_Portugal.html,d8772965,"  Portuguese, European"
id_3360,Rome,3361,4.0,61.0,/Restaurant_Review-g187791-d7274833-Reviews-Pizza_Pazza_per_i_Pazzi_della_Pizza-Rome_Lazio.html,d7274833,"  Asian,   Japanese, Chinese"
id_3365,Paris,3366,5.0,18.0,/Restaurant_Review-g187147-d10737035-Reviews-Pignon-Paris_Ile_de_France.html,d10737035,"  Wine Bar,   Bar,   Cafe, French"
id_3412,Prague,3419,3.5,27.0,/Restaurant_Review-g274707-d4768085-Reviews-McDonald_s_Florenc-Prague_Bohemia.html,d4768085,Other
id_342,Oporto,343,4.5,72.0,/Restaurant_Review-g189180-d9741389-Reviews-Boulevard_Burger_House-Porto_Porto_District_Northern_Portugal.html,d9741389,"American,   Fast Food,   Vegetarian Friendly,   Diner"
id_344,Milan,345,4.0,732.0,/Restaurant_Review-g187849-d2648160-Reviews-Pizzeria_di_Porta_Garibaldi-Milan_Lombardy.html,d2648160,"Italian,   Mediterranean,   Vegan Options,   Pizza,   Vegetarian Friendly"
id_3456,Berlin,3458,5.0,3.0,/Restaurant_Review-g187323-d1358776-Reviews-Esplanade-Berlin.html,d1358776,Other
id_3462,Barcelona,3463,4.5,11.0,/Restaurant_Review-g187497-d10039662-Reviews-La_Cova_D_horta-Barcelona_Catalonia.html,d10039662,Other
id_3479,Berlin,3481,5.0,NaN,/Restaurant_Review-g187323-d1354477-Reviews-Restaurant_Zum_Torhaus-Berlin.html,d1354477,Other
id_3492,Barcelona,3493,4.5,5.0,/Restaurant_Review-g187497-d12906918-Reviews-La_Guapa-Barcelona_Catalonia.html,d12906918,Spanish
id_35,Budapest,36,4.5,2340.0,/Restaurant_Review-g274887-d696117-Reviews-Taverna_Dionysos-Budapest_Central_Hungary.html,d696117,"  Soups,   European,   Mediterranean,   Vegetarian Friendly,   Gluten Free Options,   Vegan Options,   Greek, Seafood"
id_3501,Berlin,3503,5.0,2.0,/Restaurant_Review-g187323-d11999809-Reviews-Lehrter_Cafe-Berlin.html,d11999809,"French,   International,   Cafe"
id_352,London,353,4.5,688.0,/Restaurant_Review-g186338-d8632781-Reviews-ROKA_Mayfair-London_England.html,d8632781,"  Vegetarian Friendly,   Gluten Free Options,   Grill,   Sushi, Japanese,   Asian"
id_3552,Lisbon,3556,2.5,19.0,/Restaurant_Review-g189158-d10520643-Reviews-Prego_Gourmet_Lda-Lisbon_Lisbon_District_Central_Portugal.html,d10520643,Other
id_3556,Madrid,3558,4.0,24.0,/Restaurant_Review-g187514-d8857488-Reviews-Bombay_Blue_Indian_Restaurant-Madrid.html,d8857488,"  Vegetarian Friendly, Indian"
id_356,Rome,357,5.0,84.0,/Restaurant_Review-g187791-d12481552-Reviews-CasaRita-Rome_Lazio.html,d12481552,  Vegan Options
id_3566,Berlin,3568,5.0,NaN,/Restaurant_Review-g187323-d2424319-Reviews-Focolare-Berlin.html,d2424319,Italian
id_357,Milan,358,4.0,472.0,/Restaurant_Review-g187849-d8076891-Reviews-Trulli_Love-Milan_Lombardy.html,d8076891,"  Vegetarian Friendly, Italian,   Contemporary,   Vegan Options"
id_3582,Barcelona,3583,5.0,9.0,/Restaurant_Review-g187497-d4814839-Reviews-Library_Lounge-Barcelona_Catalonia.html,d4814839,Spanish
id_36,Lyon,37,4.5,419.0,/Restaurant_Review-g187265-d1898848-Reviews-Au_14_Fevrier_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1898848,French
id_360,Budapest,361,5.0,49.0,/Restaurant_Review-g274887-d8654533-Reviews-Casa_Pomo_d_Oro-Budapest_Central_Hungary.html,d8654533,"  Vegan Options,   Vegetarian Friendly, Italian,   European"
id_3604,Berlin,3606,5.0,2.0,/Restaurant_Review-g187323-d12242986-Reviews-Cavaclub-Berlin.html,d12242986,Spanish
id_361,Rome,362,4.5,288.0,/Restaurant_Review-g187791-d7361724-Reviews-InfarinaRe-Rome_Lazio.html,d7361724,"  Pizza,   Vegetarian Friendly,   Grill, Italian,   Barbecue,   Mediterranean"
id_3625,Barcelona,3626,3.5,258.0,/Restaurant_Review-g187497-d1385082-Reviews-Trobador_Ferran-Barcelona_Catalonia.html,d1385082,"  Gluten Free Options, Mediterranean,   Spanish,   European"
id_3631,Milan,3633,4.5,3.0,/Restaurant_Review-g187849-d8339764-Reviews-Bar_Gold-Milan_Lombardy.html,d8339764,Other
id_3649,Prague,3658,3.5,19.0,/Restaurant_Review-g274707-d5942142-Reviews-U_MACHTU_s_r_o-Prague_Bohemia.html,d5942142,"  Central European,   Czech, European"
id_3652,Lisbon,3657,2.0,292.0,/Restaurant_Review-g189158-d1096951-Reviews-Tapas_28-Lisbon_Lisbon_District_Central_Portugal.html,d1096951,"  European,   Portuguese, Mediterranean"
id_3658,Lisbon,3663,2.5,7.0,/Restaurant_Review-g189158-d1093837-Reviews-Lisboa_Solar-Lisbon_Lisbon_District_Central_Portugal.html,d1093837,Other
id_3662,Barcelona,3663,4.0,26.0,/Restaurant_Review-g187497-d5587837-Reviews-Chistu-Barcelona_Catalonia.html,d5587837,Spanish
id_3669,Lisbon,3674,2.5,9.0,/Restaurant_Review-g189158-d8381040-Reviews-Buzina-Lisbon_Lisbon_District_Central_Portugal.html,d8381040,Other
id_3670,Berlin,3672,4.5,10.0,/Restaurant_Review-g187323-d5532357-Reviews-Sushi_Bar_Ishin-Berlin.html,d5532357,Sushi
id_368,Munich,370,5.0,27.0,/Restaurant_Review-g187309-d10524693-Reviews-Schmaus_Braus-Munich_Upper_Bavaria_Bavaria.html,d10524693,"German,   Vegetarian Friendly"
id_3695,Barcelona,3696,3.5,127.0,/Restaurant_Review-g187497-d2179945-Reviews-Boria-Barcelona_Catalonia.html,d2179945,"  European,   Spanish, Mediterranean"
id_3703,Paris,3704,3.5,1135.0,/Restaurant_Review-g187147-d5943832-Reviews-Brasserie_L_Alsace-Paris_Ile_de_France.html,d5943832,"  European, French,   Seafood"
id_3705,London,3712,4.0,187.0,/Restaurant_Review-g186338-d1016160-Reviews-Galicia_Restaurant-London_England.html,d1016160,"  Spanish,   Vegetarian Friendly, Mediterranean"
id_373,Ljubljana,374,4.0,NaN,/Restaurant_Review-g274873-d8602510-Reviews-Tombstone_Saloon-Ljubljana_Upper_Carniola_Region.html,d8602510,Other
id_3732,Madrid,3734,4.0,20.0,/Restaurant_Review-g187514-d2490014-Reviews-Paraiso_del_Jamon_III-Madrid.html,d2490014,Spanish
id_374,Lisbon,375,4.0,497.0,/Restaurant_Review-g189158-d697259-Reviews-Restaurante_Natural_Terra-Lisbon_Lisbon_District_Central_Portugal.html,d697259,"Mediterranean,   Portuguese,   Gluten Free Options,   European"
id_3753,Berlin,3755,4.5,7.0,/Restaurant_Review-g187323-d7772581-Reviews-Falafel_Aladdin-Berlin.html,d7772581,Middle Eastern
id_377,Warsaw,378,4.0,98.0,/Restaurant_Review-g274856-d4211999-Reviews-Silk_and_Spicy-Warsaw_Mazovia_Province_Central_Poland.html,d4211999,"  Thai,   Vegetarian Friendly, Sushi,   Asian"
id_3786,Barcelona,3787,4.0,26.0,/Restaurant_Review-g187497-d8808859-Reviews-Mikawa_Restaurant_Japones-Barcelona_Catalonia.html,d8808859,Japanese
id_3803,London,3810,4.5,25.0,/Restaurant_Review-g186338-d11721387-Reviews-The_Full_Nelson-London_England.html,d11721387,"  Bar,   Vegetarian Friendly,   Vegan Options,   Pub, American"
id_384,Copenhagen,385,4.5,40.0,/Restaurant_Review-g189541-d10072291-Reviews-Italo_Disco-Copenhagen_Zealand.html,d10072291,"  Mediterranean,   Vegetarian Friendly,   European"
id_387,Ljubljana,388,3.5,10.0,/Restaurant_Review-g274873-d806051-Reviews-Kurji_tat-Ljubljana_Upper_Carniola_Region.html,d806051,"  Slovenian,   Central European, European"
id_3896,Barcelona,3897,4.0,13.0,/Restaurant_Review-g187497-d13162505-Reviews-Mandoca-Barcelona_Catalonia.html,d13162505,"American,   Venezuelan,   Latin"
id_3909,Paris,3910,5.0,11.0,/Restaurant_Review-g187147-d12563331-Reviews-Aperitivo-Paris_Ile_de_France.html,d12563331,Italian
id_3914,Berlin,3916,4.0,19.0,/Restaurant_Review-g187323-d7146900-Reviews-Gaia_Bistrot-Berlin.html,d7146900,Italian
id_3917,Rome,3918,3.5,197.0,/Restaurant_Review-g187791-d3454924-Reviews-Ristorante_Il_Borgo-Rome_Lazio.html,d3454924,"Seafood,   Italian,   Grill"
id_393,Hamburg,394,4.0,77.0,/Restaurant_Review-g187331-d1873223-Reviews-Cafe_Leonar-Hamburg.html,d1873223,"Cafe,   Vegetarian Friendly,   European,   Kosher,   Central European"
id_393,Warsaw,394,4.0,141.0,/Restaurant_Review-g274856-d4323006-Reviews-Jeff_s-Warsaw_Mazovia_Province_Central_Poland.html,d4323006,"American,   Central American"
id_395,Oporto,396,4.5,95.0,/Restaurant_Review-g189180-d1081959-Reviews-Restaurante_Campo_Alegre_Compadre-Porto_Porto_District_Northern_Portugal.html,d1081959,"Mediterranean,   Portuguese,   Soups"
id_396,Barcelona,397,5.0,45.0,/Restaurant_Review-g187497-d12384001-Reviews-Sushi_Samurai-Barcelona_Catalonia.html,d12384001,"  Asian,   Sushi,   Gluten Free Options,   Korean, Japanese,   Vegetarian Friendly"
id_3966,Barcelona,3967,4.0,39.0,/Restaurant_Review-g187497-d1926325-Reviews-Echo_Restaurant-Barcelona_Catalonia.html,d1926325,"  European,   Spanish, Mediterranean,   Vegetarian Friendly"
id_3991,London,3998,4.5,48.0,/Restaurant_Review-g186338-d7312499-Reviews-The_Canvas_Cafe-London_England.html,d7312499,"Cafe,   Vegetarian Friendly,   Vegan Options"
id_3995,Paris,3996,4.5,26.0,/Restaurant_Review-g187147-d10840545-Reviews-Bro_Falafel_Bar-Paris_Ile_de_France.html,d10840545,"  Vegetarian Friendly,   Mediterranean, Lebanese"
id_3998,Berlin,4000,4.5,3.0,/Restaurant_Review-g187323-d5522002-Reviews-Bistro_Fadi-Berlin.html,d5522002,Other
id_3998,Rome,3999,4.0,137.0,/Restaurant_Review-g187791-d2323613-Reviews-Ristorante_Petrucci-Rome_Lazio.html,d2323613,"  Mediterranean, Italian,   Pizza"
id_4,Barcelona,5,5.0,1078.0,/Restaurant_Review-g187497-d11906544-Reviews-Bodega_Biarritz-Barcelona_Catalonia.html,d11906544,"  Spanish,   Vegan Options, Mediterranean,   Wine Bar,   Vegetarian Friendly,   Gluten Free Options,   European"
id_40,Edinburgh,41,4.5,834.0,/Restaurant_Review-g186525-d1871954-Reviews-Indaba-Edinburgh_Scotland.html,d1871954,"  Spanish, African,   Vegan Options,   Gluten Free Options,   Vegetarian Friendly"
id_400,London,401,4.5,1084.0,/Restaurant_Review-g186338-d1029286-Reviews-The_Square-London_England.html,d1029286,Vegetarian Friendly
id_400,Madrid,401,4.0,774.0,/Restaurant_Review-g187514-d8415205-Reviews-El_Perro_y_la_Galleta-Madrid.html,d8415205,"Mediterranean,   Gluten Free Options,   Vegetarian Friendly,   European"
id_402,Rome,403,4.0,1133.0,/Restaurant_Review-g187791-d1488977-Reviews-Il_Corallo-Rome_Lazio.html,d1488977,"  Mediterranean, Italian,   Vegetarian Friendly,   Vegan Options,   Gluten Free Options,   Pizza"
id_4021,Rome,4022,5.0,11.0,/Restaurant_Review-g187791-d11885698-Reviews-Na_Rosetta-Rome_Lazio.html,d11885698,Italian
id_403,Dublin,404,4.5,275.0,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,d5533891,"  Vegetarian Friendly,   Asian, Indian"
id_4049,Rome,4050,3.5,181.0,/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html,d795687,"Indian,   Asian,   Vegan Options"
id_4062,Madrid,4064,5.0,NaN,/Restaurant_Review-g187514-d11812785-Reviews-Restaurante_La_Brasa-Madrid.html,d11812785,Other
id_4066,London,4073,3.5,286.0,/Restaurant_Review-g186338-d2259559-Reviews-Made_In_Italy_King_s_Road-London_England.html,d2259559,"  Pizza,   Vegetarian Friendly, Italian"
id_4073,Barcelona,4074,3.5,26.0,/Restaurant_Review-g187497-d12441400-Reviews-Sanbermut-Barcelona_Catalonia.html,d12441400,Mediterranean
id_4082,Berlin,4084,4.0,18.0,/Restaurant_Review-g187323-d7804627-Reviews-Barkett-Berlin.html,d7804627,"Healthy,   Gluten Free Options"
id_4090,Berlin,4092,4.0,20.0,/Restaurant_Review-g187323-d2046169-Reviews-Ristorante_Enoteca_Carpe_Diem-Berlin.html,d2046169,Italian
id_4092,Rome,4093,4.0,35.0,/Restaurant_Review-g187791-d8092415-Reviews-Trattoria_Gliamici-Rome_Lazio.html,d8092415,"Italian,   Mediterranean"
id_4110,Madrid,4112,5.0,2.0,/Restaurant_Review-g187514-d4600226-Reviews-Cafeteria_Teresa-Madrid.html,d4600226,Spanish
id_4116,Milan,4119,3.5,30.0,/Restaurant_Review-g187849-d7967318-Reviews-Trattoria_la_Madonnina_di_Costantino_Cuciniello_Precotto-Milan_Lombardy.html,d7967318,Other
id_412,Rome,413,4.0,486.0,/Restaurant_Review-g187791-d795702-Reviews-Jaipur_Ristorante_Indiano-Rome_Lazio.html,d795702,"  Vegetarian Friendly,   Vegan Options,   Gluten Free Options, Balti,   Asian,   Indian"
id_415,Milan,416,4.0,615.0,/Restaurant_Review-g187849-d2263352-Reviews-Al_Padellone-Milan_Lombardy.html,d2263352,"  Barbecue, Italian,   Pizza,   Steakhouse,   Mediterranean"
id_4157,Rome,4158,4.0,182.0,/Restaurant_Review-g187791-d2321047-Reviews-Sottosopra_Restaurant-Rome_Lazio.html,d2321047,Italian
id_4166,London,4173,3.5,3135.0,/Restaurant_Review-g186338-d779012-Reviews-Tayyabs-London_England.html,d779012,"Indian,   Halal,   Asian"
id_4180,London,4187,4.5,26.0,/Restaurant_Review-g186338-d10903502-Reviews-Spit_and_Sawdust-London_England.html,d10903502,"  Pub, Bar,   Vegetarian Friendly"
id_4196,Barcelona,4197,5.0,NaN,/Restaurant_Review-g187497-d12572658-Reviews-Crusto-Barcelona_Catalonia.html,d12572658,"  Pub, Bar"
id_4208,Berlin,4210,3.5,23.0,/Restaurant_Review-g187323-d7624770-Reviews-Cancun-Berlin.html,d7624770,Mexican
id_4209,Rome,4210,4.0,55.0,/Restaurant_Review-g187791-d8020681-Reviews-Quadro_Pizzetterie-Rome_Lazio.html,d8020681,"  Fast Food, Italian,   Pizza"
id_4217,London,4224,4.0,169.0,/Restaurant_Review-g186338-d1019284-Reviews-Noura_Mayfair-London_England.html,d1019284,"  Vegan Options,   Mediterranean,   Halal, Lebanese,   Vegetarian Friendly,   Gluten Free Options"
id_4230,Paris,4231,4.0,45.0,/Restaurant_Review-g187147-d10841012-Reviews-The_Canadian_Embassy_Pub-Paris_Ile_de_France.html,d10841012,"Bar,   Pub,   American"
id_4232,London,4239,4.0,177.0,/Restaurant_Review-g186338-d718937-Reviews-Fairuz-London_England.html,d718937,"  Mediterranean,   Halal,   Middle Eastern,   Gluten Free Options, Lebanese,   Vegetarian Friendly"
id_4238,Barcelona,4239,5.0,2.0,/Restaurant_Review-g187497-d11911250-Reviews-Joan_s-Barcelona_Catalonia.html,d11911250,Other
id_427,Luxembourg,428,3.5,19.0,/Restaurant_Review-g190356-d12407347-Reviews-Supperclub_restaurant_bar-Luxembourg_City.html,d12407347,Other
id_4278,Milan,4281,3.5,83.0,/Restaurant_Review-g187849-d2577881-Reviews-Momigi-Milan_Lombardy.html,d2577881,Chinese
id_4288,Milan,4291,3.5,13.0,/Restaurant_Review-g187849-d4875639-Reviews-Il_Bacaro_Milano-Milan_Lombardy.html,d4875639,"  Pub,   Gastropub,   Cafe"
id_4289,Rome,4290,4.0,73.0,/Restaurant_Review-g187791-d5825135-Reviews-Ristorante_Linda-Rome_Lazio.html,d5825135,"  Japanese, Chinese"
id_4293,Rome,4294,5.0,14.0,/Restaurant_Review-g187791-d10595133-Reviews-Owlchips-Rome_Lazio.html,d10595133,"  Fast Food,   Pub,   Street Food"
id_4294,Paris,4295,4.0,69.0,/Restaurant_Review-g187147-d798936-Reviews-Le_Relais_Charbon-Paris_Ile_de_France.html,d798936,"  European, French"
id_430,Krakow,431,4.5,38.0,/Restaurant_Review-g274772-d8425435-Reviews-U_Jozina-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8425435,"  Czech,   Central European,   Pub, Bar,   European"
id_430,London,431,4.5,907.0,/Restaurant_Review-g186338-d719237-Reviews-Golden_Hind-London_England.html,d719237,"  European,   British, Seafood"
id_4310,London,4317,4.0,122.0,/Restaurant_Review-g186338-d3661709-Reviews-Carlo_s_Kitchen-London_England.html,d3661709,"  Cafe,   Vegetarian Friendly, Italian"
id_4348,London,4355,4.5,120.0,/Restaurant_Review-g186338-d4324139-Reviews-The_Tapestry_Tapas_Bar-London_England.html,d4324139,"  Vegetarian Friendly, International,   Mediterranean,   Bar,   Pub,   Gluten Free Options,   Spanish"
id_4362,Paris,4363,4.5,32.0,/Restaurant_Review-g187147-d10047471-Reviews-3BiO-Paris_Ile_de_France.html,d10047471,Gluten Free Options
id_4367,London,4374,4.5,87.0,/Restaurant_Review-g186338-d6206971-Reviews-The_White_Hart_Pub_Steakhouse-London_England.html,d6206971,"Bar,   Vegetarian Friendly,   British,   Pub,   Gluten Free Options"
id_4368,Madrid,4370,4.0,24.0,/Restaurant_Review-g187514-d2712118-Reviews-El_Andariego-Madrid.html,d2712118,"Argentinean,   South American"
id_438,Oporto,439,4.5,51.0,/Restaurant_Review-g189180-d3537392-Reviews-Pao_Quente_Muralhas_Do_Olival_Porto-Porto_Porto_District_Northern_Portugal.html,d3537392,"Cafe,   European,   Portuguese"
id_4406,Milan,4409,4.5,3.0,/Restaurant_Review-g187849-d4593810-Reviews-Bar_Tabacchi_Punto_3-Milan_Lombardy.html,d4593810,"  Wine Bar, Brew Pub"
id_441,Geneva,444,4.5,9.0,/Restaurant_Review-g1974645-d12164454-Reviews-Restaurant_Don_Pedro_1951-Meyrin_Geneva.html,d12164454,Other
id_4429,London,4436,4.5,19.0,/Restaurant_Review-g186338-d10619071-Reviews-Zen_Modern_Japanese_Cuisine-London_England.html,d10619071,"Japanese,   Asian,   Sushi,   Vegetarian Friendly"
id_443,Copenhagen,444,4.0,104.0,/Restaurant_Review-g189541-d805464-Reviews-Restaurant_Viva-Copenhagen_Zealand.html,d805464,  European
id_4432,Rome,4433,4.5,56.0,/Restaurant_Review-g187791-d7097337-Reviews-L_angolo_dei_suppli-Rome_Lazio.html,d7097337,"  Pizza, Italian"
id_4452,Rome,4453,4.0,171.0,/Restaurant_Review-g187791-d7995957-Reviews-VINO_e_FOCACCIA-Rome_Lazio.html,d7995957,"  Bar,   Mediterranean,   Pub, Italian,   European,   Wine Bar,   Vegetarian Friendly,   Cafe"
id_4455,Berlin,4457,4.5,5.0,/Restaurant_Review-g187323-d7189024-Reviews-Ristorante_Rosario-Berlin.html,d7189024,"Italian,   Pizza"
id_4463,Paris,4464,3.5,396.0,/Restaurant_Review-g187147-d742407-Reviews-Pizza_Vesuvio-Paris_Ile_de_France.html,d742407,"Italian,   Vegetarian Friendly,   Pizza"
id_4477,Madrid,4479,4.0,14.0,/Restaurant_Review-g187514-d10028124-Reviews-La_Bodega_De_Casanova-Madrid.html,d10028124,Other
id_4481,Milan,4484,3.0,1063.0,/Restaurant_Review-g187849-d2204143-Reviews-Fratelli_La_Bufala_San_Babila_Milano-Milan_Lombardy.html,d2204143,"  Mediterranean, Italian,   Vegetarian Friendly,   Pizza"
id_45,Vienna,46,4.5,2490.0,/Restaurant_Review-g190454-d813285-Reviews-Purstner-Vienna.html,d813285,"Austrian,   Vegetarian Friendly,   Gluten Free Options"
id_4501,Barcelona,4502,4.0,9.0,/Restaurant_Review-g187497-d3538769-Reviews-Bar_restaurante_Can_Jordi-Barcelona_Catalonia.html,d3538769,Spanish
id_4505,Paris,4506,4.0,57.0,/Restaurant_Review-g187147-d3612769-Reviews-Bubbolitas-Paris_Ile_de_France.html,d3612769,Other
id_451,Bratislava,452,3.0,178.0,/Restaurant_Review-g274924-d2085183-Reviews-Infiniti_Rock_cafe-Bratislava_Bratislava_Region.html,d2085183,"  International,   Bar, American,   Pub,   European"
id_451,Lisbon,452,5.0,78.0,/Restaurant_Review-g189158-d8591395-Reviews-Ola_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,d8591395,"European,   Portuguese"
id_4519,London,4527,3.5,1352.0,/Restaurant_Review-g186338-d680500-Reviews-Golden_Dragon-London_England.html,d680500,"  Vegetarian Friendly,   Asian, Chinese"
id_452,Hamburg,453,4.0,41.0,/Restaurant_Review-g187331-d4083721-Reviews-Chakra_Cafe-Hamburg.html,d4083721,"  Pizza,   German,   Middle Eastern,   Cafe"
id_4526,Paris,4527,3.5,154.0,/Restaurant_Review-g187147-d952068-Reviews-Le_Cafe_De_Pauline-Paris_Ile_de_France.html,d952068,"  European, French,   Bar"
id_4541,Madrid,4543,4.5,5.0,/Restaurant_Review-g187514-d4799949-Reviews-Taberna_Las_Toreras_Madrid-Madrid.html,d4799949,Spanish
id_4549,Rome,4550,4.5,5.0,/Restaurant_Review-g187791-d12997561-Reviews-Hosteria_Scalella-Rome_Lazio.html,d12997561,Other
id_456,Rome,457,4.5,1237.0,/Restaurant_Review-g187791-d3134650-Reviews-La_Taverna_Italiana-Rome_Lazio.html,d3134650,"  Mediterranean, Seafood,   Vegan Options,   Gluten Free Options,   Vegetarian Friendly,   Italian"
id_459,Budapest,460,4.5,77.0,/Restaurant_Review-g274887-d8362340-Reviews-Budapest_Bagel-Budapest_Central_Hungary.html,d8362340,"Fast Food,   Vegetarian Friendly,   Vegan Options"
id_459,Milan,460,4.0,484.0,/Restaurant_Review-g187849-d1231908-Reviews-Il_Liberty-Milan_Lombardy.html,d1231908,"  Mediterranean,   Vegetarian Friendly,   Contemporary,   European, Italian,   Seafood"
id_4591,Berlin,4593,4.0,29.0,/Restaurant_Review-g187323-d2445499-Reviews-Deichgraf-Berlin.html,d2445499,German
id_4598,Milan,4601,4.0,NaN,/Restaurant_Review-g187849-d4946996-Reviews-Time_Out_Caffe-Milan_Lombardy.html,d4946996,Other
id_460,Munich,464,4.5,47.0,/Restaurant_Review-g187309-d1039687-Reviews-San_Marino-Munich_Upper_Bavaria_Bavaria.html,d1039687,"  Mediterranean, Italian,   European"
id_4618,Milan,4621,4.0,NaN,/Restaurant_Review-g187849-d8339930-Reviews-City-Milan_Lombardy.html,d8339930,Other
id_4633,Paris,4634,4.0,62.0,/Restaurant_Review-g187147-d1331796-Reviews-Sheezan-Paris_Ile_de_France.html,d1331796,"  Middle Eastern, Indian"
id_4637,Berlin,4639,4.5,10.0,/Restaurant_Review-g187323-d12107166-Reviews-Lykke-Berlin.html,d12107166,"  Gluten Free Options, Vegetarian Friendly"
id_4653,Madrid,4656,4.0,18.0,/Restaurant_Review-g187514-d11754798-Reviews-El_Patio_De_La_Tapa-Madrid.html,d11754798,Spanish
id_4670,London,4678,5.0,19.0,/Restaurant_Review-g186338-d10070252-Reviews-Paglia_e_Fieno-London_England.html,d10070252,"  Pizza,   Vegan Options, Italian,   Vegetarian Friendly"
id_4681,Rome,4682,5.0,12.0,/Restaurant_Review-g187791-d7197803-Reviews-L_Altro_Caffe_Roma-Rome_Lazio.html,d7197803,Italian
