League,Season,Date,game_id,Goal_Away,Team_Away,Win_Away,d_rating_Away,o_rating_Away,Goal_Home,Team_Home,Win_Home,d_rating_Home,o_rating_Home
SerieA,2017-2018,12/17/2017,5575,0,Milan,0,0.8886527,0.85443515,3,Hellas Verona,1,1.0465465,0.54603654
SerieA,2017-2018,12/17/2017,5576,3,Juventus,1,1.018424,0.9745950999999999,0,Bologna,0,1.5493202,0.6978033
SerieA,2017-2018,12/17/2017,5577,1,Sassuolo,1,0.77617604,1.1598680000000001,0,Sampdoria,0,0.97574085,0.0
SerieA,2017-2018,12/17/2017,5578,0,Chievo,0,1.0177197,0.0,1,Crotone,1,0.77617604,0.6981762
SerieA,2017-2018,12/17/2017,5579,0,Genoa,0,0.8054739000000001,0.23446056,0,Fiorentina,0,0.82363653,1.5934465
SerieA,2017-2018,12/17/2017,5580,2,SPAL,1,0.8993869000000001,0.18847123,1,Benevento,0,1.3033451999999999,0.41515452
SerieA,2017-2018,12/17/2017,5581,3,Lazio,0,1.0561875,0.11056612,3,Atalanta,0,1.2359664,0.069847025
SerieA,2017-2018,12/2/2017,5554,1,Atalanta,0,0.77617604,0.07560855,1,Torino,0,0.8340141,0.37547073
SerieA,2017-2018,12/22/2017,5582,3,Bologna,1,0.9667218000000001,0.5351435999999999,2,Chievo,0,0.7755569999999999,0.0
SerieA,2017-2018,12/22/2017,5583,1,Fiorentina,1,0.98076034,0.0,0,Cagliari,0,0.77617604,0.0
SerieA,2017-2018,12/23/2017,5584,0,Crotone,0,0.77617604,0.25677916,4,Lazio,1,1.1236983999999999,1.6977552
SerieA,2017-2018,12/23/2017,5585,0,Benevento,0,0.79439694,0.3829259,1,Genoa,1,1.0530019,0.22219239999999998
SerieA,2017-2018,12/23/2017,5586,2,Torino,0,0.7829964,0.33770459999999997,2,SPAL,0,0.77617604,0.2782757
SerieA,2017-2018,12/23/2017,5587,2,Sampdoria,0,1.1390419,1.0601797,3,Napoli,1,1.0679508,1.3492194
SerieA,2017-2018,12/23/2017,5588,0,Inter,0,0.967865,0.6349039000000001,1,Sassuolo,1,0.77617604,0.8394603
SerieA,2017-2018,12/23/2017,5589,0,Hellas Verona,0,1.3131677,0.33225557,4,Udinese,1,1.4072707,1.9256968
SerieA,2017-2018,12/23/2017,5590,2,Atalanta,1,1.6060028,0.30885619999999997,0,Milan,0,1.1124443000000002,0.8685388
SerieA,2017-2018,12/23/2017,5591,0,Roma,0,1.2197645000000001,0.32581234,1,Juventus,1,0.8551053,0.83334434
SerieA,2017-2018,12/29/2017,5592,1,Napoli,1,1.0764278999999999,1.418488,0,Crotone,0,0.9453264000000001,0.20118517
SerieA,2017-2018,12/3/2017,5555,2,Milan,0,1.1183433999999999,0.17662984,2,Benevento,0,1.2474642,0.38829604
SerieA,2017-2018,12/3/2017,5556,0,Sassuolo,0,0.77617604,0.0,3,Fiorentina,1,0.83392096,1.4598408999999999
SerieA,2017-2018,12/3/2017,5557,0,Chievo,0,0.7894376000000001,0.6311411,5,Inter,1,1.340651,1.6258851
SerieA,2017-2018,12/3/2017,5558,1,Cagliari,0,0.8973844000000001,0.41351899999999997,1,Bologna,0,0.9020457000000001,0.0
SerieA,2017-2018,12/3/2017,5559,2,Lazio,1,0.8143786,0.34239790000000003,1,Sampdoria,0,0.93585885,0.15763322
SerieA,2017-2018,12/30/2017,5593,1,Milan,0,0.77617604,0.16799542,1,Fiorentina,0,0.84339803,0.43277514
SerieA,2017-2018,12/30/2017,5594,2,Udinese,1,0.7777748999999999,1.0542182,1,Bologna,0,1.0625878999999998,0.13873133
SerieA,2017-2018,12/30/2017,5595,0,SPAL,0,0.77617604,0.4307858,2,Sampdoria,1,0.99682087,0.824741
SerieA,2017-2018,12/30/2017,5596,2,Cagliari,1,0.77617604,0.7907366,1,Atalanta,0,0.9455247999999999,0.84029716
SerieA,2017-2018,12/30/2017,5597,0,Genoa,0,1.1768575000000001,0.15065223,0,Torino,0,0.8470315,0.058261637000000005
SerieA,2017-2018,12/30/2017,5598,0,Chievo,0,0.80054617,0.13637882,1,Benevento,1,0.77617604,0.11908555
SerieA,2017-2018,12/30/2017,5599,1,Sassuolo,0,0.77617604,0.82945204,1,Roma,0,0.9737394,0.17326914
SerieA,2017-2018,12/30/2017,5600,0,Lazio,0,1.010723,0.44584309999999994,0,Inter,0,0.9637604,1.1610247
SerieA,2017-2018,12/30/2017,5601,3,Juventus,1,1.0505145,1.6409912,1,Hellas Verona,0,1.7864738000000002,0.24718583
SerieA,2017-2018,12/4/2017,5560,3,Udinese,1,0.77617604,1.2549938,0,Crotone,0,1.1471806,0.57634073
SerieA,2017-2018,12/4/2017,5561,1,Genoa,1,0.88605875,0.48287058,0,Hellas Verona,0,1.7231362000000001,0.9152809999999999
SerieA,2017-2018,12/9/2017,5562,2,Sampdoria,0,0.79651564,0.043387666,2,Cagliari,0,0.90196145,0.006373927
SerieA,2017-2018,12/9/2017,5563,0,Inter,0,1.5383198,0.95475924,0,Juventus,0,0.68636197,0.29039025
SerieA,2017-2018,2/10/2018,5645,4,Milan,1,1.0778183000000001,1.9385691000000003,0,SPAL,0,1.3731233999999999,0.0
SerieA,2017-2018,2/10/2018,5646,1,Atalanta,0,0.8912005,0.053185243,1,Crotone,0,0.77617604,0.26800707
SerieA,2017-2018,2/10/2018,5647,1,Lazio,0,1.0432231,0.35186246,4,Napoli,1,2.1918888,4.9785449999999996
SerieA,2017-2018,2/11/2018,5648,0,Cagliari,0,0.9367074000000001,0.24423754,0,Sassuolo,0,0.8410328000000001,0.29023346
SerieA,2017-2018,2/11/2018,5649,1,Bologna,0,0.9744402,0.0,2,Inter,1,0.89962757,0.25205570000000005
SerieA,2017-2018,2/11/2018,5650,1,Genoa,1,0.83254594,0.1757783,0,Chievo,0,0.84483427,0.05761053
SerieA,2017-2018,2/11/2018,5651,0,Hellas Verona,0,1.1344597,0.36360383,2,Sampdoria,1,1.1001568000000002,1.0294404000000001
SerieA,2017-2018,2/11/2018,5652,0,Udinese,0,0.7571618,0.08550167,2,Torino,1,0.78233796,0.8910024
SerieA,2017-2018,2/11/2018,5653,2,Benevento,0,1.0685376,1.2948716,5,Roma,1,0.81346965,0.37492263
SerieA,2017-2018,2/17/2018,5654,2,Roma,1,0.9147455,1.0739661,0,Udinese,0,1.3706042,0.26535213
SerieA,2017-2018,2/17/2018,5655,1,Cagliari,0,0.9378377,0.019073226000000002,2,Chievo,1,0.8725936,0.19858775
SerieA,2017-2018,2/17/2018,5656,0,Inter,0,1.0679011,1.3214238,2,Genoa,1,0.90222096,0.4682978
SerieA,2017-2018,2/18/2018,5657,1,Juventus,1,1.6051345,0.36331168,0,Torino,0,1.9287703,0.25048718
SerieA,2017-2018,2/18/2018,5658,2,Crotone,0,0.77617604,1.0801361,3,Benevento,1,0.8587454,0.44350994
SerieA,2017-2018,2/18/2018,5659,1,Sassuolo,0,0.77617604,0.589266,2,Bologna,1,0.86372757,1.0408456
SerieA,2017-2018,2/18/2018,5660,0,SPAL,0,1.2636745,0.26033697,1,Napoli,1,1.5434011,2.2465048
SerieA,2017-2018,2/18/2018,5661,1,Fiorentina,0,1.0298779,0.5345231,1,Atalanta,0,1.1945678999999998,0.08484052
SerieA,2017-2018,2/18/2018,5662,0,Sampdoria,0,1.3049443,0.50872046,1,Milan,1,1.0075676,1.6824965
SerieA,2017-2018,2/19/2018,5663,0,Hellas Verona,0,1.1279671999999998,0.012158096,2,Lazio,1,1.2051493999999998,0.6147931999999999
SerieA,2017-2018,2/24/2018,5664,0,Genoa,0,0.81039155,0.19247074,2,Bologna,1,0.93190575,0.49456972
SerieA,2017-2018,2/24/2018,5665,0,Benevento,0,1.4248103,0.49495605,2,Inter,1,1.3019979,0.8317631999999999
SerieA,2017-2018,2/25/2018,5666,3,SPAL,1,0.81653863,0.6448396,2,Crotone,0,0.9889777,0.033773236
SerieA,2017-2018,2/25/2018,5667,1,Udinese,0,1.0498059,0.12258455,2,Sampdoria,1,1.1311408,0.46936557
SerieA,2017-2018,2/25/2018,5668,3,Lazio,1,1.4618126,1.2314011999999999,0,Sassuolo,0,1.3651863000000002,0.5028667
SerieA,2017-2018,2/25/2018,5669,0,Chievo,0,0.7852214,0.21113506,1,Fiorentina,1,0.99333465,1.0495056
SerieA,2017-2018,2/25/2018,5670,1,Torino,0,0.87682194,0.35115254,2,Hellas Verona,1,0.77617604,0.5753140999999999
SerieA,2017-2018,2/25/2018,5671,2,Milan,1,1.1131403,1.076451,0,Roma,0,1.3592548,0.5183898
SerieA,2017-2018,2/26/2018,5672,5,Napoli,1,1.0071295,2.263702,0,Cagliari,0,1.2105774999999999,0.0
SerieA,2017-2018,2/3/2018,5634,1,Torino,0,0.77617604,0.5617884,1,Sampdoria,0,1.1508895000000001,0.13251352
SerieA,2017-2018,2/3/2018,5635,1,Crotone,0,0.77617604,0.4819952,1,Inter,0,0.94099516,0.5624825
SerieA,2017-2018,2/4/2018,5636,1,Roma,1,0.8133427,4.160030399999999,0,Hellas Verona,0,1.2619503,1.0963459
SerieA,2017-2018,2/4/2018,5637,0,SPAL,0,0.6900713,0.0,2,Cagliari,1,1.020701,0.49196604
SerieA,2017-2018,2/4/2018,5638,1,Milan,0,1.4282347,0.86515707,1,Udinese,0,0.83350044,0.50713366
SerieA,2017-2018,2/4/2018,5639,2,Fiorentina,1,0.9029140999999999,0.066947624,1,Bologna,0,1.139522,0.008849524000000001
SerieA,2017-2018,2/4/2018,5640,0,Sassuolo,0,1.3359678,0.0415723,7,Juventus,1,1.2867081,1.7889359
SerieA,2017-2018,2/4/2018,5641,0,Chievo,0,0.77617604,0.06928942,1,Atalanta,1,1.1834462,0.52647406
SerieA,2017-2018,2/4/2018,5642,2,Napoli,1,1.7618759999999998,3.545671,0,Benevento,0,1.4766476,1.4976652
SerieA,2017-2018,2/5/2018,5643,2,Genoa,1,0.9222529,0.49583742,1,Lazio,0,1.1198502000000001,0.613536
SerieA,2017-2018,2/9/2018,5644,2,Juventus,1,0.77617604,0.039487436,0,Fiorentina,0,1.1409813999999998,0.0456478
SerieA,2017-2018,3/10/2018,5677,0,Chievo,0,0.83253956,0.002034664,1,Hellas Verona,1,0.83030117,0.25630173
SerieA,2017-2018,3/11/2018,5678,0,Benevento,0,1.3978766000000002,0.0,1,Fiorentina,1,0.77617604,0.35473996
SerieA,2017-2018,3/11/2018,5679,2,Lazio,0,1.3272382,0.26887247,2,Cagliari,0,0.8462895,0.37600318
SerieA,2017-2018,3/11/2018,5680,1,Atalanta,1,1.0649881,0.9072805,0,Bologna,0,0.77617604,0.7062510000000001
SerieA,2017-2018,3/11/2018,5681,1,SPAL,0,1.0721496000000001,0.2600944,1,Sassuolo,0,0.77617604,0.0
SerieA,2017-2018,3/11/2018,5682,0,Udinese,0,1.8186731,0.7021939,2,Juventus,1,1.7396814999999999,1.4500674
SerieA,2017-2018,3/11/2018,5683,1,Sampdoria,0,1.0690321000000003,0.008214489,4,Crotone,1,0.77617604,0.42244008
SerieA,2017-2018,3/11/2018,5684,1,Milan,1,0.8838713,0.5839367,0,Genoa,0,1.1410784999999999,0.13900214
SerieA,2017-2018,3/11/2018,5685,0,Napoli,0,1.5268772,3.3406252999999997,0,Inter,0,0.8902175999999999,0.1772249
SerieA,2017-2018,3/14/2018,5686,0,Atalanta,0,2.0846467,0.29826546,2,Juventus,1,0.89576274,0.5874015
SerieA,2017-2018,3/17/2018,5687,2,Sassuolo,1,1.2579927,0.15284854,1,Udinese,0,1.0681698,0.0
SerieA,2017-2018,3/17/2018,5688,0,Juventus,0,1.4644716,1.3247576,0,SPAL,0,1.1509868,0.95636535
SerieA,2017-2018,3/18/2018,5689,5,Inter,1,1.4968832,3.7520957000000004,0,Sampdoria,0,1.0046747,0.0
SerieA,2017-2018,3/18/2018,5690,2,Cagliari,1,0.8087568,0.05845255,1,Benevento,0,0.9104858,0.37901193
SerieA,2017-2018,3/18/2018,5691,2,Chievo,0,0.81099707,0.19406608,3,Milan,1,1.0737618999999998,0.73330927
SerieA,2017-2018,3/18/2018,5692,2,Fiorentina,1,0.94579047,0.58962584,1,Torino,0,0.7792295,0.0
SerieA,2017-2018,3/18/2018,5693,5,Atalanta,1,1.841927,1.8781397000000002,0,Hellas Verona,0,1.0987697,0.07307424400000001
SerieA,2017-2018,3/18/2018,5694,2,Roma,1,1.0408190000000002,1.281117,0,Crotone,0,0.77706337,0.60928124
SerieA,2017-2018,3/18/2018,5695,1,Bologna,0,0.8254198,0.33545,1,Lazio,0,1.5212431,0.13700989
SerieA,2017-2018,3/18/2018,5696,0,Genoa,0,1.9526601000000003,0.5602048000000001,1,Napoli,1,1.0058508,1.5231136
SerieA,2017-2018,3/3/2018,5673,0,Bologna,0,0.8697928,0.38763735,1,SPAL,1,1.3130743999999999,0.28466082
SerieA,2017-2018,3/3/2018,5674,1,Juventus,1,1.7640301999999999,0.026024379,0,Lazio,0,1.4396763000000001,0.032248937000000005
SerieA,2017-2018,3/3/2018,5675,4,Roma,1,0.9071530000000001,1.3484457,2,Napoli,0,1.6673898999999999,1.9942787
SerieA,2017-2018,3/31/2018,5697,1,Roma,0,0.80755496,1.1898236,1,Bologna,0,0.77617604,0.55689025
SerieA,2017-2018,3/31/2018,5698,0,Udinese,0,0.8985815999999999,0.47727522,2,Atalanta,1,1.187115,2.460769
SerieA,2017-2018,3/31/2018,5699,0,Hellas Verona,0,1.0687891,0.30933276,3,Inter,1,1.0716732,2.6669886000000003
SerieA,2017-2018,3/31/2018,5700,2,Benevento,0,1.1674120000000001,0.17353678,6,Lazio,1,1.1315467,1.4726799
SerieA,2017-2018,3/31/2018,5701,0,Crotone,0,0.833241,0.0,2,Fiorentina,1,1.1333663,1.4655633
SerieA,2017-2018,3/31/2018,5702,4,Torino,1,0.7938736999999999,0.7892518,0,Cagliari,0,0.77617604,0.0
SerieA,2017-2018,3/31/2018,5703,1,SPAL,0,1.0502956,0.0,1,Genoa,0,1.4691489,0.18268761
SerieA,2017-2018,3/31/2018,5704,1,Napoli,0,1.2363883,1.3279277,1,Sassuolo,0,1.0107384,0.09031363
SerieA,2017-2018,3/31/2018,5705,1,Sampdoria,0,0.9117913000000001,0.06674162,2,Chievo,1,0.7905572,0.09446507
SerieA,2017-2018,3/31/2018,5706,1,Milan,0,1.3140247,0.6496148,3,Juventus,1,1.4749533000000001,1.5826331
SerieA,2017-2018,3/9/2018,5676,0,Torino,0,0.7777275,0.25350028,3,Roma,1,1.1596351999999999,1.4512665
SerieA,2017-2018,4/14/2018,5724,1,Udinese,0,0.8280042,0.11902412,2,Cagliari,1,0.87280786,0.0
SerieA,2017-2018,4/14/2018,5725,0,Torino,0,1.7196421999999998,0.5214489000000001,0,Chievo,0,0.85318357,0.37970766
SerieA,2017-2018,4/14/2018,5726,0,Crotone,0,1.0610511999999999,0.0,1,Genoa,1,0.8942509,1.2002044
SerieA,2017-2018,4/14/2018,5727,0,Inter,0,1.0677168,0.6175196,0,Atalanta,0,0.77617604,0.042846805999999994
SerieA,2017-2018,4/15/2018,5728,0,SPAL,0,0.77617604,0.41531035,0,Fiorentina,0,1.1868473,0.91821396
SerieA,2017-2018,4/15/2018,5729,0,Hellas Verona,0,0.9752107,0.0,2,Bologna,1,0.8920127,0.42789415
SerieA,2017-2018,4/15/2018,5730,2,Benevento,0,1.1981521000000002,0.61846715,2,Sassuolo,0,1.2081174,0.14351813
SerieA,2017-2018,4/15/2018,5731,0,Napoli,0,1.6310589,2.2223015,0,Milan,0,1.469729,0.6054158000000001
SerieA,2017-2018,4/15/2018,5732,0,Sampdoria,0,1.829926,0.9786773000000001,3,Juventus,1,1.3084459,1.2293633999999998
SerieA,2017-2018,4/15/2018,5733,0,Roma,0,1.4444629999999998,0.4135206,0,Lazio,0,0.77617604,0.05154454
SerieA,2017-2018,4/17/2018,5734,0,Cagliari,0,1.1793623,0.0,4,Inter,1,0.9345709000000001,2.9687164
SerieA,2017-2018,4/18/2018,5735,3,Atalanta,1,1.2490978000000001,2.562622,0,Benevento,0,1.1370678,0.0
SerieA,2017-2018,4/18/2018,5736,1,Genoa,0,1.4146595,0.078763574,2,Roma,1,1.2217046999999999,1.286651
SerieA,2017-2018,4/18/2018,5737,0,Bologna,0,0.82133985,0.0,1,Sampdoria,1,0.9211676,0.89697266
SerieA,2017-2018,4/18/2018,5738,1,Juventus,0,1.9871386999999998,3.0474792,1,Crotone,0,0.77617604,0.25635532
SerieA,2017-2018,4/18/2018,5739,0,Chievo,0,0.77617604,0.21861306,0,SPAL,0,1.0110365,0.29793769999999997
SerieA,2017-2018,4/18/2018,5740,4,Lazio,1,0.94169474,0.9209459000000001,3,Fiorentina,0,0.8493457,0.3589562
SerieA,2017-2018,4/18/2018,5741,1,Milan,0,1.2024311,0.38810936,1,Torino,0,1.2251413999999998,0.46510390000000007
SerieA,2017-2018,4/18/2018,5742,1,Sassuolo,1,0.77617604,0.5531595,0,Hellas Verona,0,1.0968733,0.59332484
SerieA,2017-2018,4/18/2018,5743,2,Udinese,0,0.7942468,0.0,4,Napoli,1,1.3063462,2.3319645
SerieA,2017-2018,4/21/2018,5744,3,Roma,1,1.3217927,1.8718976999999999,0,SPAL,0,0.92895555,0.13417515
SerieA,2017-2018,4/21/2018,5745,0,Fiorentina,0,0.8162538,0.20477483,1,Sassuolo,1,0.77617604,0.23634833
SerieA,2017-2018,4/21/2018,5746,1,Benevento,1,0.80495507,0.67658544,0,Milan,0,1.3100424,0.53674483
SerieA,2017-2018,4/22/2018,5747,0,Bologna,0,0.77617604,0.0,0,Cagliari,0,0.87117666,0.0
SerieA,2017-2018,4/22/2018,5748,1,Torino,0,0.8299184000000001,0.45994070000000004,2,Atalanta,1,0.921824,0.4560815
SerieA,2017-2018,4/22/2018,5749,2,Crotone,1,0.77617604,0.40149778,1,Udinese,0,0.8648661,0.27222425
SerieA,2017-2018,4/22/2018,5750,2,Inter,1,1.6287383999999998,1.5874643,1,Chievo,0,0.92463756,0.0
SerieA,2017-2018,4/22/2018,5751,0,Sampdoria,0,0.859251,0.3544662,4,Lazio,1,1.1835122,0.475476
SerieA,2017-2018,4/22/2018,5752,1,Napoli,1,0.98384064,1.9147493999999998,0,Juventus,0,1.6345978,0.0
SerieA,2017-2018,4/23/2018,5753,1,Hellas Verona,0,1.2832371,0.7071926,3,Genoa,1,0.82700235,1.1064671
SerieA,2017-2018,4/28/2018,5754,1,Chievo,0,0.9964601999999999,0.5790314000000001,4,Roma,1,1.3317966,1.0248765
SerieA,2017-2018,4/28/2018,5755,3,Juventus,1,1.1761544,0.36979026,2,Inter,0,1.2908897,1.2335525
SerieA,2017-2018,4/29/2018,5756,1,Sassuolo,0,0.89371496,0.45633405,4,Crotone,1,0.77617604,0.017162576000000002
SerieA,2017-2018,4/29/2018,5757,2,Milan,1,0.8974152,0.6331607,1,Bologna,0,1.1828731000000001,0.02551449
SerieA,2017-2018,4/29/2018,5758,1,Genoa,0,1.0324664000000001,0.93418443,3,Atalanta,1,0.8954153,0.85346454
SerieA,2017-2018,4/29/2018,5759,3,Udinese,0,0.92507493,0.44203064,3,Benevento,0,0.9759652,0.0
SerieA,2017-2018,4/29/2018,5760,3,SPAL,1,1.1038337,0.0737954,1,Hellas Verona,0,1.0398949,0.3365338
SerieA,2017-2018,4/29/2018,5761,1,Cagliari,0,1.0292044,0.06476728,4,Sampdoria,1,1.505199,4.5673018
SerieA,2017-2018,4/29/2018,5762,0,Napoli,0,0.86506754,0.46536629999999995,3,Fiorentina,1,1.032527,1.5947208000000002
SerieA,2017-2018,4/29/2018,5763,1,Lazio,1,0.90008587,0.1825145,0,Torino,0,1.1571863000000002,0.07814364
SerieA,2017-2018,4/3/2018,5707,1,Cagliari,0,0.73374754,0.0,2,Genoa,1,0.8125606,0.16808316
SerieA,2017-2018,4/3/2018,5708,2,Sampdoria,1,0.77617604,0.39139408,1,Atalanta,0,0.7575251000000001,0.15877484
SerieA,2017-2018,4/3/2018,5709,2,Fiorentina,1,0.7781246999999999,0.38979703,0,Udinese,0,0.7938352,0.006712816999999999
SerieA,2017-2018,4/4/2018,5710,0,Hellas Verona,0,1.0556678,0.10281398,3,Benevento,1,1.1718719,1.8081698
SerieA,2017-2018,4/4/2018,5711,1,Crotone,0,0.88504606,0.0,4,Torino,1,1.0402265,1.2093982
SerieA,2017-2018,4/4/2018,5712,0,Inter,0,1.2160886999999998,1.9414287000000001,0,Milan,0,1.0561955,0.70833623
SerieA,2017-2018,4/4/2018,5713,1,Sassuolo,0,1.0330721999999999,0.0,1,Chievo,0,1.214334,0.5140773
SerieA,2017-2018,4/7/2018,5714,4,Juventus,1,1.7604752000000001,2.2494285,2,Benevento,0,2.1031187,1.1999066
SerieA,2017-2018,4/7/2018,5715,2,Fiorentina,1,0.77617604,2.9545736000000002,0,Roma,0,0.89883024,0.08771976
SerieA,2017-2018,4/7/2018,5716,1,Atalanta,0,0.8957851000000001,0.056012053,1,SPAL,0,0.77617604,0.0
SerieA,2017-2018,4/7/2018,5717,0,Genoa,0,1.2036706,0.96042943,0,Sampdoria,0,1.0038745,0.0
SerieA,2017-2018,4/8/2018,5718,0,Inter,0,1.1015412,0.5878595,1,Torino,1,0.97319424,1.0756997
SerieA,2017-2018,4/8/2018,5719,1,Chievo,0,0.9699911,0.6101201999999999,2,Napoli,1,1.0627687,3.0196614
SerieA,2017-2018,4/8/2018,5720,0,Cagliari,0,0.7643456999999999,0.0,1,Hellas Verona,1,0.96920305,0.6350163000000001
SerieA,2017-2018,4/8/2018,5721,0,Bologna,0,1.2872837,0.32058266,1,Crotone,1,0.77617604,0.527048
SerieA,2017-2018,4/8/2018,5722,2,Lazio,1,1.0796812,2.1537416,1,Udinese,0,0.9345758,0.0
SerieA,2017-2018,4/8/2018,5723,1,Sassuolo,0,0.8537754999999999,0.28399375,1,Milan,0,1.4000295,0.7815863000000001
SerieA,2017-2018,5/12/2018,5774,0,Genoa,0,1.1668264,0.37986612,1,Benevento,1,1.4004714,0.18540257
SerieA,2017-2018,5/12/2018,5775,2,Sassuolo,1,0.77617604,0.72771513,1,Inter,0,0.8740108,0.7002082
SerieA,2017-2018,5/13/2018,5776,2,Lazio,0,0.9777671999999998,0.2956797,2,Crotone,0,0.9233908000000002,1.1801283
SerieA,2017-2018,5/13/2018,5777,2,Chievo,1,0.77617604,0.5817879,1,Bologna,0,0.9353864,0.3111337
SerieA,2017-2018,5/13/2018,5778,1,Udinese,1,0.77617604,0.18264407,0,Hellas Verona,0,1.2905216,0.38146693
SerieA,2017-2018,5/13/2018,5779,1,Cagliari,1,0.89237016,1.0735033,0,Fiorentina,0,1.0497329,0.27368814
SerieA,2017-2018,5/13/2018,5780,1,SPAL,0,0.84676987,0.20774266,2,Torino,1,1.2580082000000001,0.59893334
SerieA,2017-2018,5/13/2018,5781,1,Milan,0,0.9608380999999999,0.01589822,1,Atalanta,0,0.8905569999999999,1.1387599
SerieA,2017-2018,5/13/2018,5782,0,Juventus,0,1.7447404999999998,1.5025915,0,Roma,0,1.5971137,0.930319
SerieA,2017-2018,5/13/2018,5783,2,Napoli,1,1.2194639999999999,1.8219042,0,Sampdoria,0,1.4537821000000002,0.48326030000000003
SerieA,2017-2018,5/19/2018,5784,1,Hellas Verona,0,1.2176218,0.7031786999999999,2,Juventus,1,1.2208834,1.8778291
SerieA,2017-2018,5/20/2018,5785,2,Torino,1,1.3652704,0.41041356,1,Genoa,0,1.6637837,0.43556902
SerieA,2017-2018,5/20/2018,5786,1,Crotone,0,0.8162441,0.5404296999999999,2,Napoli,1,1.6603419999999998,4.0572919999999995
SerieA,2017-2018,5/20/2018,5787,0,Benevento,0,1.9280099999999998,0.8677855,1,Chievo,1,1.0863667,0.37730643
SerieA,2017-2018,5/20/2018,5788,0,Bologna,0,1.1959684,0.048384115,1,Udinese,1,0.8026844,0.18259504
SerieA,2017-2018,5/20/2018,5789,1,Fiorentina,0,1.11077,0.4612303,5,Milan,1,1.3030145,2.691207
SerieA,2017-2018,5/20/2018,5790,1,Sampdoria,0,1.2044175,0.022367038,3,SPAL,1,1.6573881000000001,1.2851624
SerieA,2017-2018,5/20/2018,5791,0,Atalanta,0,0.95247746,0.44615212,1,Cagliari,1,0.77617604,0.34158143
SerieA,2017-2018,5/20/2018,5792,3,Inter,1,1.0337226000000002,0.2626775,2,Lazio,0,0.97537535,0.095077306
SerieA,2017-2018,5/20/2018,5793,1,Roma,1,0.86363626,0.72715396,0,Sassuolo,0,1.1167517,1.3472594999999998
SerieA,2017-2018,5/5/2018,5764,1,Hellas Verona,0,1.4300537,0.4880407,4,Milan,1,1.2794476000000001,1.4273343
SerieA,2017-2018,5/5/2018,5765,1,Bologna,0,1.1838765,0.08735768,3,Juventus,1,2.2089412,0.2662869
SerieA,2017-2018,5/6/2018,5766,4,Inter,1,1.0464168,1.8670083999999998,0,Udinese,0,1.0995803,0.67339736
SerieA,2017-2018,5/6/2018,5767,2,Torino,0,1.2354566999999999,0.23994073,2,Napoli,0,1.678968,2.8203554
SerieA,2017-2018,5/6/2018,5768,3,Fiorentina,1,0.8708191999999999,0.20447049,2,Genoa,0,0.8879725,0.0
SerieA,2017-2018,5/6/2018,5769,0,Benevento,0,1.2937226000000002,0.22808284,2,SPAL,1,0.77617604,0.3296347
SerieA,2017-2018,5/6/2018,5770,1,Atalanta,0,0.9918002,0.7849474,1,Lazio,0,0.8952286,0.10360229
SerieA,2017-2018,5/6/2018,5771,1,Crotone,0,1.0866453999999999,0.8681131,2,Chievo,1,0.7800630000000001,0.12676561
SerieA,2017-2018,5/6/2018,5772,0,Sampdoria,0,1.3089321000000003,0.0,1,Sassuolo,1,0.77617604,0.8931563
SerieA,2017-2018,5/6/2018,5773,1,Roma,1,0.7901318,0.32576048,0,Cagliari,0,0.7143454,0.2882971
SerieA,2017-2018,8/19/2017,5414,0,Cagliari,0,1.4907896999999999,0.61653054,3,Juventus,1,1.1787334999999999,2.951202
SerieA,2017-2018,8/19/2017,5415,3,Napoli,1,1.3712378,2.2640977,1,Hellas Verona,0,1.1317854999999999,0.0
SerieA,2017-2018,8/20/2017,5416,1,Roma,1,0.77617604,0.110022984,0,Atalanta,0,0.7862781,0.08596033
SerieA,2017-2018,8/20/2017,5417,1,Benevento,0,0.88483953,0.69167966,2,Sampdoria,1,1.2131143,1.3004871999999998
SerieA,2017-2018,8/20/2017,5418,3,Milan,1,0.7634079,2.3891593999999996,0,Crotone,0,0.9460878,0.31097046
SerieA,2017-2018,8/20/2017,5419,1,Torino,0,1.2365433000000001,0.8696018,1,Bologna,0,1.3053896,0.42577597
SerieA,2017-2018,8/20/2017,5420,2,Chievo,1,0.8248511000000001,0.38143244,1,Udinese,0,0.87197053,0.76110727
SerieA,2017-2018,8/20/2017,5421,0,Fiorentina,0,1.3659098,0.8123534,3,Inter,1,1.104862,1.9279602999999998
SerieA,2017-2018,8/20/2017,5422,0,Genoa,0,1.1827958,0.18479267,0,Sassuolo,0,0.7819811,0.0
SerieA,2017-2018,8/20/2017,5423,0,SPAL,0,0.9968498,0.87309426,0,Lazio,0,0.95207596,0.2660161
SerieA,2017-2018,8/26/2017,5424,1,Bologna,1,0.68073297,0.05365461,0,Benevento,0,0.93409735,0.02592422
SerieA,2017-2018,8/26/2017,5425,4,Juventus,1,0.7968135000000001,2.4986305,2,Genoa,0,1.3635190000000001,0.4195174
SerieA,2017-2018,8/26/2017,5426,3,Inter,1,1.1190487,1.5402639999999999,1,Roma,0,1.0407603,0.30445158
SerieA,2017-2018,8/27/2017,5427,0,Sassuolo,0,0.77617604,0.0,3,Torino,1,1.4497643999999998,0.04853309
SerieA,2017-2018,8/27/2017,5428,2,Lazio,1,1.2151071000000002,0.71323484,1,Chievo,0,0.88835096,0.68393433
