Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_538,Stockholm,  Barbecue,539,4.0,$$ - $$$,82.0,d780673
id_1820,Milan,  Mediterranean,1822,3.5,$,567.0,d1100325
id_741,Copenhagen,Fast Food,742,4.5,$,20.0,d8284781
id_707,Edinburgh,  Vegan Options,708,4.0,$$ - $$$,121.0,d2390091
id_2355,Barcelona,  Fusion,2356,4.5,$$$$,15.0,d12254437
id_393,Hamburg,  European,394,4.0,$$ - $$$,77.0,d1873223
id_452,Hamburg,  Pizza,453,4.0,$$ - $$$,41.0,d4083721
id_1611,Rome,  Pizza,1612,4.0,$$ - $$$,621.0,d803842
id_1478,Madrid,Mediterranean,1480,4.0,$$ - $$$,215.0,d8123141
id_573,Barcelona,  Spanish,574,4.0,$$$$,604.0,d986276
id_1328,Milan,Other,1330,4.0,NaN,237.0,d1226617
id_1167,Brussels,  Delicatessen,1168,4.0,$$ - $$$,26.0,d11962971
id_2273,Vienna,Other,2275,4.5,NaN,2.0,d11903856
id_130,Edinburgh,  Vegetarian Friendly,131,4.5,$$ - $$$,448.0,d752894
id_702,Oporto,  Contemporary,703,4.5,$$ - $$$,17.0,d10678700
id_86,Budapest,  Central European,87,4.5,$$ - $$$,1256.0,d779921
id_8166,London,Other,8175,5.0,NaN,3.0,d12709936
id_1524,Athens,  Fast Food,1526,3.5,NaN,3.0,d13001826
id_3365,Paris,  Wine Bar,3366,5.0,$$ - $$$,18.0,d10737035
id_268,Dublin,  Vegetarian Friendly,269,4.0,$$ - $$$,637.0,d4580777
id_1365,Zurich,Italian,1370,3.5,$$ - $$$,25.0,d1125197
id_3260,London,  Gluten Free Options,3267,5.0,$$ - $$$,16.0,d12947166
id_890,Zurich,Other,894,4.5,NaN,4.0,d12206760
id_412,Rome,  Asian,413,4.0,$$ - $$$,486.0,d795702
id_7183,Paris,  European,7184,3.5,$,115.0,d1013511
id_1746,Munich,  Vegetarian Friendly,1760,4.0,$$ - $$$,55.0,d1912599
id_8811,London,American,8820,3.5,$$ - $$$,31.0,d4268309
id_874,Athens,Mediterranean,876,3.5,$$ - $$$,78.0,d2637154
id_4670,London,  Vegan Options,4678,5.0,$$ - $$$,19.0,d10070252
id_873,Bratislava,Greek,874,3.0,NaN,3.0,d4770241
id_5673,Rome,Italian,5675,5.0,$,NaN,d12322989
id_1275,Rome,Italian,1276,4.0,$$ - $$$,377.0,d2439603
id_640,Oporto,  Portuguese,641,4.0,$,27.0,d8143898
id_820,Rome,  Vegetarian Friendly,821,5.0,$,134.0,d4085056
id_360,Budapest,  Vegan Options,361,5.0,$$ - $$$,49.0,d8654533
id_1746,Munich,  Contemporary,1760,4.0,$$ - $$$,55.0,d1912599
id_6492,Madrid,Other,6495,3.5,NaN,6.0,d5614471
id_330,Krakow,European,331,4.0,$$ - $$$,59.0,d12875225
id_72,Brussels,  European,73,4.0,$$ - $$$,779.0,d4014123
id_1508,Lyon,Other,1490,5.0,NaN,2.0,d1328183
id_573,Barcelona,  Vegetarian Friendly,574,4.0,$$$$,604.0,d986276
id_2256,London,Italian,2261,4.5,$$ - $$$,273.0,d3253550
id_284,Paris,  Vegan Options,285,5.0,$,93.0,d11929974
id_10057,Paris,Other,10059,4.5,NaN,4.0,d2040769
id_12901,London,  British,12911,3.5,$$ - $$$,4.0,d12996130
id_820,Milan,  Mediterranean,822,4.0,$,186.0,d2486144
id_86,Budapest,  Hungarian,87,4.5,$$ - $$$,1256.0,d779921
id_29,Ljubljana,  Gluten Free Options,30,4.5,$$ - $$$,87.0,d12089348
id_810,Madrid,  Vegetarian Friendly,811,4.5,$,79.0,d9714837
id_1228,Barcelona,Mediterranean,1229,4.0,$$ - $$$,277.0,d790369
id_547,Stockholm,European,548,4.0,$$ - $$$,97.0,d3898172
id_12247,Paris,Other,12249,3.0,NaN,2.0,d12112547
id_216,Copenhagen,  Vegetarian Friendly,217,4.5,$$ - $$$,125.0,d8121703
id_11266,London,Latin,11276,4.0,$$ - $$$,10.0,d9740703
id_553,Lisbon,Italian,554,4.5,$$ - $$$,66.0,d10266436
id_322,Milan,Italian,323,4.0,$$ - $$$,590.0,d781928
id_4049,Rome,  Asian,4050,3.5,$$ - $$$,181.0,d795687
id_150,Budapest,  Vegetarian Friendly,151,4.5,$,1317.0,d813990
id_984,Berlin,Italian,986,5.0,$$ - $$$,22.0,d10859217
id_152,Luxembourg,Japanese,153,4.0,$$ - $$$,80.0,d743790
id_3243,Milan,Pizza,3245,4.0,NaN,16.0,d7734583
id_6382,Paris,French,6383,4.0,$$ - $$$,35.0,d6519298
id_6183,Paris,French,6184,3.5,$$ - $$$,155.0,d5522488
id_2711,Madrid,  Mediterranean,2713,4.5,$,9.0,d12354572
id_35,Budapest,  Mediterranean,36,4.5,$$ - $$$,2340.0,d696117
id_111,Edinburgh,  European,112,4.5,$$ - $$$,1951.0,d1186842
id_914,Brussels,  Pizza,915,4.0,$,40.0,d2477240
id_31,Paris,Lebanese,32,4.5,$$ - $$$,548.0,d785995
id_4455,Berlin,  Pizza,4457,4.5,NaN,5.0,d7189024
id_1831,Paris,  Vegan Options,1832,4.5,$$ - $$$,111.0,d4212687
id_4196,Barcelona,Bar,4197,5.0,$$ - $$$,NaN,d12572658
id_1167,Brussels,European,1168,4.0,$$ - $$$,26.0,d11962971
id_4367,London,Bar,4374,4.5,$$ - $$$,87.0,d6206971
id_2045,Madrid,  Mexican,2047,4.5,$$ - $$$,20.0,d10302313
id_307,Oslo,  Asian,308,4.5,$,31.0,d6727449
id_14403,London,Turkish,14414,4.0,NaN,4.0,d10760580
id_6624,Barcelona,  Spanish,6625,3.0,$$ - $$$,169.0,d3292870
id_1579,Rome,  Vegetarian Friendly,1580,4.5,$$ - $$$,64.0,d10744198
id_4591,Berlin,German,4593,4.0,$$ - $$$,29.0,d2445499
id_3327,London,  Pakistani,3334,4.0,$$ - $$$,143.0,d953657
id_3412,Prague,Other,3419,3.5,NaN,27.0,d4768085
id_10177,Paris,Italian,10179,4.0,NaN,9.0,d1336101
id_5357,Madrid,  Asian,5360,3.5,$$ - $$$,60.0,d6703191
id_7122,London,  International,7131,4.0,$$ - $$$,79.0,d3322305
id_6690,Barcelona,Spanish,6691,3.0,$$ - $$$,37.0,d3242259
id_6183,Paris,  European,6184,3.5,$$ - $$$,155.0,d5522488
id_1141,Milan,Indian,1143,4.5,$$ - $$$,28.0,d12710453
id_245,Stockholm,  Vegetarian Friendly,246,4.0,$$ - $$$,92.0,d8774485
id_4,Barcelona,  Vegetarian Friendly,5,5.0,$$ - $$$,1078.0,d11906544
id_284,Milan,  Sushi,285,4.0,$$ - $$$,905.0,d1926746
id_8,Ljubljana,European,9,4.5,$$ - $$$,816.0,d8124300
id_31,Paris,  Vegan Options,32,4.5,$$ - $$$,548.0,d785995
id_3753,Berlin,Middle Eastern,3755,4.5,NaN,7.0,d7772581
id_13122,London,  Asian,13132,3.5,$$ - $$$,28.0,d4040052
id_7542,Barcelona,  European,7543,2.5,$$ - $$$,129.0,d1929118
id_1754,Rome,  Pizza,1755,4.0,$$ - $$$,382.0,d4930739
id_14925,London,  Vegetarian Friendly,14936,3.0,$$ - $$$,319.0,d2361013
id_1615,Barcelona,  Vegetarian Friendly,1616,4.0,$$ - $$$,83.0,d10339269
id_352,London,  Asian,353,4.5,$$$$,688.0,d8632781
id_451,Bratislava,  Bar,452,3.0,$$ - $$$,178.0,d2085183
id_482,Oslo,  Pakistani,483,4.0,$$ - $$$,36.0,d2328380
id_685,Warsaw,  Gastropub,686,4.0,$$ - $$$,78.0,d6453074
id_85,Barcelona,  Vegetarian Friendly,86,4.5,$$ - $$$,2186.0,d697571
id_1,Zurich,  Vegetarian Friendly,2,4.5,$$ - $$$,418.0,d10169867
id_3244,London,  Pub,3251,4.0,$$ - $$$,123.0,d1774775
id_1200,London,European,1202,4.0,$$ - $$$,278.0,d719718
id_17,Rome,Italian,18,4.5,$,281.0,d8516817
id_1468,Zurich,  British,1473,3.5,$$ - $$$,24.0,d1887046
id_492,Brussels,  Vegan Options,493,4.0,$,95.0,d2719603
id_2778,Madrid,Other,2780,4.5,NaN,7.0,d12548187
id_1025,Warsaw,Other,1026,4.5,NaN,3.0,d12685574
id_10876,London,  Asian,10886,4.0,$$ - $$$,20.0,d4185485
id_245,Stockholm,  European,246,4.0,$$ - $$$,92.0,d8774485
id_719,Berlin,  German,720,4.0,$$ - $$$,175.0,d1341738
id_10781,London,  Middle Eastern,10791,4.5,$$ - $$$,17.0,d787024
id_1530,Prague,European,1533,4.5,$$ - $$$,34.0,d4768479
id_12307,London,  Chinese,12317,3.5,$$ - $$$,63.0,d1018974
id_430,Krakow,  Czech,431,4.5,$,38.0,d8425435
id_20,Budapest,  Vegetarian Friendly,21,4.5,$$$$,956.0,d696038
id_194,Warsaw,  Eastern European,195,4.0,$$ - $$$,143.0,d779167
id_3244,London,  European,3251,4.0,$$ - $$$,123.0,d1774775
id_8593,London,  Pizza,8602,3.5,$$ - $$$,110.0,d1019955
id_4633,Paris,  Pakistani,4634,4.0,$,62.0,d1331796
id_1675,Lisbon,  Greek,1676,4.0,$$ - $$$,41.0,d10170180
id_2355,Barcelona,  Contemporary,2356,4.5,$$$$,15.0,d12254437
id_11134,London,  British,11144,4.5,$,8.0,d2225278
id_7183,Paris,  Pub,7184,3.5,$,115.0,d1013511
id_1457,Oporto,  Portuguese,1458,4.5,$,2.0,d12147644
id_781,Barcelona,Mediterranean,782,4.5,$$ - $$$,88.0,d9769328
id_7510,Barcelona,Spanish,7511,2.5,$$ - $$$,13.0,d4133931
id_2783,Rome,  International,2784,4.0,$,161.0,d3567816
id_2484,Madrid,Mediterranean,2486,4.0,$$ - $$$,55.0,d6701548
id_5,Geneva,  European,6,4.5,$$ - $$$,1222.0,d751711
id_482,Geneva,  Swiss,485,4.5,$$$$,12.0,d10288341
id_1323,Dublin,  Delicatessen,1326,3.5,$,113.0,d3431140
id_3191,London,Japanese,3197,4.5,$$ - $$$,123.0,d3970522
id_4432,Rome,Italian,4433,4.5,NaN,56.0,d7097337
id_2423,Rome,  Vegetarian Friendly,2424,3.5,$$ - $$$,481.0,d5504724
id_131,Dublin,  International,132,4.5,$$ - $$$,404.0,d3859070
id_4062,Madrid,Other,4064,5.0,NaN,NaN,d11812785
id_1048,Paris,French,1049,4.5,$$$$,281.0,d719083
id_377,Warsaw,  Asian,378,4.0,$$ - $$$,98.0,d4211999
id_9835,Paris,  Middle Eastern,9837,3.5,$,71.0,d813958
id_85,Paris,Thai,86,4.5,$$ - $$$,441.0,d783281
id_130,Edinburgh,American,131,4.5,$$ - $$$,448.0,d752894
id_4452,Rome,  Vegetarian Friendly,4453,4.0,$$ - $$$,171.0,d7995957
id_86,Budapest,  Wine Bar,87,4.5,$$ - $$$,1256.0,d779921
id_746,Lisbon,  Vegetarian Friendly,747,4.5,$$ - $$$,42.0,d10064175
id_35,Budapest,  Soups,36,4.5,$$ - $$$,2340.0,d696117
id_7038,London,Bar,7047,4.0,$$ - $$$,97.0,d5414878
id_661,Barcelona,  Mediterranean,662,3.5,$$ - $$$,1332.0,d1137212
id_3327,London,Indian,3334,4.0,$$ - $$$,143.0,d953657
id_13892,Paris,  Healthy,13894,5.0,$$ - $$$,NaN,d8660001
id_7423,Barcelona,  Spanish,7424,2.5,NaN,44.0,d2100338
id_820,Rome,  Pizza,821,5.0,$,134.0,d4085056
id_163,Stockholm,Mediterranean,164,4.5,$,99.0,d3478764
id_6578,Barcelona,Other,6579,3.0,NaN,6.0,d10696479
id_158,Warsaw,  Vegan Options,159,4.0,$$ - $$$,187.0,d6369030
id_3552,Lisbon,Other,3556,2.5,NaN,19.0,d10520643
id_550,Dublin,  European,551,4.0,$$ - $$$,118.0,d3153451
id_4477,Madrid,Other,4479,4.0,NaN,14.0,d10028124
id_2946,Vienna,Other,2948,4.0,NaN,6.0,d8319709
id_1801,Amsterdam,  Vegan Options,1806,5.0,$,8.0,d8656639
id_6720,Madrid,  European,6723,3.5,$$ - $$$,2.0,d4093995
id_3360,Rome,Chinese,3361,4.0,$,61.0,d7274833
id_2024,Paris,Bar,2025,4.5,$$ - $$$,93.0,d780204
id_615,Hamburg,  Grill,616,5.0,$$ - $$$,16.0,d10302492
id_941,Oslo,Other,942,3.0,NaN,25.0,d8293300
id_4090,Berlin,Italian,4092,4.0,$$ - $$$,20.0,d2046169
id_206,Vienna,Japanese,207,4.5,$$ - $$$,55.0,d10395526
id_1746,Munich,  International,1760,4.0,$$ - $$$,55.0,d1912599
id_31,Paris,  Middle Eastern,32,4.5,$$ - $$$,548.0,d785995
id_2502,Rome,  Vegetarian Friendly,2503,4.5,$$ - $$$,138.0,d795704
id_1272,Barcelona,  Vegan Options,1273,4.0,$$$$,554.0,d1080720
id_361,Rome,  Vegetarian Friendly,362,4.5,$$ - $$$,288.0,d7361724
id_1718,Edinburgh,  Asian,1725,2.5,$,18.0,d5425608
id_538,Stockholm,  Steakhouse,539,4.0,$$ - $$$,82.0,d780673
id_4777,London,Bar,4786,4.5,$$ - $$$,85.0,d2188472
id_134,Geneva,  European,135,4.0,$$ - $$$,191.0,d7687905
id_7003,Paris,European,7004,4.5,$$ - $$$,4.0,d12447984
id_846,Copenhagen,Chinese,847,3.5,$,74.0,d1081584
id_3703,Paris,French,3704,3.5,$$ - $$$,1135.0,d5943832
id_1862,Rome,  Seafood,1863,4.5,$$ - $$$,89.0,d9603011
id_332,Rome,  Vegan Options,333,4.5,$$ - $$$,153.0,d12423010
id_514,Madrid,  Spanish,515,4.0,$$ - $$$,231.0,d4473807
id_2961,Berlin,  Vegetarian Friendly,2963,3.5,$$ - $$$,59.0,d5822584
id_7686,Madrid,Mexican,7693,4.0,$,4.0,d4054080
id_1010,Berlin,  Vegan Options,1012,3.5,$$ - $$$,440.0,d1507237
id_15679,London,Fast Food,15691,2.5,$,25.0,d8505654
id_914,Brussels,European,915,4.0,$,40.0,d2477240
id_12495,Paris,Other,12497,3.0,NaN,8.0,d10478105
id_11266,London,  Spanish,11276,4.0,$$ - $$$,10.0,d9740703
id_1115,Rome,  Vegan Options,1116,4.5,$$ - $$$,87.0,d7359557
id_850,London,  Portuguese,852,4.0,$$ - $$$,1322.0,d2216928
id_14134,London,  Vegetarian Friendly,14144,3.5,$$ - $$$,52.0,d734267
id_7470,Madrid,  Fast Food,7476,4.0,$,5.0,d11931682
id_2016,Munich,Other,2032,4.0,NaN,5.0,d5818174
id_53,Bratislava,  European,54,4.0,$$$$,313.0,d1112673
id_246,Rome,  Seafood,247,4.5,$$ - $$$,537.0,d6988362
id_352,London,  Gluten Free Options,353,4.5,$$$$,688.0,d8632781
id_1457,Oporto,  Contemporary,1458,4.5,$,2.0,d12147644
id_2273,Paris,Chinese,2274,4.0,$$ - $$$,157.0,d1019904
id_1897,Rome,  Mediterranean,1898,4.0,$$ - $$$,181.0,d1674503
id_1151,Milan,Other,1153,4.5,NaN,143.0,d2697097
id_412,Rome,  Vegan Options,413,4.0,$$ - $$$,486.0,d795702
id_4773,Madrid,  Spanish,4776,4.0,$$ - $$$,7.0,d10859423
id_14134,London,  Gluten Free Options,14144,3.5,$$ - $$$,52.0,d734267
id_3053,Rome,Italian,3054,4.0,$$ - $$$,177.0,d7214349
id_1780,Barcelona,Italian,1781,4.5,$,31.0,d10230660
id_257,Copenhagen,Italian,258,4.5,$$ - $$$,92.0,d10292470
id_862,Milan,  Mediterranean,864,4.0,$$ - $$$,253.0,d1097463
id_655,Paris,  Singaporean,656,4.5,$$ - $$$,187.0,d2044612
id_3803,London,  Pub,3810,4.5,$,25.0,d11721387
id_1228,Barcelona,  Vegetarian Friendly,1229,4.0,$$ - $$$,277.0,d790369
id_4974,Milan,  American,4977,3.5,$$ - $$$,11.0,d8339929
id_14996,London,  European,15007,3.0,$$ - $$$,85.0,d6403079
id_2410,Lisbon,European,2413,4.0,NaN,2.0,d3393987
id_9466,Paris,Vietnamese,9468,4.5,$,10.0,d7933036
id_237,Stockholm,  Gluten Free Options,238,4.5,$$ - $$$,154.0,d1496204
id_7665,London,Italian,7674,3.5,$$ - $$$,200.0,d1992130
id_2664,Berlin,  Central European,2666,4.0,$$ - $$$,32.0,d2208132
id_130,Edinburgh,  Pub,131,4.5,$$ - $$$,448.0,d752894
id_323,Lisbon,  Mediterranean,324,5.0,$$ - $$$,41.0,d12900896
id_532,Barcelona,  Gluten Free Options,533,4.0,$$ - $$$,744.0,d3179219
id_1293,Stockholm,Lebanese,1294,4.0,NaN,6.0,d12335302
id_655,Paris,  Vegan Options,656,4.5,$$ - $$$,187.0,d2044612
id_72,Zurich,  Thai,73,4.0,$$ - $$$,371.0,d1018940
id_1468,Zurich,  Fast Food,1473,3.5,$$ - $$$,24.0,d1887046
id_85,Paris,  Vegetarian Friendly,86,4.5,$$ - $$$,441.0,d783281
id_1464,Rome,Italian,1465,4.0,$$ - $$$,678.0,d1953294
id_639,Budapest,  European,640,4.0,$$ - $$$,93.0,d1489269
id_1746,Munich,  European,1760,4.0,$$ - $$$,55.0,d1912599
id_12703,Paris,  Pub,12705,3.0,$$ - $$$,121.0,d2011853
id_322,Milan,  Seafood,323,4.0,$$ - $$$,590.0,d781928
id_459,Milan,  Vegetarian Friendly,460,4.0,$$$$,484.0,d1231908
id_239,Athens,  Vegan Options,240,4.5,$,62.0,d6513977
id_9638,London,  Vegetarian Friendly,9647,3.5,$$ - $$$,64.0,d1013794
id_1760,Paris,Cafe,1761,4.5,$,86.0,d8384800
id_279,Dublin,  Pizza,280,4.0,$$ - $$$,257.0,d1785149
id_2177,Lisbon,  Portuguese,2180,3.5,$$ - $$$,110.0,d7247750
id_639,Budapest,  Pub,640,4.0,$$ - $$$,93.0,d1489269
id_5817,Paris,Asian,5818,4.0,$$$$,52.0,d1020592
id_2711,Milan,  Pub,2713,5.0,$,6.0,d12078773
id_1041,Stockholm,Cafe,1042,4.0,NaN,37.0,d3529487
id_13695,London,Steakhouse,13705,3.5,NaN,5.0,d4961398
id_2866,Barcelona,Chinese,2867,4.5,$,35.0,d5865146
id_4049,Rome,Indian,4050,3.5,$$ - $$$,181.0,d795687
id_5137,Paris,Other,5138,4.0,NaN,16.0,d12571607
id_991,Dublin,Japanese,993,4.5,$$ - $$$,31.0,d8524256
id_317,Lisbon,  European,318,4.5,$$ - $$$,372.0,d1224146
id_492,Brussels,  Cafe,493,4.0,$,95.0,d2719603
id_573,Barcelona,Mediterranean,574,4.0,$$$$,604.0,d986276
id_871,Milan,  Vegetarian Friendly,873,4.5,$$ - $$$,69.0,d8277124
id_3031,Milan,  Mediterranean,3033,4.5,$$ - $$$,4.0,d13198202
id_655,Paris,  Thai,656,4.5,$$ - $$$,187.0,d2044612
id_1536,Vienna,Austrian,1537,4.0,$,27.0,d2140541
id_1808,Hamburg,Other,1811,3.5,NaN,16.0,d5506292
id_8449,Madrid,Mediterranean,8456,2.5,$$ - $$$,566.0,d7241440
id_1801,Amsterdam,  Vegetarian Friendly,1806,5.0,$,8.0,d8656639
id_1033,Dublin,Irish,1035,3.5,$$ - $$$,230.0,d1553821
id_1993,Amsterdam,Other,1998,4.5,NaN,12.0,d9832010
id_1686,Rome,Mexican,1687,4.5,$,38.0,d12538734
id_2858,London,  Mediterranean,2863,4.0,$$ - $$$,459.0,d4052905
id_529,Milan,  Pizza,530,4.5,$$ - $$$,233.0,d3691545
id_400,London,Vegetarian Friendly,401,4.5,$$$$,1084.0,d1029286
id_758,Berlin,  Sushi,759,4.5,$,44.0,d10698854
id_6583,London,  British,6592,4.5,$,29.0,d2524119
id_2476,Barcelona,  Street Food,2477,5.0,$,17.0,d10445344
id_318,Copenhagen,  Gluten Free Options,319,4.5,$$ - $$$,88.0,d4093614
id_633,Milan,  Mediterranean,635,3.5,$$ - $$$,743.0,d7660183
id_45,Vienna,Austrian,46,4.5,$$ - $$$,2490.0,d813285
id_400,Madrid,  Vegan Options,401,4.0,$$ - $$$,774.0,d8415205
id_4974,Milan,  Tibetan,4977,3.5,$$ - $$$,11.0,d8339929
id_155,Amsterdam,  European,156,4.5,$$ - $$$,482.0,d4588301
id_850,London,  Barbecue,852,4.0,$$ - $$$,1322.0,d2216928
id_1675,Lisbon,Mediterranean,1676,4.0,$$ - $$$,41.0,d10170180
id_6338,Paris,  European,6339,4.0,$$ - $$$,83.0,d1904460
id_164,Hamburg,  Vegan Options,165,4.5,$$ - $$$,73.0,d6031001
id_1004,Budapest,European,1005,5.0,NaN,17.0,d3685490
id_415,Milan,  Pizza,416,4.0,$$ - $$$,615.0,d2263352
id_2926,Milan,Other,2928,4.0,NaN,28.0,d6632829
id_206,Vienna,  Vegan Options,207,4.5,$$ - $$$,55.0,d10395526
id_1141,Milan,  Vegetarian Friendly,1143,4.5,$$ - $$$,28.0,d12710453
id_317,Paris,  Vegetarian Friendly,318,4.5,$$ - $$$,523.0,d780485
id_352,London,Japanese,353,4.5,$$$$,688.0,d8632781
id_7385,Madrid,South American,7391,3.0,NaN,NaN,d4173077
id_8460,Madrid,Italian,8467,2.0,NaN,4.0,d12550964
id_1398,Geneva,Other,1405,1.5,NaN,2.0,d12414220
id_14,Helsinki,Cafe,15,4.0,$$ - $$$,1488.0,d850178
id_4232,London,  Middle Eastern,4239,4.0,$$ - $$$,177.0,d718937
id_3053,Rome,  European,3054,4.0,$$ - $$$,177.0,d7214349
id_4463,Paris,  Pizza,4464,3.5,$$ - $$$,396.0,d742407
id_5908,Berlin,Italian,5910,3.5,$$ - $$$,3.0,d9456227
id_20,Budapest,  Gluten Free Options,21,4.5,$$$$,956.0,d696038
id_299,Amsterdam,Chinese,300,4.0,$$ - $$$,1103.0,d779071
id_10142,London,Other,10151,4.0,NaN,5.0,d12391114
id_266,Oporto,Mediterranean,267,4.0,$$$$,129.0,d10878563
id_12622,London,Indian,12632,4.0,$$ - $$$,NaN,d12175079
id_2460,Milan,  Seafood,2462,3.5,$,170.0,d3738693
id_6011,Madrid,Italian,6014,3.5,$$ - $$$,48.0,d3902868
id_387,Ljubljana,European,388,3.5,$,10.0,d806051
id_2074,Prague,Vietnamese,2077,5.0,NaN,NaN,d7124393
id_3005,London,  Thai,3011,4.5,$$ - $$$,91.0,d2516361
id_1536,Vienna,  Contemporary,1537,4.0,$,27.0,d2140541
id_12273,London,Bar,12283,4.5,NaN,2.0,d1044726
id_70,Copenhagen,  Pub,71,4.0,$$ - $$$,879.0,d7986173
id_5560,Paris,Mediterranean,5561,4.0,$$ - $$$,76.0,d2494164
id_130,Edinburgh,  British,131,4.5,$$ - $$$,448.0,d752894
id_395,Oporto,  African,396,4.5,$$ - $$$,95.0,d1081959
id_101,Helsinki,  European,102,4.0,$$ - $$$,231.0,d3456729
id_1905,Barcelona,Mediterranean,1906,4.0,$$ - $$$,250.0,d8602690
id_850,London,Fast Food,852,4.0,$$ - $$$,1322.0,d2216928
id_1541,Lisbon,Japanese,1542,4.5,$$ - $$$,17.0,d3729391
id_3191,London,  Gluten Free Options,3197,4.5,$$ - $$$,123.0,d3970522
id_2806,Rome,  Vegetarian Friendly,2807,3.5,$$ - $$$,1079.0,d1182786
id_1583,Prague,European,1586,4.0,$$ - $$$,14.0,d4769401
id_689,Vienna,  Latin,690,4.5,$$ - $$$,29.0,d10485816
id_2423,Rome,  Mediterranean,2424,3.5,$$ - $$$,481.0,d5504724
id_6874,Barcelona,Other,6875,3.0,NaN,NaN,d11958460
id_284,Milan,Japanese,285,4.0,$$ - $$$,905.0,d1926746
id_1789,Madrid,Thai,1791,4.0,$$ - $$$,35.0,d11978912
id_1225,Dublin,Other,1228,5.0,NaN,NaN,d12873448
id_2753,Milan,Bar,2755,4.0,$,60.0,d4424572
id_283,Ljubljana,Cafe,284,4.0,$$ - $$$,11.0,d8841562
id_13850,London,  Vegan Options,13860,3.5,$$ - $$$,32.0,d7949523
id_2233,Stockholm,Other,2236,3.0,NaN,21.0,d10769792
id_8524,Madrid,  Pizza,8531,2.0,$$ - $$$,NaN,d12842987
id_2961,Berlin,  European,2963,3.5,$$ - $$$,59.0,d5822584
id_997,Rome,Italian,998,4.0,$$ - $$$,367.0,d2042134
id_8449,Madrid,  Spanish,8456,2.5,$$ - $$$,566.0,d7241440
id_871,Milan,  Seafood,873,4.5,$$ - $$$,69.0,d8277124
id_10876,London,Indian,10886,4.0,$$ - $$$,20.0,d4185485
id_900,Prague,  Central European,901,4.0,$,139.0,d4769383
id_1228,Madrid,  Gluten Free Options,1230,4.0,$$ - $$$,78.0,d10331391
id_3501,Berlin,  International,3503,5.0,NaN,2.0,d11999809
id_2664,Berlin,  European,2666,4.0,$$ - $$$,32.0,d2208132
id_2068,Barcelona,  Mediterranean,2069,4.0,$$ - $$$,112.0,d797017
id_12703,Paris,Bar,12705,3.0,$$ - $$$,121.0,d2011853
id_147,Prague,Cafe,148,4.5,$,105.0,d10389421
id_75,Brussels,  Vegan Options,76,4.0,$$ - $$$,484.0,d4150215
id_2961,Berlin,  Vegan Options,2963,3.5,$$ - $$$,59.0,d5822584
id_655,Paris,  Vegetarian Friendly,656,4.5,$$ - $$$,187.0,d2044612
id_1611,Rome,  Seafood,1612,4.0,$$ - $$$,621.0,d803842
id_1461,Milan,  Vegetarian Friendly,1463,3.5,$,283.0,d2589168
id_7608,Madrid,International,7615,3.0,$$ - $$$,27.0,d3853544
id_2601,Paris,  Vegetarian Friendly,2602,4.5,$$ - $$$,76.0,d1503730
id_874,Krakow,Pizza,875,4.5,NaN,4.0,d10477806
id_2961,Berlin,German,2963,3.5,$$ - $$$,59.0,d5822584
id_945,Berlin,  European,946,4.0,$,164.0,d4823847
id_1571,Barcelona,  Asian,1572,4.0,$$ - $$$,105.0,d8774881
id_13815,London,  Fast Food,13825,3.5,$,28.0,d2176100
id_270,Warsaw,Bar,271,4.0,$$ - $$$,85.0,d8797372
id_159,Oporto,  Gluten Free Options,160,4.5,$$ - $$$,264.0,d1027670
id_10343,Paris,Other,10345,3.5,NaN,6.0,d12681857
id_2423,Rome,Italian,2424,3.5,$$ - $$$,481.0,d5504724
id_249,Ljubljana,  Vegetarian Friendly,250,3.5,$$ - $$$,101.0,d4068550
id_8,Oslo,  Vegan Options,9,4.5,$$ - $$$,956.0,d9459585
id_108,Hamburg,  Central European,109,4.0,$$ - $$$,371.0,d1353540
id_559,Athens,Mediterranean,560,3.5,$$ - $$$,304.0,d1070166
id_2601,Paris,  Pizza,2602,4.5,$$ - $$$,76.0,d1503730
id_961,Lyon,  Mediterranean,962,4.0,$$ - $$$,64.0,d804943
id_2045,Madrid,Italian,2047,4.5,$$ - $$$,20.0,d10302313
id_342,Oporto,  Diner,343,4.5,$$ - $$$,72.0,d9741389
id_810,Madrid,  Vietnamese,811,4.5,$,79.0,d9714837
id_12906,London,Other,12916,3.0,NaN,8.0,d5080700
id_994,Warsaw,Polish,995,4.5,$,12.0,d11947459
id_773,Vienna,Austrian,774,4.0,$$$$,67.0,d5976718
id_770,Oporto,  Southwestern,771,5.0,$,3.0,d13087286
id_164,Hamburg,Soups,165,4.5,$$ - $$$,73.0,d6031001
id_101,Helsinki,  Vegetarian Friendly,102,4.0,$$ - $$$,231.0,d3456729
id_7701,Paris,  Sushi,7702,3.5,$$ - $$$,51.0,d789885
id_1811,Hamburg,  Minority Chinese,1814,4.0,$$ - $$$,2.0,d10250368
id_2480,Paris,  European,2481,4.5,$$ - $$$,151.0,d1208595
id_538,Stockholm,American,539,4.0,$$ - $$$,82.0,d780673
id_229,Helsinki,  Vegetarian Friendly,230,4.0,$$ - $$$,47.0,d4476199
id_8453,Paris,Bar,8455,4.5,$$ - $$$,11.0,d8090662
id_820,Vienna,  Delicatessen,821,4.0,$$ - $$$,130.0,d1963456
