FIPS,RegionName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
45063,Lexington,99558.33333333331,103491.66666666669,106833.33333333331,110475.0,113941.66666666669,118125.0,124525.0,127683.33333333331,125366.66666666669,135550.0,134125.0,128566.66666666669,120566.66666666669,121500.0,125908.33333333331
45073,Oconee,,,,,,,,,,142780.0,144458.33333333337,138366.66666666663,134900.0,130916.66666666669,135383.33333333337
45075,Orangeburg,63183.33333333334,63675.0,68200.0,69741.66666666669,71308.33333333331,77633.33333333331,82825.0,84758.33333333331,87175.0,87450.0,76741.66666666669,73900.0,76833.33333333331,75666.66666666669,74508.33333333331
45077,Pickens,92233.33333333331,96016.66666666669,97891.66666666669,100725.0,106225.0,112116.66666666669,116616.66666666669,116800.0,117525.0,121358.33333333331,120658.33333333331,118750.0,116825.0,119341.66666666669,121941.66666666669
45079,Richland,107208.33333333331,110625.0,114450.0,117450.0,120841.66666666669,127666.66666666669,134025.0,134400.0,133883.33333333337,133908.33333333337,133058.33333333337,129016.66666666669,122408.33333333331,118466.66666666669,121316.66666666669
45083,Spartanburg,90033.33333333331,93350.0,95091.66666666669,97125.0,99616.66666666669,103708.33333333331,108341.66666666669,111025.0,111458.33333333331,112133.33333333331,110408.33333333331,107725.0,106841.66666666669,106491.66666666669,111575.0
45085,Sumter,62208.33333333334,63408.33333333334,65508.33333333334,69516.66666666669,70716.66666666669,72816.66666666669,75525.0,76866.66666666669,77475.0,78450.0,78158.33333333331,79033.33333333331,79683.33333333331,82191.66666666669,81975.0
45091,York,119991.66666666669,121508.33333333331,124216.66666666669,127508.33333333331,131341.66666666663,135408.33333333337,141750.0,146266.66666666663,146991.66666666663,149091.66666666663,145391.66666666663,140883.33333333337,139858.33333333337,141050.0,151116.66666666663
47001,Anderson,69450.0,70800.0,74925.0,78541.66666666669,81391.66666666669,88825.0,95066.66666666669,100800.0,104158.33333333331,102325.0,103458.33333333331,98850.0,94508.33333333331,94558.33333333331,103900.0
47003,Bedford,79233.33333333331,83425.0,87258.33333333331,89025.0,94375.0,98566.66666666669,105433.33333333331,110375.0,108091.66666666669,108633.33333333331,104191.66666666669,99816.66666666669,97883.33333333331,102066.66666666669,109766.66666666669
47005,Benton,56325.0,56250.0,60266.66666666666,63266.66666666666,61091.66666666666,68825.0,69083.33333333331,70708.33333333331,69258.33333333331,68108.33333333331,63966.66666666666,65950.0,72266.66666666669,65141.66666666666,75650.0
47009,Blount,87883.33333333331,88783.33333333331,93691.66666666669,98766.66666666669,107100.0,115783.33333333331,125050.0,129625.0,129675.0,128966.66666666669,123258.33333333331,120691.66666666669,119925.0,121075.0,129558.33333333331
47011,Bradley,77291.66666666669,79783.33333333331,82266.66666666669,84641.66666666669,90008.33333333331,96091.66666666669,105466.66666666669,107308.33333333331,106900.0,108908.33333333331,109300.0,104275.0,104158.33333333331,107291.66666666669,116083.33333333331
47013,Campbell,62891.66666666666,66700.0,64458.33333333334,69350.0,73225.0,79708.33333333331,89300.0,93400.0,87625.0,90716.66666666669,94591.66666666669,88916.66666666669,84366.66666666669,87941.66666666669,90475.0
47015,Cannon,86725.0,79025.0,89066.66666666669,91358.33333333331,101583.33333333331,106000.0,112775.0,117541.66666666669,120925.0,115158.33333333331,112475.0,98383.33333333331,105716.66666666669,109516.66666666669,119041.66666666669
47017,Carroll,48116.66666666666,50450.0,54983.33333333334,52941.66666666666,52266.66666666666,55525.0,58366.66666666666,59333.33333333334,58050.0,58658.33333333334,59125.0,57200.0,59416.66666666666,59358.33333333334,61233.33333333334
47019,Carter,65100.0,68791.66666666669,68941.66666666669,73908.33333333331,78683.33333333331,81675.0,88675.0,97925.0,98100.0,103133.33333333331,101658.33333333331,97000.0,94500.0,94300.0,103783.33333333331
47021,Cheatham,91300.0,94233.33333333331,98925.0,101316.66666666669,104850.0,110975.0,116000.0,121166.66666666669,123341.66666666669,123683.33333333331,122650.0,116008.33333333331,112691.66666666669,118116.66666666669,128133.33333333331
47023,Chester,69791.66666666669,70666.66666666669,75166.66666666669,80433.33333333331,80925.0,79866.66666666669,83200.0,82883.33333333331,84608.33333333331,87525.0,88691.66666666669,86708.33333333331,88058.33333333331,95125.0,93916.66666666669
47025,Claiborne,64000.0,64275.0,64925.0,69950.0,76225.0,79616.66666666669,88150.0,96075.0,94025.0,93283.33333333331,97091.66666666669,94308.33333333331,95383.33333333331,91591.66666666669,96391.66666666669
47027,Clay,,,,,,,,,,71120.0,74783.33333333331,70500.0,64300.0,65475.0,74900.0
47029,Cocke,,,,,,,,,,67580.0,58733.33333333334,52833.33333333334,54783.33333333334,60333.33333333334,60650.0
47031,Coffee,84308.33333333331,85700.0,85525.0,85900.0,91050.0,94833.33333333331,104291.66666666669,108733.33333333331,109208.33333333331,106958.33333333331,105533.33333333331,104050.0,106333.33333333331,106583.33333333331,111325.0
47033,Crockett,61666.66666666666,61633.33333333334,61975.0,66400.0,66408.33333333331,69900.0,74666.66666666669,74191.66666666669,71258.33333333331,76258.33333333331,70483.33333333331,68808.33333333331,65958.33333333331,68691.66666666669,71941.66666666669
47037,Davidson,117391.66666666669,120950.0,124366.66666666669,127558.33333333331,132391.66666666663,140458.33333333337,151333.33333333337,158325.0,156358.33333333337,153141.66666666663,148016.66666666663,141975.0,142950.0,151558.33333333337,166200.0
47039,Decatur,51516.66666666666,53566.66666666666,49433.33333333334,53116.66666666666,56308.33333333334,61858.33333333334,62708.33333333334,65708.33333333331,67508.33333333331,72366.66666666669,69083.33333333331,70191.66666666669,68591.66666666669,65333.33333333334,65750.0
47043,Dickson,80700.0,85433.33333333331,87075.0,86325.0,90425.0,95216.66666666669,101800.0,104950.0,105025.0,106008.33333333331,108366.66666666669,104658.33333333331,102475.0,102091.66666666669,110841.66666666669
47045,Dyer,58658.33333333334,57491.66666666666,57141.66666666666,56875.0,60600.0,63291.66666666666,68250.0,67616.66666666669,66425.0,64950.0,65600.0,65641.66666666669,64258.33333333334,68808.33333333331,70508.33333333331
47047,Fayette,111116.66666666669,108341.66666666669,110458.33333333331,114700.0,118466.66666666669,124891.66666666669,131366.66666666663,137891.66666666663,132425.0,145716.66666666663,142050.0,139041.66666666663,137616.66666666663,137566.66666666663,149466.66666666663
47051,Franklin,82000.0,85458.33333333331,86975.0,92858.33333333331,93391.66666666669,99941.66666666669,107833.33333333331,113708.33333333331,114375.0,117741.66666666669,115583.33333333331,116141.66666666669,111950.0,116500.0,120941.66666666669
47053,Gibson,54108.33333333334,55675.0,56058.33333333334,56575.0,56516.66666666666,59833.33333333334,61625.0,63625.0,58950.0,60491.66666666666,60650.0,59091.66666666666,60175.0,58475.0,65125.0
47055,Giles,65866.66666666669,70083.33333333331,71166.66666666669,69525.0,72591.66666666669,76216.66666666669,82616.66666666669,84391.66666666669,88250.0,94516.66666666669,87825.0,80158.33333333331,79025.0,81183.33333333331,96641.66666666669
47057,Grainger,70141.66666666669,74600.0,81100.0,82433.33333333331,84691.66666666669,97650.0,113708.33333333331,122591.66666666669,107525.0,106350.0,102925.0,103150.0,98533.33333333331,95016.66666666669,101216.66666666669
47059,Greene,57950.0,58716.66666666666,61166.66666666666,63041.66666666666,67591.66666666669,71175.0,75041.66666666669,77600.0,76441.66666666669,79058.33333333331,79616.66666666669,76658.33333333331,73533.33333333331,72783.33333333331,80575.0
47061,Grundy,52683.33333333334,53991.66666666666,53441.66666666666,58458.33333333334,60216.66666666666,64475.0,64708.33333333334,66266.66666666669,74775.0,75808.33333333331,72125.0,68658.33333333331,66341.66666666669,74316.66666666669,65091.66666666666
47063,Hamblen,75883.33333333331,76858.33333333331,76433.33333333331,78441.66666666669,83483.33333333331,88633.33333333331,94283.33333333331,98816.66666666669,97908.33333333331,101383.33333333331,99525.0,95533.33333333331,94350.0,95600.0,100508.33333333331
47065,Hamilton,95591.66666666669,100500.0,106808.33333333331,112241.66666666669,118750.0,126391.66666666669,133066.66666666663,135191.66666666663,134058.33333333337,138233.33333333337,138508.33333333337,134683.33333333337,134658.33333333337,136308.33333333337,139041.66666666663
47071,Hardin,,,,,,,,,,65240.0,64583.33333333334,65716.66666666669,59866.66666666666,64025.0,67050.0
47073,Hawkins,78366.66666666669,72175.0,82875.0,82808.33333333331,88075.0,93966.66666666669,102133.33333333331,108058.33333333331,111358.33333333331,108591.66666666669,106033.33333333331,105891.66666666669,104491.66666666669,104883.33333333331,110241.66666666669
47075,Haywood,60825.0,60175.0,59508.33333333334,60516.66666666666,63933.33333333334,65091.66666666666,68875.0,70366.66666666669,67550.0,72258.33333333331,67733.33333333331,64433.33333333334,65008.33333333334,61883.33333333334,68858.33333333331
47077,Henderson,65741.66666666669,64958.33333333334,67375.0,72766.66666666669,72341.66666666669,77250.0,82675.0,80791.66666666669,79308.33333333331,82083.33333333331,78841.66666666669,79783.33333333331,84183.33333333331,82350.0,83900.0
47079,Henry,67908.33333333331,63733.33333333334,65958.33333333331,69508.33333333331,72150.0,76766.66666666669,76616.66666666669,84950.0,83225.0,84391.66666666669,78541.66666666669,80625.0,81108.33333333331,80841.66666666669,88808.33333333331
47081,Hickman,73316.66666666669,74208.33333333331,74450.0,74900.0,82983.33333333331,87416.66666666669,89366.66666666669,96008.33333333331,87675.0,92491.66666666669,88483.33333333331,88091.66666666669,86016.66666666669,87700.0,97066.66666666669
47083,Houston,56583.33333333334,58900.0,58008.33333333334,64333.33333333334,66441.66666666669,67966.66666666669,74783.33333333331,72716.66666666669,67916.66666666669,81433.33333333331,76683.33333333331,76650.0,76258.33333333331,77558.33333333331,72225.0
47085,Humphreys,68241.66666666669,71683.33333333331,74683.33333333331,77333.33333333331,76050.0,80358.33333333331,85466.66666666669,87558.33333333331,86833.33333333331,82558.33333333331,89533.33333333331,85625.0,84925.0,85491.66666666669,95441.66666666669
47087,Jackson,,,,,,,,,,85600.0,81308.33333333331,77175.0,74641.66666666669,80275.0,81916.66666666669
47089,Jefferson,82733.33333333331,89500.0,95658.33333333331,98225.0,107300.0,116741.66666666669,125933.33333333331,134633.33333333337,131333.33333333337,126558.33333333331,110516.66666666669,104600.0,112600.0,124691.66666666669,122275.0
47091,Johnson,63366.66666666666,65966.66666666669,68425.0,69758.33333333331,70241.66666666669,77675.0,97025.0,93858.33333333331,91791.66666666669,93550.0,88391.66666666669,89833.33333333331,90866.66666666669,91216.66666666669,100533.33333333331
47093,Knox,99566.66666666669,102516.66666666669,106616.66666666669,112208.33333333331,118950.0,129158.33333333331,137000.0,141641.66666666663,141150.0,143900.0,141716.66666666663,135958.33333333337,135516.66666666663,135600.0,142175.0
47097,Lauderdale,55975.0,56800.0,59766.66666666666,60108.33333333334,62400.0,64925.0,69600.0,67358.33333333331,63275.0,59991.66666666666,62041.66666666666,59316.66666666666,63900.0,59133.33333333334,59500.0
47099,Lawrence,67933.33333333331,69741.66666666669,70675.0,72283.33333333331,75775.0,77450.0,78400.0,84641.66666666669,84266.66666666669,82066.66666666669,77850.0,76358.33333333331,77650.0,79200.0,87133.33333333331
47103,Lincoln,62475.0,63033.33333333334,62758.33333333334,67691.66666666669,71025.0,74208.33333333331,79050.0,82941.66666666669,85466.66666666669,91166.66666666669,91491.66666666669,83658.33333333331,81025.0,80825.0,88225.0
47105,Loudon,81541.66666666669,81733.33333333331,89291.66666666669,88650.0,91333.33333333331,100275.0,106958.33333333331,116008.33333333331,118075.0,124533.33333333331,126050.0,120258.33333333331,116300.0,113558.33333333331,120866.66666666669
47107,McMinn,74608.33333333331,77691.66666666669,74641.66666666669,69966.66666666669,87366.66666666669,96366.66666666669,108266.66666666669,107675.0,108891.66666666669,115458.33333333331,109916.66666666669,105166.66666666669,103500.0,102358.33333333331,108475.0
47109,McNairy,48508.33333333334,45108.33333333334,48225.0,49816.66666666666,51208.33333333334,56375.0,55425.0,56066.66666666666,52558.33333333334,53366.66666666666,55108.33333333334,50941.66666666666,50825.0,55050.0,59558.33333333334
47111,Macon,64266.66666666666,64358.33333333334,71000.0,73308.33333333331,73991.66666666669,80016.66666666669,87208.33333333331,88125.0,90025.0,81433.33333333331,82466.66666666669,79308.33333333331,80833.33333333331,79191.66666666669,85450.0
47113,Madison,78375.0,79683.33333333331,80516.66666666669,81891.66666666669,83558.33333333331,89516.66666666669,93350.0,94183.33333333331,91900.0,90933.33333333331,90591.66666666669,86800.0,83233.33333333331,83466.66666666669,86825.0
47115,Marion,73558.33333333331,73825.0,78550.0,79308.33333333331,84533.33333333331,88041.66666666669,91475.0,104383.33333333331,101283.33333333331,102391.66666666669,97941.66666666669,93108.33333333331,94000.0,93641.66666666669,103766.66666666669
47117,Marshall,73691.66666666669,74308.33333333331,75166.66666666669,77316.66666666669,78816.66666666669,83858.33333333331,85900.0,90633.33333333331,94983.33333333331,93383.33333333331,89541.66666666669,83308.33333333331,81083.33333333331,87408.33333333331,95491.66666666669
47119,Maury,88133.33333333331,88950.0,93825.0,94150.0,99416.66666666669,103575.0,113466.66666666669,117558.33333333331,117016.66666666669,117666.66666666669,111741.66666666669,108966.66666666669,109083.33333333331,112108.33333333331,124758.33333333331
47123,Monroe,76391.66666666669,78366.66666666669,77900.0,87333.33333333331,95283.33333333331,112050.0,123450.0,125966.66666666669,119341.66666666669,116741.66666666669,114541.66666666669,117058.33333333331,116533.33333333331,115133.33333333331,124866.66666666669
47125,Montgomery,85841.66666666669,88208.33333333331,89616.66666666669,90250.0,95358.33333333331,103150.0,111441.66666666669,118666.66666666669,120633.33333333331,123016.66666666669,125058.33333333331,128900.0,131708.33333333337,130150.0,135475.0
47129,Morgan,57616.66666666666,56600.0,59975.0,62533.33333333334,65408.33333333334,75233.33333333331,79441.66666666669,83191.66666666669,76375.0,76150.0,76508.33333333331,76975.0,74583.33333333331,73141.66666666669,85516.66666666669
47131,Obion,54825.0,56183.33333333334,61116.66666666666,59258.33333333334,58716.66666666666,60100.0,62850.0,64083.33333333334,64033.33333333334,59841.66666666666,58566.66666666666,56916.66666666666,55891.66666666666,57358.33333333334,63233.33333333334
47133,Overton,49391.66666666666,48558.33333333334,52608.33333333334,51966.66666666666,52425.0,59958.33333333334,59441.66666666666,62816.66666666666,64225.0,67283.33333333331,66725.0,67400.0,66116.66666666669,65191.66666666666,74416.66666666669
47139,Polk,62033.33333333334,65108.33333333334,72283.33333333331,81091.66666666669,81883.33333333331,89383.33333333331,103783.33333333331,109483.33333333331,112491.66666666669,105266.66666666669,99508.33333333331,86591.66666666669,94950.0,94916.66666666669,104300.0
47141,Putnam,88675.0,92416.66666666669,92125.0,94941.66666666669,101483.33333333331,109758.33333333331,118125.0,123000.0,121991.66666666669,124800.0,122191.66666666669,121625.0,122691.66666666669,122958.33333333331,125016.66666666669
47143,Rhea,75175.0,76375.0,79808.33333333331,85208.33333333331,91266.66666666669,98083.33333333331,108175.0,108666.66666666669,107716.66666666669,113000.0,112391.66666666669,114700.0,116233.33333333331,107616.66666666669,112900.0
47145,Roane,82458.33333333331,84683.33333333331,88216.66666666669,91266.66666666669,98866.66666666669,109833.33333333331,119733.33333333331,125391.66666666669,126316.66666666669,128158.33333333331,128050.0,125516.66666666669,119341.66666666669,118875.0,120358.33333333331
47147,Robertson,98291.66666666669,99858.33333333331,104241.66666666669,107116.66666666669,111008.33333333331,116691.66666666669,123483.33333333331,129200.0,128241.66666666669,127750.0,125858.33333333331,123841.66666666669,121908.33333333331,125250.0,133316.66666666663
47149,Rutherford,111500.0,114800.0,116975.0,120375.0,126158.33333333331,132650.0,140908.33333333337,147300.0,145166.66666666663,142066.66666666663,138775.0,133783.33333333337,135816.66666666663,142450.0,149850.0
47155,Sevier,121766.66666666669,126250.0,132916.66666666663,137475.0,146925.0,154958.33333333337,168858.33333333337,176358.33333333337,167233.33333333337,164008.33333333337,156091.66666666663,143983.33333333337,142066.66666666663,147083.33333333337,156008.33333333337
47157,Shelby,96416.66666666669,98950.0,102108.33333333331,105175.0,108258.33333333331,112833.33333333331,117650.0,118733.33333333331,113750.0,106575.0,100716.66666666669,93558.33333333331,88658.33333333331,91775.0,95750.0
47159,Smith,78616.66666666669,82416.66666666669,83366.66666666669,85375.0,88600.0,91683.33333333331,102233.33333333331,104600.0,107725.0,103983.33333333331,103991.66666666669,98483.33333333331,96550.0,93966.66666666669,104316.66666666669
47163,Sullivan,82725.0,84675.0,86500.0,88150.0,91466.66666666669,98491.66666666669,106033.33333333331,110733.33333333331,107966.66666666669,114458.33333333331,113916.66666666669,113350.0,113750.0,115833.33333333331,118116.66666666669
47165,Sumner,114141.66666666669,116383.33333333331,118791.66666666669,123041.66666666669,128275.0,135408.33333333337,145241.66666666663,152025.0,150450.0,151091.66666666663,148941.66666666663,146158.33333333337,146375.0,151116.66666666663,162775.0
47167,Tipton,96625.0,100058.33333333331,104258.33333333331,105591.66666666669,109000.0,116658.33333333331,125733.33333333331,126600.0,123975.0,125100.0,122550.0,117441.66666666669,116475.0,117950.0,121208.33333333331
47169,Trousdale,73816.66666666669,72666.66666666669,75258.33333333331,83625.0,86491.66666666669,91725.0,97175.0,104033.33333333331,103275.0,103775.0,98041.66666666669,82158.33333333331,84658.33333333331,96000.0,98116.66666666669
47171,Unicoi,,,,,,,,,,92980.0,86733.33333333331,82958.33333333331,82833.33333333331,83075.0,93350.0
47173,Union,72241.66666666669,75275.0,84675.0,87475.0,97150.0,101700.0,114175.0,120758.33333333331,106475.0,107541.66666666669,107458.33333333331,104683.33333333331,94641.66666666669,91008.33333333331,101600.0
47177,Warren,58341.66666666666,56866.66666666666,57933.33333333334,58175.0,60233.33333333334,62450.0,65050.0,65316.66666666666,66441.66666666669,66441.66666666669,65641.66666666669,63100.0,63883.33333333334,70050.0,67775.0
47179,Washington,84550.0,84516.66666666669,86500.0,90091.66666666669,95808.33333333331,103450.0,111275.0,117958.33333333331,119316.66666666669,120358.33333333331,121400.0,118458.33333333331,117341.66666666669,119900.0,122291.66666666669
47181,Wayne,53741.66666666666,54366.66666666666,51841.66666666666,55416.66666666666,60500.0,64358.33333333334,65275.0,66966.66666666669,70558.33333333331,72666.66666666669,76158.33333333331,70283.33333333331,69875.0,74616.66666666669,80016.66666666669
47183,Weakley,56083.33333333334,58791.66666666666,61450.0,61416.66666666666,63275.0,67191.66666666669,67958.33333333331,71741.66666666669,69500.0,70325.0,72583.33333333331,69433.33333333331,69566.66666666669,70583.33333333331,78891.66666666669
47185,White,73616.66666666669,70208.33333333331,72366.66666666669,73666.66666666669,75866.66666666669,78708.33333333331,87441.66666666669,94008.33333333331,92516.66666666669,94116.66666666669,91666.66666666669,90841.66666666669,90733.33333333331,95083.33333333331,94191.66666666669
47187,Williamson,213508.33333333328,217408.33333333328,221775.0,234325.0,245325.0,266725.0,300375.0,321000.0,316108.33333333326,303100.0,295016.66666666674,290983.33333333326,302725.0,325683.33333333326,352100.0
47189,Wilson,142816.66666666663,145916.66666666663,146558.33333333337,150100.0,157325.0,167716.66666666663,180383.33333333328,187183.33333333328,184508.33333333328,183191.66666666663,184775.0,180266.66666666663,179383.33333333337,189233.33333333328,203483.33333333328
48005,Angelina,,,,,,,,107354.54545454547,103408.33333333331,113716.66666666669,109258.33333333331,99458.33333333331,98975.0,92933.33333333331,95383.33333333331
48007,Aransas,,,,,,,,,,,,,273475.0,248591.66666666663,197858.33333333328
48021,Bastrop,88583.33333333331,104308.33333333331,110925.0,112858.33333333331,115591.66666666669,113866.66666666669,115516.66666666669,110975.0,120750.0,119516.66666666669,115725.0,114900.0,129950.0,145591.66666666663,140550.0
48025,Bee,,,,,,,,,,,86230.0,88241.66666666669,86958.33333333331,93150.0,103033.33333333331
48027,Bell,91816.66666666669,96700.0,100858.33333333331,100750.0,104516.66666666669,109716.66666666669,116700.0,118066.66666666669,116425.0,106791.66666666669,107716.66666666669,108450.0,114991.66666666669,116875.0,113616.66666666669
48029,Bexar,87408.33333333331,84741.66666666669,86225.0,89241.66666666669,98650.0,107383.33333333331,116333.33333333331,127950.0,123983.33333333331,127316.66666666669,127725.0,130816.66666666669,132416.66666666663,127658.33333333331,127825.0
48037,Bowie,81750.0,75575.0,77691.66666666669,82341.66666666669,84950.0,91258.33333333331,92033.33333333331,93758.33333333331,93175.0,96608.33333333331,92616.66666666669,93708.33333333331,94158.33333333331,98383.33333333331,91616.66666666669
48039,Brazoria,110683.33333333331,114808.33333333331,115783.33333333331,122775.0,131366.66666666663,139941.66666666663,144241.66666666663,149258.33333333337,145066.66666666663,159683.33333333337,152491.66666666663,147133.33333333337,157200.0,155133.33333333337,155441.66666666663
48041,Brazos,107508.33333333331,116166.66666666669,120825.0,122966.66666666669,126908.33333333331,132575.0,135900.0,139666.66666666663,143241.66666666663,150858.33333333337,154383.33333333337,153333.33333333337,150591.66666666663,153900.0,154433.33333333337
48055,Caldwell,71616.66666666669,78300.0,80225.0,85258.33333333331,90050.0,95291.66666666669,101950.0,106825.0,107600.0,126000.0,115391.66666666669,106383.33333333331,108841.66666666669,119783.33333333331,114100.0
48059,Callahan,,,,,,,,,,,104820.0,108691.66666666669,111241.66666666669,108558.33333333331,121191.66666666669
48071,Chambers,109475.0,111766.66666666669,116341.66666666669,118975.0,130900.0,137208.33333333337,143258.33333333337,149458.33333333337,161333.33333333337,190233.33333333328,176091.66666666663,157575.0,161450.0,162891.66666666663,160175.0
48077,Clay,,,,,,,,,,,91840.0,94066.66666666669,94866.66666666669,97483.33333333331,93833.33333333331
48085,Collin,159150.0,167041.66666666663,174866.66666666663,174633.33333333337,183191.66666666663,191066.66666666663,198008.33333333328,204450.0,200566.66666666663,190033.33333333328,187558.33333333328,185241.66666666663,188766.66666666663,203741.66666666663,223300.0
48099,Coryell,,,,,,,,,,,103930.0,95558.33333333331,91558.33333333331,93883.33333333331,87541.66666666669
48113,Dallas,97158.33333333331,102483.33333333331,108583.33333333331,113158.33333333331,121158.33333333331,126100.0,128250.0,130533.33333333331,121508.33333333331,110950.0,107825.0,103516.66666666669,101741.66666666669,111000.0,121100.0
48119,Delta,64641.66666666666,59733.33333333334,62033.33333333334,67033.33333333331,71858.33333333331,73675.0,74866.66666666669,75100.0,73275.0,62325.0,58191.66666666666,57466.66666666666,55233.33333333334,60266.66666666666,62825.0
48121,Denton,146166.66666666663,150166.66666666663,153800.0,156966.66666666663,160875.0,168041.66666666663,170816.66666666663,178550.0,177700.0,167658.33333333337,163475.0,163033.33333333337,164475.0,175150.0,189916.66666666663
48123,De Witt,,,,,,,,,,,83610.0,84508.33333333331,83066.66666666669,91916.66666666669,102333.33333333331
48133,Eastland,,,,,,,,,,,86840.0,87566.66666666669,93033.33333333331,100100.0,97183.33333333331
48139,Ellis,103191.66666666669,111833.33333333331,117525.0,120433.33333333331,125508.33333333331,133483.33333333337,137716.66666666663,140691.66666666663,135441.66666666663,126083.33333333331,125183.33333333331,122658.33333333331,120641.66666666669,124633.33333333331,133225.0
48141,El Paso,75275.0,76316.66666666669,75775.0,76916.66666666669,84641.66666666669,93075.0,104883.33333333331,117533.33333333331,115450.0,117100.0,118391.66666666669,115216.66666666669,109108.33333333331,111650.0,111791.66666666669
48163,Frio,,,,,,,,,,,83990.0,84800.0,85375.0,94975.0,101475.0
48167,Galveston,100191.66666666669,108291.66666666669,107716.66666666669,111566.66666666669,120633.33333333331,128900.0,140175.0,146575.0,143116.66666666663,156850.0,160641.66666666663,156491.66666666663,153333.33333333337,162033.33333333337,159733.33333333337
48179,Gray,,,,,,,,,,,73660.0,73316.66666666669,82350.0,77916.66666666669,74866.66666666669
48181,Grayson,81691.66666666669,76166.66666666669,76066.66666666669,77416.66666666669,81408.33333333331,87483.33333333331,90225.0,92383.33333333331,89008.33333333331,89100.0,89375.0,87108.33333333331,84191.66666666669,85466.66666666669,93641.66666666669
48183,Gregg,76283.33333333331,75700.0,80891.66666666669,84541.66666666669,88450.0,96308.33333333331,101750.0,101383.33333333331,111091.66666666669,116591.66666666669,116950.0,120700.0,133966.66666666663,138883.33333333337,128975.0
48187,Guadalupe,116675.0,119150.0,123700.0,128125.0,134016.66666666663,140875.0,148616.66666666663,157691.66666666663,157866.66666666663,165158.33333333337,174375.0,171141.66666666663,164475.0,167550.0,166200.0
48199,Hardin,78633.33333333331,78291.66666666669,81850.0,84058.33333333331,88025.0,91591.66666666669,95658.33333333331,103616.66666666669,101733.33333333331,129341.66666666669,132066.66666666663,126700.0,130450.0,132058.33333333337,130133.33333333331
48201,Harris,94266.66666666669,96541.66666666669,101816.66666666669,107750.0,119975.0,126800.0,131058.33333333331,134858.33333333337,127083.33333333331,131508.33333333337,127850.0,124991.66666666669,130183.33333333331,139583.33333333337,141833.33333333337
48207,Haskell,,,,,,,,,,,58970.0,57250.0,53841.66666666666,62125.0,66066.66666666669
48209,Hays,125166.66666666669,134983.33333333337,141708.33333333337,146416.66666666663,148516.66666666663,154016.66666666663,159633.33333333337,168908.33333333337,171750.0,168941.66666666663,173341.66666666663,168233.33333333337,173166.66666666663,180508.33333333328,183633.33333333328
48213,Henderson,,,,,,,,,,,,183420.0,164866.66666666663,125041.66666666669,125950.0
48217,Hill,,,,,,,,,,,99936.36363636363,94791.66666666669,86116.66666666669,75991.66666666669,77225.0
48221,Hood,120150.0,130841.66666666669,136266.66666666663,141358.33333333337,138616.66666666663,155216.66666666663,155483.33333333337,165766.66666666663,167958.33333333337,168933.33333333337,172391.66666666663,169508.33333333337,161766.66666666663,165591.66666666663,164850.0
48223,Hopkins,,,,,,,,,,,,152281.81818181818,137641.66666666663,125700.0,129475.0
48225,Houston,,,,,,,,,,,,130091.66666666669,114408.33333333331,121516.66666666669,117200.0
48231,Hunt,77191.66666666669,69316.66666666669,65150.0,64841.66666666666,69216.66666666669,71566.66666666669,71591.66666666669,72941.66666666669,76475.0,74725.0,70683.33333333331,70916.66666666669,67950.0,67525.0,71691.66666666669
48237,Jack,77866.66666666669,77458.33333333331,80833.33333333331,89066.66666666669,92000.0,97383.33333333331,99150.0,100458.33333333331,98925.0,88250.0,86358.33333333331,82950.0,81025.0,88758.33333333331,94050.0
48251,Johnson,91741.66666666669,94933.33333333331,98958.33333333331,104825.0,109966.66666666669,118375.0,122225.0,124583.33333333331,122108.33333333331,119716.66666666669,118250.0,118825.0,115675.0,115325.0,122916.66666666669
48257,Kaufman,106858.33333333331,113566.66666666669,115825.0,121941.66666666669,120516.66666666669,123158.33333333331,125875.0,123391.66666666669,124658.33333333331,123225.0,118008.33333333331,113758.33333333331,113233.33333333331,120358.33333333331,131058.33333333331
48259,Kendall,155458.33333333337,155925.0,158625.0,165533.33333333337,181525.0,196450.0,214441.66666666663,231266.66666666663,241300.0,296041.66666666674,292958.33333333326,299658.33333333326,304566.66666666674,296600.0,296791.66666666674
48277,Lamar,,,,,,,,,,,100363.63636363637,88425.0,85591.66666666669,86850.0,75225.0
48281,Lampasas,122325.0,122041.66666666669,124075.0,126166.66666666669,131825.0,139575.0,147908.33333333337,155450.0,154666.66666666663,173841.66666666663,161650.0,154666.66666666663,142958.33333333337,148475.0,147050.0
48291,Liberty,70775.0,72150.0,75725.0,78916.66666666669,84350.0,82341.66666666669,82191.66666666669,89166.66666666669,94066.66666666669,110025.0,113816.66666666669,116375.0,115233.33333333331,114133.33333333331,105091.66666666669
48293,Limestone,67741.66666666669,68675.0,71683.33333333331,75466.66666666669,80016.66666666669,81883.33333333331,85225.0,85275.0,83225.0,121558.33333333331,120958.33333333331,94166.66666666669,93416.66666666669,95550.0,92950.0
48303,Lubbock,,,,,,100190.90909090909,101225.0,100033.33333333331,94633.33333333331,104416.66666666669,107591.66666666669,105675.0,106825.0,107866.66666666669,107608.33333333331
48307,McCulloch,80966.66666666669,81383.33333333331,86591.66666666669,87408.33333333331,92191.66666666669,101491.66666666669,109066.66666666669,107908.33333333331,101708.33333333331,87433.33333333331,86225.0,88691.66666666669,90408.33333333331,89341.66666666669,96466.66666666669
