original_title,title_length,production_companies
Ghost Rider: Spirit of Vengeance,32, Marvel Entertainment
Edge of Tomorrow,16, 3 Arts Entertainment
Paul Blart: Mall Cop,20, Happy Madison Productions
Charlie's Angels: Full Throttle,31, Flower Films (II)
Ted 2,5, Fuzzy Door Productions
Doom,4, Babelsberg Film
The Man from U.N.C.L.E.,23, RatPac-Dune Entertainment
Pearl Harbor,12,Jerry Bruckheimer Films
Catch Me If You Can,19,DreamWorks SKG
Sucker Punch,12, Warner Bros.
Cloudy with a Chance of Meatballs 2,35,Columbia Pictures
Kiss of the Dragon,18, Canal+
Mission: Impossible - Ghost Protocol,36, Skydance Productions
The Rookie,10, 98 MPH Productions
Disaster Movie,14, LionsGate
The Game Plan,13,Walt Disney Pictures
Leap Year,9, Spyglass Entertainment
Alfie,5,Paramount Pictures
The Bourne Identity,19, Kalima Productions GmbH & Co. KG
EuroTrip,8, The Montecito Picture Company
The Wedding Planner,19, Prufrock Pictures
Selma,5, Cloud Eight Films
Vacation,8,New Line Cinema
Trance,6, Decibel Films
Running Scared,14, Pierce/Williams Entertainment
The Lovely Bones,16, DreamWorks SKG
Speed Racer,11, Anarchos Productions
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
Daybreakers,11, Australian Film Finance Corporation (AFFC)
Burnt,5, PeaPie Films
Fair Game,9,River Road Entertainment
The Golden Compass,18,New Line Cinema
Gigli,5,City Light Films
The Next Three Days,19,Lionsgate
Mirrors,7, ASAF
Hercules,8, Metro-Goldwyn-Mayer (MGM)
Adventureland,13, This Is That Productions
Escape from Planet Earth,24, The
A Dangerous Method,18,Recorded Pictures Company
Dinner for Schmucks,19, DreamWorks SKG
The Smurfs 2,12, Kerner Entertainment Company
Alvin and the Chipmunks: Chipwrecked,36,Fox 2000 Pictures
All About Steve,15, Radar Pictures
Aliens in the Attic,19, New Upstairs Productions
The Four Feathers,17, Jaffilms Inc.
Minority Report,15, Twentieth Century Fox Film Corporation
Bullet to the Head,18, Automatik Entertainment
The Gunman,10, TF1 Films Production
White Noise,11, The Movie Network (TMN)
"Yours, Mine & Ours",18, O.N.C. Entertainment
Corky Romano,12,Robert Simonds Productions
Predestination,14, Wolfhound Pictures
I Am Legend,11, Weed Road Pictures
Fever Pitch,11,Fox 2000 Pictures
Wild Target,11, Magic Light Pictures
Fahrenheit 9/11,15, Fellowship Adventure Group
The Hitcher,11, Focus Films
Miami Vice,10, Foqus Arte Digital
Scary Movie 3,13, Brad Grey Pictures
Rebound,7, Runteldat Entertainment
I Could Never Be Your Woman,27, I Could Never Ltd.
The Matrix Revolutions,22, Warner Bros.
Suffragette,11,Ruby Films
Transformers,12, DreamWorks SKG
The Town,8, GK Films
Ghosts of Mars,14, Storm King Productions
The Little Prince,17, Zippcast Films
Catch Me If You Can,19, Splendid Pictures
Max Keeble's Big Move,21, Karz Entertainment
The Last Legion,15, Dino De Laurentiis Company
Zack and Miri Make a Porno,26,Blue Askew
4: Rise of the Silver Surfer,28, 1492 Pictures
Men in Black II,15, Parkes+MacDonald Image Nation
Brothers,8, Sighvatsson Films
John Q,6, Evolution Entertainment
Swordfish,9, Silver Pictures
Jupiter Ascending,17, Anarchos Productions
Smokin' Aces,12,Universal Pictures
Meet the Fockers,16,DreamWorks SKG
Showtime,8, Warner Bros.
The Wrestler,12, Protozoa Pictures
Mamma Mia!,10, Littlestar
All the King's Men,18, Phoenix Pictures
Home on the Range,17, Walt Disney Feature Animation
Tristan & Isolde,16, Scott Free Productions
The Big Bounce,14, Material
The Big Short,13, Regency Enterprises
The Butterfly Effect,20,New Line Cinema
Horrible Bosses 2,17,New Line Cinema
Coraline,8, Laika Entertainment
Moon,4, Lunar Industries
The Hateful Eight,17,Double Feature Films
Unleashed,9, EuropaCorp
Cloudy with a Chance of Meatballs,33,Columbia Pictures
Predestination,14, Blacklab Entertainment
Gone Girl,9, New Regency Pictures
The Skeleton Key,16, Double Feature Films
Jack Reacher,12, TC Productions
Hitman: Agent 47,16, TSG Entertainment
The Three Musketeers,20,Impact Pictures
Looney Tunes: Back in Action,28, Warner Bros. Animation
Seven Psychopaths,17,Blueprint Pictures
Unfinished Business,19,Studio Babelsberg
The Man from U.N.C.L.E.,23, Wigram Productions
A Good Day to Die Hard,22, Dune Entertainment
The X Files: I Want to Believe,30, Dune Entertainment III
She's the Man,13,DreamWorks SKG
Beowulf,7, ImageMovers
Belle,5,Isle of Man Film
Body of Lies,12, De Line Pictures
Surf's Up,9,Sony Pictures Animation
The Invasion,12, Warner Bros.
Fast & Furious,14, Dentsu Inc.
"You, Me and Dupree",18,Universal Pictures
What Lies Beneath,17, ImageMovers
The Constant Gardener,21,Studio Babelsberg
The Last Witch Hunter,21, One Race Films
How Do You Know,15,Columbia Pictures
Movie 43,8, Wessler Entertainment
Bandslam,8,Summit Entertainment
Hitman,6, Daybreak Productions
The Expendables 3,17, Millennium Films
The Ant Bully,13, Warner Bros. Animation
Cold Mountain,13, Mirage Enterprises
Robots,6,Blue Sky Studios
The Switch,10,Mandate Pictures
Act of Valor,12, Bandito Brothers
The Hours,9, Miramax Films
Chloe,5, Outpost Studios
Kiss of the Dragon,18, Current Entertainment
Enemy at the Gates,18, Swanford Films
The Kite Runner,15, Neal Street Productions
Get Rich or Die Tryin',22, MTV Films
Drive,5, Motel Movies
Supernova,9, Metro-Goldwyn-Mayer (MGM)
Sunshine,8, UK Film Council
Ricki and the Flash,19, LStar Capital
Hostage,7, Stratus Film Co.
How High,8, Native Pictures Productions
Moneyball,9, Scott Rudin Productions
Ted,3,Universal Pictures
AVP: Alien vs. Predator,23, Stillking Films
Pitch Black,11, Polygram Filmed Entertainment
IndigÃ¨nes,10,Tessalit Productions
The Water Diviner,17, Seven Group Holdings
We Own the Night,16, Industry Entertainment
Hotel Rwanda,12,Lions Gate Films
The Majestic,12, NPV Entertainment
Peter Pan,9,Columbia Pictures
King Arthur,11, World 2000 Entertainment
The Blind Side,14, Zucker/Netter Productions
Take the Lead,13, Tiara Blu Films
Bangkok Dangerous,17, Initial Entertainment Group
Vantage Point,13, Kanzaman
Snitch,6, Spitfire Pictures
Stranger Than Fiction,21, Three Strange Angels
Snitch,6, Exclusive Media Group
Neighbors,9,Universal Pictures
Pride & Prejudice,17, Focus Features
Percy Jackson & the Olympians: The Lightning Thief,50,Ingenious Film Partners
The Constant Gardener,21, Focus Features
American Wedding,16, Loumolo & Co.
A Walk Among the Tombstones,27, Jersey Films
Brooklyn,8, Parallel Film Productions
Rocky Balboa,12, Metro-Goldwyn-Mayer (MGM)
Flyboys,7, Electric Entertainment
Cloudy with a Chance of Meatballs 2,35, Sony
Van Helsing,11,Universal Pictures
The Skulls,10, Original Film
The House Bunny,15, Happy Madison Productions
Letters from Iwo Jima,21, Malpaso Productions
Orphan,6, Studio Canal
In the Heart of the Sea,23, Warner Bros.
Bridget Jones: The Edge of Reason,33, Atlantic Television
Runaway Jury,12, New Regency Pictures
The Matrix Reloaded,19,Village Roadshow Pictures
National Treasure,17, Saturn Films
The Iron Lady,13, DJ Films
American Outlaws,16,Warner Bros. Pictures
Femme Fatale,12,Epsilon Motion Pictures
New in Town,11,Lionsgate
Ghost Rider: Spirit of Vengeance,32,Columbia Pictures
The Happening,13,Spyglass Entertainment
Hostel: Part II,15, Next Entertainment
Confessions of a Shopaholic,27, Touchstone Pictures
Trainwreck,10, Dentsu
Maze Runner: The Scorch Trials,30, Temple Hill Entertainment
Monster,7,Newmarket Films
The Incredible Burt Wonderstone,31, Carousel Productions
"You, Me and Dupree",18, MMCB Film Produktion 2004
Quantum of Solace,17,Eon Productions
The Tailor of Panama,20,Columbia Pictures
Pride & Prejudice,17,Universal Pictures
Notes on a Scandal,18,Fox Searchlight Pictures
Crash,5, Bob Yari Productions
Men in Black 3,14, Media Magik Entertainment
The Martian,11, Scott Free Productions
American Sniper,15,Village Roadshow Pictures
Tooth Fairy,11,Dune Entertainment
The League of Extraordinary Gentlemen,37, Angry Films
Hannibal,8, Scott Free Productions
Stuck on You,12, Conundrum Entertainment
TRON: Legacy,12, Prana Studios
The Brothers Bloom,18, Endgame Entertainment
Ice Age: The Meltdown,21,Blue Sky Studios
Knight and Day,14, Pink Machine
DodgeBall: A True Underdog Story,32,Twentieth Century Fox Film Corporation
28 Weeks Later,14,DNA Films
3000 Miles to Graceland,23,Franchise Pictures
The Five-Year Engagement,24, Apatow Productions
Twisted,7,Paramount Pictures
Chappie,7, Sony Pictures Entertainment (SPE)
The Mortal Instruments: City of Bones,37, Don Carmody Productions
Bridget Jones's Diary,21, Working Title Films
Bandits,7, Epsilon Motion Pictures
Casino Royale,13,Eon Productions
Beauty Shop,11,Metro-Goldwyn-Mayer (MGM)
The Assassination of Jesse James by the Coward Robert Ford,58, Virtual Studios
Harry Potter and the Order of the Phoenix,41, Heyday Films
The Pirates! In an Adventure with Scientists!,45, Aardman Animations
No Country for Old Men,22, Scott Rudin Productions
Fun Size,8,Paramount Pictures
The Cold Light of Day,21, Galavis Film
Solomon Kane,12, Czech Anglo Productions
The Crazies,11, Overture Films
Mission: Impossible - Rogue Nation,34,Paramount Pictures
Inside Out,10, Pixar Animation Studios
Planet of the Apes,18,Twentieth Century Fox Film Corporation
Gamer,5, Lionsgate
Argo,4, Smokehouse Pictures
My Life in Ruins,16,Fox Searchlight Pictures
Never Let Me Go,15, Film4
La migliore offerta,19, Friuli Venezia Giulia Film Commission
Elektra,7, Epsilon Motion Pictures
Cloverfield,11,Paramount Pictures
Alexander,9, Intermedia Films
The Devil's Double,18, Staccato Films
Hostage,7, Yari Film Group
Final Destination 3,19, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
Teenage Mutant Ninja Turtles,28,Paramount Pictures
Jay and Silent Bob Strike Back,30, Miramax
The Secret Life of Bees,23,Fox Searchlight Pictures
Fantastic Four,14, Constantin Film Produktion
The Others,10, Las Producciones del Escorpion
Spotlight,9, Anonymous Content
The Artist,10,France 3 CinÃ©ma
Capitalism: A Love Story,24, Paramount Vantage
American Reunion,16,Universal Pictures
A Most Violent Year,19, Washington Square Films
Tears of the Sun,16,Columbia Pictures
Promised Land,13, Imagenation Abu Dhabi FZ
Hulk,4, Valhalla Motion Pictures
You Again,9, Frontier Pictures
Dylan Dog: Dead of Night,24, Long Distance Films
Nanny McPhee,12, Working Title Films
Dungeons & Dragons,18, Silver Pictures
Mulholland Drive,16, Babbo Inc.
Unbreakable,11, Barry Mendel Productions
Date Movie,10,Regency Enterprises
Racing Stripes,14,Alcon Entertainment
Lord of War,11,Saturn Films
Wanderlust,10, A Hot Dog
300,3, Atmosphere Entertainment MM
Planet of the Apes,18, The
Rise of the Guardians,21,DreamWorks Animation
The Revenant,12, Appian Way
Crossroads,10, MTV Films
A Walk to Remember,18, Warner Bros.
The Internship,14,Twentieth Century Fox Film Corporation
The Day After Tomorrow,22, Mel's Cite du Cinema
Max Payne,9,Dune Entertainment
Dinner for Schmucks,19, Everyman Pictures
Cats & Dogs,11, NPV Entertainment
The Sorcerer's Apprentice,25, Junction Entertainment
Action Replayy,14, Blockbuster Movie Entertainers
The Good Dinosaur,17, Buena Vista
Traffic,7, The
The Sitter,10,Twentieth Century Fox Film Corporation
Big Miracle,11,Universal Pictures
Get Hard,8, Warner Bros.
Lions for Lambs,15, Wildwood Enterprises
Bridge of Spies,15,DreamWorks SKG
Blood Ties,10, Canal+
The Bad Lieutenant: Port of Call - New Orleans,46,Saturn Films
The Guardian,12, Firm Films
Burn After Reading,18,Mike Zoss Productions
Paranoia,8, Kintop Pictures
The Call,8, Troika Pictures
K-19: The Widowmaker,20, National Geographic Society
The Jungle Book 2,17, DisneyToon Studios
Munich,6, Peninsula Films
The Whole Ten Yards,19,Cheyenne Enterprises
13 Going On 30,14,Columbia Pictures
Nacho Libre,11, Black & White Productions
The Polar Express,17, Shangri-La Entertainment
"I, Frankenstein",15,Lakeshore Entertainment
Percy Jackson & the Olympians: The Lightning Thief,50, Fox 2000 Pictures
Mr. Deeds,9, Columbia Pictures Corporation
Something Borrowed,18, Wild Ocean Films
The Fountain,12,Regency Enterprises
Assault on Precinct 13,22, Why Not Productions
The Hundred-Foot Journey,24,Amblin Entertainment
Ladder 49,9, Fantail Films Inc.
The Queen,9, PathÃ© Pictures International
From Justin to Kelly,20,20th Century Fox
Untraceable,11, Screen Gems
Foxcatcher,10, Annapurna Pictures
The Omen,8,Twentieth Century Fox Film Corporation
Monkeybone,10,20th Century Fox
Dancer in the Dark,18, Arte
Bridesmaids,11,Universal Pictures
Around the World in 80 Days,27,Studio Babelsberg
Shrek Forever After,19,DreamWorks Animation
The Ides of March,17, Cross Creek Pictures
About Last Night,16, Olive Bridge Entertainment
Defiance,8,Paramount Vantage
All About Steve,15, Fox 2000 Pictures
The Aviator,11, Warner Bros.
Dinosaur,8, Walt Disney Feature Animation
Yes Man,7, Heyday films
Lucky Number Slevin,19,The Weinstein Company
Mission: Impossible III,23, MI 3 Film
Wanderlust,10, Apatow Productions
Harry Brown,11, UK Film Council
9,1, Tim Burton Productions
Rules of Engagement,19,Paramount Pictures
Dark Blue,9, Metro-Goldwyn-Mayer (MGM)
The Wrestler,12, Top Rope
S.W.A.T.,8, Columbia Pictures Corporation
The Kingdom,11,Universal Pictures
The Cell,8,New Line Cinema
Billy Elliot,12, Working Title Films
Body of Lies,12,Scott Free Productions
Gone Girl,9, Regency Enterprises
Smart People,12, QED International
Bullet to the Head,18, Silver Reel
Meet the Spartans,17, New Regency Pictures
The Descendants,15, Ad Hominem Enterprises
The Lone Ranger,15, Blind Wink Productions
Vanity Fair,11,Alliance Films
Lone Survivor,13, Weed Road Pictures
Spider-Man 3,12, Marvel Enterprises
Nick and Norah's Infinite Playlist,34,Columbia Pictures
Spanglish,9, Columbia Pictures Corporation
Elysium,7, Sony Pictures Entertainment (SPE)
Cars,4,Walt Disney Pictures
National Lampoonâ€™s Van Wilder,31,Tapestry Films
The League of Extraordinary Gentlemen,37, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
Jackass: The Movie,18,Paramount Pictures
Monster-in-Law,14,New Line Cinema
Serving Sara,12,Paramount Pictures
Unbreakable,11, Touchstone Pictures
Marley & Me,11, Dune Entertainment III
17 Again,8,New Line Cinema
Chappie,7, Genre Films
A Thousand Words,16, Varsity Pictures
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, The
Jimmy Neutron: Boy Genius,25,Nickelodeon Movies
Atlantis: The Lost Empire,25,Walt Disney Pictures
Black Hawk Down,15, Revolution Studios
Friday Night Lights,19,Universal Studios
Unfinished Business,19, Regency Enterprises
Bones,5,New Line Cinema
Watchmen,8, Warner Bros.
Transcendence,13,Alcon Entertainment
Bad Company,11, Touchstone Pictures
The Invisible,13,Spyglass Entertainment
Wrath of the Titans,19, Cott Productions
Rio 2,5,Blue Sky Studios
Date Night,10, 21 Laps Entertainment
The Incredible Hulk,19, Marvel Studios
Once Upon a Time in Mexico,26, Dimension Films
Cowboys & Aliens,16, platinum studios
30 Days of Night,16, Ghost House Pictures
Summer Catch,12,Tollin/Robbins Productions
A Nightmare on Elm Street,25,New Line Cinema
Fantastic Four,14, Marvel Enterprises
Doom,4, Reaper Productions
The Legend of Zorro,19, Columbia Pictures Corporation
Mindhunters,11,Avenue Pictures Productions
The Bad Lieutenant: Port of Call - New Orleans,46, Millennium Films
Night at the Museum: Secret of the Tomb,39, 21 Laps Entertainment
The Night Before,16,Sony Pictures
Death Race,10, Scion Films
A Perfect Getaway,17, Tooley Productions
Zoolander,9, Village Roadshow Pictures
Assault on Precinct 13,22, Liaison Films
Horton Hears a Who!,19, Blue Sky Studios
Capote,6, Manitoba Film and Video Production Tax Credit
Hardcore Henry,14, Versus Pictures
Miami Vice,10,Universal Pictures
The Mechanic,12, Nu Image Entertainment GmbH
Paddington,10,The Weinstein Company
"O Brother, Where Art Thou?",26,Universal Pictures
K-PAX,5,Intermedia Films
The Mummy Returns,17,Universal Pictures
The Twilight Saga: New Moon,27, Imprint Entertainment
Alvin and the Chipmunks,23, Regency Enterprises
Seed of Chucky,14,Rogue Pictures
A Sound of Thunder,18, Baldwin Entertainment Group
Centurion,9, Canal+
Drive Angry,11,Summit Entertainment
Pineapple Express,17, Apatow Productions
Exodus: Gods and Kings,22, Chernin Entertainment
A Mighty Heart,14,Plan B Entertainment
Why Did I Get Married Too?,26, The Tyler Perry Company
Whiteout,8, Dark Castle Entertainment
Cloud Atlas,11, Ascension Pictures
The Dark Knight Rises,21, Syncopy
Side Effects,12,Di Bonaventura Pictures
While We're Young,17,Scott Rudin Productions
Carnage,7, Canal+
Diana,5, Filmgate Films
4: Rise of the Silver Surfer,28, Twentieth Century Fox Film Corporation
Non-Stop,8, Anton Capital Entertainment (ACE)
"Yours, Mine & Ours",18, Nickelodeon Movies
The Smurfs 2,12, Hemisphere Media Capital
The Smurfs 2,12, Sony Pictures Animation
The Town,8, Thunder Road Pictures
Alex & Emma,11, Reiner-Greisman
A Thousand Words,16, Saturn Films
Charlie's Angels: Full Throttle,31, Tall Trees Productions
A Sound of Thunder,18, Franchise Pictures
The Darkest Hour,16, The Jacobson Company
Notes on a Scandal,18, DNA Films
The Last Witch Hunter,21, Goldmann Pictures
Harold & Kumar Escape from Guantanamo Bay,41,New Line Cinema
The Assassination of Jesse James by the Coward Robert Ford,58, Alberta Film Entertainment
Lo imposible,12, Telecinco Cinema
Harry Potter and the Goblet of Fire,35, Heyday Films
Gravity,7,Warner Bros.
Lucky Number Slevin,19, Ascendant Pictures
Smart People,12,Miramax Films
Free Birds,10,Reel FX Creative Studios
Saving Mr. Banks,16, Essential Media & Entertainment
Shanghai Knights,16,Spyglass Entertainment
Elizabethtown,13, Vinyl Films
Drive,5, Odd Lot Entertainment
Unleashed,9, Clubdeal
Percy Jackson & the Olympians: The Lightning Thief,50, 1492 Pictures
Cats & Dogs,11, Warner Bros.
Harry Potter and the Goblet of Fire,35,Patalex IV Productions Limited
Ghost Rider: Spirit of Vengeance,32, Marvel Knights
Australia,9, Ingenious Film Partners
Oblivion,8,Universal Pictures
United 93,9, Sidney Kimmel Entertainment
This Is the End,15, Sony Pictures Entertainment (SPE)
Brokeback Mountain,18, Alberta Film Entertainment
Spectre,7, B24
Body of Lies,12, Warner Bros.
The Crazies,11,Penn Station Entertainment
The Boat That Rocked,20, Working Title Films
Fred Claus,10, David Dobkin Productions
Anchorman 2: The Legend Continues,33, Gary Sanchez Productions
A Guy Thing,11,Metro-Goldwyn-Mayer (MGM)
Walk the Line,13, Konrad Pictures
Mr. Nobody,10,Pan EuropÃ©enne Production
28 Weeks Later,14, UK Film Council
The Water Diviner,17, Seven West Media
Paycheck,8, DreamWorks SKG
Into the Woods,14, Lucamar Productions
Seventh Son,11, Pendle Mountain Productions
Femme Fatale,12, Quinta Communications
Agent Cody Banks 2: Destination London,38, Madacy Entertainment
Angel Eyes,10, Franchise Pictures
Carol,5, Number 9 Films
Takers,6,Rainforest Films
In the Valley of Elah,21, Blackfriars Bridge Films
Fire with Fire,14,Industry Entertainment
The Hitchhiker's Guide to the Galaxy,36, Touchstone Pictures
The Haunted Mansion,19, Gunn Films
Noah,4, Regency Enterprises
Fun with Dick and Jane,22,Imagine Entertainment
Carnage,7, Constantin Film Produktion
12 Years a Slave,16, River Road Entertainment
Anger Management,16, Happy Madison Productions
The Hateful Eight,17, The Weinstein Company
Astro Boy,9, Tezuka Production Company Ltd.
Around the World in 80 Days,27, Walden Media
American Sniper,15, Mad Chance Productions
Frida,5,Miramax Films
Out of Time,11, Monarch Pictures
Jack and Jill,13, Broken Road Productions
Bruce Almighty,14, Pit Bull Productions
The Dark Knight Rises,21, DC Entertainment
Movie 43,8,Greenestreet Films
Sanctum,7, Wayfare Entertainment
The Wolf of Wall Street,23, EMJAG Productions
Changeling,10,Imagine Entertainment
Spy,3, Feigco Entertainment
The Twilight Saga: Eclipse,26, Maverick Films
Happy Feet,10,Village Roadshow Pictures
Black or White,14,Treehouse Pictures
Timeline,8, Mutual Film Company
Taken 2,7, Grive Productions
Marie Antoinette,16, Commission du Film France
Spotlight,9,Participant Media
The Mist,8,Darkwoods Productions
Priest,6, TOKYOPOP
Speed Racer,11, Silver Pictures
Eight Below,11,Walt Disney Pictures
Boogeyman,9, Pacific Renaissance Pictures Ltd.
Max Payne,9, Firm Films
Rock the Kasbah,15, Dune Films
Old School,10, The Montecito Picture Company
The Five-Year Engagement,24, Dentsu
Zodiac,6,Paramount Pictures
Fun with Dick and Jane,22, Columbia Pictures Corporation
Dan in Real Life,16, Jon Shestack Productions
Jeepers Creepers 2,18, Jeepers Creepers II
Captain America: The First Avenger,34,Marvel Studios
King Kong,9, Big Primate Pictures
The Big Bounce,14, Taormina Productions
Adaptation.,11,Columbia Pictures
Evan Almighty,13,Columbia Pictures
Spy Kids 3-D: Game Over,23,Dimension Films
All the King's Men,18, Rising Star
Wanted,6, Marc Platt Productions
The Tourist,11, StudioCanal
The Bourne Identity,19, The
The Soloist,11,DreamWorks
The Butler,10, Follow Through Productions
The Nanny Diaries,17,The Weinstein Company
Zoom,4, Revolution Studios
A Perfect Getaway,17, Rogue
The Best of Me,14,Relativity Media
Fred Claus,10,Silver Pictures
Peter Pan,9, Quinta Communications
Shall We Dance?,15,Miramax Films
Nanny McPhee,12,Universal Pictures
The Purge: Anarchy,18, Platinum Dunes
Perfume: The Story of a Murderer,32,Davis-Films
Dawn of the Dead,16,New Amsterdam Entertainment
The Dressmaker,14, Film Art Media
The Longest Yard,16, MTV Films
The Five-Year Engagement,24, Stoller Global Solutions
Kingdom of Heaven,17, Scott Free Productions
Saw V,5,Lionsgate
The Forgotten,13,Revolution Studios
Transformers,12, Amblin Entertainment
RockNRolla,10, Toff Guy Films
Invictus,8, Warner Bros.
Zodiac,6, Warner Bros.
Sabotage,8,Open Road Films
Underworld,10, Subterranean Productions UK Ltd.
Brothers,8, Relativity Media
TRON: Legacy,12, Sean Bailey Productions
Underworld,10,Lakeshore Entertainment
Morning Glory,13, Goldcrest Pictures
Ghost Ship,10, Ghost Ship Films Pty. Ltd.
The Cell,8, Avery Pix
Swimming Pool,13, FidÃ©litÃ© Productions
"I, Frankenstein",15, Lionsgate
Attack the Block,16,UK Film Council
Point Break,11, Ehman Productions
The Master,10, The Weinstein Company
Red Planet,10, Warner Bros.
16 Blocks,9, Nu Image Entertainment GmbH
The Pacifier,12,Walt Disney Pictures
Stormbreaker,12, The
Burlesque,9,Bedford Falls Productions
Dawn of the Planet of the Apes,30, TSG Entertainment
The Core,8, Core Productions
What Just Happened,18,2929 Productions
Are We There Yet?,17,Columbia Pictures
Prisoners,9, Madhouse Entertainment
Gravity,7, Heyday Films
Maid in Manhattan,17,Columbia Pictures
The Italian Job,15,Paramount Pictures
Knowing,7, Goldcrest Pictures
Billy Elliot,12, Arts Council of England
The Cold Light of Day,21, Picture Machine
Black Swan,10,Fox Searchlight Pictures
House of 1000 Corpses,21, Spectacle Entertainment Group
The Mortal Instruments: City of Bones,37, Mr. Smith Productions
Justin Bieber: Never Say Never,30, Magical Elves Productions
The Sentinel,12, Dune Entertainment
Meet the Parents,16, Universal Pictures
Panic Room,10,Columbia Pictures Corporation
The Cat's Meow,14, CP Medien AG
The Cell,8, Caro-McLeod
The Fountain,12, Warner Bros.
Catch and Release,17, Relativity Media
Saw IV,6, Twisted Pictures
Akeelah and the Bee,19,Lions Gate Films
Disturbia,9, Cold Spring Pictures
The Back-Up Plan,16, CBS Films
The Hunger Games: Mockingjay - Part 2,37, StudioCanal
Transformers: Age of Extinction,31,Paramount Pictures
Stay,4, Regency Enterprises
Trance,6, Film4
Dark Water,10, Post No Bills Films
The Happening,13, Twentieth Century Fox Film Corporation
My Big Fat Greek Wedding,24, Playtone Productions
Get Him to the Greek,20, Relativity Media
Land of the Lost,16,Universal Pictures
Enchanted,9, Right Coast Productions
Little Fockers,14,Paramount Pictures
Trumbo,6, ShivHans Pictures
21 Grams,8, Mediana Productions Filmgesellschaft
The Apparition,14, Warner Bros.
Bewitched,9, Red Wagon Entertainment
X-Men,5, Springwood Productions
Jem and the Holograms,21, Allspark Pictures
G-Force,7,Walt Disney Pictures
The Hangover,12,Legendary Pictures
The Runaways,12, Road Rebel
Valkyrie,8, Bad Hat Harry Productions
Shaft,5,Paramount Pictures
Carol,5, Film4
Savages,7, Relativity Media
Cats & Dogs,11, Zide-Perry Productions
xXx,3, Original Film
Frozen,6, Walt Disney Animation Studios
I Spy,5,Colombia Pictures
Annabelle,9, RatPac-Dune Entertainment
The Bounty Hunter,17, Original Film
Mandela: Long Walk to Freedom,29, Pathe
Dreamcatcher,12, Kasdan Pictures
Cinderella Man,14,Miramax Films
Priest,6, Stars Road Entertainment
A Thousand Words,16, DreamWorks SKG
In Bruges,9,Blueprint Pictures
Daddy's Home,12, Red Granite Pictures
Toy Story 3,11, Pixar Animation Studios
Rumor Has It...,15, Warner Bros.
Red Planet,10, Mars Production Pty. Ltd.
The Great Gatsby,16,Village Roadshow Pictures
Crimson Peak,12,Legendary Pictures
Alvin and the Chipmunks,23,Dune Entertainment
Machete,7, Overnight Films
Watchmen,8,Paramount Pictures
Spy Kids,8,Dimension Films
Moonrise Kingdom,16, Indian Paintbrush
Kingsman: The Secret Service,28, Cloudy Productions
Planes: Fire & Rescue,21, Prana Animation Studios
The Weather Man,15, Escape Artists
Pathfinder,10, Major Studio Partners
Getaway,7, After Dark Films
Hereafter,9, Kennedy/Marshall Company
Quills,6, Hollywood Partners
The East,8,Scott Free Productions
Supernova,9, Screenland Pictures
The Brothers Grimm,18, Mosaic Media Group
Chicken Run,11, DreamWorks Animation
Meet Dave,9, Regency Enterprises
Chronicle,9,Twentieth Century Fox Film Corporation
Pathfinder,10, Phoenix Pictures
Blood Diamond,13, Spring Creek Productions
Alpha and Omega,15, Crest Animation Productions
Cinderella Man,14, Universal Pictures
Percy Jackson: Sea of Monsters,30, Dune Entertainment III
Man of Tai Chi,14, Dalian Wanda Group
Wall Street: Money Never Sleeps,31, Dune Entertainment
Take Me Home Tonight,20, Rogue Pictures
World War Z,11, Skydance Productions
Contagion,9,Double Feature Films
Dreamcatcher,12, WV Films II
Saving Mr. Banks,16, BBC Films
Secret in Their Eyes,20, IM Global
Crash,5,Blackfriars Bridge Films
Eastern Promises,16,BBC Films
The DUFF,8,Wonderland Sound and Vision
Children of Men,15,Universal Pictures
Tower Heist,11, Image Entertainment
V for Vendetta,14, DC Comics
Fantastic Four,14,Twentieth Century Fox Film Corporation
What Just Happened,18, Tribeca Productions
The Water Horse,15, Ecosse Films
Whiteout,8,StudioCanal
The Eye,7,Paramount Vantage
World Trade Center,18, Intermedia Films
The Smurfs 2,12,Columbia Pictures
Ghost Rider,11,Columbia Pictures Corporation
The Twilight Saga: Eclipse,26, Sunswept Entertainment
21 & Over,9,Relativity Media
Chef,4, Fetisov Teterin Films
Furry Vengeance,15,Summit Entertainment
Alone in the Dark,17, Brightlight Pictures
Larry Crowne,12,Universal Pictures
Out of the Furnace,18, Scott Free Productions
Bad Boys II,11,Columbia Pictures Corporation
Journey to the Center of the Earth,34,New Line Cinema
Crank,5, GreeneStreet Films
Insurgent,9, NeoReel
Agora,5,HimenÃ³ptero
A Christmas Carol,17, ImageMovers
Water for Elephants,19, Flashpoint Entertainment
Interstellar,12, Legendary Pictures
Easy A,6, Olive Bridge Entertainment
Banlieue 13,11, EuropaCorp
Wicker Park,11, Mel's Cite du Cinema
Honey,5, Marc Platt Productions
Hope Springs,12, Metro-Goldwyn-Mayer (MGM)
Secret Window,13, Pariah Entertainment Group
All Is Lost,11, Before the Door Pictures
Friday Night Lights,19, MDBF Filmgesellschaft mbH & Company KG
Rango,5, Nickelodeon Movies
The Constant Gardener,21, Epsilon Motion Pictures
