original_title,title_length,production_companies
The Brothers Grimm,18," Reforma Films,  Mosaic Media Group"
The Butler,10," Pam Williams Productions,  Lee Daniels Entertainment,  Follow Through Productions, Laura Ziskin Productions,  Salamander Pictures"
The Butterfly Effect,20," Katalyst Films, New Line Cinema,  BenderSpink"
The Cabin in the Woods,22,Lionsgate
The Call,8," WWE Studios,  Troika Pictures"
The Cat's Meow,14," CP Medien AG,  Dan Films, Lions Gate Films"
The Cave,8," Cineblue Internationale Filmproduktionsgesellschaft,  Cinerenta Medienbeteiligungs KG"
The Cell,8,"New Line Cinema,  Avery Pix,  Caro-McLeod,  Katira Productions GmbH & Co. KG"
The Change-Up,13," Relativity Media,  Big Kid Pictures, Universal Pictures"
The Chronicles of Narnia: Prince Caspian,40, Stillking Films
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62,Walt Disney
The Chronicles of Narnia: The Voyage of the Dawn Treader,56," Walden Media,  Fox 2000 Pictures"
The Chronicles of Riddick,25," Primal Foe Productions,  Radar Pictures,  One Race Productions"
The Cold Light of Day,21," Film Rites,  Intrepid Pictures,  Galavis Film,  Picture Machine"
The Company Men,15,"Spring Creek Productions,  Battle Mountain Films"
The Conjuring,13," Evergreen Media Group, New Line Cinema"
The Constant Gardener,21,"Studio Babelsberg,  Focus Features,  Epsilon Motion Pictures,  Scion Films"
The Core,8,"Paramount Pictures,  LivePlanet,  Core Productions,  Horsepower Films"
The Counselor,13," Kanzaman,  Nick Wechsler Productions, Ingenious Media,  Fox 2000 Pictures"
The Covenant,12,"Screen Gems,  Inc."
The Crazies,11," Overture Films, Penn Station Entertainment,  Participant Media,  Imagenation Abu Dhabi FZ"
The Curious Case of Benjamin Button,35,Paramount Pictures
The DUFF,8," CBS Films, Wonderland Sound and Vision"
The Da Vinci Code,17," Imagine Entertainment,  Government of Malta,  Skylark Productions"
The Danish Girl,15, Working Title Films
The Dark Knight,15," Syncopy, DC Comics,  Legendary Pictures"
The Dark Knight Rises,21," Warner Bros., Legendary Pictures,  Syncopy,  DC Entertainment"
The Darkest Hour,16,"Summit Entertainment,  Regency Enterprises,  The Jacobson Company,  New Regency Pictures"
The Day After Tomorrow,22," Twentieth Century Fox Film Corporation,  Mark Gordon Productions,  Mel's Cite du Cinema,  Centropolis Entertainment"
The Day the Earth Stood Still,29," 3 Arts Entertainment,  Dune Entertainment III, Twentieth Century Fox Film Corporation"
The Debt,8," Pioneer Pictures, Miramax Films,  Marv Films"
The Departed,12, Warner Bros.
The Descendants,15," Ad Hominem Enterprises,  Dune Entertainment"
The Devil Wears Prada,21," Peninsula Films, Twentieth Century Fox Film Corporation,  Major Studio Partners,  Fox 2000 Pictures,  Dune Entertainment"
The Devil's Double,18," Staccato Films, Corrino Media Corporation"
The Dictator,12,Paramount Pictures
The Dilemma,11," Wild West Picture Show Productions, Imagine Entertainment"
The Dressmaker,14," Apollo Media,  Film Art Media"
The Dukes of Hazzard,20," Warner Bros.,  Gerber Pictures"
The Eagle,9," Twins Financing,  Prime Focus,  Film4, Toledo Productions"
The East,8,Scott Free Productions
The Emperor's New Groove,24,Walt Disney Pictures
The Equalizer,13," Escape Artists,  Mace Neufeld Productions"
The Exorcism of Emily Rose,26, Screen Gems
The Expendables 3,17," Ex3 Productions, Davis-Films,  Millennium Films,  LionsGate"
The Express,11,"Davis Entertainment,  Relativity Media"
The Eye,7,"Paramount Vantage,  VN Productions"
The Family,10," EuropaCorp,  Grive Productions, Canal Plus"
The Fast and the Furious,24,Universal Pictures
The Fault in Our Stars,22," TSG Entertainment,  Temple Hill Entertainment"
The Fifth Estate,16,"DreamWorks SKG,  Anonymous Content,  Touchstone Pictures,  Reliance Entertainment,  Participant Media"
The Final Destination,21," Practical Pictures, New Line Cinema"
The Five-Year Engagement,24," Relativity Media,  Apatow Productions,  Dentsu,  Stoller Global Solutions, Universal Pictures"
The Flintstones in Viva Rock Vegas,34,"Universal Pictures,  Amblin Entertainment"
The Forbidden Kingdom,21," Huayi Brothers, Casey Silver Productions,  China Film Co-Production Corporation"
The Forgotten,13," Jinks/Cohen Company, Revolution Studios,  Visual Arts Entertainment"
The Fountain,12,"Regency Enterprises,  Warner Bros.,  Muse Entertainment Enterprises"
The Four Feathers,17," Miramax Films,  Jaffilms Inc.,  Marty Katz Productions,  Dune Films"
The Fourth Kind,15,Universal Pictures
The Frozen Ground,17," K5 International, Grindstone Entertainment Group,  Paradox Entertainment,  Cheetah Vision"
The Gambler,11,Paramount Pictures
The Game Plan,13,Walt Disney Pictures
The Ghost Writer,16, France 2 CinÃ©ma
The Gift,8,"Lakeshore Entertainment, Blumhouse Productions,  Alphaville Films,  STX Entertainment,  Ahimsa Films"
The Girl Next Door,18," Daybreak, Regency Enterprises,  New Regency Pictures"
The Girl with the Dragon Tattoo,31," Metro-Goldwyn-Mayer (MGM), Columbia Pictures,  Yellow Bird,  Scott Rudin Productions"
The Giver,9," Walden Media,  Asis Productions, The Weinstein Company"
The Golden Compass,18," Depth of Field,  Ingenious Film Partners, New Line Cinema"
The Good Dinosaur,17," Buena Vista,  Pixar Animation Studios"
The Good German,15,"Warner Bros.,  Sunset Gower Studios,  Section Eight Productions"
The Good Shepherd,17, American Zoetrope
The Grand Budapest Hotel,24," TSG Entertainment,  Scott Rudin Productions,  Indian Paintbrush,  Studio Babelsberg, Fox Searchlight Pictures"
The Grand Seduction,19,"Max Films Productions,  Morag Loves Company"
The Great Debaters,18, Harpo Films
The Great Gatsby,16," A&E Television Networks, Village Roadshow Pictures"
The Great Raid,14," Lawrence Bender Productions,  Marty Katz Productions"
The Green Hornet,16, Reliance BIG Entertainment
The Grey,8," LD Entertainment, Scott Free Productions,  Inferno Distribution,  1984 Private Defense Contractors"
The Grudge,10," Colombia Pictures,  Senator International,  Fellah Pictures,  Vertigo Entertainment, Ghost House Pictures"
The Grudge 2,12," Vertigo Entertainment,  Ghost House Pictures, Columbia Pictures Corporation"
The Grudge 3,12, Stage 6 Films
The Guard,9," Prescience,  Irish Film Board,  Element Pictures"
The Guardian,12,"Contrafilm,  Touchstone Pictures,  Eyetronics,  Firm Films,  Beacon Pictures"
The Guest,9,"HanWay Films,  Snoot Entertainment"
The Gunman,10," Canal+,  TF1 Films Production,  Silver Pictures,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)"
The Hangover,12," IFP Westcoast Erste, Legendary Pictures"
The Hangover Part II,20," Green Hat Films, Legendary Pictures,  Warner Bros."
The Hangover Part III,21, Green Hat Films
The Happening,13," UTV Motion Pictures, Spyglass Entertainment,  Twentieth Century Fox Film Corporation"
The Hateful Eight,17," FilmColony, Double Feature Films,  The Weinstein Company"
The Haunted Mansion,19," Doom Buggy Productions,  Gunn Films"
The Heartbreak Kid,18," Davis Entertainment,  Radar Pictures,  DreamWorks Pictures, Conundrum Entertainment"
The Heat,8," Big Screen Productions, Ingenious Film Partners"
The Help,8," Participant Productions,  Imagenation Abu Dhabi FZ"
The Hills Have Eyes,19," Major Studio Partners, Dune Entertainment"
The Hitcher,11," Platinum Dunes,  Focus Films"
The Hitchhiker's Guide to the Galaxy,36, Touchstone Pictures
The Hoax,8," Yari Film Group,  Bob Yari Productions, Miramax Films,  The Mark Gordon Company"
The Hobbit: An Unexpected Journey,33," Metro-Goldwyn-Mayer (MGM),  New Line Cinema"
The Hobbit: The Battle of the Five Armies,41,"WingNut Films,  3Foot7,  Metro-Goldwyn-Mayer (MGM)"
The Hobbit: The Desolation of Smaug,35," New Line Cinema, WingNut Films"
The Holiday,11,"Columbia Pictures,  Relativity Media,  Universal Pictures,  Waverly Films"
The Host,8," Silver Reel,  Open Road Films, Nick Wechsler Productions"
The Hours,9," Scott Rudin Productions,  Miramax Films, Paramount Pictures"
The House Bunny,15," Relativity Media, Columbia Pictures,  Happy Madison Productions"
The Hundred-Foot Journey,24,"Amblin Entertainment,  Harpo Films,  Participant Media"
The Hunger Games,16,Lionsgate
The Hunger Games: Mockingjay - Part 1,37,"Lionsgate,  Color Force"
The Hunger Games: Mockingjay - Part 2,37," Color Force,  StudioCanal,  Lionsgate, Studio Babelsberg"
The Hunted,10,Lakeshore Entertainment
The Hurt Locker,15," Voltage Pictures,  Film Capital Europe Funds (FCEF ), Summit Entertainment,  Grosvenor Park Media Ltd."
The Ides of March,17," Exclusive Media Group, Appian Way,  Cross Creek Pictures,  Crystal City Entertainment"
The Illusionist,15," Bull's Eye Entertainment,  Stillking Films"
The Imitation Game,18, Bristol Automotive
The In Crowd,12,Warner Bros. Pictures
The Incredible Burt Wonderstone,31,"New Line Cinema,  Carousel Productions,  Benderspink"
The Incredible Hulk,19,"Universal Pictures,  Marvel Studios"
The Informant!,14," Warner Bros.,  Jaffe / Braunstein Enterprise,  Groundswell Productions"
The Intern,10,Waverly Films
The International,17,"Studio Babelsberg,  X-Filme Creative Pool"
The Internship,14," TSG Entertainment, Twentieth Century Fox Film Corporation,  Regency Enterprises"
The Interpreter,15," Misher Films,  Working Title Films"
The Invasion,12," Silver Pictures,  Warner Bros."
The Invention of Lying,22," Lin Pictures,  Warner Bros., Media Rights Capital,  Wintergreen Productions"
The Invisible,13," Birnbaum / Barber Productions, Spyglass Entertainment,  Hollywood Pictures"
The Iron Lady,13,"UK Film Council,  CinÃ©CinÃ©ma,  DJ Films"
The Island,10,"DreamWorks SKG,  Parkes/MacDonald Productions"
The Italian Job,15,"Paramount Pictures,  Working Title Films"
The Jacket,10," Mandalay Pictures,  VIP 3 Medienfonds,  2929 Productions,  Rising Star"
The Joneses,11," Premiere Picture, Echo Lake Productions"
The Judge,9,"Village Roadshow Pictures,  Team Downey"
The Jungle Book 2,17,"Walt Disney Pictures,  Walt Disney Animation Australia,  DisneyToon Studios,  Walt Disney Television Animation"
The Karate Kid,14," China Film Group, Columbia Pictures,  Overbrook Entertainment,  Jerry Weintraub Productions"
The King's Speech,17," UK Film Council, The Weinstein Company,  See-Saw Films,  Bedlam Productions"
The Kingdom,11," MDBF Zweite Filmgesellschaft, Universal Pictures"
The Kite Runner,15," Sidney Kimmel Entertainment,  Neal Street Productions, DreamWorks SKG,  China Film Co-Production Corporation"
The Ladies Man,14,SNL Studios
The Lady in the Van,19, TriStar Productions
The Lake House,14, Sound for Film
The Last Airbender,18,"Paramount Pictures,  Kennedy/Marshall Company,  Nickelodeon Movies,  Industrial Light & Magic (ILM)"
The Last Castle,15,DreamWorks SKG
The Last Exorcism Part II,25," CBS Films, StudioCanal"
The Last King of Scotland,25," Scottish Screen,  Cowboy Films,  UK Film Council"
The Last Legion,15,"Ingenious Film Partners,  Dino De Laurentiis Company"
The Last Samurai,16," Bedford Falls Company,  The,  Warner Bros.,  Radar Pictures"
The Last Witch Hunter,21," Atmosphere Entertainment MM,  One Race Films,  Goldmann Pictures,  NeoReel"
The League of Extraordinary Gentlemen,37," JD Productions, Twentieth Century Fox Film Corporation,  International Production Company,  Angry Films,  Mediastream Dritte Film GmbH & Co. Beteiligungs KG"
The Legend of Bagger Vance,26," Epsilon Motion Pictures,  Wildwood Enterprises, DreamWorks SKG,  Twentieth Century Fox Film Corporation"
The Legend of Hercules,22,Millennium Films
The Legend of Zorro,19,"Amblin Entertainment,  Columbia Pictures Corporation"
The Lego Movie,14," Lin Pictures,  Warner Bros. Animation"
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
The Life of David Gale,22,"Universal Pictures,  Intermedia Films,  Saturn Films"
The Lincoln Lawyer,18," Lionsgate,  Sidney Kimmel Entertainment"
The Little Prince,17,"Onyx Films,  On Entertainment,  Zippcast Films,  Orange Studios"
The Little Vampire,18,New Line Cinema
The Lizzie McGuire Movie,24,Walt Disney Pictures
The Lone Ranger,15," Infinitum Nihil, Walt Disney Pictures,  Blind Wink Productions"
The Longest Ride,16, Temple Hill Entertainment
The Longest Yard,16," Columbia Pictures Corporation,  MTV Films"
The Lookout,11,Miramax Films
The Lord of the Rings: The Fellowship of the Ring,49, New Line Cinema
The Lord of the Rings: The Return of the King,45," New Line Cinema, WingNut Films"
The Lord of the Rings: The Two Towers,37," New Line Cinema,  The Saul Zaentz Company"
The Love Guru,13," Internationale Filmproduktion, Paramount Pictures"
The Lovely Bones,16," Key Creatives, WingNut Films,  Goldcrest Pictures,  DreamWorks SKG"
The Machinist,13," Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  Canal+ EspaÃ±a,  ICF, Filmax Entertainment"
The Majestic,12,"Village Roadshow Pictures,  Castle Rock Entertainment,  NPV Entertainment,  Darkwoods Productions"
The Man from U.N.C.L.E.,23,"Davis Entertainment,  Warner Bros.,  RatPac-Dune Entertainment,  Wigram Productions"
The Manchurian Candidate,24," Scott Rudin Productions,  Clinica Estetico"
The Marine,10," WWE Studios, Twentieth Century Fox Film Corporation,  Pacific Film and Television Commission"
The Martian,11,"Twentieth Century Fox Film Corporation,  TSG Entertainment,  International Traders,  Scott Free Productions,  Mid Atlantic Films"
The Master,10," Annapurna Pictures,  The Weinstein Company"
The Matador,11,Miramax Films
The Matrix Reloaded,19," NPV Entertainment,  Silver Pictures, Village Roadshow Pictures,  Heineken Branded Entertainment"
The Matrix Revolutions,22, Warner Bros.
The Maze Runner,15, Temple Hill Entertainment
The Mechanic,12," Millennium Films,  Chartoff-Winkler Productions,  Nu Image Entertainment GmbH"
The Men Who Stare at Goats,26," Smoke House, BBC Films"
The Mexican,11," Newmarket Capital Group,  Lawrence Bender Productions, DreamWorks SKG"
The Midnight Meat Train,23,"Lions Gate Films,  GreeneStreet Films"
The Mist,8," Dimension Films, Darkwoods Productions"
The Monuments Men,17," Fox 2000 Pictures, Columbia Pictures,  Studio Babelsberg"
The Mortal Instruments: City of Bones,37," Don Carmody Productions,  Mr. Smith Productions, Constantin Film Produktion"
The Mothman Prophecies,22,Lakeshore Entertainment
The Mummy Returns,17," Imhotep Productions, Universal Pictures,  Alphaville Films"
The Mummy: Tomb of the Dragon Emperor,37,"Universal Pictures,  China Film Co-Production Corporation"
The Muppets,11,Walt Disney Pictures
The Musketeer,13," Signature Entertainment,  The, Crystal Sky Worldwide,  Carousel Picture Company,  ApolloMedia Distribution,  MDP Worldwide"
The Namesake,12,Fox Searchlight Pictures
The Nanny Diaries,17," FilmColony, The Weinstein Company"
The Next Three Days,19," FidÃ©litÃ© Films, Lionsgate"
The Night Before,16," Point Grey Pictures, Sony Pictures,  Good Universe"
The Notebook,12,New Line Cinema
The November Man,16," SPD Films, Irish Dreamtime,  Relativity Media"
The Number 23,13," Contrafilm, New Line Cinema,  Firm Films"
The Omen,8,Twentieth Century Fox Film Corporation
The Order,9," N1 European Film Produktions GmbH & Co. KG, Twentieth Century Fox Film Corporation"
The Other Guys,14, Gary Sanchez Productions
The Other Woman,15,"Twentieth Century Fox Film Corporation,  LBI Productions"
The Others,10," Lucky Red,  Canal Plus,  Sogecine,  Las Producciones del Escorpion"
The Pacifier,12,Walt Disney Pictures
The Patriot,11,"Centropolis Entertainment,  Columbia Pictures Corporation,  Global Entertainment Productions GmbH & Company Medien KG"
The Peanuts Movie,17,"Blue Sky Studios,  Twentieth Century Fox Animation"
The Perfect Game,16," Prelude Pictures, HighRoad Entertainment,  The,  Perfect Game"
The Perfect Storm,17," Radiant Productions, Warner Bros."
The Perks of Being a Wallflower,31, Mr. Mudd Production
The Phantom of the Opera,24," Scion Films, Odyssey Entertainment,  Really Useful Films"
The Pianist,11," Heritage Films,  Agencja Produkcji Filmowej,  Studio Babelsberg"
The Pirates! In an Adventure with Scientists!,45," Sony Pictures Animation,  Aardman Animations"
The Place Beyond the Pines,26,"Sidney Kimmel Entertainment,  Electric City Entertainment"
The Polar Express,17," Universal CGI,  Shangri-La Entertainment"
The Possession,14, North Box Productions
The Prestige,12,Touchstone Pictures
The Prince,10," Emmett/Furla Films, Grindstone Entertainment Group,  Aperture Entertainment,  Oasis Films"
The Princess Diaries,20," Bottom of the Ninth Productions,  BrownHouse Productions"
The Princess and the Frog,25, Walt Disney Animation Studios
The Punisher,12," Marvel Enterprises, Lions Gate Films,  VIP 3 Medienfonds,  VIP 2 Medienfonds"
The Purge: Anarchy,18," Why Not Productions,  Blumhouse Productions,  Platinum Dunes, Universal Pictures,  5150 Action"
The Pursuit of Happyness,24, Escape Artists
The Queen,9," Granada Film Productions,  PathÃ© Pictures International,  Scott Rudin Productions"
The Railway Man,15,"Archer Street Productions,  Pictures in Paradise,  Lionsgate,  Silver Reel"
The Raven,9,Relativity Media
The Reaping,11," Chime Films,  Eyetronics,  Dark Castle Entertainment"
The Return,10,"Rogue Pictures,  Intrepid Pictures"
The Revenant,12," CatchPlay,  New Regency Pictures, Regency Enterprises,  Appian Way"
The Ring,8,DreamWorks SKG
The Rite,8," Hungarian National Film Office, New Line Cinema,  Lazio Film Commission,  Contrafilm,  Mid Atlantic Films"
The Road,8,"2929 Productions,  Dimension Films,  Chockstone Pictures,  Nick Wechsler Productions"
The Road to El Dorado,21,DreamWorks Animation
The Rookie,10,"Walt Disney Pictures,  Gran Via Productions,  98 MPH Productions"
The Roommate,12,"Vertigo Entertainment,  Screen Gems"
The Rover,9, Screen Australia
The Runaways,12," Linson Entertainment,  Road Rebel"
The Rundown,11,"Columbia Pictures,  WWE Studios,  Universal Pictures"
The Santa Clause 2,18,Walt Disney Pictures
The Score,9,Paramount Pictures
The Scorpion King,17," Alphaville Films,  Kalima Productions GmbH & Co. KG,  World Wrestling Entertainment (WWE)"
The Secret Life of Bees,23,Fox Searchlight Pictures
The Secret Life of Walter Mitty,31, Twentieth Century Fox Film Corporation
The Secret of Moonacre,22,"South Pacific Pictures,  Metropolitan Filmexport,  The Australian Film Commission,  Spice Factory"
The Sentinel,12," Epsilon Motion Pictures,  Dune Entertainment, Twentieth Century Fox Film Corporation"
The Sisterhood of the Traveling Pants,37, Alcon Entertainment
The Sitter,10,Twentieth Century Fox Film Corporation
The Skeleton Key,16," Daniel Bobker Productions,  Double Feature Films, Universal Pictures,  MFPV Film"
The Skulls,10," Newmarket Capital Group, Universal Pictures,  Cranium Films,  Original Film"
The Smurfs,10," Kerner Entertainment Company, Columbia Pictures,  Sony Pictures Animation"
The Smurfs 2,12," Kerner Entertainment Company,  Hemisphere Media Capital,  Sony Pictures Animation, Columbia Pictures"
The Social Network,18,"Columbia Pictures,  Relativity Media,  Scott Rudin Productions"
The Soloist,11,DreamWorks
The Sorcerer's Apprentice,25, Junction Entertainment
The Spiderwick Chronicles,25," The Kennedy/Marshall Company, Paramount Pictures"
The Spirit,10," Lionsgate, DC Comics"
The SpongeBob Movie: Sponge Out of Water,40,"Paramount Pictures,  Disruption Entertainment"
The Spy Next Door,17," Spy Next Door,  Relativity Media, Robert Simonds Productions"
The Stepford Wives,18, DreamWorks Pictures
The Strangers,13, Vertigo Entertainment
The Sweetest Thing,18,Konrad Pictures
The Switch,10,"Mandate Pictures,  Bona Fide Productions,  Echo Films"
The Tailor of Panama,20," Merlin Films, Columbia Pictures"
The Taking of Pelham 1 2 3,26," Relativity Media,  Escape Artists, Columbia Pictures"
The Texas Chainsaw Massacre,27," Next Entertainment, New Line Cinema,  Platinum Dunes,  Focus Features"
The Theory of Everything,24,Working Title Films
The Thing,9, Strike Entertainment
The Three Burials of Melquiades Estrada,39,The Javelina Film Company
The Three Musketeers,20," New Legacy,  Studio Babelsberg,  Nouvelles Ã‰ditions de Films (NEF), Impact Pictures,  Constantin Film Produktion"
The Three Stooges,17,Wessler Entertainment
The Time Machine,16,DreamWorks SKG
The Tourist,11,"Spyglass Entertainment,  StudioCanal,  Italian Tax Credit"
The Town,8," GK Films,  Thunder Road Pictures, Legendary Pictures"
The Transporter,15,"TF1 Films Productions,  Canal+"
The Transporter Refueled,24,EuropaCorp
The Twilight Saga: Breaking Dawn - Part 1,41," Total Entertainment,  TSBD Canada Productions"
The Twilight Saga: Breaking Dawn - Part 2,41,"Summit Entertainment,  Temple Hill Entertainment"
The Twilight Saga: Eclipse,26," Imprint Entertainment, Summit Entertainment,  Maverick Films,  Sunswept Entertainment,  Temple Hill Entertainment"
The Twilight Saga: New Moon,27," Temple Hill Entertainment,  Imprint Entertainment, Summit Entertainment,  Sunswept Entertainment"
The Ugly Truth,14," Relativity Media, Lakeshore Entertainment"
The Unborn,10," Platinum Dunes,  Phantom Four,  Relativity Media, Rogue Pictures"
The Village,11," Blinding Edge Pictures,  Touchstone Pictures"
The Walk,8, ImageMovers
The Water Diviner,17," Seven Group Holdings,  Seven West Media"
The Water Horse,15,"Revolution Studios,  Walden Media,  Ecosse Films,  Beacon Pictures"
The Way Back,12,"Polish Film Institute,  Monolith Films,  Imagenation Abu Dhabi FZ,  Exclusive Films,  On the Road"
The Weather Man,15," Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG, Paramount Pictures,  Escape Artists"
The Wedding Date,16, 26 Films
The Wedding Planner,19,"Columbia Pictures Corporation,  Dee Gee Entertainment,  Prufrock Pictures,  Tapestry Films,  Intermedia Films"
The Wedding Ringer,18," Screen Gems,  LStar Capital, Miramax Films"
The Whole Nine Yards,20," Warner Bros.,  Morgan Creek Productions"
The Whole Ten Yards,19," Eclipse Catering, Cheyenne Enterprises,  MHF Zweite Academy Film"
The Wild,8," Hoytyboy Pictures, Walt Disney Pictures,  C.O.R.E. Feature Animation,  Contrafilm"
The Wolf of Wall Street,23," Red Granite Pictures,  EMJAG Productions, Paramount Pictures"
The Wolverine,13," Bad Hat Harry Productions,  Big Screen Productions,  Marvel Entertainment, Twentieth Century Fox Film Corporation,  Donners' Company"
The Woman in Black,18," Alliance Films,  UK Film Council, Hammer Film Productions"
The Words,9," CBS Films, Serenade Films"
The Wrestler,12," Wild Bunch,  Protozoa Pictures,  Top Rope, Saturn Films"
The X Files: I Want to Believe,30," Crying Box Productions,  Dune Entertainment III,  Ten Thirteen Productions"
The Young Victoria,18,GK Films
There Will Be Blood,19, Ghoulardi Film Company
Things We Lost in the Fire,26," Province of British Columbia Production Services Tax Credit, DreamWorks SKG"
Think Like a Man,16,"Rainforest Films,  Studio Mir"
Thirteen Days,13," Tig Productions, New Line Cinema"
This Is 40,10,Apatow Productions
This Is Where I Leave You,25," Warner Bros.,  21 Laps Entertainment, Spring Creek Productions"
This Is the End,15, Sony Pictures Entertainment (SPE)
This Must Be the Place,22," Indigo Film, ARP SÃ©lection"
Thor,4,"Marvel Studios,  Marvel Entertainment"
Thor: The Dark World,20,Marvel Studios
Timeline,8," Cobalt Media Group,  Artists Production Group (APG),  Mutual Film Company,  Donners' Company"
Titan A.E.,10, Fox Animation Studios
"Tomorrow, When the War Began",28,Omnilab Media
Tooth Fairy,11," Mayhem Pictures,  Walden Media, Dune Entertainment,  Twentieth Century Fox"
Torque,6,Village Roadshow Pictures
Total Recall,12,Columbia Pictures
Tower Heist,11,"Universal Pictures,  Image Entertainment,  Rat Entertainment"
Toy Story 3,11," Pixar Animation Studios, Walt Disney Pictures"
Traffic,7,"USA Films,  Initial Entertainment Group (IEG),  Bedford Falls Company,  The,  Splendid Medien AG"
Training Day,12,"Village Roadshow Pictures,  Outlaw Productions (I),  NPV Entertainment,  Warner Bros."
Trainwreck,10," Fuji Television Network,  Dentsu"
Trance,6," Decibel Films,  Film4, Cloud Eight Films"
Transcendence,13," Syncopy, Alcon Entertainment"
Transformers,12," Platinum Dunes,  Di Bonaventura Pictures, Paramount Pictures,  DreamWorks SKG,  Amblin Entertainment"
Transformers: Age of Extinction,31," Amblin Entertainment,  Hasbro,  Di Bonaventura Pictures, Paramount Pictures"
Transformers: Dark of the Moon,30," Di Bonaventura Pictures,  Indochina Productions,  Hasbro"
Transformers: Revenge of the Fallen,35," Platinum Dunes,  Amblin Entertainment,  DreamWorks SKG"
Transporter 2,13," TF 1 Film Productions,  Twentieth Century Fox Film Corporation, Canal Plus,  Current Entertainment,  TPS Star"
Transporter 3,13," EuropaCorp,  Grive Productions, Europa Corp"
Transsiberian,13," Canal+ EspaÃ±a,  Castelao Producciones"
Trapped,7," Propaganda Films,  Colombia Pictures"
Trespass,8," Winkler Films, Nu Image Films"
Tristan & Isolde,16," Epsilon Motion Pictures,  Franchise Pictures, Twentieth Century Fox Film Corporation,  Scott Free Productions"
Tropic Thunder,14," Red Hour Films,  Internationale Filmproduktion Stella-del-Sud Second"
Troy,4," Radiant Productions,  Warner Bros."
True Grit,9," Skydance Productions, Paramount Pictures,  Mike Zoss Productions"
Trumbo,6," ShivHans Pictures,  Inimitable Pictures, Groundswell Productions"
Turbo,5,DreamWorks Animation
Twilight,8, Imprint Entertainment
Twisted,7," Blackout Productions Inc., Paramount Pictures,  Intertainment AG,  Harlequin Pictures"
Two for the Money,17,Universal Pictures
Unbreakable,11," Barry Mendel Productions,  Touchstone Pictures, Limited Edition Productions Inc."
Unbroken,8, Jolie Pas
Under the Skin,14," Nick Wechsler Productions,  UK Film Council"
Undercover Brother,18,Universal Pictures
Underworld,10," Subterranean Productions UK Ltd., Lakeshore Entertainment,  Underworld Produktions GmbH"
Underworld: Awakening,21,"Lakeshore Entertainment,  Saturn Films,  Sketch Films,  UW4 Productions,  Screen Gems"
Underworld: Evolution,21,"Lakeshore Entertainment,  Screen Gems"
Underworld: Rise of the Lycans,30," Screen Gems,  Sketch Films,  UW3 Film Productions"
Unfaithful,10," Fox 2000 Pictures, Regency Enterprises"
Unfinished Business,19," New Regency Pictures,  Escape Artists, Studio Babelsberg,  Regency Enterprises"
United 93,9," Working Title Films, Universal Pictures,  Sidney Kimmel Entertainment"
Unknown,7," TF1 Films Production,  Dark Castle Entertainment"
Unleashed,9," Current Entertainment,  EuropaCorp,  Clubdeal, Canal Plus,  TF1 Films Production"
Unstoppable,11,"Twentieth Century Fox Film Corporation,  Firm Films,  Prospect Park"
Untraceable,11," Cohen/Pearl Productions,  Screen Gems"
Up,2, Pixar Animation Studios
Up in the Air,13,Paramount Pictures
Upside Down,11," Jouror Productions,  Studio 37, Onyx Films,  France 2 CinÃ©ma,  Transfilm"
Uptown Girls,12,GreeneStreet Films
V for Vendetta,14," Silver Pictures,  DC Comics,  Anarchos Productions"
Vacancy,7, Hal Lieberman Company
Vacation,8,"New Line Cinema,  David Dobkin Productions,  BenderSpink"
Valentine's Day,15,New Line Cinema
Valiant,7,"Vanguard Films,  Scanbox"
Valkyrie,8," Metro-Goldwyn-Mayer (MGM), United Artists,  Achte Babelsberg Film,  Bad Hat Harry Productions"
Vampires Suck,13,"20th Century Fox,  Regency Enterprises"
Van Helsing,11,"Universal Pictures,  The"
Vanilla Sky,11," Cruise-Wagner Productions, Paramount Pictures"
Vanity Fair,11,Alliance Films
Vantage Point,13," Original Film,  Relativity Media,  Art In Motion,  Kanzaman"
Veronica Mars,13,"Warner Bros.,  Warner Bros. Interactive Entertainment"
Vertical Limit,14,Columbia Pictures Corporation
Vicky Cristina Barcelona,24," Antena 3 Films,  Antena 3 TelevisiÃ³n, The Weinstein Company,  Gravier Productions"
Victor Frankenstein,19," Moving Picture Company (MPC),  TSG Entertainment"
Virgin Territory,16,"Ingenious Film Partners,  Zephyr Films,  Dino De Laurentiis Company"
W.,2,Ixtlan Productions
WALLÂ·E,7," Pixar Animation Studios, Walt Disney Pictures"
Walk Hard: The Dewey Cox Story,30, Apatow Productions
Walk the Line,13,"Tree Line Films,  Catfish Productions,  Konrad Pictures"
Wall Street: Money Never Sleeps,31," Edward R. Pressman Film,  Dune Entertainment"
Wanderlust,10," A Hot Dog,  Apatow Productions"
Wanted,6," Spyglass Entertainment,  Marc Platt Productions,  Bazelevs Production"
War,3," Province of British Columbia Production Services Tax Credit,  Fierce Entertainment, Mosaic Media Group,  Current Entertainment"
War Horse,9,"DreamWorks SKG,  Reliance Entertainment,  Kennedy/Marshall Company"
War of the Worlds,17," DreamWorks SKG,  Cruise/Wagner Productions,  Amblin Entertainment"
