Index,popularity,budget,revenue,original_title,genres
10197,0.313073,0,0,Freaky Friday,Comedy
10197,0.313073,0,0,Freaky Friday,Family
10198,0.283119,0,0,The Boy in the Plastic Bubble,TV Movie
10198,0.283119,0,0,The Boy in the Plastic Bubble,Drama
10199,0.564342,1500000,0,The Man Who Fell to Earth,Drama
10199,0.564342,1500000,0,The Man Who Fell to Earth,Science Fiction
10200,0.264423,0,0,The Little Girl Who Lives Down the Lane,Mystery
10200,0.264423,0,0,The Little Girl Who Lives Down the Lane,Drama
10200,0.264423,0,0,The Little Girl Who Lives Down the Lane,Thriller
10201,0.26422399999999996,0,0,Alice Sweet Alice,Thriller
10201,0.26422399999999996,0,0,Alice Sweet Alice,Mystery
10201,0.26422399999999996,0,0,Alice Sweet Alice,Horror
10202,0.261838,0,0,Two-Minute Warning,Action
10202,0.261838,0,0,Two-Minute Warning,Thriller
10203,0.569865,0,0,Obsession,Drama
10203,0.569865,0,0,Obsession,Thriller
10203,0.569865,0,0,Obsession,Mystery
10204,0.214658,0,0,Robin and Marian,Action
10204,0.214658,0,0,Robin and Marian,Adventure
10204,0.214658,0,0,Robin and Marian,Drama
10204,0.214658,0,0,Robin and Marian,Romance
10205,0.196999,0,0,Bugsy Malone,Drama
10205,0.196999,0,0,Bugsy Malone,Action
10205,0.196999,0,0,Bugsy Malone,Comedy
10205,0.196999,0,0,Bugsy Malone,Music
10205,0.196999,0,0,Bugsy Malone,Family
10206,0.194746,0,0,Silent Movie,Comedy
10207,0.194596,0,0,Burnt Offerings,Horror
10208,0.15576800000000002,6000000,161000000,A Star Is Born,Drama
10208,0.15576800000000002,6000000,161000000,A Star Is Born,Music
10208,0.15576800000000002,6000000,161000000,A Star Is Born,Romance
10209,0.13442,0,0,Squirm,Horror
10210,0.45617399999999997,0,0,Midway,Action
10210,0.45617399999999997,0,0,Midway,Drama
10210,0.45617399999999997,0,0,Midway,History
10210,0.45617399999999997,0,0,Midway,War
10211,0.128027,0,0,The Front,Comedy
10211,0.128027,0,0,The Front,Drama
10212,0.126723,0,0,Cannonball,Action
10213,0.12614,0,0,The Song Remains the Same,Documentary
10213,0.12614,0,0,The Song Remains the Same,Music
10214,0.11138699999999999,0,0,Car Wash,Comedy
10214,0.11138699999999999,0,0,Car Wash,Drama
10214,0.11138699999999999,0,0,Car Wash,Romance
10215,0.116673,0,0,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Horror
10215,0.116673,0,0,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Thriller
10216,0.042352999999999995,0,0,Du bi quan wang da po xue di zi,Action
10216,0.042352999999999995,0,0,Du bi quan wang da po xue di zi,Foreign
10216,0.042352999999999995,0,0,Du bi quan wang da po xue di zi,Fantasy
10217,0.028606,0,0,The Food of the Gods,Horror
10217,0.028606,0,0,The Food of the Gods,Science Fiction
10218,0.017498,35000000,35323292,The Bad News Bears,Comedy
10218,0.017498,35000000,35323292,The Bad News Bears,Family
10219,0.002381,0,0,The Town That Dreaded Sundown,Horror
10219,0.002381,0,0,The Town That Dreaded Sundown,Mystery
10219,0.002381,0,0,The Town That Dreaded Sundown,Thriller
10219,0.002381,0,0,The Town That Dreaded Sundown,Crime
10220,2.571339,14600000,70906973,Groundhog Day,Romance
10220,2.571339,14600000,70906973,Groundhog Day,Fantasy
10220,2.571339,14600000,70906973,Groundhog Day,Drama
10220,2.571339,14600000,70906973,Groundhog Day,Comedy
10221,2.455618,18000000,75634409,The Nightmare Before Christmas,Fantasy
10221,2.455618,18000000,75634409,The Nightmare Before Christmas,Animation
10221,2.455618,18000000,75634409,The Nightmare Before Christmas,Family
10222,2.377288,22000000,321265768,Schindler's List,Drama
10222,2.377288,22000000,321265768,Schindler's List,History
10222,2.377288,22000000,321265768,Schindler's List,War
10223,2.204926,63000000,920100000,Jurassic Park,Adventure
10223,2.204926,63000000,920100000,Jurassic Park,Science Fiction
10224,1.9602169999999999,57000000,159055768,Demolition Man,Action
10224,1.9602169999999999,57000000,159055768,Demolition Man,Adventure
10224,1.9602169999999999,57000000,159055768,Demolition Man,Comedy
10224,1.9602169999999999,57000000,159055768,Demolition Man,Science Fiction
10225,1.7321259999999998,25000000,441286195,Mrs. Doubtfire,Comedy
10225,1.7321259999999998,25000000,441286195,Mrs. Doubtfire,Drama
10225,1.7321259999999998,25000000,441286195,Mrs. Doubtfire,Family
10226,1.708867,44000000,368875760,The Fugitive,Adventure
10226,1.708867,44000000,368875760,The Fugitive,Action
10226,1.708867,44000000,368875760,The Fugitive,Thriller
10226,1.708867,44000000,368875760,The Fugitive,Crime
10226,1.708867,44000000,368875760,The Fugitive,Mystery
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Action
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Drama
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Thriller
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Crime
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Mystery
10228,1.294131,26000000,206678440,Philadelphia,Drama
10228,1.294131,26000000,206678440,Philadelphia,Mystery
10229,1.242232,6900000,7993039,Dazed and Confused,Comedy
10229,1.242232,6900000,7993039,Dazed and Confused,Drama
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Adventure
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Fantasy
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Action
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Comedy
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Family
10231,1.1902469999999998,30000000,135130999,A Perfect World,Crime
10231,1.1902469999999998,30000000,135130999,A Perfect World,Drama
10231,1.1902469999999998,30000000,135130999,A Perfect World,Thriller
10232,1.1767239999999999,20000000,35739755,Robin Hood: Men in Tights,Comedy
10233,1.132123,0,48919043,Addams Family Values,Comedy
10233,1.132123,0,48919043,Addams Family Values,Family
10233,1.132123,0,48919043,Addams Family Values,Fantasy
10234,1.041911,70000000,255000211,Cliffhanger,Action
10234,1.041911,70000000,255000211,Cliffhanger,Adventure
10234,1.041911,70000000,255000211,Cliffhanger,Thriller
10235,1.0389709999999999,40000000,116300000,Sliver,Drama
10235,1.0389709999999999,40000000,116300000,Sliver,Thriller
10236,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Action
10236,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Adventure
10236,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Comedy
10236,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Family
10236,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Fantasy
10237,1.023326,0,0,Stalingrad,Drama
10237,1.023326,0,0,Stalingrad,History
10237,1.023326,0,0,Stalingrad,War
10238,0.9961129999999999,0,0,The Wrong Trousers,Animation
10238,0.9961129999999999,0,0,The Wrong Trousers,Comedy
10238,0.9961129999999999,0,0,The Wrong Trousers,Family
10239,0.980554,14000000,154864401,Cool Runnings,Comedy
10240,0.940335,21000000,227799884,Sleepless in Seattle,Comedy
10240,0.940335,21000000,227799884,Sleepless in Seattle,Drama
10240,0.940335,21000000,227799884,Sleepless in Seattle,Romance
10241,0.926373,25000000,56505065,Tombstone,Action
10241,0.926373,25000000,56505065,Tombstone,Adventure
10241,0.926373,25000000,56505065,Tombstone,Drama
10241,0.926373,25000000,56505065,Tombstone,History
10241,0.926373,25000000,56505065,Tombstone,Western
10242,0.913982,0,23202734,Benny & Joon,Action
10242,0.913982,0,23202734,Benny & Joon,Comedy
10242,0.913982,0,23202734,Benny & Joon,Drama
10242,0.913982,0,23202734,Benny & Joon,Romance
10243,0.892862,30000000,11146270,For Love or Money,Comedy
10243,0.892862,30000000,11146270,For Love or Money,Romance
10244,0.885824,30000000,36516012,Carlito's Way,Action
10244,0.885824,30000000,36516012,Carlito's Way,Crime
10244,0.885824,30000000,36516012,Carlito's Way,Drama
10244,0.885824,30000000,36516012,Carlito's Way,Thriller
10245,0.873616,25000000,133752825,Hot Shots! Part Deux,Action
10245,0.873616,25000000,133752825,Hot Shots! Part Deux,Comedy
10245,0.873616,25000000,133752825,Hot Shots! Part Deux,War
10246,0.853733,12500000,12281551,True Romance,Action
10246,0.853733,12500000,12281551,True Romance,Thriller
10246,0.853733,12500000,12281551,True Romance,Crime
10246,0.853733,12500000,12281551,True Romance,Romance
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Adventure
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Comedy
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Family
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Fantasy
10248,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,Music
10248,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,Comedy
10249,0.815631,0,12136938,Judgment Night,Action
10249,0.815631,0,12136938,Judgment Night,Thriller
10249,0.815631,0,12136938,Judgment Night,Crime
10250,0.796639,45000000,195268056,The Pelican Brief,Action
10250,0.796639,45000000,195268056,The Pelican Brief,Mystery
10250,0.796639,45000000,195268056,The Pelican Brief,Thriller
10251,0.794564,30000000,53898845,The Three Musketeers,Action
10251,0.794564,30000000,53898845,The Three Musketeers,Adventure
10251,0.794564,30000000,53898845,The Three Musketeers,Comedy
10252,0.789429,22000000,10696210,RoboCop 3,Action
10252,0.789429,22000000,10696210,RoboCop 3,Adventure
10252,0.789429,22000000,10696210,RoboCop 3,Crime
10252,0.789429,22000000,10696210,RoboCop 3,Science Fiction
10252,0.789429,22000000,10696210,RoboCop 3,Thriller
10253,0.787932,11000000,30000000,What's Eating Gilbert Grape,Romance
10253,0.787932,11000000,30000000,What's Eating Gilbert Grape,Drama
10254,0.7874140000000001,35000000,117270765,Dennis the Menace,Family
10254,0.7874140000000001,35000000,117270765,Dennis the Menace,Comedy
10255,0.76151,9000000,2395231,Kalifornia,Thriller
10255,0.76151,9000000,2395231,Kalifornia,Crime
10256,0.756988,22000000,17287898,A Bronx Tale,Drama
10256,0.756988,22000000,17287898,A Bronx Tale,Crime
10257,0.7553979999999999,13500000,11285588,Manhattan Murder Mystery,Comedy
10257,0.7553979999999999,13500000,11285588,Manhattan Murder Mystery,Crime
10257,0.7553979999999999,13500000,11285588,Manhattan Murder Mystery,Mystery
10257,0.7553979999999999,13500000,11285588,Manhattan Murder Mystery,Thriller
10258,0.750847,25000000,40903593,Falling Down,Crime
10258,0.750847,25000000,40903593,Falling Down,Drama
10258,0.750847,25000000,40903593,Falling Down,Thriller
10259,0.750456,0,32416586,The Sandlot,Comedy
10259,0.750456,0,32416586,The Sandlot,Family
10260,0.743875,42000000,270248367,The Firm,Drama
10260,0.743875,42000000,270248367,The Firm,Mystery
10260,0.743875,42000000,270248367,The Firm,Thriller
10261,0.743063,15000000,10611160,The Dark Half,Mystery
10261,0.743063,15000000,10611160,The Dark Half,Horror
10262,0.711412,0,0,Nowhere to Run,Action
10262,0.711412,0,0,Nowhere to Run,Adventure
10262,0.711412,0,0,Nowhere to Run,Drama
10262,0.711412,0,0,Nowhere to Run,Thriller
10263,0.710505,28000000,39514713,Hocus Pocus,Comedy
10263,0.710505,28000000,39514713,Hocus Pocus,Family
10263,0.710505,28000000,39514713,Hocus Pocus,Fantasy
10264,0.707901,0,0,Point of No Return,Crime
10264,0.707901,0,0,Point of No Return,Drama
10264,0.707901,0,0,Point of No Return,Thriller
10265,0.683387,13000000,65796862,In the Name of the Father,Drama
10266,0.6829029999999999,13000000,428868,Body Snatchers,Horror
10266,0.6829029999999999,13000000,428868,Body Snatchers,Science Fiction
10266,0.6829029999999999,13000000,428868,Body Snatchers,Thriller
10267,0.666908,20000000,153698625,Free Willy,Family
10267,0.666908,20000000,153698625,Free Willy,Adventure
10268,0.6659729999999999,0,11081586,Mad Dog and Glory,Comedy
10268,0.6659729999999999,0,11081586,Mad Dog and Glory,Crime
10268,0.6659729999999999,0,11081586,Mad Dog and Glory,Romance
10268,0.6659729999999999,0,11081586,Mad Dog and Glory,Drama
10269,0.657479,0,36448200,Son in Law,Comedy
10269,0.657479,0,36448200,Son in Law,Drama
10269,0.657479,0,36448200,Son in Law,Romance
10270,0.653566,0,0,The Vanishing,Thriller
10270,0.653566,0,0,The Vanishing,Drama
10270,0.653566,0,0,The Vanishing,Mystery
10271,0.6420399999999999,0,0,Joshua Tree,Action
10271,0.6420399999999999,0,0,Joshua Tree,Thriller
10272,0.6394529999999999,0,4104962,This Boyâ€™s Life,Drama
10273,0.636582,30,0,Striking Distance,Crime
10273,0.636582,30,0,Striking Distance,Action
10273,0.636582,30,0,Striking Distance,Mystery
10273,0.636582,30,0,Striking Distance,Thriller
10274,0.634017,7000000,116700000,The Piano,Romance
10274,0.634017,7000000,116700000,The Piano,Drama
10275,0.625238,35000000,18635620,Geronimo: An American Legend,Action
10275,0.625238,35000000,18635620,Geronimo: An American Legend,Drama
10275,0.625238,35000000,18635620,Geronimo: An American Legend,Western
10276,0.62502,35000000,0,Bound by Honor,Action
10276,0.62502,35000000,0,Bound by Honor,Crime
10276,0.62502,35000000,0,Bound by Honor,Drama
10276,0.62502,35000000,0,Bound by Honor,Thriller
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Adventure
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Comedy
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Drama
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Family
10278,0.6130939999999999,8000000,0,Much Ado About Nothing,Drama
10278,0.6130939999999999,8000000,0,Much Ado About Nothing,Comedy
10278,0.6130939999999999,8000000,0,Much Ado About Nothing,Romance
10279,0.611772,17000000,44456478,The Good Son,Drama
10279,0.611772,17000000,44456478,The Good Son,Horror
10279,0.611772,17000000,44456478,The Good Son,Thriller
10280,0.602268,0,47965000,Wayne's World 2,Comedy
10281,0.595221,18000000,74189677,Hard Target,Action
10281,0.595221,18000000,74189677,Hard Target,Adventure
10281,0.595221,18000000,74189677,Hard Target,Crime
10281,0.595221,18000000,74189677,Hard Target,Thriller
10282,0.574693,11500000,23237911,The Remains of the Day,Drama
10282,0.574693,11500000,23237911,The Remains of the Day,Romance
10283,0.565312,6000000,5617391,Batman: Mask of the Phantasm,Animation
10283,0.565312,6000000,5617391,Batman: Mask of the Phantasm,Action
10283,0.565312,6000000,5617391,Batman: Mask of the Phantasm,Adventure
10283,0.565312,6000000,5617391,Batman: Mask of the Phantasm,Family
10284,0.56486,34000000,32255440,The Age of Innocence,Drama
10284,0.56486,34000000,32255440,The Age of Innocence,Romance
10285,0.563653,0,0,Trois couleurs : Bleu,Drama
10285,0.563653,0,0,Trois couleurs : Bleu,Music
10285,0.563653,0,0,Trois couleurs : Bleu,Mystery
10286,0.559697,0,0,Rising Sun,Action
10286,0.559697,0,0,Rising Sun,Drama
10286,0.559697,0,0,Rising Sun,Thriller
10287,0.546652,0,0,Fearless,Drama
10288,0.538484,0,0,Another Stakeout,Action
10288,0.538484,0,0,Another Stakeout,Comedy
10289,0.523397,0,63000000,Dave,Comedy
10290,0.521073,0,0,Needful Things,Action
10290,0.521073,0,0,Needful Things,Drama
10290,0.521073,0,0,Needful Things,Horror
10290,0.521073,0,0,Needful Things,Thriller
10291,0.519349,32000000,36733909,Alive,Action
10291,0.519349,32000000,36733909,Alive,Adventure
10291,0.519349,32000000,36733909,Alive,Drama
10291,0.519349,32000000,36733909,Alive,Thriller
10292,0.5109319999999999,0,46405336,Malice,Drama
10292,0.5109319999999999,0,46405336,Malice,Crime
10293,0.504682,0,18994653,Sniper,Action
10293,0.504682,0,18994653,Sniper,Drama
10293,0.504682,0,18994653,Sniper,Thriller
10294,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,Horror
10294,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,Thriller
10295,0.502196,0,140081992,Sommersby,Drama
10295,0.502196,0,140081992,Sommersby,Thriller
10295,0.502196,0,140081992,Sommersby,Mystery
10295,0.502196,0,140081992,Sommersby,Romance
10296,0.497622,0,0,Grumpy Old Men,Comedy
10296,0.497622,0,0,Grumpy Old Men,Family
10296,0.497622,0,0,Grumpy Old Men,Romance
10297,0.49001300000000003,8,27,National Lampoon's Loaded Weapon 1,Comedy
10298,0.48588000000000003,0,0,Look Who's Talking Now!,Romance
10298,0.48588000000000003,0,0,Look Who's Talking Now!,Comedy
10298,0.48588000000000003,0,0,Look Who's Talking Now!,Family
10299,0.48521099999999995,12000000,22750363,Rudy,Drama
10300,0.48315600000000003,22000000,0,Shadowlands,Drama
10300,0.48315600000000003,22000000,0,Shadowlands,Romance
10301,0.48305200000000004,0,3200000,Splitting Heirs,Comedy
10301,0.48305200000000004,0,3200000,Splitting Heirs,Foreign
10302,0.48018299999999997,0,0,Coneheads,Comedy
10302,0.48018299999999997,0,0,Coneheads,Science Fiction
10302,0.48018299999999997,0,0,Coneheads,Family
10303,0.475609,15000000,118243066,Beethoven's 2nd,Family
10303,0.475609,15000000,118243066,Beethoven's 2nd,Comedy
10304,0.46708299999999997,0,25000000,Gettysburg,War
10304,0.46708299999999997,0,25000000,Gettysburg,Drama
10304,0.46708299999999997,0,25000000,Gettysburg,History
10305,0.455445,0,6110979,Short Cuts,Comedy
10305,0.455445,0,6110979,Short Cuts,Drama
10306,0.453557,20000000,11585483,So I Married an Axe Murderer,Comedy
10306,0.453557,20000000,11585483,So I Married an Axe Murderer,Crime
10306,0.453557,20000000,11585483,So I Married an Axe Murderer,Romance
10307,0.450208,25000000,6,The House of the Spirits,Romance
10307,0.450208,25000000,6,The House of the Spirits,Drama
10308,0.44906599999999997,0,7770731,Sirens,Comedy
10308,0.44906599999999997,0,7770731,Sirens,Drama
10309,0.448437,0,0,Weekend at Bernie's II,Comedy
10310,0.43377299999999996,0,0,Naked,Comedy
10310,0.43377299999999996,0,0,Naked,Drama
10311,0.41173999999999994,0,0,Babylon 5: The Gathering,Science Fiction
10311,0.41173999999999994,0,0,Babylon 5: The Gathering,Action
10311,0.41173999999999994,0,0,Babylon 5: The Gathering,Adventure
10312,0.410092,38000000,266614059,Indecent Proposal,Drama
10313,0.40913499999999997,19000000,0,Arizona Dream,Fantasy
10313,0.40913499999999997,19000000,0,Arizona Dream,Comedy
10313,0.40913499999999997,19000000,0,Arizona Dream,Drama
10313,0.40913499999999997,19000000,0,Arizona Dream,Romance
10314,0.406511,10000000,0,Romeo Is Bleeding,Action
10314,0.406511,10000000,0,Romeo Is Bleeding,Crime
10314,0.406511,10000000,0,Romeo Is Bleeding,Drama
10314,0.406511,10000000,0,Romeo Is Bleeding,Thriller
10315,0.397807,3500000,27900000,Menace II Society,Drama
10315,0.397807,3500000,27900000,Menace II Society,Action
10315,0.397807,3500000,27900000,Menace II Society,Crime
10316,0.396185,12,0,The Tommyknockers,Horror
10316,0.396185,12,0,The Tommyknockers,Science Fiction
10317,0.39481700000000003,30000000,13273595,Body of Evidence,Drama
10317,0.39481700000000003,30000000,13273595,Body of Evidence,Thriller
10317,0.39481700000000003,30000000,13273595,Body of Evidence,Romance
10318,0.38774000000000003,0,27484464,My Life,Drama
10318,0.38774000000000003,0,27484464,My Life,Romance
10319,0.38106,33000000,0,Heaven & Earth,History
10319,0.38106,33000000,0,Heaven & Earth,War
10319,0.38106,33000000,0,Heaven & Earth,Action
10319,0.38106,33000000,0,Heaven & Earth,Drama
10320,0.323442,0,0,Sharpe's Rifles,Action
10320,0.323442,0,0,Sharpe's Rifles,Adventure
10320,0.323442,0,0,Sharpe's Rifles,History
10320,0.323442,0,0,Sharpe's Rifles,War
10321,0.37588699999999997,0,24760338,The Man Without a Face,Drama
10322,0.375771,0,16589540,Heart and Souls,Fantasy
10322,0.375771,0,16589540,Heart and Souls,Drama
10322,0.375771,0,16589540,Heart and Souls,Comedy
10322,0.375771,0,16589540,Heart and Souls,Science Fiction
10322,0.375771,0,16589540,Heart and Souls,Romance
10323,0.37406799999999996,8000000,2000000,Red Rock West,Crime
10323,0.37406799999999996,8000000,2000000,Red Rock West,Drama
10323,0.37406799999999996,8000000,2000000,Red Rock West,Thriller
10324,0.17515899999999998,0,0,What's Love Got to Do with It,Drama
10324,0.17515899999999998,0,0,What's Love Got to Do with It,Music
10325,0.362595,0,0,Six Degrees of Separation,Mystery
10325,0.362595,0,0,Six Degrees of Separation,Drama
10325,0.362595,0,0,Six Degrees of Separation,Comedy
10326,0.39242,0,0,Amos & Andrew,Action
10326,0.39242,0,0,Amos & Andrew,Comedy
10327,0.134756,900000,8556940,Leprechaun,Comedy
10327,0.134756,900000,8556940,Leprechaun,Horror
10327,0.134756,900000,8556940,Leprechaun,Thriller
10328,0.238862,0,0,Body Bags,Horror
10329,0.339873,0,53579269,Rookie of the Year,Comedy
10329,0.339873,0,53579269,Rookie of the Year,Family
10330,0.337421,0,0,Fatal Instinct,Comedy
10331,0.336871,25000000,2438031,Son of the Pink Panther,Comedy
10331,0.336871,25000000,2438031,Son of the Pink Panther,Foreign
10332,0.333014,750000,0,Bad Boy Bubby,Crime
10332,0.333014,750000,0,Bad Boy Bubby,Drama
10333,0.327666,0,0,And the Band Played On,Drama
10334,0.542485,0,0,The Secret Garden,Fantasy
10334,0.542485,0,0,The Secret Garden,Drama
10334,0.542485,0,0,The Secret Garden,Family
10335,0.321865,35000000,4858139,Little Buddha,Drama
10335,0.321865,35000000,4858139,Little Buddha,History
10336,0.32060700000000003,1500000,418961,Killing Zoe,Action
10336,0.32060700000000003,1500000,418961,Killing Zoe,Crime
10336,0.32060700000000003,1500000,418961,Killing Zoe,Drama
10336,0.32060700000000003,1500000,418961,Killing Zoe,Thriller
10337,0.32051,0,0,Mr. Jones,Drama
10337,0.32051,0,0,Mr. Jones,Romance
10338,0.313792,14000000,27515786,Poetic Justice,Drama
10338,0.313792,14000000,27515786,Poetic Justice,Romance
10340,0.29896,0,9532895,Matinee,Comedy
10340,0.29896,0,9532895,Matinee,Drama
10341,0.29784299999999997,0,7266383,Searching for Bobby Fischer,Drama
10342,0.293473,8000000,0,Even Cowgirls Get the Blues,Western
10342,0.293473,8000000,0,Even Cowgirls Get the Blues,Drama
10342,0.293473,8000000,0,Even Cowgirls Get the Blues,Comedy
10342,0.293473,8000000,0,Even Cowgirls Get the Blues,Romance
10343,0.288407,0,1499795,M. Butterfly,Drama
10343,0.288407,0,1499795,M. Butterfly,Romance
10344,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Horror
10344,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Mystery
10345,0.285641,0,5632086,Swing Kids,Music
10345,0.285641,0,5632086,Swing Kids,Drama
10346,0.284435,0,0,Freaked,Comedy
10347,0.27963499999999997,0,23042200,The Program,Drama
10348,0.269327,11000000,32861136,The Joy Luck Club,Drama
10349,0.268507,22000000,0,Made in America,Comedy
10350,0.262971,0,0,The Beverly Hillbillies,Comedy
10351,0.261518,0,0,Cop and Â½,Action
10351,0.261518,0,0,Cop and Â½,Comedy
10351,0.261518,0,0,Cop and Â½,Family
10352,0.256768,0,18899204,Untamed Heart,Comedy
10352,0.256768,0,18899204,Untamed Heart,Drama
10352,0.256768,0,18899204,Untamed Heart,Romance
10353,0.512054,0,0,Warlock: The Armageddon,Fantasy
10353,0.512054,0,0,Warlock: The Armageddon,Horror
10353,0.512054,0,0,Warlock: The Armageddon,Science Fiction
10354,0.240771,6000000,13609396,The Crush,Drama
10354,0.240771,6000000,13609396,The Crush,Thriller
10355,0.23906,19885552,19724334,Fire in the Sky,Drama
10355,0.23906,19885552,19724334,Fire in the Sky,Horror
10355,0.23906,19885552,19724334,Fire in the Sky,Thriller
10355,0.23906,19885552,19724334,Fire in the Sky,Mystery
10356,0.23164400000000002,0,9317021,We're Back! A Dinosaur's Story,Animation
10356,0.23164400000000002,0,9317021,We're Back! A Dinosaur's Story,Science Fiction
10356,0.23164400000000002,0,9317021,We're Back! A Dinosaur's Story,Family
10357,0.24680300000000002,0,0,King of the Hill,Drama
10358,0.230512,0,0,American Ninja 5,Action
10358,0.230512,0,0,American Ninja 5,Thriller
10359,0.226302,0,0,"Double, Double, Toil and Trouble",Family
10360,0.22561599999999998,0,0,Cronos,Drama
10360,0.22561599999999998,0,0,Cronos,Horror
10360,0.22561599999999998,0,0,Cronos,Thriller
10362,0.210436,5000000,0,Cyborg 2,Action
10362,0.210436,5000000,0,Cyborg 2,Adventure
10362,0.210436,5000000,0,Cyborg 2,Science Fiction
10363,0.20979499999999998,0,0,Sing si lip yan,Action
10363,0.20979499999999998,0,0,Sing si lip yan,Adventure
10363,0.20979499999999998,0,0,Sing si lip yan,Comedy
10363,0.20979499999999998,0,0,Sing si lip yan,Romance
10364,0.207999,6000000,3283371,Only the Strong,Action
10365,0.200168,0,3418141,Father Hood,Action
10365,0.200168,0,3418141,Father Hood,Comedy
10365,0.200168,0,3418141,Father Hood,Family
10366,0.197668,0,194720,Zhong an zu,Action
10366,0.197668,0,194720,Zhong an zu,Crime
10366,0.197668,0,194720,Zhong an zu,Drama
10366,0.197668,0,194720,Zhong an zu,Foreign
10366,0.197668,0,194720,Zhong an zu,Thriller
10367,0.191825,0,12416686,Undercover Blues,Comedy
10367,0.191825,0,12416686,Undercover Blues,Crime
10368,0.191721,6000000,12974636,Man's Best Friend,Horror
10368,0.191721,6000000,12974636,Man's Best Friend,Science Fiction
10368,0.191721,6000000,12974636,Man's Best Friend,Thriller
10369,0.190206,0,1796389,Boxing Helena,Drama
10369,0.190206,0,1796389,Boxing Helena,Romance
10370,0.181982,0,3956913,Fong Sai Yuk,Adventure
10370,0.181982,0,3956913,Fong Sai Yuk,Action
10370,0.181982,0,3956913,Fong Sai Yuk,Comedy
10371,0.181726,14000000,0,The Thing Called Love,Music
10371,0.181726,14000000,0,The Thing Called Love,Drama
10371,0.181726,14000000,0,The Thing Called Love,Romance
10372,0.18166500000000002,125000,0,Cannibal! The Musical,Comedy
10372,0.18166500000000002,125000,0,Cannibal! The Musical,History
10372,0.18166500000000002,125000,0,Cannibal! The Musical,Horror
10373,0.174646,0,6574896,Once Upon a Forest,Animation
10373,0.174646,0,6574896,Once Upon a Forest,Family
10373,0.174646,0,6574896,Once Upon a Forest,Adventure
10375,0.246549,0,0,Necronomicon,Horror
10376,0.152064,0,0,Just One of the Girls,Comedy
10377,0.151355,30,0,The Meteor Man,Fantasy
10377,0.151355,30,0,The Meteor Man,Action
10377,0.151355,30,0,The Meteor Man,Comedy
10377,0.151355,30,0,The Meteor Man,Science Fiction
10377,0.151355,30,0,The Meteor Man,Family
10378,0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Drama
10378,0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Action
10379,0.132556,0,0,The Snapper,Comedy
10379,0.132556,0,0,The Snapper,Drama
10380,0.13078,0,0,Mr. Nanny,Family
10380,0.13078,0,0,Mr. Nanny,Comedy
10380,0.13078,0,0,Mr. Nanny,Action
10381,0.12898199999999999,2000000,54207,Return of the Living Dead 3,Horror
10381,0.12898199999999999,2000000,54207,Return of the Living Dead 3,Romance
10381,0.12898199999999999,2000000,54207,Return of the Living Dead 3,Science Fiction
10382,0.271575,0,0,Boiling Point,Drama
10382,0.271575,0,0,Boiling Point,Action
10382,0.271575,0,0,Boiling Point,Adventure
10382,0.271575,0,0,Boiling Point,Crime
10382,0.271575,0,0,Boiling Point,Thriller
10383,0.12659700000000002,0,0,Doppelganger,Horror
10383,0.12659700000000002,0,0,Doppelganger,Mystery
10383,0.12659700000000002,0,0,Doppelganger,Thriller
10384,0.09373,0,0,The Adventures of Huck Finn,Action
10384,0.09373,0,0,The Adventures of Huck Finn,Adventure
