Index,popularity,revenue,original_title,release_year,genres
8438,0.156406,0,Looker,1981,"Science Fiction, Thriller"
8439,0.143798,0,Caveman,1981,"Comedy, Adventure"
8440,0.128101,0,Hell Night,1981,Horror
8441,0.12362200000000001,0,My Bloody Valentine,1981,"Thriller, Horror, Mystery"
8442,0.207373,0,Mommie Dearest,1981,Drama
8443,0.10061200000000001,0,Wolfen,1981,"Drama, Horror, Thriller"
8444,0.049718,29916207,Neighbors,1981,Comedy
8445,0.089413,0,Dark Night of the Scarecrow,1981,"TV Movie, Horror, Mystery"
8446,0.087937,6000000,American Pop,1981,"Animation, Music"
8447,0.071421,0,The Decline of Western Civilization,1981,"Documentary, Music"
8448,0.06954400000000001,0,Gregory's Girl,1981,"Comedy, Romance"
8449,0.064153,0,Bloody Birthday,1981,"Horror, Thriller"
8450,0.062235000000000006,0,The Incredible Shrinking Woman,1981,"Comedy, Family, Science Fiction"
8451,0.062202,15578237,Continental Divide,1981,"Comedy, Romance"
8453,0.059877,0,The Prowler,1981,"Thriller, Horror, Mystery"
8454,0.046679000000000005,0,Enter the Ninja,1981,"Crime, Action, Drama"
8455,0.254886,0,Prince of the City,1981,"Drama, Thriller, Crime"
8457,4.480733,816969268,Independence Day,1996,"Action, Adventure, Science Fiction"
8458,3.293387,457696359,Mission: Impossible,1996,"Adventure, Action, Thriller"
8459,2.94792,16491080,Trainspotting,1996,"Drama, Crime"
8460,2.7757560000000003,60611975,Fargo,1996,"Crime, Drama, Thriller"
8461,2.055908,335062621,The Rock,1996,"Action, Adventure, Thriller"
8462,2.036325,101371017,Mars Attacks!,1996,"Comedy, Fantasy, Science Fiction"
8463,1.9201560000000002,147298761,Romeo + Juliet,1996,"Drama, Romance"
8464,1.894423,100138851,The Hunchback of Notre Dame,1996,"Family, Fantasy, Animation"
8465,1.8410799999999998,0,Aladdin and the King of Thieves,1996,"Adventure, Animation, Family"
8466,1.6172440000000001,230000000,Space Jam,1996,"Animation, Comedy, Drama, Family, Fantasy"
8467,1.585785,242295562,Eraser,1996,"Action, Drama, Mystery, Thriller"
8468,1.419885,320689294,101 Dalmatians,1996,"Comedy, Family"
8469,1.392981,152036382,Phenomenon,1996,"Drama, Fantasy, Romance, Science Fiction"
8470,1.353504,25836616,From Dusk Till Dawn,1996,"Horror, Action, Thriller, Crime"
8471,1.325627,152266007,A Time to Kill,1996,"Crime, Drama, Thriller"
8472,1.323991,150000000,Star Trek: First Contact,1996,"Science Fiction, Action, Adventure, Thriller"
8473,1.303236,41205099,Happy Gilmore,1996,Comedy
8474,1.294658,129832389,Jingle All the Way,1996,"Comedy, Family"
8475,1.286189,173046663,Scream,1996,"Crime, Horror, Mystery"
8476,1.255866,89456761,The Long Kiss Goodnight,1996,"Action, Crime, Drama, Mystery, Thriller"
8477,1.117552,273552592,Jerry Maguire,1996,"Comedy, Drama, Romance"
8478,1.108452,33459416,Matilda,1996,"Comedy, Family, Fantasy"
8479,1.108366,115267375,DragonHeart,1996,Fantasy
8480,1.10451,128769345,The Nutty Professor,1996,"Fantasy, Comedy, Romance, Science Fiction"
8481,1.056168,159212469,Daylight,1996,"Action, Adventure, Thriller"
8482,1.049888,57400547,The Quest,1996,"Action, Adventure"
8483,1.04502,60209334,Chain Reaction,1996,Adventure
8484,1.0443040000000001,231976425,The English Patient,1996,"Drama, Romance, War"
8485,1.000489,121969216,Executive Decision,1996,"Action, Adventure, Drama, Thriller"
8486,0.9754729999999999,494471524,Twister,1996,"Action, Adventure, Drama"
8487,0.962736,309492681,Ransom,1996,"Action, Thriller"
8488,0.944667,22955097,D3: The Mighty Ducks,1996,"Action, Comedy, Drama, Family"
8489,0.938162,102825796,The Cable Guy,1996,"Comedy, Drama, Thriller"
8490,0.928256,165615285,Sleepers,1996,"Crime, Drama, Thriller"
8491,0.923851,29359216,The Frighteners,1996,"Horror, Comedy"
8492,0.902697,150270147,Broken Arrow,1996,"Action, Adventure, Drama, Thriller"
8493,0.892349,0,Crash,1996,"Drama, Thriller, Romance"
8494,0.8913719999999999,42277365,Escape from L.A.,1996,"Action, Adventure, Science Fiction, Thriller"
8495,0.870461,20300385,The People vs. Larry Flynt,1996,Drama
8496,0.8620469999999999,14048372,The Arrival,1996,"Action, Mystery, Science Fiction, Thriller"
8497,0.833267,7011317,Bound,1996,"Romance, Drama, Thriller, Crime"
8498,0.802896,4505922,Swingers,1996,"Comedy, Romance"
8499,0.794822,113309743,Striptease,1996,"Drama, Thriller, Crime"
8500,0.79243,18626419,The Fan,1996,"Drama, Mystery, Thriller"
8501,0.779012,58620973,Jack,1996,"Comedy, Drama, Science Fiction"
8502,0.759509,102616183,Primal Fear,1996,"Crime, Drama, Mystery, Thriller"
8503,0.7489640000000001,3793614,Barb Wire,1996,"Action, Science Fiction"
8504,0.745574,100860818,Courage Under Fire,1996,"Drama, Thriller, Mystery, War"
8505,0.7375189999999999,0,Everyone Says I Love You,1996,"Drama, Comedy, Romance"
8506,0.7301810000000001,34585416,That Thing You Do!,1996,"Comedy, Drama"
8507,0.708074,0,Thinner,1996,"Horror, Thriller"
8508,0.701814,0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy
8509,0.694371,0,2 Days in the Valley,1996,"Comedy, Crime"
8510,0.693264,41590886,Set  It Off,1996,"Drama, Action, Crime"
8511,0.692109,3692836,The Portrait of a Lady,1996,"Drama, Romance"
8512,0.690292,24769466,The Craft,1996,"Fantasy, Drama, Horror, Thriller"
8513,0.6823670000000001,0,House Arrest,1996,"Comedy, Family"
8514,0.682275,97529550,One Fine Day,1996,"Comedy, Romance"
8515,0.670801,16675000,Hellraiser: Bloodline,1996,"Horror, Thriller, Science Fiction"
8516,0.649357,0,Down Periscope,1996,Comedy
8517,0.642274,25023434,Kingpin,1996,Comedy
8518,0.6359640000000001,48093211,The Preacher's Wife,1996,"Fantasy, Drama, Comedy, Science Fiction, Romance"
8519,0.630167,258263,Foxfire,1996,"Action, Drama, Thriller"
8520,0.623818,0,The Glimmer Man,1996,"Action, Adventure, Crime, Drama, Thriller"
8521,0.618796,22611954,Bulletproof,1996,"Action, Adventure, Comedy, Thriller"
8522,0.581975,0,The Truth About Cats & Dogs,1996,"Comedy, Romance"
8523,0.578849,5,Bordello of Blood,1996,"Horror, Comedy"
8524,0.5767439999999999,141047179,Evita,1996,"History, Drama, Music"
8525,0.5736720000000001,0,Head Above Water,1996,"Comedy, Thriller"
8526,0.571393,0,City Hall,1996,"Drama, Thriller"
8527,0.569297,0,Fear,1996,"Drama, Thriller, Romance"
8528,0.566517,14702438,Flirting with Disaster,1996,"Comedy, Romance"
8529,0.5659529999999999,1500000,Beautiful Thing,1996,"Comedy, Drama, Romance"
8530,0.559817,0,Albino Alligator,1996,"Crime, Drama, Thriller"
8531,0.551009,0,Multiplicity,1996,"Comedy, Fantasy, Science Fiction"
8533,0.544411,0,Hak Hap,1996,Action
8534,0.541018,0,The Substitute,1996,"Action, Thriller"
8535,0.5375770000000001,47267001,Last Man Standing,1996,"Action, Crime, Drama, Thriller"
8536,0.537381,51702483,Maximum Risk,1996,"Action, Adventure, Thriller"
8537,0.5291520000000001,17193231,Fled,1996,"Action, Comedy, Thriller"
8538,0.526025,0,The Associate,1996,Comedy
8539,0.524241,0,Two Much,1996,"Comedy, Romance"
8540,0.519242,9482579,She's the One,1996,"Comedy, Romance"
8541,0.512197,0,Jane Eyre,1996,"Drama, Romance"
8542,0.506901,0,Eye for an Eye,1996,"Drama, Thriller"
8543,0.49394,0,Beavis and Butt-Head Do America,1996,"Animation, Comedy"
8544,0.49153900000000006,17917287,The Crow: City of Angels,1996,"Action, Fantasy, Thriller"
8545,0.490146,0,The Crucible,1996,"Drama, History"
8546,0.488458,0,Poison Ivy II: Lily,1996,"Drama, Thriller, Romance"
8547,0.481121,560069,Bottle Rocket,1996,"Comedy, Crime, Drama"
8548,0.478051,28921264,James and the Giant Peach,1996,"Adventure, Animation, Family"
8549,0.477835,34327391,Muppet Treasure Island,1996,"Action, Comedy, Music, Family, Adventure"
8550,0.47748900000000005,22231658,Emma,1996,"Comedy, Drama, Romance"
8551,0.473009,185260553,The Birdcage,1996,Comedy
8552,0.471398,53854588,Tin Cup,1996,"Comedy, Drama, Romance"
8553,0.47117600000000004,21302121,High School High,1996,Comedy
8554,0.468045,116400000,The First Wives Club,1996,Comedy
8555,0.467664,0,The Land Before Time IV: Journey Through the Mists,1996,"Family, Animation, Adventure"
8556,0.45993900000000004,4109095,Kama Sutra - A Tale of Love,1996,"Drama, History, Romance"
8557,0.455716,24475416,Sling Blade,1996,Drama
8558,0.45339799999999997,13417292,Secrets & Lies,1996,Drama
8559,0.45101499999999994,0,Marvin's Room,1996,Drama
8560,0.44730200000000003,19030691,Bed of Roses,1996,"Drama, Romance"
8561,0.445287,0,Fly Away Home,1996,"Action, Adventure, Drama, Family"
8562,0.44292,0,Blood and Wine,1996,"Crime, Drama, Thriller"
8563,0.442104,12379402,Mary Reilly,1996,"Drama, Horror, Thriller, Romance"
8564,0.44115,32709423,Homeward Bound II: Lost in San Francisco,1996,"Adventure, Comedy, Drama, Family"
8565,0.43529300000000004,75000000,The Ghost and the Darkness,1996,Adventure
8566,0.426991,0,Twelfth Night,1996,"Drama, Comedy, Romance"
8567,0.41983400000000004,1814290,I Shot Andy Warhol,1996,Drama
8568,0.29848800000000003,0,Unforgettable,1996,"Drama, Mystery, Science Fiction, Thriller"
8569,0.331486,0,Shine,1996,Drama
8570,0.410235,0,Bullet,1996,"Action, Drama, Thriller"
8571,0.408296,0,Larger Than Life,1996,"Family, Comedy"
8572,0.401898,405000,Jude,1996,"Drama, Romance"
8573,0.383469,0,Hamlet,1996,Drama
8574,0.39728800000000003,0,The Juror,1996,"Drama, Thriller"
8575,0.39713899999999996,13269963,Lone Star,1996,"Drama, Mystery, Romance"
8576,0.340804,20080020,Flipper,1996,"Adventure, Family"
8577,0.39008899999999996,0,Big Night,1996,Drama
8578,0.387081,0,A Very Brady Sequel,1996,Comedy
8579,0.385797,2409225,Lawnmower Man 2: Beyond Cyberspace,1996,"Action, Science Fiction"
8580,0.38409699999999997,0,Beautiful Girls,1996,"Comedy, Drama, Romance"
8581,0.383389,0,Stealing Beauty,1996,"Drama, Romance"
8582,0.38283,0,Heaven's Prisoners,1996,"Drama, Mystery, Thriller"
8583,0.378444,0,Mulholland Falls,1996,"Drama, Mystery, Thriller"
8584,0.375865,0,Tremors 2: Aftershocks,1996,"Horror, Action, Comedy, Science Fiction"
8585,0.36904000000000003,0,Kazaam,1996,"Fantasy, Comedy, Science Fiction, Family"
8586,0.366286,22540359,The Chamber,1996,"Drama, Thriller"
8587,0.36509,10300000,White Squall,1996,"Action, Drama"
8588,0.370402,0,Sgt. Bilko,1996,"Comedy, Family"
8589,0.361648,0,Freeway,1996,"Comedy, Drama, Thriller"
8590,0.354768,0,Spy Hard,1996,"Action, Comedy"
8591,0.35024099999999997,0,Feeling Minnesota,1996,"Action, Comedy, Drama, Thriller"
8592,0.349723,0,Before and After,1996,"Drama, Thriller"
8593,0.347219,17300889,The Phantom,1996,"Adventure, Action"
8594,0.347013,0,The Adventures of Pinocchio,1996,"Animation, Family, Fantasy"
8595,0.346432,0,Bio-Dome,1996,Comedy
8596,0.3383,0,My Fellow Americans,1996,"Comedy, Drama"
8597,0.334345,119718203,Michael,1996,"Comedy, Drama, Fantasy"
8598,0.331074,17380126,Extreme Measures,1996,"Drama, Thriller"
8599,0.32448899999999997,32,Black Sheep,1996,Comedy
8600,0.322048,8620678,All Dogs Go to Heaven 2,1996,"Romance, Animation, Family, Adventure, Fantasy"
8601,0.319461,0,The Great White Hype,1996,"Comedy, Drama"
8602,0.317794,16900000,Michael Collins,1996,"Drama, Thriller"
8603,0.314037,0,Carpool,1996,"Comedy, Family"
8604,0.054653999999999994,0,The Stupids,1996,"Comedy, Family"
8605,0.313033,0,The Mirror Has Two Faces,1996,"Comedy, Drama, Romance"
8606,0.311699,0,Up Close & Personal,1996,"Drama, Romance"
8607,0.30952399999999997,0,Wish Upon a Star,1996,"Family, Comedy, Fantasy"
8608,0.306603,0,Looking For Richard,1996,Documentary
8609,0.301638,0,Darkman III: Die Darkman Die,1996,"Action, Thriller, Science Fiction"
8610,0.17996199999999998,0,Brassed Off,1996,"Comedy, Romance, Drama"
8611,0.2941,0,Gulliver's Travels,1996,"Adventure, Family, Fantasy"
8612,0.392776,222559,Hard Eight,1996,"Drama, Thriller"
8615,0.27362800000000004,42000000,Doctor Who,1996,"TV Movie, Adventure, Drama, Science Fiction"
8617,0.14447000000000002,0,Space Truckers,1996,"Comedy, Science Fiction, Thriller, Adventure"
8618,0.261042,0,In Love and War,1996,"Drama, Romance"
8619,0.254728,0,Eddie,1996,"Action, Comedy"
8620,0.24734699999999998,0,Kids in the Hall: Brain Candy,1996,Comedy
8621,0.24396199999999998,2503829,Ridicule,1996,"Comedy, Drama, Romance"
8622,0.240968,49627779,The Island of Dr. Moreau,1996,"Fantasy, Horror, Science Fiction"
8623,0.23817800000000003,0,JÃ¤garna,1996,"Thriller, Crime, Mystery"
8624,0.233055,0,First Kid,1996,"Comedy, Family"
8625,0.21821999999999997,0,Children of the Corn IV: The Gathering,1996,Horror
8626,0.228483,0,Diabolique,1996,"Drama, Horror, Mystery, Thriller"
8627,0.22462800000000002,0,Alaska,1996,"Adventure, Drama, Family"
8628,0.221598,76382,Silent Trigger,1996,"Drama, Action, Thriller"
8629,0.22005100000000002,0,Dunston Checks In,1996,"Adventure, Comedy, Family"
8630,0.21936399999999998,0,Titanic,1996,"Action, Drama, Romance"
8631,0.219176,0,The Pallbearer,1996,"Comedy, Romance"
8632,0.213414,0,The Dentist,1996,"Horror, Thriller"
8633,0.212402,0,Irma Vep,1996,"Comedy, Drama, Horror"
8634,0.21156599999999998,153155,Citizen Ruth,1996,"Drama, Comedy"
8635,0.20861100000000002,0,Leprechaun 4: In Space,1996,"Comedy, Fantasy, Horror, Science Fiction"
8636,0.204837,0,Tromeo & Juliet,1996,"Comedy, Drama, Romance, Thriller"
8637,0.201035,0,Celtic Pride,1996,Comedy
8638,0.14916600000000002,0,The Pillow Book,1996,"Drama, Foreign, Romance"
8639,0.19445,0,Waiting for Guffman,1996,"Music, Comedy"
8641,0.087853,0,Un hÃ©ros trÃ¨s discret,1996,"Drama, War"
8642,0.239002,0,Crossworlds,1996,"Action, Science Fiction, Comedy"
8643,0.185178,0,Sometimes They Come Back... Again,1996,Horror
8644,0.176222,0,Harriet the Spy,1996,"Comedy, Drama, Family"
8645,0.16676400000000002,0,SubUrbia,1996,"Comedy, Drama"
8646,0.1616,0,Emma,1996,"TV Movie, Comedy, Drama, Romance"
8647,0.150869,0,Loch Ness,1996,"Drama, Family"
8648,0.141542,0,Ed,1996,"Comedy, Family"
8649,0.212308,0,Ghosts of Mississippi,1996,"History, Drama"
8650,0.12237200000000001,0,Sabrina the Teenage Witch,1996,"Fantasy, Comedy, Science Fiction, Family"
8651,0.11786400000000001,0,Mystery Science Theater 3000: The Movie,1996,"Comedy, Science Fiction"
8653,0.099873,1100000,Bad Moon,1996,Horror
8654,0.09401699999999999,10070000,Mrs. Winterbourne,1996,"Comedy, Romance, Drama"
8655,0.077304,0,Bogus,1996,"Fantasy, Comedy, Family"
8657,0.071142,2666118,When We Were Kings,1996,Documentary
8659,0.028541000000000004,0,Bernie,1996,Comedy
8660,0.028143,0,A Thin Line Between Love and Hate,1996,"Comedy, Thriller, Crime, Romance"
8661,4.271452,457640427,Gladiator,2000,"Action, Drama, Adventure"
8662,3.095625,39723096,Memento,2000,"Mystery, Thriller"
8663,2.977558,345141403,How the Grinch Stole Christmas,2000,"Family, Comedy, Fantasy"
8664,2.197205,429632142,Cast Away,2000,"Adventure, Drama"
8665,2.153361,83557872,Snatch,2000,"Thriller, Crime"
8666,1.956406,546388105,Mission: Impossible II,2000,"Adventure, Action, Thriller"
8667,1.889388,90383208,Bedazzled,2000,"Fantasy, Comedy, Romance"
8668,1.8152439999999999,278019771,Scary Movie,2000,Comedy
8669,1.7684630000000001,169327687,The Emperor's New Groove,2000,"Adventure, Animation, Comedy, Family, Fantasy"
8670,1.767681,374111707,What Women Want,2000,"Comedy, Romance"
8671,1.60246,354248063,Dinosaur,2000,"Animation, Family"
8672,1.5626520000000002,264105545,Charlie's Angels,2000,"Action, Adventure, Comedy, Crime, Thriller"
8673,1.525559,224834564,Chicken Run,2000,"Animation, Comedy, Family"
8674,1.513108,215294342,The Patriot,2000,"Drama, History, War, Action"
8675,1.303223,53302314,Final Destination,2000,Horror
8676,1.2405190000000001,113916474,Coyote Ugly,2000,Comedy
8677,1.235745,91036760,Romeo Must Die,2000,"Action, Crime, Thriller"
8678,1.2295049999999998,127666415,U-571,2000,"Action, Drama, Thriller, War"
8679,1.211626,110000000,Billy Elliot,2000,"Drama, Comedy, Music"
8680,1.209516,237202299,Gone In Sixty Seconds,2000,"Action, Crime, Thriller"
8681,1.208034,256271286,Erin Brockovich,2000,Drama
8682,1.207663,330444045,Meet the Parents,2000,"Comedy, Romance"
8683,1.161107,71000000,"O Brother, Where Art Thou?",2000,"Action, Adventure, Comedy"
8684,1.1445940000000001,53187659,Pitch Black,2000,"Thriller, Science Fiction, Action"
8685,1.104427,28780255,Boiler Room,2000,"Crime, Drama, Thriller"
8686,1.085408,76432727,The Road to El Dorado,2000,"Adventure, Animation, Comedy, Family"
8687,1.0736379999999999,212000000,Miss Congeniality,2000,"Comedy, Crime, Action"
8688,1.0602120000000002,68106245,Frequency,2000,"Crime, Drama, Science Fiction, Thriller"
8689,1.0506870000000001,7390108,Requiem for a Dream,2000,Drama
8690,1.042311,55707411,Pay It Forward,2000,"Drama, Romance"
8691,1.019914,0,Joseph: King of Dreams,2000,"Family, Animation"
8692,1.0066540000000002,190213455,Hollow Man,2000,"Action, Science Fiction, Thriller"
8693,1.001503,173959438,Big Momma's House,2000,"Crime, Comedy"
8694,0.9817670000000001,34266564,American Psycho,2000,"Thriller, Drama, Crime"
8695,0.97741,40031879,Dancer in the Dark,2000,"Drama, Crime, Music"
8696,0.976664,119754278,Road Trip,2000,"Comedy, Adventure"
8697,0.972719,136706683,Remember the Titans,2000,Drama
8698,0.9689409999999999,12008642,The Gift,2000,"Horror, Drama, Thriller, Mystery"
8699,0.923632,39459427,The Legend of Bagger Vance,2000,"Fantasy, Drama"
8700,0.9182620000000001,207515725,Traffic,2000,Drama
8701,0.91232,73180723,"Dude, Whereâ€™s My Car?",2000,Comedy
8702,0.911808,124745083,The Family Man,2000,"Comedy, Drama, Romance, Fantasy"
8703,0.8990739999999999,0,The Land Before Time VII: The Stone of Cold Fire,2000,"Adventure, Fantasy, Animation, Science Fiction, Family"
8704,0.886238,96085477,The 6th Day,2000,"Action, Mystery, Science Fiction, Thriller"
8705,0.848261,35007180,The Skulls,2000,"Crime, Drama, Thriller"
8706,0.8111010000000001,0,For the Birds,2000,"Animation, Comedy, Family"
8707,0.7835300000000001,149270999,"Me, Myself & Irene",2000,Comedy
8708,0.770457,56932305,Shanghai Noon,2000,"Adventure, Action, Comedy, Western"
8709,0.768576,248118121,Unbreakable,2000,"Action, Fantasy, Thriller"
8710,0.743732,128884132,Space Cowboys,2000,"Action, Adventure, Thriller"
8711,0.74231,106371651,The Whole Nine Yards,2000,"Comedy, Crime"
8712,0.7365619999999999,47383689,Almost Famous,2000,"Drama, Music"
8713,0.736173,90449929,Bring It On,2000,Comedy
8714,0.733654,152500343,Chocolat,2000,"Comedy, Drama, Romance"
8715,0.697768,47126295,High Fidelity,2000,"Comedy, Drama, Romance, Music"
8716,0.697146,33463969,Red Planet,2000,"Thriller, Action, Science Fiction"
8717,0.689638,60874615,Mission to Mars,2000,Science Fiction
8718,0.687905,104155843,The Cell,2000,"Horror, Science Fiction, Thriller"
8719,0.664636,107196498,Shaft,2000,"Action, Adventure, Crime, Thriller"
8720,0.6637460000000001,0,An Extremely Goofy Movie,2000,"Animation, Family, Comedy"
8721,0.66065,19412993,Get Carter,2000,"Action, Drama, Thriller, Crime"
8722,0.655771,0,The Replacements,2000,Comedy
8723,0.650841,0,The Watcher,2000,"Mystery, Thriller"
8724,0.632783,59468275,The Flintstones in Viva Rock Vegas,2000,"Science Fiction, Comedy, Family, Romance"
8725,0.63145,0,2001: A Space Travesty,2000,"Comedy, Science Fiction"
8726,0.627609,34566746,Thirteen Days,2000,"Drama, Thriller"
8727,0.626782,144056873,The Beach,2000,"Drama, Adventure, Romance, Thriller"
8729,0.591581,0,Batman Beyond: Return of the Joker,2000,"Animation, Family"
8730,0.58332,325756637,The Perfect Storm,2000,Drama
8731,0.578555,0,Beethoven's 3rd,2000,Comedy
8732,0.561897,0,Little Nicky,2000,"Comedy, Fantasy, Romance"
8733,0.558581,0,The Yards,2000,"Drama, Action, Thriller, Crime"
8734,0.54656,36754634,Titan A.E.,2000,"Animation, Action, Science Fiction, Family, Adventure"
8735,0.54651,0,28 Days,2000,"Comedy, Drama"
8736,0.542611,161834276,Scream 3,2000,"Horror, Mystery"
8737,0.533792,0,Takedown,2000,"Action, Thriller"
8738,0.5307390000000001,215663859,Vertical Limit,2000,"Action, Adventure, Thriller"
8739,0.525341,32168970,Reindeer Games,2000,Thriller
8741,0.498771,0,Small Time Crooks,2000,"Action, Comedy, Crime"
8742,0.49784399999999995,0,Buzz Lightyear of Star Command: The Adventure Begins,2000,"Animation, Family"
8743,0.495241,45554533,The Tigger Movie,2000,"Animation, Family"
8744,0.49295,59827328,Next Friday,2000,Comedy
8745,0.48108900000000004,33000337,Dracula 2000,2000,"Horror, Thriller"
8746,0.47571,109130,The Weight of Water,2000,"Crime, Drama, Mystery"
8747,0.47518699999999997,0,Best in Show,2000,Comedy
8748,0.472472,0,Vatel,2000,"History, Drama, Romance"
8750,0.465293,48814909,Men of Honor,2000,Drama
8751,0.464139,155464351,What Lies Beneath,2000,"Drama, Horror, Mystery, Thriller"
8752,0.45877799999999996,71000000,Rules of Engagement,2000,"Action, Adventure, Drama, History, War"
8753,0.44904099999999997,80049764,Finding Forrester,2000,Drama
8754,0.437029,0,Tigerland,2000,"Drama, War"
8755,0.431828,0,Chain of Fools,2000,"Action, Comedy, Crime"
8756,0.430191,0,Digimon: The Movie,2000,"Fantasy, Animation, Science Fiction, Family"
8757,0.417675,20627372,Boys and Girls,2000,"Comedy, Drama, Romance"
8758,0.417224,0,Ginger Snaps,2000,"Drama, Horror"
8759,0.410235,183611771,102 Dalmatians,2000,"Comedy, Family"
8760,1.616724,123307945,Nutty Professor II: The Klumps,2000,"Fantasy, Comedy, Romance, Science Fiction"
8762,0.6237060000000001,37036004,Keeping the Faith,2000,Comedy
8763,0.392556,0,Casper's Haunted Christmas,2000,"Animation, Family"
8764,0.38703899999999997,0,Lost Souls,2000,"Horror, Thriller"
8765,0.38535,14828081,Supernova,2000,Science Fiction
8767,0.381984,0,Cruel Intentions 2,2000,"Drama, Romance, Thriller"
8768,0.381729,0,Frank Herbert's Dune,2000,"Action, Adventure, Fantasy, Science Fiction"
8769,0.372923,36779296,Bounce,2000,"Drama, Romance"
8770,0.372471,0,The Contender,2000,"Drama, Thriller"
8771,0.361563,0,Loser,2000,"Drama, Comedy, Romance, Family"
8772,0.35893400000000003,0,Where the Heart Is,2000,"Comedy, Drama, Romance"
8773,0.357619,0,Nurse Betty,2000,"Comedy, Crime, Thriller"
8774,0.35643600000000003,0,Proof of Life,2000,"Action, Adventure, Drama, Romance, Thriller"
8775,0.33960799999999997,30199105,The Art of War,2000,"Action, Adventure, Thriller"
8776,0.350814,9902115,Whatever It Takes,2000,"Drama, Comedy, Romance"
8777,0.34954,0,Wonder Boys,2000,"Comedy, Drama"
8778,0.349034,69700000,The Kid,2000,"Fantasy, Comedy, Family"
8780,0.399755,0,Rugrats In Paris,2000,"Animation, Comedy"
8781,0.33226700000000003,15843608,Highlander: Endgame,2000,"Action, Fantasy, Science Fiction"
8782,0.32400300000000004,27728118,Love & Basketball,2000,"Action, Comedy, Drama, Romance"
8784,0.322484,0,100 Girls,2000,"Comedy, Drama, Romance"
8785,0.322196,0,Woman on Top,2000,"Comedy, Drama, Romance"
8786,0.607671,0,Sexy Beast,2000,"Drama, Action, Thriller, Crime"
8787,0.513728,0,Bless the Child,2000,"Drama, Horror, Thriller, Crime"
8788,0.310295,5108820,Gossip,2000,"Drama, Mystery, Thriller"
8789,0.309754,7060876,Quills,2000,Drama
8790,0.285989,0,The Million Dollar Hotel,2000,"Drama, Thriller"
8791,0.285304,24362772,The Next Best Thing,2000,"Comedy, Drama"
8792,0.284675,0,Fail Safe,2000,"Drama, Thriller"
8793,0.284476,15185241,Dungeons & Dragons,2000,"Action, Adventure, Fantasy, Science Fiction"
8794,0.246454,0,The Crow: Salvation,2000,"Action, Science Fiction, Thriller"
8795,0.279624,13700000,The Ladies Man,2000,Comedy
8797,0.277798,1568749,Hamlet,2000,Drama
8798,0.47101899999999997,260562,Under Suspicion,2000,"Mystery, Thriller"
8799,0.196668,12372410,Ready to Rumble,2000,"Action, Comedy, Drama"
8801,0.253319,17200925,Center Stage,2000,"Drama, Music"
8802,0.363815,8524534,Before Night Falls,2000,Drama
8803,0.251747,0,Python,2000,"Thriller, Comedy, Horror, Science Fiction"
8804,0.249219,36609995,Return to Me,2000,"Romance, Comedy, Drama"
8805,0.23555399999999999,0,Nuremberg,2000,Drama
8806,0.23415500000000003,0,Book of Shadows: Blair Witch 2,2000,"Horror, Mystery, Thriller"
8807,0.22519699999999998,0,Down to You,2000,"Comedy, Drama, Family, Romance"
8808,0.22326300000000002,26330482,Saving Grace,2000,"Crime, Comedy"
8811,0.210972,0,Blood: The Last Vampire,2000,"Fantasy, Animation, Horror, Comedy, Thriller"
8812,0.210654,0,Duets,2000,"Comedy, Drama, Music"
8813,0.209396,0,What Planet Are You From?,2000,"Comedy, Drama, Romance, Science Fiction"
8814,0.208168,0,Alvin and the Chipmunks Meet the Wolfman,2000,"Animation, Family, Fantasy"
8815,0.207785,15427192,Drowning Mona,2000,"Comedy, Crime, Mystery"
8816,0.20564899999999997,0,Heavy Metal 2000,2000,"Action, Adventure, Animation, Fantasy, Science Fiction"
8817,0.20355399999999998,1631839,Gun Shy,2000,"Action, Comedy, Romance, Thriller"
8818,0.20296,0,Hellraiser: Inferno,2000,"Crime, Horror, Thriller, Mystery"
8820,0.198227,0,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Comedy
8821,0.19814400000000001,0,Psycho Beach Party,2000,Comedy
8822,0.19801400000000002,0,I Dreamed of Africa,2000,"Romance, Drama, Adventure"
8823,0.19431099999999998,688510,Happy Accidents,2000,"Comedy, Romance, Science Fiction"
8824,0.191631,0,Father and Daughter,2000,"Animation, Drama"
8825,0.191104,0,Bait,2000,"Action, Thriller, Crime"
8826,0.182246,157299717,X-Men,2000,"Adventure, Action, Science Fiction"
8827,0.397483,0,Girlfight,2000,Drama
8828,0.174958,0,If These Walls Could Talk 2,2000,"Romance, Drama"
8829,0.254766,0,Skipped Parts,2000,"Comedy, Drama, Romance"
8832,0.170017,0,Cecil B. Demented,2000,"Thriller, Comedy, Crime"
8835,0.23100300000000001,0,Dr. T and the Women,2000,"Comedy, Drama, Romance"
8836,0.16315,0,Autumn in New York,2000,"Drama, Romance"
8837,0.16204100000000002,0,The Golden Bowl,2000,"Drama, Foreign, Romance"
8840,0.15692799999999998,0,The Dish,2000,"History, Comedy, Drama"
8841,0.155496,151559,About Adam,2000,"Comedy, Romance"
8842,0.15171300000000001,0,The Filth and the Fury,2000,"Documentary, Music"
8843,0.150887,0,Cherry Falls,2000,"Mystery, Horror, Thriller"
8845,0.130962,0,Le goÃ»t des autres,2000,"Drama, Comedy, Romance"
8846,0.078569,0,Jalla! Jalla!,2000,"Comedy, Drama"
