Index,popularity,revenue,original_title,genres,release_year
8217,0.229751,0,Persuasion,Romance,1995
8218,0.079703,0,Land and Freedom,Drama,1995
8218,0.079703,0,Land and Freedom,History,1995
8218,0.079703,0,Land and Freedom,War,1995
8218,0.079703,0,Land and Freedom,Romance,1995
8219,0.20571199999999998,0,Haunted,Foreign,1995
8219,0.20571199999999998,0,Haunted,Horror,1995
8219,0.20571199999999998,0,Haunted,Mystery,1995
8220,0.200906,81452156,Waiting to Exhale,Comedy,1995
8220,0.200906,81452156,Waiting to Exhale,Drama,1995
8220,0.200906,81452156,Waiting to Exhale,Romance,1995
8221,0.194889,0,A Personal Journey with Martin Scorsese Through American Movies,Documentary,1995
8222,0.194078,15000000,Le Hussard sur le toit,War,1995
8222,0.194078,15000000,Le Hussard sur le toit,Adventure,1995
8222,0.194078,15000000,Le Hussard sur le toit,Drama,1995
8222,0.194078,15000000,Le Hussard sur le toit,Romance,1995
8223,0.193125,0,Bye Bye Love,Comedy,1995
8223,0.193125,0,Bye Bye Love,Romance,1995
8224,0.189446,23574130,How To Make An American Quilt,Drama,1995
8224,0.189446,23574130,How To Make An American Quilt,Romance,1995
8226,0.183034,6,Never Talk to Strangers,Thriller,1995
8226,0.183034,6,Never Talk to Strangers,Romance,1995
8227,0.162423,38290723,Higher Learning,Romance,1995
8227,0.162423,38290723,Higher Learning,Drama,1995
8227,0.162423,38290723,Higher Learning,Crime,1995
8228,0.14438499999999999,0,Leprechaun 3,Comedy,1995
8228,0.14438499999999999,0,Leprechaun 3,Fantasy,1995
8228,0.14438499999999999,0,Leprechaun 3,Horror,1995
8229,0.141747,13071518,Clockers,Mystery,1995
8229,0.141747,13071518,Clockers,Crime,1995
8229,0.141747,13071518,Clockers,Drama,1995
8230,0.141372,0,Darkman II: The Return of Durant,Action,1995
8230,0.141372,0,Darkman II: The Return of Durant,Adventure,1995
8230,0.141372,0,Darkman II: The Return of Durant,Science Fiction,1995
8230,0.141372,0,Darkman II: The Return of Durant,Thriller,1995
8231,0.137344,0,ç»™çˆ¸çˆ¸çš„ä¿¡,Action,1995
8231,0.137344,0,ç»™çˆ¸çˆ¸çš„ä¿¡,Thriller,1995
8231,0.137344,0,ç»™çˆ¸çˆ¸çš„ä¿¡,Crime,1995
8232,0.132101,0,Last of the Dogmen,Adventure,1995
8232,0.132101,0,Last of the Dogmen,Action,1995
8232,0.132101,0,Last of the Dogmen,Western,1995
8232,0.132101,0,Last of the Dogmen,Thriller,1995
8232,0.132101,0,Last of the Dogmen,Mystery,1995
8233,0.11821500000000001,0,White Man's Burden,Drama,1995
8235,0.105894,11,Tales from the Hood,Horror,1995
8235,0.105894,11,Tales from the Hood,Thriller,1995
8236,0.114996,0,Forget Paris,Comedy,1995
8236,0.114996,0,Forget Paris,Drama,1995
8236,0.114996,0,Forget Paris,Romance,1995
8237,0.052554,0,The Doom Generation,Action,1995
8237,0.052554,0,The Doom Generation,Comedy,1995
8237,0.052554,0,The Doom Generation,Crime,1995
8237,0.052554,0,The Doom Generation,Drama,1995
8238,0.08206799999999999,0,Man of the House,Action,1995
8238,0.08206799999999999,0,Man of the House,Comedy,1995
8238,0.08206799999999999,0,Man of the House,Family,1995
8239,0.06467200000000001,0,Le Bonheur est dans le prÃ©,Comedy,1995
8242,4.586426,14661007,Reservoir Dogs,Crime,1992
8242,4.586426,14661007,Reservoir Dogs,Thriller,1992
8243,3.966538,504050219,Aladdin,Animation,1992
8243,3.966538,504050219,Aladdin,Family,1992
8243,3.966538,504050219,Aladdin,Comedy,1992
8243,3.966538,504050219,Aladdin,Adventure,1992
8243,3.966538,504050219,Aladdin,Fantasy,1992
8244,3.822939,358991681,Home Alone 2: Lost In New York,Comedy,1992
8244,3.822939,358991681,Home Alone 2: Lost In New York,Family,1992
8244,3.822939,358991681,Home Alone 2: Lost In New York,Adventure,1992
8244,3.822939,358991681,Home Alone 2: Lost In New York,Crime,1992
8245,2.248239,280000000,Batman Returns,Action,1992
8245,2.248239,280000000,Batman Returns,Crime,1992
8245,2.248239,280000000,Batman Returns,Fantasy,1992
8245,2.248239,280000000,Batman Returns,Science Fiction,1992
8245,2.248239,280000000,Batman Returns,Thriller,1992
8246,1.9191479999999999,159773545,AlienÂ³,Science Fiction,1992
8246,1.9191479999999999,159773545,AlienÂ³,Action,1992
8246,1.9191479999999999,159773545,AlienÂ³,Horror,1992
8247,1.574949,321731527,Lethal Weapon 3,Adventure,1992
8247,1.574949,321731527,Lethal Weapon 3,Action,1992
8247,1.574949,321731527,Lethal Weapon 3,Comedy,1992
8247,1.574949,321731527,Lethal Weapon 3,Thriller,1992
8247,1.574949,321731527,Lethal Weapon 3,Crime,1992
8248,1.4326530000000002,215862692,Dracula,Romance,1992
8248,1.4326530000000002,215862692,Dracula,Horror,1992
8249,1.375348,0,Army of Darkness,Fantasy,1992
8249,1.375348,0,Army of Darkness,Horror,1992
8249,1.375348,0,Army of Darkness,Comedy,1992
8250,1.283709,156563139,Under Siege,Action,1992
8250,1.283709,156563139,Under Siege,Thriller,1992
8251,1.221476,0,Death Becomes Her,Fantasy,1992
8251,1.221476,0,Death Becomes Her,Comedy,1992
8252,1.199355,243240178,A Few Good Men,Drama,1992
8252,1.199355,243240178,A Few Good Men,Thriller,1992
8253,1.16983,121697323,Wayne's World,Comedy,1992
8254,1.100749,147214049,Beethoven,Comedy,1992
8254,1.100749,147214049,Beethoven,Family,1992
8255,1.0705770000000001,352927224,Basic Instinct,Thriller,1992
8255,1.0705770000000001,352927224,Basic Instinct,Mystery,1992
8256,1.014049,0,Universal Soldier,Thriller,1992
8256,1.014049,0,Universal Soldier,Action,1992
8256,1.014049,0,Universal Soldier,Science Fiction,1992
8256,1.014049,0,Universal Soldier,Crime,1992
8257,0.9805659999999999,10725228,Glengarry Glen Ross,Crime,1992
8257,0.9805659999999999,10725228,Glengarry Glen Ross,Drama,1992
8257,0.9805659999999999,10725228,Glengarry Glen Ross,Mystery,1992
8258,0.9640040000000001,58662452,Honey I Blew Up the Kid,Adventure,1992
8258,0.9640040000000001,58662452,Honey I Blew Up the Kid,Comedy,1992
8258,0.9640040000000001,58662452,Honey I Blew Up the Kid,Family,1992
8258,0.9640040000000001,58662452,Honey I Blew Up the Kid,Science Fiction,1992
8259,0.883759,105232691,Sneakers,Adventure,1992
8259,0.883759,105232691,Sneakers,Drama,1992
8259,0.883759,105232691,Sneakers,Action,1992
8259,0.883759,105232691,Sneakers,Comedy,1992
8259,0.883759,105232691,Sneakers,Thriller,1992
8260,0.851712,2019469,Bad Lieutenant,Crime,1992
8260,0.851712,2019469,Bad Lieutenant,Drama,1992
8261,0.8415799999999999,159157447,Unforgiven,Western,1992
8262,0.834109,231605150,Sister Act,Music,1992
8262,0.834109,231605150,Sister Act,Comedy,1992
8263,0.808779,90753806,White Men Can't Jump,Comedy,1992
8263,0.808779,90753806,White Men Can't Jump,Drama,1992
8264,0.782091,7191399,1492: Conquest of Paradise,Action,1992
8264,0.782091,7191399,1492: Conquest of Paradise,Adventure,1992
8264,0.782091,7191399,1492: Conquest of Paradise,Drama,1992
8264,0.782091,7191399,1492: Conquest of Paradise,History,1992
8265,0.776089,17092453,Pet Sematary II,Horror,1992
8266,0.775666,134095253,Scent of a Woman,Drama,1992
8267,0.767389,44065653,Passenger 57,Action,1992
8267,0.767389,44065653,Passenger 57,Adventure,1992
8267,0.767389,44065653,Passenger 57,Thriller,1992
8268,0.766646,242623,Braindead,Horror,1992
8268,0.766646,242623,Braindead,Comedy,1992
8269,0.751681,6739141,Fortress,Action,1992
8269,0.751681,6739141,Fortress,Thriller,1992
8269,0.751681,6739141,Fortress,Science Fiction,1992
8270,0.745897,43440294,A River Runs Through It,Drama,1992
8271,0.740663,411006740,The Bodyguard,Thriller,1992
8271,0.740663,411006740,The Bodyguard,Action,1992
8271,0.740663,411006740,The Bodyguard,Drama,1992
8271,0.740663,411006740,The Bodyguard,Music,1992
8271,0.740663,411006740,The Bodyguard,Romance,1992
8272,0.716557,0,Romper Stomper,Action,1992
8272,0.716557,0,Romper Stomper,Drama,1992
8272,0.716557,0,Romper Stomper,Thriller,1992
8273,0.7021149999999999,0,Poison Ivy,Thriller,1992
8274,0.700187,0,Peter's Friends,Comedy,1992
8274,0.700187,0,Peter's Friends,Drama,1992
8275,0.6871970000000001,27281507,The Muppet Christmas Carol,Comedy,1992
8275,0.6871970000000001,27281507,The Muppet Christmas Carol,Family,1992
8275,0.6871970000000001,27281507,The Muppet Christmas Carol,Fantasy,1992
8275,0.6871970000000001,27281507,The Muppet Christmas Carol,Drama,1992
8276,0.686807,70611210,Stop! Or My Mom Will Shoot,Action,1992
8276,0.686807,70611210,Stop! Or My Mom Will Shoot,Comedy,1992
8277,0.685325,178051587,Patriot Games,Drama,1992
8277,0.685325,178051587,Patriot Games,Action,1992
8277,0.685325,178051587,Patriot Games,Thriller,1992
8277,0.685325,178051587,Patriot Games,Crime,1992
8278,0.682353,50752337,The Mighty Ducks,Comedy,1992
8278,0.682353,50752337,The Mighty Ducks,Family,1992
8279,0.67938,4160851,Twin Peaks: Fire Walk with Me,Drama,1992
8279,0.67938,4160851,Twin Peaks: Fire Walk with Me,Mystery,1992
8280,0.675696,21706101,The Player,Comedy,1992
8280,0.675696,21706101,The Player,Drama,1992
8281,0.651726,12534961,Hellraiser III: Hell on Earth,Horror,1992
8281,0.651726,12534961,Hellraiser III: Hell on Earth,Thriller,1992
8281,0.651726,12534961,Hellraiser III: Hell on Earth,War,1992
8282,0.648937,48169908,Malcolm X,Drama,1992
8282,0.648937,48169908,Malcolm X,History,1992
8283,0.640818,0,Orlando,Romance,1992
8283,0.640818,0,Orlando,Drama,1992
8283,0.640818,0,Orlando,Fantasy,1992
8284,0.640275,14715067,School Ties,Drama,1992
8285,0.633704,23278931,Toys,Fantasy,1992
8285,0.633704,23278931,Toys,Comedy,1992
8285,0.633704,23278931,Toys,Science Fiction,1992
8286,0.596775,25966555,Howards End,Drama,1992
8286,0.596775,25966555,Howards End,Romance,1992
8287,0.5669390000000001,75505856,The Last of the Mohicans,Action,1992
8287,0.5669390000000001,75505856,The Last of the Mohicans,Adventure,1992
8287,0.5669390000000001,75505856,The Last of the Mohicans,Drama,1992
8287,0.5669390000000001,75505856,The Last of the Mohicans,History,1992
8287,0.5669390000000001,75505856,The Last of the Mohicans,Romance,1992
8288,0.5486479999999999,2040920,El Mariachi,Action,1992
8288,0.5486479999999999,2040920,El Mariachi,Crime,1992
8288,0.5486479999999999,2040920,El Mariachi,Thriller,1992
8289,0.539261,88036683,The Hand that Rocks the Cradle,Drama,1992
8289,0.539261,88036683,The Hand that Rocks the Cradle,Thriller,1992
8290,0.5297270000000001,1862805,Bitter Moon,Thriller,1992
8290,0.5297270000000001,1862805,Bitter Moon,Drama,1992
8290,0.5297270000000001,1862805,Bitter Moon,Romance,1992
8291,0.524767,0,Freejack,Science Fiction,1992
8292,0.5216689999999999,0,Baraka,Documentary,1992
8293,0.518807,0,Hero,Drama,1992
8293,0.518807,0,Hero,Comedy,1992
8293,0.518807,0,Hero,Thriller,1992
8293,0.518807,0,Hero,Mystery,1992
8294,0.499566,14683921,City of Joy,Drama,1992
8295,0.47745699999999996,7532911,Damage,Drama,1992
8295,0.47745699999999996,7532911,Damage,Romance,1992
8296,0.47527200000000003,28590665,Final Analysis,Drama,1992
8296,0.47527200000000003,28590665,Final Analysis,Thriller,1992
8296,0.47527200000000003,28590665,Final Analysis,Romance,1992
8297,0.474174,128000000,Forever Young,Adventure,1992
8297,0.474174,128000000,Forever Young,Fantasy,1992
8297,0.474174,128000000,Forever Young,Drama,1992
8297,0.474174,128000000,Forever Young,Science Fiction,1992
8297,0.474174,128000000,Forever Young,Romance,1992
8298,0.468679,21621000,Shining Through,Drama,1992
8298,0.468679,21621000,Shining Through,Romance,1992
8298,0.468679,21621000,Shining Through,Thriller,1992
8299,0.467233,107458785,A League of Their Own,Comedy,1992
8299,0.467233,107458785,A League of Their Own,Drama,1992
8299,0.467233,107458785,A League of Their Own,Family,1992
8300,0.460532,5101632,Of Mice and Men,Drama,1992
8301,0.45155500000000004,754935,Love Potion No. 9,Comedy,1992
8301,0.45155500000000004,754935,Love Potion No. 9,Romance,1992
8302,0.440854,64088552,My Cousin Vinny,Comedy,1992
8302,0.440854,64088552,My Cousin Vinny,Drama,1992
8303,0.44076899999999997,14110589,Cool World,Animation,1992
8303,0.44076899999999997,14110589,Cool World,Comedy,1992
8303,0.44076899999999997,14110589,Cool World,Fantasy,1992
8304,0.42095699999999997,62548947,The Crying Game,Romance,1992
8304,0.42095699999999997,62548947,The Crying Game,Crime,1992
8304,0.42095699999999997,62548947,The Crying Game,Drama,1992
8304,0.42095699999999997,62548947,The Crying Game,Thriller,1992
8305,0.5417390000000001,32710894,FernGully: The Last Rainforest,Fantasy,1992
8305,0.5417390000000001,32710894,FernGully: The Last Rainforest,Animation,1992
8305,0.5417390000000001,32710894,FernGully: The Last Rainforest,Science Fiction,1992
8305,0.5417390000000001,32710894,FernGully: The Last Rainforest,Family,1992
8306,0.41003900000000004,70100000,Boomerang,Drama,1992
8306,0.41003900000000004,70100000,Boomerang,Comedy,1992
8306,0.41003900000000004,70100000,Boomerang,Romance,1992
8307,0.382463,32101000,The Lawnmower Man,Horror,1992
8307,0.382463,32101000,The Lawnmower Man,Thriller,1992
8307,0.382463,32101000,The Lawnmower Man,Science Fiction,1992
8308,0.397495,25792310,Candyman,Drama,1992
8308,0.397495,25792310,Candyman,Horror,1992
8308,0.397495,25792310,Candyman,Thriller,1992
8309,0.392092,0,Chaplin,Drama,1992
8310,0.38545,0,Medicine Man,Adventure,1992
8311,0.45287299999999997,0,Beyond The Law,Drama,1992
8311,0.45287299999999997,0,Beyond The Law,Thriller,1992
8312,0.37903600000000004,0,Housesitter,Comedy,1992
8312,0.37903600000000004,0,Housesitter,Romance,1992
8313,0.36799699999999996,57138719,Unlawful Entry,Crime,1992
8313,0.36799699999999996,57138719,Unlawful Entry,Thriller,1992
8314,0.43707299999999993,22518097,Captain Ron,Action,1992
8314,0.43707299999999993,22518097,Captain Ron,Adventure,1992
8314,0.43707299999999993,22518097,Captain Ron,Comedy,1992
8314,0.43707299999999993,22518097,Captain Ron,Family,1992
8315,0.35437399999999997,14358033,Memoirs of an Invisible Man,Action,1992
8315,0.35437399999999997,14358033,Memoirs of an Invisible Man,Comedy,1992
8315,0.35437399999999997,14358033,Memoirs of an Invisible Man,Drama,1992
8315,0.35437399999999997,14358033,Memoirs of an Invisible Man,Fantasy,1992
8315,0.35437399999999997,14358033,Memoirs of an Invisible Man,Science Fiction,1992
8316,0.348536,0,The Power of One,Drama,1992
8318,0.346362,14356479,Rapid Fire,Action,1992
8318,0.346362,14356479,Rapid Fire,Thriller,1992
8319,0.346225,0,Encino Man,Comedy,1992
8319,0.346225,0,Encino Man,Family,1992
8320,0.27016999999999997,0,Buffy the Vampire Slayer,Action,1992
8320,0.27016999999999997,0,Buffy the Vampire Slayer,Comedy,1992
8320,0.27016999999999997,0,Buffy the Vampire Slayer,Horror,1992
8321,0.344615,0,Thunderheart,Action,1992
8321,0.344615,0,Thunderheart,Adventure,1992
8321,0.344615,0,Thunderheart,Crime,1992
8321,0.344615,0,Thunderheart,Mystery,1992
8321,0.344615,0,Thunderheart,Thriller,1992
8322,0.31095100000000003,25105517,The Cutting Edge,Comedy,1992
8322,0.31095100000000003,25105517,The Cutting Edge,Drama,1992
8322,0.31095100000000003,25105517,The Cutting Edge,Romance,1992
8323,0.30997600000000003,137783840,Far and Away,Adventure,1992
8323,0.30997600000000003,137783840,Far and Away,Drama,1992
8323,0.30997600000000003,137783840,Far and Away,Romance,1992
8323,0.30997600000000003,137783840,Far and Away,Western,1992
8324,0.303912,4651977,Radio Flyer,Drama,1992
8325,0.296309,20146880,Juice,Action,1992
8325,0.296309,20146880,Juice,Crime,1992
8325,0.296309,20146880,Juice,Drama,1992
8325,0.296309,20146880,Juice,Thriller,1992
8326,0.358923,18472850,Singles,Comedy,1992
8326,0.358923,18472850,Singles,Drama,1992
8326,0.358923,18472850,Singles,Music,1992
8326,0.358923,18472850,Singles,Romance,1992
8327,0.294331,8359717,Seong lung wui,Action,1992
8327,0.294331,8359717,Seong lung wui,Comedy,1992
8327,0.294331,8359717,Seong lung wui,Foreign,1992
8328,0.291459,9,Gladiator,Action,1992
8328,0.291459,9,Gladiator,Drama,1992
8329,0.28313299999999997,46434570,The Distinguished Gentleman,Comedy,1992
8330,0.278857,48017402,Single White Female,Thriller,1992
8331,0.270933,0,Dust Devil,Horror,1992
8331,0.270933,0,Dust Devil,Mystery,1992
8331,0.270933,0,Dust Devil,Thriller,1992
8332,0.269621,0,Wuthering Heights,Drama,1992
8332,0.269621,0,Wuthering Heights,Romance,1992
8333,0.266,0,American Me,Crime,1992
8333,0.266,0,American Me,Drama,1992
8333,0.266,0,American Me,Romance,1992
8334,0.265227,20000000,Mr. Baseball,Comedy,1992
8334,0.265227,20000000,Mr. Baseball,Romance,1992
8335,0.26000300000000004,0,Critters 4,Thriller,1992
8335,0.26000300000000004,0,Critters 4,Comedy,1992
8335,0.26000300000000004,0,Critters 4,Horror,1992
8335,0.26000300000000004,0,Critters 4,Science Fiction,1992
8336,0.140485,0,A Stranger Among Us,Drama,1992
8336,0.140485,0,A Stranger Among Us,Romance,1992
8336,0.140485,0,A Stranger Among Us,Crime,1992
8337,0.256639,8403433,Dr. Giggles,Comedy,1992
8337,0.256639,8403433,Dr. Giggles,Horror,1992
8337,0.256639,8403433,Dr. Giggles,Mystery,1992
8337,0.256639,8403433,Dr. Giggles,Thriller,1992
8338,0.250137,30524763,Sleepwalkers,Fantasy,1992
8338,0.250137,30524763,Sleepwalkers,Thriller,1992
8338,0.250137,30524763,Sleepwalkers,Horror,1992
8339,0.23665999999999998,22697691,Prelude to a Kiss,Drama,1992
8339,0.23665999999999998,22697691,Prelude to a Kiss,Comedy,1992
8339,0.23665999999999998,22697691,Prelude to a Kiss,Romance,1992
8340,0.233105,0,3 Ninjas,Adventure,1992
8340,0.233105,0,3 Ninjas,Action,1992
8340,0.233105,0,3 Ninjas,Family,1992
8340,0.233105,0,3 Ninjas,Comedy,1992
8341,0.230129,0,Split Second,Thriller,1992
8341,0.230129,0,Split Second,Action,1992
8341,0.230129,0,Split Second,Horror,1992
8341,0.230129,0,Split Second,Science Fiction,1992
8341,0.230129,0,Split Second,Crime,1992
8342,0.220131,11390479,Jennifer Eight,Crime,1992
8342,0.220131,11390479,Jennifer Eight,Drama,1992
8342,0.220131,11390479,Jennifer Eight,Mystery,1992
8343,0.218442,0,Leap of Faith,Comedy,1992
8343,0.218442,0,Leap of Faith,Drama,1992
8343,0.218442,0,Leap of Faith,Romance,1992
8344,0.21736399999999997,0,Honeymoon in Vegas,Action,1992
8344,0.21736399999999997,0,Honeymoon in Vegas,Comedy,1992
8344,0.21736399999999997,0,Honeymoon in Vegas,Romance,1992
8344,0.21736399999999997,0,Honeymoon in Vegas,Thriller,1992
8345,0.21161999999999997,0,Knight Moves,Mystery,1992
8345,0.21161999999999997,0,Knight Moves,Thriller,1992
8346,0.345107,0,White Sands,Action,1992
8346,0.345107,0,White Sands,Crime,1992
8346,0.345107,0,White Sands,Drama,1992
8346,0.345107,0,White Sands,Mystery,1992
8346,0.345107,0,White Sands,Thriller,1992
8347,0.198525,0,Tom and Jerry: The Movie,Animation,1992
8347,0.198525,0,Tom and Jerry: The Movie,Family,1992
8348,0.134051,0,Deep Cover,Action,1992
8348,0.134051,0,Deep Cover,Thriller,1992
8348,0.134051,0,Deep Cover,Crime,1992
8349,0.19357,0,Newsies,Drama,1992
8349,0.19357,0,Newsies,Music,1992
8349,0.19357,0,Newsies,Family,1992
8350,0.089502,4836637,Diggstown,Action,1992
8350,0.089502,4836637,Diggstown,Comedy,1992
8350,0.089502,4836637,Diggstown,Drama,1992
8351,0.202017,6742168,The Mambo Kings,Drama,1992
8351,0.202017,6742168,The Mambo Kings,Music,1992
8352,0.47175,37170057,Raising Cain,Drama,1992
8352,0.47175,37170057,Raising Cain,Horror,1992
8352,0.47175,37170057,Raising Cain,Thriller,1992
8352,0.47175,37170057,Raising Cain,Crime,1992
8353,0.180399,0,Trespass,Action,1992
8353,0.180399,0,Trespass,Adventure,1992
8353,0.180399,0,Trespass,Crime,1992
8353,0.180399,0,Trespass,Thriller,1992
8354,0.46692700000000004,0,Husbands and Wives,Romance,1992
8354,0.46692700000000004,0,Husbands and Wives,Comedy,1992
8354,0.46692700000000004,0,Husbands and Wives,Drama,1992
8355,0.155454,0,Nemesis,Science Fiction,1992
8355,0.155454,0,Nemesis,Thriller,1992
8356,0.153994,0,Kuffs,Action,1992
8356,0.153994,0,Kuffs,Comedy,1992
8356,0.153994,0,Kuffs,Crime,1992
8357,0.139537,0,Innocent Blood,Comedy,1992
8357,0.139537,0,Innocent Blood,Horror,1992
8357,0.139537,0,Innocent Blood,Thriller,1992
8357,0.139537,0,Innocent Blood,Crime,1992
8358,0.14818499999999998,17530973,The Babe,Drama,1992
8359,0.144296,0,Sidekicks,Action,1992
8359,0.144296,0,Sidekicks,Adventure,1992
8359,0.144296,0,Sidekicks,Drama,1992
8359,0.144296,0,Sidekicks,Family,1992
8360,0.138521,1666511,Un CÅ“ur en Hiver,Drama,1992
8360,0.138521,1666511,Un CÅ“ur en Hiver,Romance,1992
8361,0.13792100000000002,0,Mo' Money,Action,1992
8361,0.13792100000000002,0,Mo' Money,Comedy,1992
8361,0.13792100000000002,0,Mo' Money,Thriller,1992
8361,0.13792100000000002,0,Mo' Money,Crime,1992
8361,0.13792100000000002,0,Mo' Money,Romance,1992
8362,0.13229000000000002,0,Hoffa,Crime,1992
8362,0.13229000000000002,0,Hoffa,History,1992
8363,0.128025,0,Belle Ã‰poque,Comedy,1992
8363,0.128025,0,Belle Ã‰poque,Drama,1992
8363,0.128025,0,Belle Ã‰poque,Foreign,1992
8363,0.128025,0,Belle Ã‰poque,Romance,1992
8364,0.234375,7286388,Lorenzo's Oil,Drama,1992
8367,0.063684,33946224,Strictly Ballroom,Comedy,1992
8367,0.063684,33946224,Strictly Ballroom,Drama,1992
8367,0.063684,33946224,Strictly Ballroom,Romance,1992
8368,0.049061,0,LadyBugs,Comedy,1992
8368,0.049061,0,LadyBugs,Family,1992
8369,0.342334,0,Stay Tuned,Comedy,1992
8369,0.342334,0,Stay Tuned,Fantasy,1992
8371,0.028515,0,Blown Away,Drama,1992
8371,0.028515,0,Blown Away,Romance,1992
8371,0.028515,0,Blown Away,Thriller,1992
8373,0.071358,0,Mom and Dad Save the World,Adventure,1992
8373,0.071358,0,Mom and Dad Save the World,Comedy,1992
8373,0.071358,0,Mom and Dad Save the World,Family,1992
8373,0.071358,0,Mom and Dad Save the World,Science Fiction,1992
8375,4.5783,389925971,Raiders of the Lost Ark,Adventure,1981
8375,4.5783,389925971,Raiders of the Lost Ark,Action,1981
8376,1.94717,26279000,Private Lessons,Romance,1981
8376,1.94717,26279000,Private Lessons,Comedy,1981
8377,1.771093,195312802,For Your Eyes Only,Adventure,1981
8377,1.771093,195312802,For Your Eyes Only,Action,1981
8377,1.771093,195312802,For Your Eyes Only,Thriller,1981
8378,1.278646,29800000,The Fox and the Hound,Adventure,1981
8378,1.278646,29800000,The Fox and the Hound,Animation,1981
8378,1.278646,29800000,The Fox and the Hound,Drama,1981
8378,1.278646,29800000,The Fox and the Hound,Family,1981
8379,1.248748,24600832,Mad Max 2,Adventure,1981
8379,1.248748,24600832,Mad Max 2,Action,1981
8379,1.248748,24600832,Mad Max 2,Thriller,1981
8379,1.248748,24600832,Mad Max 2,Science Fiction,1981
8380,1.114068,31672907,History of the World: Part I,Comedy,1981
8381,1.055415,31973249,An American Werewolf in London,Horror,1981
8381,1.055415,31973249,An American Werewolf in London,Comedy,1981
8382,1.0294219999999998,0,Heavy Metal,Animation,1981
8382,1.0294219999999998,0,Heavy Metal,Science Fiction,1981
8383,1.021218,29400000,The Evil Dead,Horror,1981
8384,1.003963,50000000,Escape from New York,Science Fiction,1981
8384,1.003963,50000000,Escape from New York,Action,1981
8385,0.9953569999999999,34967437,Excalibur,Adventure,1981
8386,0.683132,19255967,On Golden Pond,Drama,1981
8387,0.6599,58972904,Chariots of Fire,Drama,1981
8387,0.6599,58972904,Chariots of Fire,History,1981
8388,0.6157600000000001,21722776,Friday the 13th Part 2,Horror,1981
8388,0.6157600000000001,21722776,Friday the 13th Part 2,Thriller,1981
8389,0.614293,0,Southern Comfort,Action,1981
8389,0.614293,0,Southern Comfort,Drama,1981
8389,0.614293,0,Southern Comfort,History,1981
8389,0.614293,0,Southern Comfort,Thriller,1981
8390,0.592041,5732587,Gallipoli,Adventure,1981
8390,0.592041,5732587,Gallipoli,War,1981
8390,0.592041,5732587,Gallipoli,Drama,1981
8390,0.592041,5732587,Gallipoli,History,1981
8391,0.5649390000000001,25533818,Halloween II,Horror,1981
8391,0.5649390000000001,25533818,Halloween II,Thriller,1981
8392,0.521554,0,The Postman Always Rings Twice,Romance,1981
8392,0.521554,0,The Postman Always Rings Twice,Crime,1981
8392,0.521554,0,The Postman Always Rings Twice,Drama,1981
8393,0.5145489999999999,95461682,Arthur,Comedy,1981
8393,0.5145489999999999,95461682,Arthur,Drama,1981
8393,0.5145489999999999,95461682,Arthur,Romance,1981
8394,0.510003,100000,Road Games,Thriller,1981
8394,0.510003,100000,Road Games,Horror,1981
8394,0.510003,100000,Road Games,Mystery,1981
8395,0.502896,0,Endless Love,Romance,1981
8395,0.502896,0,Endless Love,Drama,1981
8396,0.473893,125728258,Porky's,Comedy,1981
8397,0.46988500000000005,40382659,Reds,Drama,1981
8397,0.46988500000000005,40382659,Reds,History,1981
8398,0.43955500000000003,72179579,The Cannonball Run,Comedy,1981
8399,0.42637600000000003,40716963,Absence of Malice,Drama,1981
8399,0.42637600000000003,40716963,Absence of Malice,Romance,1981
8399,0.42637600000000003,40716963,Absence of Malice,Thriller,1981
8400,0.41618,42365581,Time Bandits,Family,1981
8400,0.41618,42365581,Time Bandits,Fantasy,1981
8400,0.41618,42365581,Time Bandits,Science Fiction,1981
8400,0.41618,42365581,Time Bandits,Adventure,1981
8400,0.41618,42365581,Time Bandits,Comedy,1981
8401,0.390801,14225876,Scanners,Horror,1981
8401,0.390801,14225876,Scanners,Science Fiction,1981
8401,0.390801,14225876,Scanners,Thriller,1981
8402,0.38312399999999996,0,Victory,Action,1981
8402,0.38312399999999996,0,Victory,Drama,1981
8403,0.374104,4300000,Thief,Action,1981
8403,0.374104,4300000,Thief,Crime,1981
8403,0.374104,4300000,Thief,Drama,1981
8403,0.374104,4300000,Thief,Thriller,1981
8404,0.346695,0,Piranha Part Two: The Spawning,Horror,1981
8404,0.346695,0,Piranha Part Two: The Spawning,Drama,1981
8404,0.346695,0,Piranha Part Two: The Spawning,Romance,1981
8405,0.43541199999999997,85300000,Stripes,Action,1981
8405,0.43541199999999997,85300000,Stripes,Comedy,1981
8406,0.336233,17374595,Outland,Science Fiction,1981
8408,0.325065,20471382,Omen III: The Final Conflict,Drama,1981
8408,0.325065,20471382,Omen III: The Final Conflict,Horror,1981
8408,0.325065,20471382,Omen III: The Final Conflict,Thriller,1981
8409,0.312053,216166,Dead & Buried,Horror,1981
8409,0.312053,216166,Dead & Buried,Mystery,1981
8410,0.308408,12000000,Blow Out,Drama,1981
8410,0.308408,12000000,Blow Out,Mystery,1981
8410,0.308408,12000000,Blow Out,Thriller,1981
8411,0.302908,0,Queen - Rock Montreal,Music,1981
8412,0.300086,0,Death Hunt,Action,1981
8412,0.300086,0,Death Hunt,Drama,1981
8413,0.299056,0,Garde Ã  vue,Crime,1981
8413,0.299056,0,Garde Ã  vue,Drama,1981
