Index,unit_cogs,quantity,name,group,date
17186,11.293893129770998,2.62,PAROWKOWA KG,POULTRY,2018-01-08
17187,13.5172413793103,1.885,PAROWKOWA W FOLI KG,POULTRY,2018-01-08
17188,10.705882352941199,1.275,PAROWKOWA Z  DROBIEM KG,POULTRY,2018-01-08
17189,17.3029490616622,1.865,PAROWKOWA Z SZYNKI  KG,POULTRY,2018-01-08
17190,8.20125786163522,1.59,PASZTET WEDZONY  KG,POULTRY,2018-01-08
17191,15.964125560538099,1.115,POLEDWICA DROBIOWA PANIEROWANA KG,POULTRY,2018-01-08
17192,18.390715667311394,2.585,POLEDWICA SOPOLCKA KG,POULTRY,2018-01-08
17193,30.438095238095197,0.525,SMAKOSZKI KG,POULTRY,2018-01-08
17194,20.9662921348315,1.78,SZYNKA CHLEBOWA KG,POULTRY,2018-01-08
17195,23.615384615384606,0.13,SZYNKA PO CH?OPSKU  KG,POULTRY,2018-01-08
17196,16.1111111111111,0.09,SZYNKA SW BIALA KG,POULTRY,2018-01-08
17197,15.0142857142857,0.7,SZYNKA WIELKOPOLSKA KG,POULTRY,2018-01-08
17198,23.714285714285694,0.7,FRANKFUTERKI KG,POULTRY,2018-01-09
17199,15.285714285714299,0.28,GALANTYNA Z DROBIEM KG,POULTRY,2018-01-09
17200,18.619047619047606,0.84,KABANOS WIELKOPOLSKI KG,POULTRY,2018-01-09
17201,9.73333333333333,0.225,KASZANKA KG,POULTRY,2018-01-09
17202,15.0043402777778,2.304,KIELBASA PIECZONA  KG,POULTRY,2018-01-09
17203,20.3454545454545,0.55,KIELBASA POGORZELSKA PODSUSZANA  KG,POULTRY,2018-01-09
17204,16.304347826087,0.46,KIELBASA WINERKI KG,POULTRY,2018-01-09
17205,12.485333333333301,1.875,KIELBASA Z SEREM /KEBAB/WIOSENNA,POULTRY,2018-01-09
17206,9.005333333333333,3.75,KIELBASA ZWYCZAJNA KG,POULTRY,2018-01-09
17207,15.008,1.25,KIE?BASA KRUCHA Z WEDZARNI KG,POULTRY,2018-01-09
17208,22.2173913043478,0.23,KIE?BASA PIWOSZKI  KG,POULTRY,2018-01-09
17209,19.8552631578947,2.28,KIE?BASA POLSKA WEDZONA  KG,POULTRY,2018-01-09
17210,12.190476190476199,0.21,KIE?BASA S?OIKOWA  KG,POULTRY,2018-01-09
17211,12.4863459037711,3.845,KIE?BASA WIOSENNA KG,POULTRY,2018-01-09
17212,14.507352941176501,1.36,KIE?BASA ZIELONOGÓRSKA KG,POULTRY,2018-01-09
17213,18.3162790697674,1.075,KIE?BASKI PYSZNE KG,POULTRY,2018-01-09
17214,25.7536231884058,0.69,KOLBACZ WEGIERSKI  KG,POULTRY,2018-01-09
17215,23.9897134459956,1.361,KRAKOWSKA SUCHA KG,POULTRY,2018-01-09
17216,16.7909604519774,0.885,METKA CEBULOWA KG,POULTRY,2018-01-09
17217,10.985997666277699,1.714,METKA ?OSOSIOWA,POULTRY,2018-01-09
17218,15.0106382978723,0.94,OGONOWKA WEDZONA  KG,POULTRY,2018-01-09
17219,10.1576354679803,1.015,PAROWKA HOT-DOG KG,POULTRY,2018-01-09
17220,11.1957671957672,4.725,PAROWKOWA KG,POULTRY,2018-01-09
17221,13.519480519480501,1.54,PAROWKOWA W FOLI KG,POULTRY,2018-01-09
17222,10.701846965699199,3.79,PAROWKOWA Z  DROBIEM KG,POULTRY,2018-01-09
17223,17.005154639175302,1.94,PAROWKOWA Z SZYNKI  KG,POULTRY,2018-01-09
17224,7.4782608695652195,0.345,PASZTET BOROWIKOWY/GRZYBOWY KG,POULTRY,2018-01-09
17225,8.49593495934959,1.23,PASZTET WEDZONY  KG,POULTRY,2018-01-09
17226,18.386740331491694,1.81,POLEDWICA SOPOLCKA KG,POULTRY,2018-01-09
17227,30.465753424657503,0.365,SMAKOSZKI KG,POULTRY,2018-01-09
17228,19.5027932960894,1.79,SZYNKA CHLEBOWA KG,POULTRY,2018-01-09
17229,15.015873015873,0.63,SZYNKA WIELKOPOLSKA KG,POULTRY,2018-01-09
17230,5.59105431309904,0.939,CWIARTKA Z KURCZAKA KG,POULTRY,2018-01-10
17231,24.1067961165049,1.03,FRANKFUTERKI KG,POULTRY,2018-01-10
17232,9.72310969116081,1.878,KASZANKA KG,POULTRY,2018-01-10
17233,20.35,0.8,KIELBASA JA?OWCOWA KG,POULTRY,2018-01-10
17234,17.965928449744503,2.935,KIELBASA PIECZONA  KG,POULTRY,2018-01-10
17235,20.645669291338606,0.635,KIELBASA POGORZELSKA PODSUSZANA  KG,POULTRY,2018-01-10
17236,12.6426229508197,1.525,KIELBASA Z SEREM /KEBAB/WIOSENNA,POULTRY,2018-01-10
17237,11.1253644314869,1.715,KIELBASA ZWYCZAJNA KG,POULTRY,2018-01-10
17238,16.148820326678802,2.755,KIE?BASA KRUCHA Z WEDZARNI KG,POULTRY,2018-01-10
17239,20.35,0.2,KIE?BASA MYSLIWSKA KG,POULTRY,2018-01-10
17240,22.2068965517241,0.145,KIE?BASA PIWOSZKI  KG,POULTRY,2018-01-10
17241,19.419689119171,0.965,KIE?BASA POLSKA WEDZONA  KG,POULTRY,2018-01-10
17242,12.1978021978022,0.91,KIE?BASA S?OIKOWA  KG,POULTRY,2018-01-10
17243,13.0554323725055,2.255,KIE?BASA WIOSENNA KG,POULTRY,2018-01-10
17244,14.518771331058,1.465,KIE?BASA ZIELONOGÓRSKA KG,POULTRY,2018-01-10
17245,18.4691358024691,0.405,KIE?BASKI PYSZNE KG,POULTRY,2018-01-10
17246,25.751937984496106,0.645,KOLBACZ WEGIERSKI  KG,POULTRY,2018-01-10
17247,25.6219512195122,0.82,KRAKOWSKA SUCHA KG,POULTRY,2018-01-10
17248,17.033333333333303,0.9,METKA CEBULOWA KG,POULTRY,2018-01-10
17249,10.8514851485149,1.515,METKA ?OSOSIOWA,POULTRY,2018-01-10
17250,4.69,1,NUGGETS Z KURCZAKA 240G,POULTRY,2018-01-10
17251,10.2449693788276,5.715,PAROWKA HOT-DOG KG,POULTRY,2018-01-10
17252,10.8265306122449,3.92,PAROWKOWA KG,POULTRY,2018-01-10
17253,13.529411764705904,0.34,PAROWKOWA W FOLI KG,POULTRY,2018-01-10
17254,10.884318766066801,1.945,PAROWKOWA Z  DROBIEM KG,POULTRY,2018-01-10
17255,16.0,0.405,PAROWKOWA Z SZYNKI  KG,POULTRY,2018-01-10
17256,8.58333333333333,2.64,PASZTET WEDZONY  KG,POULTRY,2018-01-10
17257,17.2916666666667,0.72,POLEDWICA SOPOLCKA KG,POULTRY,2018-01-10
17258,19.402985074626894,1.139,SZYNKA CHLEBOWA KG,POULTRY,2018-01-10
17259,20.3589743589744,0.39,SZYNKA DOMOWA KG,POULTRY,2018-01-10
17260,17.8,0.7,SZYNKA GOTOWANA BIALA KG,POULTRY,2018-01-10
17261,16.5441696113074,1.415,SZYNKA WIELKOPOLSKA KG,POULTRY,2018-01-10
17262,7.32051282051282,1.56,UDKO Z KURCZAKA SUROWE KG,POULTRY,2018-01-10
17263,5.591966173361518,0.946,CWIARTKA Z KURCZAKA KG,POULTRY,2018-01-11
17264,10.2931034482759,0.58,FLAKI WOLOWE LUZ,POULTRY,2018-01-11
17265,24.738197424892697,1.165,FRANKFUTERKI KG,POULTRY,2018-01-11
17266,15.547169811320801,0.265,GALANTYNA Z DROBIEM KG,POULTRY,2018-01-11
17267,18.625,0.32,KABANOS WIELKOPOLSKI KG,POULTRY,2018-01-11
17268,17.3333333333333,0.405,KABANOSY Z DROBIEM KG,POULTRY,2018-01-11
17269,9.72307692307692,1.95,KASZANKA KG,POULTRY,2018-01-11
17270,19.1543624161074,2.235,KIELBASA PIECZONA  KG,POULTRY,2018-01-11
17271,20.6481481481481,1.08,KIELBASA POGORZELSKA PODSUSZANA  KG,POULTRY,2018-01-11
17272,16.297619047618998,0.84,KIELBASA WINERKI KG,POULTRY,2018-01-11
17273,14.2362204724409,1.27,KIELBASA Z SEREM /KEBAB/WIOSENNA,POULTRY,2018-01-11
17274,12.7045075125209,2.995,KIELBASA ZWYCZAJNA KG,POULTRY,2018-01-11
17275,19.148760330578497,1.21,KIE?BASA KRUCHA Z WEDZARNI KG,POULTRY,2018-01-11
17276,20.348314606741607,2.67,KIE?BASA MYSLIWSKA KG,POULTRY,2018-01-11
17277,22.25,0.12,KIE?BASA PIWOSZKI  KG,POULTRY,2018-01-11
17278,19.0075187969925,1.33,KIE?BASA POLSKA WEDZONA  KG,POULTRY,2018-01-11
17279,13.897435897435901,0.195,KIE?BASA WIOSENNA KG,POULTRY,2018-01-11
17280,14.531914893617001,0.47,KIE?BASA ZIELONOGÓRSKA KG,POULTRY,2018-01-11
17281,18.6026200873362,1.145,KIE?BASKI PYSZNE KG,POULTRY,2018-01-11
17282,25.7522123893805,0.565,KOLBACZ WEGIERSKI  KG,POULTRY,2018-01-11
17283,25.751724137931,0.725,KRAKOWSKA SUCHA KG,POULTRY,2018-01-11
17284,17.104,0.625,METKA CEBULOWA KG,POULTRY,2018-01-11
17285,10.991354466858802,1.735,METKA ?OSOSIOWA,POULTRY,2018-01-11
17286,10.449061662198401,7.46,PAROWKA HOT-DOG KG,POULTRY,2018-01-11
17287,10.7238421955403,2.915,PAROWKOWA KG,POULTRY,2018-01-11
17288,13.510086455331399,1.735,PAROWKOWA W FOLI KG,POULTRY,2018-01-11
17289,11.0065359477124,1.53,PAROWKOWA Z  DROBIEM KG,POULTRY,2018-01-11
17290,16.428571428571402,0.77,PAROWKOWA Z SZYNKI  KG,POULTRY,2018-01-11
17291,7.5,0.18,PASZTET BOROWIKOWY/GRZYBOWY KG,POULTRY,2018-01-11
17292,8.519480519480519,1.155,PASZTET WEDZONY  KG,POULTRY,2018-01-11
17293,15.0,0.03,PASZTET WIEPRZOWY PIECZONY KG,POULTRY,2018-01-11
17294,17.210762331838602,1.115,POLEDWICA SOPOLCKA KG,POULTRY,2018-01-11
17295,30.407407407407398,0.27,SMAKOSZKI KG,POULTRY,2018-01-11
17296,19.2777777777778,1.26,SZYNKA CHLEBOWA KG,POULTRY,2018-01-11
17297,17.82,0.5,SZYNKA GOTOWANA BIALA KG,POULTRY,2018-01-11
17298,24.0,0.205,SZYNKA PIECZONA KG,POULTRY,2018-01-11
17299,16.156862745098,0.51,SZYNKA SW BIALA KG,POULTRY,2018-01-11
17300,17.099502487562198,2.01,SZYNKA WIELKOPOLSKA KG,POULTRY,2018-01-11
17301,5.5604395604395584,0.91,CWIARTKA Z KURCZAKA KG,POULTRY,2018-01-12
17302,20.551020408163303,1.47,FILET Z PIERSI KURCZAKA KG,POULTRY,2018-01-12
17303,24.737864077669894,1.03,FRANKFUTERKI KG,POULTRY,2018-01-12
17304,15.5625,0.16,GALANTYNA Z DROBIEM KG,POULTRY,2018-01-12
17305,18.619047619047606,0.42,KABANOS WIELKOPOLSKI KG,POULTRY,2018-01-12
17306,17.336538461538506,1.04,KABANOSY Z DROBIEM KG,POULTRY,2018-01-12
17307,18.05,0.2,KIELBASA BIA?A CIENKA KG,POULTRY,2018-01-12
17308,19.1553398058252,2.06,KIELBASA PIECZONA  KG,POULTRY,2018-01-12
17309,20.576,1.25,KIELBASA POGORZELSKA PODSUSZANA  KG,POULTRY,2018-01-12
17310,12.735294117647099,1.02,KIELBASA Z SEREM /KEBAB/WIOSENNA,POULTRY,2018-01-12
17311,12.711180124223599,3.22,KIELBASA ZWYCZAJNA KG,POULTRY,2018-01-12
17312,19.1184668989547,2.87,KIE?BASA KRUCHA Z WEDZARNI KG,POULTRY,2018-01-12
17313,20.307692307692303,2.34,KIE?BASA MYSLIWSKA KG,POULTRY,2018-01-12
17314,20.1590909090909,0.88,KIE?BASA POLSKA WEDZONA  KG,POULTRY,2018-01-12
17315,13.8888888888889,0.36,KIE?BASA WIOSENNA KG,POULTRY,2018-01-12
17316,16.04,0.5,KIE?BASA ZIELONOGÓRSKA KG,POULTRY,2018-01-12
17317,18.6088888888889,2.25,KIE?BASKI PYSZNE KG,POULTRY,2018-01-12
17318,25.7538461538461,1.3,KRAKOWSKA SUCHA KG,POULTRY,2018-01-12
17319,16.8571428571429,0.35,METKA CEBULOWA KG,POULTRY,2018-01-12
17320,10.9597701149425,1.74,METKA ?OSOSIOWA,POULTRY,2018-01-12
17321,10.351851851851901,0.54,PAROWKA HOT-DOG KG,POULTRY,2018-01-12
17322,11.1731601731602,2.31,PAROWKOWA KG,POULTRY,2018-01-12
17323,13.474860335195501,1.79,PAROWKOWA W FOLI KG,POULTRY,2018-01-12
17324,11.0045662100457,2.19,PAROWKOWA Z  DROBIEM KG,POULTRY,2018-01-12
17325,17.113636363636402,0.44,PAROWKOWA Z SZYNKI  KG,POULTRY,2018-01-12
17326,8.66839378238342,1.93,PASZTET WEDZONY  KG,POULTRY,2018-01-12
17327,18.3876923076923,3.25,POLEDWICA SOPOLCKA KG,POULTRY,2018-01-12
17328,18.0518518518519,1.35,SZYNKA CHLEBOWA KG,POULTRY,2018-01-12
17329,20.348837209302303,0.43,SZYNKA DOMOWA KG,POULTRY,2018-01-12
17330,18.9203980099503,2.01,SZYNKA WIELKOPOLSKA KG,POULTRY,2018-01-12
17331,2.02,6,MLEKO MLEKOVITA 1 L 3_2%,GENERAL_ITEMS,2018-01-02
17332,0.96,4,BATERIA AA WARTA R6 1 SZT,OCCASIONAL,2018-01-01
17333,0.93,6,BATERIA VARTA LR3 LONGLIFE 1 SZT,OCCASIONAL,2018-01-01
17334,0.93,4,BATERIE ALKAICZ  LR 3,OCCASIONAL,2018-01-01
17335,0.93,31,BATERIE ALKAICZ R6,OCCASIONAL,2018-01-01
17336,0.84,1,BLOK TECHNICZNY A4,OCCASIONAL,2018-01-01
17337,0.18,119,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-01
17338,0.52,1,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-01
17339,0.98,1,GUMKA DO MAZANIA,OCCASIONAL,2018-01-01
17340,3.71,5,JOGURT FINEZJA 4*115 G,OCCASIONAL,2018-01-01
17341,0.64,1,KLEJ BIUROWY,OCCASIONAL,2018-01-01
17342,5.81,1,KOMPOT Z AGRESTU 820 G,OCCASIONAL,2018-01-01
17343,4.09,1,KOMPOT Z WISNI 860 G,OCCASIONAL,2018-01-01
17344,1.15,1,KREDKI SWIECOWE 12 SZT,OCCASIONAL,2018-01-01
17345,0.9,1,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-01
17346,0.99,1,MAZAKI 6 SZT,OCCASIONAL,2018-01-01
17347,0.24,12,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-01
17348,0.052000000000000005,315,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-01
17349,1.62,2,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-01
17350,1.8,1,TORBA NA PREZENT,OCCASIONAL,2018-01-01
17351,1.54,2,TORBA SREDNIA,OCCASIONAL,2018-01-01
17352,1.8,8,ZAPALNICZKA ZAROWA,OCCASIONAL,2018-01-01
17353,1.16,2,ZAROWKA 60 W,OCCASIONAL,2018-01-01
17354,0.93,8,BATERIE ALKAICZ  LR 3,OCCASIONAL,2018-01-02
17355,13.06,2,BOMB.MILKA I LOVE 137_5GR,OCCASIONAL,2018-01-02
17356,0.18,106,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-02
17357,0.52,1,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-02
17358,1.11,1,GOLARKA POLSILWER,OCCASIONAL,2018-01-02
17359,0.23,8,KARTKA WALENTYNKA POCZTOWKA,OCCASIONAL,2018-01-02
17360,2.09,1,KLEJ MAGICZNY TUBA,OCCASIONAL,2018-01-02
17361,5.81,2,KOMPOT Z AGRESTU 820 G,OCCASIONAL,2018-01-02
17362,4.09,9,KOMPOT Z WISNI 860 G,OCCASIONAL,2018-01-02
17363,0.9,1,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-02
17364,0.99,1,MAZAKI 6 SZT,OCCASIONAL,2018-01-02
17365,0.24,8,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-02
17366,0.06,262,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-02
17367,1.62,1,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-02
17368,1.54,2,TORBA SREDNIA,OCCASIONAL,2018-01-02
17369,1.8,5,ZAPALNICZKA ZAROWA,OCCASIONAL,2018-01-02
17370,1.16,1,ZAROWKA 60 W,OCCASIONAL,2018-01-02
17371,0.96,11,BATERIA AA WARTA R6 1 SZT,OCCASIONAL,2018-01-03
17372,0.93,5,BATERIE ALKAICZ  LR 3,OCCASIONAL,2018-01-03
17373,13.06,1,BOMB.MILKA I LOVE 137_5GR,OCCASIONAL,2018-01-03
17374,0.18,27,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-03
17375,5.74,1,CUKIERKI OREO 86 G,OCCASIONAL,2018-01-03
17376,0.52,3,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-03
17377,2.89,1,FARBY AKWARELOWE 12 KOL,OCCASIONAL,2018-01-03
17378,1.11,9,GOLARKA POLSILWER,OCCASIONAL,2018-01-03
17379,2.09,3,KLEJ MAGICZNY TUBA,OCCASIONAL,2018-01-03
17380,0.86,1,LAURKA OKOLICZNOSCIOWA 5,OCCASIONAL,2018-01-03
17381,0.24,21,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-03
17382,0.79,1,PAPIER OZDOBNY 100*70 CM,OCCASIONAL,2018-01-03
17383,4.24,2,PONNY FANTASY,OCCASIONAL,2018-01-03
17384,0.06,291,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-03
17385,1.62,2,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-03
17386,1.8,1,ZAPALNICZKA ZAROWA,OCCASIONAL,2018-01-03
17387,1.16,3,ZAROWKA 60 W,OCCASIONAL,2018-01-03
17388,0.53,1,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-04
17389,0.15,71,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-04
17390,0.52,2,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-04
17391,0.39,1,D?UGOPIS,OCCASIONAL,2018-01-04
17392,3.71,1,JOGURT FINEZJA 4*115 G,OCCASIONAL,2018-01-04
17393,2.34,1,LAURKA,OCCASIONAL,2018-01-04
17394,2.02,4,LAURKA KOMUNIJNA,OCCASIONAL,2018-01-04
17395,0.9,2,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-04
17396,0.89,1,LAURKA OZDOBNA,OCCASIONAL,2018-01-04
17397,2.19,6,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-04
17398,0.24,18,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-04
17399,4.24,6,PONNY FANTASY,OCCASIONAL,2018-01-04
17400,0.06,269,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-04
17401,1.62,1,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-04
17402,1.54,2,TORBA SREDNIA,OCCASIONAL,2018-01-04
17403,1.16,2,ZAROWKA 60 W,OCCASIONAL,2018-01-04
17404,0.93,12,BATERIA VARTA LR3 LONGLIFE 1 SZT,OCCASIONAL,2018-01-05
17405,0.93,15,BATERIE ALKAICZ R6,OCCASIONAL,2018-01-05
17406,0.53,3,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-05
17407,0.15,57,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-05
17408,0.52,3,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-05
17409,3.75,1,JOGURT FINEZJA 4*115 G,OCCASIONAL,2018-01-05
17410,0.55,1,LAURKA 6,OCCASIONAL,2018-01-05
17411,2.02,22,LAURKA KOMUNIJNA,OCCASIONAL,2018-01-05
17412,0.9,4,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-05
17413,0.24,44,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-05
17414,4.24,2,PONNY FANTASY,OCCASIONAL,2018-01-05
17415,0.06,300,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-05
17416,1.73,2,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-05
17417,1.82,1,TORBA NA PREZENT,OCCASIONAL,2018-01-05
17418,1.54,1,TORBA SREDNIA,OCCASIONAL,2018-01-05
17419,3.0,1,TOREBKA,OCCASIONAL,2018-01-05
17420,2.82,2,TOREBKA NA PREZENT,OCCASIONAL,2018-01-05
17421,0.93,6,BATERIA VARTA LR3 LONGLIFE 1 SZT,OCCASIONAL,2018-01-06
17422,0.93,3,BATERIE ALKAICZ R6,OCCASIONAL,2018-01-06
17423,0.53,2,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-06
17424,0.150568181818182,88,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-06
17425,0.52,4,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-06
17426,1.11,2,GOLARKA POLSILWER,OCCASIONAL,2018-01-06
17427,0.98,1,GUMKA DO MAZANIA,OCCASIONAL,2018-01-06
17428,3.75,3,JOGURT FINEZJA 4*115 G,OCCASIONAL,2018-01-06
17429,2.09,1,KLEJ MAGICZNY TUBA,OCCASIONAL,2018-01-06
17430,0.55,1,LAURKA 6,OCCASIONAL,2018-01-06
17431,0.9,3,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-06
17432,2.19,6,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-06
17433,0.24,23,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-06
17434,4.24,1,PONNY FANTASY,OCCASIONAL,2018-01-06
17435,0.056037735849057,265,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-06
17436,1.16,5,ZAROWKA 60 W,OCCASIONAL,2018-01-06
17437,0.94,39,BATERIE ALKAICZ R6,OCCASIONAL,2018-01-07
17438,0.53,2,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-07
17439,0.2,33,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-07
17440,0.52,2,DLUGOPIS NIEBIESKI,OCCASIONAL,2018-01-07
17441,1.11,11,GOLARKA POLSILWER,OCCASIONAL,2018-01-07
17442,0.98,1,GUMKA DO MAZANIA,OCCASIONAL,2018-01-07
17443,0.9,3,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-07
17444,1.91307692307692,13,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-07
17445,0.24,32,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-07
17446,0.6,2,PLYTA,OCCASIONAL,2018-01-07
17447,4.24,1,PONNY FANTASY,OCCASIONAL,2018-01-07
17448,0.03,383,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-07
17449,0.81,2,STARTER 5 ZL,OCCASIONAL,2018-01-07
17450,1.73,4,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-07
17451,1.71,1,TORBA BUTELKA,OCCASIONAL,2018-01-07
17452,1.54,2,TORBA SREDNIA,OCCASIONAL,2018-01-07
17453,1.16,19,WKLAD W-5L,OCCASIONAL,2018-01-07
17454,1.54,3,WKLAD W4L,OCCASIONAL,2018-01-07
17455,1.16,1,ZAROWKA 60 W,OCCASIONAL,2018-01-07
17456,0.94,1,BATERIE ALKAICZ R6,OCCASIONAL,2018-01-08
17457,0.53,4,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-08
17458,0.9,8,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-08
17459,1.5042857142857098,7,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-08
17460,0.24,22,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-08
17461,4.24,2,PONNY FANTASY,OCCASIONAL,2018-01-08
17462,0.03,290,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-08
17463,1.71,1,TORBA BUTELKA,OCCASIONAL,2018-01-08
17464,1.54,1,TORBA SREDNIA,OCCASIONAL,2018-01-08
17465,1.16,14,WKLAD W-5L,OCCASIONAL,2018-01-08
17466,1.54,7,WKLAD W4L,OCCASIONAL,2018-01-08
17467,0.53,1,BROS PACKI NA MUCHY,OCCASIONAL,2018-01-09
17468,0.17,59,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-09
17469,2.22,2,CZEK ROSHEN GORZKA Z ORZECHAMI 90 G,OCCASIONAL,2018-01-09
17470,1.64,1,GAZ DO ZAPALNICZEK 90 ML,OCCASIONAL,2018-01-09
17471,0.98,1,GUMKA DO MAZANIA,OCCASIONAL,2018-01-09
17472,0.9,2,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-09
17473,1.42666666666667,42,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-09
17474,0.24,14,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-09
17475,0.03,295,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-09
17476,0.81,1,STARTER 5 ZL,OCCASIONAL,2018-01-09
17477,1.73,1,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-09
17478,1.5466666666666695,3,TORBA BUTELKA,OCCASIONAL,2018-01-09
17479,2.78,3,TUNCZYK ROZDROBNIONY W WODZIE 130 G,OCCASIONAL,2018-01-09
17480,500.0,1,US?UGA MARKETINGOWA PO 3001936598,OCCASIONAL,2018-01-09
17481,1.39,1,WKLAD DO ZNICZY,OCCASIONAL,2018-01-09
17482,1.54,18,WKLAD W4L,OCCASIONAL,2018-01-09
17483,0.17,128,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-10
17484,2.22,4,CZEK ROSHEN 90 GGORZKA POMARANCZOWA,OCCASIONAL,2018-01-10
17485,2.22,1,CZEK ROSHEN GORZKA Z ORZECHAMI 90 G,OCCASIONAL,2018-01-10
17486,1.64,1,GAZ DO ZAPALNICZEK 90 ML,OCCASIONAL,2018-01-10
17487,1.038,10,GOLARKA POLSILWER,OCCASIONAL,2018-01-10
17488,3.25,1,JAJKO BARBIE,OCCASIONAL,2018-01-10
17489,11.71,1,KAWA MK 500 G,OCCASIONAL,2018-01-10
17490,2.0,1,KLEJ MAGICZNY TUBA,OCCASIONAL,2018-01-10
17491,0.9,3,LAURKA OKOLICZNOSCIOWA,OCCASIONAL,2018-01-10
17492,1.35,7,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-10
17493,0.14270270270270302,37,ORANZADKA W PROSZKU,OCCASIONAL,2018-01-10
17494,0.06377049180327901,183,REKLAMOWKA  JEDNORAZOWA,OCCASIONAL,2018-01-10
17495,1.73,4,TABLETKI ETOPIRYNA 6 SZT,OCCASIONAL,2018-01-10
17496,1.22,1,TORBA BUTELKA,OCCASIONAL,2018-01-10
17497,2.78,3,TUNCZYK ROZDROBNIONY W WODZIE 130 G,OCCASIONAL,2018-01-10
17498,1.32625,16,WKLAD DO ZNICZY,OCCASIONAL,2018-01-10
17499,4.13,3,ZNICZ DUZY S-226,OCCASIONAL,2018-01-10
17500,0.8,8,ZNICZ MALY S-30,OCCASIONAL,2018-01-10
17501,0.17,39,CHUSTECZKA HIGIENICZNA,OCCASIONAL,2018-01-11
17502,2.22,2,CZEK ROSHEN GORZKA Z ORZECHAMI 90 G,OCCASIONAL,2018-01-11
17503,1.64,1,GAZ DO ZAPALNICZEK 90 ML,OCCASIONAL,2018-01-11
17504,2.0,4,KLEJ MAGICZNY TUBA,OCCASIONAL,2018-01-11
17505,1.2,1,LAURKA,OCCASIONAL,2018-01-11
17506,1.35571428571429,21,NAP OSHE 0_75 ZERO MULTI,OCCASIONAL,2018-01-11
