popularity,title,year,pg_rating,imdb_id,runtime,genre,imdb_rating,votes,gross_us,month
34.716,Hidden Figures,2016,PG,4846340,127, Drama,7.8,202017,169.61,12
38.949,Ben-Hur,1959,G,52618,212, History,8.1,220164,74.7,12
11.347999999999999,The Last King of Scotland,2006,R,455590,123, Drama,7.7,175834,17.61,1
11.790999999999999,Hunt for the Wilderpeople,2016,PG-13,4698684,101,Adventure,7.9,112324,5.2,3
14.048,Breathless,1960,Not Rated,53472,90, Drama,7.8,73541,0.34,3
15.338,Malcolm X,1992,PG-13,104797,202, History,7.7,86352,48.17,11
29.343000000000004,Watchmen,2009,R,409459,162,Action,7.6,502170,107.51,3
13.465,The Sound of Music,1965,G,59742,172,Biography,8.0,207723,163.21,3
15.338,Malcolm X,1992,PG-13,104797,202, Drama,7.7,86352,48.17,11
53.025,The Dark Knight Rises,2012,PG-13,1345836,164,Action,8.4,1521749,448.14,7
12.280999999999999,Blazing Saddles,1974,R,71230,93, Western,7.7,126476,119.5,2
15.419,Monty Python and the Holy Grail,1975,PG,71853,91, Fantasy,8.2,502250,1.23,5
28.912,Life of Pi,2012,PG,454876,127,Adventure,7.9,582482,124.99,11
17.067,A Little Princess,1995,G,113670,97,Drama,7.7,32343,10.02,5
21.545,The Perks of Being a Wallflower,2012,PG-13,1659337,103,Drama,8.0,463965,17.74,9
13.195,"O Brother, Where Art Thou?",2000,PG-13,190590,107,Adventure,7.7,288133,45.51,8
8.311,Frost/Nixon,2008,R,870111,122, History,7.7,103547,18.59,10
26.918000000000003,Boyz n the Hood,1991,R,101507,112, Drama,7.8,126643,57.5,7
21.412,Naked,1993,Not Rated,107653,132, Drama,7.8,34789,1.77,8
27.193,Straight Outta Compton,2015,R,1398426,147, Drama,7.8,179785,161.2,8
25.256999999999998,The Bourne Identity,2002,PG-13,258463,119,Action,7.9,510160,121.66,6
16.117,Cinema Paradiso,1988,R,95765,155, Romance,8.5,231978,11.99,11
16.834,Cool Hand Luke,1967,GP,61512,127,Crime,8.1,162599,16.22,6
61.239,Up,2009,PG,1049413,96, Adventure,8.2,939436,293.0,5
20.236,The Big Lebowski,1998,R,118715,117, Sport,8.1,735148,17.5,3
99.478,Deadpool,2016,R,1431045,108, Adventure,8.0,906318,363.07,2
23.134,Taxi Driver,1976,R,75314,114, Drama,8.2,728316,28.26,2
40.26,Django Unchained,2012,R,1853728,165,Drama,8.4,1364478,162.81,12
9.728,Wings of Desire,1987,PG-13,93191,128,Drama,8.0,65061,3.33,5
35.922,Forrest Gump,1994,PG-13,109830,142,Drama,8.8,1818171,330.25,7
44.047,The Wizard of Oz,1939,PG,32138,102, Fantasy,8.0,372010,2.08,8
56.56,Mad Max: Fury Road,2015,R,1392190,120, Adventure,8.1,886078,154.06,5
14.100999999999999,Kelly's Heroes,1970,GP,65938,144,Adventure,7.6,45426,1.38,6
27.598000000000003,Schindler's List,1993,R,108052,195, History,8.9,1218144,96.9,11
16.2,Shoplifters,2018,R,8075192,121, Drama,7.9,63563,3.31,6
18.438,Room,2015,R,3170832,118,Drama,8.1,373803,14.68,10
31.683000000000003,Kill Bill: Vol. 1,2003,R,266697,111,Action,8.1,1004428,70.1,10
10.317,Shine,1996,PG-13,117631,105, Drama,7.7,51460,35.81,8
12.357999999999999,Glengarry Glen Ross,1992,R,104348,100, Drama,7.7,96138,10.73,9
9.625,Deliverance,1972,R,68473,109, Drama,7.7,99009,7.06,7
17.351,The Last of the Mohicans,1992,R,104691,112, Drama,7.7,151353,75.51,9
59.27,Zootopia,2016,PG,2948356,108, Adventure,8.0,436017,341.27,2
28.592,The Big Short,2015,R,1596363,130, Drama,7.8,367533,70.26,12
14.207,Gone Baby Gone,2007,R,452623,114,Crime,7.6,251388,20.3,6
11.161,The Adventures of Robin Hood,1938,PG,29843,102, Romance,7.9,47291,3.98,5
21.329,City of God,2002,R,317248,130,Crime,8.6,701447,7.56,2
15.704,Lethal Weapon,1987,R,93409,109, Crime,7.6,237559,65.21,3
22.756,Good Will Hunting,1997,R,119217,126, Romance,8.3,865441,138.43,12
59.148,Inside Out,2015,PG,2096673,95,Animation,8.1,620023,356.46,6
8.947000000000001,A Separation,2011,PG-13,1832382,123,Drama,8.3,220984,7.1,3
38.569,The Magnificent Seven,1960,Approved,54047,128, Adventure,7.7,87926,4.91,9
9.625,Deliverance,1972,R,68473,109,Adventure,7.7,99009,7.06,7
16.207,Letters from Iwo Jima,2006,R,498380,141, Drama,7.9,154270,13.76,12
54.948,Fantasia,1940,G,32455,125, Family,7.7,88916,76.41,11
78.96600000000001,Aladdin,1992,G,103639,90,Animation,8.0,374928,217.35,5
42.047,The Matrix,1999,R,133093,136, Sci-Fi,8.7,1683677,171.48,3
7.545,The Broken Circle Breakdown,2012,Not Rated,2024519,111,Drama,7.7,39473,0.18,10
16.253,When Harry Met Sally...,1989,R,98635,95,Comedy,7.6,196612,92.82,1
6.053999999999999,Nobody Knows,2004,PG-13,408664,141,Drama,8.1,25026,0.68,8
13.008,Moonrise Kingdom,2012,PG-13,1748122,94, Romance,7.8,319952,45.51,5
23.671,The Help,2011,PG-13,1454029,146,Drama,8.0,430104,169.71,8
21.214000000000002,Moana,2016,PG,3521164,107, Adventure,7.6,274563,248.76,11
9.539,The Quiet Man,1952,Passed,45061,129, Romance,7.7,34792,10.55,7
11.274000000000001,Miller's Crossing,1990,R,100150,115,Crime,7.7,126136,5.08,9
19.573,God's Own Country,2017,Not Rated,5635086,104,Drama,7.7,25442,0.34,9
43.949,Léon: The Professional,1994,R,110413,110, Drama,8.5,1039943,19.5,9
40.079,The Green Mile,1999,R,120689,189, Drama,8.6,1153309,136.8,12
299.698,Avengers: Endgame,2019,PG-13,4154796,181,Action,8.4,821060,858.37,4
40.998999999999995,Gone Girl,2014,R,2267998,149,Drama,8.1,864080,167.77,10
27.885,The Social Network,2010,PG-13,1285016,120,Biography,7.7,627889,96.96,10
26.88,Pan's Labyrinth,2006,R,457430,118, Fantasy,8.2,620556,37.63,8
15.213,Walk the Line,2005,PG-13,358273,136,Biography,7.8,234879,119.52,9
14.637,Three Colors: Red,1994,R,111495,99,Drama,8.1,91380,4.04,5
16.826,Chinatown,1974,R,71315,130,Drama,8.1,295543,6.91,6
31.211,Blood Diamond,2006,R,450259,143, Thriller,8.0,501128,57.37,1
12.134,Before Sunset,2004,R,381681,80, Romance,8.1,237492,5.82,2
12.360999999999999,The Outlaw Josey Wales,1976,PG,75029,135,Western,7.8,65868,31.8,7
16.096,Big Fish,2003,PG-13,319061,125,Adventure,8.0,416297,66.26,12
91.05,King Kong,1933,Passed,24216,100, Sci-Fi,7.9,79280,10.0,12
15.662,Ray,2004,PG-13,350258,152, Music,7.7,138809,75.33,10
18.153,Hell or High Water,2016,R,2582782,102, Crime,7.6,205055,26.86,8
12.604000000000001,The Passion of Joan of Arc,1928,Passed,19254,114, Drama,8.1,48060,0.02,4
21.098000000000003,Cast Away,2000,PG-13,162222,143,Adventure,7.8,526513,233.63,12
9.83,A Very Long Engagement,2004,R,344510,133, Mystery,7.6,71038,6.17,10
10.841,Ikiru,1952,Not Rated,44741,143,Drama,8.3,68931,0.06,10
25.346999999999998,Zodiac,2007,R,443706,157, Mystery,7.7,469160,33.08,3
10.315,Blood Simple,1984,R,86979,99, Thriller,7.6,88096,2.15,9
24.505,Ghostbusters,1984,PG,87332,105, Comedy,7.8,356413,238.63,6
71.55,Wreck-It Ralph,2012,PG,1772341,101,Animation,7.7,381450,189.42,11
14.539000000000001,The Treasure of the Sierra Madre,1948,Passed,40897,126, Western,8.2,114735,5.01,1
1.411,Home Alone,1990,PG,99785,103, Family,7.6,490388,285.76,11
26.074,Edward Scissorhands,1990,PG-13,99487,105, Fantasy,7.9,448672,56.36,12
12.991,Beasts of No Nation,2015,Not Rated,1365050,137,Drama,7.7,74306,0.08,9
26.373,The Lego Movie,2014,PG,1490017,100,Animation,7.7,324655,257.76,2
47.282,Arrival,2016,PG-13,2543164,116,Drama,7.9,597137,100.55,11
41.243,The Hobbit: The Desolation of Smaug,2013,PG-13,1170358,161, Fantasy,7.8,603178,258.37,12
12.345,The Grapes of Wrath,1940,Passed,32551,129, History,8.0,85812,0.06,3
12.709000000000001,The Bride of Frankenstein,1935,Not Rated,26138,75, Sci-Fi,7.8,43673,4.36,4
62.695,Ponyo,2008,G,876563,101,Animation,7.7,126134,15.09,7
13.485999999999999,Nebraska,2013,R,1821549,115,Adventure,7.7,112608,17.65,9
11.547,Dangal,2016,Not Rated,5074352,161,Action,8.4,157650,12.39,12
25.169,The Grand Budapest Hotel,2014,R,2278388,99, Crime,8.1,711445,59.1,2
9.117,Underground,1995,Not Rated,114787,167,Comedy,8.1,55352,0.17,4
14.386,Butch Cassidy and the Sundance Kid,1969,PG,64115,110,Biography,8.0,202315,102.31,9
15.562000000000001,Touch of Evil,1958,PG-13,52311,95, Drama,8.0,98629,2.24,3
20.504,Portrait of a Lady on Fire,2019,R,8613070,122,Drama,8.1,64854,3.76,6
12.923,The Dirty Dozen,1967,Not Rated,61578,150,Action,7.7,67338,45.3,6
17.527,One Flew Over the Cuckoo's Nest,1975,R,73486,133,Drama,8.7,921481,112.0,11
12.219000000000001,All the President's Men,1976,PG,74119,138, History,7.9,103676,70.6,4
6.169,Land of Mine,2015,R,3841424,100,Drama,7.8,35777,0.44,12
9.603,Zelig,1983,PG,86637,79,Comedy,7.7,39970,11.8,7
107.198,"Monsters, Inc.",2001,G,198781,92, Comedy,8.1,818683,289.92,11
18.456,"Three Billboards Outside Ebbing, Missouri",2017,R,5027774,115,Comedy,8.1,436163,54.51,11
10.583,Miracle on 34th Street,1947,Not Rated,39628,96,Comedy,7.9,41731,2.65,11
14.532,Sense and Sensibility,1995,PG,114388,136, Romance,7.6,103063,43.18,12
12.449000000000002,Falling Down,1993,R,106856,113, Thriller,7.6,172322,40.9,2
12.34,On the Waterfront,1954,Approved,47296,108, Thriller,8.1,142663,9.6,6
16.096,Big Fish,2003,PG-13,319061,125, Drama,8.0,416297,66.26,12
131.76,Harry Potter and the Goblet of Fire,2005,PG-13,330373,157, Fantasy,7.7,550963,290.01,11
22.154,The Secret World of Arrietty,2010,G,1568921,94,Animation,7.6,81480,19.2,7
18.363,Mulholland Drive,2001,R,166924,147, Thriller,7.9,323530,7.22,6
13.963,Batman: Mask of the Phantasm,1993,PG,106364,76, Action,7.8,43875,5.62,12
16.198,Slumdog Millionaire,2008,R,1010048,120, Romance,8.0,800749,141.32,5
13.514000000000001,The General,1926,Passed,17925,67, Adventure,8.1,81525,1.03,12
21.337,Crash,2004,R,375679,112,Crime,7.7,420299,54.58,7
14.397,Lucky Number Slevin,2006,R,425210,110,Action,7.7,299936,22.49,2
85.14399999999999,Iron Man,2008,PG-13,371746,126, Adventure,7.9,943286,318.41,4
12.413,Blue Velvet,1986,R,90756,120, Thriller,7.7,182065,8.55,9
25.346999999999998,Zodiac,2007,R,443706,157,Crime,7.7,469160,33.08,3
23.014,District 9,2009,R,1136608,112,Action,7.9,639406,115.65,8
12.34,On the Waterfront,1954,Approved,47296,108, Drama,8.1,142663,9.6,6
88.634,Coraline,2009,PG,327597,100, Drama,7.7,198443,75.29,2
9.946,Ed Wood,1994,R,109707,127, Drama,7.8,165223,5.89,9
12.335,Do the Right Thing,1989,R,97216,120,Comedy,8.0,90155,27.55,6
18.582,Philadelphia,1993,PG-13,107818,125,Drama,7.7,225005,77.32,12
10.77,The Day of the Jackal,1973,PG,69947,143, Thriller,7.8,37620,16.06,5
12.683,Night on Earth,1991,R,102536,129, Drama,7.8,55582,2.02,12
13.949000000000002,Being John Malkovich,1999,R,120601,113,Comedy,7.7,313388,22.86,10
47.729,Ghostbusters,1984,PG,87332,105, Comedy,7.8,356413,238.63,7
15.662,Ray,2004,PG-13,350258,152,Biography,7.7,138809,75.33,10
15.777999999999999,Fear and Loathing in Las Vegas,1998,R,120669,118,Adventure,7.6,260387,10.68,5
104.007,Harry Potter and the Half-Blood Prince,2009,PG,417741,153, Family,7.6,477024,301.96,7
9.625,Deliverance,1972,R,68473,109, Thriller,7.7,99009,7.06,7
12.584000000000001,Cinderella Man,2005,PG-13,352248,144,Biography,8.0,176588,61.65,6
34.611999999999995,Children of Heaven,1997,PG,118849,89, Family,8.3,65782,0.93,8
11.794,The Motorcycle Diaries,2004,R,318462,126, Biography,7.8,96893,16.76,2
9.401,My Cousin Vinny,1992,R,104952,120, Crime,7.6,107735,52.93,3
11.790999999999999,Hunt for the Wilderpeople,2016,PG-13,4698684,101, Drama,7.9,112324,5.2,3
57.998999999999995,The Martian,2015,PG-13,3659388,144,Adventure,8.0,763233,228.43,9
